placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,thursday,friday,saturday,sunday,monday,tuesday,wednesday,info,attributes,isBlackOwned
https://www.google.com/maps/place/DEAN+LEMONS+%26+ASSOCIATES/data=!4m7!3m6!1s0x87b2139272000d5d:0x250397c478f6eaf6!8m2!3d35.3921374!4d-97.5365839!16s%2Fg%2F1td7nv3s!19sChIJXQ0AcpITsocR9ur2eMSXAyU,DEAN LEMONS & ASSOCIATES,4.4,15,Real estate agency,"1145 W I-240 Service Road, Oklahoma City, OK 73139, United States","9FR7+V9 Central Oklahoma City, Oklahoma City, OK, USA",http://www.deanlemons.com/,+1 405-682-9505,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4Im-48DPGZqtqZ3KwD_N4jKRPbi-X7IlM6IWCbBNclRZJbEyv34y9y2q6NE3Ux0Jpp54U6xPKoZPYX93Pi1KNcT1rdkpOOkiQw4lWXpjw8sxXjQAodSzacNXM9s8xIcQv1pX2AA=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-25T19:58:08.927Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Accounting+Lifeline/data=!4m7!3m6!1s0x87b23db2fa69665d:0x3d525b0a338af220!8m2!3d35.3090496!4d-98.7167134!16s%2Fg%2F1264qz3x8!19sChIJXWZp-rI9socRIPKKMwpbUj0,Accounting Lifeline,5.0,13,Bookkeeping service,,,https://accountinglifelineok.com/,+1 405-896-7737,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNLDZ95eBoyrRg1Q4fB6mIZoaI1Qg8vOj7nrYuC=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-25T19:58:13.328Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/My+Property+Preservation+Llc/data=!4m7!3m6!1s0x87b2151f5a552d35:0x3a22f1d9b4e108ca!8m2!3d35.3569012!4d-97.4772307!16s%2Fg%2F113k9m6cm!19sChIJNS1VWh8VsocRygjhtNnxIjo,My Property Preservation Llc,4.0,1,Property management company,"2119 N Eastern Ave, Moore, OK 73160, United States","9G4F+Q4 Moore, Oklahoma, USA",,+1 405-703-8700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PO4dmhmTVLNZMdx7AOO8aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.94113&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:29.347Z,,,,,,,,,,
https://www.google.com/maps/place/Realty+Experts+Inc./data=!4m7!3m6!1s0x87b2152192c2ac75:0x1704924c9d158cf0!8m2!3d35.3340131!4d-97.4814562!16s%2Fg%2F1tcv1z2k!19sChIJdazCkiEVsocR8IwVnUySBBc,Realty Experts Inc.,5.0,6,Real estate agency,"504 Tower Dr, Moore, OK 73160, United States","8GM9+JC Moore, Oklahoma, USA",http://www.okrealtyexperts.com/,+1 405-703-2255,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f5kNAnL50jOiEAJfGcFngg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.48257&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:33.824Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Home+N%27+Ranch+Realty/data=!4m7!3m6!1s0x87b214cd75b37e51:0x9c1ba1a3eab4fa2b!8m2!3d35.3359828!4d-97.4942161!16s%2Fg%2F1tp2_wyv!19sChIJUX6zdc0UsocRK_q06qOhG5w,Home N' Ranch Realty,4.3,7,Real estate agent,"532 SW 2nd St, Moore, OK 73160, United States","8GP4+98 Moore, Oklahoma, USA",http://www.homenranchrealty.com/,+1 405-794-7777,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqq52XrqESJbbcSM70hOXCR5o_giVbYwfIaR8XbBRCzfuaPZ-byxEZg-Vvq1o-XBBPDHpjNkr4UuNUB-n7FYDB0ho0bxvNPQtmEUjiVlO3Fe4McdUp48ivdUuIHuJX8IZcZWfw=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:36.369Z,,,,,,,,,,
https://www.google.com/maps/place/Homes+by+Breann+Team/data=!4m7!3m6!1s0x87b2139ce2fa244d:0x776674cd7878f3ac!8m2!3d35.3337557!4d-97.509538!16s%2Fg%2F11f24xbtdk!19sChIJTST64pwTsocRrPN4eM10Znc,Homes by Breann Team,4.9,576,Real estate agent,"1008 SW 4th St Suite 102, Moore, OK 73160, United States","8FMR+G5 Moore, Oklahoma, USA",https://homesbybreannteam.com/,+1 405-400-0789,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipM3fv6jTxBUzl00wQbvKLLxcBEOTNdxMq3g65oe=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:40.811Z,8 am–8 pm,8 am–8 pm,9 am–5 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Ridgewood+Village+Apt/data=!4m7!3m6!1s0x87b215f255a70253:0x6fa259fe3896ca4a!8m2!3d35.3538034!4d-97.4936898!16s%2Fg%2F11j909kh82!19sChIJUwKnVfIVsocRSsqWOP5Zom8,Ridgewood Village Apt,2.9,45,Apartment complex,"1906 N Broadway Ave, Moore, OK 73160, United States","9G34+GG Moore, Oklahoma, USA",http://ridgewoodvillage-apts.com/,+1 405-799-8201,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noRgTIgSAi_EJlMbXsMgsH-gn0Y2FF37R_YayrBdX815jRii41lQiY-sd2jCrvYzcmrI6-fXfQm3H014WHYV7WDAlUZJWqHed4sIdPabZqEqTfUi9c2MXa5er43k6M7D0A8krwO=w408-h306-k-no,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:45.356Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,,
https://www.google.com/maps/place/Main+Street+Renewal+-+Oklahoma+City/data=!4m7!3m6!1s0x87b211cdbb9690d1:0xf65d227d1c9976fc!8m2!3d35.361472!4d-97.499563!16s%2Fg%2F11bw1wdsvm!19sChIJ0ZCWu80RsocR_HaZHH0iXfY,Main Street Renewal - Oklahoma City,4.1,907,Real estate agency,"2500 N Shields Blvd #425, Moore, OK 73160, United States","9G62+H5 Moore, Oklahoma, USA",https://www.msrenewal.com/markets/oklahoma-city-ok?utm_source=google&utm_medium=gbp&utm_campaign=gbp+search+page,+1 855-239-4530,"Open ⋅ Closes 5 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOknl6ktzq_1Cc0f8xpkAQbaFJyy1uuOxAAFQg7=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:49.966Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Sodexo/data=!4m7!3m6!1s0x87b2135aa3c0a4bd:0xdc7b5d814f487c08!8m2!3d35.3424114!4d-97.5342346!16s%2Fg%2F1tlmnv81!19sChIJvaTAo1oTsocRCHxIT4Fde9w,Sodexo,3.8,6,Property management company,"12613 S Western Ave, Oklahoma City, OK 73170, United States","8FR8+X8 South Oklahoma City, Oklahoma City, OK, USA",,+1 405-692-5743,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tYyY7ACDJEYOCQ5i_mZoyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.002952&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:54.407Z,,,,,,,,,,
https://www.google.com/maps/place/JNJ+MANAGMENT+LLC/data=!4m7!3m6!1s0x87b2136390bb967b:0xe81d5f281a7d4110!8m2!3d35.3621154!4d-97.5309828!16s%2Fg%2F11nfyj_9hq!19sChIJe5a7kGMTsocREEF9GihfHeg,JNJ MANAGMENT LLC,,,Property management company,"10601 S Western Ave, Oklahoma City, OK 73170, United States","9F69+RJ South Oklahoma City, Oklahoma City, OK, USA",,+1 405-900-0617,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PF9lAXLsk4LM96op_PLvLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.36725&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:58:59.247Z,,,,,,,,,,true
https://www.google.com/maps/place/TJ+Real+Estate+Team-+The+Spouses+Who+Sell+Houses/data=!4m7!3m6!1s0x87b2151c7bd00397:0xb1e80b8b91352faf!8m2!3d35.3629998!4d-97.5135297!16s%2Fg%2F11h557c_ph!19sChIJlwPQexwVsocRry81kYsL6LE,TJ Real Estate Team- The Spouses Who Sell Houses,4.8,25,Real estate consultant,"26 SW 104th St, Oklahoma City, OK 73139, United States","9F7P+5H South Oklahoma City, Oklahoma City, OK, USA",https://thespouseswhosellhouses.net/,+1 405-256-4782,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPXW7kG5slRmPso29fLDNFrMpATnARGP0-Ag64=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:03.727Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/C+Solutions/data=!4m7!3m6!1s0x87b26ca66fe4513d:0xe5b5ff40d3b474c3!8m2!3d35.3182298!4d-97.5288948!16s%2Fg%2F11c1vjb3gw!19sChIJPVHkb6ZssocRw3S000D_teU,C Solutions,3.0,1,Real estate consultant,"9359, 15100 S Western Ave #100, Oklahoma City, OK 73170, United States","8F9C+7C South Oklahoma City, Oklahoma City, OK, USA",http://www.csolutionsok.com/,+1 405-595-6370,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SyR1m_MfCxED-xJti9VhAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.38327&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:08.089Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Heather+%26+Company+Realty+Group/data=!4m7!3m6!1s0x87b21372d8055555:0xa824d1297a8c507c!8m2!3d35.3294102!4d-97.5303262!16s%2Fg%2F11fk0b8mlp!19sChIJVVUF2HITsocRfFCMeinRJKg,Heather & Company Realty Group,4.9,30,Real estate agency,"13921 S Western Ave, Oklahoma City, OK 73170, United States","8FH9+QV South Oklahoma City, Oklahoma City, OK, USA",https://www.greaterokchomefinder.com/,+1 405-735-1777,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipPZP8VCN8EoJ6Hhme-ojAzRgI_RvEkxFeg_ekAk=w412-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:12.627Z,9 am–2 pm,9 am–2 pm,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Traditions+at+Westmoore/data=!4m7!3m6!1s0x87b2135753ad2d87:0x753701d12623171b!8m2!3d35.3463861!4d-97.5311973!16s%2Fg%2F11b6gn0kg2!19sChIJhy2tU1cTsocRGxcjJtEBN3U,Traditions at Westmoore,4.6,254,Apartment complex,"12205 S Western Ave, Oklahoma City, OK 73170, United States","8FW9+HG South Oklahoma City, Oklahoma City, OK, USA",https://www.traditionswestmoore.com/?utm_knock=g,+1 405-591-4847,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNEu7Yi_B7WrQjUU0nCCC1SRWKj6cgjnC6Gi8Rn=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:17.281Z,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,,· Dogs allowed,
https://www.google.com/maps/place/Legacy+Real+Estate+Group-Real+Estate+Agency+In+Oklahoma-Residential-Commercial-Realtor/data=!4m7!3m6!1s0x87b2133124b3d83d:0x2226a45ce5d18437!8m2!3d35.3630859!4d-97.5385934!16s%2Fg%2F11fls7hd1r!19sChIJPdizJDETsocRN4TR5VykJiI,Legacy Real Estate Group-Real Estate Agency In Oklahoma-Residential-Commercial-Realtor,4.8,64,Real estate agent,"10501 Blackwelder Ave Suite A, Oklahoma City, OK 73170, United States","9F76+6H South Oklahoma City, Oklahoma City, OK, USA",https://legacyokc.net/?utm_source=gbp&utm_medium=organic,+1 405-759-2211,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPsz0TM1VT5YZL2lwQGx4eaIDQkCLSqMDv_PePg=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:22.152Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/UB+Home+Team+@+Whittington+Realty/data=!4m7!3m6!1s0x87b2690a2695fa57:0xab65bfe03c88dfd2!8m2!3d35.3629998!4d-97.5135297!16s%2Fg%2F1tk6wf0m!19sChIJV_qVJgppsocR0t-IPOC_Zas,UB Home Team @ Whittington Realty,5.0,43,Real estate agency,"26 SW 104th St, Oklahoma City, OK 73139, United States","9F7P+5H South Oklahoma City, Oklahoma City, OK, USA",https://bit.ly/okcubhometeam,+1 405-394-5487,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMPJEQvDc1uaKK2CpuOKCwXzunnbCegiRN-3S0v=w408-h560-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:26.658Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,11 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,,,
https://www.google.com/maps/place/Chamberlain+Realty+LLC/data=!4m7!3m6!1s0x87b269110d7ad3bb:0x445072f41decd874!8m2!3d35.3334898!4d-97.5150232!16s%2Fg%2F11dxnn79n6!19sChIJu9N6DRFpsocRdNjsHfRyUEQ,Chamberlain Realty LLC,4.6,90,Real estate agency,"142 SW 134th St, Oklahoma City, OK 73170, United States","8FMM+9X South Oklahoma City, Oklahoma City, OK, USA",http://www.chamberlainrealtyllc.com/,+1 405-500-3629,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOppGNjX7Vkt1XkuGyJ0_BC4fqMxUSx7o3kUA2o=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:31.106Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Brady%27s+Properties/data=!4m7!3m6!1s0x87b213648d6a0f85:0x1fc4ad82bc3525ea!8m2!3d35.3620973!4d-97.5304209!16s%2Fg%2F1td65t_v!19sChIJhQ9qjWQTsocR6iU1vIKtxB8,Brady's Properties,4.0,10,Commercial real estate agency,"10601 S Western Ave, Oklahoma City, OK 73170, United States","9F69+RR South Oklahoma City, Oklahoma City, OK, USA",http://www.bradysproperties.com/,+1 405-732-8899,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PF9lAXLsk4LM96op_PLvLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.90618&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:35.519Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Cummins-Setters+Commercial+Partners+-+OKC+Metro/data=!4m7!3m6!1s0x87b2139963526f25:0x59ff75b79d30012b!8m2!3d35.3490919!4d-97.5643016!16s%2Fg%2F11trggz1pz!19sChIJJW9SY5kTsocRKwEwnbd1_1k,Cummins-Setters Commercial Partners - OKC Metro,4.9,66,Commercial real estate agency,"2833 SW 119th St, Oklahoma City, OK 73170, United States","8CXP+J7 South Oklahoma City, Oklahoma City, OK, USA",http://www.cscpok.com/,+1 405-276-2727,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPSW5GGooFdLOICY7HTiQgvjIk4SrT3ozlplqKa=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:40.201Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Homes+by+Taber+-+Broadmoore+Heights/data=!4m7!3m6!1s0x87b26b5d16a2daf5:0x34f3e11382ec4880!8m2!3d35.311692!4d-97.459496!16s%2Fg%2F11rpc2pcdg!19sChIJ9dqiFl1rsocRgEjsghPh8zQ,Homes by Taber - Broadmoore Heights,4.0,13,Home builder,"2800 Heather Hvn, Moore, OK 73160, United States","8G6R+M6 Moore, Oklahoma, USA",https://www.homesbytaber.com/communities/oklahoma-city-area/moore/broadmoore-heights?utm_source=gmb&utm_medium=organic&utm_campaign=website,+1 405-776-1880,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO5mzPuVS7InHA6OUKfwidvpUpt6D70bwwCy32r=w427-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:44.976Z,11 am–6 pm,11 am–6 pm,10 am–6 pm,1–6 pm,Closed,Closed,11 am–6 pm,,,
https://www.google.com/maps/place/Apple+Realty+Inc./data=!4m7!3m6!1s0x87b213673a28467b:0xa3df0ee98a5eb4d3!8m2!3d35.3547555!4d-97.5306132!16s%2Fg%2F113jzh888!19sChIJe0YoOmcTsocR07ReiukO36M,Apple Realty Inc.,5.0,2,Real estate agency,"11317 S Western Ave STE 800, Moore, OK 73170, United States","9F39+WQ Moore, Oklahoma, USA",https://www.applerealtyok.com/,+1 405-691-1111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4joxCDqy4YG7eWhxtxjE3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.70852&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:47.427Z,,,,,,,,,,
https://www.google.com/maps/place/SERVPRO+of+Moore/data=!4m7!3m6!1s0xadd934c92fc3ecc9:0x7080c1ee4927ef3e!8m2!3d35.3115356!4d-97.4883928!16s%2Fg%2F11rd7j25gx!19sChIJyezDL8k02a0RPu8nSe7BgHA,SERVPRO of Moore,4.9,55,Water damage restoration service,"316 N. Broadway St, Moore, OK 73160, United States","8G66+JJ Moore, Oklahoma, USA",https://www.servpro.com/locations/ok/servpro-of-moore?utm_medium=organic&utm_source=gbp,+1 405-289-9401,,https://lh3.googleusercontent.com/p/AF1QipPVA864X209ihwBJ3RHrdwDOeZ6Maf13w-Z-ERn=w427-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:51.993Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/Pagonis+Properties/data=!4m7!3m6!1s0x87b213d90ac46097:0x3997cd5d66d1dd67!8m2!3d35.3779797!4d-97.5276851!16s%2Fg%2F11h3qnyjlh!19sChIJl2DECtkTsocRZ93RZl3Nlzk,Pagonis Properties,,,Property management company,"8801 S Olie Ave STE 2, Oklahoma City, OK 73139, United States","9FHC+5W South Oklahoma City, Oklahoma City, OK, USA",,+1 405-823-5590,Closed ⋅ Opens 9:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipMiPlf-E3Lc6cNgo0jqRaH25SR8y9DugCLqs9CN=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T19:59:56.582Z,9:30 am–12 pm,9:30 am–12 pm,Closed,Closed,9:30 am–12 pm,9:30 am–12 pm,9:30 am–12 pm,,,
https://www.google.com/maps/place/First+American+Title+Insurance+Company/data=!4m7!3m6!1s0x87b214f41d6dd6ad:0x1506ecf84c3d5304!8m2!3d35.3319742!4d-97.4909199!16s%2Fg%2F1tqyf__2!19sChIJrdZtHfQUsocRBFM9TPjsBhU,First American Title Insurance Company,4.4,18,Title company,"615 S I-35 Service Rd, Moore, OK 73160, United States","8GJ5+QJ Moore, Oklahoma, USA",https://local.firstam.com/ok/offices/moore?utm_source=gmb&utm_medium=organic-listings&utm_campaign=residential-local-search&y_source=1_MTMwNDc1ODAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 405-799-7734,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npoMfCyTj17QswdVgixDsVF08-ExIaQvPZfDQwEXDBU-oK7-6Eq-g5_C29rhBW6mU9kENBfUGitA1W28anN6G8yjNHBndg_6CV8O1bXpALDDTqhpNhlZlfDg4NtZXicpi-iFc0K=w408-h262-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:01.148Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Goodin+Law+Firm+-+Moore/data=!4m7!3m6!1s0x87b214d15167650b:0x405e805eb72b6d06!8m2!3d35.3399803!4d-97.4870639!16s%2Fg%2F11f04d5cb1!19sChIJC2VnUdEUsocRBm0rt16AXkA,Goodin Law Firm - Moore,4.0,1,Bankruptcy service,"201 N Broadway Ave Suite 111, Moore, OK 73160, United States","8GQ7+X5 Moore, Oklahoma, USA",http://www.soonerlawfirm.com/,+1 405-759-3100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LfbAlnOIINrEW91VFEDz0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.6169&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:03.918Z,,,,,,,,,,
https://www.google.com/maps/place/Sell+My+House+Fast+Oklahoma+%7C+Ogle+Property+Solutions/data=!4m7!3m6!1s0x87b205241ec44cf3:0xd0ce40551ce5e372!8m2!3d35.384159!4d-97.5208263!16s%2Fg%2F11h84_nkd7!19sChIJ80zEHiQFsocRcuPlHFVAztA,Sell My House Fast Oklahoma | Ogle Property Solutions,4.3,168,Real estate consultant,"8300 S Walker Ave, Oklahoma City, OK 73139, United States","9FMH+MM South Oklahoma City, Oklahoma City, OK, USA",https://www.oglepropertysolutions.com/,+1 405-293-3426,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPBNKwoHEmmfil-kv_OO0_DzgD1GZ7G4kg7uWhR=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:08.477Z,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Elevate+Real+Estate+llc/data=!4m7!3m6!1s0x87b21728b34e4547:0x6095a7a5f047a45d!8m2!3d35.362115!4d-97.530983!16s%2Fg%2F11f0_gthgj!19sChIJR0VOsygXsocRXaRH8KWnlWA,Elevate Real Estate llc,,,Property management company,"10601 S Western Ave, Oklahoma City, OK 73170, United States","9F69+RJ South Oklahoma City, Oklahoma City, OK, USA",,+1 405-594-6276,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipOQ_31IFSVEe_sYKbF37EMni3gyCpDjZufPePjc=w408-h543-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:12.855Z,,,,,,,,,,
https://www.google.com/maps/place/Velvet+McBryde+-+Whittington+Real+Estate/data=!4m7!3m6!1s0x87b215a2675c106d:0xbda03346b9b38d51!8m2!3d35.3629998!4d-97.5135297!16s%2Fg%2F11rdcpvzj0!19sChIJbRBcZ6IVsocRUY2zuUYzoL0,Velvet McBryde - Whittington Real Estate,5.0,17,Real estate agent,"26 SW 104th St, Oklahoma City, OK 73139, United States","9F7P+5H South Oklahoma City, Oklahoma City, OK, USA",,+1 405-623-5339,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNyTtu06tEljMrgX4DtGqeVkxn5oSrJeTgvkskb=w425-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:17.373Z,8 am–8 pm,8 am–8 pm,9 am–6 pm,1–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Prime+Realty+Inc/data=!4m7!3m6!1s0x87b2139f7541535b:0x86fd0fa04eb6e18!8m2!3d35.3768348!4d-97.5451411!16s%2Fg%2F12643qxbg!19sChIJW1NBdZ8TsocRGG7rBPrQbwg,Prime Realty Inc,4.3,121,Real estate agency,"1530 SW 89th St STE A1, Oklahoma City, OK 73159, United States","9FG3+PW South Oklahoma City, Oklahoma City, OK, USA",http://www.primerealtyok.com/,+1 405-759-3570,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNPqeQEY6RSXuHwyIJqWU1mh2C9URUOSlV6GJk3=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-09-25T20:00:21.821Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
