placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,error
https://www.google.com/maps/place/Greenfield+Landscape+Supply+Center/data=!4m7!3m6!1s0x8824cbe5d1c09047:0xd41347a56157be8f!8m2!3d42.3811799!4d-83.1989517!16s%2Fg%2F11hmjvnbr5!19sChIJR5DA0eXLJIgRj75XYaVHE9Q,Greenfield Landscape Supply Center,4.7,47,Landscaper,"12627 Greenfield Rd, Detroit, MI 48227, United States","9RJ2+FC Detroit, Michigan, USA",http://www.greenfieldsupplies.com/,+1 313-397-9659,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGD8XcZlzhKgf89K0WZDwF2u8NRJKiGRMIPseXS45uPDojnLbc186WRrjogv9M-xR_MtK-kwgFNx3me2Jo44t4BHKiRUa8aHDO4ASCuPYcqNGH7c8G090Zo4hy5uJLtGil1FLQ=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:18.381Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–1 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/SWOOPES+SIGNATURE+LANDSCAPING/data=!4m7!3m6!1s0x2dc758637780db03:0x1b504f8af698de61!8m2!3d45.0008644!4d-86.2705984!16s%2Fg%2F11ydwrxxrl!19sChIJA9uAd2NYxy0RYd6Y9opPUBs,SWOOPES SIGNATURE LANDSCAPING,5.0,1,Landscape designer,,,https://swoopessignaturela.wixsite.com/swoopes-signature--1,+1 734-743-2279,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKMnDgn2m90Ji69BEmaPrQhNRpk9LhOI1QZvAJohu3XRNuH2kGP0n8VjeoSa0QLbykPUhFVtFgrTgmTElAOsWTZy95k7XBtZx4dzKUi6gpQ7jXO9ApPzWdNTR5vwnveDnNGphV37mEM9BK=w408-h506-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:23.155Z,,,,,,,,,,
https://www.google.com/maps/place/JSJ+HOMES+INC./data=!4m7!3m6!1s0x8824cb07b32c4bb3:0x9dba100ea785dcee!8m2!3d42.401851!4d-83.1781622!16s%2Fg%2F11tp95l_yg!19sChIJs0ssswfLJIgR7tyFpw4Qup0,JSJ HOMES INC.,5.0,16,Property maintenance,"13501 Fenkell Ave, Detroit, MI 48227, United States","CR2C+PP Detroit, Michigan, USA",http://www.jsjhomesinc.com/,+1 313-739-6447,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKl0U4VfGc5wdBfeAwDhnwS5bld1pqACA_Yylpc_gAFl7YKzgYs5zkabIuyoGM0Ijzcw2ZfEZrynb0keHraFhd2wc60Km-6MPZQry4-IWq5YT3pkrV77QxordI6Jau4Ag7V_HmBDlF8-vw=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:27.986Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Four+Seasons+Garden+Center+%26+Custom+Landscape+Services/data=!4m7!3m6!1s0x8824c70668be3dff:0xdbf1f9ed4d560caa!8m2!3d42.4884395!4d-83.1913927!16s%2Fg%2F11b5pjpxmq!19sChIJ_z2-aAbHJIgRqgxWTe358ds,Four Seasons Garden Center & Custom Landscape Services,4.8,171,Landscape designer,"14471 W Eleven Mile Rd, Oak Park, MI 48237, United States","FRQ5+9C Oak Park, Michigan, USA",https://fourseasonsgardencenter.com/,+1 248-543-4400,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG484nHE35zfU1QPwhS0b3nS8l-E4Y0Sep9BfDS7zqSVj2q4Qoa-tzMwa_JVDyajmrsD4DLkgQ3AkZcqcLCpmmme37vOR7lVZ3miLIWUXUCXlXxxNWImLfe7tGqRpXdAFB7RnQ285Iq-Hm0=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:40.007Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
"https://www.google.com/maps/place/Brad%27s+Landscaping+Service,+Inc./data=!4m7!3m6!1s0x8824cc1dcbbc0001:0x25f96490cf04a423!8m2!3d42.4627355!4d-83.197702!16s%2Fg%2F11hd6wmgrv!19sChIJAQC8yx3MJIgRI6QEz5Bk-SU","Brad's Landscaping Service, Inc.",1.0,1,Landscape designer,,,https://www.facebook.com/Brads-Landscaping-Service-Inc-1874018452837379/,+1 248-515-2736,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7DXFyJhYCYILb_1-DNqYbkMCogL0EMPdkGy1W6bLmKKvS4IdszbYj0cbXofzMsVMpZyhpPBF8FaEv0Id_4AgQL_4-0KIhyju3RdKHj12FsPi96MeDOLg9WiwF8w_IIf6o4fYV=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:44.789Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Gcreen+Pastures+Landscaping+LLC/data=!4m7!3m6!1s0xa96339cc6b8c953d:0x261ae7051255dbf9!8m2!3d42.6774895!4d-83.246131!16s%2Fg%2F11xth3vjf5!19sChIJPZWMa8w5Y6kR-dtVEgXnGiY,Gcreen Pastures Landscaping LLC,,,Landscape designer,,,,+1 313-207-5039,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbWjGbaGxfZDnwnU6MjufvaUzn7-fKOmVIjr1fyfYJcmFwzEqrsNBTTeEO53V1tNtRukqtD5UtFI0zP9sfwym_E81266IQyfR5K5wa_yLfEMC-bldky23tQuBQQR12MVqgYAdSjtVyuP5U=w519-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:07:49.737Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–3 pm,Closed,7 am–7:30 pm,7 am–7:30 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Arborist+Prime+LLC/data=!4m7!3m6!1s0x88249738872524b3:0x5c210937f4c4b181!8m2!3d42.703642!4d-83.348439!16s%2Fg%2F11ghs99f88!19sChIJsyQlhziXJIgRgbHE9DcJIVw,Arborist Prime LLC,5.0,117,Tree service,"4404 Clintonville Rd, Waterford Township, MI 48329, United States","PM32+FJ Lake Angelus, Michigan, USA",https://arboristprimetreeservice.com/,+1 248-459-5422,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ8FItUQGh7byFBFGAtbKE92bG1Ua0lfAskWNbi4awvLmMK-ur6W8n7x3uXDp9uYiKi5LAsMlvTy5zASmiA3axSJ7rRF6aX-EsW8QckviTdpanWyHv8yrrckaoZmYm0dgzTvwo=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:01.816Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Best+Block+Company/data=!4m7!3m6!1s0x8824cb41c830201b:0x9f0e90476ef3ed0!8m2!3d42.3658599!4d-83.1836318!16s%2Fg%2F1261dg7p5!19sChIJGyAwyEHLJIgR0D7vdgTp8Ak,Best Block Company,4.9,18,Masonry supply store,"14210 W Chicago, Detroit, MI 48228, United States","9R88+8G Detroit, Michigan, USA",http://www.bestblock.net/,+1 313-933-8676,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHR6X1FqlwmaUhnS7CXcsOD_A7V1nLswWdAJesWxoPWWaCsPh1SC7PeqAsiIr69mvmGipzncE_oYwVQ0nQucZk3tdb9E99YYakUfQk-Etkigb5NsjhpMrN-TU2xM-gYfHdb29vU=w408-h320-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:06.807Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Prime+Cuts+Landscaping+LLC/data=!4m7!3m6!1s0x8824cb9115abc5a3:0xff108b7214f89fbb!8m2!3d42.352595!4d-83.0991151!16s%2Fg%2F11jb29jn2b!19sChIJo8WrFZHLJIgRu5_4FHKLEP8,Prime Cuts Landscaping LLC,5.0,3,Landscaper,,,,+1 248-416-9392,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNDzTG_vQfYEQrHhmlL5BnGe9F-1Kua10m7XH4xvzXDQ6Vy2EMtfncqR4kIp5H5GoM3DyTxKfyinxs4kz5HqziA-0XwjgJIxGYZE9e8hcRSBThCxlnGFfpEAk2bsayBGEDUFX8=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:11.558Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–9 pm,6 am–9 pm,6 am–5 pm,6 am–5 pm,,,
"https://www.google.com/maps/place/J-Mac+Tree+%26+Debris,+LLC/data=!4m7!3m6!1s0x8824cd3324d2132f:0x3cdafa75fa56e8e9!8m2!3d42.3945949!4d-83.1586777!16s%2Fg%2F11fs34bg3h!19sChIJLxPSJDPNJIgR6ehW-nX62jw","J-Mac Tree & Debris, LLC",4.2,26,Tree service,"14390 Wyoming Ave, Detroit, MI 48238, United States","9RVR+RG Detroit, Michigan, USA",,+1 248-546-5622,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHj_T74buP38Zl1hun2CrKrSAZxd7fa_2ZhnUBOScLWp7PUlkA2_L0SZ5U1DkWGMkgQMvIhXscWJjz7-1iSjudqbytRUHSqRxfEO3baPkqWfMeCfmP58Ty-slK1IAUJTumM5bNi=w648-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:16.546Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Punctual+Lawn+Service/data=!4m7!3m6!1s0x6c1ab865f0626db5:0x21be0930d085e76d!8m2!3d42.4028044!4d-82.9397589!16s%2Fg%2F11vwx5vxcm!19sChIJtW1i8GW4GmwRbeeF0DAJviE,Punctual Lawn Service,5.0,1,Lawn care service,,,https://detroitlawn.wixsite.com/lawncare,+1 586-244-8828,Open · Closes 6 pm,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESpW_VXoSKi3gWjVbYBtWQrHPuk9TkAkI_ywzCfqioRdYls0kWapFQwJHcTJ51AaAl4RlP14Yfe1WBfacRzxEhZjinil9hsCUlbNRPQtHLAsuGHUUOkgRqA0T9v0gnh1DN1N4ECO1A2ASY=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:21.583Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Lucious+Landscaping/data=!4m7!3m6!1s0x80e009b3c63badbb:0x3d53202f58dc6cc8!8m2!3d42.4627355!4d-83.1289364!16s%2Fg%2F11t5ls8lw1!19sChIJu607xrMJ4IARyGzcWC8gUz0,Lucious Landscaping,4.0,4,Landscaper,,,,+1 313-444-0314,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFD_XfVxyZWbHmXaa6jfxrl6G5fHqXTzIXZU2BLaMN2mS377apMoYhUBdpulEd7ZjVsgBax7rZXDiUIwzLM1PKCnjq2zFQ9teLUgZb8mjpoVQFVHe9EikwWWz_KNYcyzEEMUQV_=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:26.812Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–12 am,"12–6 am, 7 am–6 pm",,,
"https://www.google.com/maps/place/Ferguson+Landscaping+And+Lawn+Care+Services/@19.2833929,-99.1877215,18z/data=!3m1!4b1!4m6!3m5!1s0x8824cf8e358f2fbd:0x956b8da2f6c7771c!8m2!3d19.2833929!4d-99.1877215!16s%2Fg%2F11j6t9tx2j",Ferguson Landscaping And Lawn Care Services,3.0,5,Landscape architect,,,https://ferguson-landscaping-and-lawn-care.ueniweb.com/?utm_campaign=gmb,+1 313-397-1654,Open · Closes 7 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-04-29T19:08:33.689Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,,,
https://www.google.com/maps/place/Dozier%27s+Landscaping+LLC/data=!4m7!3m6!1s0x8824d7987cc6172b:0xb7148a9ccdae0539!8m2!3d42.4044885!4d-83.1823439!16s%2Fg%2F11gjjf2zv4!19sChIJKxfGfJjXJIgROQWuzZyKFLc,Dozier's Landscaping LLC,4.4,34,Landscape designer,,,https://www.facebook.com/The-Real-Doziers-Landscaping-LLC-Aaron-Dozier-1710223842429186/,+1 313-334-0569,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBv8t0Fv32sr8JgtHEcDES2MggPJpipOVVbeOgUG-RnXbrtFn4qi-R3l3C-Yz9AT3pj9uq45Yi2Frn8upPKrCfowqolCZnCnu6NjsYdyoOR3TOSrKe_0PBMyU2GTurcOl1tShW=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:08:54.916Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Allemon%27s+Landscape+Center/data=!4m7!3m6!1s0x8824d5facc959263:0xadf0b36aad2fd2f3!8m2!3d42.4024373!4d-82.9177062!16s%2Fg%2F1tgmwxml!19sChIJY5KVzPrVJIgR89IvrWqz8K0,Allemon's Landscape Center,4.5,231,Garden center,"17727 Mack Ave, Detroit, MI 48224, United States","C32J+XW Detroit, Michigan, USA",http://www.allemonsonmack.com/,+1 313-882-9085,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf0rOdLWoKX8w9KYJAwdr2gcVV_3B-hM0pdhf5r4D5TNZyWIPuM_x9mOqQrholzexTFlNkLMewc3FUmY8C6Ky19bUCn8LANb59ZwYN5ZOUP5df2GygLjygQ1ZmLkY4JDYUbjya=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:08:59.933Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,"Long-running garden center offering plants, shrubs & trees, plus landscaping supplies & accessories. · In-store pick-up · Delivery",
https://www.google.com/maps/place/A+Southern+Gardener/data=!4m7!3m6!1s0x8824d594a4053f1d:0xb87b95e031fe4196!8m2!3d42.3906527!4d-82.923635!16s%2Fg%2F11clsdhk35!19sChIJHT8FpJTVJIgRlkH-MeCVe7g,A Southern Gardener,4.4,7,Landscaper,"1331 Bishop Rd, Grosse Pointe Park, MI 48230, United States","93RG+7G Grosse Pointe Park, Michigan, USA",http://asoutherngardener.com/,+1 313-881-2223,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhaXzUGSPBfgVd28WM1yl1Kt4ES8qyeDb98z3ouzFjhG9g07y2Qd7r3N6amcEHZm9z9jxiKvgksbJsRXw5LrQy1sg-WHpjkPHtMbfopUyLSuPLcT12hWKzEn7XmEGlYaOHjm0=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:04.938Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/LAKESHORE+LANDSCAPING/data=!4m7!3m6!1s0x883b2af8f528a5fd:0xa78c61e18cd81870!8m2!3d42.2960434!4d-82.9420258!16s%2Fg%2F1tg_b4k3!19sChIJ_aUo9fgqO4gRcBjYjOFhjKc,LAKESHORE LANDSCAPING,4.6,46,Landscaper,"3110 Jefferson Blvd, Windsor, ON N8T 3E8, Canada","73W5+C5 Windsor, Ontario, Canada",https://lakeshorelandscape.ca/,+1 519-974-2000,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDGqvDZwUzu6SAkAIJDfoLxrY0ZdAxGJ0v0qXAzn9FErbpaWFrX-1Tqn9TvwQ8yMlQK3OKzK3GAC_ZEEaM_tsf0sk4uurGJ0wr3hV7SfnJV5ZgJS5d_IUASFS6CZKi7C_3pXXoYg=w408-h612-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:09.922Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Detroit+Garden+%26+Compost/data=!4m7!3m6!1s0x8824d560ae343033:0x67442bdbfc452905!8m2!3d42.4257996!4d-83.0939299!16s%2Fg%2F11r2r3bh92!19sChIJMzA0rmDVJIgRBSlF_NsrRGc,Detroit Garden & Compost,5.0,12,Landscaper,,,http://www.detroitgardencompost.com/,+1 313-400-6350,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI8dBC3TfSiE1Eah4ZOuKdjl69c84IOzX3tSs5Xm4PLtJgDr5wgbnix_GWW9mjl9uQswIkFFSMzkt64h6UZ1-wLi1IaxHY3kh23ECzFVl46lzajtwKA0qrNEbkgCP3zlIKbnX4=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:12.703Z,,,,,,,,,,
https://www.google.com/maps/place/W+W+White+Maintenance/data=!4m7!3m6!1s0x8824d57751db768b:0x52316b7cb189bc2a!8m2!3d42.3803233!4d-82.943908!16s%2Fg%2F1vd76jrn!19sChIJi3bbUXfVJIgRKryJsXxrMVI,W W White Maintenance,5.0,1,Construction company,"14801 Kercheval Ave, Detroit, MI 48215, United States","93J4+4C Detroit, Michigan, USA",https://wwwhitemaintenance.com/,+1 313-926-0729,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xbqwXN4Vs8N8rTnaCxAXfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.45773&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:15.667Z,,,,,,,,,,
"https://www.google.com/maps/place/National+Landscape+Designs,+LLC/data=!4m7!3m6!1s0x8824d5047f41a3bd:0x50b139a42aa29cff!8m2!3d43.5486276!4d-83.6637709!16s%2Fg%2F11ggb3r2tg!19sChIJvaNBfwTVJIgR_5yiKqQ5sVA","National Landscape Designs, LLC",,,Landscape designer,,,,+1 855-338-9669,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFhdHUYWAYUbEvDO_YNfXEU8M3SOsnsHUNYqIAgoF69X1VRBG-FQDQweiWf0QAQ8uQ7trdx_1wiMjYv-S05b6c5FsYOIXrxMj-7LxBxo8IYHSRH8rGTdAvAuim_T0KQc4WBS8=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:20.279Z,12–6 pm,11 am–6 pm,11 am–6 pm,10 pm–12 am,Closed,11 am–6 pm,11 am–6 pm,,,
https://www.google.com/maps/place/Sunrise+Landscape/data=!4m7!3m6!1s0x883b2bf5126beb23:0x82119a8cba198a98!8m2!3d42.3223764!4d-82.9395472!16s%2Fg%2F11pz18jmjz!19sChIJI-trEvUrO4gRmIoZuoyaEYI,Sunrise Landscape,5.0,7,Landscaper,"1340 Matthew Brady Blvd Unit 3, Windsor, ON N8S 4T2, Canada","83C6+X5 Windsor, Ontario, Canada",http://www.sunriselandscapegroup.ca/,+1 519-990-4271,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF97cRweh3u44-ReswCYH9SnvEDxFH06bh5dbTVIrDZw7GK-fRUlHlexq1zh-UzNk1n99JzofdXwQqAV7DenW7ebMWABebHLX0LWRTcRs8-cr5byiw2foa3_74JM2lExML33TZv=w408-h511-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:25.279Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9 am–3 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,,,
https://www.google.com/maps/place/Sod+%26+Beyond+Landscaping+and+Fence/data=!4m7!3m6!1s0x62befed83db1bd3b:0x6993c6242a396168!8m2!3d42.3209718!4d-82.9348482!16s%2Fg%2F11y50y9q4r!19sChIJO72xPdj-vmIRaGE5KiTGk2k,Sod & Beyond Landscaping and Fence,5.0,24,Landscaper,"8516 Pronovost Pl, Windsor, ON N8S 0A8, Canada","83C8+93 Windsor, Ontario, Canada",https://sodandbeyond.com/,+1 226-340-6688,"Open · Closes 8 pm

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEixbLX6AVVFD6xe4w9REVql23glRFk0OGf8Ni5oFLvA6jSmEA7jedNK0CW10bdhX8TgfZr0D8YG_cTjEAWgzTrP4V152IVwwZl6fxpPrzT_bjv6ChaSIGQdbpKGG32h4FpeL1zzhULWNdx=w425-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:30.392Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Maple+Leaf+Outdoor+Services/data=!4m7!3m6!1s0xa16526ff674178e3:0x241000bac12f3168!8m2!3d42.295001!4d-83.002882!16s%2Fg%2F11z28z0b8m!19sChIJ43hBZ_8mZaERaDEvwboAECQ,Maple Leaf Outdoor Services,5.0,9,Landscaper,,,https://mapleleaf.jobbersites.com/,,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6onYJyGotLSyQorPcP3Tt8Q7BN41I5grBhl9mSrrl_fMDzAgVRvbAOiqKxMO139bxGmfKqAF4_lxajsUmd5Bj84BqZAU6wYFLRDJv1OIPwLO1tCATv9aAS5Beyx5zH6-yCOMHXKNeSElc=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:35.200Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–4 pm,9 am–4 pm,7 am–7 pm,7 am–7 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Motor+City+Grounds+Crew/data=!4m7!3m6!1s0x883b2d3111723bdd:0x9267acb0e1a80115!8m2!3d42.3999591!4d-82.9471887!16s%2Fg%2F11cs4gmd9l!19sChIJ3TtyETEtO4gRFQGo4bCsZ5I,Motor City Grounds Crew,5.0,1,Environmental protection organization,"15635 E Warren Ave, Detroit, MI 48224, United States","93X3+X4 Detroit, Michigan, USA",https://www.mcgroundscrew.org/,+1 313-757-2672,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y5Z6mpXvCb9At6AE75deHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.72495&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:40.372Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Tri+County+Services+Inc./data=!4m7!3m6!1s0x8824d538701e45b7:0x8ed7fa932c2f92!8m2!3d42.9603607!4d-83.5379715!16s%2Fg%2F11g3h6f42n!19sChIJt0UecDjVJIgRki8sk_rXjgA,Tri County Services Inc.,4.4,60,Lawn sprinkler system contractor,,,https://www.tricountysvs.com/?utm_source=gmb&utm_medium=organic&utm_campaign=GrossePointPark,,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWQveu2wnBnKYxm6jZNiOc6hpxXqChma1BLFZ-iv17C1ajdZCPdjsIYJGWqXkeFShGj7tAsaTw6y5lC7o_TwIOnJxGY9qZ3Kr_Bb_Sh0o3vDSCArFoydF_eC8WUn9JCJLbxFPHVw=w508-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:45.159Z,Closed,9 am–1 pm,Closed,Closed,Closed,Closed,9 am–1 pm,,,
"https://www.google.com/maps/place/National+Landscape+Designs,+LLC/@45.0008644,-86.2705984,6z/data=!3m1!4b1!4m6!3m5!1s0x8824d57a69e3a4fb:0xe1df8ebf9b6360d4!8m2!3d45.0008644!4d-86.2705984!16s%2Fg%2F11mr2gt7m3","National Landscape Designs, LLC",,,Landscape designer,,,,+1 855-338-9669,Open · Closes 5 pm,,,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2026-04-29T19:09:51.939Z,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,10 am–5 pm,10 am–5 pm,,,
