placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Bell%27s+Seed+Store/data=!4m7!3m6!1s0x89ab12d3be3aafa3:0xca563632caf5f155!8m2!3d35.049052!4d-78.876487!16s%2Fg%2F1tf5fm78!19sChIJo686vtMSq4kRVfH1yjI2Vso,Bell's Seed Store,4.7,971,Garden center,· In-store shopping · In-store pick-up,"230 E Russell St, Fayetteville, NC 28301, United States","24XF+JC Fayetteville, North Carolina, USA",http://shop.bellsseedstore.com/,+1 910-483-8400,Open · Closes 5:15 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEE10MBA2CnP3XTW6uOCca_Ysrhzbz6Iy2XO1pci5u7O1REyfToB8ogM-7cuj2ISrfKnnKV_50t0X9Mf8751l7rrzKI-73ph4hAuBDUEhGQeITQY7BIqm2fAqboMXt-ncqi_Dwm_A=w426-h240-k-no,true,7:30 am–5:15 pm,7:30 am–5:15 pm,7:30 am–5:15 pm,8 am–3 pm,Closed,7:30 am–5:15 pm,7:30 am–5:15 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:00:46.976Z,,
https://www.google.com/maps/place/Templar+Landscaping+LLC/data=!4m7!3m6!1s0x89ab6bb1bcd0c713:0xb99a3a0aefd1ebbe!8m2!3d35.0900706!4d-78.9431874!16s%2Fg%2F11rbyhp910!19sChIJE8fQvLFrq4kRvuvR7wo6mrk,Templar Landscaping LLC,,,Landscape designer,,,,,+1 910-703-3888,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9ERIU0Q95JdNzWAOjAAA2sKoJIQzaFT3G6HN2j_potZOBHcGGlUzsi43S6gUNSKyuSVMdc3C9MUlKzMpYGcMjtnES1ZolVCkQaZen5yZEg5EoVNSmN8pEr0pWwmb-IQFnkxAJGA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:00:51.775Z,,
https://www.google.com/maps/place/Perfection+Landscaping+Inc./data=!4m7!3m6!1s0x89ab73c2a6f26437:0xec7a9823644e60c7!8m2!3d35.1118635!4d-78.7754689!16s%2Fg%2F11x6jnsrwk!19sChIJN2TypsJzq4kRx2BOZCOYeuw,Perfection Landscaping Inc.,4.8,11,Swimming pool contractor,,"3364 Flea Hill Rd, Eastover, NC 28312, United States","466F+PR Eastover, North Carolina, USA",https://www.perfectionlandscapingandpools.com/,+1 910-624-4462,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFIXbapKDjKqsdFaFwZOVAaJmjZOcry5LnYkyndrO3ExOYVBNzF2t3D7X3alHrCqQqNIie36i8U0VgfJmp_ojlrUmrn-5gJWFNVcPlMOUQejfhMUw5vRxcUbFpOegen1EQZdbgSd8J5Ikn=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:00:56.795Z,,
https://www.google.com/maps/place/Fayetteville+Turf/data=!4m7!3m6!1s0xa9036061c63dc787:0xfb2d58124598df9f!8m2!3d35.0900289!4d-78.7881035!16s%2Fg%2F11t4f1wwt1!19sChIJh8c9xmFgA6kRn9-YRRJYLfs,Fayetteville Turf,4.8,50,Lawn care service,,"3392 Dunn Rd, Eastover, NC 28312, United States","36R6+2Q Eastover, North Carolina, USA",https://www.fayettevilleturf.com/,+1 910-627-9951,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQINmCqcHz9KRKN29NBMH5rANANrxlDtxqnZ8eCaUaXnGx2yH18zXyfQGZFHdovAKNlksO2qUp-1IlQGH-lron-8OUHRRKB8BxXOdEyM4Gxd0KvZWsKvLvfeASMDyeixZIBA2N=w460-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:01.579Z,Identifies as veteran-owned,true
https://www.google.com/maps/place/Bizzie+Bees+Landscaping+Lawn/data=!4m7!3m6!1s0x89ab6d3aaaaaaaab:0xf0a636fb407a6ca1!8m2!3d35.0637521!4d-78.8722341!16s%2Fg%2F1tfbjlj2!19sChIJq6qqqjptq4kRoWx6QPs2pvA,Bizzie Bees Landscaping Lawn,,,Landscaper,,"Fayetteville, NC 28301, United States",,,+1 910-322-9811,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CObw6V_M9ohWk8UDVEEWKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.18945&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:04.435Z,,
https://www.google.com/maps/place/Stones+Home+Improvement+and+Lawn+LLC/data=!4m7!3m6!1s0x89ab13ccacbb651d:0xe6c4e90e60235e1e!8m2!3d35.0179675!4d-78.911456!16s%2Fg%2F11j8kwfd6j!19sChIJHWW7rMwTq4kRHl4jYA7pxOY,Stones Home Improvement and Lawn LLC,1.0,1,Contractor,,,,,+1 910-600-1301,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyDCj3jWhmWGaVKMY-1vIjYmvnzMai69HERMPi-bPDGyUq4ASIvsPhTOnUU4MJV4ic8kY8dEf_FqPEff2x77MqXaFayeT1qo0zs0BLtCfRM5YYod38zNWxvIko87P-Nqi2m88f=w408-h542-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:09.484Z,,
https://www.google.com/maps/place/Blackman+%26+Sons+Lawns+and+Landscapes/data=!4m7!3m6!1s0x26508c85d88c191:0xbf4b1572f915a597!8m2!3d35.0343448!4d-78.7590867!16s%2Fg%2F11yhyc76jd!19sChIJkcGIXcgIZQIRl6UV-XIVS78,Blackman & Sons Lawns and Landscapes,4.2,24,Lawn care service,,"4860 Clinton Rd, Fayetteville, NC 28312, United States","26MR+P9 Fayetteville, North Carolina, USA",https://blackmanandsons.com/,+1 910-236-6317,"Closed · Opens 8 am Thu

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUTIDRxa4baAUjVx3Ko24oMXl0L60Rz9KP3Syzyf1O8v5zinKGO-iHJZmMNwfaXl_9sExnci8FbpNRnmyO0PTeX0B2AcRGCYfakArpYm-Wa8dpWlvdDY7lKiO0U7YzEgfTT_0VkjDLTl1u=w408-h265-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:14.524Z,Identifies as veteran-owned,
"https://www.google.com/maps/place/Fatt+Matt%E2%80%99s+Landscaping/@35.381494,-79.371712,10z/data=!3m1!4b1!4m6!3m5!1s0x89ab3fc5ccb8d361:0x534e7726a857f9d1!8m2!3d35.381494!4d-79.371712!16s%2Fg%2F11h6mwwv00",Fatt Matt’s Landscaping,5.0,2,Landscaper,,,,,+1 910-431-7154,Open · Closes 5 am Thu,,true,8 am–5 am,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:21.251Z,,
https://www.google.com/maps/place/Watkins+Landscape+and+Lawn+Maintenance/data=!4m7!3m6!1s0x89ab0d17019767df:0xdf0fc826ec1df20!8m2!3d35.0034482!4d-78.7630559!16s%2Fg%2F11fwqcrcmf!19sChIJ32eXARcNq4kRIN_BboL88A0,Watkins Landscape and Lawn Maintenance,5.0,2,Landscape designer,,"4274 Macedonia Church Rd, Fayetteville, NC 28312, United States","263P+9Q Fayetteville, North Carolina, USA",,+1 910-758-6658,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9L8kKX1E0pSsc8IyLVLhpcGWX4Iih6hUtoNF_lxfQDv6jSdlNNq-dKGx7iRhkAcic70CHoxFr2y0vdeYQo_8HjZOjP49blqeVcN6UutyRcFOgZc2W4lGKszCM-vo4jrgkOTu0UQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:23.897Z,,
https://www.google.com/maps/place/Eastern+Turf+Equipment+Inc/data=!4m7!3m6!1s0x89ab6ccf7a78c62b:0xafba66b1f3802103!8m2!3d35.0652544!4d-78.8982671!16s%2Fg%2F1th5dfb8!19sChIJK8Z4es9sq4kRAyGA87Fmuq8,Eastern Turf Equipment Inc,4.1,12,Garden center,· Delivery,"1045 Bragg Blvd, Fayetteville, NC 28301, United States","3482+4M Fayetteville, North Carolina, USA",http://etenc.com/,+1 910-483-0179,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZg_nrIjgpDCQS7U_STddp80Le7u1Cmmm0FcViArMPJMGlZzA7CEfKPBYESIp68SfPgCgCgLv72PsyYbomeOrt-lt27wTcbvkdHdWx_rPayssuszga8uOZjsAGEpgzOBvN-ldy=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:29.085Z,,
"https://www.google.com/maps/place/Mean+Green:+Landscaping+%26+Home+Improvements/@35.0900706,-78.9431874,11z/data=!3m1!4b1!4m6!3m5!1s0x4cf88ec4f180b9a5:0x4ce30239a6ad70dc!8m2!3d35.0900706!4d-78.9431874!16s%2Fg%2F11nxft_k32",Mean Green: Landscaping & Home Improvements,,,Landscape designer,,,,,+1 910-322-2400,,,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:33.623Z,,
https://www.google.com/maps/place/Liberty+Waste+Solutions+%28Fayetteville+Transfer+Station%29/data=!4m7!3m6!1s0x89ab130c54354f83:0xb2e741145876829b!8m2!3d35.0274981!4d-78.8841888!16s%2Fg%2F11q1nhb97v!19sChIJg081VAwTq4kRm4J2WBRB57I,Liberty Waste Solutions (Fayetteville Transfer Station),3.1,58,Waste management service,,"1171 S Eastern Blvd, Fayetteville, NC 28306, United States","24G8+X8 Fayetteville, North Carolina, USA",https://libertywastesolutions.com/locations/fayetteville/,+1 919-582-7777,Closes soon · 4:30 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGGZSJCWWCc9NAjXbdw2Xb8v-MQF5X9G3Xi1igRsjBnU7Hr8knKc9aHH6qhWmnSMFymikTutDq_2OtOcKxpXNLmiaIAtwH-pywBH-YAwtdF-Il7FYJ-ldMI2Hi1FZRP3lhJyBq4lIbNYA=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:38.429Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Nobles+Lawn+Care+Services/data=!4m7!3m6!1s0x89ab0d3be77354df:0xdbda53382d7be25b!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1w3w3x7r!19sChIJ31Rz5zsNq4kRW-J7LThT2ts,Nobles Lawn Care Services,4.5,4,Landscaper,,,,,+1 910-850-5175,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf5wQ2xe3gawAAkgANaLlWVl4nb3iIEm8hMAY91M8RqQV7xZEJJx7519HN1DVIdQPEkBA2onSRpk0vJj21PLa4U8jtKzdm3-gIyKpOIV5kDyD5EhVAFghyy3dIjjf3-9rLYfj3zw=w408-h680-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:43.042Z,,
https://www.google.com/maps/place/All+Clean+Powerwash+%26+Outdoor+Service/data=!4m7!3m6!1s0x89ab13a54635fd17:0x96f2b6981720a600!8m2!3d35.0501019!4d-78.8816957!16s%2Fg%2F11pcl_cxr0!19sChIJF_01RqUTq4kRAKYgF5i28pY,All Clean Powerwash & Outdoor Service,5.0,2,Pressure washing service,,"212 Rankin St, Fayetteville, NC 28301, United States","3429+28 Fayetteville, North Carolina, USA",,+1 910-366-4783,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRNuhMc0maN7AMaJ-16DK3GQvyfD2T-FsMRi6lDkjtHnvPaMMKMDn0Z8Uq4lDsYHGtjW0nScVi2fQVzYC7lkDECIjGDRhjA_O349bVUMLWPb4AmhJWL8tGgl7OyAs0OcX-ndCy=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:47.957Z,,true
https://www.google.com/maps/place/TRU-CUT+Lawn+Care+and+Landscaping/data=!4m7!3m6!1s0x89ab6de0ba4209a3:0xb265a570b13e78b8!8m2!3d35.1339956!4d-78.8599537!16s%2Fg%2F11c5rtqy_v!19sChIJowlCuuBtq4kRuHg-sXClZbI,TRU-CUT Lawn Care and Landscaping,4.8,62,Lawn care service,,"5679 Dobson Dr, Fayetteville, NC 28311, United States","44MR+H2 Fayetteville, North Carolina, USA",http://trucutlawnlandscaping2006.com/,+1 910-682-4216,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0GEj1-N0nDUYfqHdaCkUdi86ULUwjnWSoSI213Vt2Nxhr2h8iudOc-TTq5cqKBMFw6GvjSxGvkO_drANmuJ-FWoD26VEMbXqxm42FHcGHmZk_iAmGiqYVtDw37nfEenMmKSRD=w408-h306-k-no,true,7 am–3 pm,7 am–3 pm,7 am–1 pm,8 am–1 pm,Closed,7 am–3 pm,7 am–3 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:53.163Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Mello%27s+Lawn+Care/data=!4m7!3m6!1s0x19532864a352033:0xc9e9f011a59b0098!8m2!3d34.9762705!4d-78.744377!16s%2Fg%2F11myv5ch78!19sChIJMyA1SoYylQERmACbpRHw6ck,Mello's Lawn Care,5.0,1,Landscaper,,"2615 John Hall Rd, Fayetteville, NC 28312, United States","X7G4+G6 Fayetteville, North Carolina, USA",,+1 910-723-5356,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n-i7JGzHClcAsDR6jMq88Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.094555&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:01:57.969Z,,
https://www.google.com/maps/place/Patriot+Signs/data=!4m7!3m6!1s0x89ab132a9248bb11:0xeedf2f422d31e78d!8m2!3d35.0522119!4d-78.884744!16s%2Fg%2F1tdpmyw0!19sChIJEbtIkioTq4kRjecxLUIv3-4,Patriot Signs,4.8,56,Sign shop,· In-store shopping · In-store pick-up · Delivery,"425 W Russell St, Fayetteville, NC 28301, United States","3428+V4 Fayetteville, North Carolina, USA",http://www.patriotsignshop.com/,+1 910-484-2313,Closes soon · 5 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEgALAtyYaL8ngW7Uft7drXIXfaF21evcZaEqlMATN3cU01C1cdsehWzZ67C7ifm08yC331uph11fRDP5CpZcLPCGbjm8vnK_RpUvrKTKK5GQhjS-Bnd2hqtuRQnV6Z6bTpf0ymUzANvCP=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:02.828Z,,
https://www.google.com/maps/place/Elite+Tree+Service/data=!4m7!3m6!1s0x26baa7bd9f4f8285:0x23c9d9fafa2e6ed7!8m2!3d35.1066976!4d-78.9063639!16s%2Fg%2F11tspvtbcg!19sChIJhYJPn72nuiYR124u-vrZySM,Elite Tree Service,5.0,170,Tree service,,"1150 Vesper Ln, Fayetteville, NC 28311, United States","434V+MF Fayetteville, North Carolina, USA",http://elitetreenc.com/,+1 910-882-1033,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6A8lX2gyce8RAI3WxHPBLzaizYLmU2QpLcomKClhx1JTcskR3oBl_1j8Hct8Ij0w_8MklYqvdWCI0Ni2tjx_ujaJF0rkG0fkMJDG3w548RqvfWg2TzAECxlfvR_TIvC_C_FvZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:07.735Z,,
https://www.google.com/maps/place/Cresfund+Property+Management/data=!4m7!3m6!1s0x89ab6d2ba62447cb:0xb10585108bf4dd51!8m2!3d35.0565904!4d-78.8799951!16s%2Fg%2F11vk2l_jh2!19sChIJy0ckpittq4kRUd30ixCFBbE,Cresfund Property Management,4.8,97,Property management company,,"304 Mason St, Fayetteville, NC 28301, United States","344C+J2 Fayetteville, North Carolina, USA",https://www.cresfundrentals.com/,+1 910-817-6009,Closes soon · 5 pm · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wJNerCotScEI0u5caw437Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.769931&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:12.557Z,,
https://www.google.com/maps/place/Fresh+Chop+Lawn+Care/data=!4m7!3m6!1s0x40b6028b6e5e2b6b:0xc642fd02a65a1bd1!8m2!3d35.072659!4d-79.0175729!16s%2Fg%2F11ys9ff8_d!19sChIJaytebosCtkAR0RtapgL9QsY,Fresh Chop Lawn Care,,,Landscaper,,,,,+1 910-797-0304,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXJ_oTewbje0rJH0f792hAGKgVAQTaX1NCABiisok_YEIBz30Of9u1J9Ynom-S3sI8Wj8E8EaD-XkIYj434bNfnGH8jmxXrM2ompCsCoE_FZT2l4pUmISSZnqHCP1lwJvhaFW1Fj1Xjp7O=w408-h307-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:17.418Z,,
https://www.google.com/maps/place/Green+Side+Up+Garden+%26+Gifts/data=!4m7!3m6!1s0x89ab12012a92fecb:0xf9edf8c026708e19!8m2!3d34.9642899!4d-78.8438197!16s%2Fg%2F1v29cx20!19sChIJy_6SKgESq4kRGY5wJsD47fk,Green Side Up Garden & Gifts,4.8,343,Garden center,· In-store shopping · In-store pick-up,"3783 Wilmington Hwy, Fayetteville, NC 28306, United States","X574+PF Fayetteville, North Carolina, USA",http://www.greensideupgifts.com/,+1 910-323-2000,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbPrb8mojKbyAZPUqaBUzTQ7zUNntHp8WlMB82jlQjAsJweG_8_DPoxrsksovAQgbF4fKuJsY6RSM_qYKLgGBsyl72R_cQcS6DNNS13bqZT5GXdzRjUhIxZs48wPa0hfrCVFZAu9MI8SXv=w408-h510-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,12–5 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:22.422Z,,
https://www.google.com/maps/place/Franklin+Mix+Concrete/data=!4m7!3m6!1s0x89ab132aa42eabef:0xbb7072ac29768586!8m2!3d35.0530352!4d-78.8843146!16s%2Fg%2F12600j0pw!19sChIJ76supCoTq4kRhoV2KaxycLs,Franklin Mix Concrete,,,Concrete contractor,,"427 Franklin St, Fayetteville, NC 28301, United States","3438+67 Fayetteville, North Carolina, USA",,+1 910-483-0439,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tQCGLrlgwtM-nTuDcvHnHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.91357&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:24.995Z,,
https://www.google.com/maps/place/Ammons+Group/data=!4m7!3m6!1s0x89ab13332fb15555:0x1591a4eb8d1442d5!8m2!3d35.0547349!4d-78.8982771!16s%2Fg%2F11h4cgrk5p!19sChIJVVWxLzMTq4kR1UIUjeukkRU,Ammons Group,5.0,1,Architect,,"1101 Arsenal Ave, Fayetteville, NC 28305, United States","3432+VM Fayetteville, North Carolina, USA",,+1 910-527-4644,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kBslgA3YBcWEpltLDRpS1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.48021&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:27.570Z,,
https://www.google.com/maps/place/Twin+Oakes+of+Fayetteville/data=!4m7!3m6!1s0x89ab134b1736ab45:0xbe98f9dbf34423bb!8m2!3d35.0547128!4d-78.909882!16s%2Fg%2F1vlzc70p!19sChIJRas2F0sTq4kRuyNE89v5mL4,Twin Oakes of Fayetteville,,,Landscaper,,"205 Fuller St, Fayetteville, NC 28305, United States","333R+V2 Fayetteville, North Carolina, USA",,+1 910-485-8577,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-_3hauffKkd5Ccq4ydHqb4IiBrqUFL9BSr_pccq5Fi8xgcdXr0-xeSlzbdnsR8dGgDTkhHo1D_1D5rGhAO1Y7gPEDb_W9hpVLti5aTtpbyCHji_Xr2lH62PY56_8xLVeiQKC9Kw=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:30.172Z,,
https://www.google.com/maps/place/JSJ+Builders+Inc/data=!4m7!3m6!1s0x89ab1338cb933def:0x807fb4e5cda29615!8m2!3d35.0397756!4d-78.9039828!16s%2Fg%2F1tjypl6r!19sChIJ7z2TyzgTq4kRFZaizeW0f4A,JSJ Builders Inc,3.0,63,Construction company,,"1135 Robeson St, Fayetteville, NC 28305, United States","23QW+WC Fayetteville, North Carolina, USA",https://www.jsjbuildersnc.com/,+1 910-438-0796,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnxXO0Kn1dx27emv96ypLT8ylcX7YOPA7_THdWdv446yuwDq3eJLyNdXPQUsq4-GL4I4FaKOr-kagSy7Uah2T1MX8mkPB4T6o0Cy5UZylrDGR7pb-qASpTNb84ZhTrzXez298=w408-h260-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–4 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:35.000Z,,
https://www.google.com/maps/place/Industrial+Vac/data=!4m7!3m6!1s0x89ab12665c52deb5:0xce908d3a0f943e22!8m2!3d34.9990486!4d-78.85728!16s%2Fg%2F1tfjrkvb!19sChIJtd5SXGYSq4kRIj6UDzqNkM4,Industrial Vac,4.3,10,Cleaning service,,"2362 Wilmington Hwy, Fayetteville, NC 28306, United States","X4XV+J3 Fayetteville, North Carolina, USA",https://www.industrialvacnc.net/,+1 910-964-1103,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGK6baZx6NYyDCU6xV0pgtktizwJnXs3j2C-s1_GLAMOsAq65BSykvkLFx5HeipSSEx7y61BfRsX2MnlCVcRr_ExwidBXyHunOxVo7kZ6gYl6fH57mV7yQjM_27QzmEq_pbXIQ6=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:40.105Z,,
https://www.google.com/maps/place/Up-Side+Management+Company/data=!4m7!3m6!1s0x89ab6d0af6ed93e3:0xdb09b6f6fb825fb3!8m2!3d35.0921312!4d-78.9056837!16s%2Fg%2F11v0crbndr!19sChIJ45Pt9gptq4kRs1-C-_a2Cds,Up-Side Management Company,5.0,81,General contractor,,"2412 Caledonia Cir, Fayetteville, NC 28301, United States","33RV+VP Fayetteville, North Carolina, USA",http://up-sidemanagment.com/,+1 910-818-5463,Closed · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8Bgd_YogndGqduv6XnBuHsPfpgf4GLU8A7zNQjYkJFzYUzc1k8co-QIYQyzk6uWXzp1IGEWfFf76FUTiqXpAgnOuAaATSmT7KTVuSQzTglnA-iwKrqbmO5allWnjIUQVrvbD4uQ9m-Nw9=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Vander+Street+Fayetteville+NC/@35.0409199,-78.8434142,14z",2026-04-29T20:02:44.859Z,Identifies as veteran-owned,
