placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/MaineHealth+-+Home+Health+%26+Hospice+-+Bridgeton/data=!4m7!3m6!1s0x4cb253009546968b:0x30c4b74227200028!8m2!3d44.0552607!4d-70.7072545!16s%2Fg%2F11f5bnqsdf!19sChIJi5ZGlQBTskwRKAAgJ0K3xDA,MaineHealth - Home Health & Hospice - Bridgeton,,,Hospice,"2 Elm St, Bridgton, ME 04009, United States","374V+43 Bridgton, Maine, USA",https://mainehealth.org/services/home-health-care,+1 800-660-4867,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kK-UWamZqUNAHWJJ8IwtTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.25876&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Falmouth+ME/@43.7435343,-70.2601759,14z",2025-09-18T00:30:35.325Z,,,,
https://www.google.com/maps/place/Maine+Home+Care+Solutions/data=!4m7!3m6!1s0x4cb283d7864dc7af:0xd7299b1a7294ac1c!8m2!3d44.292517!4d-70.110874!16s%2Fg%2F11gxw5m3g7!19sChIJr8dNhteDskwRHKyUchqbKdc,Maine Home Care Solutions,5.0,1,Home health care service,,,,+1 207-409-2677,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipNTLsqy1KrKXCuG30axHHTr7X0NHuhWb3s6HaGa=w427-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Falmouth+ME/@43.7435343,-70.2601759,14z",2025-09-18T00:30:40.240Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Hospice+%26+Palliative+Care/data=!4m7!3m6!1s0x89e4d00f47f7f687:0xe1dff56d204d972e!8m2!3d41.653353!4d-70.61494!16s%2Fg%2F1tl1jxtk!19sChIJh_b3Rw_Q5IkRLpdNIG313-E,Hospice & Palliative Care,,,Hospice,"359 Old Main Rd, North Falmouth, MA 02556, United States","M93P+82 North Falmouth, Falmouth, MA, USA",,+1 508-540-8383,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-JdWbd6e_fJ8M1L2q42Pxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.89442&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Falmouth+ME/@43.7435343,-70.2601759,14z",2025-09-18T00:30:44.909Z,,,,
https://www.google.com/maps/place/Freeport+Medical+Center/data=!4m7!3m6!1s0x4cb27e4222d55267:0xef39112a9ec099a3!8m2!3d43.86601!4d-70.1102243!16s%2Fg%2F11bw3dk98k!19sChIJZ1LVIkJ-skwRo5nAnioROe8,Freeport Medical Center,3.6,31,Medical clinic,"23 Durham Rd Ste 201, Freeport, ME 04032, United States","VV8Q+CW Freeport, Maine, USA",http://freeportmedicalcenter.com/,+1 207-865-4821,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqe9cS_qyGDrd-xmTK9ZNF4j3ameUT8e8LAtXzVxTdhJI-fMItYRERVHLmCBuyQprT1pnp9LIczbseubJR5W6L5ocip3bZNF4FrLzkvOaz_8Y3Rr-OnTrB0qi6pCItlNZ1kjVL1=w783-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:30:59.751Z,,,,
"https://www.google.com/maps/place/Hawthorne+House/@43.8311717,-70.1357494,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb280bb980bdb35:0x28f8cf509d032ca3!8m2!3d43.8311717!4d-70.1357494!16s%2Fg%2F1v_0jbs8",Hawthorne House,2.3,10,Assisted living facility,"6 Old County Rd, Freeport, ME 04032, United States","RVJ7+FP Freeport, Maine, USA",https://hawthorne-healthcare.com/,+1 207-865-4782,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:06.792Z,,,,
"https://www.google.com/maps/place/Freeport+Convalescent+Center+Inc./@43.8315771,-70.1357239,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb280bb86baaaab:0x9d318d9fdb493006!8m2!3d43.8315771!4d-70.1357239!16s%2Fg%2F11s34qw1bf",Freeport Convalescent Center Inc.,,,Social services organization,"6 Old County Rd, Freeport, ME 04032, United States",,,+1 207-865-4782,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:11.326Z,,,,
https://www.google.com/maps/place/Boese+Sheila/data=!4m7!3m6!1s0x4cb27e4222d55267:0x848689e4f2bc55b0!8m2!3d43.8623129!4d-70.1042345!16s%2Fg%2F1hc1psbqc!19sChIJZ1LVIkJ-skwRsFW88uSJhoQ,Boese Sheila,,,Nursing agency,"42 Mallett Dr, Freeport, ME 04032, United States","VV6W+W8 Freeport, Maine, USA",,+1 207-865-3491,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vECEIAwmfyVyUzT4UTgYRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.55965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:14.046Z,,,,
https://www.google.com/maps/place/Freeport+Place/data=!4m7!3m6!1s0x4cb280b9bbc7822f:0x87673a19a355aecd!8m2!3d43.8319625!4d-70.1345909!16s%2Fg%2F1v7py21b!19sChIJL4LHu7mAskwRza5Voxk6Z4c,Freeport Place,5.0,1,Assisted living facility,"4 Old County Rd, Freeport, ME 04032, United States","RVJ8+Q5 Freeport, Maine, USA",https://freeport-place.com/,+1 207-865-3500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npiKmD25kGcY-23yY4uuAcQ3oG3zAwWfWVxK2wgjgt1NrBYj2YNxByCs7pwW9T72G97kCaJjizbUX1_rosQtaUT6XCZuMkAUvbQ7BtKKXafwysqY0JxEyjKwhqiET-Hzexfplgj=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:18.938Z,,,,
https://www.google.com/maps/place/CareVet+of+Freeport/data=!4m7!3m6!1s0x4cb27e68a776c5f3:0xeb78b77f98ca591f!8m2!3d43.867056!4d-70.108555!16s%2Fg%2F1vnrq682!19sChIJ88V2p2h-skwRH1nKmH-3eOs,CareVet of Freeport,4.8,228,Veterinarian,"4 Post Rd, Freeport, ME 04032, United States","VV8R+RH Freeport, Maine, USA",,+1 207-865-3673,"Closed ⋅ Opens 8 am Thu

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqzF7ZwiKdiRUbQVyE1bXABAef-8XQgJajrkwrfrRIlLQRf4_DSAxLGTy-3DTP_fWVZVuiBR-LNnTKaSTfuufPZzv_l1hs8xmDl78oxd9eGy7DuJp9KifguzJzG4gZgOW3RVjKt=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,12–6 pm,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:24.327Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Dr.+Brian+Knighton,+DO/data=!4m7!3m6!1s0x4cb27e4222d55267:0x2590ed9832c4a725!8m2!3d43.8660703!4d-70.110228!16s%2Fg%2F1vv2rvk2!19sChIJZ1LVIkJ-skwRJafEMpjtkCU","Dr. Brian Knighton, DO",3.9,11,Family practice physician,"23 Durham Rd Ste 201, Freeport, ME 04032, United States","VV8Q+CW Freeport, Maine, USA",https://www.mdvip.com/doctors/brianknightondo?utm_campaign=listing&st-t=rep_&utm_source=google&utm_medium=organic,+1 207-865-4821,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipM8a8ORBqLX2ucuhc7AwD6rqXMf7jRjN54MHfkb=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-18T00:31:29.450Z,,,,
https://www.google.com/maps/place/Community+Home+Health+Care+LLC/data=!4m7!3m6!1s0x4cb29f8726f40621:0xe7463796f75fc111!8m2!3d43.6332551!4d-70.2887812!16s%2Fg%2F11jv4g9nc0!19sChIJIQb0JoefskwREcFf95Y3Ruc,Community Home Health Care LLC,4.8,17,Home health care service,"184 Main St Ste 2d, South Portland, ME 04106, United States","JPM6+8F South Portland, Maine, USA",,+1 207-767-3873,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CRVZ2Xxl0YtrvehA88ZfKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.5174&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+South+Portland+ME/@43.6414716,-70.2408811,14z",2025-09-18T00:31:51.289Z,,,,
https://www.google.com/maps/place/Elara+Caring/data=!4m7!3m6!1s0x4cb299e44dcccb37:0xd9223717f10f845d!8m2!3d43.6379711!4d-70.3280266!16s%2Fg%2F11tx278gmn!19sChIJN8vMTeSZskwRXYQP8Rc3Itk,Elara Caring,,,Home health care service,"311 Darling Ave Suite A16, South Portland, ME 04106, United States","JMQC+5Q South Portland, Maine, USA",https://elara.com/locations/portland-me/,+1 207-703-2413,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VVCDsLd5HLFB4u2miTx1BQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.09796&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+South+Portland+ME/@43.6414716,-70.2408811,14z",2025-09-18T00:31:56.427Z,,,,
https://www.google.com/maps/place/MaineHealth+Care+at+Home+Belfast/data=!4m7!3m6!1s0x4cae6fca78c51085:0xb98621a191e567d1!8m2!3d44.4326503!4d-69.0189233!16s%2Fg%2F11ggz5dtd8!19sChIJhRDFeMpvrkwR0WflkaEhhrk,MaineHealth Care at Home Belfast,5.0,1,Hospice,"147 Waldo Ave Suite 107, Belfast, ME 04915, United States","CXMJ+3C Belfast, Maine, USA",https://mainehealth.org/services/home-health-care,+1 800-660-4867,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMgDhygfz4LYB6copnfkGDuF9u4e7siGMxUVSCp=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-18T00:32:09.971Z,,,,
https://www.google.com/maps/place/Harbor+Hill+Center/data=!4m7!3m6!1s0x4cae6e5f43ccc85d:0xf8ed7fd6c6a3f03c!8m2!3d44.4327429!4d-69.0030503!16s%2Fg%2F1wnbxm5h!19sChIJXcjMQ19urkwRPPCjxtZ_7fg,Harbor Hill Center,4.8,103,Nursing home,"2 Footbridge Rd, Belfast, ME 04915, United States","CXMW+3Q Belfast, Maine, USA",http://www.genesishcc.com/HarborHill,+1 207-338-5307,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMwGsQYUYscJE9SC1l6bSaeMJwOk2_YULJvm944=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-18T00:32:15.128Z,,,,
"https://www.google.com/maps/place/Private+Home+Care,+Inc./data=!4m7!3m6!1s0x4cae6e5db66390fb:0x76ba280b5c095eed!8m2!3d44.4363619!4d-69.0191075!16s%2Fg%2F11b6dy2hxp!19sChIJ-5Bjtl1urkwR7V4JXAsounY","Private Home Care, Inc.",5.0,3,Home health care service,"375 High St, Belfast, ME 04915, United States","CXPJ+G9 Belfast, Maine, USA",http://www.privatehomecareinc.com/,+1 207-338-2100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO7EkjmCApk-AyYWohXRcmwleripj7nHS0oNtFj=w408-h276-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-18T00:32:20.342Z,,,,
https://www.google.com/maps/place/Hospice+Volunteers+of+Waldo+County/data=!4m7!3m6!1s0x4cae6fc59c873939:0x43702016c2aa2e81!8m2!3d44.4139165!4d-68.9953469!16s%2Fg%2F1tlgxk55!19sChIJOTmHnMVvrkwRgS6qwhYgcEM,Hospice Volunteers of Waldo County,3.7,3,Hospice,"102 Northport Ave, Belfast, ME 04915, United States","C273+HV Belfast, Maine, USA",https://hospicevolunteersofwaldocounty.org/,+1 207-505-4434,,https://lh3.googleusercontent.com/p/AF1QipOdUErNxFt50vuup3NPYHwq6-i0gi2_QBtDnW2x=w408-h372-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-18T00:32:23.103Z,,,,
https://www.google.com/maps/place/PCHC+-+Seaport+Community+Health+Center/data=!4m7!3m6!1s0x4cae6e4a52bd9895:0x1c8fb2dc2ecee1ce!8m2!3d44.4183338!4d-69.0293123!16s%2Fg%2F1tc_w5tx!19sChIJlZi9UkpurkwRzuHOLtyyjxw,PCHC - Seaport Community Health Center,2.6,68,Medical Center,"29 Schoodic Dr, Belfast, ME 04915, United States","CX9C+87 Belfast, Maine, USA",https://pchc.com/locations/seaport-community-health-center/,+1 207-338-6900,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipPI14cMOlGQ8qTj2GKsJ0nHPnhhF13c-W_OlSCq=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-18T00:32:27.936Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Trenton+Health+Center/data=!4m7!3m6!1s0x4caeedcdd22b06df:0xcdbdeeaad27bb611!8m2!3d44.4875991!4d-68.3691476!16s%2Fg%2F1wrtcg4j!19sChIJ3wYr0s3trkwREbZ70qruvc0,Trenton Health Center,3.3,24,Hospital,"394 Bar Harbor Rd, Trenton, ME 04605, United States","FJQJ+28 Trenton, Maine, USA",https://www.mdihospital.org/health-centers/trenton-health-center/,+1 207-667-5899,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipO-mprm8nPkgauYKqpg4a7BkYGkd64IIhfAXMZ1=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:32:43.152Z,,,,
https://www.google.com/maps/place/MDI+Hospital/data=!4m7!3m6!1s0x4caebf6436f74b95:0x889022cdeeeff8d9!8m2!3d44.3846709!4d-68.2020449!16s%2Fg%2F1tdm_2p0!19sChIJlUv3NmS_rkwR2fjv7s0ikIg,MDI Hospital,3.7,61,General hospital,"10 Wayman Ln, Bar Harbor, ME 04609, United States","9QMX+V5 Bar Harbor, Maine, USA",https://mdihospital.org/,+1 207-288-5081,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPAu8vHWnBSMAPrk9qWkMO7MSapL94dCmVYtw5S=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:32:48.161Z,,,,
https://www.google.com/maps/place/Cooper+Gilmore+Health+Center/data=!4m7!3m6!1s0x4caebf645dd3e689:0xf4b66ba15846ac4a!8m2!3d44.3856325!4d-68.2027428!16s%2Fg%2F1tdkrd9j!19sChIJiebTXWS_rkwRSqxGWKFrtvQ,Cooper Gilmore Health Center,4.9,12,Hospital,"17 Hancock St, Bar Harbor, ME 04609, United States","9QPW+7W Bar Harbor, Maine, USA",https://www.mdihospital.org/health-centers/cooper-gilmore-health-center/,+1 207-288-5024,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wmyffJiFPBaiUDN0UBfGUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.57097&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:32:50.932Z,,,,
https://www.google.com/maps/place/MDI+Behavioral+Health+Center/data=!4m7!3m6!1s0x4caebf65b0f487db:0xef6955baab8717d!8m2!3d44.3838642!4d-68.2029984!16s%2Fg%2F1vzg1vjv!19sChIJ24f0sGW_rkwRfXG4qluV9g4,MDI Behavioral Health Center,2.6,5,Mental health clinic,"322 Main St, Bar Harbor, ME 04609, United States","9QMW+GR Bar Harbor, Maine, USA",https://www.mdihospital.org/health-centers/mdi-behavioral-health-center/,+1 207-288-8604,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMzB9nwymotUspjxL2EQtQdjJPXwRcuvNirdqd2=w408-h273-k-no,true,8 am–7 pm,8 am–7 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:32:55.850Z,,,,
https://www.google.com/maps/place/Cadillac+Mountain+Medical+Building/data=!4m7!3m6!1s0x4caebf65b0f487db:0x24f4809077ce3dfc!8m2!3d44.3838751!4d-68.2031366!16s%2Fg%2F1tj84flv!19sChIJ24f0sGW_rkwR_D3Od5CA9CQ,Cadillac Mountain Medical Building,5.0,6,Medical group,"322 Main St, Bar Harbor, ME 04609, United States","9QMW+HP Bar Harbor, Maine, USA",http://www.mdihospital.org/,+1 207-288-5119,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=572bzi8yL9gmqYCP95O7fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.214317&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:32:58.537Z,,,,
https://www.google.com/maps/place/Cadillac+Family+Practice/data=!4m7!3m6!1s0x4caebf65c745210d:0x95c8fd498a219d63!8m2!3d44.3838493!4d-68.2029945!16s%2Fg%2F11s34r205c!19sChIJDSFFx2W_rkwRY50hikn9yJU,Cadillac Family Practice,4.3,6,Medical clinic,"322 Main St, Bar Harbor, ME 04609, United States","9QMW+GR Bar Harbor, Maine, USA",https://www.mdihospital.org/health-centers/cadillac-family-practice/,+1 207-288-5119,"Closed ⋅ Opens 8 am Thu

Updated by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dcEX3iILswt6dmchLciZlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.91718&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:03.744Z,,,,
https://www.google.com/maps/place/Mt+Desert+Nursing+Association/data=!4m7!3m6!1s0x4caebc557984de3f:0xe3aa69efddce3b8!8m2!3d44.2940196!4d-68.290569!16s%2Fg%2F1tncshdn!19sChIJP96EeVW8rkwRuOPc_Z6mOg4,Mt Desert Nursing Association,5.0,2,Home health care service,"12 Summit Rd, Northeast Harbor, ME 04662, United States","7PV5+JQ Northeast Harbor, Mt Desert, ME, USA",https://mountdesertnursing.org/,+1 207-276-5184,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=76DCRx67merfUymTZqNAvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.97943&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:06.648Z,,,,
https://www.google.com/maps/place/Northern+Light+Palliative+Care/data=!4m7!3m6!1s0x4cae4d1754f09fe5:0xb7d75ee4128b7288!8m2!3d44.7699643!4d-68.7278899!16s%2Fg%2F11y4tksq29!19sChIJ5Z_wVBdNrkwRiHKLEuRe17c,Northern Light Palliative Care,,,Hospice,"33 Whiting Hill Rd # 21, Brewer, ME 04412, United States","Q79C+XR Brewer, Maine, USA",https://northernlighthealth.org/Our-System/Eastern-Maine-Medical-Center/Locations/Palliative-Care,+1 207-973-6604,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1gFxVyk2sQSNEUOF0pX4AQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.96852&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:11.358Z,,,,
https://www.google.com/maps/place/Bar+Harbor+Chamber+of+Commerce/data=!4m7!3m6!1s0x4caebf7cd84bd4cf:0x6c1972023a289fab!8m2!3d44.3896812!4d-68.2048544!16s%2Fg%2F1tgc9385!19sChIJz9RL2Hy_rkwRq58oOgJyGWw,Bar Harbor Chamber of Commerce,4.2,39,Chamber of Commerce,"2 Cottage St, Bar Harbor, ME 04609, United States","9QQW+V3 Bar Harbor, Maine, USA",https://www.visitbarharbor.com/,+1 207-288-5103,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMqtkogUbLm9mZ2nHQ00orcQC-6kKKq3S1XIvom=w430-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:16.301Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Birch+Bay+Retirement+Village/data=!4m7!3m6!1s0x4cae95aefc0ce1fb:0x1b9b5ac388a6b818!8m2!3d44.4137115!4d-68.2608489!16s%2Fg%2F1tg_9261!19sChIJ--EM_K6VrkwRGLimiMNamxs,Birch Bay Retirement Village,4.5,13,Retirement community,"25 Village Inn Rd, Bar Harbor, ME 04609, United States","CP7Q+FM Bar Harbor, Maine, USA",http://www.birchbayvillage.us/,+1 207-288-8014,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqx_T7wekPb0BoXIazeJgR1Z66DuUxI1qY9UqKXlhFbFxInOocoFOzOUXjuSaoQ3I4RnkYOazAkY-qQ5VIoUZOnXDUuIomx9rd3ezgn625FY3JPzqJJLdXAFZ-654ECx4Z3VdLLyw=w408-h240-k-no-pi-0-ya233.39-ro0-fo100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:21.259Z,,,,
https://www.google.com/maps/place/College+of+the+Atlantic/data=!4m7!3m6!1s0x4caebf8105fc943b:0xc6a9a2cd9a02d194!8m2!3d44.3950271!4d-68.2215194!16zL20vMDI2OGNs!19sChIJO5T8BYG_rkwRlNECms2iqcY,College of the Atlantic,4.6,33,College,"105 Eden St, Bar Harbor, ME 04609, United States","9QWH+29 Bar Harbor, Maine, USA",https://www.coa.edu/,+1 207-288-5015,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNsqEjCAGDn-DgFWVNdqQ3-eDI5K9QvWjFTCllC=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:26.231Z,,,,
https://www.google.com/maps/place/Dr.+Robert+Weiss/data=!4m7!3m6!1s0x4caebf645c695801:0x11c2b80f4e06cfa9!8m2!3d44.3856325!4d-68.2027428!16s%2Fg%2F11qgb7qjs7!19sChIJAVhpXGS_rkwRqc8GTg-4whE,Dr. Robert Weiss,,,Internist,"17 Hancock St, Bar Harbor, ME 04609, United States","9QPW+7W Bar Harbor, Maine, USA",https://www.mdihospital.org/health-centers/cooper-gilmore-health-center/,+1 207-288-4841,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N6jfXgbM823dkpsZHa5mSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.09048&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:29.021Z,,,,
https://www.google.com/maps/place/Sarah%27s+House+Of+Maine/data=!4m7!3m6!1s0x4cae4d822e167d7b:0x855065505c09ff0!8m2!3d44.7558888!4d-68.6839205!16s%2Fg%2F11c0w0pk8m!19sChIJe30WLoJNrkwR8J_ABVUGVQg,Sarah's House Of Maine,4.9,17,Non-profit organization,"346 Main Rd, Holden, ME 04429, United States","Q848+9C Holden, Maine, USA",http://www.sarahshouseofmaine.org/,+1 207-989-1683,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqG9g-cX7goQ7NwmIACYmzaghxwz9DQo2i2jNxnsOfyYBYnCTr5YlpUsGBAnbyAK7dMZ-lawfXwa5zi9qbywOfxs3kAFbYdKRNa-vTR6f6PPLrjNoE-_3SqMyRYi9o3P9xmHls=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Bar+Harbor+ME/@44.3875617,-68.2042989,14z",2025-09-18T00:33:32.100Z,,,,
