placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/North+Moor+House/data=!4m7!3m6!1s0x487ebd8e9662ea49:0xa78951448ea5f029!8m2!3d54.3515788!4d-1.4414781!16s%2Fg%2F11q2w41mql!19sChIJSepilo69fkgRKfCljkRRiac,North Moor House,2.6,11,Community health center,"N Moor Rd, Northallerton DL6 2FG, United Kingdom","9H25+JC Northallerton, United Kingdom",,+44 1609 785050,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTSLL2zzPJNJYiKwnmS--G-Zc5_OG72qwoGDLxxZvYNQxrOv8gn_Ysxx5rdalpkTuWbYqNY99KO9x8TyYNwRgrHolqipBtJFgACp9_JIWWeZMtzKDsXRWIvoXMQEmTOOSwcAmpj4a7mZRv=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:18:41.262Z,,,
https://www.google.com/maps/place/Friarage+Hospital/data=!4m7!3m6!1s0x487ebc83e95f6df9:0x13b66b7d71334298!8m2!3d54.3423823!4d-1.4308247!16s%2Fg%2F1hc3w1fxj!19sChIJ-W1f6YO8fkgRmEIzcX1rthM,Friarage Hospital,4.5,241,Hospital,"Northallerton DL6 1JG, United Kingdom","8HR9+XM Northallerton, UK",https://www.southtees.nhs.uk/hospitals/friarage/sent%20no%20letters,+44 1609 779911,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noLr3ljSWIVNbvrbdxaRYEEUc0xQ8RyALYnMTf-wjjbPbvrdTZ4bTgQuzT7HdG5wakMSw2R8c1WJkJX2aQjwmu-7z6lKFtiznlLea-36HRrefabY9qgl-5EVq5HlaxAIdxoNntX2paHDbr7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:18:46.343Z,,,
https://www.google.com/maps/place/North+Yorkshire+Health+%26+Adult+Services/data=!4m7!3m6!1s0x487ebc90958c8c31:0xc299f5fd3b37ff4b!8m2!3d54.3508442!4d-1.4422921!16s%2Fg%2F1vv2rthm!19sChIJMYyMlZC8fkgRS_83O_31mcI,North Yorkshire Health & Adult Services,1.0,6,Department of Social Services,"White Rose House, Thurston Rd, Northallerton DL6 2NA, United Kingdom","9H25+83 Northallerton, United Kingdom",http://www.northyorks.gov.uk/,+44 1609 780780,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZGETsPtQUqr2ksyRbMek0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.57776&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:18:50.057Z,,,
https://www.google.com/maps/place/Barchester+-+Mount+Vale+Care+Home/data=!4m7!3m6!1s0x487ebca6d167552b:0xa73f04743ab580d4!8m2!3d54.3463598!4d-1.4446029!16s%2Fg%2F1tf7x8jy!19sChIJK1Vn0aa8fkgR1IC1OnQEP6c,Barchester - Mount Vale Care Home,4.4,33,Nursing home,"Yafforth Rd, Northallerton DL7 8UE, United Kingdom","8HW4+G5 Northallerton, United Kingdom",https://www.barchester.com/home/mount-vale-care-home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+44 1609 801312,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOenSbSyvbjtuN2Ut8TATuiekIkkXhO37nDq-9X=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:02.844Z,,,
https://www.google.com/maps/place/Blossom+Home+Care+-+Northallerton/data=!4m7!3m6!1s0x487ebc909d5951b5:0x7b77ce245e6a5294!8m2!3d54.3492999!4d-1.4394434!16s%2Fg%2F11bv39zxsl!19sChIJtVFZnZC8fkgRlFJqXiTOd3s,Blossom Home Care - Northallerton,4.5,22,Home health care service,"County business park, Suite 10 Evolution Business Centre 6, Northallerton DL6 2NQ, United Kingdom","8HX6+P6 Northallerton, United Kingdom",https://www.blossomhomecare.co.uk/locations/northallerton,+44 1609 751644,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmxFjDQ-9LXbuofAd4J0PEoqQ_t2Dmu0WFXnlI=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:07.896Z,,,
https://www.google.com/maps/place/Martin+House+Northallerton/data=!4m7!3m6!1s0x487ebd00150fa3f3:0xa77f946d3e009526!8m2!3d54.3386152!4d-1.4335411!16s%2Fg%2F11lcq27jk9!19sChIJ86MPFQC9fkgRJpUAPm2Uf6c,Martin House Northallerton,3.0,2,Thrift store,"High St, Northallerton DL7 8PQ, United Kingdom","8HQ8+CH Northallerton, United Kingdom",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YFOFrr6r0myPnAuY_4yidQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.512596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:10.754Z,,,
https://www.google.com/maps/place/Southwoods+Nursing+Home/data=!4m7!3m6!1s0x487ebb7cbed9be1f:0x1e25c55255214629!8m2!3d54.3346127!4d-1.4342734!16s%2Fg%2F11bzs_6p9p!19sChIJH77Zvny7fkgRKUYhVVLFJR4,Southwoods Nursing Home,5.0,11,Nursing home,"Southwoods Nursing Homes, 28 Thirsk Rd, Northallerton DL6 1PH, United Kingdom","8HM8+R7 Northallerton, United Kingdom",http://www.southwoodsnursinghome.co.uk/,+44 1609 258288,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqRoCvQhz5mV9oqyxTmVql-5kLxOujazOKRYKMha9doUh6XO8XvbU77yFRxoDz6kKAHVDpMr9WL8cwBaY4fqu8EtUz3Ps1XIabBvcuW3Y4xs8xqiqW2rRnpqSr7koaOb74Zbl0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:16.372Z,,,
https://www.google.com/maps/place/Helping+Hand+Homecare+of+Northallerton/data=!4m7!3m6!1s0x8b2d20a2a3b1baf:0xf967d908d3532f4d!8m2!3d54.3492127!4d-1.4393336!16s%2Fg%2F11rkd9ckc8!19sChIJrxs7KgrSsggRTS9T0wjZZ_k,Helping Hand Homecare of Northallerton,5.0,1,Home health care service,"Unit 6, Evolution Business Centre, County business park, Suite 9, Darlington Rd, Northallerton DL6 2NQ, United Kingdom","8HX6+M7 Northallerton, United Kingdom",http://helpinghandhomecare.org.uk/,+44 1609 663123,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GetUyW8gaSWL0439b41XfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.551132&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:21.544Z,,Identifies as women-owned,
https://www.google.com/maps/place/Helping+Hands+Home+Care+Northallerton/data=!4m7!3m6!1s0x487ebdbc405faad7:0xc83ee3b3ec968d2d!8m2!3d54.3490505!4d-1.4403942!16s%2Fg%2F11t5xpm5dh!19sChIJ16pfQLy9fkgRLY2W7LPjPsg,Helping Hands Home Care Northallerton,4.3,4,Home health care service,"Suite 7, County Business Park, Evolution Business Centre, Northallerton DL6 2NQ, United Kingdom","8HX5+JR Northallerton, United Kingdom",https://www.helpinghandshomecare.co.uk/our-locations/northallerton/?utm_source=googlemaps&utm_medium=organic&utm_campaign=maplistingnorthallerton,+44 1609 350034,,https://lh3.googleusercontent.com/p/AF1QipMP6I2of4CKim8GmTFm2JSjWEdSMI_gc_khLiAJ=w457-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:26.709Z,,,
"https://www.google.com/maps/place/Bluebird+Care+Northallerton,+Thirsk+and+Catterick/data=!4m7!3m6!1s0x487ea4ba609eeed3:0x55425b902fd5574f!8m2!3d54.3236331!4d-1.4898317!16s%2Fg%2F11f0krb_gc!19sChIJ0-6eYLqkfkgRT1fVL5BbQlU","Bluebird Care Northallerton, Thirsk and Catterick",5.0,1,Home health care service,"Ainderby Hall, Ainderby Steeple, Northallerton DL7 9QJ, United Kingdom","8GF6+F3 Northallerton, United Kingdom",https://www.bluebirdcare.co.uk/northallerton-thirsk-catterick?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+44 1845 440271,Closed ⋅ Opens 8:30 am,https://lh3.googleusercontent.com/p/AF1QipP0UxxWVgTBhM5jXtoxpcCfgXMdqo7mtyQtb-IU=w408-h271-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:31.422Z,,,
https://www.google.com/maps/place/St+Teresa%27s+Hospice/data=!4m7!3m6!1s0x487e9bea0973e593:0xd0fc1161be63dd49!8m2!3d54.5293452!4d-1.5682984!16s%2Fg%2F1tmclt10!19sChIJk-VzCeqbfkgRSd1jvmER_NA,St Teresa's Hospice,4.7,13,Hospice,"91 Woodland Rd, Darlington DL3 7UA, United Kingdom","GCHJ+PM Darlington, United Kingdom",http://www.darlingtonhospice.org.uk/,+44 1325 254321,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPjIVjzjiI6uT6Pk920zVyl0-cckm6opzv-0i5e=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:36.444Z,,,
"https://www.google.com/maps/place/Wilson,+Willoughby+%26+Wetherills,+Co-op+Funeralcare/data=!4m7!3m6!1s0x487ebc832cfefd6b:0x3328fe28aad34550!8m2!3d54.3409873!4d-1.4356326!16s%2Fg%2F1tm68hg8!19sChIJa_3-LIO8fkgRUEXTqij-KDM","Wilson, Willoughby & Wetherills, Co-op Funeralcare",3.9,7,Funeral home,"223 High St, Northallerton DL7 8LU, United Kingdom","8HR7+9P Northallerton, United Kingdom",https://www.coop.co.uk/funeralcare/funeral-directors/northallerton/DL7-8LU/wilson-willoughby-and-wetherills-funeralcare/223-high-street?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-maps-Northallerton&y_source=1_MTU5ODI1MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1609 350201,,https://lh3.googleusercontent.com/p/AF1QipNK6jk1TfDxlKFsHNVpR7MF7CDvjYH0UPyvNTby=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:41.946Z,,,
https://www.google.com/maps/place/Barchester+-+Leeming+Bar+Grange+Care+Home/data=!4m7!3m6!1s0x487ea4375bff3c11:0x2128ea8116f95899!8m2!3d54.3017692!4d-1.5588878!16s%2Fg%2F1thzngfm!19sChIJETz_WzekfkgRmVj5FoHqKCE,Barchester - Leeming Bar Grange Care Home,4.6,19,Retirement community,"Leeming Ln, Leeming Bar, Northallerton DL7 9AU, United Kingdom","8C2R+PC Northallerton, United Kingdom",https://www.barchester.com/home/leeming-bar-grange-care-home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+44 1677 628310,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMJBot8YDNldKwNsEhhfUPjUVLLn-jzqAHEweE7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-18T00:19:47.043Z,,,
https://www.google.com/maps/place/St+Leonard%27s+Hospice+Shop/data=!4m7!3m6!1s0x48793ce5a9201f81:0x71d361bb5aeae762!8m2!3d53.7842146!4d-1.0641098!16s%2Fg%2F11b_3ch0rd!19sChIJgR8gqeU8eUgRYufqWrth03E,St Leonard's Hospice Shop,4.7,54,Charity,"Unit 2, Ousegate Mills, Ousegate, Selby YO8 4NJ, United Kingdom","QWMP+M9 Selby, United Kingdom",https://stleonardshospice.org.uk/,+44 1757 708578,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmI_7384ZcFAgLufgtTK6a51YEjXwu5IiqQR5tfoj9mc_wdGkKiv_aFwSuP2_WQqfLnpH-2GksnVZgTb4fFrPWMB0eTBzH5XoZ3chAwBOgCnLvQj_NQ-NXen13LDFtqInX1cPnPA=w426-h240-k-no,false,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:01.785Z,,,
https://www.google.com/maps/place/St.+Leonard%27s+Hospice+Shop/data=!4m7!3m6!1s0x48793ce4d306eff9:0x1f8cb4f96f0ba2d8!8m2!3d53.7837131!4d-1.0723693!16s%2Fg%2F1trpq9d5!19sChIJ-e8G0-Q8eUgR2KILb_m0jB8,St. Leonard's Hospice Shop,4.8,12,Thrift store,"2 Park St, Selby YO8 4PW, United Kingdom","QWMH+F3 Selby, United Kingdom",https://stleonardshospice.org.uk/,+44 1757 290999,Closed ⋅ Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_AeUC52fuG6WLYpa_n06w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.5456557&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:06.876Z,,,
https://www.google.com/maps/place/Osborne+House+Care+Home/data=!4m7!3m6!1s0x48793cfc019753e9:0x46d9b803271f9cb4!8m2!3d53.7798975!4d-1.0747304!16s%2Fg%2F1q6789jt2!19sChIJ6VOXAfw8eUgRtJwfJwO42UY,Osborne House Care Home,4.4,17,Nursing home,"Union Lane, Selby YO8 4AU, United Kingdom","QWHG+X4 Selby, United Kingdom",https://crowncaregroup.co.uk/our-homes/osborne-house/,+44 1757 212217,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNcZIn9zl5ZSsT2EnecRdPltExeeJ7giYVJilBo=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:11.846Z,,,
https://www.google.com/maps/place/Martin+House+Hospice+Shop/data=!4m7!3m6!1s0x48793cfa4dbb9d45:0x489def861db751b4!8m2!3d53.783528!4d-1.072986!16s%2Fg%2F1tq6c_zc!19sChIJRZ27Tfo8eUgRtFG3HYbvnUg,Martin House Hospice Shop,4.6,7,Thrift store,"68 Gowthorpe, Selby YO8 4ET, United Kingdom","QWMG+CR Selby, United Kingdom",http://www.martinhouse.org.uk/Contact-Us/Find-Our-Shops,+44 1757 212900,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooxTFetal8cVFLxby3uHVP6ehBmOKe9cY4Bouuz7vWT5tVRbFvOntl5modMCvucdScbwzCyD67gTjJ8xOdtdbRB1VIT4hNNs4AzESCp8PY-eq2GG4DnUyaBXFeLQAysIKg53mL=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:16.915Z,,,
https://www.google.com/maps/place/Selby+War+Memorial+Hospital/data=!4m7!3m6!1s0x48793daeb713504f:0x9b823cf4a88674a8!8m2!3d53.7772178!4d-1.0802203!16s%2Fg%2F1tj2mztr!19sChIJT1ATt649eUgRqHSGqPQ8gps,Selby War Memorial Hospital,4.4,122,Hospital,"Doncaster Rd, Selby YO8 9BX, United Kingdom","QWG9+VW Selby, United Kingdom",http://www.yorkhospitals.nhs.uk/?id=714&ob=1,+44 1904 724300,Closed ⋅ Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqXehGuloN6XbHjDBo3swUk5UpsH2J33gT-EkSAR4xa8jepD9XcfyrK-B0mJ-9Q013pK5CbVt2IOhgIMAJA2htLf5LPPzTVI-F5r94T3QJoq740ogwkW8MOfEKEtpcGQtF6PuKYsw=w408-h306-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:22.404Z,,,
https://www.google.com/maps/place/Emmaculate+Care+Services+Ltd/data=!4m7!3m6!1s0x48793ce2e4742b99:0xe16deb5e0185a8f7!8m2!3d53.7779415!4d-1.0654224!16s%2Fg%2F11c50ctjy_!19sChIJmSt05OI8eUgR96iFAV7rbeE,Emmaculate Care Services Ltd,3.2,10,Home health care service,"Unit 3 / 4 ,The, Prospect Centre, Prospect Way, Selby YO8 8BD, United Kingdom","QWHM+5R Selby, United Kingdom",http://www.emmaculatecareservices.co.uk/,+44 1757 335158,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noFpycQb9I9I9BinenxCiINOFveZxLJC1E5_ms8uw6-4Y8gDp2n4z6Kx0glXEL_xz5tWUe_yfi5JeX5nUIC327IV0aW4jZ9APBUqVNE7j2_Ve7PLlqTJeAiZBPdcemqBLhhQw_2hA=w408-h249-k-no,true,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:27.527Z,,,
https://www.google.com/maps/place/Open+Arms+Selby/data=!4m7!3m6!1s0x48793ce5a9d0bfff:0xdf2e5b0fb8183028!8m2!3d53.7818696!4d-1.0674886!16s%2Fg%2F11bzswjn_b!19sChIJ_7_QqeU8eUgRKDAYuA9bLt8,Open Arms Selby,5.0,1,Home health care service,"Portholme Cres, Selby YO8 4YR, United Kingdom","QWJM+P2 Selby, United Kingdom",https://www.openarmsselby.co.uk/,+44 1757 211214,Closed ⋅ Opens 10 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m9QI8KciD7LOzKKIiY6MHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.66913&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:38.023Z,,,
https://www.google.com/maps/place/St+Philip%27s+Care/data=!4m7!3m6!1s0x48793c55dec7a175:0x430f83d498ae2299!8m2!3d53.7806178!4d-1.0825395!16s%2Fg%2F11f00t9wxl!19sChIJdaHH3lU8eUgRmSKumNSDD0M,St Philip's Care,,,Nursing home,"28 The Grange Rd, Leeds Rd, Selby YO8 4HX, United Kingdom","QWJ8+6X Selby, United Kingdom",https://www.stphilipscare.com/,+44 1757 210221,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K8xg5lzTAHJr71Xl6S_hwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.3669&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:41.055Z,,,
"https://www.google.com/maps/place/The+Grange+Care+Centre+Selby,+Yorkshire+%7C+Guardian+Care+Homes/data=!4m7!3m6!1s0x48793c560161fa15:0xf24c0aec36fb9e10!8m2!3d53.7810532!4d-1.0821372!16s%2Fg%2F1ptzdm4by!19sChIJFfphAVY8eUgREJ77NuwKTPI","The Grange Care Centre Selby, Yorkshire | Guardian Care Homes",3.0,2,Assisted living facility,"28 Leeds Rd, Selby YO8 4HX, United Kingdom","QWJ9+C4 Selby, United Kingdom",http://stphilipscare.com/care_home/the-grange-care-centre/,+44 1757 210221,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XWliXfXANF3fLyS5tAud2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.44113&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-18T00:20:44.188Z,,,
https://www.google.com/maps/place/St+Teresa%27s+Hospice/data=!4m7!3m6!1s0x487eb7411da958a1:0x33f31826d1ae1fd8!8m2!3d54.2329069!4d-1.3414075!16s%2Fg%2F11f2cgkmxy!19sChIJoVipHUG3fkgR2B-u0SYY8zM,St Teresa's Hospice,3.4,8,Discount store,"1 Finkle St, Thirsk YO7 1DA, United Kingdom","6MM5+5C Thirsk, United Kingdom",https://darlingtonhospice.org.uk/,+44 1845 523897,Closed ⋅ Opens 10 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UXUxvl1-dSlUm7LV6Tgunw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.24193&pitch=0&thumbfov=100,false,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2025-09-18T00:20:58.020Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Filey+York+UK/@53.9710259,-1.0850232,14z",2025-09-18T00:21:13.139Z,,,No new results found
https://www.google.com/maps/place/Teesside+Hospice+Shop/data=!4m7!3m6!1s0x487ee5f4145c760b:0x7ccbdf4085759f6d!8m2!3d54.5348503!4d-1.0521671!16s%2Fg%2F1td5l7y3!19sChIJC3ZcFPTlfkgRbZ91hUDfy3w,Teesside Hospice Shop,3.4,7,Store,"13 Chaloner St, Guisborough TS14 6QD, United Kingdom","GWMX+W4 Guisborough, United Kingdom",http://www.teessidehospice.org/,+44 1287 638309,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-OPf2nE43TRW10nY-DMGd2b2zoroGL3plpH4i0Xcbzin3bUgAmvrGGjmBGmcqGgDI8JPjQrTWP5WahJ21FOyqHKiLaIEIYyPET86HpOZJykzGoXWytsbnkSyzavNEX9QGYW79=w408-h544-k-no,true,9 am–4:15 pm,9 am–4:15 pm,9 am–4:15 pm,Closed,9 am–4:15 pm,9 am–4:15 pm,9 am–4:15 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:29.251Z,,,
https://www.google.com/maps/place/Caremark+Redcar+and+Cleveland+-+Homecare/data=!4m7!3m6!1s0x487ee5f4148cba7f:0x791127b7384b92c8!8m2!3d54.5346263!4d-1.0492732!16s%2Fg%2F1tjwh9pm!19sChIJf7qMFPTlfkgRyJJLOLcnEXk,Caremark Redcar and Cleveland - Homecare,4.7,47,Home health care service,"Units 2-9, The Old Coach House, Bow St, Guisborough TS14 6PR, United Kingdom","GXM2+V7 Guisborough, United Kingdom",http://www.caremark.co.uk/locations/redcar-and-cleveland,+44 1287 634706,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOzMmvC5O2kktRBzR_rk8etcFmm1oIUSN63sZuW=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:34.509Z,,,
https://www.google.com/maps/place/Guisborough+Primary+Care+Hospital/data=!4m7!3m6!1s0x487ee5f179f78b59:0x65a7b15152b57456!8m2!3d54.5391523!4d-1.0527406!16s%2Fg%2F11fmbkdb2s!19sChIJWYv3efHlfkgRVnS1UlGxp2U,Guisborough Primary Care Hospital,4.1,16,Hospital,"Guisborough TS14 6HW, United Kingdom","GWQW+MW Guisborough, UK",https://www.southtees.nhs.uk/hospitals/community/guisborough/,+44 1642 944284,Closed ⋅ Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nopeXBk4DOVnm-tJpZ4Ci5mmyvjDTt02pzu7jjpNmVPoWm826jNuQM-D54mdgh3bF7fJPHkYV5mIokB0ngSga1gPTdRiAY6TQEF4fxnbjOU5VZvWopNb_quow1_OMx9VC9PTSmSHw=w408-h306-k-no,true,9 am–4:15 pm,9 am–4:15 pm,Closed,Closed,9 am–4:15 pm,9 am–4:15 pm,9 am–4:15 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:39.958Z,,,
https://www.google.com/maps/place/Guisborough+Manor+Care+Home/data=!4m7!3m6!1s0x487eef410f2f2b19:0x287a078ca2ecd3e5!8m2!3d54.5346679!4d-1.0741994!16s%2Fg%2F1tx46l_7!19sChIJGSsvD0HvfkgR5dPsoowHeig,Guisborough Manor Care Home,4.2,10,Nursing home,"Manor Care Home, Woodhouse Triangle, Middlesbrough Rd, Guisborough TS14 6QU, United Kingdom","GWMG+V8 Guisborough, United Kingdom",https://www.smcgroup.co.uk/our-homes/guisborough-manor,+44 1287 631445,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM3relkj4yXMn0VazOniYkaZDnm2-1ABOq8NCId=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2025-09-18T00:21:45.267Z,,,
