placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/Coastal+Glass+%26+Tint/data=!4m7!3m6!1s0x88e0b2b6d00f9a2b:0xd9f59cd976392473!8m2!3d28.5652857!4d-80.8021495!16s%2Fg%2F1tgtg9kf!19sChIJK5oP0Lay4IgRcyQ5dtmc9dk,Coastal Glass & Tint,4.3,96,Window tinting service,"4205 S Hopkins Ave, Titusville, FL 32780, United States","H58X+44 Titusville, Florida, USA",,+1 321-269-0189,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGm51KHOamLwgEhLyAz-ERRvj3kOwt1tWKnMrG-lT4R-C-U1H1LeAwtRAN0Or23zqivLZ9wHl6XRlWwbNvO09D736SDFsmyKCoJFI1-AF-3G78f4pc4BDxYEAVBsebWcD14482=w408-h306-k-no,false,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:08:54.556Z,,,,
https://www.google.com/maps/place/Buchel+Construction/data=!4m7!3m6!1s0x88e74d20ea89b74f:0x42208701d07ca5bb!8m2!3d28.551817!4d-80.7711154!16s%2Fg%2F11rfmfrhv6!19sChIJT7eJ6iBN54gRu6V80AGHIEI,Buchel Construction,4.7,13,Contractor,,,https://buchelconstruction.com/,+1 321-212-7637,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEuMyioN4xiNYWr2_gSxsNAfTMDOjLwKERnuPD=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:08:58.866Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Premier+Auto+Care/data=!4m7!3m6!1s0x88e0b32bc7af1ff5:0x574f4a1f3fc6b69f!8m2!3d28.5976045!4d-80.8058402!16s%2Fg%2F1pw3ygt9m!19sChIJ9R-vxyuz4IgRn7bGPx9KT1c,Premier Auto Care,4.8,546,Auto repair shop,"1501 S Washington Ave, Titusville, FL 32780, United States","H5XV+2M Titusville, Florida, USA",https://premierautocarefl.com/,+1 321-567-4890,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO6tYdtbw1EGHe4k_7g0EZoziSFs3s4t2yMBVUV=w408-h268-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:03.694Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Garage+Door+Repair+Oviedo+LLC/data=!4m7!3m6!1s0x23dae577ed5f4405:0xd1bc20c0af27446d!8m2!3d28.6739544!4d-81.206476!16s%2Fg%2F11xfsyfkf1!19sChIJBURf7Xfl2iMRbUQnr8AgvNE,Garage Door Repair Oviedo LLC,4.7,23,Garage door supplier,,,https://www.garagedoorrepairoviedo.net/,+1 321-257-8378,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipM84EL2vsUDiVv6l2-ENwU8qFhvvmcqTWPHf0uX=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:08.239Z,,,,
https://www.google.com/maps/place/Altman%27s+Air+Conditioning+%26+Heating+Repair/data=!4m7!3m6!1s0x88e0b2ceaea98997:0xcb15448e2f861b80!8m2!3d28.576845!4d-80.804162!16s%2Fg%2F1x5qtlj0!19sChIJl4mprs6y4IgRgBuGL45EFcs,Altman's Air Conditioning & Heating Repair,4.9,1697,Air conditioning repair service,"3485 S Hopkins Ave, Titusville, FL 32780, United States","H5GW+P8 Titusville, Florida, USA",https://www.altmansac.com/ac-repair/?utm_campaign=gmb,+1 321-248-1118,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMBaUrGFLEgzb5Fx6or-maLudvRH6ZEBniGyfI-=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:12.681Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Cowart+Hauling+-+Junk+Removal+%7C+Demolition+%7C+Dumpster+Rental/data=!4m7!3m6!1s0x88e74dd232a7d5c9:0x5c12ce7e50d44892!8m2!3d28.6422122!4d-80.8536415!16s%2Fg%2F11lsntqrw3!19sChIJydWnMtJN54gRkkjUUH7OElw,Cowart Hauling - Junk Removal | Demolition | Dumpster Rental,5.0,140,Junk removal service,"1680 Saratoga Dr, Titusville, FL 32796, United States","J4RW+VG Titusville, Florida, USA",http://cowarthauling.com/,+1 321-289-0709,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN_N4hVx0n_scDMxLBH1EkTKXueidMRrkP4O7ZA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:17.188Z,,,,
"https://www.google.com/maps/place/Chris+Cook+Electric,+Inc./data=!4m7!3m6!1s0x88e74de1e19d10a1:0xfbecb07d6d1ebdcf!8m2!3d28.5762909!4d-80.847891!16s%2Fg%2F11gwmgxb6v!19sChIJoRCd4eFN54gRz70ebX2w7Ps","Chris Cook Electric, Inc.",4.3,64,Electrician,"3650 Bobbi Ln, Titusville, FL 32780, United States","H5G2+GR Titusville, Florida, USA",,+1 321-268-5392,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNuohxUo5UeRWsxF1rXC1sqUxqW7KVqN6F_n_xI=w610-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:21.594Z,,,,
https://www.google.com/maps/place/Garage+Doors-R-US/data=!4m7!3m6!1s0x88e76f06ed2112c3:0xe6f9f43325e5982d!8m2!3d28.591304!4d-81.4356625!16s%2Fg%2F11hdjcv_vc!19sChIJwxIh7QZv54gRLZjlJTP0-eY,Garage Doors-R-US,4.8,46,Garage door supplier,,,https://garagedoors-r-us.com/,+1 407-592-0339,Closes soon ⋅ 7 pm ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMTDdEBsnYY7aodze4xmeQ312vY91ems7BZfGbw=w408-h272-k-no,true,7:30 am–7 pm,Closed,Closed,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Titusville+Daytona+Beach+FL/@28.6080347,-80.8084112,14z",2025-11-07T23:09:26.202Z,,,,
https://www.google.com/maps/place/Mic+Overhead+Door+%26+Gate+Repair/data=!4m7!3m6!1s0x88e779260cb80bf7:0x96a005756dc11383!8m2!3d28.7973414!4d-81.2744194!16s%2Fg%2F11yn1lfl5x!19sChIJ9wu4DCZ554gRgxPBbXUFoJY,Mic Overhead Door & Gate Repair,5.0,1,Garage door supplier,"1536 S French Ave, Sanford, FL 32771, United States","QPWG+W6 Sanford, Florida, USA",,+1 407-910-1301,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJAEoBA3k42Zs2l9MxHorR5d4Rifks9lUGLLko=w408-h261-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:09:47.497Z,,,,
https://www.google.com/maps/place/Lake+Mary+Garage+Door+Pros/data=!4m7!3m6!1s0x88e7738fd1c7d5c1:0xb3ad93f385fa7eb2!8m2!3d28.7529659!4d-81.3688542!16s%2Fg%2F11wjs6bz7z!19sChIJwdXH0Y9z54gRsn76hfOTrbM,Lake Mary Garage Door Pros,4.9,50,Garage door supplier,"1325 Rotonda Point UNIT 209, Lake Mary, FL 32746, United States","QJ3J+5F Lake Mary, Florida, USA",,+1 407-710-2210,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOVGO7XOOik1bFF_L8M1i0Gz0ikcv0gKAPyjKS_=w408-h257-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:09:52.011Z,,,,
https://www.google.com/maps/place/Everdoor+Garage+Doors/data=!4m7!3m6!1s0x88e773ae30ce1473:0xc101fce680919072!8m2!3d28.6863696!4d-81.3531275!16s%2Fg%2F11yffzj0qh!19sChIJcxTOMK5z54gRcpCRgOb8AcE,Everdoor Garage Doors,5.0,44,Garage door supplier,"1335 Bennett Dr #147, Longwood, FL 32750, United States","MJPW+GP Longwood, Florida, USA",https://everdoor.com/,+1 407-988-2491,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMbYR5f4aLhAwIJeX9sqpfbvQInI5RKUYr9h6qK=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:09:56.412Z,,,,
https://www.google.com/maps/place/Plan+Home+Maintenance/data=!4m7!3m6!1s0x88e6d93edb8d2905:0x69c227908cd50712!8m2!3d29.1849756!4d-81.0579041!16s%2Fg%2F11g8166_gg!19sChIJBSmN2z7Z5ogREgfVjJAnwmk,Plan Home Maintenance,,,Handyman/Handywoman/Handyperson,"601 Innovation Way, Daytona Beach, FL 32114, United States","5WMR+XR Daytona Beach, Florida, USA",http://www.planhomemaintenance.com/,+1 844-861-4747,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNT4yAgU-5Z_30Da_UIK1NKVvEQU4vNBS6ZQwEc=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:00.747Z,,,,
https://www.google.com/maps/place/Doorgrams/data=!4m7!3m6!1s0x88e71357f047d735:0x26e4f4bba79549b!8m2!3d28.791426!4d-81.3194339!16s%2Fg%2F11wqgchf_c!19sChIJNddH8FcT54gRm1R5uktPbgI,Doorgrams,,,Garage door supplier,"119 Carmel Bay Dr, Sanford, FL 32771, United States","QMRJ+H6 Sanford, Florida, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CZ17rAhlQFqKLPDrvW4rqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.40747&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:05.151Z,,,,
https://www.google.com/maps/place/DOOREL+HOLDINGS+LLC/data=!4m7!3m6!1s0x88e6d9a834e16ca5:0xcefd005e32527b97!8m2!3d29.186605!4d-81.0081716!16s%2Fg%2F11yfndmynj!19sChIJpWzhNKjZ5ogRl3tSMl4A_c4,DOOREL HOLDINGS LLC,,,Repair service,"1401 S Palmetto Ave APT 611, Daytona Beach, FL 32114, United States","5XPR+JP Daytona Beach, Florida, USA",,+1 386-205-6880,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BhB7UlX-fKhLYY_Za4JajQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.22225&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:09.893Z,,,,
https://www.google.com/maps/place/Garage+Door+Specialist+Garage+Door+Repair+and+Installation/data=!4m7!3m6!1s0x89aca7098feae7fd:0xa407e09625966a4b!8m2!3d35.4771017!4d-79.188403!16s%2Fg%2F11y2q3dt3d!19sChIJ_efqjwmnrIkRS2qWJZbgB6Q,Garage Door Specialist Garage Door Repair and Installation,5.0,124,Garage door supplier,"136 Carbonton Rd Suite 116, Sanford, NC 27330, United States","FRG6+RJ Sanford, North Carolina, USA",https://www.garagedoorspecialist.net/about-us/locations/sanford/,+1 919-870-8000,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMqDuqH8uB211JSVP0LRCtkqOUUnNqg5lju-Dv-=w408-h271-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:18.945Z,,,,
https://www.google.com/maps/place/Tropical+Auto+Air/data=!4m7!3m6!1s0x88e6d981493dedaf:0x645204320cb198d9!8m2!3d29.1919429!4d-81.0338218!16s%2Fg%2F11p0fxlj07!19sChIJr-09SYHZ5ogR2ZixDDIEUmQ,Tropical Auto Air,4.5,111,Auto repair shop,"700 S Nova Rd, Daytona Beach, FL 32114, United States","5XR8+QF Daytona Beach, Florida, USA",,+1 386-226-2070,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycxJMB6iP5jJsxoDUEpGF-S9vPS1uxH_AnZFXN2gohqXf9BcY5uxcCo6erzKy6SZAK4wUxvfsRRTW-ZQDckju3J304kdB3OCiphKTuWYvIxYSNzQVvWnnTdg-Nhc2aUffdaow=w426-h240-k-no,true,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:23.479Z,,,,
https://www.google.com/maps/place/Master+of+Repair+and+Consulting/data=!4m7!3m6!1s0x88e6d945c02ac5c9:0xa5294785143de04!8m2!3d29.196717!4d-81.0646686!16s%2Fg%2F11bbybzbw1!19sChIJycUqwEXZ5ogRBN5DUXiUUgo,Master of Repair and Consulting,,,Contractor,"1700 W International Speedway Blvd, Daytona Beach, FL 32114, United States","5WWP+M4 Daytona Beach, Florida, USA",,+1 386-383-5397,Closes soon ⋅ 7 pm ⋅ Opens 10:30 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IRehHHqvmlpjxl2OJ0Zb-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.42766&pitch=0&thumbfov=100,true,10:30 am–7 pm,10:30 am–7 pm,Closed,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,10:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:27.696Z,,,,
"https://www.google.com/maps/place/CJ+Enterprise,+LLC/data=!4m7!3m6!1s0x88e6db932c8e0255:0xdb6cc221a9b786df!8m2!3d29.1822243!4d-81.0453841!16s%2Fg%2F11g0mkl349!19sChIJVQKOLJPb5ogR34a3qSHCbNs","CJ Enterprise, LLC",4.5,48,Cabinet store,"1575 Aviation Center Pkwy, Daytona Beach, FL 32114, United States","5XJ3+VR Daytona Beach, Florida, USA",http://cj-enterprise.biz/,+1 386-308-8468,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVpV_CelJYemiY3ukusxrCd3unWHaxmcsyg_TyPBq3oqVKfGgJpnTwE0UJ170By6O9FcR1u0gsCqiofm-quxZq-mQtpYFi4FLN3HtC5UNOYD2thqn-TF090gzVw32hcGrK7O-K0A=w408-h306-k-no,true,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:32.406Z,,,· Delivery,true
"https://www.google.com/maps/place/Sawgrass+Plantation+Enterprises,+Inc./data=!4m7!3m6!1s0x88e6d98642eed8dd:0xf5719e3baf46761c!8m2!3d29.2050977!4d-81.0223374!16s%2Fg%2F1tdvfd48!19sChIJ3djuQobZ5ogRHHZGrzuecfU","Sawgrass Plantation Enterprises, Inc.",5.0,5,General contractor,"414 Live Oak Ave, Daytona Beach, FL 32114, United States","6X4H+23 Daytona Beach, Florida, USA",https://sawgrasspe.com/,+1 386-258-7960,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNMOfFDsvVH_56t0C_aOdeKszC4lfvAEPzOMv5b=w408-h306-k-no,true,7:30 am–1 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:36.874Z,,,,
https://www.google.com/maps/place/Garage+Force+One/data=!4m7!3m6!1s0x88e773d51f94d8eb:0x3ec54bbb33f8a284!8m2!3d28.459378!4d-81.409518!16s%2Fg%2F11c6txkm0l!19sChIJ69iUH9Vz54gRhKL4M7tLxT4,Garage Force One,5.0,68,Garage door supplier,,,http://www.garageforceonefl.com/,+1 407-777-5776,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKKCHT0DvxNb5-bJ6GdLnnuIII8us9fHX1ZS0h4_El0Un3d2xRIBmzaOci5eunq0QuoVMpak0dSO7Gx8VL-xlRDwEkHr3ng2bw1E6zSyadzWp7utuFGgmeRSyy9la5l6SY8NEe=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:41.184Z,,Identifies as veteran-owned,,
https://www.google.com/maps/place/Extra+Space+Storage/data=!4m7!3m6!1s0x88e6dd9eea9543ab:0xe15da2ce99bd0585!8m2!3d29.223863!4d-81.09134!16s%2Fg%2F11rfn2g5yv!19sChIJq0OV6p7d5ogRhQW9mc6iXeE,Extra Space Storage,4.9,518,Self-storage facility,"2085 LPGA Blvd, Daytona Beach, FL 32117, United States","6WF5+GF Daytona Beach, Florida, USA",https://www.extraspace.com/storage/facilities/us/florida/daytona_beach/7417/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,+1 386-951-4001,,https://lh3.googleusercontent.com/p/AF1QipNccCv-zHJHDQhwJ3otxNQbvhYfPqalz0VKfKue=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:45.637Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dr.+Quick+Door+Services/data=!4m7!3m6!1s0xb69c1ebeb9a034b:0x3635e5480f8318c2!8m2!3d28.613912!4d-81.0710301!16s%2Fg%2F11t3vj1c94!19sChIJSwOa6-vBaQsRwhiDD0jlNTY,Dr. Quick Door Services,4.4,17,Garage door supplier,,,,+1 833-661-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNjAcP04TTpI_IglIcF_EPFFYXaIPqybbEqnOEA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:54.452Z,,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88e6d948bf56c2bd:0x13ed5529d73675ee!8m2!3d29.1947994!4d-81.064685!16s%2Fg%2F1td2vqhf!19sChIJvcJWv0jZ5ogR7nU21ylV7RM,Firestone Complete Auto Care,4.1,408,Tire shop,"1760 W International Speedway Blvd, Daytona Beach, FL 32114, United States","5WVP+W4 Daytona Beach, Florida, USA",https://www.firestonecompleteautocare.com/florida/daytona-beach/1760-w-international-speedway-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 386-882-9892,Closes soon ⋅ 7 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-C71azbTi0ZQSwHtj4u1JoLRHtovZoRQNLJaZxFOzlGGbfB7AGgYBpue_TBom6WxMg_pULfzldLYQMXbvreOg_DIrIrQjym5eTrtpKhHJV1m0zfsJqds-p0zSKY6zHvzonD6hcGS2Aege=w408-h544-k-no,true,7 am–7 pm,7 am–6 pm,8 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:10:58.943Z,,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Doors-N-More/data=!4m7!3m6!1s0x7137df00ae066b9:0x8394a905170e3bed!8m2!3d28.8896756!4d-81.172182!16s%2Fg%2F11vztzz1py!19sChIJuWbgCvB9EwcR7TsOFwWplIM,Doors-N-More,5.0,13,Garage door supplier,,,https://www.doorsnmore.com/,+1 407-834-5993,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPYU_m_BKaYI_-5UQYytebdKHGQ6PG6AXiU4MLU=w408-h342-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:03.325Z,,,,
https://www.google.com/maps/place/Daytona+Beach+Code+Enforcement/data=!4m7!3m6!1s0x88e6dbcdc8ccfd0b:0xca5aa47910cc8d7b!8m2!3d29.2105307!4d-81.02034!16s%2Fg%2F1wf39fjt!19sChIJC_3MyM3b5ogRe43MEHmkWso,Daytona Beach Code Enforcement,1.8,9,City government office,"125 S Palmetto Ave, Daytona Beach, FL 32114, United States","6X6H+6V Daytona Beach, Florida, USA",https://www.codb.us/188/Code-Enforcement,+1 386-671-8190,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OLNojPAkAdJnrZKYfCXtAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.908855&pitch=0&thumbfov=100,false,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:07.710Z,,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x88e6decd7bd9e335:0x378d81d9b9706a24!8m2!3d29.1799099!4d-81.0781069!16s%2Fg%2F11bwyncmj2!19sChIJNePZe83e5ogRJGpwudmBjTc,Home Services at The Home Depot,4.4,7,Contractor,"2455 Int'L, W International Speedway Blvd, Daytona Beach, FL 32114, United States","5WHC+XQ Daytona Beach, Florida, USA",https://www.homedepot.com/l/Daytona-Beach/FL/Daytona-Beach/32114/233/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMd__m9QZ4b5XUpoHZbQ1B2EU4JuuVEnxDFUuUU=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:12.142Z,,,,
https://www.google.com/maps/place/Budget+Garage+Doors/data=!4m7!3m6!1s0x88e776b4a7922d47:0xb77084da20cd171f!8m2!3d28.717589!4d-81.226516!16s%2Fg%2F11bxfw_lzj!19sChIJRy2Sp7R254gRHxfNINqEcLc,Budget Garage Doors,5.0,681,Garage door supplier,,,http://www.garagedoorrepairfast.com/,+1 321-277-6085,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipPvFTCkVY294IP5fZKiqVzn8PVDppsgjnbVR2WC=w408-h544-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:17.253Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Rolando+Garage+Door+Repairs/data=!4m7!3m6!1s0x88e775f802aa3971:0x47fae59da1377559!8m2!3d28.7057675!4d-81.581756!16s%2Fg%2F1v4208lr!19sChIJcTmqAvh154gRWXU3oZ3l-kc,Rolando Garage Door Repairs,5.0,6,Garage door supplier,,,http://rolandogaragedoorrepair.com/,+1 407-814-3021,Closed ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipMIKgSGbb7y_whv2aFJJU2t36f-F-ILBmu8EgCx=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:21.794Z,,,,
https://www.google.com/maps/place/Winter+Park+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0xa9b0ef6597fa1cb9:0xa079b8c57abd1eca!8m2!3d28.600129!4d-81.348289!16s%2Fg%2F11vwvlkdfl!19sChIJuRz6l2XvsKkRyh69esW4eaA,Winter Park Garage Door Repair LLC,4.8,33,Garage door supplier,,,https://www.winterparkgaragedoorrepair.net/,+1 407-915-3993,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNb5mEG-vGdi5owW41-Op9GBSzaBGnveQ10g7Gz=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sanford+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-11-07T23:11:26.373Z,,,,
