placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89acf29619e0a2cd:0x49322fb99a59d24f!8m2!3d35.7637647!4d-78.821965!16s%2Fg%2F1tfw3xn6!19sChIJzaLgGZbyrIkRT9JZmrkvMkk,H&R Block,4.6,101,Tax preparation service,"2460 SW Cary Pkwy, Cary, NC 27513, United States","Q57H+G6 Cary, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/cary/32366/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 919-460-0415,,,,https://lh3.googleusercontent.com/p/AF1QipNFmVmJKgnIOTbN3dPnSH1N-xypFgK86RfpADoH=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:46:45.404Z,,,,,,,
https://www.google.com/maps/place/Sosnowski+CPA/data=!4m7!3m6!1s0x89ac8e072c79470b:0x376e1b903cf55f61!8m2!3d35.6536012!4d-78.8321695!16s%2Fg%2F1vs1srgy!19sChIJC0d5LAeOrIkRYV_1PJAbbjc,Sosnowski CPA,4.1,8,Certified public accountant,"132 Raleigh St, Holly Springs, NC 27540, United States","M539+C4 Holly Springs, North Carolina, USA",https://www.sosnowskicpa.com/,+1 919-552-7447,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R6UR5L7FlO-L6VEqMIYe1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.20456&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:46:48.173Z,,,,,,,
https://www.google.com/maps/place/Accounting+%26+Tax+Solution+Inc/data=!4m7!3m6!1s0x89ac8cfbf7aec265:0x525aff41af209213!8m2!3d35.7006188!4d-78.7871938!16s%2Fg%2F1tf9z8v6!19sChIJZcKu9_uMrIkRE5Igr0H_WlI,Accounting & Tax Solution Inc,,,Tax preparation service,"3700 Ten-Ten Rd, Apex, NC 27539, United States","P627+64 Apex, North Carolina, USA",,+1 919-387-5852,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oSI7t01QsH_Fi62UyTvzGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.9649&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:46:52.950Z,Closed,9 am–4 pm,9 am–5 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed
https://www.google.com/maps/place/Walker+Rodeniser+%26+Welch/data=!4m7!3m6!1s0x89acf413e4f72451:0xe44605ca7cc4ef51!8m2!3d35.7595713!4d-78.7847199!16s%2Fg%2F1tflyrxr!19sChIJUST35BP0rIkRUe_EfMoFRuQ,Walker Rodeniser & Welch,5.0,2,Accountant,"201 Shannon Oaks Cir STE101, Cary, NC 27511, United States","Q658+R4 Cary, North Carolina, USA",,+1 919-787-8233,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfQwu4lNFwBntdiSNYnXIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.93424&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:46:58.593Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/R.+Ron+Elmer,+CPA,+PLLC/data=!4m7!3m6!1s0x89ac8cd4693bc621:0x2ba546258e53e10f!8m2!3d35.7344065!4d-78.7882749!16s%2Fg%2F11b5pl9tm_!19sChIJIcY7adSMrIkRD-FTjiVGpSs","R. Ron Elmer, CPA, PLLC",,,Certified public accountant,"2500 Regency Pkwy, Cary, NC 27518, United States","P6M6+QM Cary, North Carolina, USA",http://www.ronelmercpa.com/,+1 919-280-8600,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vCZHTL7MhQZLbAsXET3FtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.58893&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:01.281Z,,,,,,,
"https://www.google.com/maps/place/Orion+Accounting+and+Finance+LLC/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0xa55fb444054a8165:0x8759b836d15cce6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11m6mnfc94",Orion Accounting and Finance LLC,5.0,18,Bookkeeping service,,,https://www.orion-accounting.com/,+1 919-337-8581,Closed ⋅ Opens 9 am Mon,,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:08.049Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
https://www.google.com/maps/place/Wiggins+Geoffrey+E+CPA/data=!4m7!3m6!1s0x89acf31b30c2980b:0x33b0d033d9d46af0!8m2!3d35.7694928!4d-78.7851981!16s%2Fg%2F1tfbzbc4!19sChIJC5jCMBvzrIkR8GrU2TPQsDM,Wiggins Geoffrey E CPA,5.0,1,Accountant,"110 Iowa Ln, Cary, NC 27511, United States","Q697+QW Cary, North Carolina, USA",,+1 919-467-2050,Closed ⋅ Opens 8:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I7sNgcq_o6hvBWK-AMrLZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.12733&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:13.051Z,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed
"https://www.google.com/maps/place/James+L.+Kent,+CPA,+PC/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x89acf31a0b631cc3:0x6a765435868ea2d0!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g9kky96z","James L. Kent, CPA, PC",4.3,6,Certified public accountant,,,http://www.jameslkentcpa.com/,+1 910-225-7643,,,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:19.835Z,,,,,,,
https://www.google.com/maps/place/Bookkeeping+To+Go/data=!4m7!3m6!1s0xaaf8a1db4c547fed:0x1e8ff84e19693c98!8m2!3d35.7059372!4d-78.7955184!16s%2Fg%2F11kq8z2ds_!19sChIJ7X9UTNuh-KoRmDxpGU74jx4,Bookkeeping To Go,5.0,3,Bookkeeping service,"3434 Kildaire Farm Rd #192, Cary, NC 27518, United States","P643+9Q Cary, North Carolina, USA",http://www.bookkeepingtogo.com/,+1 925-383-2456,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipN6ryiajSJa6Cz12H5w_gC7IY1Pwhb0cAtlSLR8=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:25.312Z,Closed,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,Closed
https://www.google.com/maps/place/Peter+R+Cabrera+CPA/data=!4m7!3m6!1s0x89acf39bec5a60cd:0x5d9e78abad2157f8!8m2!3d35.7853936!4d-78.7637043!16s%2Fg%2F1tdp1b8d!19sChIJzWBa7JvzrIkR-Fchrat4nl0,Peter R Cabrera CPA,1.0,1,Accountant,"1250 SE Maynard Rd, Cary, NC 27511, United States","Q6PP+5G Cary, North Carolina, USA",http://nccpaoffice.com/,+1 919-380-8004,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fckbz7cCPzPpMqIF0Gnonw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.198296&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:37.224Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/POORNIMA+S.+MATHUR,+CPA,+PC/data=!4m7!3m6!1s0x89acec422d34290f:0x54adf603e6facf9c!8m2!3d35.8124533!4d-78.911233!16s%2Fg%2F124sv88vm!19sChIJDyk0LULsrIkRnM_65gP2rVQ","POORNIMA S. MATHUR, CPA, PC",,,Certified public accountant,"905 Grogans Mill Dr, Cary, NC 27519, United States","R36Q+XG Cary, North Carolina, USA",http://taxniche.com/,+1 919-371-2980,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9oSNCmT7Q9CBKyA4NkTTnA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.772995&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:47.267Z,,,,,,,
https://www.google.com/maps/place/Green+Signal+Inc+-+Accounting+Service/data=!4m7!3m6!1s0x89acf3e3338c1415:0x855a9ba77a833e90!8m2!3d35.8040352!4d-78.7813895!16s%2Fg%2F11lgrzkftx!19sChIJFRSMM-PzrIkRkD6DeqebWoU,Green Signal Inc - Accounting Service,5.0,1,Accounting firm,"247 Grande Heights Dr, Cary, NC 27513, United States","R639+JC Cary, North Carolina, USA",http://www.greensignalinc.com/,+1 919-285-4713,Closed ⋅ Opens 9 am Mon,,true,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oIRZpxXLeXRATntwB7ADQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.81615&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:47:52.268Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
https://www.google.com/maps/place/ACS/data=!4m7!3m6!1s0x89ac8cd23d6818ad:0x517772256489ed59!8m2!3d35.7331997!4d-78.7829608!16s%2Fg%2F1tf29k90!19sChIJrRhoPdKMrIkRWe2JZCVyd1E,ACS,2.4,5,Accountant,"1200 Crescent Green, Cary, NC 27518, United States","P6M8+7R Cary, North Carolina, USA",,+1 919-854-6500,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W2hdGfoa5tpGsch44cOhVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.089&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:02.233Z,,,,,,,
https://www.google.com/maps/place/Mills+Emily+J+CPA/data=!4m7!3m6!1s0x89acf31a72469b87:0x19bc812490feec64!8m2!3d35.766051!4d-78.782212!16s%2Fg%2F1tp307j6!19sChIJh5tGchrzrIkRZOz-kCSBvBk,Mills Emily J CPA,,,Accountant,"104 Brady Ct, Cary, NC 27511, United States","Q689+C4 Cary, North Carolina, USA",http://www.joyceandcompanycpa.com/meet-our-firm,+1 919-466-0946,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nC7p0Ql6FvEioCDpPmHekQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.78357&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:04.994Z,,,,,,,
https://www.google.com/maps/place/Apex+Taxes/data=!4m7!3m6!1s0x89ac8d19f72ab967:0xb4117378362463a9!8m2!3d35.8178905!4d-78.719894!16s%2Fg%2F11fml3b4l8!19sChIJZ7kq9xmNrIkRqWMkNnhzEbQ,Apex Taxes,,,Accountant,,,,+1 919-249-5971,Closed ⋅ Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipP9hYhfPnqjU_ph5b5gLbjUKciTRiZUpkIzlZor=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:10.033Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/Ryan+P.+Marlar,+CPA/data=!4m7!3m6!1s0x89acf3dd4a3b0849:0x8266eda2f1184a1c!8m2!3d35.7909679!4d-78.829116!16s%2Fg%2F11kpt3bgtb!19sChIJSQg7St3zrIkRHEoY8aLtZoI","Ryan P. Marlar, CPA",,,Certified public accountant,"150 Preston Executive Dr STE 201, Cary, NC 27513, United States","Q5RC+99 Cary, North Carolina, USA",https://www.marlarcpa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14437889622039000581,+1 919-903-0389,Closed ⋅ Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ggv1KgaGj5xl7mSkdYeOPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.27643&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:14.935Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
"https://www.google.com/maps/place/Amy+G+Bayley,+CPA/data=!4m7!3m6!1s0x445b84d74b89fdb7:0xcf0e72b42c86836!8m2!3d35.130552!4d-78.39865!16s%2Fg%2F11wpq34m39!19sChIJt_2JS9eEW0QRNmjIQivn8Aw","Amy G Bayley, CPA",5.0,2,Certified public accountant,,,https://www.amybayleycpa.com/,+1 919-213-8976,Closed ⋅ Opens 8:30 am Mon,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipNJ9iKSVAntieTR9XtO6PxJ1BF9kdpLBEph-XeF=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:19.843Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed
https://www.google.com/maps/place/Rigsbee+Consulting+%26+CPA+Services/data=!4m7!3m6!1s0x89acf31ac3c6007f:0xcc2845acdfaa619f!8m2!3d35.7398369!4d-78.7922784!16s%2Fg%2F1tmxxg7z!19sChIJfwDGwxrzrIkRn2Gq36xFKMw,Rigsbee Consulting & CPA Services,,,Accountant,"304 Tweed Cir, Cary, NC 27511, United States","P6Q5+W3 Cary, North Carolina, USA",https://www.rccpas.com/,+1 919-468-5151,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9f-HsDYDOxhbykcHXatbVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.949&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:24.698Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/Akram+%7C+Assurance,+Advisory+%26+Tax+Firm/data=!4m7!3m6!1s0x89acf53e0da5c517:0x4b8d66d5f26608a6!8m2!3d35.762991!4d-78.7321644!16s%2Fg%2F11kvrqb63g!19sChIJF8WlDT71rIkRpghm8tVmjUs","Akram | Assurance, Advisory & Tax Firm",,,Certified public accountant,"5540 Centerview Dr STE 200, Raleigh, NC 27606, United States","Q779+54 Raleigh, North Carolina, USA",https://www.aifundservices.com/,+1 919-377-1113,Closed ⋅ Opens 8:30 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPkq2_Z0m45fcOGyX5E-hfvNSUTWkUSgGzxMznZ=w418-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:34.551Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed
https://www.google.com/maps/place/Lila+E+Jones+Swim+Club/data=!4m7!3m6!1s0x89ac92b97d3322df:0x1c808250f0f9f049!8m2!3d35.7306697!4d-78.8554704!16s%2Fg%2F11bbrmy72w!19sChIJ3yIzfbmSrIkRSfD58FCCgBw,Lila E Jones Swim Club,4.5,28,Club,"309 Holleman St, Apex, NC 27502, United States","P4JV+7R Apex, North Carolina, USA",http://ccjones.org/tickets.html,+1 919-362-0319,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqNwW-JLjIFMOZToTazIA-dn4ZbJTNGAQadoO6gUEajZKan3s9Mmrf0IEAmQc2aXPEtlKyaWKPlJlfG-g8t4GDCvNDPeH-uvmLT0Qt4wWCEJ7LWLIrSIx-iBCNO3SHD67cfH5E=w408-h544-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Apex+Raleigh+NC/@35.732652,-78.8502856,14z",2025-10-19T16:48:39.378Z,12–6 pm,10 am–8 pm,10 am–6 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm
"https://www.google.com/maps/place/Langdon+%26+Company,+LLP/data=!4m7!3m6!1s0x89ac6094d9f18741:0xd778700d22cb8d45!8m2!3d35.7025971!4d-78.6001728!16s%2Fg%2F1tdb9q2z!19sChIJQYfx2ZRgrIkRRY3LIg1weNc","Langdon & Company, LLP",4.4,25,Accountant,"223 US-70 Pointe, Suite 100, Garner, NC 27529, United States","P93X+2W Garner, North Carolina, USA",http://www.langdoncpa.com/,+1 919-662-1001,Closed ⋅ Opens 8:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPLQSVK_NE1ehQUcgVVR7iWclgkPWOhTlBVlD_d=w408-h264-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:00.909Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed
"https://www.google.com/maps/place/Robert+L.+Gomez+CPA,+P.C./data=!4m7!3m6!1s0x89ac608c4c586e7f:0x7f30a2280561f57c!8m2!3d35.7032673!4d-78.606752!16s%2Fg%2F11c51sd11y!19sChIJf25YTIxgrIkRfPVhBSiiMH8","Robert L. Gomez CPA, P.C.",3.4,5,Certified public accountant,"129 US-70, Garner, NC 27529, United States","P93V+87 Garner, North Carolina, USA",http://www.robertgomezcpa.com/,+1 919-662-1042,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=reOlpBYCX0NupYBGkVs7UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.52425&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:05.943Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Ball+%26+Minor+CPA,+PA/data=!4m7!3m6!1s0x89ac608ed3cb7507:0xfccf0e1ad352b211!8m2!3d35.7067958!4d-78.6055568!16s%2Fg%2F11c1tr3ch1!19sChIJB3XL045grIkREbJS0xoOz_w","Ball & Minor CPA, PA",5.0,2,Accounting firm,"101 W Main St, Garner, NC 27529, United States","P94V+PQ Garner, North Carolina, USA",https://ballminorcpa.com/,+1 919-772-8341,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lSihQprERAHNfFTottV06w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.03516&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:08.767Z,,,,,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89ac613babf7f99d:0xd34dcc312fe69a51!8m2!3d35.708713!4d-78.62259!16s%2Fg%2F1thlnymr!19sChIJnfn3qzthrIkRUZrmLzHMTdM,Liberty Tax,4.9,145,Tax preparation,"1327 5th Ave, Garner, NC 27529, United States","P95G+FX Garner, North Carolina, USA",https://www.libertytax.com/11044,+1 919-706-0476,Closed ⋅ Opens 10 am Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipMX3JPXvLFvKZzf8cYz_hktSCkvm6BaH17-r4pS=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:13.699Z,Closed,Closed,10 am–5 pm,Closed,10 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Matthews+%26+Associates/data=!4m7!3m6!1s0x89ac6063a40eaa81:0xe926774c96ba59ea!8m2!3d35.7078674!4d-78.6152466!16s%2Fg%2F12qgzb7lr!19sChIJgaoOpGNgrIkR6lm6lkx3Juk,Matthews & Associates,4.2,6,Accountant,"800 Umstead Ln, Garner, NC 27529, United States","P95M+4W Garner, North Carolina, USA",https://matthewsassociatesnc.com/,+1 919-772-2922,Closed ⋅ Opens 8:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P1dHbobfcfNwWFCFOjp4rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.2405&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:18.778Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed
"https://www.google.com/maps/place/Lucas+Accounting+%26+Tax+Service,+Inc/data=!4m7!3m6!1s0x89ac605955fbd413:0x46eabec461ddc9cd!8m2!3d35.6945383!4d-78.6172301!16s%2Fg%2F1ptyc367s!19sChIJE9T7VVlgrIkRzcndYcS-6kY","Lucas Accounting & Tax Service, Inc",5.0,1,Accountant,"1418 State Rd 2710 # 202, Garner, NC 27529, United States","M9VM+R4 Garner, North Carolina, USA",,+1 919-977-6488,Closed ⋅ Opens 9 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R1Jn9QuJIoI1y2duOD8QBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.37082&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:24.018Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
https://www.google.com/maps/place/John+D+Thornton+PLLC/data=!4m7!3m6!1s0x89ac6063b523d317:0xbd1acffc1080db9a!8m2!3d35.704937!4d-78.6077427!16s%2Fg%2F1v2jdsbw!19sChIJF9MjtWNgrIkRmtuAEPzPGr0,John D Thornton PLLC,5.0,5,Accountant,"126 US-70, Garner, NC 27529, United States","P93R+XW Garner, North Carolina, USA",https://www.johndthorntoncpa.com/,+1 919-772-8223,Closed ⋅ Opens 9:30 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Exiwj1xk7HLtfONmNQNaTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.524454&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:29.073Z,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed
https://www.google.com/maps/place/John+D+Adams+%26+Co/data=!4m7!3m6!1s0x89ac60f6ddf3c7c7:0x2ed41776fd9205d8!8m2!3d35.6917466!4d-78.6070656!16s%2Fg%2F1tp8_xs0!19sChIJx8fz3fZgrIkR2AWS_XYX1C4,John D Adams & Co,4.0,4,Accountant,"1266 Benson Rd, Garner, NC 27529, United States","M9RV+M5 Garner, North Carolina, USA",https://www.johnadamscpa.com/,+1 919-779-2020,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8iAsuvH9muPbaYCVO-cRW1qrSyVZiRHS-0Ofr45MKhx2al_BSXCK0_6UvdLPuNT-UA_42ynlzpSkZWTrS3K-FGERtfF2FIorWn8ldVyiYtHsX2fV1XGQBUR8cs2mPIT4TIwGaGg=w408-h272-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:34.047Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/AOX+Tax+%26+Accounting/data=!4m7!3m6!1s0x89ac60732e89a16b:0x5c177b937be77631!8m2!3d35.7158872!4d-78.6338767!16s%2Fg%2F1ptyck7hy!19sChIJa6GJLnNgrIkRMXbne5N7F1w,AOX Tax & Accounting,1.0,1,Tax preparation service,"1027 US-70 Suite 229, Garner, NC 27529, United States","P988+9C Garner, North Carolina, USA",,+1 800-528-0625,Open ⋅ Closes 4 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xLm0bcp_LedbDEpJu74aew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.29955&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:38.910Z,8 am–4 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm
https://www.google.com/maps/place/PAK+Accounting/data=!4m7!3m6!1s0xfa6d920ab4b36f1:0x86da0cf3d5afbf32!8m2!3d35.7074704!4d-78.6261742!16s%2Fg%2F11tp3v0vc6!19sChIJ8TZLqyDZpg8RMr-v1fMM2oY,PAK Accounting,5.0,10,Accounting firm,"1002 Vandora Springs Rd Suite 113, Garner, NC 27529, United States","P94F+XG Garner, North Carolina, USA",http://pakaccountingusa.com/,+1 919-424-6084,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,true,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=337VIBM4_CeyWo6B2ffO6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.69809&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Garner+Raleigh+NC/@35.7112642,-78.6141709,14z",2025-10-19T16:49:43.978Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
