placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,info
"https://www.google.com/maps/place/Joshua+Evans,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0x8914cf5c9d01a81f!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1th0njc1!19sChIJp1QWNMbSJIgRH6gBnVzPFIk","Joshua Evans, MD",,,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:27.376Z,,
https://www.google.com/maps/place/Warrier+Indira+A+MD/data=!4m7!3m6!1s0x8824d2c6370ad84b:0x9ddf8e5386a2455e!8m2!3d42.351517!4d-83.0545957!16s%2Fg%2F1wt3p0vm!19sChIJS9gKN8bSJIgRXkWihlOO350,Warrier Indira A MD,,,Pediatric hematologist,"3901 Beaubien # 4C19, Detroit, MI 48201, United States","9W2W+J5 Detroit, Michigan, USA",https://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rfBdDolX6kCm_Vc2E4bQuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.38222&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:29.911Z,,
"https://www.google.com/maps/place/Sureyya+Savasan,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0x6cf90eb75c4150a7!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tgqk0vt!19sChIJp1QWNMbSJIgRp1BBXLcO-Ww","Sureyya Savasan, MD",5.0,1,Pediatric hematologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://dmcmedicalgroup.com/,+1 313-924-4123,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:32.525Z,,
https://www.google.com/maps/place/Dr.+Mitchel+Williams/data=!4m7!3m6!1s0x8824d2c62f134bbd:0x66e026e80b55739e!8m2!3d42.3509891!4d-83.0543449!16s%2Fg%2F11qgb78p34!19sChIJvUsTL8bSJIgRnnNVC-gm4GY,Dr. Mitchel Williams,5.0,1,Neurologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+97 Detroit, Michigan, USA",https://www.childrensdmc.org/find-a-doctor/detail/mitchel-williams-1194979567,+1 313-745-5515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ONiNtjsNL5ajnNHkPEWwaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.01877&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:35.256Z,,
https://www.google.com/maps/place/Yankelevich+Maxim+Y+MD/data=!4m7!3m6!1s0x8824d2c656460fd1:0x2f5fbdcbd791a680!8m2!3d42.3534569!4d-83.0544169!16s%2Fg%2F1hc1tx729!19sChIJ0Q9GVsbSJIgRgKaR18u9Xy8,Yankelevich Maxim Y MD,,,Pediatric hematologist,"4201 St. Antoine St, Detroit, MI 48201, United States","9W3W+96 Detroit, Michigan, USA",http://www.dmc.org/,+1 313-745-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaewkH6TrJPo5DfGOXll-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.17712&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:37.752Z,,
"https://www.google.com/maps/place/Dr.+Eric+W.+Ayers,+MD/data=!4m7!3m6!1s0x8824d2b9ae633e97:0x6c9541bf69c95bca!8m2!3d42.3528767!4d-83.0606632!16s%2Fg%2F1tdh91sx!19sChIJlz5jrrnSJIgRylvJab9BlWw","Dr. Eric W. Ayers, MD",4.0,4,Internist,"50 E Canfield St, Detroit, MI 48201, United States","9W3Q+5P Detroit, Michigan, USA",http://www.wsupgdocs.org/,+1 313-745-4525,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Q6VimQNQETbxeL-GtUsmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.56827&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:40.754Z,,
"https://www.google.com/maps/place/Najeeb+Zoubi,+MD/data=!4m7!3m6!1s0x8824d2c64f47cf0d:0x8f4dbc501a285472!8m2!3d42.3509924!4d-83.0543529!16s%2Fg%2F1tdb0c87!19sChIJDc9HT8bSJIgRclQoGlC8TY8","Najeeb Zoubi, MD",3.7,6,Pediatrician,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+97 Detroit, Michigan, USA",https://www.dmcmedicalgroup.com/find-a-doctor/detail/najeeb-zoubi-1750395943,+1 313-745-5585,,https://lh3.googleusercontent.com/p/AF1QipPt8LwTXKK1PKPucUj9WbrUM-_c2icEQq65QdfW=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:43.364Z,,
"https://www.google.com/maps/place/Dr.+Lauren+Carroll,+MD/data=!4m7!3m6!1s0x8824d2b9ae633e97:0x6698295d24ef4de1!8m2!3d42.3568314!4d-83.0629119!16s%2Fg%2F1tdylv75!19sChIJlz5jrrnSJIgR4U3vJF0pmGY","Dr. Lauren Carroll, MD",5.0,1,Internist,"60 E Warren Ave, Detroit, MI 48201, United States","9W4P+PR Detroit, Michigan, USA",,+1 313-745-6960,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z2Bxsv5VkzHYfrcJ76WYpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.550804&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:46.016Z,,
"https://www.google.com/maps/place/Yaddanapudi+Ravindranath,+MD/data=!4m7!3m6!1s0x8824d2c6341654a7:0xffa3e943925c5942!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tgmwxm3!19sChIJp1QWNMbSJIgRQllckkPpo_8","Yaddanapudi Ravindranath, MD",,,Pediatric hematologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPKK2j-WMaZicDwnqQ4mcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.1931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:48.501Z,,
https://www.google.com/maps/place/Dahlia+Sano/data=!4m7!3m6!1s0x8824d2c78c6aaaab:0xe17315a84fa9960b!8m2!3d42.3522091!4d-83.0571351!16s%2Fg%2F11rwxgh1f1!19sChIJq6pqjMfSJIgRC5apT6gVc-E,Dahlia Sano,,,Internist,"4100 John R St, Detroit, MI 48201, United States","9W2V+V4 Detroit, Michigan, USA",,+1 313-576-9782,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SPkDk-2b7qSIwGPkXJCcPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.05386&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:51.089Z,,
https://www.google.com/maps/place/Callaghan+Michael+U+MD/data=!4m7!3m6!1s0x8824d2c656460fd1:0xfbd755ca3f02352e!8m2!3d42.3534569!4d-83.0544169!16s%2Fg%2F1tddstq3!19sChIJ0Q9GVsbSJIgRLjUCP8pV1_s,Callaghan Michael U MD,,,Pediatric hematologist,"4201 St. Antoine St, Detroit, MI 48201, United States","9W3W+96 Detroit, Michigan, USA",http://www.dmc.org/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaewkH6TrJPo5DfGOXll-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.17712&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:53.688Z,,
"https://www.google.com/maps/place/Stenger+James+P+DDS/@42.3498332,-83.0611634,17z/data=!3m1!4b1!4m6!3m5!1s0x8824d2b712ce82a3:0xe5c89406a019fe4d!8m2!3d42.3498332!4d-83.0611634!16s%2Fg%2F1tj7fp8r",Stenger James P DDS,5.0,1,Pediatric dentist,"79 W Alexandrine St, Detroit, MI 48201, United States","8WXQ+WG Detroit, Michigan, USA",https://weence.com/dentists/detroit/stenger-james-p-dds/,+1 313-576-2535,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:18:58.290Z,,
"https://www.google.com/maps/place/Dr.+Heather+A.+Sowinski,+DO/data=!4m7!3m6!1s0x8824d2c6370ad84b:0x8a7bce490995f1b4!8m2!3d42.3515884!4d-83.0546483!16s%2Fg%2F1tdnfwsc!19sChIJS9gKN8bSJIgRtPGVCUnOe4o","Dr. Heather A. Sowinski, DO",,,Pediatric cardiologist,"3901 Beaubien, Detroit, MI 48201, United States","9W2W+J4 Detroit, Michigan, USA",http://www.childrensdmc.org/,+1 313-745-5437,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rfBdDolX6kCm_Vc2E4bQuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.57071&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2026-02-10T22:19:01.122Z,,
https://www.google.com/maps/place/EPIC+Health+Livernois/data=!4m7!3m6!1s0x8824ce9e34a072c9:0x4438f5f595d84df2!8m2!3d42.4271721!4d-83.1416561!16s%2Fg%2F11b8089c5s!19sChIJyXKgNJ7OJIgR8k3YlfX1OEQ,EPIC Health Livernois,4.6,423,Medical office,"18463 Livernois, Detroit, MI 48221, United States","CVG5+V8 Detroit, Michigan, USA",https://epichs.org/?utm_source=gmb&utm_medium=organic&utm_campaign=livernois,+1 313-861-4400,Closes soon · 6 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPtxI5sv2rZvPQWOj7tslxOeI8HaDzKWplGGfFu=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:21.045Z,,
https://www.google.com/maps/place/Royal+Oak+Pediatrics/data=!4m7!3m6!1s0x8824cf491d42c421:0x498c26b1bb463b2a!8m2!3d42.4869712!4d-83.1569905!16s%2Fg%2F1th6fgg2!19sChIJIcRCHUnPJIgRKjtGu7EmjEk,Royal Oak Pediatrics,4.0,137,Pediatrician,"26657 Woodward Ave Ste 200, Huntington Woods, MI 48070, United States","FRPV+Q6 Huntington Woods, Michigan, USA",https://royaloakpediatrics.com/,+1 248-398-8400,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNmNlGkmlQA1CazfAapH6_IS4DodEe6bNFm_QvD=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:26.043Z,,
https://www.google.com/maps/place/Alpha+%26+Omega+Primary+Health/data=!4m7!3m6!1s0x8824cc0b85393cdb:0xa9a42c98da53dd60!8m2!3d42.4088704!4d-83.160164!16s%2Fg%2F1tdx4rnd!19sChIJ2zw5hQvMJIgRYN1T2pgspKk,Alpha & Omega Primary Health,5.0,1,Medical clinic,"15865 Wyoming Ave, Detroit, MI 48238, United States","CR5Q+GW Detroit, Michigan, USA",,+1 313-342-2576,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KEVnv2tPIvUXuwNr2XRFtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.46986&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:28.710Z,,
"https://www.google.com/maps/place/Mohamed+Saleh,+MD,+DC/data=!4m7!3m6!1s0x8824cfcad0a80005:0xfa93b4d56f938799!8m2!3d42.4612914!4d-83.0990834!16s%2Fg%2F1x6q2clz!19sChIJBQCo0MrPJIgRmYeTb9W0k_o","Mohamed Saleh, MD, DC",4.8,124,Family practice physician,"624 E 9 Mile Rd, Hazel Park, MI 48030, United States","FW62+G9 Hazel Park, Michigan, USA",https://www.neuurgentcare.com/,+1 248-629-7497,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BzT0JZnni6NXhLTUpgYK6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.17723&pitch=0&thumbfov=100,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–6 pm,9 am–6 pm,9 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:33.562Z,,
https://www.google.com/maps/place/Park+Medical+Centers+-+Conant+St+%28formerly+East+7+Mile%29/data=!4m7!3m6!1s0x8824d1e4506d67ad:0x7916d37e51429a2d!8m2!3d42.4443637!4d-83.0822102!16s%2Fg%2F1tfcnzdl!19sChIJrWdtUOTRJIgRLZpCUX7TFnk,Park Medical Centers - Conant St (formerly East 7 Mile),4.3,126,Medical clinic,"20333 Conant, Detroit, MI 48234, United States","CWV9+P4 Detroit, Michigan, USA",http://www.parkmedicalcenters.com/,+1 313-368-0705,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMY_qy2GRnvs_mYyR1lODfXcIh9J0t4G--kyiH7=w656-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:38.405Z,,
"https://www.google.com/maps/place/Pamela+M+Kratkoczki,+MD/data=!4m7!3m6!1s0x883b3516ebb90ae1:0x1e7081cc503d6a70!8m2!3d42.3276872!4d-83.2222853!16s%2Fg%2F11b7xp1v82!19sChIJ4Qq56xY1O4gRcGo9UMyBcB4","Pamela M Kratkoczki, MD",4.7,12,Pediatrician,"5500 Auto Club Dr, Dearborn, MI 48126, United States","8QHH+33 Dearborn, Michigan, USA",https://www.henryford.com/physician-directory/k/kratkoczki-pamela?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 866-434-2090,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOYHCIXZztYNR2MeQYpS8E1nhBbmnfoXwcjmWDC=w426-h240-k-no,true,7:30 am–8 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:43.236Z,,
"https://www.google.com/maps/place/Adult+and+Pediatric+Medicine,+PLLC/data=!4m7!3m6!1s0x8824d216de6c2d37:0x1a882d176c0ff776!8m2!3d42.4066697!4d-83.0616659!16s%2Fg%2F1hc2n4cym!19sChIJNy1s3hbSJIgRdvcPbBctiBo","Adult and Pediatric Medicine, PLLC",2.2,46,Family practice physician,"3120 Carpenter Ave SUITE 201, Hamtramck, MI 48212, United States","CW4Q+M8 Hamtramck, Michigan, USA",,+1 313-369-1001,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon-bAO1SGg31OEW9kx10PZku_9P2hKY6nIH59M0lKfja228x7sSNfynCgd8mLjOzwtL0VWWYJ6IiIEqTNwdSrf5vAEMQFvqsdtYkz6yiLSdE_WUb66TrZZcVTSIkQpwJ-md1nWfA=w408-h306-k-no,true,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,10 am–3 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:48.269Z,,
"https://www.google.com/maps/place/Dr.+Carla+Hunter,+M.D.,+PLLC./data=!4m7!3m6!1s0x8824c9b662b25401:0x2b87af8d29560b87!8m2!3d42.4274737!4d-83.1702697!16s%2Fg%2F11t5gcv7lj!19sChIJAVSyYrbJJIgRhwtWKY2vhys","Dr. Carla Hunter, M.D., PLLC.",4.6,42,Family practice physician,"18510 Meyers Rd, Detroit, MI 48235, United States","CRGH+XV Detroit, Michigan, USA",https://chunterhealthcare.com/?utm_source=2060digital&utm_medium=localseo&utm_campaign=gbp,+1 313-474-3040,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIyfnxaKfORnP8MO66Yp1jjM7xtZzeMsikqNDH=w408-h411-k-no,true,9 am–5 pm,10 am–3 pm,9 am–5 pm,10 am–3 pm,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:53.022Z,,
https://www.google.com/maps/place/Children%27s+Clinic+of+Michigan/data=!4m7!3m6!1s0x8824d247784c7659:0xf8b0f591eef5ff41!8m2!3d42.3987387!4d-83.0498979!16s%2Fg%2F1vnnk06v!19sChIJWXZMeEfSJIgRQf_17pH1sPg,Children's Clinic of Michigan,4.3,72,Pediatrician,"9632 Conant, Hamtramck, MI 48212, United States","9XX2+F2 Hamtramck, Michigan, USA",http://childrenclinicofmichigan.com/,+1 313-871-1912,Closed · Opens 10 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m-3LfWpdfk_aCySj-t7sbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.33334&pitch=0&thumbfov=100,true,10 am–3:30 pm,10 am–3:30 pm,10 am–3:30 pm,10 am–3:30 pm,10 am–12:30 pm,10 am–12:30 pm,10 am–3:30 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:19:57.935Z,,
"https://www.google.com/maps/place/Greenfield+Pediatrics,+Hasan+Hasaba+MD/data=!4m7!3m6!1s0x8824c908b545dcc5:0x2059bf27a29bdcc8!8m2!3d42.4596377!4d-83.2055467!16s%2Fg%2F1tgfqrg4!19sChIJxdxFtQjJJIgRyNyboie_WSA","Greenfield Pediatrics, Hasan Hasaba MD",3.7,72,Pediatrician,"15990 W Nine Mile Rd suite 100, Southfield, MI 48075, United States","FQ5V+VQ Southfield, Michigan, USA",http://www.greenfieldpediatrics.com/Our-Doctor-and-Staff.html,+1 248-559-7958,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWxndQcvOtigCXSbISaG0bfuCDHsgXw8U98aVNNxMpXWfdk3V6n2cSJ_6_BxhQI_GvgMuaXdrO0taKrsC1DAzkOONji3gJS_-qBRCWYMfVG232Z3a5BontjZzRS79HBq8XdlU=w408-h725-k-no,true,9 am–5 pm,9 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:09.934Z,,
https://www.google.com/maps/place/Naman+Ted+R+MD/data=!4m7!3m6!1s0x8824ce556788e657:0x9b99c958e039b34f!8m2!3d42.461105!4d-83.1214013!16s%2Fg%2F1wbrydh3!19sChIJV-aIZ1XOJIgRT7M54FjJmZs,Naman Ted R MD,2.3,3,Internist,"911 E 9 Mile Rd, Ferndale, MI 48220, United States","FV6H+CC Ferndale, Michigan, USA",http://www.epicpc.com/,+1 248-545-7210,Closes soon · 6 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fifdxKp6UCzb7ZEsALtf-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.24544427&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:14.618Z,,
https://www.google.com/maps/place/Children+First+Pediatric+Care/data=!4m7!3m6!1s0x8824d238971ff487:0xd628f4437b5513af!8m2!3d42.400083!4d-83.050654!16s%2Fg%2F1263pw5m1!19sChIJh_QflzjSJIgRrxNVe0P0KNY,Children First Pediatric Care,2.7,41,Pediatric clinic,"9800 Conant, Hamtramck, MI 48212, United States","CW2X+2P Hamtramck, Michigan, USA",http://children-care.jany.io/,+1 313-872-0030,Closed · Opens 10 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wbJmWjg-uNeN35X4ascDcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.47543&pitch=0&thumbfov=100,true,10 am–3 pm,Closed,10 am–3 pm,Closed,12–3 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:19.263Z,,
"https://www.google.com/maps/place/Deena+Chabaan,+PA-C/data=!4m7!3m6!1s0x8824cf8d3d895589:0xd33188d2aa01e563!8m2!3d42.4611712!4d-83.1212093!16s%2Fg%2F11q2qt0p38!19sChIJiVWJPY3PJIgRY-UBqtKIMdM","Deena Chabaan, PA-C",4.9,42,Physician assistant,"911 E 9 Mile Rd, Ferndale, MI 48220, United States","FV6H+FG Ferndale, Michigan, USA",,,Closes soon · 6 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fifdxKp6UCzb7ZEsALtf-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.530313&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:24.128Z,,
https://www.google.com/maps/place/New+Horizon+Pediatric+Care+Suite+253/data=!4m7!3m6!1s0x8824c904292cee05:0xfaf583cc4d2ed475!8m2!3d42.4601271!4d-83.2029378!16s%2Fg%2F1tj970th!19sChIJBe4sKQTJJIgRddQuTcyD9fo,New Horizon Pediatric Care Suite 253,4.1,20,Pediatrician,"23077 Greenfield Rd, Southfield, MI 48075, United States","FQ6W+3R Southfield, Michigan, USA",,+1 248-559-5950,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tk3QlwKvTiYUsR-t05xtFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.56573&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:28.949Z,,
https://www.google.com/maps/place/Shazia+Wadood/data=!4m7!3m6!1s0x8824d23d40a30001:0xd8af116415da1308!8m2!3d42.4084682!4d-83.0563049!16s%2Fg%2F11t6xpptfn!19sChIJAQCjQD3SJIgRCBPaFWQRr9g,Shazia Wadood,5.0,1,Pediatrician,"12170 Conant ste c2, Detroit, MI 48212, United States","CW5V+9F Detroit, Michigan, USA",,+1 313-893-6218,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dlcqglxX1DEW8V6pMNJQmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.64786&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:31.906Z,,
https://www.google.com/maps/place/Tarek+Garada/data=!4m7!3m6!1s0x8824d238971ff487:0x48ba357fae0e11fc!8m2!3d42.400083!4d-83.050654!16s%2Fg%2F11k3pxpfbq!19sChIJh_QflzjSJIgR_BEOrn81ukg,Tarek Garada,3.2,12,Pediatrician,"9800 Conant, Hamtramck, MI 48212, United States","CW2X+2P Hamtramck, Michigan, USA",,+1 313-872-0030,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wbJmWjg-uNeN35X4ascDcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.47543&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:34.653Z,,
"https://www.google.com/maps/place/Lonetta+L+Postell,+MD/data=!4m7!3m6!1s0x8824d2429f1f9409:0xca386c38bddd2b4f!8m2!3d42.3913938!4d-83.0573639!16s%2Fg%2F11f157tz94!19sChIJCZQfn0LSJIgRTyvdvThsOMo","Lonetta L Postell, MD",5.0,2,Pediatrician,"9100 Brombach St, Hamtramck, MI 48212, United States","9WRV+H3 Hamtramck, Michigan, USA",,+1 800-436-7936,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AM2KxOSA-JOKIlGqPQpmUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.66104&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2026-02-10T22:20:39.355Z,,
