placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Fountains+Guest+House+-+Harrogate+Stays/data=!4m7!3m6!1s0x487953e8831405ef:0x5acc215bf1ac696b!8m2!3d53.9989752!4d-1.5407396!16s%2Fg%2F1vg6t7sx!19sChIJ7wUUg-hTeUgRa2ms8VshzFo,Fountains Guest House - Harrogate Stays,4.9,276,,"BOOK DIRECT, 27 King's Rd, STAYS, Harrogate HG1 5JY, United Kingdom","XFX5+HP Harrogate, United Kingdom",http://www.harrogatestays.co.uk/listings/fountains,+44 1423 530483,,https://lh3.googleusercontent.com/p/AF1QipMOlxyRjCttgEGu1mcmPNtZARejCmUphKS5xL6r=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:47.400Z,,,
https://www.google.com/maps/place/All+Bar+One+Harrogate/data=!4m7!3m6!1s0x487953e3ff826451:0xb4abec0876ce7a2f!8m2!3d53.9935511!4d-1.5431763!16s%2Fg%2F11g6wf09q4!19sChIJUWSC_-NTeUgRL3rOdgjsq7Q,All Bar One Harrogate,4.4,812,Wine bar,"17-23 Parliament St, Harrogate HG1 2QU, United Kingdom","XFV4+CP Harrogate, United Kingdom",https://www.allbarone.co.uk/national-search/yorkshire-and-the-humber/all-bar-one-harrogate?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+44 1423 226132,"Open ⋅ Closes 10 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipODXTIAl2SPwWpz3kgxTB-P3Txzg5tUZEwI2yeU=w417-h240-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–11 pm,10 am–11 pm,10 am–12 am,10 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:52.830Z,"Modern chain bar serving beer, cocktails, wine & sharing plates to an after-work crowd. · Takeaway · Delivery · Dine-in",,
https://www.google.com/maps/place/Rudding+Park/data=!4m7!3m6!1s0x4879519a142cdf57:0xcdaaafbf8e064753!8m2!3d53.9738731!4d-1.4929899!16s%2Fm%2F0klxqpd!19sChIJV98sFJpReUgRU0cGjr-vqs0,Rudding Park,4.7,2222,,"Rudding Ln, Follifoot, Harrogate HG3 1JH, United Kingdom","XGF4+GR Harrogate, United Kingdom",http://www.ruddingpark.co.uk/,+44 1423 871350,,https://lh3.googleusercontent.com/p/AF1QipP0fe2t6FUzuKzvONNe6R71KUUbn3Aqrhr-vz65=w440-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:56.169Z,,,
https://www.google.com/maps/place/Mainline+Taxis/data=!4m7!3m6!1s0x487953e7140f22d7:0x51ab7172d484c712!8m2!3d53.9950297!4d-1.5381928!16s%2Fg%2F1v_w1wsv!19sChIJ1yIPFOdTeUgREseE1HJxq1E,Mainline Taxis,3.5,301,Taxi service,"13 Station Parade, Harrogate HG1 1UF, United Kingdom","XFW6+2P Harrogate, United Kingdom",https://mainlinetaxis.co.uk/,+44 1423 555555,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHiBcLIkFaXg7Odxyk6I9gOnuPNxlJ6krrGYXNRVgF_sKG_CCcrzRsZSfbFJRshhewNxKyC3Q0w-XgM6S4sQbBYQfGHHktkkDwyYLs6k2M00J3mXACpFNiot3L-LMskp-6VGVa=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:02:58.984Z,,,
"https://www.google.com/maps/place/Dacre,+Son+%26+Hartley+Estate+Agents+Harrogate/data=!4m7!3m6!1s0x487953e113543859:0xd079c25a4b621784!8m2!3d53.991532!4d-1.540838!16s%2Fg%2F1tx1sqfx!19sChIJWThUE-FTeUgRhBdiS1rCedA","Dacre, Son & Hartley Estate Agents Harrogate",4.7,27,Real estate agent,"17 Albert St, Harrogate HG1 1JX, United Kingdom","XFR5+JM Harrogate, United Kingdom",https://dacres.co.uk/estate-agents/harrogate,+44 1423 877200,Closed ⋅ Opens 8:45 am Tue,https://lh3.googleusercontent.com/p/AF1QipO5ihp4vijy6YkT_rmPbOeQ4B4jp39lcxsXh8H8=w408-h271-k-no,true,8:45 am–5:30 pm,8:45 am–5:30 pm,8:45 am–5:30 pm,8:45 am–5:30 pm,8:45 am–5:30 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:03.748Z,,,
https://www.google.com/maps/place/Blueline+Taxis/data=!4m7!3m6!1s0x487953e7a58f34e5:0x23bfeb0e6951f7d1!8m2!3d53.9964611!4d-1.5388377!16s%2Fg%2F1tggt121!19sChIJ5TSPpedTeUgR0fdRaQ7rvyM,Blueline Taxis,4.0,680,Taxi service,"6 Strawberry Dl, Harrogate HG1 5EF, United Kingdom","XFW6+HF Harrogate, United Kingdom",http://www.bluelinetaxis.co.uk/,+44 1423 530830,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzOyEWTp55mnRqILM8VaAnjarQKBkfe18oO6yff4VHuhSaBHSuD7Q95wJeK-X3r8RPIOaAOwPvNn8xIcbG22Q41iK2QPYCyBC5W2A8HB-AfUh0BTsn_XZfr4qVvOTy3OMTRP9fjiNR2vCM=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:06.850Z,,,
https://www.google.com/maps/place/Executive+Leisure/data=!4m7!3m6!1s0x487be000d1c22fab:0x3f484b5f8a5fdbd0!8m2!3d53.7266948!4d-1.657654!16s%2Fg%2F1tfkvw7m!19sChIJqy_C0QDge0gR0Ntfil9LSD8,Executive Leisure,4.4,16,Swimming pool repair service,"Unit 18, wilton industrial court, 851 Bradford Rd, Batley WF17 8NN, United Kingdom","P8GR+MW Batley, United Kingdom",http://www.executiveleisure.co.uk/,+44 1924 479717,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7XQPayJwfw1rUdoZNi9dQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.1682&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:11.777Z,,,
https://www.google.com/maps/place/The+Yorkshire/data=!4m7!3m6!1s0x487953e1151e457d:0xbd823a026069ccc4!8m2!3d53.9922045!4d-1.5415664!16s%2Fg%2F1tdnwf0j!19sChIJfUUeFeFTeUgRxMxpYAI6gr0,The Yorkshire,4.0,1424,,"Prospect Pl W Pk, Harrogate HG1 1LA, United Kingdom","XFR5+V9 Harrogate, United Kingdom",https://www.the-yorkshire.co.uk/,+44 1423 706700,,https://lh3.googleusercontent.com/p/AF1QipM4Cybmgc_5iMk1-xtHfOKhN6p_eSd_ZMbJSysx=w480-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:15.488Z,,,
https://www.google.com/maps/place/Yorkshire+Appetite+Food+Tours/data=!4m7!3m6!1s0x48795157ddc629d9:0xe5b0205f184c2f6!8m2!3d53.9872816!4d-1.550875!16s%2Fg%2F11h79tdkkp!19sChIJ2SnG3VdReUgR9sKE8QUCWw4,Yorkshire Appetite Food Tours,5.0,50,Tour agency,"5 Westcliffe Corner, Harrogate HG2 0PJ, United Kingdom","XCPX+WM Harrogate, United Kingdom",http://yorkshireappetite.com/,+44 7960 240802,Closed ⋅ Opens 9:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPH9HTIR6Pt99qdmwHSdetWnoz3qGRDue0H261u=w426-h240-k-no,true,Closed,Closed,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:21.525Z,,,
https://www.google.com/maps/place/The+Blues+Bar/data=!4m7!3m6!1s0x487953e3fb0085ad:0xdc28fef14d29a6ba!8m2!3d53.9927485!4d-1.5430572!16s%2Fg%2F1tfwjwkc!19sChIJrYUA--NTeUgRuqYpTfH-KNw,The Blues Bar,4.6,1211,Live music bar,"YORKSHIRE TAPAS @ The, Blues Bar, 4 Montpellier Parade, Harrogate HG1 2TJ, United Kingdom","XFV4+3Q Harrogate, United Kingdom",https://www.bluesbar.co.uk/food-and-bookings/,+44 1423 566881,,https://lh3.googleusercontent.com/p/AF1QipMt7RTXc8jvsTUnl-UoroUPKbe77D8nZCeIXGf4=w408-h272-k-no,true,Closed,Closed,"12–3 pm, 5–9 pm","12–3 pm, 5–9 pm","12–3 pm, 5–10 pm",12–10 pm,12–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:27.154Z,Rollicking night-time blues music hangout and relaxed daytime cafe and bar with funky decor. · Dine-in · Takeaway · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/Yorkshire+Hot+Tubs/data=!4m7!3m6!1s0x487bfb110c5e754f:0x8452f502ee28de96!8m2!3d53.9283368!4d-1.8175228!16s%2Fg%2F1tfzg9vc!19sChIJT3VeDBH7e0gRlt4o7gL1UoQ,Yorkshire Hot Tubs,4.9,42,Hot tub store,"10a, Drill Hall Business Centre, Ilkley LS29 8EZ, United Kingdom","W5HJ+8X Ilkley, United Kingdom",http://www.yorkshirehottubs.com/,+44 1943 968221,Closed ⋅ Opens 9:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9XLk2csn0_o0ab5PimTo5QX1g6bWmaX6Qqkl8pxlztwGE4vgAx8Xg1uYO3a1HKIvIMVUMMgsIeIlt9X_KkeB_Fjt-fX01QS7Sah_JYnYkQjkYSisII5lJpAvRGayHbvWASh_Z=w408-h240-k-no-pi-19.991169-ya300.24457-ro-0.5800299-fo100,true,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:32.302Z,Self-cleaning hot tubs & swim spas in a showroom with 'wet test' tubs for trying out. · In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Shaws+Trailer+Park/data=!4m7!3m6!1s0x4879522c6053e135:0x1253770d3f8a5c97!8m2!3d53.9948637!4d-1.5063252!16s%2Fg%2F1v16ptrf!19sChIJNeFTYCxSeUgRl1yKPw13UxI,Shaws Trailer Park,4.1,113,,"Main St Shaws Trailer Pk/Knaresborough Rd, Harrogate HG2 7NE, United Kingdom","XFVV+WF Harrogate, United Kingdom",,+44 1423 884432,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJImFlU9kEe76P6wL8Q-DRJ28DhB-vidjPFo2GTPQEyMrrUScyPxgI4NN25wvh9BszuuaMskQVDHYztyvH_q7kAEGoMWir8JzMNtHJvKS_R_L9_RixpjarhH2XlhRYvuF06dK9Mg=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:35.239Z,,,
https://www.google.com/maps/place/Premier+Inn+Harrogate+Town+Centre+hotel/data=!4m7!3m6!1s0x487953e5e1d51011:0xe02b74dadbee6653!8m2!3d53.9966493!4d-1.542361!16s%2Fg%2F11b6d501k2!19sChIJERDV4eVTeUgRU2bu29p0K-A,Premier Inn Harrogate Town Centre hotel,4.1,916,,"9 Springfield Ave, Harrogate HG1 2HY, United Kingdom","XFW5+M3 Harrogate, United Kingdom",https://www.premierinn.com/gb/en/hotels/england/north-yorkshire/harrogate/harrogate-town-centre.html?cid=GLBC_HARSPR,,,https://lh3.googleusercontent.com/p/AF1QipMv7T-oLXVl-9uH-5ElDtqq2CJzxWejVF180Wab=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:38.497Z,,,
https://www.google.com/maps/place/The+Camberley/data=!4m7!3m6!1s0x487953e6454f1e5d:0x9ffac3fb033098a2!8m2!3d53.9966468!4d-1.5404793!16s%2Fg%2F1tq4qlz5!19sChIJXR5PReZTeUgRopgwA_vD-p8,The Camberley,4.6,216,,"Camberley Hotel, 52-54 King's Rd, Harrogate HG1 5JR, United Kingdom","XFW5+MR Harrogate, United Kingdom",http://www.thecamberley.com/,+44 1423 561618,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEHqnFdCfGIENUYdD44ddGJ2TXf5y_D50UrlpQ332_7E57gNpWyVuD1-0xQIOBFF5COpRu_zUqcyGlJWe4CyQLnH0o64vznZd90PPXtEVDOHh0EqWTeO9wxmBevCliyk5w2H8F5V3RzsDY4LG78YCcrUr9Yg3lJ4sXAadVyd2caaMc1FtBCy30t=w408-h271-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:41.845Z,,,
https://www.google.com/maps/place/Visit+Harrogate/data=!4m7!3m6!1s0x487953cf1907ebd9:0xdac9bd5cdfa4056b!8m2!3d53.9961145!4d-1.5422913!16s%2Fg%2F11f62mlsml!19sChIJ2esHGc9TeUgRawWk31y9ydo,Visit Harrogate,4.5,4,Marketing agency,"King's Rd, Harrogate HG1 5NX, United Kingdom","XFW5+C3 Harrogate, United Kingdom",http://www.visitharrogate.co.uk/,+44 1423 537388,,https://lh3.googleusercontent.com/p/AF1QipMiHQnOggnTyBmRDZrzFuCvUIoTAfo1a_hs7UDz=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:44.529Z,,,
https://www.google.com/maps/place/The+Mercer+Art+Gallery/data=!4m7!3m6!1s0x487953e495adb4e3:0x8f41ceb179b6af8e!8m2!3d53.9942316!4d-1.5467556!16s%2Fg%2F1tpf6nb0!19sChIJ47StleRTeUgRjq-2ebHOQY8,The Mercer Art Gallery,4.4,233,Art gallery,"31 Swan Rd, Harrogate HG1 2SA, United Kingdom","XFV3+M7 Harrogate, United Kingdom",https://www.visitharrogate.co.uk/business-directory/mercer-art-gallery,+44 1423 556188,"Closed ⋅ Opens 9:30 am Tue

Confirmed by others 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjhr8B4CCn2RjMx9czaEPRg1qkYRiit4ZWWGdOt7DeDinhfzdEn8Bjfhw9b7KBwAY0ZOj-XnrX6CnRLUkO88arMDLLwayUb1tfZT0fGZvdsB436H7nDS0aIyQwA3w-65Icve7X=w408-h517-k-no,true,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:49.695Z,"Gallery with a large collection of 19th and 20th-century fine art, plus temporary exhibitions.",,
https://www.google.com/maps/place/Travelodge+Harrogate/data=!4m7!3m6!1s0x487953e40ed1f5fb:0x6cbbd926b8ffee44!8m2!3d53.9936559!4d-1.5438661!16s%2Fg%2F1th1tknj!19sChIJ-_XRDuRTeUgRRO7_uCbZu2w,Travelodge Harrogate,4.1,501,,"2 The Ginnel, Harrogate HG1 2RB, United Kingdom","XFV4+FF Harrogate, United Kingdom",https://www.travelodge.co.uk/hotels/262/harrogate-hotel?utm_source=google&utm_medium=GHA_Organic&utm_campaign=GHA_Harrogate&WT.tsrc=GHA_Organic,,,https://lh3.googleusercontent.com/p/AF1QipPjmbMybIHdKlr-Y_80-pcMq8RMPHaGPcy5a406=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:52.838Z,,,
https://www.google.com/maps/place/Premier+Inn+Harrogate+South+hotel/data=!4m7!3m6!1s0x487951706f9ef759:0x51bd5fa139170d2f!8m2!3d53.9805928!4d-1.5257038!16s%2Fg%2F1tj5knxr!19sChIJWfeeb3BReUgRLw0XOaFfvVE,Premier Inn Harrogate South hotel,4.1,788,,"Hornbeam Park Ave, Harrogate HG2 8RA, United Kingdom","XFJF+6P Harrogate, United Kingdom",https://www.premierinn.com/gb/en/hotels/england/north-yorkshire/harrogate/harrogate-south.html?cid=GLBC_HARHOR,+44 333 003 1694,,https://lh3.googleusercontent.com/p/AF1QipNuLzuKByCwYx4KP6LNwijQD5G4sNmW2k04_tIE=w415-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:56.179Z,,,
https://www.google.com/maps/place/Ascot+House+Hotel/data=!4m7!3m6!1s0x487953e8618ec805:0xa990b1277099ceaa!8m2!3d53.9999657!4d-1.5398689!16s%2Fg%2F1vbl72vh!19sChIJBciOYehTeUgRqs6ZcCexkKk,Ascot House Hotel,4.7,341,,"53 King's Rd, Harrogate HG1 5HJ, United Kingdom","XFX6+X3 Harrogate, United Kingdom",http://www.ascothouse.com/,+44 1423 531005,,https://lh3.googleusercontent.com/p/AF1QipPZiekPJQ3LNyQTFA5tlAIFJK8hKTLwUcNZdIbM=w408-h337-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Harrogate+York+UK/@53.99212,-1.541812,14z",2025-10-27T19:03:59.260Z,,,
https://www.google.com/maps/place/Clear+Pool+Solutions/data=!4m7!3m6!1s0x8fba0bdbb10b1a93:0x3738d6cc20c3c2de!8m2!3d55.3627278!4d-3.4431451!16s%2Fg%2F11w30p022d!19sChIJkxoLsdsLuo8R3sLDIMzWODc,Clear Pool Solutions,5.0,9,Hot tub repair service,,,https://www.clearpoolsolutions.co.uk/,+44 7495 486049,,https://lh3.googleusercontent.com/p/AF1QipN-eAZ70qadXBok-_l_DpUVM21xxR72ZMj7LbqQ=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Middlesbrough+York+UK/@53.9558541,-1.0732041,14z",2025-10-27T19:04:15.993Z,,,
https://www.google.com/maps/place/A+Bigger+Splash/data=!4m7!3m6!1s0x487ea043b215bb57:0x1d8dcf74054b80fa!8m2!3d54.3936261!4d-1.6566586!16s%2Fg%2F1tj7_jrf!19sChIJV7sVskOgfkgR-oBLBXTPjR0,A Bigger Splash,4.9,12,Hot tub store,"Unit 6 Brompton Industrial Park, Station Rd, Brompton on Swale, Richmond DL10 7SN, United Kingdom","98VV+F8 Brompton on Swale, Richmond, UK",http://www.a-biggersplash.co.uk/,+44 1748 812039,"Closed ⋅ Opens 10 am Wed

Confirmed by phone call 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AFrWCkG7pa9SzVxsrEisWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.00673&pitch=0&thumbfov=100,true,10 am–4 pm,Closed,10 am–4 pm,Closed,10 am–4 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:29.760Z,· Delivery,,
https://www.google.com/maps/place/Liberty+Health+Club/data=!4m7!3m6!1s0x487c1f96f6b6333b:0x69588fc9e6240f22!8m2!3d54.4029813!4d-1.7281205!16s%2Fg%2F1tdd9dhj!19sChIJOzO29pYffEgRIg8k5smPWGk,Liberty Health Club,4.7,46,Gym,"The Old Engine Shed, Station Yard, Richmond DL10 4LD, United Kingdom","C73C+5Q Richmond, UK",https://www.northyorks.gov.uk/active-north-yorkshire/active-north-yorkshire-venues/richmond-leisure-and-wellbeing-hub/gym-sauna-and-steam-sessions-richmond-leisure-and-wellbeing-hub,+44 1748 821000,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzv73MuiqQ20nibVrG5-eaVv3ZJiMCzqZ57bG6NTEbRZ1NniYebzWzsLIo-fDS8N4aGBYEI1f3TEW5qWW4lqGStn8ZISsZK1u5aVJy1w3fZ7pC37ku_wiKjlLu2xpUpPuuZ2nHK=w408-h306-k-no,false,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,8:30 am–3 pm,8:30 am–3 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:34.810Z,,,
https://www.google.com/maps/place/SUP+Active+Yorkshire/data=!4m7!3m6!1s0x487ea1754e4194a1:0xf588f125e72b4bca!8m2!3d54.3791114!4d-1.6106588!16s%2Fg%2F11gblfqvqj!19sChIJoZRBTnWhfkgRyksr5yXxiPU,SUP Active Yorkshire,4.9,76,Water sports equipment rental service,"Richmond DL10 6AP, United Kingdom","99HQ+JP Ellerton, Richmond, UK",http://supactiveyorkshire.com/,+44 7984 247519,,https://lh3.googleusercontent.com/p/AF1QipOM8E6qJUBmNdQi3Zj4XYZ8m8l_Tn4cvxyBRpR0=w532-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:37.674Z,,,
https://www.google.com/maps/place/Brompton+Lakes/data=!4m7!3m6!1s0x487ea0714b746df3:0x877f8d7d21e441df!8m2!3d54.3939568!4d-1.6855403!16s%2Fg%2F1tvylb9t!19sChIJ8210S3GgfkgR30HkIX2Nf4c,Brompton Lakes,4.9,338,,"Easby Mews, Richmond DL10 7EJ, United Kingdom","98V7+HQ Brompton on Swale, Richmond, UK",https://www.holidayathome.co.uk/collection/brompton-lakes/,+44 1748 850333,,https://lh3.googleusercontent.com/p/AF1QipN--vQaLTwyLRAosOe2Zdkd3gQlNYwdFQm4uIJf=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:40.785Z,,,
https://www.google.com/maps/place/Richmond+Falls/data=!4m7!3m6!1s0x487c1f97f803c135:0x8e3fd276dde7ffbd!8m2!3d54.4004997!4d-1.733839!16s%2Fm%2F0bx_69y!19sChIJNcED-JcffEgRvf_n3XbSP44,Richmond Falls,4.7,2670,Tourist attraction,"Royal Mail, River Swale, Richmond DL10 4LH, United Kingdom","C728+5F Richmond, UK",https://fotospot.co.uk/uk-locations/yorkshire-posts/richmond-falls/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxed8f8A-msynMGvYKtk5-FKr66OqOrzTUrwC20g3hnSus9NZXBFNTxHmOoQqMmlz80S8PfkK3wZZqPqSNqVk_tDt2P7GV0cV46dvcfA_25ipglRt9pMGubtVxM6UXrCL0pQuk=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:46.273Z,,,
https://www.google.com/maps/place/Middleton+Lodge+Estate/data=!4m7!3m6!1s0x487e9fb0027c20cb:0xa31baf2d13a285e9!8m2!3d54.4565315!4d-1.6589012!16s%2Fm%2F05myff8!19sChIJyyB8ArCffkgR6YWiEy2vG6M,Middleton Lodge Estate,4.7,903,,"Kneeton Ln, Middleton Tyas, Richmond DL10 6NJ, United Kingdom","F84R+JC Middleton Tyas, Richmond, UK",https://middletonlodge.co.uk/,+44 1325 377977,,https://lh3.googleusercontent.com/p/AF1QipPmhGSM6mrJxNLrscX6oDSfAyzfsRZcQubKZ_yd=w408-h257-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:49.250Z,,,
https://www.google.com/maps/place/Yorkshire+Wedding+Barn/data=!4m7!3m6!1s0x487c203f3b15c8cf:0x99cd4fc54647873!8m2!3d54.4424514!4d-1.7305716!16s%2Fg%2F1w3464_q!19sChIJz8gVOz8gfEgRc3hkVPzUnAk,Yorkshire Wedding Barn,4.7,273,Wedding venue,"Waters Ln, Richmond DL10 5JD, United Kingdom","C7R9+XQ Gilling West, Richmond, UK",http://www.yorkshireweddingbarn.co.uk/,+44 1748 822771,,https://lh3.googleusercontent.com/p/AF1QipOfFY594RGQdohkIGYpUGJg6TrRaJU64kKaNzUU=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:52.080Z,,,
https://www.google.com/maps/place/Kirami+UK+-+Head+Office+%26+Showroom/data=!4m7!3m6!1s0x487c2134b6a98f51:0xcec99e23f6cdc23b!8m2!3d54.4936468!4d-1.7416202!16s%2Fg%2F11n698fqyj!19sChIJUY-ptjQhfEgRO8LN9iOeyc4,Kirami UK - Head Office & Showroom,5.0,11,Hot tub store,"Forcett Grange, Forcett, Richmond DL11 7SQ, United Kingdom","F7V5+F9 Forcett, Richmond, UK",https://www.kiramiuk.com/,+44 1748 889303,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxfogKYNyMWXVBSCHIQhXhBgkKophJxQBqk4_VEFV1Jzv-BuGuFJ-7UFr16luHpPBU3hZX4Wq74PFhugFsaxsV1WHpKaz3hDh6eJOQiFJGvQfAvIVs8SKHHpbo7nvPhYPZxx_DkTg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:04:57.044Z,· In-store shopping · Delivery,,
https://www.google.com/maps/place/PNF+Fencing+Ltd/data=!4m7!3m6!1s0x29020e57a98d8bed:0xb461116498d7f86d!8m2!3d54.4464622!4d-1.6539263!16s%2Fg%2F11lz3sm6lg!19sChIJ7YuNqVcOAikRbfjXmGQRYbQ,PNF Fencing Ltd,5.0,6,Fence contractor,"Village House, Middleton Tyas, Richmond DL10 6PY, United Kingdom","C8WW+HC Middleton Tyas, Richmond, UK",https://www.pnffencingltd.co.uk/,+44 7875 410765,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOgonSk6tpcbCPN7Cwi8CAPuQwmQBuNku_n-ILX=w408-h359-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Richmond+York+UK/@54.405,-1.653,14z",2025-10-27T19:05:02.222Z,,,
