placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/CenterWell+Senior+Primary+Care/data=!4m7!3m6!1s0x863133b133e081a3:0x31340e40200dc760!8m2!3d32.5282311!4d-93.7091115!16s%2Fg%2F11ll7gtfsn!19sChIJo4HgM7EzMYYRYMcNIEAONDE,CenterWell Senior Primary Care,4.6,18,Geriatrician,"2900 E Texas St #100, Bossier City, LA 71111, United States","G7HR+79 Bossier City, Louisiana, USA",https://www.centerwellprimarycare.com/en/louisiana/bossier-city.html?utm_medium=businesslistings&utm_campaign=gmb_nla_online-listings_en_digital_evergreen,+1 504-977-2712,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcjO03FQovOLilFMPN9cG6wSVZuCyXXy8T5KkI=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:00.187Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,LGBTQ+ friendly,,
"https://www.google.com/maps/place/David+Scarborough,+MD/data=!4m7!3m6!1s0x8636d2a073609a95:0x4128de39c8799f6a!8m2!3d32.4825889!4d-93.7638288!16s%2Fg%2F1thlnfw9!19sChIJlZpgc6DSNoYRap95yDneKEE","David Scarborough, MD",4.8,27,Endocrinologist,"1606 Kings Hwy, Shreveport, LA 71103, United States","F6MP+2F Shreveport, Louisiana, USA",https://www.ochsnerlsuhs.org/doctors/david-scarborough?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTU4MzE0MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 318-626-0050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1CjKT4Ig15CwykWo8vk_7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.37006&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:03.039Z,,,,,,,,,,
https://www.google.com/maps/place/Fairfield+Family+Clinic/data=!4m7!3m6!1s0x8636cd4fd9911b25:0xc969231a5b4e25f4!8m2!3d32.4932527!4d-93.7520319!16s%2Fg%2F1v8j0thp!19sChIJJRuR2U_NNoYR9CVOWxojack,Fairfield Family Clinic,3.9,39,Medical clinic,"1860 Fairfield Ave, Shreveport, LA 71101, United States","F6VX+85 Shreveport, Louisiana, USA",,+1 318-675-1313,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOCXfDPBVi_dMKKKQV9ekQfGtpfaGTxM3b6CH5j=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:08.140Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Positive+Transformation+Mental+Health+Services/data=!4m7!3m6!1s0x86312d150e34e54d:0xba7b91b898e172e9!8m2!3d32.4819633!4d-93.7064979!16s%2Fg%2F11vkts_kxx!19sChIJTeU0DhUtMYYR6XLhmLiRe7o,Positive Transformation Mental Health Services,5.0,15,Mental health service,"2924 Knight St Building 4, Suite 402, Shreveport, LA 71105, United States","F7JV+QC Shreveport, Louisiana, USA",https://www.positivetransformationmhs.com/,+1 318-408-2880,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOFng-5n__viXQXb_21GIOm5ck5ZQF8LP0CMFsF=w514-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:13.251Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Animal+Emergency+Clinic+Inc./data=!4m7!3m6!1s0x8636cd5377421715:0x4874cfa2144c3981!8m2!3d32.4880928!4d-93.7456028!16s%2Fg%2F1tj7wrpq!19sChIJFRdCd1PNNoYRgTlMFKLPdEg,Animal Emergency Clinic Inc.,4.0,212,Animal hospital,"2421 Line Ave, Shreveport, LA 71104, United States","F7Q3+6Q Shreveport, Louisiana, USA",http://www.aeclinic.com/,+1 318-284-5623,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nriXr2tx8BLm09rslizZiQRMMTD05n1SD5BqoFT3fMnFH58UVVLOadqCIAiwlUy8Y2dNNByAP9q98tNkuyIz4B_oDcbncYGpeiAUXL4tIE5Pi_XpfoWY_k66d_P3n5VJH5I5E1m=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:18.559Z,Open 24 hours,6 pm–12 am,"12–8 am, 6 pm–12 am","12–8 am, 6 pm–12 am","12–8 am, 6 pm–12 am","12–8 am, 6 pm–12 am",Open 24 hours,,,
"https://www.google.com/maps/place/Andrew+Zhang,+MD/data=!4m7!3m6!1s0x8636cd0e9689f197:0xa2d991ec3fdcfd83!8m2!3d32.4930888!4d-93.7505496!16s%2Fg%2F11rd8hs_t3!19sChIJl_GJlg7NNoYRg_3cP-yR2aI","Andrew Zhang, MD",4.7,21,Surgical center,"950 Olive St, Shreveport, LA 71104, United States","F6VX+6Q Shreveport, Louisiana, USA",https://www.ochsnerlsuhs.org/doctors/andrew-s-zhang?utm_source=ExtNet&utm_medium=Yext&y_source=1_Mjc4ODYzMjAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 318-813-7100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDRd2vQp71drSKdHzSWqsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.5063496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:21.552Z,,,,,,,,,,
"https://www.google.com/maps/place/It%27s+A+Beautiful+Mind+Consultants,+LLC/data=!4m7!3m6!1s0x86312d6e91764867:0x3f3992dc63ded571!8m2!3d32.4819633!4d-93.7064979!16s%2Fg%2F11w92cwrzn!19sChIJZ0h2kW4tMYYRcdXeY9ySOT8","It's A Beautiful Mind Consultants, LLC",4.8,18,Mental health clinic,"2924 Knight St Suite 319, Shreveport, LA 71105, United States","F7JV+QC Shreveport, Louisiana, USA",https://www.itsabeautifulmind.net/,+1 318-218-5763,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOcY9bYTcGSF9rvoa30hniwWsbBg2jFvyM-lGx8=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:26.518Z,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Identifies as veteran-owned,true,
https://www.google.com/maps/place/Regional+Urology/data=!4m7!3m6!1s0x8636cdaf766cc26d:0xee2f72bda724534a!8m2!3d32.5251516!4d-93.7501789!16s%2Fg%2F11h71my_jd!19sChIJbcJsdq_NNoYRSlMkp71yL-4,Regional Urology,5.0,2,Urology clinic,"Shreveport, LA 71107, United States","G6GX+3W Shreveport, Louisiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=axDWp6GHaT7s9xCgYa-Bag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.57122&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:29.293Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Phuong+Dang,+MD/data=!4m7!3m6!1s0x8636cd7e089b8161:0x7faec746da9db5d9!8m2!3d32.4814726!4d-93.7792777!16s%2Fg%2F11g8_fyk3f!19sChIJYYGbCH7NNoYR2bWd2kbHrn8","Dr. Phuong Dang, MD",,,Cancer treatment center,"2600 Kings Hwy, Shreveport, LA 71103, United States","F6JC+H7 Shreveport, Louisiana, USA",,+1 318-212-4639,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eOk9d6Rv14oo92zG4MGXBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.41476&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:34.109Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/CHRISTUS+Cancer+Center/data=!4m7!3m6!1s0x863133afe6e32733:0xd9d3939863463281!8m2!3d32.5559326!4d-93.7146791!16s%2Fg%2F11txy1y7l0!19sChIJMyfj5q8zMYYRgTJGY5iT09k,CHRISTUS Cancer Center,,,Cancer treatment center,"2541 Viking Dr, Bossier City, LA 71111, United States","H74P+94 Bossier City, Louisiana, USA",https://www.christushealth.org/locations/bossier-cancer-center?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 318-848-2970,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ibIifHP10jhn78AY28BsSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.36722&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:39.020Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,,,
https://www.google.com/maps/place/WK+Advanced+Laparoscopic+and+Robotic+Surgery/data=!4m7!3m6!1s0x8636cd7dccd6b605:0x4d567d566a1f33c6!8m2!3d32.4835717!4d-93.7782559!16s%2Fg%2F11d_d5d1xr!19sChIJBbbWzH3NNoYRxjMfalZ9Vk0,WK Advanced Laparoscopic and Robotic Surgery,4.8,47,Surgical center,"2551 Greenwood Rd # 310, Shreveport, LA 71103, United States","F6MC+CM Shreveport, Louisiana, USA",https://directory.wkhs.com/location/wk-advanced-laparoscopic-and-robotic-surgery,+1 318-212-6070,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JEL_gq5s7s3XwtVTSy2lQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.47116&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:44.245Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Hemorrhoid+Center+of+Louisiana/data=!4m7!3m6!1s0x8636cd8c0d7106f9:0x7284e25f9a68e06!8m2!3d32.4843733!4d-93.7753656!16s%2Fg%2F11q1ppq20b!19sChIJ-QZxDYzNNoYRBo6m-SVOKAc,Hemorrhoid Center of Louisiana,,,Medical clinic,"3217 Mabel St, Shreveport, LA 71103, United States","F6MF+PV Shreveport, Louisiana, USA",https://www.louisianahemorrhoidtreatment.com/,+1 318-631-9121,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1rYM7YBcA1ir9RK0JXQstA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.36417&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:49.045Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Red+River+Behavioral/data=!4m7!3m6!1s0x8631330a69de7705:0x3ec9b46325883c!8m2!3d32.5461255!4d-93.704455!16s%2Fg%2F12m9ml2q6!19sChIJBXfeaQozMYYRPIglY7TJPgA,Red River Behavioral,2.7,12,Psychiatric hospital,"2800 Melrose Ave, Bossier City, LA 71111, United States","G7WW+F6 Bossier City, Louisiana, USA",http://redriverbc.com/,+1 318-549-2033,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMSwKaQUJP31xx6OyCDHCyXmjYGPfPXuRt3r38V=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:53.959Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Brewer+Physical+Therapy:+Shreveport/data=!4m7!3m6!1s0x8636cd51cd86bd33:0x5ca7e65c6cf2e9da!8m2!3d32.4977835!4d-93.7440973!16s%2Fg%2F1vfn70cd!19sChIJM72GzVHNNoYR2unybFzmp1w,Brewer Physical Therapy: Shreveport,5.0,400,Physical therapist,"663 Jordan St, Shreveport, LA 71101, United States","F7X4+49 Shreveport, Louisiana, USA",https://www.brewerpt.com/,+1 318-222-8892,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNuNXw6gL3kq90ta3m_sCu48-9vR09swQwVYg4G=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:47:59.067Z,Closed,7 am–5:30 pm,7 am–5 pm,7 am–5 pm,7 am–5:30 pm,7 am–5 pm,Closed,,,
https://www.google.com/maps/place/WK+Vascular+Surgery/data=!4m7!3m6!1s0x8636cd23132d171f:0x4eb55ffdea50345!8m2!3d32.4835717!4d-93.7782559!16s%2Fg%2F11sbp79lmq!19sChIJHxctEyPNNoYRRQOl3v9V6wQ,WK Vascular Surgery,4.9,14,Surgical center,"2551 Greenwood Rd Suite 230, Shreveport, LA 71103, United States","F6MC+CM Shreveport, Louisiana, USA",https://www.wkvascularsurgery.com/,+1 318-212-8177,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JEL_gq5s7s3XwtVTSy2lQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.47116&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:03.920Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Phoenix+Family+Life+Center/data=!4m7!3m6!1s0x8636cd98c9d5a99b:0xa9b30eb991997d89!8m2!3d32.5121217!4d-93.7444686!16s%2Fg%2F11f8_l6t_0!19sChIJm6nVyZjNNoYRiX2ZkbkOs6k,Phoenix Family Life Center,3.0,2,Mental health clinic,"800 N Spring St, Shreveport, LA 71101, United States","G764+R6 Shreveport, Louisiana, USA",,+1 318-670-3170,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ERH9WormvoNtsTN2602COQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.09021&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:09.092Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Center+For+Mental+Wellness/data=!4m7!3m6!1s0x8636d391c3d587ef:0x9bc652c25b9442db!8m2!3d32.502623!4d-93.745684!16s%2Fg%2F1td_c18x!19sChIJ74fVw5HTNoYR20KUW8JSxps,The Center For Mental Wellness,1.0,1,Mental health clinic,"1111 Line Ave 3rd floor tower 2, Shreveport, LA 71101, United States","G733+2P Shreveport, Louisiana, USA",https://thecenterformentalwellness.com/,+1 318-716-4610,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wCiS3XDdNp8Iep-r8MZ_1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.22571&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:13.895Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x86312d2ac7fb2301:0xf07cc8909d3058bd!8m2!3d32.4210637!4d-93.7271035!16s%2Fg%2F11t2c1n83t!19sChIJASP7xyotMYYRvVgwnZDIfPA,Option Care Health,4.2,5,Pharmacy,"8720 Quimper Pl #200, Shreveport, LA 71105, United States","C7CF+C5 Shreveport, Louisiana, USA",https://optioncarehealth.com/locations/shreveport-la-8720-quimper-place,+1 318-747-5080,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrGLcYzOhNca-JpEfOSoylUc6iU09T0WJ8VwBHmdmknhL-BZSBsd4ZiJZNjrBpOasL1dRQdTkY5ETu2Klznl84ZeS9FMno1XJrHJ8YnQOZQ3ZvXxrCWxh-aPzFOOYylIS2qVaqj=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:16.721Z,,,,,,,,,,
https://www.google.com/maps/place/Anand+Bosmia/data=!4m7!3m6!1s0x8636cce83aeb81ed:0xa5887798ab44325f!8m2!3d32.5397008!4d-93.7645221!16s%2Fg%2F11rkj82kkt!19sChIJ7YHrOujMNoYRXzJEq5h3iKU,Anand Bosmia,5.0,1,Psychiatrist,"1310 N Hearne Ave, Shreveport, LA 711076516, United States","G6QP+V5 Shreveport, Louisiana, USA",,+1 318-676-5111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0yWKWk4I9vhP916KrT-S-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.918217&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:19.607Z,,,,,,,,,,
https://www.google.com/maps/place/The+Longevity+Center/data=!4m7!3m6!1s0x8636d39cbaf1d415:0xd4d24564de52bc73!8m2!3d32.4244103!4d-93.7383061!16s%2Fg%2F11y6pwmxp4!19sChIJFdTxupzTNoYRc7xS3mRF0tQ,The Longevity Center,,,Medical clinic,"8525 Line Ave suite C, Shreveport, LA 71106, United States","C7F6+QM Shreveport, Louisiana, USA",https://www.tlcshreveport.com/,+1 318-531-2532,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w6gjvkZc1yIxtPvcI_Ep-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.570763&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:24.487Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/D+%26+B+Integrated+Wellness,+LLC/data=!4m7!3m6!1s0x8636cdbd5d2b6def:0xf1a91f71ae2180e3!8m2!3d32.5135289!4d-93.7480042!16s%2Fg%2F11vps9qv2g!19sChIJ720rXb3NNoYR44AhrnEfqfE","D & B Integrated Wellness, LLC",,,Mental health service,"333 Texas St Suit 1300, Shreveport, LA 71101, United States","G772+CQ Shreveport, Louisiana, USA",https://www.dbwellnessla.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=14129169945778676829,+1 318-386-4645,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ePQn8uT0xrYmkwqdnD_09w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.34523&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:27.299Z,,,,,,,,,,
https://www.google.com/maps/place/Rapid+Recovery/data=!4m7!3m6!1s0x863135fb5e459a5f:0x75fbce73615ace1b!8m2!3d32.5838292!4d-93.7305381!16s%2Fg%2F11vyyn7k6w!19sChIJX5pFXvs1MYYRG85aYXPO-3U,Rapid Recovery,4.8,19,Medical spa,"1000 Chinaberry Dr STE 501, Bossier City, LA 71111, United States","H7M9+GQ Bossier City, Louisiana, USA",https://www.rapidrecoveryroom.com/,+1 855-435-8437,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPaV17AAXbAZkTZcgtIcIT9TgaBPWcVQv_Zx6I-=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:32.369Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Karl+Bilderback,+MD/data=!4m7!3m6!1s0x86312cfc92e10641:0xc24b27a11018e961!8m2!3d32.4930888!4d-93.7505496!16s%2Fg%2F1tddb6k1!19sChIJQQbhkvwsMYYRYekYEKEnS8I","Karl Bilderback, MD",4.6,89,Orthopedic surgeon,"950 Olive St, Shreveport, LA 71104, United States","F6VX+6Q Shreveport, Louisiana, USA",https://www.ochsnerlsuhs.org/doctors/karl-bilderback?utm_source=ExtNet&utm_medium=Yext&y_source=1_MTU4MzE1ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 318-626-2663,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EDRd2vQp71drSKdHzSWqsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.5063496&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:35.207Z,,,,,,,,,,
https://www.google.com/maps/place/Northwest+Louisiana+Human+Services+District/data=!4m7!3m6!1s0x86312d7e24cc88f3:0x606fbd8dc36ad802!8m2!3d32.5397259!4d-93.7645919!16s%2Fg%2F11bt_gtn0r!19sChIJ84jMJH4tMYYRAthqw429b2A,Northwest Louisiana Human Services District,,,Mental health clinic,"1310 N Hearne Ave, Shreveport, LA 71107, United States","G6QP+V5 Shreveport, Louisiana, USA",http://nlhsd.org/,+1 318-676-5111,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0yWKWk4I9vhP916KrT-S-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.956382&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:40.007Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Serenity+Counseling+Services,LLC/data=!4m7!3m6!1s0x8636cd824a7e760d:0x84a24450bb605f8f!8m2!3d32.497204!4d-93.7454989!16s%2Fg%2F11p5_dljd7!19sChIJDXZ-SoLNNoYRj19gu1BEooQ","Serenity Counseling Services,LLC",5.0,1,Mental health service,"1513 Line Ave #250, Shreveport, LA 71101, United States","F7W3+VR Shreveport, Louisiana, USA",,+1 318-347-4437,Closed ⋅ Opens 3:30 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lf7RzRabL-z-o7jI-1JTcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.51726&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:44.931Z,Closed,3:30–6 pm,3:30–6 pm,10:30 am–6 pm,3:30–6 pm,10:30 am–4 pm,Closed,Identifies as women-owned,true,
https://www.google.com/maps/place/The+Liver+Center+at+GIS/data=!4m7!3m6!1s0x8636cd626eaf4177:0xefd372bc33617b27!8m2!3d32.4843733!4d-93.7753656!16s%2Fg%2F11lkz8p9yr!19sChIJd0GvbmLNNoYRJ3thM7xy0-8,The Liver Center at GIS,,,Medical clinic,"3217 Mabel St, Shreveport, LA 71103, United States","F6MF+PV Shreveport, Louisiana, USA",https://gis.md/liver-center/,+1 318-631-9121,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1rYM7YBcA1ir9RK0JXQstA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.36417&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:49.960Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Rehab+Services/data=!4m7!3m6!1s0x8631331e1aa263a9:0x3de42ba85ec1c54c!8m2!3d32.538259!4d-93.7088531!16s%2Fg%2F11qqzr6ggx!19sChIJqWOiGh4zMYYRTMXBXqgr5D0,Rehab Services,5.0,1,Mental health service,"2151 Airline Dr #500, Bossier City, LA 71111, United States","G7QR+8F Bossier City, Louisiana, USA",,+1 318-584-7166,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zVvDQly6GYf2iWDRQ0NbCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.80768&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:54.749Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Dr.+Katherine+Smith/@32.5025855,-93.7400526,17z/data=!3m1!4b1!4m6!3m5!1s0x863132b5bbd25df9:0xd40fcb9f19efe687!8m2!3d32.5025855!4d-93.7400526!16s%2Fg%2F11qgb7fd1v",Dr. Katherine Smith,3.0,2,Psychiatrist,"1006 Highland Ave, Shreveport, LA 71101, United States","G735+2X Shreveport, Louisiana, USA",,+1 318-221-8525,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:48:59.562Z,,,,,,,,,,
https://www.google.com/maps/place/Vital+Care+RX/data=!4m7!3m6!1s0x8636cd51d2a1b05f:0x9ab6b6551d81bf63!8m2!3d32.4237152!4d-93.7379318!16s%2Fg%2F1261y2rnq!19sChIJX7Ch0lHNNoYRY7-BHVW2tpo,Vital Care RX,3.3,7,Medical clinic,"8625 Line Ave Suite A, Shreveport, LA 71106, United States","C7F6+FR Shreveport, Louisiana, USA",https://vcshreveport.com/,+1 318-673-8360,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tS946gK6Zy7Ar1iVpeecKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.58521&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-09-28T23:49:04.582Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
