placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/Sunflower+Business+Solutions:+A+Tax+%26+Notary+Firm/data=!4m7!3m6!1s0x89de0bcf344f4b2f:0x60733a0810d15b94!8m2!3d42.8731019!4d-76.362324!16s%2Fg%2F11jp2jlqfx!19sChIJL0tPNM8L3okRlFvREAg6c2A,Sunflower Business Solutions: A Tax & Notary Firm,5.0,11,Tax preparation,,,http://sunflowerbusinesssolutions.com/,+1 518-925-7964,Open ⋅ Closes 2 pm,https://lh3.googleusercontent.com/p/AF1QipMe7DNdkBmg0L9FmHLao9oieFBYt3qBHQzo0LTI=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:30.325Z,10 am–2 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–2 pm,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Cerrone+Bob+CPA/data=!4m7!3m6!1s0x89de0bf9a8462b25:0x69dd4efacaa2f8e4!8m2!3d42.699566!4d-73.756717!16s%2Fg%2F1thy0t5p!19sChIJJStGqPkL3okR5PiiyvpO3Wk,Cerrone Bob CPA,,,Accountant,"11 Imperial Dr, Albany, NY 12211, United States","M6XV+R8 Albany, New York, USA",,+1 518-452-3515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AG9n0txrLbtwqwbMEmAMuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.116759&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:33.201Z,,,,,,,,,,
"https://www.google.com/maps/place/CapCiti+Tax+%26+Accounting,+LLC/data=!4m7!3m6!1s0xad7d47f4be174463:0x8c05c0f4ecc56255!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11y3zykq35!19sChIJY0QXvvRHfa0RVWLF7PTABYw","CapCiti Tax & Accounting, LLC",4.0,1,Accounting firm,,,https://www.capcitillc.com/,+1 518-336-5515,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJAk-5anNnYkeA_Ra84rUiB5Fyrk5PS8CbgGQ=w408-h363-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:42.835Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12 pm,Closed,,,
https://www.google.com/maps/place/Williams+%26+Lombardi/data=!4m7!3m6!1s0x89de0a287f93268d:0xa6e2e865dd7675c5!8m2!3d42.6539929!4d-73.7505667!16s%2Fg%2F1ttpc92p!19sChIJjSaTfygK3okRxXV23WXo4qY,Williams & Lombardi,5.0,1,Accountant,"3 Clinton Square, Albany, NY 12207, United States","M63X+HQ Albany, New York, USA",,+1 518-465-4717,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=97PKgjJCcAIWtvz_L8YRJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.909584&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:47.818Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Bookkeeping.One/data=!4m7!3m6!1s0x89de0d89cf960ed1:0x49c53b3678e2f2eb!8m2!3d42.7067218!4d-73.8625812!16s%2Fg%2F11sbg_8wx2!19sChIJ0Q6Wz4kN3okR6_LieDY7xUk,Bookkeeping.One,,,Business to business service,"292 Washington Ave Ext Suite #110, Albany, NY 12203, United States","P44P+MX Albany, New York, USA",http://bookkeeping.one/,+1 518-250-9662,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPwn67tT6_wcge3uAiDQy3NWmSu1i_HoPzw8qFB=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:52.875Z,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bookkeeping+Plus/data=!4m7!3m6!1s0x89de75a39395993b:0x430b5e32d7e4488c!8m2!3d42.6940849!4d-73.8924244!16s%2Fg%2F11n0yfwlmn!19sChIJO5mVk6N13okRjEjk1zJeC0M,Bookkeeping Plus,,,Bookkeeping service,"67B Bishops Gate, Guilderland, NY 12084, United States","M4V5+J2 Guilderland, New York, USA",https://bookkeeping-plus.ueniweb.com/?utm_campaign=gmb,+1 518-801-6183,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6Z1WleApCygp6eN9eQ34Wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.55833&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:24:57.839Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Mi+Tax+Pro+LLC/data=!4m7!3m6!1s0x89de0d07e77d1157:0xc192876695fca4b5!8m2!3d42.7169936!4d-73.8076449!16s%2Fg%2F11tg519899!19sChIJVxF95wcN3okRtaT8lWaHksE,Mi Tax Pro LLC,4.3,6,Tax preparation,"125 Wolf Rd Suite 501 Lobby, Albany, NY 12205, United States","P58R+QW Albany, New York, USA",https://sites.google.com/mitaxpro.com/home,+1 518-975-8299,Closed ⋅ Opens 12 pm Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mrcLXfRtEmR8a9Ram8TuCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.36568&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:02.797Z,Closed,Closed,Closed,12–4 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89de0bfa6d6f2291:0xd8b30deac61ae907!8m2!3d42.657192!4d-73.7633284!16s%2Fg%2F11jz410txj!19sChIJkSJvbfoL3okRB-kaxuoNs9g,Liberty Tax,5.0,223,Tax preparation,"4 Central Ave, Albany, NY 12210, United States","M64P+VM Albany, New York, USA",https://www.libertytax.com/21416,+1 518-320-8358,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOff_Qnj7hBS1z8TRqMYppU57LuwcRj5xYIbLAq=w408-h323-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:07.890Z,Closed,Closed,10 am–2 pm,Closed,10 am–2 pm,Closed,Closed,LGBTQ+ friendly,true,
https://www.google.com/maps/place/New+Scotland+Tax+Collector/data=!4m7!3m6!1s0x89dddf6b768d0c7d:0x72ddad8bc225240!8m2!3d42.6314237!4d-73.907961!16s%2Fg%2F1tgwbxdh!19sChIJfQyNdmvf3YkRQFIivNjaLQc,New Scotland Tax Collector,,,City tax office,"2029 New Scotland Rd, Slingerlands, NY 12159, United States","J3JR+HR Slingerlands, New York, USA",http://www.townofnewscotland.com/166/Tax-Collector,+1 518-439-4865,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aQWysNck0teaDlkFZRfWvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.7712&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:10.691Z,,,,,,,,,,
https://www.google.com/maps/place/Printsky+Tax+Service/data=!4m7!3m6!1s0x89de090a7a7086b3:0x21b8781f1c1ca3e1!8m2!3d42.6596178!4d-73.7205535!16s%2Fg%2F1thl_fq1!19sChIJs4ZwegoJ3okR4aMcHB94uCE,Printsky Tax Service,5.0,4,Tax preparation service,"516 Washington Ave, Rensselaer, NY 12144, United States","M75H+RQ Rensselaer, New York, USA",https://www.printskytax.com/,+1 518-426-8299,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h0ILEWmXj04Vl5bx96PxzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.10316&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:15.698Z,Closed,10 am–4:30 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,,,
https://www.google.com/maps/place/Russell+Parker+Tax+Firm/data=!4m7!3m6!1s0x89de0afe75cbca1f:0x20812ec1585ec6dd!8m2!3d42.6695784!4d-73.8003969!16s%2Fg%2F1w2yvwxm!19sChIJH8rLdf4K3okR3cZeWMEugSA,Russell Parker Tax Firm,,,Tax preparation service,"681 Western Ave, Albany, NY 12203, United States","M59X+RR Albany, New York, USA",,+1 518-482-5623,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FWleAvBIFfljAPfZczhjUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.16537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:20.911Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Fortune+Tax/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0xac42fbc5b347fced:0xaed5125142e14d61!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11kbs2d0gv",Fortune Tax,5.0,11,Tax preparation service,,,https://www.fortunetax.net/,+1 929-244-0709,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:27.746Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,,,
"https://www.google.com/maps/place/The+Koff+Law+Firm,+PLLC/data=!4m7!3m6!1s0x89de0b6d56d7fcc5:0x5b036094cc1c80ec!8m2!3d42.6865904!4d-73.7820615!16s%2Fg%2F11gjt1d9qy!19sChIJxfzXVm0L3okR7IAczJRgA1s","The Koff Law Firm, PLLC",4.9,70,Tax attorney,"21 Everett Rd Ext suite A-2, Albany, NY 12205, United States","M6P9+J5 Albany, New York, USA",https://kofflaw.com/,+1 518-290-7910,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMjiuzVO7X7Nx4rQ27rXjxIthnuwlhFmzUWCFor=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:32.804Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Empire+Financial+Associates+LLC/data=!4m7!3m6!1s0x89de74eeff6aebe1:0x1c1e9077fa6eb17b!8m2!3d42.6909948!4d-73.8695878!16s%2Fg%2F1q69rxp8n!19sChIJ4etq_-503okRe7Fu-neQHhw,Empire Financial Associates LLC,5.0,1,Financial consultant,"1832 Western Ave, Albany, NY 12203, United States","M4RJ+95 Albany, New York, USA",http://www.empirefinancialassociates.com/,+1 518-456-5810,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPukGOHPDjMSxGD5a6nvk3qVArTMQ7Q-VTFc6oM=w408-h247-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:37.749Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Xtreme+Bookkeeper+LLC/data=!4m7!3m6!1s0x89de0bee284ad77b:0xd559f3b7e5b64323!8m2!3d42.6568982!4d-73.7478923!16s%2Fg%2F11vb79xnl7!19sChIJe9dKKO4L3okRI0O25bfzWdU,Xtreme Bookkeeper LLC,5.0,1,Bookkeeping service,"54 State St ste 804 8857, Albany, NY 12207, United States","M742+QR Albany, New York, USA",https://xtremebookkeeper.com/,+1 844-594-0212,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O2OoQlXdAI15TBVYg61g7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.072876&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:43.188Z,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–5 pm,,,
https://www.google.com/maps/place/Gordon+%26+Maikels/data=!4m7!3m6!1s0x89de0b966fe7e227:0xd2d55667594e50f4!8m2!3d42.6884443!4d-73.7785798!16s%2Fg%2F1tctmsw_!19sChIJJ-Lnb5YL3okR9FBOWWdW1dI,Gordon & Maikels,,,Accountant,"21 Everett Rd Suite B, Albany, NY 12205, United States","M6QC+9H Albany, New York, USA",,+1 518-489-1040,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iX-FsoxA89UMEMOOzw09JQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.948135&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:48.098Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Tice+Brunell+%26+Baker+Cpa%27s:+Brunell+Michael+J+CPA/data=!4m7!3m6!1s0x89de0bc2183b9ed1:0x47135ee8fa7dd580!8m2!3d42.6835425!4d-73.764749!16s%2Fg%2F1tmbx365!19sChIJ0Z47GMIL3okRgNV9-uheE0c,Tice Brunell & Baker Cpa's: Brunell Michael J CPA,,,Accountant,"14 Corporate Woods Blvd #12, Albany, NY 12211, United States","M6MP+C4 Albany, New York, USA",,+1 518-482-1887,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xF7H6k5M4LaLxaJF8d-FUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.20746&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:51.028Z,,,,,,,,,,
https://www.google.com/maps/place/Liberty+Tax+Service/data=!4m7!3m6!1s0x89dde2695741b5d1:0xe441890583f9bf95!8m2!3d42.6057455!4d-73.7180818!16s%2Fg%2F11fzv0tndv!19sChIJ0bVBV2ni3YkRlb_5gwWJQeQ,Liberty Tax Service,5.0,1,Accountant,"Rensselaer, NY 12144, United States","J74J+7Q Rensselaer, New York, USA",https://www.libertytax.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wF3vzIe443G5S0OSOZo2LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.46352&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:53.951Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dievendorf+and+Company/data=!4m7!3m6!1s0x89dde0175982939b:0xf4074bb45f391aa7!8m2!3d42.6240059!4d-73.8286837!16s%2Fg%2F1tjdsb2w!19sChIJm5OCWRfg3YkRpxo5X7RLB_Q,Dievendorf and Company,,,Tax preparation service,"323 Delaware Ave, Delmar, NY 12054, United States","J5FC+JG Delmar, Bethlehem, NY, USA",http://www.dievendorf.com/,+1 518-439-1040,Closed ⋅ Opens 9:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EFryVxlIBZqcL9OjtNCLxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.16537&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:25:58.818Z,Closed,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,9:30 am–4 pm,Closed,,,
https://www.google.com/maps/place/Lev%27s+Income+Tax/data=!4m7!3m6!1s0x89de0a4a935f774d:0xe9fec2fc9eedd62d!8m2!3d42.6577429!4d-73.7641384!16s%2Fg%2F1hhj4hm2m!19sChIJTXdfk0oK3okRLdbtnvzC_uk,Lev's Income Tax,,,Tax preparation service,"22 Central Ave, Albany, NY 12210, United States","M65P+38 Albany, New York, USA",,+1 518-248-8208,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ri9G5yclKk2UhWHwmxhbOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.024723&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:04.033Z,11 am–3 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–3 pm,,,
https://www.google.com/maps/place/United+States+Postal+Service/data=!4m7!3m6!1s0x89de75f8549985eb:0xbc1dee59131416e8!8m2!3d42.6529696!4d-73.9265107!16s%2Fg%2F1tdvfkts!19sChIJ64WZVPh13okR6BYUE1nuHbw,United States Postal Service,1.9,32,Post office,"45 Voorheesville Ave, Voorheesville, NY 12186, United States","M33F+59 Voorheesville, New York, USA",https://tools.usps.com/locations/details/1386082?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,+1 800-275-8777,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nonLkiZOsGTSlFpLAsmp2iXeu2cteNbdRYCsIwOMC2FnxSbIrcEQiJJI_cdNd3acshNb_mY0hU88YTe43oZEb4vOvKbopiib2B7ovJLkQY56JdQrhuTWgAeWmnzxgOITfLZ6id7=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:09.094Z,Closed,"8–11:30 am, 12:30–4:45 pm","8–11:30 am, 12:30–4:45 pm","8–11:30 am, 12:30–4:45 pm","8–11:30 am, 12:30–4:45 pm","8–11:30 am, 12:30–4:45 pm",9 am–12:30 pm,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89dde0246c4e12f7:0x2eefae9db23fa30e!8m2!3d42.6274506!4d-73.8111319!16s%2Fg%2F1tk_kq8s!19sChIJ9xJObCTg3YkRDqM_sp2u7y4,H&R Block,4.5,105,Tax preparation service,"180 Delaware Ave, Delmar, NY 12054, United States","J5GQ+XG Delmar, Bethlehem, NY, USA",https://www.hrblock.com/tax-office-near-me/new-york/delmar/29885/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 518-439-1730,,https://lh3.googleusercontent.com/p/AF1QipPi79NAieIAqx2iteK8YUGuGzW5c-odE8jDgIx8=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:12.063Z,,,,,,,,,,
"https://www.google.com/maps/place/Mackay,+Caswell+%26+Callahan,+P.C./data=!4m7!3m6!1s0x89de0a26ac997519:0x8b3800cf96d2e385!8m2!3d42.6532111!4d-73.7604017!16s%2Fg%2F11bzw00w45!19sChIJGXWZrCYK3okRhePSls8AOIs","Mackay, Caswell & Callahan, P.C.",5.0,19,Tax attorney,"90 S Swan St #103B, Albany, NY 12210, United States","M63Q+7R Albany, New York, USA",https://www.mcc4tax.com/albany/tax-attorney/,+1 518-626-9060,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNCoTVmi6cE2FzXKxoZAysDRoKkyXbG9s1pwmlI=w427-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:17.192Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89de0ba71a51978f:0xfae326b8fc452338!8m2!3d42.6814012!4d-73.7907454!16s%2Fg%2F1tdz0z1w!19sChIJj5dRGqcL3okROCNF_Lgm4_o,H&R Block,4.5,158,Tax preparation service,"911 Central Ave, Albany, NY 12206, United States","M6J5+HP Albany, New York, USA",https://www.hrblock.com/tax-office-near-me/new-york/albany/29893/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 518-437-0471,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMGBpbFqxJsZroEu_7Pv0I73Xjlt2tNazmzSxvH=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:22.285Z,Closed,10 am–7 pm,Closed,1–7 pm,Closed,10 am–2 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x89de0a3585428109:0x608f83546b4c2717!8m2!3d42.6635667!4d-73.7705015!16s%2Fg%2F1hdy_pqdt!19sChIJCYFChTUK3okRFydMa1SDj2A,Jackson Hewitt Tax Service,4.4,40,Tax preparation,"261 Central Ave, Albany, NY 12206, United States","M67H+CQ Albany, New York, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/ny/albany/261-central-ave/10388?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=10388,+1 518-434-0478,,https://lh3.googleusercontent.com/p/AF1QipN-fyy_DiV9jJJ6RYSwE0ChyiG1-0bUvSUIdwkp=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:25.506Z,,,,,,,,,,
https://www.google.com/maps/place/Upstate+Tax+Goup/data=!4m7!3m6!1s0x89dde0269f993897:0x8388ab21989f7c69!8m2!3d42.629425!4d-73.810953!16s%2Fg%2F11c1rflxdx!19sChIJlziZnybg3YkRaXyfmCGriIM,Upstate Tax Goup,,,Tax preparation service,"159 Delaware Ave, Delmar, NY 12054, United States","J5HQ+QJ Delmar, Bethlehem, NY, USA",http://upstatetaxgroup.com/,+1 518-621-5765,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X4NA1yaVFDufw2Mia2wcSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.4725&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:30.342Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Tice+Brunell+%26+Baker+Cpa%27s/data=!4m7!3m6!1s0x89de0bc2183b9ed1:0xb3cbffbee2bb4851!8m2!3d42.6835425!4d-73.764749!16s%2Fg%2F1262822fw!19sChIJ0Z47GMIL3okRUUi74r7_y7M,Tice Brunell & Baker Cpa's,,,Accountant,"14 Corporate Woods Blvd #12, Albany, NY 12211, United States","M6MP+C4 Albany, New York, USA",,+1 518-482-1887,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xF7H6k5M4LaLxaJF8d-FUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.20746&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:33.130Z,,,,,,,,,,
https://www.google.com/maps/place/Old+Green+Consulting/data=!4m7!3m6!1s0x89de085466bb23f5:0x687c239303a4c3!8m2!3d42.6516485!4d-73.6970183!16s%2Fg%2F1tgnbm2l!19sChIJ9SO7ZlQI3okRw6QDkyN8aAA,Old Green Consulting,5.0,2,Accountant,"716 Bloomingrove Dr, Rensselaer, NY 12144, United States","M823+M5 Rensselaer, New York, USA",https://www.oldegreen.com/,+1 518-283-1818,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqH5W3jaFUSoJhqhC_40v9UVOJeOPPUhyw3Du0kvXcsxrbkXi8v0FAdimII5ObCMrDyenoaf4WCq3NpiRojr-Ntrc-rhbb1i2XxtBZzNOAq6BZPExatqQ6nvKewuRypKu-AkuaV=w426-h240-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:35.969Z,,,,,,,,,,
https://www.google.com/maps/place/KPMG+LLP/data=!4m7!3m6!1s0x89de0a2719d05ced:0xa234852ea67b49c0!8m2!3d42.6504967!4d-73.7499363!16s%2Fg%2F1tn026x1!19sChIJ7VzQGScK3okRwEl7pi6FNKI,KPMG LLP,,,Accountant,"515 Broadway 4th Floor, Albany, NY 12207, United States","M722+52 Albany, New York, USA",https://kpmg.com/,+1 518-427-4600,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uHu-1FptnAARJn22IsSTlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.66733&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:40.817Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Devine,+Markovits+%26+Snyder,+LLP/@42.703563,-73.8808292,17z/data=!3m1!4b1!4m6!3m5!1s0x89de748cf9ba2abd:0xc4f67b07ec90ec32!8m2!3d42.703563!4d-73.8808292!16s%2Fg%2F1tgw60g6","Devine, Markovits & Snyder, LLP",5.0,1,Divorce lawyer,"52 Corporate Cir, Albany, NY 12203, United States","P439+CM Albany, New York, USA",,+1 518-464-0640,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-10-19T15:26:45.510Z,,,,,,,,,,
