placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/The+Mining+Exchange/data=!4m7!3m6!1s0x871345187822fa71:0x82ee9a434a731537!8m2!3d38.8334404!4d-104.8220691!16s%2Fg%2F1v0ll6zz!19sChIJcfoieBhFE4cRNxVzSkOa7oI,The Mining Exchange,4.4,1912,,"8 S Nevada Ave, Colorado Springs, CO 80903, United States","R5MH+95 Colorado Springs, Colorado, USA",https://www.miningexchangehotel.com/?CID=LC:46q62bu8edfbx3y:45171&iata=00093796,+1 719-323-2000,,https://lh3.googleusercontent.com/p/AF1QipPdx2EtE4LO8JYKFamWDLi7UmeBddw3I-O6i4x4=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Colorado+City+Colorado+Springs+CO/@38.8448168,-104.8585963,14z",2025-10-28T18:36:16.182Z,,,,,,,,,,
https://www.google.com/maps/place/Colorado+Springs+Parking+System/data=!4m7!3m6!1s0x8713453d0415d1f7:0x674429446e264af1!8m2!3d38.8371602!4d-104.8249277!16s%2Fg%2F113fc00nd!19sChIJ99EVBD1FE4cR8UombkQpRGc,Colorado Springs Parking System,,,City government office,"Downtown Public Parking, 215 N Cascade Ave, Colorado Springs, CO 80903, United States","R5PG+V2 Colorado Springs, Colorado, USA",,+1 719-632-5138,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tu7o2xgPeBt2QTUiRWDGJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.77099&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Colorado+City+Colorado+Springs+CO/@38.8448168,-104.8585963,14z",2025-10-28T18:36:19.064Z,,,,,,,,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x87134522a80b86ab:0x216784506d693a44!8m2!3d38.8473815!4d-104.8653865!16s%2Fg%2F1tdvq5qv!19sChIJq4YLqCJFE4cRRDppbVCEZyE,SP+ Parking,4.0,8,Parking garage,"2613 W Cucharras St, Colorado Springs, CO 80905, United States","R4WM+XR Colorado Springs, Colorado, USA",,+1 719-385-5625,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=itjkOBG6h_Aii1T6t7ln0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.95149&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Colorado+City+Colorado+Springs+CO/@38.8448168,-104.8585963,14z",2025-10-28T18:36:24.154Z,,,,,,,,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x871345b67eabe8ff:0x7362cdfa60d6de0a!8m2!3d38.8371941!4d-104.8249147!16s%2Fg%2F11gk6sx1tg!19sChIJ_-irfrZFE4cRCt7WYPrNYnM,SP+ Parking,2.0,4,Parking garage,"Downtown Public Parking, 215 N Cascade Ave, Colorado Springs, CO 80903, United States","R5PG+V2 Colorado Springs, Colorado, USA",,+1 719-385-5625,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tu7o2xgPeBt2QTUiRWDGJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.80154&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Colorado+City+Colorado+Springs+CO/@38.8448168,-104.8585963,14z",2025-10-28T18:36:29.069Z,,,,,,,,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x87135abc575dcb4b:0xfae6df1763e02e70!8m2!3d38.836461!4d-104.821338!16s%2Fg%2F1tfsc960!19sChIJS8tdV7xaE4cRcC7gYxff5vo,SP+ Parking,,,Parking garage,"117 N Nevada Ave, Colorado Springs, CO 80903, United States","R5PH+HF Colorado Springs, Colorado, USA",,+1 719-385-5625,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cn_EZTFlNIFR9hmQh7Pnog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.75277&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Colorado+City+Colorado+Springs+CO/@38.8448168,-104.8585963,14z",2025-10-28T18:36:34.087Z,,,,,,,,,,
https://www.google.com/maps/place/Customer+Parking/data=!4m7!3m6!1s0x87136b0057a8e4fd:0x4ac2c6868c6ecc79!8m2!3d38.7142764!4d-104.7002874!16s%2Fg%2F11x65bd605!19sChIJ_eSoVwBrE4cRecxujIbGwko,Customer Parking,,,Parking lot,"8017 Fountain Mesa Rd, Fountain, CO 80817, United States","P77X+PV Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ev8wary-M097dvJmEow_Dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.0598&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:36:47.663Z,,,,,,,,,,
https://www.google.com/maps/place/Customer+Parking/data=!4m7!3m6!1s0x87136b005c43312d:0x3270eab2f5a66f34!8m2!3d38.7150332!4d-104.7009247!16s%2Fg%2F11x65b6ydn!19sChIJLTFDXABrE4cRNG-m9bLqcDI,Customer Parking,,,Parking lot,"8065 Fountain Mesa Rd, Fountain, CO 80817, United States","P78X+2J Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=If_7W9cQFm5EuX6xzcObSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.79828&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:36:50.570Z,,,,,,,,,,
https://www.google.com/maps/place/Customer+Parking/data=!4m7!3m6!1s0x87136b004ec30193:0xa6b852ab1fa128de!8m2!3d38.717285!4d-104.697066!16s%2Fg%2F11mcb2wgt9!19sChIJkwHDTgBrE4cR3iihH6tSuKY,Customer Parking,,,Parking lot,"6995 Mesa Ridge Pkwy, Fountain, CO 80817, United States","P883+W5 Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2KiwEOukBQWUqmA2tCzFGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.08656&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:36:53.351Z,,,,,,,,,,
https://www.google.com/maps/place/Main+Parking/data=!4m7!3m6!1s0x871341003c096095:0x50b69765fafa57b4!8m2!3d38.7244705!4d-104.7155418!16s%2Fg%2F11m63y138r!19sChIJlWAJPABBE4cRtFf6-mWXtlA,Main Parking,,,Parking lot,"677 Fay Dr, Colorado Springs, CO 80911, United States","P7FM+QQ Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0yNyax0G0K-TBEafkmzojQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.0714&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:36:56.349Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Lot+A/data=!4m7!3m6!1s0x87136b002ce37ff1:0xdc7aa69ebc3c58b0!8m2!3d38.7149367!4d-104.7002476!16s%2Fg%2F11x65b3mx4!19sChIJ8X_jLABrE4cRsFg8vJ6metw,Parking Lot A,,,Parking lot,"8035 Fountain Mesa Rd Suite 120, Fountain, CO 80817, United States","P77X+XW Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VSeut_jMGW6o9KkaJUOzPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.72737&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:36:59.189Z,,,,,,,,,,
https://www.google.com/maps/place/Guest+Parking/data=!4m7!3m6!1s0x87136b002b7d9177:0x5c898a1f9e119da7!8m2!3d38.715874!4d-104.6959187!16s%2Fg%2F11mcb2_77m!19sChIJd5F9KwBrE4cRp50Rnh-KiVw,Guest Parking,,,Parking lot,"7110 Cross Creek, Fountain, CO 80817, United States","P883+8J Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oXgNwiKD-hUjP-LPp6LzAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.39874&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:01.992Z,,,,,,,,,,
https://www.google.com/maps/place/Main+Parking/data=!4m7!3m6!1s0x87136b00611260f9:0x454e54d6ea1bf5e3!8m2!3d38.7164343!4d-104.6955176!16s%2Fg%2F11mcb355qy!19sChIJ-WASYQBrE4cR4_Ub6tZUTkU,Main Parking,,,Parking lot,"7297 Mesa Ridge Pkwy, Fountain, CO 80817, United States","P883+HQ Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lFDb4RigVxTdKL9v-SeiRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.14618&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:04.903Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+parking/data=!4m7!3m6!1s0x87136b00510d9e93:0x86c39bc25de88144!8m2!3d38.7163635!4d-104.6971301!16s%2Fg%2F11x8hsklw8!19sChIJk54NUQBrE4cRRIHoXcKbw4Y,Staff parking,,,Parking lot,"6965 Mesa Ridge Pkwy, Fountain, CO 80817, United States","P883+G4 Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=luE9YlZkVcOOyaNYnSPTOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.4854&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:07.754Z,,,,,,,,,,
https://www.google.com/maps/place/Pickup+Parking/data=!4m7!3m6!1s0x87134100255bfc97:0xd882a3ccc5df9ea1!8m2!3d38.7376297!4d-104.7234979!16s%2Fg%2F11x7h_9yzt!19sChIJl_xbJQBBE4cRoZ7fxcyjgtg,Pickup Parking,5.0,1,Parking lot,"136 Fontaine Blvd, Colorado Springs, CO 80911, United States","P7QG+3J Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s9V7tTObAmTjzfiAwaqZcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.566852&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:10.677Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+Parking/data=!4m7!3m6!1s0x87136b003148cae1:0x580cfe0e407f08e9!8m2!3d38.7161793!4d-104.6997734!16s%2Fg%2F11x659t5dm!19sChIJ4cpIMQBrE4cR6Qh_QA7-DFg,Staff Parking,,,Parking lot,"6861 Mesa Ridge Pkwy, Fountain, CO 80817, United States","P882+F3 Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ii1UoF-h9QNcul92Nn0Q0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.53018&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:13.608Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+lot+B/data=!4m7!3m6!1s0x87136b0033828fd3:0x6513a19bc7eae2ce!8m2!3d38.7145482!4d-104.700341!16s%2Fg%2F11x65bclrl!19sChIJ04-CMwBrE4cRzuLqx5uhE2U,Parking lot B,,,Parking lot,"8025 Fountain Mesa Rd, Fountain, CO 80817, United States","P77X+RV Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FcLGZa_59LnO7_MJzZYEdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.1938&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:16.414Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+Parking/data=!4m7!3m6!1s0x87136b0014bc6a83:0xcf6307d646a48ce7!8m2!3d38.7176116!4d-104.697179!16s%2Fg%2F11mcb3fl3f!19sChIJg2q8FABrE4cR54ykRtYHY88,Staff Parking,,,Parking lot,"6995 Mesa Ridge Pkwy, Fountain, CO 80817, United States","P893+24 Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TrPm2uj0nQegiXYA2pYEww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.5429&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:19.235Z,,,,,,,,,,
https://www.google.com/maps/place/Primary+Parking/data=!4m7!3m6!1s0x871341004d86e617:0x57de721cb970db9d!8m2!3d38.7214509!4d-104.7009868!16s%2Fg%2F11x7h_ckk4!19sChIJF-aGTQBBE4cRndtwuRxy3lc,Primary Parking,,,Parking lot,"7710 Fontaine Blvd, Colorado Springs, CO 80911, United States","P7CX+HJ Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=321anMVPHFUx5q86QBKIng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.46164&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:21.775Z,,,,,,,,,,
https://www.google.com/maps/place/Main+Parking/data=!4m7!3m6!1s0x871341006e74d0ef:0x88c4a7d3d2f78c88!8m2!3d38.7509376!4d-104.7298269!16s%2Fg%2F11x7h_7v03!19sChIJ79B0bgBBE4cRiIz30tOnxIg,Main Parking,,,Parking lot,"705 Aspen Dr, Colorado Springs, CO 80911, United States","Q72C+93 Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tUc-WU3umR1qvEogVsKJUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.49591&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:24.481Z,,,,,,,,,,
https://www.google.com/maps/place/Parking+Lot+B/data=!4m7!3m6!1s0x87136b0056491cef:0x922f9a372a25631f!8m2!3d38.7169803!4d-104.6975767!16s%2Fg%2F11mcb0g6ln!19sChIJ7xxJVgBrE4cRH2MlKjeaL5I,Parking Lot B,,,Parking lot,"6965 Mesa Ridge Pkwy SUITE 150, Fountain, CO 80817, United States","P882+QX Fountain, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Zithxn-R4sPSJqBwMJTlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.983696&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:27.210Z,,,,,,,,,,
https://www.google.com/maps/place/Main+Parking/data=!4m7!3m6!1s0x8713410058ae01c9:0x50b8b92fb7a1c659!8m2!3d38.75252!4d-104.7317819!16s%2Fg%2F11m63y2b_r!19sChIJyQGuWABBE4cRWcahty-5uFA,Main Parking,,,Parking lot,"715 Aspen Dr, Colorado Springs, CO 80911, United States","Q739+27 Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IFoD9HT7NlTV4JOFK_o-xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.78635&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:30.026Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+Parking/data=!4m7!3m6!1s0x871341002df6c0b3:0x2c0535caa331393a!8m2!3d38.7343449!4d-104.7204791!16s%2Fg%2F11x12pyydr!19sChIJs8D2LQBBE4cROjkxo8o1BSw,Staff Parking,,,Parking lot,"125 Fordham St, Colorado Springs, CO 80911, United States","P7MH+PR Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s3tnGzNqA7-K-DsGhMzCJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.739006&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:32.691Z,,,,,,,,,,
"https://www.google.com/maps/place/Main+Parking/@38.76269,-104.78645,17z/data=!3m1!4b1!4m6!3m5!1s0x8713430041b5b1a5:0xb34ffaeb9c80bab5!8m2!3d38.76269!4d-104.78645!16s%2Fg%2F11x5cwvxwg",Main Parking,5.0,1,Parking lot,"PPCC Centennial Campus - Building B, Colorado Springs, CO 80906, United States","Q677+3C Colorado Springs, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:37.388Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+Parking/data=!4m7!3m6!1s0x8713410022f3c58f:0x96afa67305d9f28f!8m2!3d38.7377628!4d-104.7221652!16s%2Fg%2F11x7h_zsqf!19sChIJj8XzIgBBE4cRj_LZBXOmr5Y,Staff Parking,,,Parking lot,"136 Fontaine Blvd, Colorado Springs, CO 80911, United States","P7QH+44 Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LreRg3mgpXtA9SYbYtkwdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.9046&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:40.026Z,,,,,,,,,,
https://www.google.com/maps/place/Windigo+Logistics/data=!4m7!3m6!1s0x87136a456501fbc5:0x39de22c4371f0be5!8m2!3d38.6695172!4d-104.7132907!16s%2Fg%2F1264c1868!19sChIJxfsBZUVqE4cR5QsfN8Qi3jk,Windigo Logistics,1.9,364,Warehouse,"11025 Charter Oak Ranch Rd, Fountain, CO 80817, United States","M79P+RM Fountain, Colorado, USA",http://www.windigous.com/,+1 719-382-1800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWuTj-woM54qHFd1djouafQMxg6zjDT3Tog6Eki4j4QIA8I4IHGl8fG6ammL4fh9ThtEapvapPA5arOyK96c83PYFuzR4A7DKHnQG_4IEBnpt9zxysQFrMizCOA5knta8GjB_V=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:45.471Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Staff+Parking/@38.7504018,-104.7287419,17z/data=!3m1!4b1!4m6!3m5!1s0x8713410067800f09:0xe69306f6b27a10e9!8m2!3d38.7504018!4d-104.7287419!16s%2Fg%2F11x12nwqjh",Staff Parking,,,Parking lot,"755 Aspen Dr, Colorado Springs, CO 80911, United States","Q72C+5G Colorado Springs, Colorado, USA",,,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:50.039Z,,,,,,,,,,
https://www.google.com/maps/place/Staff+Parking/data=!4m7!3m6!1s0x8713410053b75fa9:0xf4ebf4a3870d91e7!8m2!3d38.7527316!4d-104.7344106!16s%2Fg%2F11x7h_dv3f!19sChIJqV-3UwBBE4cR55ENh6P06_Q,Staff Parking,,,Parking lot,"516 Widefield Dr, Colorado Springs, CO 80911, United States","Q738+36 Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=91XG_M6tH8Nv5fc_qyPR-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.491974&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:37:53.069Z,,,,,,,,,,
https://www.google.com/maps/place/Main+parking/data=!4m7!3m6!1s0x871343002a65af51:0xfa9a42956806384f!8m2!3d38.7667006!4d-104.8149196!16s%2Fg%2F11x5cxmbds!19sChIJUa9lKgBDE4cRTzgGaJVCmvo,Main parking,,,Parking lot,"6510-A South Academy Boulevard PMB3069, Colorado Springs, CO 80906, United States","Q58P+M2 Colorado Springs, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5w7tzBE5w-ULeVaG7i6G8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.4299&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:38:00.409Z,,,,,,,,,,
https://www.google.com/maps/place/Scotts+Co/data=!4m7!3m6!1s0x871341da20d426a9:0x1151d442ee29ca0a!8m2!3d38.7200994!4d-104.7177894!16s%2Fg%2F113hj2r9c!19sChIJqSbUINpBE4cRCsop7kLUURE,Scotts Co,2.0,61,Manufacturer,"3 Assembly Ct, Fountain, CO 80817, United States","P7CJ+2V Fountain, Colorado, USA",https://www.scotts.com/en-us,+1 719-390-5431,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxunwFzDlca4JPisst2c1HtuwLp6Mu0Cv2Rlb8ePvJDSVFoTROx9cUK6U_pvVSJODB5xXfB8jaVKj53yeMvMHUPcH2YmVuZ1EhGp5Id4BmZVaHnC5HqGDu54oz-yKkztDEOLAWlGg=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fountain+Colorado+Springs+CO/@38.682219,-104.7008056,14z",2025-10-28T18:38:05.313Z,,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,,
"https://www.google.com/maps/place/Public+Parking/@39.0916586,-104.872758,14z/data=!4m6!3m5!1s0x876cad3e5d3e32a7:0x67899ce9f583d03c!8m2!3d39.0907886!4d-104.8723346!16s%2Fg%2F11gwgngzbx",Public Parking,5.0,1,Parking lot,"Monument, CO 80132, United States","34RH+83 Monument, Colorado, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b8nFxFNuBpRcSOOHgbo7Kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.057755&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Monument+Colorado+Springs+CO/@39.0916586,-104.872758,14z",2025-10-28T18:38:11.827Z,,,,,,,,,,Already found
https://www.google.com/maps/place/Colorado+Springs+City+Parking/data=!4m7!3m6!1s0x87135abc575dccc9:0x9a2997b08f47b3f!8m2!3d38.8473815!4d-104.8653865!16s%2Fg%2F1263jtqyd!19sChIJycxdV7xaE4cRP3v0CHuZogk,Colorado Springs City Parking,5.0,1,Transportation service,"2613 W Cucharras St, Colorado Springs, CO 80904, United States","R4WM+XR Colorado Springs, Colorado, USA",https://coloradosprings.gov/parking,+1 719-385-5625,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=itjkOBG6h_Aii1T6t7ln0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.95149&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:24.124Z,,,,,,,,,,
https://www.google.com/maps/place/Lone+Wolf+Parking+Lot+Services+LLC/data=!4m7!3m6!1s0x61bf6b1c3a9cc537:0x4074ff0aacaccd4!8m2!3d38.9850083!4d-104.4033388!16s%2Fg%2F11qg0c1c4r!19sChIJN8WcOhxrv2ER1MzKqvBPBwQ,Lone Wolf Parking Lot Services LLC,5.0,5,Cleaners,"10485 McClelland Rd, Calhan, CO 80808, United States","XHPW+2M Calhan, Colorado, USA",http://www.lonewolfparkinglotservices.com/,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMr9bvqH3hgQzKrUnlpyDPFaWXGTXpJFsCxy3vK=w408-h254-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calhan+Colorado+Springs+CO/@39.0355459,-104.297186,14z",2025-10-28T18:38:29.311Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
