placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
https://www.google.com/maps/place/Dan%27s+Power+Equipment+LLC/data=!4m7!3m6!1s0x87b2393ed45943dd:0x7824e7ac787e275!8m2!3d35.4060256!4d-97.3354385!16s%2Fg%2F1tfwkw97!19sChIJ3UNZ1D45socRdeKHx3pOggc,Dan's Power Equipment LLC,4.5,18,Lawn mower store,"11000 SE 59th St, Oklahoma City, OK 73150, United States","CM47+CR Southeast Oklahoma City, Oklahoma City, OK, USA",,+1 405-737-5296,Closed · Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6NTzT1SDiY1Kdnq84FCuOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.80197&pitch=0&thumbfov=100,false,10 am–1 pm,Closed,Closed,10 am–1 pm,10 am–1 pm,10 am–1 pm,10 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:25.936Z,
https://www.google.com/maps/place/Campbell+and+Son+Electric+LLC/data=!4m7!3m6!1s0x87b23d83ac315555:0xcc578f6f9595cf1d!8m2!3d35.4653486!4d-97.4305174!16s%2Fg%2F11rjyx9cq2!19sChIJVVUxrIM9socRHc-VlW-PV8w,Campbell and Son Electric LLC,,,Contractor,"4720 Crest Pl, Oklahoma City, OK 73117, United States","FH89+4Q Del City, Oklahoma, USA",https://www.campbellandsonelectric.com/contactus,+1 405-306-6957,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G-nsPATbz8kc3rlGh4QujQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.88449&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:28.812Z,
https://www.google.com/maps/place/All+Bolt+Electric/data=!4m7!3m6!1s0x87b23db5de8fcf2d:0xfca924640f9520c!8m2!3d35.4942163!4d-97.2017072!16s%2Fg%2F1tf58dhg!19sChIJLc-P3rU9socRDFL5QEaSyg8,All Bolt Electric,4.9,54,Electrical installation service,"18611 NE 23rd St, Harrah, OK 73045, United States","FQVX+M8 Harrah, Oklahoma, USA",http://www.allboltelectric.com/,+1 405-737-7263,Closed · Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPW_X_DSW0I5wsA8F7qjH-jjyzqxtag7xnILN0h=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:33.744Z,
"https://www.google.com/maps/place/EZPAWN+%284504+Southeast+29th+Street,+Del+City%29/data=!4m7!3m6!1s0x87b23df826404c93:0xfa0aa36b6aff8ae6!8m2!3d35.4348132!4d-97.4362023!16s%2Fg%2F1tdy0dch!19sChIJk0xAJvg9socR5or_amujCvo","EZPAWN (4504 Southeast 29th Street, Del City)",4.8,708,Pawn shop,"4504 SE 29th St, Del City, OK 73115, United States","CHM7+WG Del City, Oklahoma, USA",https://ezpawn.com/stores/ok/del-city/4504-s-e-29th-street,+1 405-672-2036,"Closes soon · 6 pm · Opens 9 am Mon

Confirmed by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMCaqqVY77quXfr2vW2TORx3Bzmbly_a-EirS63=w426-h240-k-no,true,9 am–6 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:38.668Z,· In-store shopping · In-store pick-up
https://www.google.com/maps/place/HVAC+Services+By+Vu/data=!4m7!3m6!1s0x87b211622867b60d:0x585b2da11b59a752!8m2!3d35.4936229!4d-97.3826356!16s%2Fg%2F11v0y2kvxs!19sChIJDbZnKGIRsocRUqdZG6EtW1g,HVAC Services By Vu,5.0,121,HVAC contractor,"8315 NE 23rd St, Oklahoma City, OK 73141, United States","FJV8+CW Spencer, Oklahoma, USA",https://hvacbyvu.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 405-708-8944,"Open · Closes 12 am

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPxmCCQQRGcuXfvSYTcxn9BfK9hZJOAfHlkLoiv=w408-h544-k-no,true,Open 24 hours,12–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:50.396Z,
https://www.google.com/maps/place/405+Electrical+Services/data=!4m7!3m6!1s0x87b23a2f62ab4abd:0xdd9bb81f31687aff!8m2!3d35.4355135!4d-97.4791955!16s%2Fg%2F11c6vhy8nl!19sChIJvUqrYi86socR_3poMR-4m90,405 Electrical Services,4.0,8,Electrician,,,https://405electricalservices.com/,+1 405-361-3316,Closes soon · 6 pm · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNEoPIKR2pV1BqjQ0Ut943HIWMkDyORod8DrwPi=w408-h306-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:05:55.489Z,
https://www.google.com/maps/place/EXPERTech+Electric/data=!4m7!3m6!1s0x87b26b36165d5b57:0x14504d2ac39e18f9!8m2!3d35.4355135!4d-97.482225!16s%2Fg%2F11c680fh48!19sChIJV1tdFjZrsocR-RiewypNUBQ,EXPERTech Electric,4.6,86,Electrician,,,https://expertechelectric.com/,+1 405-215-9892,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMY6sJkNbskLN769vpvJ8pQDMh3XD-hGDXpm2I6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:00.164Z,
https://www.google.com/maps/place/Advanced+Install+Service/data=!4m7!3m6!1s0x87b23b9df3f54361:0x38da11d8fc7b385!8m2!3d35.3090496!4d-98.7167134!16s%2Fg%2F1tgvf425!19sChIJYUP18507socRhbPHjx2hjQM,Advanced Install Service,5.0,17,Security system installation service,,,http://www.advancedinstallservice.com/,+1 405-885-9663,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPrfGfrN4kWa-wCXcdAG0TdaUeVrQKpO4vVQxas=w408-h408-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:04.849Z,
https://www.google.com/maps/place/Next+Level+Electric+Heat+and+Air/data=!4m7!3m6!1s0x2c91c4b0eb08d699:0x190cb09a88955a1!8m2!3d35.2035716!4d-97.5132196!16s%2Fg%2F11y580nyhs!19sChIJmdYI67DEkSwRoVWJqAnLkAE,Next Level Electric Heat and Air,4.9,38,Electrician,,,https://nextlevelok.com/services/electrical-services/,+1 405-403-0192,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNaQf7fpedxFqLuf0-aQgi-5-KfmL28lcFUhF0Z=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:09.520Z,
https://www.google.com/maps/place/Get+Wired/data=!4m7!3m6!1s0x87b23ddfa6214c6b:0xfb1499dc2ddf29cd!8m2!3d35.7409986!4d-97.6607725!16s%2Fg%2F11f7r62g3k!19sChIJa0whpt89socRzSnfLdyZFPs,Get Wired,4.5,23,Audio visual consultant,,,http://getwiredokc.com/,+1 405-922-4987,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNpIRnM9KsRRq9qN2O8yquShzROxbXPEcOKm5Tx=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:14.503Z,
https://www.google.com/maps/place/Castle+Row+Studios/data=!4m7!3m6!1s0x87b2391a26dff5cd:0x74d654e965ead00c!8m2!3d35.435968!4d-97.4374041!16s%2Fg%2F1hf0sfbfd!19sChIJzfXfJho5socRDNDqZelU1nQ,Castle Row Studios,4.8,109,Recording studio,"2908 Epperly Dr, Del City, OK 73115, United States","CHP7+92 Del City, Oklahoma, USA",http://castlerowstudios.com/,+1 405-265-6793,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPrKmtmpEc1FOT51YSMLWN-t3GrzoTCN-keD-hy=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:20.220Z,
https://www.google.com/maps/place/Electrical+Solutions/data=!4m7!3m6!1s0x87b2170008f29247:0xc6d430efa43db09a!8m2!3d35.4347382!4d-97.4579811!16s%2Fg%2F11ldyrtg_2!19sChIJR5LyCAAXsocRmrA9pO8w1MY,Electrical Solutions,4.0,4,Construction company,"3200 SE 29th St, Del City, OK 73115, United States","CGMR+VR Del City, Oklahoma, USA",https://www.electricalsolutionsok.com/,+1 405-794-0200,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzSzZHgrwh6fxM0v2N8QSJaukd4C5CgiPDV4mOxRr_AaOces2JeAzt8bQvcKNJj15DNvjY9mT7EOy-86EYyxjsVK16pa4juBeC_0Q1pEZ9MjA1yXlGetDadPvijlcBrtiKgcMm=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:26.400Z,
https://www.google.com/maps/place/Active+Electric/data=!4m7!3m6!1s0x87b230b89db6955f:0x23959944de2a3de2!8m2!3d35.4503878!4d-97.2439422!16s%2Fg%2F11ddzlmjxm!19sChIJX5W2nbgwsocR4j0q3kSZlSM,Active Electric,4.8,14,Electrician,"16121 SE 15th St, Choctaw, OK 73020, United States","FQ24+5C Choctaw, Oklahoma, USA",https://activeelectricok.com/,+1 405-308-3000,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNzAVh4YlD3A2FzmebatnAxT00NxGkvr3vk-4g_=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:31.614Z,
https://www.google.com/maps/place/J+Curry+Electric+Co+Inc/data=!4m7!3m6!1s0x87b215d21e2a9f2b:0x8860f809ac0e5fb3!8m2!3d35.412579!4d-97.4755267!16s%2Fg%2F1tjyp6rs!19sChIJK58qHtIVsocRs18OrAn4YIg,J Curry Electric Co Inc,5.0,5,Utility contractor,"5130 S Eastern Ave, Oklahoma City, OK 73129, United States","CG7F+2Q Central Oklahoma City, Oklahoma City, OK, USA",https://www.jcurryelectric.com/,+1 405-672-1665,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L9dmzlIlgXXxDOgfdeeKpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.09599&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:36.420Z,
"https://www.google.com/maps/place/Stanley+Plumbing+Services,+LLC/data=!4m7!3m6!1s0x87b2175711375941:0x7e3f02600195571!8m2!3d35.4495496!4d-97.489904!16s%2Fg%2F11gydq2_rs!19sChIJQVk3EVcXsocRcVUZACbw4wc","Stanley Plumbing Services, LLC",4.9,253,Plumber,"1126 SE 15th St, Oklahoma City, OK 73129, United States","CGX6+R2 Central Oklahoma City, Oklahoma City, OK, USA",http://stanleyplumbingservices.com/,+1 405-702-4900,Open · Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzY9jKxKMWqr-6gRFDZe1th0VrokEiIKHLO9KpLlVweslU499n5XNjKpWknxdbpWk1CYxu17s0acTER_CufXXkO1vdGMioO8fK0RHK1T8yRAR6ukPKHKfJckPTO4NR5Cp6Eflz0=w408-h544-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:42.019Z,
https://www.google.com/maps/place/Grider+Electric/data=!4m7!3m6!1s0x87b193fa5ceb5b17:0x716127c09610e829!8m2!3d35.5885271!4d-97.5148676!16s%2Fg%2F11hfg3km49!19sChIJF1vrXPqTsYcRKegQlsAnYXE,Grider Electric,4.9,61,Electrician,"11621 N Santa Fe Ave Suite A1, Oklahoma City, OK 73114, United States","HFQP+C3 Chisholm Creek, Oklahoma City, OK, USA",https://www.griderelectriccompany.com/,+1 405-883-4575,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM91koMPbyyO9TEVsoXepEu-BXjFob2JugNkZv9=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:47.335Z,
https://www.google.com/maps/place/Rapid+Water+Heaters/data=!4m7!3m6!1s0x87b23938deac84eb:0xf19ddfd3c6b51725!8m2!3d35.4355135!4d-97.482225!16s%2Fg%2F11dxlb2zlc!19sChIJ64Ss3jg5socRJRe1xtPfnfE,Rapid Water Heaters,4.9,670,Plumber,,,https://rapidheaters.com/,+1 405-464-3209,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM00gTsi9zr8J6zZ6AA4pgiwqnn0BaXG3tQwVhV=w425-h240-k-no,true,9 am–3 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:52.281Z,
https://www.google.com/maps/place/Anywhere+Electric/data=!4m7!3m6!1s0x87b213bf482e656d:0x6fe5f4ff56ae73ee!8m2!3d35.380055!4d-97.557329!16s%2Fg%2F11f5vbvv3f!19sChIJbWUuSL8TsocR7nOuVv_05W8,Anywhere Electric,4.9,44,Electrician,"2508 SW 86th St, Oklahoma City, OK 73159, United States","9CJV+23 South Oklahoma City, Oklahoma City, OK, USA",https://m.facebook.com/Anywhere-Electric-605617279797992,+1 405-760-4235,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPypPAoCymJ39mJX8LbWgQA2nFs9ka7FqhYXRXS=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:06:57.154Z,
"https://www.google.com/maps/place/Gary%27s+Electric,+Heat+%26+Air+Services/data=!4m7!3m6!1s0x87b23190ac70cc6f:0xd861f8c4fb64fb9d!8m2!3d35.488886!4d-97.1630896!16s%2Fg%2F126299d3t!19sChIJb8xwrJAxsocRnftk-8T4Ydg","Gary's Electric, Heat & Air Services",4.8,42,Electrician,"2021 Church Ave, Harrah, OK 73045, United States","FRQP+HQ Harrah, Oklahoma, USA",https://garyselectricservice.com/,+1 405-309-6209,"Open 24 hours

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOmFOb5HV2UD_M5Zx8eJyxu8tdAgShwBKxQPRPf=w408-h391-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:02.212Z,
"https://www.google.com/maps/place/HIS+Electric,+LLC./@35.7013071,-97.2645904,17z/data=!3m1!4b1!4m6!3m5!1s0x87b21f4cf203dde9:0xaacf1974aea7e015!8m2!3d35.7013071!4d-97.2645904!16s%2Fg%2F11glgzy314","HIS Electric, LLC.",4.9,245,Electrician,"22631 Lone Hawk Trail, Luther, OK 73054, United States","PP2P+G5 Luther, Oklahoma, USA",http://hiselectric.org/,+1 405-628-7606,Closed · Opens 8 am Mon,,,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:09.029Z,
https://www.google.com/maps/place/Andrews+Electric+Inc/data=!4m7!3m6!1s0x87b2145c017ce04b:0x9165f7b412923311!8m2!3d35.3826149!4d-97.4979894!16s%2Fg%2F1tdqp4q0!19sChIJS-B8AVwUsocRETOSErT3ZZE,Andrews Electric Inc,5.0,2,Electrician,"800 SE 83rd St, Oklahoma City, OK 73149, United States","9GM2+2R South Oklahoma City, Oklahoma City, OK, USA",,+1 405-636-1335,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cAY0A44BIwCQw2wcFVAK9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.125&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:11.612Z,
https://www.google.com/maps/place/Bliss+Electric+Inc./data=!4m7!3m6!1s0x87b214e3c3bf8273:0x749f32ceea8a7026!8m2!3d35.3623483!4d-97.4850521!16s%2Fg%2F1td_5ppb!19sChIJc4K_w-MUsocRJnCK6s4yn3Q,Bliss Electric Inc.,4.4,47,Electrician,"2620 Pole Rd, Moore, OK 73160, United States","9G67+WX Moore, Oklahoma, USA",http://blisselectricinc.com/,+1 405-793-8208,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMVnQEabwa6Zxs4GNpiQyQTmbKX9R3WlC10lgPP=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:16.473Z,
https://www.google.com/maps/place/Good+Guys+Electric+LLC./data=!4m7!3m6!1s0x87b215fefb203e65:0xd65396f3b555ffcb!8m2!3d35.4291521!4d-97.4912133!16s%2Fg%2F11b7r_qvcb!19sChIJZT4g-_4VsocRy_9VtfOWU9Y,Good Guys Electric LLC.,3.4,18,Electrician,"1125 SE Grand Blvd #105, Oklahoma City, OK 73129, United States","CGH5+MG Central Oklahoma City, Oklahoma City, OK, USA",http://goodguyselectricokc.net/,+1 405-582-0695,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7ii6mLv-c_hPag1GDKim8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.7644&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:21.555Z,
https://www.google.com/maps/place/State+Wide+Electric+Inc/data=!4m7!3m6!1s0x87b211379fbef2cb:0xba7b6e83b942cf5c!8m2!3d35.4427439!4d-97.5342204!16s%2Fg%2F1td9r0jv!19sChIJy_K-nzcRsocRXM9CuYNue7o,State Wide Electric Inc,4.7,12,Electrician,"1025 SW 22nd St, Oklahoma City, OK 73109, United States","CFV8+38 Central Oklahoma City, Oklahoma City, OK, USA",http://statewideelectric.net/,+1 405-632-7000,Closed · Opens 7:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOJWpf6T6SouNugnY1LcqmwUF0F5jg6DVDkMmh_=w408-h725-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:26.690Z,
https://www.google.com/maps/place/Miller+Electrical+Systems+LLC/data=!4m7!3m6!1s0x8dfe8cacda7f595f:0xd86203330cdf0d9d!8m2!3d35.0138225!4d-97.7677825!16s%2Fg%2F11s64hzqts!19sChIJX1l_2qyM_o0RnQ3fDDMDYtg,Miller Electrical Systems LLC,5.0,47,Electrician,,,http://www.millerelecsystems.biz/,+1 405-992-6958,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPZ6JogdX5xcxAsXXQ5kOz3856ogVALG9dMjabU=w408-h541-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:31.593Z,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x87b23d8c5097b1f3:0x200f3348ded828c6!8m2!3d35.4505818!4d-97.4298012!16s%2Fg%2F1s04wrmfx!19sChIJ87GXUIw9socRxijY3kgzDyA,Harbor Freight,4.3,1676,Hardware store,"4717 SE 15th St, Del City, OK 73115, United States","FH2C+63 Del City, Oklahoma, USA",https://www.harborfreight.com/storelocator/4717-southeast-15th-st-del-city-73115?number=472,+1 405-677-3972,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbmyAzv78vxzM7XVn9OqEc83s6ckdDp27pRoGmLzgUNkPYBpwS2GkAc9TAQUaIA-GWEjNuqSjilxbLfjDDZlYAASCe6BT8qHEqUwnINa_PRVm9snTpKS4UrYHmXcgHAvq4PlEZdcW15Mgi=w408-h544-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:36.549Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up"
https://www.google.com/maps/place/Westlake+Ace+Hardware/data=!4m7!3m6!1s0x87b23da6289c9c51:0x2ff3fe4212cec9a1!8m2!3d35.4664305!4d-97.4049326!16s%2Fg%2F1tdww613!19sChIJUZycKKY9socRocnOEkL-8y8,Westlake Ace Hardware,4.2,892,Hardware store,"212 N Air Depot Blvd, Midwest City, OK 73110, United States","FH8W+H2 Midwest City, Oklahoma, USA",https://www.westlakehardware.com/about/store-locator/locations-by-state/oklahoma/84/,+1 405-732-9222,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYtw2DRIdj-Yz6pmt6KV3_qDC5Uslqd3ub_Ipkk0gNcDeaOLPyoViyoSZ97K08r4KWds7s4XcpTyZclbKMjIx8qZzM5Vw-FKpbunI__NoSAGDtunT5CEsoZvoXeSMqP90RgnJ_Vw=w408-h306-k-no,true,7:30 am–8 pm,9 am–6 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:41.813Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up"
https://www.google.com/maps/place/Beacon+Electric+LLC/data=!4m7!3m6!1s0x87b23593b17a3013:0x5c9703d5dd59ef5!8m2!3d35.440072!4d-97.1660535!16s%2Fg%2F11sppmckr0!19sChIJEzB6sZM1socR9Z7VXT1wyQU,Beacon Electric LLC,5.0,10,Electrician,"2501 Del Rey Rd, Harrah, OK 73045, United States","CRRM+2H Harrah, Oklahoma, USA",,+1 405-953-4192,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPzP5ekr-Ige_5tnqx5ZbOscdFoEYwIlJSbeyvx=w408-h305-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:47.006Z,
"https://www.google.com/maps/place/Skipper+and+Sons+Electric,+Inc/data=!4m7!3m6!1s0x67dcab2f789bf4dd:0x9e4eebd95a54d5fd!8m2!3d35.4935721!4d-97.2063526!16s%2Fg%2F11qg466dg2!19sChIJ3fSbeC-r3GcR_dVUWtnrTp4","Skipper and Sons Electric, Inc",4.4,8,Electrician,"18539 1/2 NE 23rd St, Harrah, OK 73045, United States","FQVV+CF Harrah, Oklahoma, USA",https://skipperandsonselectric.com/,+1 405-898-3779,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNnFP-rgplnSWPpCpMdbB5EMqKc4bzKJKjCIzDq=w408-h281-k-no,true,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:51.870Z,
https://www.google.com/maps/place/24%2F7+Electrical+Services+and+Repairs/data=!4m7!3m6!1s0xa5d79ec27676a3bb:0x98a98cdb5bfb3d5!8m2!3d35.5220531!4d-97.188655!16s%2Fg%2F11tfgs24n_!19sChIJu6N2dsKe16UR1bO_tc2Yigk,24/7 Electrical Services and Repairs,4.8,88,Electrician,,,https://www.247electricalservices.com/?utm_source=cumulus+&utm_medium=onlinepresence&utm_campaign=gbp,+1 405-915-3280,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPux3r8WFqPvQYdN5Y4z4DUVzG4WHuy31Q-k1mH=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2026-01-10T23:07:56.731Z,
