placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8644cba60f44c929:0x2cc84e14dbc4867!8m2!3d30.3573173!4d-97.7367901!16s%2Fg%2F1tmxw_18!19sChIJKclED6bLRIYRZ0i8TeGEzAI,Firestone Complete Auto Care,4.0,356,Tire shop,· In-store shopping · Kerbside pickup,"7806 Northcross Dr, Austin, TX 78757, United States","9747+W7 Austin, Texas, USA",https://www.firestonecompleteautocare.com/texas/austin/7806-northcross-dr/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 512-298-4865,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcd1ekeyD9tHKvPTnJ6_OSXmzZy8djvYjqaryldTaX85x_B-WBD-9wsk1wDzp4DtEyL_EzsLHR7wUw8ILuMOxyVeqZc-m2prlTaIAc_Z5rmSqjKP_f6D9Plzt9Ird7FaHQ6z-H=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:13.069Z,
https://www.google.com/maps/place/DriveXATX+Mobile+Fleet+Specialist/data=!4m7!3m6!1s0x8644cbbbe335b14b:0x370bb89efc5c99f2!8m2!3d30.336349!4d-97.7189696!16s%2Fg%2F11v605c4sm!19sChIJS7E147vLRIYR8plc_J64Czc,DriveXATX Mobile Fleet Specialist,5.0,1,Auto repair shop,,"6910 Shirley Ave, Austin, TX 78752, United States","87PJ+GC Austin, Texas, USA",https://www.drivexus.com/,+1 512-851-1616,Open · Closes 6 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lr6Qi2degVtMfxcL4GGVhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.18015&pitch=0&thumbfov=100,true,7 am–12 am,"12–6 am, 7 am–6 pm",7 am–6 pm,7 am–12 am,"12–6 am, 7 am–12 am","12–6 am, 7 am–12 am",12–6 am,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:18.063Z,
https://www.google.com/maps/place/Lara+Tire+Shop/data=!4m7!3m6!1s0x8644cb137d240139:0x634e8ac177e9719b!8m2!3d30.3569707!4d-97.7013869!16s%2Fg%2F11vqhwt6w9!19sChIJOQEkfRPLRIYRm3Hpd8GKTmM,Lara Tire Shop,4.2,25,Tire repair shop,,"8740 N Lamar Blvd, Austin, TX 78753, United States","974X+QC Austin, Texas, USA",,+1 737-203-8914,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosKw15-cZ1pPX7v7CMlQ86I_EiaWy_0uxjrsRb4kvxs7b3ekuZzxCrx6hRclwQnmosyboY6SxZ5lUIQiD_faZz23KRIik1iaKOtxzMt0FohX-7E2d4DSKb1YsBFan8uu2KhmYVnVDJJJZz=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:23.410Z,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x8644cbcf2aef3869:0xb3e3effb07d0fc88!8m2!3d30.3550793!4d-97.7144679!16s%2Fg%2F1thq5pgh!19sChIJaTjvKs_LRIYRiPzQB_vv47M,Discount Tire,4.4,1698,Tire shop,· In-store shopping · Kerbside pickup,"8219 Research Blvd, Austin, TX 78758, United States","974P+26 Austin, Texas, USA",https://www.discounttire.com/store/tx/austin/s/1178,+1 512-339-9796,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsjI0696fkdBusz78y-2UJ26agKNETfUAwXQK1O88Ct7lQhbgkXoFQkuqYybIFmRSOZjEfxazKSZTEBoZbb9MU8aFQuo49tW_6xJvQDYx5PEsyQP1C7-1eLqpR1TsgRf3iIakUG0vigiSN=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:28.557Z,
https://www.google.com/maps/place/Leif+Johnson+Ford+Service+Department/data=!4m7!3m6!1s0x8644cb44afbf49af:0x5bf8bd58ffedcd07!8m2!3d30.3197092!4d-97.7149394!16s%2Fg%2F11qmb5jsp4!19sChIJr0m_r0TLRIYRB83t_1i9-Fs,Leif Johnson Ford Service Department,3.3,116,Auto tune up service,,"501 E Koenig Ln #2, Austin, TX 78751, United States","879P+V2 Austin, Texas, USA",https://www.leifjohnsonford.com/service-center.html?utm_source=GMBservicelisting&utm_medium=organic,+1 512-454-3767,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmS5PLw3tNziLLlBef0svzqCVEk0fivakDzeQVDIH0rfWY1oXDU7SlAR10XqoIN_cQuktC8k7gSIYfTgH8aghxZuQjvkl2g0v7h04RWIDUDw5b3YV8OXvFaksMBHjP-DXWDxZH=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:33.622Z,
https://www.google.com/maps/place/CJ%27S+Tire+Shop/data=!4m7!3m6!1s0x8644c7dd7347f34d:0xaec9a8381f04cbb5!8m2!3d30.3314244!4d-97.6274098!16s%2Fg%2F11csb1xyyl!19sChIJTfNHc93HRIYRtcsEHzioya4,CJ'S Tire Shop,4.7,148,Tire shop,,"9530 US-290, Austin, TX 78724, United States","89JF+H2 Austin, Texas, USA",,+1 512-770-2586,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0tPNJ1qbwD3A9Na8wz38_W716Q76w94MXFOHmQtAfN2yS9CVerYXS8q30P_kkQfrV25tuFjyoiRIxBLxoWiJpwGUe9k9ktaty7xiT5HmNXLW7g3eKi_X19SPmJ7YaCmLcrrF-xw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:38.362Z,
https://www.google.com/maps/place/Quick+Cycles/data=!4m7!3m6!1s0x8644cbbac7656ec7:0x3eb6032524827a16!8m2!3d30.3340913!4d-97.7177817!16s%2Fg%2F11bzrd8vpm!19sChIJx25lx7rLRIYRFnqCJCUDtj4,Quick Cycles,4.9,370,Motorcycle repair shop,,"624 Canion St, Austin, TX 78752, United States","87MJ+JV Austin, Texas, USA",https://www.quickcyclesatx.com/,+1 512-608-4596,"Closed · Opens 9 am Tue

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryIP1pSE6XVGpJLFtlEsOK8-CtQS0D4gwMA9b9ia59478YSEyAyuK6AQjFJJe_m2sFff58jMkmE6K8Zk0qUAWqrPmz3CuewoAhPYdakp_UKgh_NAr1IubDur4yZsQ4cFL05bB3=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:43.277Z,
https://www.google.com/maps/place/Volvo+Cars+of+Austin+-+Service+Department/data=!4m7!3m6!1s0x8644cb64ef6722b9:0x6b2987d8c50cb099!8m2!3d30.3339053!4d-97.7046329!16s%2Fg%2F11fv4n7m_2!19sChIJuSJn72TLRIYRmbAMxdiHKWs,Volvo Cars of Austin - Service Department,4.2,67,Auto repair shop,,"7216 N Interstate Hwy 35, Austin, TX 78752, United States","87MW+H4 Austin, Texas, USA",https://www.volvoaustin.com/service/index.htm?utm_source=google&utm_medium=gmb&utm_campaign=servicepage,+1 512-706-7000,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwRpYeGmUGfk3vz1q05OV8xX2-Ekswe6bB3-OXtk9OrIVTIApfpkBCsQMhLFWEU3xdebhULBbvhkCv1SQUf2DhWNXQQgtlq05h9vX9izuFryScaIkaQEQAOkzqtAcGKcBiDaU=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2026-03-23T15:15:48.420Z,
https://www.google.com/maps/place/Faris+Tires/data=!4m7!3m6!1s0x8644c94b625297bd:0xbfc1d4139db17ee2!8m2!3d30.393005!4d-97.681724!16s%2Fg%2F1v3khxch!19sChIJvZdSYkvJRIYR4n6xnRPUwb8,Faris Tires,4.5,362,Tire shop,,"12030 N Lamar Blvd, Austin, TX 78753, United States","98V9+68 Austin, Texas, USA",,+1 512-300-0173,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHgXJ5zKItU-QnP8IMeYMoSoMUykcxATVXJwOoGQgFVKkIqMabSnPv59N6sL0PVfbLcp7XUe3R9C1ABiLWOY2uIAtS0UpxSpJdpd3xuJexNbg5eMUWfiiTYvjIIPf38ny8UZ5u=w408-h306-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:09.418Z,
https://www.google.com/maps/place/Guerrero+Mobile+Mechanics/data=!4m7!3m6!1s0x8644cb84d5604321:0xa18130c691ec69fe!8m2!3d30.3415204!4d-97.7548986!16s%2Fg%2F11m5n9710g!19sChIJIUNg1YTLRIYR_mnskcYwgaE,Guerrero Mobile Mechanics,4.2,40,Auto repair shop,,"5900 Balcones Dr #24182, Austin, TX 78731, United States","86RW+J2 Austin, Texas, USA",https://guerreromobilemechanics.com/,+1 346-266-0849,"Open · Closes 11:45 pm

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmG1tH-AoDY_ERwe02u0ImTCD-qvrLq6ZFY8LviPx_FiYrnOsr25IJQPXUVwoENTArwxZDwVrkJTNZV1RHfBCq3W9EA4178AJmeaA7wJTHnjoFzfeOuHy-PNlL8Kf6vKxCPC6DV7MamLuM=w474-h240-k-no,true,7 am–11:45 pm,7 am–11:45 pm,7 am–11:45 pm,7 am–11:45 pm,7 am–11:45 pm,7 am–11:45 pm,7 am–11:45 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:14.954Z,
https://www.google.com/maps/place/NTB-National+Tire+%26+Battery/data=!4m7!3m6!1s0x8644cb9e6e718957:0xdf6013f5ffa53f22!8m2!3d30.3725558!4d-97.7398963!16s%2Fg%2F1tfpq27z!19sChIJV4lxbp7LRIYRIj-l__UTYN8,NTB-National Tire & Battery,4.6,777,Tire shop,· In-store pick-up,"8601 N Mopac Expy, Austin, TX 78759, United States","97F6+22 Austin, Texas, USA",https://www.mavis.com/locations/austin-mopac-expy-tx/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4437,+1 512-253-8718,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7ccsci4mclktaoQkdSgqpEsojXOgo7twR0APWYf1lCGbQVuv-BL5Q7Sn2Ij9e2C_LMyKXjZa84Qel9ejNB8CBCy_Ho6ZxVNUQMMorgy5ixUX01ukXqMxykk7Rr1qRr5xWv_0Obw=w408-h357-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:20.351Z,
https://www.google.com/maps/place/Amadeus+Auto+Repair/data=!4m7!3m6!1s0x8644cbe55c3e5121:0x16144d9e1347093c!8m2!3d30.3307413!4d-97.7229576!16s%2Fg%2F11w3n9jnqh!19sChIJIVE-XOXLRIYRPAlHE55NFBY,Amadeus Auto Repair,5.0,11,Auto repair shop,,"6215 N Lamar Blvd, Austin, TX 78752, United States","87JG+7R Austin, Texas, USA",https://nanar5811.wixsite.com/amadeusautorepair-1,+1 512-667-5002,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfJ7UKuY9CRBO-d1JonMIolLclDNVEvU1elekW4oEz9yOmAWoqT_4kXLFeSRfL-SSATBtbZ0nqeIGyI-GaBBP0iutqMBGvQ4o2bULdt2qjNNcSD5S_miaPvGuBpAmtlxvrysstVcf7BO8=w408-h920-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"8 am–4:30 pm, 5:30 pm–12 am",12 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:25.539Z,
https://www.google.com/maps/place/Terry%27s+Burnet+Road+Inspection/data=!4m7!3m6!1s0x8644ca5e54e0c005:0xae2744ba25fc6208!8m2!3d30.3246046!4d-97.7389078!16s%2Fg%2F1vbl7zs3!19sChIJBcDgVF7KRIYRCGL8JbpEJ64,Terry's Burnet Road Inspection,4.7,241,Car inspection station,,"5220 Jim Hogg Ave, Austin, TX 78756, United States","87F6+RC Austin, Texas, USA",,+1 512-451-4677,Open · Closes 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqF5Vvtv_TguY1syEbRHGB6JqSVZHeItXiZ49jgVbZH7-wT7jvWU8cNns55yHGh3CifBaoPlVhcdEB0D-tNSdDRGZbNtchYBr-lu8pWGKMaBwTLUWry3cd038_N9HOKSHNjexbXSw=w408-h246-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:31.348Z,
https://www.google.com/maps/place/3J+PRO+MOTORS/data=!4m7!3m6!1s0x8644cb004e4847bf:0x29d82ac0cc49abe9!8m2!3d30.322421!4d-97.7283068!16s%2Fg%2F11y4ld03s8!19sChIJv0dITgDLRIYR6atJzMAq2Ck,3J PRO MOTORS,4.9,43,Mechanic,,"5415 N Lamar Blvd, Austin, TX 78751, United States","87CC+XM Austin, Texas, USA",https://www.instagram.com/3jpromotors/,+1 737-900-9516,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNBL-NWSkKxwM0RXCfCROQ704MGbUqcAiYS78p2IDoHftlSq_tkZf_LBRl01YMfhrqqnXwNxOZpLopv5iSSMfLMrflXBXqY39pP3VttONg6llrx-Gd8XXGcicibysn2ukI3DKs2j1DWqpe=w408-h612-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:36.842Z,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8644cc785d3448f7:0x28686babf8214fda!8m2!3d30.3857988!4d-97.7338476!16s%2Fg%2F1tftxbsh!19sChIJ90g0XXjMRIYR2k8h-KtraCg,Firestone Complete Auto Care,3.9,477,Tire shop,· In-store shopping · Kerbside pickup,"10515 N Mopac Expy Ste P Ste P, Austin, TX 78759, United States","97P8+8F Austin, Texas, USA",https://www.firestonecompleteautocare.com/texas/austin/10515-n-mopac-expy-ste-p/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 512-537-6209,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojO9ZASSyDeECebiiQ14PsI-A-Kss0HafQqxl1MDGD5NkImz8yuSkRIYIcFIKvlj9Yjshc8gtkECFETAdHxfUFtu_KO9p7EpQjdChNo1iZqerSfEcTGTSD7wImt2r7m-kwCy0TDQ=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:42.050Z,
https://www.google.com/maps/place/Lamb%27s+Tire+%26+Automotive/data=!4m7!3m6!1s0x8644cb9146b6968f:0x56541a56fe77fdf5!8m2!3d30.3753925!4d-97.7264617!16s%2Fg%2F1vqth55l!19sChIJj5a2RpHLRIYR9f13_lYaVFY,Lamb's Tire & Automotive,4.8,351,Tire shop,· In-store shopping · In-store pick-up,"9110 Burnet Rd, Austin, TX 78758, United States","97GF+5C Austin, Texas, USA",https://www.lambstire.com/locations/tx/austin/auto-repair-9110-burnet-rd?utm_source=local_listing&utm_medium=organic&utm_campaign=store_4019,+1 737-377-3559,"Open · Closes 6 pm

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOyhoTEoNauvjptj_uqBvhJBRK-6kXMkeVNDyizlWPgB9sxoqIcuxeHiozirI6n_BrIq-8J65RCvNbFOmCiLdzfr-W5e3UT6uKIt81HVkGoMD_g03Pn7FlkTbw20Uvp6Dv6py1Ken2Bxhr=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:47.116Z,
https://www.google.com/maps/place/Wheel+Technologies/data=!4m7!3m6!1s0x8644cb92fea16baf:0xe3f9bba15b7a5098!8m2!3d30.342868!4d-97.67194!16s%2Fg%2F1hc509hq3!19sChIJr2uh_pLLRIYRmFB6W6G7-eM,Wheel Technologies,4.2,76,Wheel store,,"8906 Wall St Suite 708, Austin, TX 78754, United States","88VH+46 Austin, Texas, USA",http://www.wheeltechnologies.com/,+1 512-339-9036,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3-BQEGlIDfcnbGKWwbIqOAPXDar-54AdutZjrbsZoA5GglqasyBJSU6tApn_3DgAoIQH9kCil1z4N4poa3S6m0bDqsoZ9Uu32Z46mHMIM9IJVFwag5lcBccAQh-Nd06u09k6S=w408-h725-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:52.544Z,
https://www.google.com/maps/place/RNR+Tire+Express/data=!4m7!3m6!1s0x8644cbceaf43513f:0xd860f4db342aa728!8m2!3d30.3814207!4d-97.68624!16s%2Fg%2F1tjyt_lx!19sChIJP1FDr87LRIYRKKcqNNv0YNg,RNR Tire Express,4.6,681,Tire shop,· In-store shopping,"11209 N Lamar Blvd, Austin, TX 78753, United States","98J7+HG Austin, Texas, USA",http://rnrtires.com/,+1 512-374-9933,"Open · Closes 6 pm

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKIVWHDjWPgEH7Vj53kXQXevSUVGb5f8oKEtYsEmis6r_eEwVEvja4SP7tI88JvkoWksVF1RFz7pATt7Bz4XF4urZIIAT7D1dQf9MOh5qmEY87NVWX2WklnWEtVS00yY_giaa0zh3uyp75=w408-h306-k-no,true,9 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–7 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:16:57.698Z,
https://www.google.com/maps/place/Al-Ameer+automotive/data=!4m7!3m6!1s0x8644c990f8d91e03:0x41aeebcccd87e41a!8m2!3d30.3327878!4d-97.684929!16s%2Fg%2F11hcdwbhrh!19sChIJAx7Z-JDJRIYRGuSHzczrrkE,Al-Ameer automotive,5.0,2,Auto repair shop,,"Austin, TX 78754, United States","88M8+42 Austin, Texas, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IYaou1SG1A84MOErPp0BdA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.705105&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:17:00.784Z,
https://www.google.com/maps/place/Lempar%27s+Garage/data=!4m7!3m6!1s0x8644ca54a3adc6c3:0x52f7c4c30e2524c4!8m2!3d30.3437927!4d-97.7364946!16s%2Fg%2F1tmgctt1!19sChIJw8ato1TKRIYRxCQlDsPE91I,Lempar's Garage,4.7,17,Auto repair shop,,"6735 Burnet Ln, Austin, TX 78757, United States","87V7+GC Austin, Texas, USA",,+1 512-453-4123,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8N_Jzs0G61x5bxoGBq_8og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.50815&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:17:03.912Z,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x8644cb952563dd71:0x2aa1f35cfd1d6d0b!8m2!3d30.371319!4d-97.720287!16s%2Fg%2F1tdn4h3f!19sChIJcd1jJZXLRIYRC20d_VzzoSo,Pep Boys Auto Service & Tires,3.8,832,Tire shop,· In-store shopping · In-store pick-up,"8917 Research Blvd, Austin, TX 78758, United States","97CH+GV Austin, Texas, USA",https://www.pepboys.com/stores/tx/austin/8917-research-blvd?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 512-887-4381,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrwNo6c5M4-VpHFjNcG7XSQtioSm6Kazpr5OieObLz__egohwQXMDJwHVvYLZaFQhu5WfGx69go_YrCGMAaGfqgWpJu5Xs5gQuSuGV36pEBhJg0xKQMXRZMrHAs8c0yxBMlm3nNhuZXDnO=w531-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:17:09.292Z,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x8644cec75df19185:0x1937f28ad361b5b4!8m2!3d30.410053!4d-97.6760581!16s%2Fg%2F1txfpj_s!19sChIJhZHxXcfORIYRtLVh04ryNxk,Discount Tire,4.5,1199,Tire shop,· In-store shopping · Kerbside pickup,"13000 N Interstate Hwy 35 BLDG 7, Austin, TX 78753, United States","C86F+2H Austin, Texas, USA",https://www.discounttire.com/store/tx/austin/s/1712,+1 512-491-0843,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfryEXgQJYaNHBIxix_Hn84w0Zx0oxX-ofdFX8OQ-9vsv5YVhqq9fh0BjdTycbJv56Pp4-W3foz4kpFsJoJ4EjRoHyPeNdmpgEjNccwT1xe79iUafPSSs9UiyW7tCWaHX0VfB2lSsy2p3M=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:17:14.895Z,
https://www.google.com/maps/place/Brake+Check+%23439/data=!4m7!3m6!1s0x8644cb8c7f4baf11:0x53e38d8ec14ce272!8m2!3d30.3574432!4d-97.7300812!16s%2Fg%2F11r_ff9xm6!19sChIJEa9Lf4zLRIYRcuJMwY6N41M,Brake Check #439,4.6,382,Auto repair shop,,"7941 Burnet Rd, Austin, TX 78753, United States","9749+XX Austin, Texas, USA",https://brakecheck.com/austin-burnet-rd/,+1 512-501-2889,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweru2XZ3B54Co8maWtTPtksRFbRWmJgKEZBFNLrrcgv0iBiQegMqJlnAlZA1WPRk9PJLhDMWzzrSLjnBUJd4-mPYoP6j1HQomZ8tixGtGfQkJRAC2sTz2SA_1Rb9LqqGgQfRP5zj2TqLpTkP=w408-h544-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+North+Loop+Austin+TX/@30.3150537,-97.7146758,14z",2026-03-23T15:17:19.978Z,
https://www.google.com/maps/place/CAR+CARE+EXPERTS/data=!4m7!3m6!1s0x865b3bb6e9cc70b7:0x3b3096a425911667!8m2!3d30.3236371!4d-97.6807729!16s%2Fg%2F11svb9x80v!19sChIJt3DM6bY7W4YRZxaRJaSWMDs,CAR CARE EXPERTS,4.7,41,Car repair and maintenance service,,"7234 E Hwy 290, Austin, TX 78723, United States","88F9+FM Austin, Texas, USA",https://sites.google.com/view/carcareexperts/home,+1 512-689-7884,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8ErRIYxsSd3jT5PgCiReozdWs3V4g91ocn9Qc3kxM746G4BdfUU85fma7GmbmlE8zvl3a03rNEQ-7ylpdx8g4W7F7YRglN4OMxbqg9RxYzZiyTJsPRc4s9kD4TaB49pupnWFP3MnEY8K7=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T15:17:41.186Z,
https://www.google.com/maps/place/Mobil+1+Lube+Express/data=!4m7!3m6!1s0x8644c9da30854697:0x7be7b380740f7c52!8m2!3d30.3103033!4d-97.6676229!16s%2Fg%2F1tfw3f8l!19sChIJl0aFMNrJRIYRUnwPdICz53s,Mobil 1 Lube Express,4.0,262,Oil change service,,"6650 Manor Rd, Austin, TX 78723, United States","886J+4X Austin, Texas, USA",,+1 512-926-8900,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5qxgKb7_ppeVDnSoMv5qjnKHhkWWbOYRtobFn0WddsrvYkTOZK7IjiDf501jXx6Mxe45_OO9iv1ns8MYFhJQHgCSEJV31eahB-ZnINxQNtNpyUvmbx67fIlE2WQaSL06J3kUR=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Mueller+Austin+TX/@30.2986834,-97.700371,14z",2026-03-23T15:17:46.410Z,
