placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,isBlackOwned,attributes
"https://www.google.com/maps/place/Jill+Spielmann,+Counselor/data=!4m7!3m6!1s0x8804ff291d93173f:0xdc4c4e422ce00292!8m2!3d43.2188084!4d-88.1269124!16s%2Fg%2F11txdnw91q!19sChIJPxeTHSn_BIgRkgLgLEJOTNw","Jill Spielmann, Counselor",5.0,3,Psychotherapist,"W175N11081 Stonewood Dr UNIT 212, Germantown, WI 53022, United States","6V9F+G6 Germantown, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/germantown/jill-spielmann/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-553-6917,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMoUY3oi1FIJpEdAt00353bdRtxHxfnmEKNkgdy=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:24.508Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,
"https://www.google.com/maps/place/Brad+K+Grunert,+PHD/data=!4m7!3m6!1s0x88050213692115d1:0x8133fc46a2f565be!8m2!3d43.1447654!4d-88.0719966!16s%2Fg%2F11kjq64x7s!19sChIJ0RUhaRMCBYgRvmX1okb8M4E","Brad K Grunert, PHD",,,Psychologist,"Northfield Dr, Menomonee Falls, WI 53051, United States","4WVH+W6 Menomonee Falls, Wisconsin, USA",https://www.froedtert.com/doctors/brad-grunert-1588615330,+1 262-253-5400,,,https://lh3.googleusercontent.com/p/AF1QipPgm7_V5imYP-0Ttg8d4OYUcXjtF9q_exQevt7o=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:27.557Z,,,,,,,,,
"https://www.google.com/maps/place/Lauren+Demshar+Abbott,+LCSW/data=!4m7!3m6!1s0x88050341c21b1f19:0x4e2443efe7778c86!8m2!3d43.145095!4d-88.0720375!16s%2Fg%2F11w35bw507!19sChIJGR8bwkEDBYgRhox35-9DJE4","Lauren Demshar Abbott, LCSW",,,Psychologist,"Northfield Dr, Menomonee Falls, WI 53051, United States","4WWH+25 Menomonee Falls, Wisconsin, USA",,+1 262-253-5400,,,https://lh3.googleusercontent.com/p/AF1QipPmMCXX2wfaaLVCX4Y7oKqurzFOwCLRpEAKvYmf=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:30.163Z,,,,,,,,,
"https://www.google.com/maps/place/Cara+Mastin,+Counselor/data=!4m7!3m6!1s0x8804ff9892b4fdd7:0x359369552a716184!8m2!3d43.2188084!4d-88.1269124!16s%2Fg%2F11xp6f4b1y!19sChIJ1_20kpj_BIgRhGFxKlVpkzU","Cara Mastin, Counselor",5.0,1,Psychotherapist,"W175 N11081, Stonewood Dr UNIT 212, Germantown, WI 53022, United States","6V9F+G6 Germantown, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/germantown/cara-mastin/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-789-1191,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNiWTRAGTm4zOSAsVilSQHLSslFVEu1-n7Z9UOj=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:34.986Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Judy+Ann+Walz,+MSN,+RN/data=!4m7!3m6!1s0x8804fffdabc97327:0xd3b56db4644d743b!8m2!3d43.221519!4d-88.1171642!16s%2Fg%2F11ghs2xtl8!19sChIJJ3PJq_3_BIgRO3RNZLRttdM","Judy Ann Walz, MSN, RN",5.0,1,Psychotherapist,"Mequon Rd, Germantown, WI 53022, United States","6VCM+J4 Germantown, Wisconsin, USA",https://www.judywalz.com/,+1 262-251-1090,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOTuTE9cSGE_UQpYjPAND2muWefU6Q_eBBB0GRq=w408-h312-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:39.900Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 am,10 am–5 pm,10 am–5 pm,,
"https://www.google.com/maps/place/Peter+Kenny,+PHD/data=!4m7!3m6!1s0x880502131518f579:0xe1b208ea9537e454!8m2!3d43.145095!4d-88.0720375!16s%2Fg%2F11tn6k_chq!19sChIJefUYFRMCBYgRVOQ3leoIsuE","Peter Kenny, PHD",,,Counselor,"Northfield Dr, Menomonee Falls, WI 53051, United States","4WWH+25 Menomonee Falls, Wisconsin, USA",https://www.froedtert.com/doctors/peter-kenny-1457317943,+1 262-253-5400,,,https://lh3.googleusercontent.com/p/AF1QipPmFnvX8MYGrvWnOISS5iNk7iU6MeOQVHkUnwTZ=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:42.526Z,,,,,,,,,
"https://www.google.com/maps/place/Brad+Sachse,+Counselor/data=!4m7!3m6!1s0x8804ff94062fc8d9:0x67d3f74eac8e4481!8m2!3d43.218802!4d-88.1269201!16s%2Fg%2F11ss87q3hx!19sChIJ2cgvBpT_BIgRgUSOrE7302c","Brad Sachse, Counselor",4.4,5,Psychotherapist,"W175 N11081, Stonewood Dr UNIT 212, Germantown, WI 53022, United States","6V9F+G6 Germantown, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/germantown/bradley-sachse/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-789-1191,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNP4EqNqrHcbdW_WdJu4KBeVJUSE49zdugNKy3o=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:47.463Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,
"https://www.google.com/maps/place/Marissa+Mowery,+LCSW,+CSAC/data=!4m7!3m6!1s0x8805036788777643:0x9f35e6878b943f0f!8m2!3d43.145095!4d-88.0720375!16s%2Fg%2F11w35bsys2!19sChIJQ3Z3iGcDBYgRDz-Ui4fmNZ8","Marissa Mowery, LCSW, CSAC",,,Psychologist,"Northfield Dr, Menomonee Falls, WI 53051, United States","4WWH+25 Menomonee Falls, Wisconsin, USA",,+1 262-253-5400,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YV-we2XBmtPEaz0RzH8Peg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.40518&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:50.500Z,,,,,,,,,
"https://www.google.com/maps/place/Susan+Schroeder,+Counselor/data=!4m7!3m6!1s0x88050379f997ee17:0xa42b4fa1ac21c041!8m2!3d43.1507968!4d-88.0492641!16s%2Fg%2F11syr90qdj!19sChIJF-6X-XkDBYgRQcAhrKFPK6Q","Susan Schroeder, Counselor",5.0,5,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+87 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/susan-schroeder/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOedooZ9kIo4ULcfenXOF0-symVMLU64os2Onu0=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:11:55.366Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,
"https://www.google.com/maps/place/Center+of+Being,+LLC/data=!4m7!3m6!1s0x88044f805c67a62d:0xe1546b9e636527cc!8m2!3d43.1526049!4d-88.0529613!16s%2Fg%2F11hf7h3tk3!19sChIJLaZnXIBPBIgRzCdlY55rVOE","Center of Being, LLC",5.0,2,Mental health service,"11414 W Park Pl Suite 202, Office 249, Milwaukee, WI 53224, United States","5W3W+2R Milwaukee, Wisconsin, USA",https://counselorklenner.wixsite.com/centerofbeing,+1 262-355-4456,Closed · Opens 7:30 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOFCXZWSTdIjKA5_xJHMvsayxiwiVIBoKNZqCtO=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:00.200Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9:30 am–3 pm,Closed,Closed,,
https://www.google.com/maps/place/Jordan+Johnson+Counseling/data=!4m7!3m6!1s0x8804ffac4298aee3:0xbebd29b63054182!8m2!3d43.2200637!4d-88.1274058!16s%2Fg%2F11vm13xxzm!19sChIJ466YQqz_BIgRgkEFY5vS6ws,Jordan Johnson Counseling,5.0,2,Psychotherapist,"W175N11163 Stonewood Dr, Germantown, WI 53022, United States","6VCF+22 Germantown, Wisconsin, USA",https://www.johnsonpsychologicalservices.com/,+1 414-439-3768,,,https://lh3.googleusercontent.com/p/AF1QipNvIqITwK9MBefBIYrcToM7-yOba-ojpvpZJkG1=w408-h288-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:02.980Z,,,,,,,,,
https://www.google.com/maps/place/American+Behavioral+Clinics-+Mequon+Clinic/data=!4m7!3m6!1s0x8804e16ff723ae01:0x63f29dc2125b656!8m2!3d43.2050147!4d-87.9233888!16s%2Fg%2F1tgq76nd!19sChIJAa4j92_hBIgRVrYlIdwpPwY,American Behavioral Clinics- Mequon Clinic,4.6,117,Psychiatrist,"1240 W Ranchito Ln, Mequon, WI 53092, United States","634G+2J Mequon, Wisconsin, USA",https://americanbehavioralclinics.com/our-locations/mequon-clinic-2/,+1 262-241-3231,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCjQ9VOcoBTHJC4wsKl3ZJwWe8NHbTGiL6gheO=w408-h305-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:08.142Z,,,,,,,,,
"https://www.google.com/maps/place/Wendy+Herrick,+Counselor/data=!4m7!3m6!1s0x8805065a67261335:0x393d1e5f9e9fca73!8m2!3d43.2188084!4d-88.1269124!16s%2Fg%2F11rwxg0xj4!19sChIJNRMmZ1oGBYgRc8qfnl8ePTk","Wendy Herrick, Counselor",4.0,5,Psychotherapist,"W175N11081 Stonewood Dr UNIT 212, Germantown, WI 53022, United States","6V9F+G6 Germantown, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/germantown/wendy-herrick/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-553-6917,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPDn-U15mgmu8TNZhejZsVRxOnQ_RL0G4yhEWx_=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:13.677Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,
https://www.google.com/maps/place/American+Telepsychiatry/data=!4m7!3m6!1s0x88050389bb501f55:0xf0df88a8c13902e7!8m2!3d43.1203013!4d-88.0254938!16s%2Fg%2F11h_x5dsqh!19sChIJVR9Qu4kDBYgR5wI5waiI3_A,American Telepsychiatry,5.0,1,Medical clinic,"5626 N 91st St, Milwaukee, WI 53225, United States","4XCF+4R Milwaukee, Wisconsin, USA",http://atelepsych.com/,+1 414-939-7113,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyu2Izd-KzVLgzLAjVJV5azVKQCX-jLR2oPzRjuKLGUTtryixf1wxpqPsjsJMGWsW207F-JYUfitTIpNoSyMEBmEr8Ud3Ps8yNL8-V3LXY-Jknx04FO2bYz_wwc5ZZAiiAmWHuQ=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:16.328Z,,,,,,,,,
https://www.google.com/maps/place/Trilogy+Behavioral+Health+Services/data=!4m7!3m6!1s0x88051d0f11a80e6d:0x6c4849f850dce462!8m2!3d43.1520359!4d-87.9848357!16s%2Fg%2F11m62x7_ky!19sChIJbQ6oEQ8dBYgRYuTcUPhJSGw,Trilogy Behavioral Health Services,5.0,2,Psychiatrist,"7384 North 60th Street, Milwaukee, Wisconsin 53223/7384 N. 60th St /2741 W Fond du Lac Ave 2741 W Fond du Lac AveMilwaukee, WI 53210, Milwaukee, WI 53223, United States","5228+R3 Milwaukee, Wisconsin, USA",https://www.trilogybehavioralhealthservices.com/,+1 414-737-4774,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3vsspfHI-zdtV-EC-CE1wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.4296556&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:20.944Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,,
"https://www.google.com/maps/place/Elizabeth+Stetter,+Counselor/data=!4m7!3m6!1s0x880569ebdb993cab:0x731a66fc6c656b9b!8m2!3d43.1507319!4d-88.0493714!16s%2Fg%2F11syr8_5_g!19sChIJqzyZ2-tpBYgRm2tlbPxmGnM","Elizabeth Stetter, Counselor",4.5,2,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+77 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/elizabeth-stetter/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-789-1191,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNf5zLiu3j0Wssrg3rf-CnPiqW_tg-6MnEiD-Vq=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:25.900Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/North+Hills+Health+Center+-+Primary+Care/data=!4m7!3m6!1s0x880503e025a40bad:0x9fe7dc1ab7945171!8m2!3d43.145095!4d-88.0720375!16s%2Fg%2F11y76z743w!19sChIJrQukJeADBYgRcVGUtxrc558,North Hills Health Center - Primary Care,3.0,2,Medical clinic,"W129N7055 Northfield Dr, Menomonee Falls, WI 53051, United States","4WWH+25 Menomonee Falls, Wisconsin, USA",,+1 262-253-5400,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YV-we2XBmtPEaz0RzH8Peg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.40518&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:28.639Z,,,,,,,,,
"https://www.google.com/maps/place/Dr.+John+Juern/@43.2200768,-88.1273604,17z/data=!3m1!4b1!4m6!3m5!1s0x8804fedf05f4682f:0xa18a0f19e27cd9d8!8m2!3d43.2200768!4d-88.1273604!16s%2Fg%2F1thx95nw",Dr. John Juern,5.0,1,Psychologist,"W175N11163 Stonewood Dr, Germantown, WI 53022, United States","6VCF+23 Germantown, Wisconsin, USA",,+1 262-251-7731,,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:33.719Z,,,,,,,,,
"https://www.google.com/maps/place/Maria+Erdmann-Rodriguez,+Counselor/data=!4m7!3m6!1s0x88050315cd5aebd5:0xb1930a819fde1906!8m2!3d43.1507531!4d-88.0492935!16s%2Fg%2F11rz2mfhdc!19sChIJ1etazRUDBYgRBhnen4EKk7E","Maria Erdmann-Rodriguez, Counselor",5.0,1,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+87 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/maria-erdmannrodriguez/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMEveflGIRst_Vw9m1KAiZVdm6aUqQBCO-scAmJ=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:38.507Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,
https://www.google.com/maps/place/Blue+Willow+Counseling+and+Consulting+LLC/data=!4m7!3m6!1s0x88050336a9e89bd9:0xac0d48b6e904cbb2!8m2!3d43.1506901!4d-88.0492703!16s%2Fg%2F11p3ks1m2d!19sChIJ2ZvoqTYDBYgRsssE6bZIDaw,Blue Willow Counseling and Consulting LLC,5.0,3,Mental health service,"10850 W Park Pl #460, Milwaukee, WI 53224, United States","5X22+77 Milwaukee, Wisconsin, USA",http://www.bluewillowcc.com/,+1 414-375-9807,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipM6Cg81zig24avYpFrvnfPSP3qWK0q9kVW_KgRY=w408-h312-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:43.289Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,,
https://www.google.com/maps/place/Ascension+Columbia+St.+Mary%27s+-+Germantown/data=!4m7!3m6!1s0x8804fedc40d00e13:0x92890d387f799124!8m2!3d43.2203405!4d-88.1006845!16s%2Fg%2F1vxf_r4t!19sChIJEw7QQNz-BIgRJJF5fzgNiZI,Ascension Columbia St. Mary's - Germantown,4.4,178,General practitioner,"N 112 W15415, Mequon Rd, Germantown, WI 53022, United States","6VCX+4P Germantown, Wisconsin, USA",https://healthcare.ascension.org/locations/wisconsin/wimil/germantown-ascension-columbia-st-marys?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local,+1 262-250-7800,Closed · Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOPoZECKbqmxohnufpgNsjsb16HYzQckU77yn-g=w408-h271-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:48.270Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Victoria+Jackson,+Counselor/data=!4m7!3m6!1s0x8805031a3b3c44e5:0x8bf4ad9a3004e3cb!8m2!3d43.1507638!4d-88.0492983!16s%2Fg%2F11qb3lc89r!19sChIJ5UQ8OxoDBYgRy-MEMJqt9Is","Victoria Jackson, Counselor",5.0,6,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+87 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/victoria-jackson/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOba2TinQ971OXWemp77zucZv1QTVVqmkrO9VVH=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:53.203Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,
"https://www.google.com/maps/place/Francie+L.+Stone,+PsyD/data=!4m7!3m6!1s0x8805027dcee3180f:0x823fc2bcca0cb5ee!8m2!3d43.152563!4d-88.052977!16s%2Fg%2F11cn6hxgpc!19sChIJDxjjzn0CBYgR7rUMyrzCP4I","Francie L. Stone, PsyD",3.7,3,Psychotherapist,"11414 W Park Pl #202, Milwaukee, WI 53224, United States","5W3W+2R Milwaukee, Wisconsin, USA",http://www.drfranciestone.com/,+1 414-716-6335,,,https://lh3.googleusercontent.com/p/AF1QipOEmPlTgAw3gga7dbL0hcSTyzBk3bMRYmil33cN=w408-h276-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:12:56.389Z,,,,,,,,,
https://www.google.com/maps/place/Froedtert+Germantown+Health+Center/data=!4m7!3m6!1s0x8804fec49e5ca60f:0x6cb469a2baca305b!8m2!3d43.2215411!4d-88.1186981!16s%2Fg%2F1vl5hbt7!19sChIJD6ZcnsT-BIgRWzDKuqJptGw,Froedtert Germantown Health Center,4.1,26,Medical clinic,"W168 N11237 Western Ave, Germantown, WI 53022, United States","6VCJ+JG Germantown, Wisconsin, USA",https://www.froedtert.com/locations/health-center/germantown-health-center,+1 262-253-5060,Closed · Opens 7:45 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPRDCWiCSx60ICXfO-ZToyhHnYe8-XnYu7UD9fi=w411-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:01.344Z,7:45 am–6 pm,7:45 am–6 pm,8 am–6 pm,7:45 am–6 pm,7:45 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Elizabeth+Anne+Menon,+Counselor/data=!4m7!3m6!1s0x88050357bd6f566f:0x27be0564478862a7!8m2!3d43.1507319!4d-88.0493714!16s%2Fg%2F11xcwln7kz!19sChIJb1ZvvVcDBYgRp2KIR2QFvic","Elizabeth Anne Menon, Counselor",5.0,1,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+77 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/elizabeth-menon/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP4-HiE8MPqWVbPdMxecJ91j56_BB5NF_aVV-e9=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:06.329Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Glendale/data=!4m7!3m6!1s0x88051d14d98066b9:0xb3ebb0d1646ec93!8m2!3d43.1201483!4d-87.9344894!16s%2Fg%2F11swpjy0m0!19sChIJuWaA2RQdBYgRk-xGFg27Pgs,LifeStance Therapists & Psychiatrists Glendale,4.9,74,Mental health clinic,"5650 N Green Bay Ave Suite 205, Glendale, WI 53209, United States","43C8+36 Glendale, Wisconsin, USA",https://lifestance.com/location/glendale-wi-5650-n-green-bay-ave/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 414-677-2792,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMMqY9EJuqOmGyenUetHqTdy7TtABa-wJWaVDN_=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:11.082Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,,
"https://www.google.com/maps/place/Sara+Saunders,+Counselor/data=!4m7!3m6!1s0x880503993b16da93:0x3057c35471c21b41!8m2!3d43.15081!4d-88.0492834!16s%2Fg%2F11vszh_jgq!19sChIJk9oWO5kDBYgRQRvCcVTDVzA","Sara Saunders, Counselor",5.0,9,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+87 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/sara-saunders/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNAnz6jlLTmZbtEbGFG1R-9sEC83d6Fc-UG_ErF=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:15.935Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/Elizabeth+Dulak,+Counselor/data=!4m7!3m6!1s0x880503e920815c87:0xa397ca23b7ed257e!8m2!3d43.1507881!4d-88.0492769!16s%2Fg%2F11syr9d2cl!19sChIJh1yBIOkDBYgRfiXttyPKl6M","Elizabeth Dulak, Counselor",5.0,2,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+87 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/therapist/wi/milwaukee/elizabeth-dulak/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 414-361-4100,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMctVytuSdiKB2cbsfrPp_fmSqrqf3J7iNrkKHK=w427-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:21.308Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,,
"https://www.google.com/maps/place/Laura+Janson,+LPC/data=!4m7!3m6!1s0x8805030d9b1f8ba5:0xa21e466b985356b!8m2!3d43.1506858!4d-88.0493545!16s%2Fg%2F11kj0f_h8h!19sChIJpYsfmw0DBYgRazWFuWbkIQo","Laura Janson, LPC",5.0,2,Psychotherapist,"10850 W Park Pl # 100, Milwaukee, WI 53224, United States","5X22+77 Milwaukee, Wisconsin, USA",https://lifestance.com/provider/laura-janson/?utm_source=gmb&utm_medium=organic&utm_campaign=providers,+1 262-789-1191,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Ue1HDHBBcgKepJlgIgLBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.33893&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Menomonee+Falls+WI/@43.1788618,-88.1174594,14z",2025-12-16T05:13:26.060Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,
