placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Grizzly+Dirt/data=!4m7!3m6!1s0x83a5e6a0a51c4141:0x2175dd75f46fdd25!8m2!3d33.1611885!4d-96.8651!16s%2Fg%2F11s5g_7s95!19sChIJQUEcpaDmpYMRJd1v9HXddSE,Grizzly Dirt,4.7,14,Excavating contractor,,,https://grizzlydirt.com/,+1 214-552-3443,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL0d9Bfe2qVhkfz7CIUY0jPqpAuOO9zPOn4sMGtXrH82Uywq6izb1KOciIqPI4msFdLR7n2Dm2JLA_ir0hhKB1iU-0MQeY8bg-KBjUxa3q37G9c-YaSfH-jhLkozcn5GC0fJJB6g=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:23.644Z,,
https://www.google.com/maps/place/360+Chiropractic+%26+Wellness/data=!4m7!3m6!1s0x864c3c5923aa73c9:0xd29b645cee48fde9!8m2!3d33.1219371!4d-96.808537!16s%2Fg%2F1v96m5tf!19sChIJyXOqI1k8TIYR6f1I7lxkm9I,360 Chiropractic & Wellness,4.9,460,Chiropractor,"8715 Lebanon Rd #100, Frisco, TX 75034, United States","45CR+QH Frisco, Texas, USA",https://www.360chiropractic.net/?utm_source=GBP&utm_medium=organic,+1 214-705-0888,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5811nkW7R0_DFDMFh7IOrm1Ld_J6DqNhO6zWxh8fL_xSXovoeA3L0L2BaohVO9Ei2jqNLBavLbKvvOuhOlUabwejp_cST8qskee2tcHnwaRUq2IujAG1gcA4NrRllFqpzQeM=w503-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8–11:30 am,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:28.393Z,,
https://www.google.com/maps/place/E+G+Landscape/data=!4m7!3m6!1s0x23efb4f1c3126a4f:0x87f3eef3060a15bf!8m2!3d33.1495996!4d-96.877609!16s%2Fg%2F11v4m4ykq3!19sChIJT2oSw_G07yMRvxUKBvPu84c,E G Landscape,5.0,1,Landscaper,,,https://eglandscapetx.com/,+1 214-251-9573,Closed · Opens 7 am,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQuce1JhXuitHFZFRKW_2YxLpmAArSCpP9ln_jxZqYVCZ0WsuMu-umtHOdjv5YI-p5x8at3j7heuuY-xT-mzXxnsRnHMfnHePwuPYI7DTNlQozRMvePqPLOyrWMtKU8qFJgCU=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:32.547Z,,
https://www.google.com/maps/place/Frisco+Fence+and+Stain/data=!4m7!3m6!1s0x864c3c1aa78bf4bf:0xd2ce83bdda526da8!8m2!3d33.1917305!4d-96.7344835!16s%2Fg%2F11b7q1l7xd!19sChIJv_SLpxo8TIYRqG1S2r2DztI,Frisco Fence and Stain,4.8,136,Fence contractor,,,http://friscofencellc.com/,+1 214-501-5450,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZ1eVd1TFOAbjzMSsTNUKZMLSjIRAA4xCbhlOvJ_QvOsHA_duH8_ZmYoj6ekDnt_kaEfUJxD5vxpez4CzoflDhpb9VQT9Gzf2RK9SNjcEJPJ1iKBt0hxlYURAtv70x31xUBQz4g9MSbNo=w408-h422-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:36.851Z,,
https://www.google.com/maps/place/Westwood+Professional+Services/data=!4m7!3m6!1s0x864c3eaea768d42d:0xc787c6596d795707!8m2!3d33.1694755!4d-96.8328857!16s%2Fg%2F11b7jtzzp9!19sChIJLdRop64-TIYRB1d5bVnGh8c,Westwood Professional Services,1.0,1,Civil engineer,"11000 Frisco St Suite 400, Frisco, TX 75033, United States","5598+QR Frisco, Texas, USA",https://westwoodps.com/,+1 469-213-1800,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfABxyLZUEIikll1KnG5w3-AfznUWyry1nTNSBpGqdkwIR2DoPCneJ9ENXKmH01tRF97WoVcfkAbRduL_Mc8mX_59ZREfS9r1ONlgIhguCaf_rHrEGs6xijapk6Xq7MRzr8wh9N194twg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:41.223Z,,
https://www.google.com/maps/place/Plano+Landscaping/data=!4m7!3m6!1s0x864c19b49bb8be33:0xf59aa8a2de25bd4!8m2!3d33.0704463!4d-96.8199472!16s%2Fg%2F11jftjd864!19sChIJM764m7QZTIYR1FviLYqqWQ8,Plano Landscaping,4.8,97,Landscaper,"5700 Tennyson Pkwy #300, Plano, TX 75024, United States","35CJ+52 Plano, Texas, USA",https://www.planolandscaping.com/,+1 469-833-3449,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFaCKT6INL8p0xeFTRisA4_2xsCS7Da6dWVBOiEKlAjV4hlV9oETIhiAyCVxkTeJKXNC4mpq1YrxjT5MCx1JWNwHu9JCRaicJRIUWMdFRaYSdeCywHfzmK9EBgU9thpBWmCf-762oRXh4A=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:45.492Z,,
https://www.google.com/maps/place/Mardel+Christian+%26+Education/data=!4m7!3m6!1s0x864c3c59813f617d:0x63fbb2bd92c6f013!8m2!3d33.1220569!4d-96.8026826!16s%2Fg%2F1tfmj6kd!19sChIJfWE_gVk8TIYRE_DGkr2y-2M,Mardel Christian & Education,4.8,960,Christian book store,"5222 Preston Rd, Frisco, TX 75034, United States","45CW+RW Frisco, Texas, USA",https://www.mardel.com/stores/search/28?y_source=1_NzM1ODI2LTcxNS1sb2NhdGlvbi53ZWJzaXRl,+1 469-362-8794,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjPmZLZypi4WdDoP9jqMBLT9vqg8JgAKX0os5yXt4NSfrwvQyUH5H8wEYOTSgWPdwrIefP-9wO6g2JZGYwYDlSgqAyBjK9hK85PUpmLEQsdps0koQm8TDjcVWiK4pKbxgD4aqP3I6Fj3Q-=w408-h295-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:50.160Z,"Books, music, gifts & apparel with a Christian focus, for education & homeschool purposes. · In-store shopping",
https://www.google.com/maps/place/The+Refind+Closet/data=!4m7!3m6!1s0x864c3d00619b5ba3:0xb916f926a62cf4ad!8m2!3d33.1483343!4d-96.8243404!16s%2Fg%2F11w9vb_5sd!19sChIJo1ubYQA9TIYRrfQspib5Frk,The Refind Closet,4.9,51,Thrift store,"7011 Pecan St, Frisco, TX 75034, United States","45XG+87 Frisco, Texas, USA",https://www.refind-closet.com/,+1 214-335-6857,Closed · Opens 11 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmV3Ovdk_54cIyvZhWipKmkd_IAVBfSOae41uju12AB-KxzjoVj9Xi55A3BdrI_p6bSzk0kZBwK0-vohISAQ_E4HIeDpWB0JQFscn9QzA566AsEzHQBuhHurDxvSuyuytFf7TL9cg4ndOv=w408-h348-k-no,true,11 am–5 pm,11 am–5 pm,11 am–7 pm,11 am–5 pm,11 am–5 pm,1–5 pm,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:54.637Z,,
https://www.google.com/maps/place/Metroplex+Outdoor+Services/data=!4m7!3m6!1s0x607b3337cc41b9af:0x927ff8cd27ce1bee!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11z3mvw61w!19sChIJr7lBzDcze2AR7hvOJ834f5I,Metroplex Outdoor Services,,,Landscaper,,,,+1 945-276-0027,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbYXSgCkMRkH_Edi6sBdYAtJWurSB6cZwa34y9UxGlLdGvUN_YzzXP3gTPEMTSW1NdxYl6yzF7d5eE_d7ilu9MclQO7-MsXjZFwN6YAUHfKi4RpdpboTr2l8EIEz5LnC7xbNN1Xkr3rwc=w408-h514-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:04:58.792Z,,
https://www.google.com/maps/place/Edgestone+at+Legacy/data=!4m7!3m6!1s0x864c3b1d8cf3a8a7:0x1165790aa9cc1e1d!8m2!3d33.1308572!4d-96.8530052!16s%2Fg%2F11ghbpk76k!19sChIJp6jzjB07TIYRHR7MqQp5ZRE,Edgestone at Legacy,4.3,16,Real estate developer,"6300 Edgestone Dr, Frisco, TX 75034, United States","44JW+8Q Frisco, Texas, USA",,,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQx-_lE_sDL1AuBPmqKSmMkPBSs-hMiatiBw5xFM0zq18z_7OO3hTb9MGWr-ATdYtBCFq-ev7G0xXEPAGnzAg-L43bTBRA17AeO6Pk-SnuBiG225GM9quFjc64cbh2hrMKjK0g=w408-h306-k-no,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:03.042Z,,
https://www.google.com/maps/place/Frisco+Mercantile/data=!4m7!3m6!1s0x864c3c30038b5cf7:0x116af02444e63060!8m2!3d33.1513685!4d-96.8022279!16s%2Fg%2F1tl_m3g7!19sChIJ91yLAzA8TIYRYDDmRCTwahE,Frisco Mercantile,4.4,720,Collectibles store,"8980 Preston Rd, Frisco, TX 75034, United States","552X+G4 Frisco, Texas, USA",http://www.friscomercantile.net/,+1 972-712-7300,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9yIbpdOKpdep-yMYKbn7H0DZPp8Ln6tT2qwJIeBi35pzjMAZ5ou9gTQVXtU7yQMfeJlhSR6M4kdqQdtFj9Y4o8-GTMOqc4HINM-Mki8Vk2vA6__-LaQET_3CvayevUQ9XtfFRNoTot63B=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,10 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:07.481Z,"Shopping mall with 200+ vendors offering art, antiques, collectibles, clothing, home decor & gifts. · Kerbside pickup",
https://www.google.com/maps/place/Mobile+Detailing+Frisco/data=!4m7!3m6!1s0x63b78d8c911ceb21:0x870e26e1ef915ac6!8m2!3d33.1186846!4d-96.8720745!16s%2Fg%2F11wxdf67j1!19sChIJIesckYyNt2MRxlqR7-EmDoc,Mobile Detailing Frisco,5.0,67,Car detailing service,"4770 Teel Pkwy, Frisco, TX 75034, United States","449H+F5 Frisco, Texas, USA",https://mobiledetailingfrisco.com/,+1 516-606-6129,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAENwXuI47ovUM7ANJ6l5rgmJbgDkkLOA587TCwUTgFSBwpMikXcFQ3Dm6pbLyNifRYoLxCN99BueQNwvF-0w7TpkSOdnOzejqId-9V5LYP1FqkbZMfyMcwj66Z7OlQcQFhqq1WD5wpz80xd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:11.941Z,,
https://www.google.com/maps/place/FIORIA+by+Me+Ra+Koh/data=!4m7!3m6!1s0x864c3d79c6c72c8d:0x54cca72cc7faee5e!8m2!3d33.1647204!4d-96.831862!16s%2Fg%2F11g1pm3x40!19sChIJjSzHxnk9TIYRXu76xyynzFQ,FIORIA by Me Ra Koh,5.0,133,Photography studio,"10400 Frisco St Unit 303, Frisco, TX 75033, United States","5579+V7 Frisco, Texas, USA",https://fioria.us/,+1 469-365-2450,Closed · Opens 9:30 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAENvqvWzoLFrWUQV50bDr7c0KC78zQQE-ssF0IqK0tf3TzAq4Mqj29UApw4j4UOEjMjs5tFnKhQKC3jkcDM2pFsuwZ4atbrchRYpPlC71e5NhFR6BbcpQJo7gJzdbY1GfTFcmfo-A=w560-h240-k-no,true,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,11 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:16.239Z,,
https://www.google.com/maps/place/Purple+Renovations/data=!4m7!3m6!1s0xa35b26ccedafe2bf:0xb34571bb0cd3fb30!8m2!3d33.1617661!4d-96.670407!16s%2Fg%2F11rnk74qdf!19sChIJv-Kv7cwmW6MRMPvTDLtxRbM,Purple Renovations,5.0,65,General contractor,,,https://www.purplerenovations.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18122034223148390642,+1 469-909-7246,Closed · Opens 6 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgyGxNdq0CmyWJxGB2rCeF_JTSLb_eEj9_ruAGagiYXVNaju5zBGGK9RnTFf39YwrGJ_QFiYdgkuHvD160uMRBGJtDtwxLQAbIOC2bwhZEMe0b6wU49ljIf4DDSH5O-ENDHqgUVWvwYG3C=w408-h272-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:20.489Z,,
"https://www.google.com/maps/place/HD+Foundations,+Inc.+-+Frisco+TX/data=!4m7!3m6!1s0x864c3c2fe735bd05:0xcb7865a618c79081!8m2!3d33.1522161!4d-96.8016991!16s%2Fg%2F11dzsx104l!19sChIJBb015y88TIYRgZDHGKZleMs","HD Foundations, Inc. - Frisco TX",3.8,6,Concrete contractor,"8992 Preston Rd ste 110-742, Frisco, TX 75034, United States","552X+V8 Frisco, Texas, USA",https://hdfoundationrepair.com/frisco-foundation-repair/,+1 817-277-1719,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-sj43Ij2GwrQBuswGc6s3gSnn_wJPbHRG0fzVQX3O3PrBltceh-bRWW6u22k_EKy4gtO9BczVAbc8_hh36yQkcAueCS1oEYzEI6KDDlBsry4puGpigUwR2R4_fsuh1EC0zs6-PV3T0Huc=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:24.771Z,,
https://www.google.com/maps/place/Texas+Health+Frisco/data=!4m7!3m6!1s0x864c3905801b269d:0xd0de8f393305828e!8m2!3d33.1810152!4d-96.8371228!16s%2Fg%2F11fk0r54_s!19sChIJnSYbgAU5TIYRjoIFMzmP3tA,Texas Health Frisco,3.5,257,Hospital,"12400 Dallas Pkwy, Frisco, TX 75033, United States","55J7+C5 Frisco, Texas, USA",https://www.texashealth.org/locations/texas-health-frisco,+1 469-495-2000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDjJpygaV9YiK4ec0OphdS5_2-rKEao8jh93-uTV0vUfmFOcVKcaNLCxOtBNbnBlX-_Z941lMW_al08l56dbUEJZTYoL5mx_hGclGxdXwm5Pu5dBpqyMUrAXqF_W1ySl2Dg78U_g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:29.018Z,,
https://www.google.com/maps/place/Gifts+Are+Blue/data=!4m7!3m6!1s0x864c154873acfd01:0xbdb832d579e0c38c!8m2!3d33.1570663!4d-96.8044062!16s%2Fg%2F11jvcd55xp!19sChIJAf2sc0gVTIYRjMPgedUyuL0,Gifts Are Blue,5.0,8,Gift shop,"9741 Preston Rd #106, Frisco, TX 75033, United States","554W+R6 Frisco, Texas, USA",https://giftsareblue.com/,+1 469-305-2175,Closed · Opens 9 am,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVyahsvTkmKtLI96jVE7An79W6B9NIn5BEtZqZhkphL8oig8wDxfKWPp0IR5vLFLvRjPePQsI5jxf0BAL_mBcSYSG1M7gywtr-NFBbmYWUDoWPmA1HxLSZR2HXZSqyPtaMO1I=w408-h905-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,1–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:33.639Z,· In-store pick-up · Delivery,true
"https://www.google.com/maps/place/1+Solar+Solution,+LLC/data=!4m7!3m6!1s0x864c18126d0b4b89:0x950d5b0369c688b3!8m2!3d33.1762178!4d-96.8430096!16s%2Fg%2F11fk0bj06v!19sChIJiUsLbRIYTIYRs4jGaQNbDZU","1 Solar Solution, LLC",3.7,37,Solar energy company,"5000 Eldorado Pkwy #150-274, Frisco, TX 75033, United States","55G4+FQ Frisco, Texas, USA",,+1 855-601-7652,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5XYOyMt0zrKuBBbhT1GOBCIQpxMpoqbkRcjSc4jsuuywlwdsrPjiQLS6i6VlHqBGrlsMjJv4D-2kOK_uITUSykuzMOtp6LGqThnXiadYLtVl5bRjj4zTmXdKbCHGR3-2KROFE=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–12 pm,8 am–12 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:37.877Z,,
https://www.google.com/maps/place/Guaranty+Federal+Mortgage/data=!4m7!3m6!1s0x864c3c4524a5ac6d:0xfdb7ce2d24921fe0!8m2!3d33.130365!4d-96.80564!16s%2Fg%2F1thvt2wv!19sChIJbaylJEU8TIYR4B-SJC3Ot_0,Guaranty Federal Mortgage,4.9,290,Mortgage lender,"6351 Preston Rd #125, Frisco, TX 75034, United States","45JV+4P Frisco, Texas, USA",http://www.guarantyfederalmortgage.com/,+1 972-334-0566,Closed · Opens 9 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNtNAuSG4tKM8lCrudNdGIpJA71eamSfdDLGfzdtiZ84ILsOM84Ud7lGcho1H5PcjjyZRUdXQ4UveCZKDj1__rBoXCiGI3nEzTWEWjfBcikmcGTNOneF3xyMXrh86KswYt68NF3lsVBM9w=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:42.238Z,,
https://www.google.com/maps/place/Green+Ghost+Autonomous+Landscaping+Services/data=!4m7!3m6!1s0x679e8c207f3f8eb3:0xf26e78afe9dcfd8e!8m2!3d32.75876!4d-96.963595!16s%2Fg%2F11zk4f4nwh!19sChIJs44_fyCMnmcRjv3c6a94bvI,Green Ghost Autonomous Landscaping Services,,,Landscaper,,,https://greenghost.io/,+1 940-647-3364,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQfUCE-eU3Y1c4rwKpOu5M0lsQalyDYkl6pCAfk9xY6DA4vhH-xx7kqpzfCNYn6lX-U0NjBQptdt9snULpaFKSj9Dzt1OuKzGLYX-tcRZnTCMS91xOUBva97dR3E3H0983ZufHJ85s-rbB=w408-h412-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:46.496Z,,
https://www.google.com/maps/place/DS+Elite+Professionals/data=!4m7!3m6!1s0x4f85ffcaabfe448d:0xa047b27a790c9240!8m2!3d32.8849904!4d-97.031894!16s%2Fg%2F11tdc0ns6c!19sChIJjUT-q8r_hU8RQJIMeXqyR6A,DS Elite Professionals,5.0,2,Handyman/Handywoman/Handyperson,,,,+1 469-564-4755,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAENq4_-Dsz5eA37K1mMB67dZlk3wq1tdjcUchRe73qst-UGJOqe-ILwJfcze_WDwlSHODCUmeAQWSL7GQrpkrV92WnTHAglk8_WJvbtYc8rvpsH_lp6aoMevrgUryICCB07Xuk=w425-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–5 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:50.609Z,,
https://www.google.com/maps/place/Verona+Villa/data=!4m7!3m6!1s0x864c3c719fafdde1:0xddf6b148a1ea5e44!8m2!3d33.1323071!4d-96.827199!16s%2Fg%2F11cs5_gzn3!19sChIJ4d2vn3E8TIYRRF7qoUix9t0,Verona Villa,4.6,243,Event venue,"6591 Dallas Pkwy, Frisco, TX 75034, United States","45JF+W4 Frisco, Texas, USA",https://www.veronavilla.com/,+1 972-837-8034,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx0tAjCY-YG8P6V6aNQyEGVesx8ApjSdDB_A9aZIXCgTULsxHT-JRJzPtsHRE-FNjDO4LDtwQJvYUJCFskQsMWR8OYyWid91W9Q27CnGWPalcPjEeAZgq-U6wSQn8rxCxha9rd=w408-h251-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:53.299Z,,
https://www.google.com/maps/place/Graves+Family+Chiropractic/data=!4m7!3m6!1s0x864c3c6ca1493919:0xf3027f0dec4c1986!8m2!3d33.138573!4d-96.8193488!16s%2Fg%2F1tdwfb6n!19sChIJGTlJoWw8TIYRhhlM7A1_AvM,Graves Family Chiropractic,5.0,382,Chiropractor,"7500 Stonebrook Pkwy #103, Frisco, TX 75034, United States","45QJ+C7 Frisco, Texas, USA",http://graveschiropractic.com/,+1 972-377-7117,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZAOz3PUV0G8tYMCCAAwjUJLd8tWjQvzAhh_-I-bbJEtH1WFCsKysOxNqIJHR5gNo6MDzCT3JR0bEh7YLmQE-rFIXNxMGt_zCfyOrNaXdRLUxaUHdBeATAzv6Vr36HHJCOH5EZ6yigpgA=w408-h469-k-no,true,9 am–12:30 pm,9 am–6 pm,9 am–6 pm,9 am–12:30 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:05:57.705Z,,
"https://www.google.com/maps/place/Tree+Service+Frisco/@33.1516709,-96.730796,11z/data=!3m1!4b1!4m6!3m5!1s0x8c3931309f7abec3:0x4f0c1f64571edb4!8m2!3d33.1516709!4d-96.730796!16s%2Fg%2F11lv8y3c7j",Tree Service Frisco,,,Tree service,,,https://www.treeservicefrisco.net/,+1 972-833-4940,Closed · Opens 7 am,,,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frisco+DFW+TX/@33.1496718,-96.835567,14z",2026-04-29T05:06:03.798Z,,
https://www.google.com/maps/place/Bartlett+Tree+Experts/data=!4m7!3m6!1s0x864dd502ff5ff4e1:0x214d77ef2ee072fc!8m2!3d32.9179604!4d-97.1269408!16s%2Fg%2F1tf36c4d!19sChIJ4fRf_wLVTYYR_HLgLu93TSE,Bartlett Tree Experts,4.8,73,Tree service,"1900 Brumlow Ave, Southlake, TX 76092, United States","WV9F+56 Southlake, Texas, USA",https://www.bartlett.com/locations/southlake-tx.cfm,+1 817-656-8733,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeGGBWNQQyH_lLOsFc46y6PDNe-VfL5DPstBoSU-45HN7G0QPOlLXFUXb56Qs95pXD_envSR_JjyXk9nhIPm9k5KVv4dhWcWMHBzo0eQE0vVqLw3iC_QmYEWz71_S2ySqYF0zDiQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Southlake+DFW+TX/@32.9412363,-97.1341783,14z",2026-04-29T05:06:16.054Z,,
https://www.google.com/maps/place/TreeNewal/data=!4m7!3m6!1s0x864dd58b6689b143:0xb5d451d5f5a9f4a5!8m2!3d32.9423194!4d-97.1320261!16s%2Fg%2F11fmvyc51y!19sChIJQ7GJZovVTYYRpfSp9dVR1LU,TreeNewal,5.0,30,Tree service,"180 State St Suite 225, Southlake, TX 76092, United States","WVR9+W5 Southlake, Texas, USA",https://treenewal.com/,+1 817-697-7725,Closed · Opens 7 am,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8J1YOWDblSVtd_P50Kl_g1mGvsl5gAeRX2m5b-AueDZn9ti0JlxrZTSPOfFXHZmzSY65-RhHTq3s69froBqJR5GOOauLUh5yhW36xGwB_VltxVP7hgP4VfP4InyhIwwHOxU-l=w877-h240-k-no,true,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,8 am–5 pm,8 am–5 pm,7 am–6:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Southlake+DFW+TX/@32.9412363,-97.1341783,14z",2026-04-29T05:06:20.513Z,,
