placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Valley+View+Overhead+Doors/data=!4m7!3m6!1s0x87fa3102345283c3:0x930262e2533c5182!8m2!3d42.4958296!4d-92.3213105!16s%2Fg%2F11k39gk66j!19sChIJw4NSNAIx-ocRglE8U-JiApM,Valley View Overhead Doors,5.0,51,Garage door supplier,,,http://valleyviewoverheaddoor.com/,+1 507-251-8507,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOqvkX6OxcM6ZAET5t0jdt_j2oQs2jZ-ukV6T3S=w426-h240-k-no,true,7 am–5 pm,10 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:03.961Z,,,
https://www.google.com/maps/place/Eidsvold+Overhead+Door/data=!4m7!3m6!1s0x451f87ffe249cfa3:0x8b6e4df21be3e4ab!8m2!3d44.5112235!4d-92.8929795!16s%2Fg%2F11w30s8_q1!19sChIJo89J4v-HH0URq-TjG_JNbos,Eidsvold Overhead Door,5.0,1,Garage door supplier,,,https://eidsvold-overhead-door.business.site/?utm_source=gmb&utm_medium=referral,+1 952-270-5115,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYOJ4Alo5uvARh_gY5ONNOA-WdpLdXl3smMclOvC6WA0-dOvNiNhZGRfN_ZO2SheVuh1oAkWs90GtV4nmaKYQHjF8CAvZQEhwuGFWM0mN413IyuOKs4VwPS4yWeSosT-A_dTI488rUEOfo=w408-h544-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:08.803Z,,,
"https://www.google.com/maps/place/Expert+Door+Company,+Inc/data=!4m7!3m6!1s0x52b249d95042bac7:0xffe871f29f144f6a!8m2!3d45.8167792!4d-93.0330801!16s%2Fg%2F11snyy4scs!19sChIJx7pCUNlJslIRak8Un_Jx6P8","Expert Door Company, Inc",5.0,54,Garage door supplier,"11747 Snake River Dr, Pine City, MN 55063, United States","RX88+PQ Pine City, Minnesota, USA",http://expertdoorcompany.com/,+1 651-457-7776,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOPlP_0nXR4Zb_7zCf6TK4beMoVxVgzdwu6e1OM=w408-h446-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:13.737Z,,,
https://www.google.com/maps/place/Superior+Garage+Door+Repair-+Stillwater/data=!4m7!3m6!1s0x52b2c9f23cf2a0c7:0xda576754f1c5c0f2!8m2!3d45.0530761!4d-92.8186981!16s%2Fg%2F11t7wbx7mg!19sChIJx6DyPPLJslIR8sDF8VRnV9o,Superior Garage Door Repair- Stillwater,5.0,148,Garage door supplier,"GREELEY ST. PROFESSIONAL BLDG, 305 Greeley St S STE 204, Stillwater, MN 55082, United States","353J+6G Stillwater, Minnesota, USA",https://247superiorgaragedoor.com/garage-door-stillwater/,+1 612-888-8719,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOWq8ppOdp-Ns_ZfdTBGOnhVhHo2GGtk3iwsvAY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:18.905Z,,,
https://www.google.com/maps/place/Eagle+Garage+Door+Repair+%26+Installation/data=!4m7!3m6!1s0x52b3250b7709b367:0x8aa61b712cc84ab8!8m2!3d45.099952!4d-93.393399!16s%2Fg%2F11lkhwbz6n!19sChIJZ7MJdwsls1IRuErILHEbpoo,Eagle Garage Door Repair & Installation,4.9,57,Garage door supplier,,,https://www.eaglegaragedoorco.com/,+1 763-753-2032,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOLJOgWB7Dy7zrHbJGVj6_ZQgJ3Dl1x_UzCYdB7=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:23.666Z,,,
https://www.google.com/maps/place/Residential+Garage+Door+Repair/data=!4m7!3m6!1s0x855c3c821f60714b:0x16b1f5d622d4bc9c!8m2!3d45.218049!4d-93.5323674!16s%2Fg%2F11t7m7h437!19sChIJS3FgH4I8XIURnLzUItb1sRY,Residential Garage Door Repair,5.0,123,General contractor,,,https://www.residentialgaragedoorrepairllc.com/,+1 612-227-8384,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNrGDEVnTvb-z5V4VnDQ9ltWTokBDQwno75fNOt=w408-h306-k-no,true,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:28.607Z,,,
https://www.google.com/maps/place/Minnesota%27s+1st+Choice/data=!4m7!3m6!1s0x87f761217a479be3:0x54acc0779b224130!8m2!3d44.0913428!4d-92.5135554!16s%2Fg%2F11g2wvwf_b!19sChIJ45tHeiFh94cRMEEim3fArFQ,Minnesota's 1st Choice,4.9,36,Window installation service,"6256 34th Ave NW # B, Rochester, MN 55901, United States","3FRP+GH Rochester, Minnesota, USA",https://minnesotas1stchoice.com/rochester/,+1 507-993-3139,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeglSwXhi2SjnCfeEXaB6-dqY2xAC56ic8AKmS_b4VDrOG07d4EK66b_vifWJ7q4GmvnaIFLsMalaknN5g9D_SrujhmIOx_HQf9Awk3iJVPbC2W-0Bt-T0_qF3mvCulZ-qhgBnEg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:33.579Z,,,
https://www.google.com/maps/place/Top+Team+Garage+Door+Repair/data=!4m7!3m6!1s0x87f625a16674f14f:0xd9d74461645bd27c!8m2!3d44.884142!4d-93.2638574!16s%2Fg%2F11g9mb67cw!19sChIJT_F0ZqEl9ocRfNJbZGFE19k,Top Team Garage Door Repair,4.7,18,Garage door supplier,,,,+1 651-888-8270,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipOJdZWkNr3Wy2_FPEQMsr1fGzH-6Y4i7t0EsBf5=w425-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:38.749Z,,,
https://www.google.com/maps/place/Masterwork+Solution+LLC/data=!4m7!3m6!1s0x8b0f224441e365fd:0x956e1e80f6c97c2e!8m2!3d44.0545033!4d-92.4820735!16s%2Fg%2F11v4m808k5!19sChIJ_WXjQUQiD4sRLnzJ9oAebpU,Masterwork Solution LLC,5.0,34,Contractor,"1207 29th St NW, Rochester, MN 55901, United States","3G39+R5 Rochester, Minnesota, USA",http://www.deckcares.com/,+1 507-319-9856,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOKl4MhEMPfaoAGEaVl-oq7kUcZsTCGuU2cKjxR=w408-h249-k-no,true,7 am–8 pm,9 am–5 pm,9 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:43.829Z,,,
https://www.google.com/maps/place/MN+Mobile+Garage+Door+Services+of+Mankato/data=!4m7!3m6!1s0x87f43b3ffef8110d:0x7971756d8dcb8fb6!8m2!3d44.1411481!4d-93.988721!16s%2Fg%2F11mq47xdtt!19sChIJDRH4_j879IcRto_LjW11cXk,MN Mobile Garage Door Services of Mankato,5.0,175,Garage door supplier,"428 W Hudson Ave, Mankato, MN 56001, United States","42R6+FG Mankato, Minnesota, USA",,+1 507-420-9997,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipOV3LZdlPR972-8DM7mJti8jE0Hgok0O0mB2PYu=w408-h306-k-no,true,5 am–7 pm,5 am–7 pm,5 am–12 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,5 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:48.662Z,,,
"https://www.google.com/maps/place/All+Craft+Exteriors,+LLC/data=!4m7!3m6!1s0x87f75e71d142a921:0xd6dfbb44bdce73ac!8m2!3d44.1085862!4d-92.4791276!16s%2Fg%2F1262qltpd!19sChIJIalC0XFe94cRrHPOvUS739Y","All Craft Exteriors, LLC",4.9,295,Window installation service,"7509 11th Ave NW, Rochester, MN 55901, United States","4G5C+C8 Rochester, Minnesota, USA",https://allcraftexteriors.com/,+1 507-424-3323,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNPUnqtkj72U132UUborNSQUgxRdptBTmIL1Euu=w424-h240-k-no,true,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:53.588Z,,,
https://www.google.com/maps/place/Garage+Door+Service+and+Repair+Inc./data=!4m7!3m6!1s0x52b3491d81e2fee3:0x7e5659d74844f3fc!8m2!3d45.0156885!4d-93.443087!16s%2Fg%2F11q1s40tk5!19sChIJ4_7igR1Js1IR_PNESNdZVn4,Garage Door Service and Repair Inc.,4.8,137,Garage door supplier,,,https://www.garagedoorserviceandrepair.com/,+1 763-497-7790,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipP0LGEOaPoHYw6hB7pZ-Gg80r6tTJQ9l1-sfG3L=w426-h240-k-no,true,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:29:58.340Z,,,
"https://www.google.com/maps/place/Top+Team+Garage+Door+Repair/@45.221493,-93.3822754,8z/data=!3m1!4b1!4m6!3m5!1s0x87f62be0cfe6906b:0x3136dcbe68c6ff96!8m2!3d45.221493!4d-93.3822754!16s%2Fg%2F11fy54_tn3",Top Team Garage Door Repair,5.0,14,Garage door supplier,,,https://topteamgaragedoor.com/locations/mn/st-paul-garage-door-repair/,+1 952-377-8884,Open ⋅ Closes 12 am,,,true,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,6 am–12 am,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:30:05.137Z,,,
https://www.google.com/maps/place/Eagle+Garage+Door+Repair+%26+Installation/data=!4m7!3m6!1s0x52b368f6a222e665:0x2caf7389c85bd538!8m2!3d45.172667!4d-93.6399665!16s%2Fg%2F11bwh3vxlp!19sChIJZeYiovZos1IRONVbyIlzryw,Eagle Garage Door Repair & Installation,4.9,40,Garage door supplier,,,https://www.eaglegaragedoorco.com/,+1 763-753-2532,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMfmZ8NBrq2WUWLVJa8x4dx23wNTHNqqF-BFZZ8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:30:10.122Z,,,
https://www.google.com/maps/place/Superior+Garage+Door+Repair+-+Hopkins/data=!4m7!3m6!1s0x87f6217c43e0594d:0xdf7bef3e117b1841!8m2!3d45.049019!4d-93.547666!16s%2Fg%2F11hd98xxrz!19sChIJTVngQ3wh9ocRQRh7ET7ve98,Superior Garage Door Repair - Hopkins,4.8,200,Garage door supplier,,,https://247superiorgaragedoor.com/hopkins-garage-door/,+1 612-400-8696,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOUoSE2DNn8UOpYjjiys8GTtrLcBe0otlR0bTqJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:30:15.080Z,,,
https://www.google.com/maps/place/Zumbro+Valley+Garage+Door/data=!4m7!3m6!1s0x2a2a37fc2ebf153b:0xb3f021e6d8626c80!8m2!3d44.274096!4d-92.44972!16s%2Fg%2F11xs8_sm16!19sChIJOxW_Lvw3KioRgGxi2OYh8LM,Zumbro Valley Garage Door,,,Garage door supplier,,,https://www.facebook.com/profile.php?id=61579306770349,+1 507-884-4505,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOnlNpMRe-31iaxclb2HsGQOUXbM5CqHci-MI7M=w408-h295-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dodge+Center+Rochester+MN/@44.0274641,-92.8551933,14z",2025-11-07T23:30:19.690Z,,,
https://www.google.com/maps/place/Hoyer+Construction+LLC/data=!4m7!3m6!1s0x87f75fdbeb91aaed:0xd73fd3a357fa0a95!8m2!3d44.006495!4d-92.3452048!16s%2Fg%2F11c2jllqj_!19sChIJ7aqR69tf94cRlQr6V6PTP9c,Hoyer Construction LLC,4.3,55,Garage builder,"1019 Chester Ave SE, Rochester, MN 55904, United States","2M43+HW Rochester, Minnesota, USA",https://hoyerconstructionllc.com/,+1 507-358-9673,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMp2xxI1tZmm6X6X8ZdCiGpFCgvgN-W-fgZ-JxQ=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:30:46.176Z,,,
https://www.google.com/maps/place/Hastings+Garage+Door+Repair/data=!4m7!3m6!1s0x87f7c7bbe57c050b:0xe2d9ea75baa58d54!8m2!3d44.7368481!4d-92.876707!16s%2Fg%2F11txmf6y9s!19sChIJCwV85bvH94cRVI2lunXq2eI,Hastings Garage Door Repair,4.6,19,Garage door supplier,"1303 S Frontage Rd ste 415, Hastings, MN 55033, United States","P4PF+P8 Hastings, Minnesota, USA",https://hastingsgaragedoorrepair.pro/,+1 651-661-6100,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipO5hEib2e8J_y1Cf0rcSM6VWwdo8J6uh0067PMY=w647-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:30:51.124Z,,,
https://www.google.com/maps/place/Don%27s+Doors/data=!4m7!3m6!1s0x87f96d02f730a6a9:0x316010c2fea68408!8m2!3d44.0534708!4d-91.6392089!16s%2Fg%2F1w665zv0!19sChIJqaYw9wJt-YcRCISm_sIQYDE,Don's Doors,4.8,32,Garage door supplier,"121 Johnson St, Winona, MN 55987, United States","3936+98 Winona, Minnesota, USA",https://www.donsdoorswinona.com/,+1 507-453-0635,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPcTp6RovgFxc121uRlWwguLQhUUCZISCGk7EXv=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:30:55.989Z,,,
https://www.google.com/maps/place/Fireside+Pet+Lodge/data=!4m7!3m6!1s0x87f9f3dde86b3ddd:0xb07700fdb62cef8f!8m2!3d43.8786584!4d-92.2131468!16s%2Fg%2F11k1pgmx31!19sChIJ3T1r6N3z-YcRj-8stv0Ad7A,Fireside Pet Lodge,4.7,93,Pet care service,"13203 US-52, Chatfield, MN 55923, United States","VQHP+FP Chatfield, Minnesota, USA",http://www.firesidepetlodge.com/,+1 507-316-8355,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOu_dq5qr0_OxMMjUxeiNT8XJHzUkrmfT7bWXoY=w408-h272-k-no,true,7 am–6 pm,8 am–5 pm,10 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:00.989Z,,,
https://www.google.com/maps/place/Superior+Garage+Door+Repair+-+Minneapolis/data=!4m7!3m6!1s0x52b335ceef335263:0x5ddcbafd5cca3c3f!8m2!3d44.9928966!4d-93.3503113!16s%2Fg%2F11qpv2259c!19sChIJY1Iz7841s1IRPzzKXP263F0,Superior Garage Door Repair - Minneapolis,4.9,1276,Garage door supplier,"1405 Lilac Dr N #160B, Minneapolis, MN 55422, United States","XJVX+5V Minneapolis, Minnesota, USA",https://247superiorgaragedoor.com/minneapolis-garage-door-repair,+1 612-999-1228,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNpUcPrzSwraLeaROd6-Da59jd32uYm5MrrkiLJ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:05.982Z,,,
https://www.google.com/maps/place/Superior+Garage+Door+Repair+-+White+Bear+Lake/data=!4m7!3m6!1s0x52b2d1fff056730b:0x9e1b278f64ed605e!8m2!3d45.0397766!4d-93.0258885!16s%2Fg%2F11sbpsc577!19sChIJC3NW8P_RslIRXmDtZI8nG54,Superior Garage Door Repair - White Bear Lake,4.9,225,Garage door supplier,"1897 Buerkle Rd, White Bear Lake, MN 55110, United States","2XQF+WJ White Bear Lake, Minnesota, USA",https://247superiorgaragedoor.com/white-bear-lake-garage-door/,+1 651-615-6400,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOeKSv88ySOWNH52YJMy-K6yKHeO58kMF-KV90t=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:11.143Z,,,
https://www.google.com/maps/place/Superior+Garage+Door+Repair+-+St.+Paul/data=!4m7!3m6!1s0x52b2d49cb39bbb4f:0x7a8c059f65ceba5d!8m2!3d44.9910388!4d-93.0186144!16s%2Fg%2F11hbt9p03f!19sChIJT7ubs5zUslIRXbrOZZ8FjHo,Superior Garage Door Repair - St. Paul,4.9,2244,Garage door supplier,"1538 White Bear Ave #206, St Paul, MN 55106, United States","XXRJ+CH St Paul, Minnesota, USA",https://247superiorgaragedoor.com/st-paul-garage-door-repair/,+1 651-400-2892,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipOKMGDd9ZSrfo_kU9Ba3PUZ4Po6xf8dooZMgsi6=w521-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:16.685Z,,,
https://www.google.com/maps/place/Rise+%26+Shine+Garage+Doors/data=!4m7!3m6!1s0x52b32908a3649bf3:0xdf728340df237fc7!8m2!3d45.0508218!4d-93.1920239!16s%2Fg%2F11gfd4f57_!19sChIJ85tkowgps1IRx38j30CDct8,Rise & Shine Garage Doors,5.0,911,Garage door supplier,"33 5th Ave NW Suite 500, New Brighton, MN 55112, United States","3R25+85 New Brighton, Minnesota, USA",https://callriseandshine.com/service-areas/new-brighton/?utm_campaign=gmb&utm_medium=social&utm_source=organic&utm_term=minneapolis,+1 612-230-1818,Open ⋅ Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMw5NHroV_rcPiN8S4Joj9V3ewxZ4638xtEJCb9=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:22.198Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x87f637e94f19a213:0x3775809f3b9a4080!8m2!3d44.726948!4d-93.206991!16s%2Fg%2F11ygnpj1lb!19sChIJE6IZT-k39ocRgECaO5-AdTc,A1 Garage Door Service,4.9,209,Garage door supplier,"15322 Galaxie Ave, Apple Valley, MN 55124, United States","PQGV+Q6 Apple Valley, Minnesota, USA",https://a1garage.com/locations/minnesota/apple-valley/garage-door-repair-and-installation-msp-55124-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[apple-valley],+1 612-351-1645,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM1n3LAbH8hJGYYbdYRiQ5BhEfSxPYyY8SVz4FR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:27.096Z,,,
https://www.google.com/maps/place/Hammer+and+Nail+LLC/data=!4m7!3m6!1s0x87f75f25abece6e7:0xc80b4bc307957dfe!8m2!3d43.996339!4d-92.481139!16s%2Fg%2F11qwsgpb2f!19sChIJ5-bsqyVf94cR_n2VB8NLC8g,Hammer and Nail LLC,5.0,3,Contractor,,,https://hammerandnailllc.com/,+1 507-577-8557,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNRhQYSUe4_oXJf7CBPg7n4tI5nsjDwVKODuE8T=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:31.826Z,,,
https://www.google.com/maps/place/Elite+Garage+Door+Repair/data=!4m7!3m6!1s0x52b33c957f02dd5b:0x5707a033b807d5db!8m2!3d45.2493161!4d-93.2354916!16s%2Fg%2F11xt9jmb0!19sChIJW90Cf5U8s1IR29UHuDOgB1c,Elite Garage Door Repair,4.9,1531,Garage door supplier,"1359 153rd Ln NE Suite 100, Ham Lake, MN 55304, United States","6QX7+PR Ham Lake, Minnesota, USA",https://www.garagedoorsminnesota.com/,+1 612-605-4587,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPNrcki0M--0I2Wg5ve1_0b2xKSfDRCmNaVQgA_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:36.772Z,,,
https://www.google.com/maps/place/My+Handyman+Rochester+LLC/data=!4m7!3m6!1s0x87f75994cfd4f701:0x73745dc9158a5ac4!8m2!3d43.9272333!4d-92.4705416!16s%2Fg%2F11j8c5jv53!19sChIJAffUz5RZ94cRxFqKFclddHM,My Handyman Rochester LLC,5.0,33,Handyman/Handywoman/Handyperson,"43 Tyrol Ln SE, Rochester, MN 55904, United States","WGGH+VQ Rochester, Minnesota, USA",http://www.myhandymanroch.com/,+1 507-226-4927,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNVRq2OmLsI6z7SmUVmQS2bVacEmDhuXmC_I7x_=w408-h306-k-no,true,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:41.773Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Eden+Prairie/data=!4m7!3m6!1s0x87f61ff6c61656f7:0xe0828e6c12877332!8m2!3d44.8870031!4d-93.4554541!16s%2Fg%2F11vxthv7yt!19sChIJ91YWxvYf9ocRMnOHEmyOguA,Precision Garage Door Eden Prairie,4.9,134,Garage door supplier,"6520 Edenvale Blvd Suite 210, Eden Prairie, MN 55346, United States","VGPV+RR Eden Prairie, Minnesota, USA",https://precisiondoormn.com/?utm_source=gmb&utm_medium=location_eden_prairie&utm_campaign=website,+1 952-698-0136,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjBpRQd6OSqCimQsGE0i6BJ9KptbojX5eAjiiD1DoeL4rmxjRjDXNnqRobqxOqRR_ZnTIVbYKlr4Ac2Onh848-fm-QG7czcbXnSNGcRED8xa3QCXD9Q4wOHbCZQdE_Pu6d2Rn6sp_ZHIL-=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Chatfield+Rochester+MN/@43.8416451,-92.1892439,14z",2025-11-07T23:31:48.321Z,,,
