placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/South+Jersey+Rv+Repair/data=!4m7!3m6!1s0x89c0c217b1a4ae8d:0x7cd8cd2a8772df6c!8m2!3d39.7014344!4d-75.1531604!16s%2Fg%2F11cmsmgbk7!19sChIJja6ksRfCwIkRbN9yhyrN2Hw,South Jersey Rv Repair,4.7,98,RV supply store,,,https://www.southjerseyrvrepair.com/,+1 856-373-2451,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-p7MR5mgctxiMGGLnKfEPNsUZYoiogM_S_x4K=w408-h306-k-no,true,9 am–3 pm,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:36:50.556Z,,,,
"https://www.google.com/maps/place/Mid-Atlantic+Generators,+LLC/data=!4m7!3m6!1s0x81c73e5fcf84ad93:0x808d44f1655f2587!8m2!3d39.8317814!4d-75.4374692!16s%2Fg%2F11wwp65tb3!19sChIJk62Ez18-x4ERhyVfZfFEjYA","Mid-Atlantic Generators, LLC",5.0,2,Electric generator shop,"1012 Meetinghouse Rd, Boothwyn, PA 19061, United States","RHJ7+P2 Boothwyn, Pennsylvania, USA",https://www.midatlanticgenerators.com/,+1 302-375-6145,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPuaNlgBRBqgho67pNd6bJYcNq4-FhCl8dUzq1E=w427-h240-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:36:55.544Z,,· Delivery,,
https://www.google.com/maps/place/Innovative+Electrical+Contracting+Inc./data=!4m7!3m6!1s0x89c39bef26726bc1:0x747faa9ff708bc92!8m2!3d40.8419196!4d-74.7091069!16s%2Fg%2F1trxl6k8!19sChIJwWtyJu-bw4kRkrwI95-qf3Q,Innovative Electrical Contracting Inc.,4.8,146,Electrician,"230 U.S. 206 c, 230 US-206 Bldg 2c, Flanders, NJ 07836, United States","R7RR+Q9 Flanders, Mt Olive, NJ, USA",http://www.innovativeelectricinc.net/,+1 908-879-7078,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMr3jIQLKoyaxsxkDIu9rPh4X0KSXScA6YQN-Qo=w436-h240-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:00.588Z,,,,
https://www.google.com/maps/place/P3+Generator+Services/data=!4m7!3m6!1s0x89c47350df016e25:0x8622cb6afcb29f91!8m2!3d40.6629385!4d-75.1405579!16s%2Fg%2F11gl0bn8lp!19sChIJJW4B31BzxIkRkZ-y_GrLIoY,P3 Generator Services,4.5,8,Electric generator shop,"7 Edge Rd suite a, Alpha, NJ 08865, United States","MV75+5Q Alpha, New Jersey, USA",https://p3generatorservices.com/,+1 908-454-1124,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhuId91vlcnnsQxG9QUeW0oEyUPHax9VuPO4or=w408-h306-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:05.562Z,,· Delivery,,
https://www.google.com/maps/place/Reliable+Power+Plus+LLC/data=!4m7!3m6!1s0x89c747851070f72d:0x37c98428d8a2c3a3!8m2!3d39.3286823!4d-75.1616949!16s%2Fg%2F11s2rqs81y!19sChIJLfdwEIVHx4kRo8Oi2CiEyTc,Reliable Power Plus LLC,,,Electric generator shop,"273 Factory Rd, Cedarville, NJ 08311, United States","8RHQ+F8 Cedarville, Lawrence, NJ, USA",https://reliablepowerplusllc.kohlergeneratordealer.com/,+1 856-878-2021,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EE3ZYcuzoUN930jXWxNOEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.109664&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:08.204Z,,,,
https://www.google.com/maps/place/Wysocki+Electric/data=!4m7!3m6!1s0x89c71cc866b2fc11:0xbbb2e77b72bbc43e!8m2!3d39.75739!4d-75.410279!16s%2Fg%2F1thlp0rg!19sChIJEfyyZsgcx4kRPsS7cnvnsrs,Wysocki Electric,4.7,21,Electrician,"51 W Mill St, Pedricktown, NJ 08067, United States","QH4Q+XV Pedricktown, Oldmans Township, NJ, USA",http://wysockielectric.com/,+1 856-678-4300,,https://lh3.googleusercontent.com/p/AF1QipOWhupx__-E3vxt-nTmvGIUBXKu0dlwViIVsUch=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:13.144Z,,,,
"https://www.google.com/maps/place/Wells+Electric+LLC/@39.4732441,-74.9917004,12z/data=!3m1!4b1!4m6!3m5!1s0x89c0d320dce667b9:0x62450c04c8d517f5!8m2!3d39.4732441!4d-74.9917004!16s%2Fg%2F1tg_x_41",Wells Electric LLC,4.9,16,Electrician,,,http://www.wells-electric.com/,+1 856-297-8834,Closed · Opens 7 am Mon,,true,Closed,Closed,7 am–5 pm,7 am–5:30 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:20.096Z,,,,
"https://www.google.com/maps/place/Humaniz+Collective/@39.5297821,-74.728832,9z/data=!3m1!4b1!4m6!3m5!1s0x89c0c14849763e19:0xd1297eb6b387d4a4!8m2!3d39.529782!4d-74.728832!16s%2Fg%2F11g10p_hbb",Humaniz Collective,5.0,21,Branding agency,,,https://www.humanizcollective.com/,+1 609-904-3130,Closed · Opens 10 am Mon,,true,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:26.896Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/ZVR+Electric/@39.7716669,-74.3754084,10z/data=!3m1!4b1!4m6!3m5!1s0xa02aeb475e5a972b:0xb8445f71e3618585!8m2!3d39.7716669!4d-74.3754084!16s%2Fg%2F11tdcyblj1",ZVR Electric,,,Electrician,,,https://zvrelectric.com/,+1 609-384-2654,Open · Closes 6 pm,,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:33.406Z,,,,
https://www.google.com/maps/place/Power+Up+Electric+LLC/data=!4m7!3m6!1s0x89c16333b6b3fad9:0xae462a9c999537e5!8m2!3d40.1008835!4d-74.2727937!16s%2Fg%2F1tfd7wzq!19sChIJ2fqztjNjwYkR5TeVmZwqRq4,Power Up Electric LLC,5.0,99,Electrician,"301 Brewers Bridge Rd, Jackson Township, NJ 08527, United States","4P2G+9V Jackson Township, New Jersey, USA",https://powerupelectricnj.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 732-401-9955,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNdtQu3sJuPfBQNCMAQtF8gvxIsqakSJ7egQzCK=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:38.510Z,,,,
https://www.google.com/maps/place/Systems+Electric+LLC/data=!4m7!3m6!1s0x89c74787f20cdb19:0x800cc9b73e64b82a!8m2!3d39.356591!4d-75.1880129!16s%2Fg%2F1tdb57dv!19sChIJGdsM8odHx4kRKrhkPrfJDIA,Systems Electric LLC,5.0,27,Electrician,"457 Lummistown Rd, Cedarville, NJ 08311, United States","9R46+JQ Cedarville, Lawrence, NJ, USA",https://systemselectricllc.com/home,+1 856-367-7119,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPKNodR1sslsW-ma-mLAJPEExzN0RLKVxom3lGF=w408-h544-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:43.354Z,,,,
https://www.google.com/maps/place/Oliver+Heating+%26+Cooling/data=!4m7!3m6!1s0x89c0a938e508c093:0xd52689ef686022ce!8m2!3d39.6178745!4d-75.0105426!16s%2Fg%2F1w347hzm!19sChIJk8AI5TipwIkRziJgaO-JJtU,Oliver Heating & Cooling,4.5,34,HVAC contractor,,,https://www.oliverheatcool.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMBListingNJ,+1 609-770-6261,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOafMl6kAEOU14BDAE1IwaoR5yHF8cTywTfMHZf=w433-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:48.200Z,,,,
https://www.google.com/maps/place/YARDMASTER+LLC/data=!4m7!3m6!1s0x89c0cfd43cbb9ce5:0x51f819e4161a509e!8m2!3d39.3291444!4d-74.6879074!16s%2Fg%2F11lfh4115b!19sChIJ5Zy7PNTPwIkRnlAaFuQZ-FE,YARDMASTER LLC,5.0,1,Lawn mower repair service,,,,+1 609-675-4472,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNmml71qezDU3EHjy5P0Kb1PbHWVwiTqjGScRAy=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:53.046Z,,,,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x89c0e9ad7c277999:0xd0175fbf10b1ca0c!8m2!3d39.3927787!4d-74.5580235!16s%2Fg%2F1tcwgx21!19sChIJmXknfK3pwIkRDMqxEL9fF9A,Pep Boys Auto Service & Tires,3.8,703,Tire shop,"6814 Tilton Rd #8, Egg Harbor Township, NJ 08234, United States","9CVR+4Q Egg Harbor Township, New Jersey, USA",https://www.pepboys.com/stores/nj/egg-harbor-township/6814-tilton-rd?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 609-445-4842,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOkhl_upVxTQ_l13zDKX0_Jjxyc-Yj43Hw8d4xa=w531-h240-k-no,true,8 am–7 pm,9 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:37:58.185Z,,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x89c0c2b116f1ab7b:0x42f2af7af87a31c5!8m2!3d39.4360806!4d-74.6095953!16s%2Fg%2F1w0r0tl9!19sChIJe6vxFrHCwIkRxTF6-Hqv8kI,Lowe's Home Improvement,3.9,1907,Home improvement store,"6048 Black Horse Pike, Egg Harbor Township, NJ 08234, United States","C9PR+C5 Egg Harbor Township, New Jersey, USA",https://www.lowes.com/store/NJ-Egg-Harbor-Township/1034?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1034-_-na-_-0-_-0&y_source=1_MTE4MzY3Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 609-641-3233,"Open · Closes 9 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOryyLfPGlkpAvLwIkJ3NhkG4UGSTkg0dMS2l0=w408-h272-k-no,true,6 am–9 pm,7 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:03.487Z,,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x89c0c2b15daaaaab:0xd3d2feb0cd786bfc!8m2!3d39.4363219!4d-74.6101764!16s%2Fg%2F11f57hmw8c!19sChIJq6qqXbHCwIkR_Gt4zbD-0tM,Installation Services,,,Contractor,"6048 Black Horse Pike, Egg Harbor Township, NJ 08234, United States","C9PQ+GW Egg Harbor Township, New Jersey, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-1034-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipNPCYipsOgsP4uAvY-rNdpIM9gZPzGvxRkwWhAx=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:06.018Z,,,,
https://www.google.com/maps/place/Ronald+Janney+Electrical+Contractor+Inc/data=!4m7!3m6!1s0x89c0c922537c765d:0xa3aaa41a4c83f5d4!8m2!3d39.506751!4d-74.996068!16s%2Fg%2F1tg51b0j!19sChIJXXZ8UyLJwIkR1PWDTBqkqqM,Ronald Janney Electrical Contractor Inc,,,Contractor,,,http://janney-electric.com/,+1 609-476-3713,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNt9Mg5b9Kw96b53U2XL_BDV7eNlLMKuiV2xJXz=w408-h243-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:10.632Z,,,,
https://www.google.com/maps/place/Piney+Power+Electric+LLC/data=!4m7!3m6!1s0x6e88436a89bbef57:0x185228b87344affd!8m2!3d40.073132!4d-74.724323!16s%2Fg%2F11w8xvrc44!19sChIJV--7iWpDiG4R_a9Ec7goUhg,Piney Power Electric LLC,5.0,9,Electrician,,,http://www.pineypowerelectric.com/,+1 973-809-7245,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNOUd87Jcl_evO_r3M6QwU-NJWVQ_-49u9hOmI8=w408-h715-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:15.415Z,,,,
https://www.google.com/maps/place/Reliable+Energy+of+NJ/data=!4m7!3m6!1s0x89c3aa10ecf7e4c1:0x376ed19cf7c008cd!8m2!3d40.8179209!4d-74.3215541!16s%2Fg%2F11f1wc3fdv!19sChIJweT37BCqw4kRzQjA95zRbjc,Reliable Energy of NJ,5.0,8,Electrician,"465 Eagle Rock Ave, Roseland, NJ 07762, United States","RM9H+59 Roseland, New Jersey, USA",http://www.reliableenergynj.com/,+1 973-567-2236,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgU9DbSw172hMF8_K46j2Q_THcKuQGutvFxk61=w408-h305-k-no,true,8:30 am–1 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:20.304Z,,,,
https://www.google.com/maps/place/Freedom+Electric+Company+LLC/data=!4m7!3m6!1s0x4444bc22768abd43:0xd7d55a3dc9c59300!8m2!3d39.5969814!4d-74.9948156!16s%2Fg%2F11ryrf04gr!19sChIJQ72KdiK8REQRAJPFyT1a1dc,Freedom Electric Company LLC,5.0,12,Electrician,,,,+1 856-350-5180,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMLxmznVC70cUT3FJenGrmSL7JnrWxjMEopS58p=w408-h305-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:25.186Z,,,,
https://www.google.com/maps/place/Foster%27s+Electric/data=!4m7!3m6!1s0x89c10f9aefd70079:0xc8f97cd2db0f9c6c!8m2!3d39.667401!4d-74.2168!16s%2Fg%2F1tglzwyb!19sChIJeQDX75oPwYkRbJwP29J8-cg,Foster's Electric,5.0,22,Electrician,"13 Julia Dr, Manahawkin, NJ 08050, United States","MQ8M+X7 Manahawkin, Stafford Township, NJ, USA",http://www.fosterselectric.com/,+1 609-698-2210,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipP1aC0y7PTuehY7--Fr5K-7LRYKiHSLQZ0G15OE=w408-h544-k-no,true,7:30 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:30.175Z,Identifies as indigenous-owned,,,
https://www.google.com/maps/place/R+Palmieri+Electrical+Contractors/data=!4m7!3m6!1s0x89c0d24143bfe54d:0x1482d813a5ee3ae6!8m2!3d39.5049768!4d-74.9028578!16s%2Fg%2F1vyn4rp1!19sChIJTeW_Q0HSwIkR5jrupRPYghQ,R Palmieri Electrical Contractors,3.7,6,Electrician,"939 Harding Hwy, Buena, NJ 08310, United States","G33W+XV Buena, New Jersey, USA",http://www.palmierielectric.com/,+1 856-697-3218,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=01dQ9PVqw5oK0VWVlLHkkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.872448&pitch=0&thumbfov=100,false,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:34.979Z,,,,
https://www.google.com/maps/place/NJR+Home+Services/data=!4m7!3m6!1s0x89c22a28bc0ca4e5:0x275ac24c10c3d012!8m2!3d40.2105702!4d-74.128506!16s%2Fg%2F1tglzx28!19sChIJ5aQMvCgqwokREtDDEEzCWic,NJR Home Services,4.9,6894,HVAC contractor,"1415 Wyckoff Rd, Wall Township, NJ 07719, United States","6V6C+6H Wall Township, New Jersey, USA",https://www.njrhomeservices.com/,+1 877-466-3657,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNlufrVDlUr63ao5-rN9q5ZlncsVBiGB-XjsLl9=w426-h240-k-no,true,5 am–10 pm,5 am–10 pm,5 am–12 am,5 am–12 am,5 am–12 am,5 am–12 am,5 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:39.782Z,,,,
https://www.google.com/maps/place/Main+Street+Electric+LLC/data=!4m7!3m6!1s0x49b31083c6b9b85d:0xf957a2f9551d6ce6!8m2!3d39.8238!4d-74.2592596!16s%2Fg%2F11w9zy1n_x!19sChIJXbi5xoMQs0kR5mwdVfmiV_k,Main Street Electric LLC,5.0,56,Electrician,,,https://main-street-electric-nj.com/,+1 609-618-9727,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMTepMuNGUXaDY8TFy3_i9O9C06zno7TQXIxJFB=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:44.619Z,,,,
https://www.google.com/maps/place/Northeast+Generators+LLC/data=!4m7!3m6!1s0x89c3b1fb0ec91fd3:0xebc243eb9a362261!8m2!3d40.6534007!4d-74.3958809!16s%2Fg%2F11t0vy16t7!19sChIJ0x_JDvuxw4kRYSI2mutDwus,Northeast Generators LLC,5.0,1,Electric generator shop,"373 Stout Ave, Scotch Plains, NJ 07076, United States","MJ33+9J Scotch Plains, New Jersey, USA",https://northeastgeneratorsllc.kohlergeneratordealer.com/,+1 908-312-7002,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mpQmnAoz-VNZuBUTBIWHEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.85866&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:47.530Z,,,,
"https://www.google.com/maps/place/AC+Kobie+Electrical+Corporation/@40.2003813,-77.2024541,7z/data=!3m1!4b1!4m6!3m5!1s0x89c1207709f1f6a5:0xf3792256594ad89e!8m2!3d40.2003813!4d-77.2024542!16s%2Fg%2F1hc9wxh0d",AC Kobie Electrical Corporation,5.0,6,Electrician,,,http://www.ackobie.com/,+1 609-878-0462,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:52.136Z,,,,
https://www.google.com/maps/place/Main+Line+Electric/data=!4m7!3m6!1s0x89c6daa9c401dadf:0x7bd730795c4b5452!8m2!3d39.8336422!4d-75.1540366!16s%2Fg%2F1tfp3dtd!19sChIJ39oBxKnaxokRUlRLXHkw13s,Main Line Electric,4.9,289,Electrician,"217 S Barber Ave, Woodbury, NJ 08096, United States","RRMW+F9 Woodbury, New Jersey, USA",http://mainlineelectricnj.com/,+1 856-343-4526,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2viEctZEFfGHY1OgUbloj3a6DShZyqJ7h3gbr=w408-h306-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:38:57.110Z,,,,
https://www.google.com/maps/place/POPS+ELECTRIC/data=!4m7!3m6!1s0x89c13480be31b341:0xb7212411d23baa00!8m2!3d39.844254!4d-74.9011576!16s%2Fg%2F1td4fg3x!19sChIJQbMxvoA0wYkRAKo70hEkIbc,POPS ELECTRIC,4.8,96,Electrician,,,http://www.popselectric.com/,+1 856-767-0767,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNPrsyP-ubUTR3Mu_FLW-OucgzI7Gc06L2VJW2C=w408-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:39:01.912Z,,,,
https://www.google.com/maps/place/Sedeyn+Electrical+Construction/data=!4m7!3m6!1s0x89c19fbc4a02772b:0x51450095c81e00db!8m2!3d39.8823587!4d-74.1649385!16s%2Fg%2F11fs_wh1rt!19sChIJK3cCSryfwYkR2wAeyJUARVE,Sedeyn Electrical Construction,5.0,1,Electrician,"920 Atlantic City Blvd, Bayville, NJ 08721, United States","VRJP+W2 Bayville, Berkeley Township, NJ, USA",,+1 609-548-1133,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M_ROxdGi_DLeqKxC39WDgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.287&pitch=0&thumbfov=100,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:39:06.769Z,,,,
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x89c0c2c9d50d0c8f:0xb1b75157e1080f65!8m2!3d39.4353644!4d-74.6165121!16s%2Fg%2F1tg51b0f!19sChIJjwwN1cnCwIkRZQ8I4VdRt7E,The Home Depot,4.1,1596,Home improvement store,"6 Tower Ave, Egg Harbor Township, NJ 08234, United States","C9PM+49 Egg Harbor Township, New Jersey, USA",https://www.homedepot.com/l/Egg-Harbor/NJ/Egg-Harbor-Township/08234/930?emt=MSGMBGoogleMaps,+1 609-407-9600,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3dxhb7VeYotTVsm9suT5egOpVR7NbMCA2zYNqVXCpA7s6vVoghYL8h-UwhMwbtNO5PLhMjEYA7UmRPPRbd9fERa5EbyppL7f007As2R1HBlKK99Qn1YOegHa_liaNPtIHiCN4-I2ZdeU=w408-h306-k-no,true,6 am–3 pm,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:39:12.227Z,,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Business+%26+Industrial+Electric/data=!4m7!3m6!1s0x89c0d3a5ab7cc0c7:0xfc282a361fb85492!8m2!3d39.5437851!4d-74.9056931!16s%2Fg%2F1tc_xhpp!19sChIJx8B8q6XTwIkRklS4HzYqKPw,Business & Industrial Electric,5.0,1,Electrician,"NJ-54, Buena, NJ 08310, United States","G3VV+GP Buena, New Jersey, USA",,+1 856-697-3532,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e-uNJrpDRz89YePSW_B8eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.16052&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-01-10T21:39:14.990Z,,,,
