placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error
"https://www.google.com/maps/place/Dr.+Lisa+C.+Ferguson,+MD/data=!4m7!3m6!1s0x886d6511aaaaaaab:0x4e526916ef609fb4!8m2!3d39.4637739!4d-87.4108526!16s%2Fg%2F11k6l_rw2v!19sChIJq6qqqhFlbYgRtJ9g7xZpUk4","Dr. Lisa C. Ferguson, MD",5.0,4,Nurse practitioner,"221 S 6th St, Terre Haute, IN 47807, United States","FH7Q+GM Terre Haute, Indiana, USA",http://www.myunionhospital.org/,+1 812-242-3120,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CQApc2McpPU6sM7g7nJjDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.5723&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:51.530Z,
https://www.google.com/maps/place/Mackay+Allan+MD/data=!4m7!3m6!1s0x886c5df529ecabff:0xe28c09439eae459!8m2!3d39.1675122!4d-86.5826152!16s%2Fg%2F1tff8bzp!19sChIJ_6vsKfVdbIgRWeTqOZTAKA4,Mackay Allan MD,4.0,21,Pain management physician,"100 N Curry Pike, Bloomington, IN 47404, United States","5C98+2X Bloomington, Indiana, USA",https://neuropathyandpaincenter.com/,+1 812-339-5424,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OtlhIgfW-T26sIZeiO69pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.66163&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:54.334Z,
https://www.google.com/maps/place/Wilson+Andrew+G+MD/data=!4m7!3m6!1s0x886d651137ba1f87:0x141cda18acb9ce34!8m2!3d39.4841032!4d-87.4085882!16s%2Fg%2F1tcxv_45!19sChIJhx-6NxFlbYgRNM65rBjaHBQ,Wilson Andrew G MD,3.4,22,Neurosurgeon,"1513 N 6th 1/2 St building 8, Terre Haute, IN 47807, United States","FHMR+JH Terre Haute, Indiana, USA",,+1 812-238-4900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HIUL0wjNIOVYjx7Au1RxHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.33544&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:36:57.192Z,
"https://www.google.com/maps/place/Bone+%26+Joint+Center:+McGuirk,+Douglas+MD/data=!4m7!3m6!1s0x886d651a8839b39d:0xde985a044571ea26!8m2!3d39.4866415!4d-87.4113334!16s%2Fg%2F1tmz7pf5!19sChIJnbM5iBplbYgRJupxRQRamN4","Bone & Joint Center: McGuirk, Douglas MD",4.0,12,Hand surgeon,"1725 N 5th St, Terre Haute, IN 47804, United States","FHPQ+MF Terre Haute, Indiana, USA",http://www.uapclinic.com/,+1 812-242-3005,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOgykprSj8jxc08TsucBCoJGOUOxH4YSHLuu3ga=w408-h308-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:02.120Z,
https://www.google.com/maps/place/Commonwealth+Pain+and+Spine+-+Vincennes/data=!4m7!3m6!1s0x886dff79147b111f:0x11d5b5c97a2e3e55!8m2!3d38.6727584!4d-87.5329401!16s%2Fg%2F11gbkzl5zp!19sChIJHxF7FHn_bYgRVT4uesm11RE,Commonwealth Pain and Spine - Vincennes,4.7,470,Pain management physician,"520 S 7th St, Vincennes, IN 47591, United States","MFF8+4R Vincennes, Indiana, USA",https://www.mypainsolution.com/?utm_source=gmb_auth,+1 812-316-0327,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCV-_u8aaAFEXoagkzArRE1dk-_ZNwPyOylx9wVITExXzYjnsujnlTpUwhv4j0W5Vx38HzbG8aeAFlwwkhhnnI1xO4av2SVfjtIhnPB0RcyYsxXU3rPD6ITdsDFnGFlwT9_woo=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:07.061Z,
"https://www.google.com/maps/place/Jeff+Bollenbacher,+DO/data=!4m7!3m6!1s0x886d7b3d458c1051:0x30f3d236b8587f7a!8m2!3d39.4211094!4d-87.4120547!16s%2Fg%2F11p11ql3j8!19sChIJURCMRT17bYgRen9YuDbS8zA","Jeff Bollenbacher, DO",4.9,205,Orthopedic surgeon,"3736 S 4th St, Terre Haute, IN 47802, United States","CHCQ+C5 Terre Haute, Indiana, USA",https://www.myhorizonhealth.org/find-a-doctor/jeff-bollenbacher-do/?utm_source=GMBSocialClimb&utm_medium=JeffBollenbacher%2CDO,+1 812-237-1411,Closed · Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipNFgZPCDn2wh-LXR7wlDT4eb5dvZshQZ0pKNvhw=w408-h516-k-no,true,Closed,Closed,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:11.798Z,
https://www.google.com/maps/place/Therapy+Alternatives+Rehab+Services/data=!4m7!3m6!1s0x886d651b166b6e61:0xfec66e49553954b1!8m2!3d39.4876349!4d-87.4145684!16s%2Fg%2F1tdxlmkm!19sChIJYW5rFhtlbYgRsVQ5VUluxv4,Therapy Alternatives Rehab Services,3.0,2,Physical therapy clinic,"1818 N 3rd St, Terre Haute, IN 47804, United States","FHQP+35 Terre Haute, Indiana, USA",,+1 812-478-9494,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n7WX2-gipDiL1ysEwPVQmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.42334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:14.441Z,
https://www.google.com/maps/place/Dr.+Travis+Maiers/data=!4m7!3m6!1s0x886d651175000001:0xd4e3d6086465f910!8m2!3d39.4859256!4d-87.406961!16s%2Fg%2F11ss_4qsp5!19sChIJAQAAdRFlbYgREPllZAjW49Q,Dr. Travis Maiers,5.0,1,Emergency care physician,"1606 N 7th St, Terre Haute, IN 47804, United States",,,+1 812-238-7000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SJbplfr3ZlPAxqCxL42vXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.59604&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:17.178Z,
https://www.google.com/maps/place/Mackay+Pain+Clinic/data=!4m7!3m6!1s0x886c5df529ecabff:0x82de4bd5c6901d5c!8m2!3d39.1675338!4d-86.5826568!16s%2Fg%2F113flyb4j!19sChIJ_6vsKfVdbIgRXB2QxtVL3oI,Mackay Pain Clinic,3.3,9,Pain control clinic,"100 N Curry Pike, Bloomington, IN 47404, United States","5C98+2W Bloomington, Indiana, USA",http://www.mackaypaincenter.com/,+1 812-339-5424,Closed · Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OtlhIgfW-T26sIZeiO69pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.8422&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:22.082Z,
https://www.google.com/maps/place/Terre+Haute+Neurosurgical+And+Spine+Clinic+LLC/data=!4m7!3m6!1s0x886d651137ba1f87:0xfc8fde1639e89edf!8m2!3d39.4841032!4d-87.4085882!16s%2Fg%2F1vhq4g3w!19sChIJhx-6NxFlbYgR357oORbej_w,Terre Haute Neurosurgical And Spine Clinic LLC,,,Medical clinic,"1513 N 6th 1/2 St building 3, Terre Haute, IN 47807, United States","FHMR+JH Terre Haute, Indiana, USA",,+1 812-238-4900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HIUL0wjNIOVYjx7Au1RxHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.33544&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:24.636Z,
"https://www.google.com/maps/place/Narotam+Pradeep+MD/@39.4844633,-87.4077844,17z/data=!3m1!4b1!4m6!3m5!1s0x886d651137ba1f87:0xae0461da2b4005d2!8m2!3d39.4844633!4d-87.4077844!16s%2Fg%2F1wk7rm0n",Narotam Pradeep MD,3.8,6,Neurosurgeon,"1530 N 7th St #500, Terre Haute, IN 47807, United States","FHMR+QV Terre Haute, Indiana, USA",,+1 812-238-4555,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:29.306Z,
"https://www.google.com/maps/place/Dr.+Custodio+L.+Lim,+MD/data=!4m7!3m6!1s0x886d65588b68117b:0x68b6571fdc466ba4!8m2!3d39.4700712!4d-87.382103!16s%2Fg%2F1tdd5_zk!19sChIJexFoi1hlbYgRpGtG3B9Xtmg","Dr. Custodio L. Lim, MD",4.4,13,Surgeon,"2235 Wabash Ave, Terre Haute, IN 47807, United States","FJC9+25 Terre Haute, Indiana, USA",https://www.limlasercenter.com/doctor-and-staff/3820985,+1 812-234-5273,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o4O9aeLPDnGVP3yg24Jonw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.13219&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:34.310Z,
"https://www.google.com/maps/place/Daniel+Callahan/@39.1251779,-87.4117255,17z/data=!3m1!4b1!4m6!3m5!1s0x886d8f8821dcb6f3:0xf72dd31bd13f4daf!8m2!3d39.1251779!4d-87.4117255!16s%2Fg%2F11pkfr13dd",Daniel Callahan,4.1,27,Pain management physician,"2200 N Section St, Sullivan, IN 47882, United States","4HGQ+38 Sullivan, Indiana, USA",https://scch.health/services/pain-management/,+1 812-268-2556,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Bloomington+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:37:39.103Z,
"https://www.google.com/maps/place/George+Saliba/@39.621285,-86.8476013,17z/data=!3m1!4b1!4m6!3m5!1s0x886cde3b65aaaaab:0x672357199b0dbaf0!8m2!3d39.621285!4d-86.8476013!16s%2Fg%2F11qgb725zj",George Saliba,5.0,2,Pain management physician,"1542 S Bloomington St, Greencastle, IN 46135, United States",,https://splinternetmarketing.com/local-pros/indiana/greencastle/george-saliba/,+1 765-301-7300,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Greencastle+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2026-01-28T19:38:02.176Z,
https://www.google.com/maps/place/Center+For+Pain/data=!4m7!3m6!1s0x88529a7463e7bd9d:0x771d74ce623c6948!8m2!3d36.6966894!4d-79.8551506!16s%2Fg%2F11c2nprgvq!19sChIJnb3nY3SaUogRSGk8Ys50HXc,Center For Pain,,,Pain management physician,"445 Commonwealth Blvd E, Martinsville, VA 24112, United States","M4WV+MW Martinsville, Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q13EIFnUzFDIbrBwGfjvGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.27786&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:18.689Z,
"https://www.google.com/maps/place/James+Adam+Dailey/@36.6808787,-79.8525631,17z/data=!3m1!4b1!4m6!3m5!1s0x88529097fb0fffff:0x7262677b4a80da8!8m2!3d36.6808787!4d-79.8525631!16s%2Fg%2F11kjq67xt8",James Adam Dailey,5.0,2,Sports medicine physician,"1075 Spruce St, Martinsville, VA 24112, United States","M4JW+9X Martinsville, Virginia, USA",,+1 276-790-3233,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:23.327Z,
https://www.google.com/maps/place/Sovah+Occupational+Medicine+-+Martinsville/data=!4m7!3m6!1s0x88529be83cdc0ea7:0x2bcf61c51497c7dd!8m2!3d36.6987281!4d-79.8647147!16s%2Fg%2F11g03yw62q!19sChIJpw7cPOibUogR3ceXFMVhzys,Sovah Occupational Medicine - Martinsville,2.0,1,Medical office,"319 Hospital Dr #107, Martinsville, VA 24112, United States","M4XP+F4 Martinsville, Virginia, USA",https://sovahphysicians.com/sovah-occupational-medicine,+1 276-666-7865,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aBj_FTvQKg_5-ekA0TDmgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.71123&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:28.247Z,
https://www.google.com/maps/place/Sovah+Orthopedics+%26+Sports+Medicine+-+Martinsville/data=!4m7!3m6!1s0x88529a099669d751:0xcc946bfbd4ae5fe1!8m2!3d36.6925615!4d-79.8448612!16s%2Fg%2F1260z38bq!19sChIJUddplgmaUogR4V-u1PtrlMw,Sovah Orthopedics & Sports Medicine - Martinsville,4.0,45,Medical office,"1100 Church St E, Martinsville, VA 24112, United States","M5V4+23 Martinsville, Virginia, USA",https://sovahphysicians.com/sovah-orthopedics-sports-medicine-martinsville,+1 276-638-2354,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pxfqo4QEShpFFpeFHyAU-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.77945&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:33.078Z,
https://www.google.com/maps/place/Dr.LeGrant+Chiropractic+Back+and+Neck+Pain+Relief+Center/data=!4m7!3m6!1s0x88529136a4b6bb09:0x661d4e76c4e1fe55!8m2!3d36.655695!4d-79.876405!16s%2Fg%2F11h94_djny!19sChIJCbu2pDaRUogRVf7hxHZOHWY,Dr.LeGrant Chiropractic Back and Neck Pain Relief Center,5.0,7,Chiropractor,"2549 Greensboro Rd, Martinsville, VA 24112, United States","M44F+7C Martinsville, Virginia, USA",https://legrantchiropractic.com/,+1 276-632-3334,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO-yUthfq5iipLJN2ClFJv2kR7Rn9QVW_SL5G5n=w425-h240-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,8 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:38.014Z,
https://www.google.com/maps/place/Hamdy+Medical+Center/data=!4m7!3m6!1s0x8852909de8549f93:0x944de1b8c55cd40!8m2!3d36.6962989!4d-79.8754975!16s%2Fg%2F1tf24sm2!19sChIJk59U6J2QUogRQM1VjBveRAk,Hamdy Medical Center,4.6,28,Surgical center,"110 Commonwealth Blvd W, Martinsville, VA 24112, United States","M4WF+GR Martinsville, Virginia, USA",https://sovahphysicians.com/news/sovah-physician-practices-welcomes-dr-kareem-hamdy,+1 276-634-5003,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYMjPrhwblBH7cnTthGIjtj_j8nO1ybmemqb0fL0uJw87IKqLGJn_X0NTWwasxa6It_47YYwloebFQgrq9YaiLV_DXHmTxL_krsPyazEWH1P1aLO6HwNPihpQkeAzOx4wEyXH4Ag=w408-h543-k-no,true,"9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm",Closed,Closed,"9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:42.851Z,
https://www.google.com/maps/place/Piedmont+Pain+Medicine/data=!4m7!3m6!1s0x8852ba68849351d3:0x267ca0b1ad554c6c!8m2!3d36.6145543!4d-79.5793662!16s%2Fg%2F1tk1npmn!19sChIJ01GThGi6UogRbExVrbGgfCY,Piedmont Pain Medicine,4.5,8,Pain control clinic,"10384 Martinsville Hwy, Danville, VA 24541, United States","JC7C+R7 Danville, Virginia, USA",https://weence.com/medical/doctors/danville-5/piedmont-pain-medicine/,+1 434-685-7855,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TOOZdpD6wzgPs8G8_sgqAw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.5954556&pitch=0&thumbfov=100,false,8 am–6 pm,Closed,Closed,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:47.607Z,
https://www.google.com/maps/place/John+Velyvis+M.D./data=!4m7!3m6!1s0x88529bb9cb44cdcf:0x99844087aca4a7d1!8m2!3d36.6925615!4d-79.8448612!16s%2Fg%2F11t05bl9w0!19sChIJz81Ey7mbUogR0aekrIdAhJk,John Velyvis M.D.,4.4,21,Orthopedic surgeon,"1100 Church St E, Martinsville, VA 24112, United States","M5V4+23 Martinsville, Virginia, USA",https://sovahphysicians.com/,+1 276-638-2354,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoN2FHMpM1VEBLTCRFlcgA7eWQaMkBhPItDAX3ifI3-e11fu4ug8vMDTSW_SassUc475xNQqQ1Aj6D5jIbjpkebbDHkUdpfOmXqQWeob9tQV2lJVJNXm2iUqMZ7VK97l8D9McEnMg=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:52.610Z,
https://www.google.com/maps/place/Patrick+Szukics+DO/data=!4m7!3m6!1s0x88529b4021535cbd:0xa90a585f2215ce79!8m2!3d36.6925715!4d-79.8448781!16s%2Fg%2F11wc3nd6tt!19sChIJvVxTIUCbUogRec4VIl9YCqk,Patrick Szukics DO,5.0,14,Orthopedic surgeon,"1100 Church St E, Martinsville, VA 24112, United States","M5V4+22 Martinsville, Virginia, USA",https://sovahphysicians.com/,+1 276-638-2354,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO5kuj-EOUINKQ6nD5H-6_Ip8ZU-vCesER0Gi9d=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:38:57.478Z,
https://www.google.com/maps/place/Sovah+ENT+%26+Allergy+-+Martinsville/data=!4m7!3m6!1s0x88529b2a567f8a85:0x986e8cf6add3692e!8m2!3d36.6987281!4d-79.8647147!16s%2Fg%2F11b6xjghmc!19sChIJhYp_ViqbUogRLmnTrfaMbpg,Sovah ENT & Allergy - Martinsville,3.4,25,Medical office,"319 Hospital Dr Suite 204, Martinsville, VA 24112, United States","M4XP+F4 Martinsville, Virginia, USA",https://sovahphysicians.com/sovah-ent-allergy-martinsville,+1 276-666-6673,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6sz9w84YHKuqOoqu64uxEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.88517&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:02.272Z,
https://www.google.com/maps/place/Martinsville+Dermatology+and+Skin+Surgery+Center/data=!4m7!3m6!1s0x88529b87c8f05e93:0x800033ff45ec7f0d!8m2!3d36.6955909!4d-79.8595657!16s%2Fg%2F11fn4dypk8!19sChIJk17wyIebUogRDX_sRf8zAIA,Martinsville Dermatology and Skin Surgery Center,4.8,310,Dermatologist,"312 Fairy St Ext #201, Martinsville, VA 24112, United States","M4WR+65 Martinsville, Virginia, USA",http://www.skinsurgerycenter.net/locations/martinsville-dermatology-and-skin-surgery-center/?y_source=1_MTAwODkyODk2Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 276-632-6496,"Open · Closes 5 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepu3hXAIQN883UQF-PUBC2vGYn8RfTAZUvEKniEsMds7cMWUCsRjMVzkEO-LfFDKXFZeUbdCNANXqrg-MZnMDAIVGMqu_xYml_1GOZTU5sjklbvi-VceY5InboQcTacCn-pnJPU=w408-h724-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:11.968Z,
https://www.google.com/maps/place/Martinsville+Chiropractic+Center/data=!4m7!3m6!1s0x88529a75e18eb3d9:0xba4d23d8c33e289!8m2!3d36.6944341!4d-79.8570549!16s%2Fg%2F1v_0kfsv!19sChIJ2bOO4XWaUogRieIzjD3SpAs,Martinsville Chiropractic Center,5.0,99,Chiropractor,"425 Commonwealth Blvd E, Martinsville, VA 24112, United States","M4VV+Q5 Martinsville, Virginia, USA",https://www.martinsvillechirocenter.com/,+1 276-632-2226,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOCR2A0IBIp8xGz5kCl7IPGYDO3gh4ON5MafgPl=w408-h281-k-no,true,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,Closed,8 am–5:30 pm,8 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:17.020Z,
"https://www.google.com/maps/place/Michael+Wenkstern,+MD/data=!4m7!3m6!1s0x88529a099669ca9b:0xa5268298008f9076!8m2!3d36.6925615!4d-79.8448612!16s%2Fg%2F1tdygb3b!19sChIJm8pplgmaUogRdpCPAJiCJqU","Michael Wenkstern, MD",4.0,6,Orthopedic surgeon,"1100 Church St E, Martinsville, VA 24112, United States","M5V4+23 Martinsville, Virginia, USA",http://sovahphysicians.com/providers.cfm#WenksternMichael,+1 276-638-2354,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fHgQJ3HRhn5yM5-KlzWTYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.903248&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:22.071Z,
"https://www.google.com/maps/place/Amanda+W.+Pallone,+MD/data=!4m7!3m6!1s0x885290bcf58989c5:0xc4631b0d1258b0e2!8m2!3d36.6785278!4d-79.8486366!16s%2Fg%2F11dfj12ztr!19sChIJxYmJ9byQUogR4rBYEg0bY8Q","Amanda W. Pallone, MD",5.0,9,Family practice physician,"1107A Brookdale St, Martinsville, VA 24112, United States","M5H2+CG Martinsville, Virginia, USA",https://www.carilionclinic.org/providers/amanda-w-pallone-md?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 276-670-3300,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMFRtpJtq3609jYNvk-U_hJfXYqwaRakt8bXTJy=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:26.886Z,
https://www.google.com/maps/place/Sovah+Health+-+Martinsville/data=!4m7!3m6!1s0x88529a7bc868665f:0xfd7073c05828a5d3!8m2!3d36.6992976!4d-79.8671055!16s%2Fg%2F1tj80p24!19sChIJX2ZoyHuaUogR06UoWMBzcP0,Sovah Health - Martinsville,2.8,295,General hospital,"320 Hospital Dr, Martinsville, VA 24112, United States","M4XM+P5 Martinsville, Virginia, USA",https://www.sovahhealth.com/martinsville?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 276-666-7200,,https://lh3.googleusercontent.com/p/AF1QipNKq4KruPCzBD2T-HEnuC648lb3gLTQO38xyeqn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:31.923Z,
"https://www.google.com/maps/place/Bell+III+Maurice+H+MD/@36.6988137,-79.8666207,17z/data=!3m1!4b1!4m6!3m5!1s0x88529a782c58cf1d:0xe994f4f9b9c11d61!8m2!3d36.6988137!4d-79.8666207!16s%2Fg%2F1tvgw0z1",Bell III Maurice H MD,,,Anesthesiologist,"320 Hospital Dr, Martinsville, VA 24112, United States","M4XM+G9 Martinsville, Virginia, USA",http://www.martinsvillehospital.com/,+1 276-634-4971,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Martinsville+Terra+Haute+IN/@36.6915262,-79.8725386,14z",2026-01-28T19:39:36.469Z,
