placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Garage+Door+Guru/data=!4m7!3m6!1s0x88569f701a138ae3:0x694c5a82b50c6090!8m2!3d35.089896!4d-80.926547!16s%2Fg%2F1tl_mf6z!19sChIJ44oTGnCfVogRkGAMtYJaTGk,Garage Door Guru,4.8,318,Garage door supplier,"300 Springhill Farm Rd #103, Fort Mill, SC 29715, United States","33QF+X9 Fort Mill, South Carolina, USA",https://www.hellogaragedoorguru.com/,+1 704-661-9070,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOunkADpOrT-QdM3OTMiBc5GUmvZGzEwaRwS0GF=w408-h544-k-no,true,8 am–4:30 pm,9 am–1 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:57:39.776Z,,,
https://www.google.com/maps/place/Woodie%27s+Auto+Service%C2%AE+and+Repair+Centers/data=!4m7!3m6!1s0x88569f86037b81db:0x8d375541fe4d96d3!8m2!3d35.2139707!4d-80.8436331!16s%2Fg%2F1tkp5pjg!19sChIJ24F7A4afVogR05ZN_kFVN40,Woodie's Auto Service® and Repair Centers,4.7,487,Auto repair shop,"915 S McDowell St, Charlotte, NC 28204, United States","6574+HG Charlotte, North Carolina, USA",http://www.woodiesautoservice.com/,+1 704-837-7487,Closes soon ⋅ 6 pm ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJFl6Fd8KU2HFmdBftN2OJXOiwm8l5slenFAYZXV3pKs-X_VqJt2OCVVaFfkjsy0vilK4ql03kiFpXVJw1rq-fQhzEr26EnLVPbdAZ1dSFrfENPH85eIA79uaFSaGHqVe9JJzG=w408-h272-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:57:45.133Z,,,
https://www.google.com/maps/place/Pacific+Garage+Door/data=!4m7!3m6!1s0x26ee8c10bd25c5d3:0x46ca8ca295afcee1!8m2!3d35.6144484!4d-80.264508!16s%2Fg%2F11l1q988dq!19sChIJ08UlvRCM7iYR4c6vlaKMykY,Pacific Garage Door,4.7,30,Garage door supplier,,,https://pacific-garagedoor.com/,+1 704-303-2479,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMfux_H1RRFpbt9dpWA608sf8toTmnLnkDzV6pz=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:57:49.961Z,,,
"https://www.google.com/maps/place/Crown+Builders+Siding+%26+Windows,+Inc./data=!4m7!3m6!1s0x8854200f676f3529:0x79235d4b10d6f671!8m2!3d35.2043977!4d-80.8030804!16s%2Fg%2F1ttq2tgg!19sChIJKTVvZw8gVIgRcfbWEEtdI3k","Crown Builders Siding & Windows, Inc.",4.9,228,Siding contractor,"3111 Monroe Rd, Charlotte, NC 28205, United States","653W+QQ Charlotte, North Carolina, USA",https://crownbuilders.com/,+1 704-375-2665,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNN9S9OxdhGv7h9FmfhQfEvqtkkG7g0Hv-pmMA=w427-h240-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:57:54.826Z,,,
https://www.google.com/maps/place/Signature+Exteriors/data=!4m7!3m6!1s0x8856a0254c745ff9:0x19615c059c23095!8m2!3d35.2290613!4d-80.8426231!16s%2Fg%2F11cfcl_dc!19sChIJ-V90TCWgVogRlTDCWcAVlgE,Signature Exteriors,5.0,584,Roofing contractor,"210 N Church St, Charlotte, NC 28202, United States","65H4+JX Charlotte, North Carolina, USA",https://signatureexteriorsinc.com/,+1 704-941-6961,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPFl0vn9Qh8tvq6ono_xlHWNsw5JttSkqOk7tIM=w408-h306-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:57:59.971Z,,,
https://www.google.com/maps/place/Belk+Builders/data=!4m7!3m6!1s0x88569ff7ec449b57:0x957418961c65a406!8m2!3d35.2161064!4d-80.8220934!16s%2Fg%2F11cn14691_!19sChIJV5tE7PefVogRBqRlHJYYdJU,Belk Builders,4.7,105,Home builder,"401 Hawthorne Ln #110, Charlotte, NC 28204, United States","658H+C5 Charlotte, North Carolina, USA",http://belkcustombuilders.com/,+1 704-400-4710,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPhkg7U8ddwsII2Rr5CTDg8X5hWCmtra_RJfSGB=w408-h408-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:04.849Z,,,
https://www.google.com/maps/place/Lot+%23121/data=!4m7!3m6!1s0x8856a02f9af0cf87:0x27ab40f6a86c53a9!8m2!3d35.2276028!4d-80.8438651!16s%2Fg%2F1tdx07nl!19sChIJh8_wmi-gVogRqVNsqPZAqyc,Lot #121,4.1,14,Parking garage,"121 W Trade St, Charlotte, NC 28202, United States","65H4+2F Charlotte, North Carolina, USA",http://www.preferredparking.com/,+1 704-375-6014,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfUqcECsigeAU5N3yf4Q_3xAlJXJ234tVcR_uMfazw2_LuRj8RVJxqLXlnZJ6fDMrHvGOKcycHMEkloqJn6l5Ywie7VHOQBNIxhqKFlDHYuJuNIRs94Zpr2nAmPrlpwxiKIbEF=w408-h541-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:08.091Z,,,
https://www.google.com/maps/place/Woodie%27s+Auto+Service+and+Repair+Centers/data=!4m7!3m6!1s0x8856a03c9e8568fb:0xfec9e2d6e0f94c01!8m2!3d35.2306488!4d-80.8376641!16s%2Fg%2F1tdl6v84!19sChIJ-2iFnjygVogRAUz54Nbiyf4,Woodie's Auto Service and Repair Centers,4.2,321,Auto repair shop,"520 N Tryon St, Charlotte, NC 28202, United States","65J6+7W Charlotte, North Carolina, USA",http://www.woodiesautoservice.com/,+1 704-802-5437,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZ5v9Be3Uztm8djtfwz9PzT-hRGrAGbQgccCZCa3MqKpbH7Oh_3m9d8NJvRSZOUF1z7mDEn26iMPoTlfbILNtSckudZgU857oGygYK2HjK2_rvcU9tVAFX3noWF84RAYBRatT8Fg=w519-h240-k-no,true,7 am–6 pm,8 am–4 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:12.965Z,,,
https://www.google.com/maps/place/Tip+Top+Garage+Doors+Fort+Mill/data=!4m7!3m6!1s0x88568fbe47d3d3f5:0x17a6711a2bac1e38!8m2!3d35.0537028!4d-81.0077228!16s%2Fg%2F11j8mnv7y_!19sChIJ9dPTR76PVogROB6sKxpxphc,Tip Top Garage Doors Fort Mill,4.9,491,Garage door supplier,"150 B W Thomas Dr STE 114, Fort Mill, SC 29708, United States","3X3R+FW Fort Mill, South Carolina, USA",https://www.tiptopgaragedoors.com/lp/fort-mill?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 803-659-3272,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipPF-kSP-vG0bzB7QiEmTUAFhmfdQW7AESCXUdB-=w408-h408-k-no,true,7 am–7 pm,Closed,8 am–7 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:18.032Z,,,
https://www.google.com/maps/place/Horizon+Roofing+%26+Restoration/data=!4m7!3m6!1s0x8856a1f531a52cd5:0x801a1f10cd46d719!8m2!3d35.209556!4d-80.8541037!16s%2Fg%2F11h1hr7wzm!19sChIJ1SylMfWhVogRGddGzRAfGoA,Horizon Roofing & Restoration,5.0,233,Roofing contractor,"429 East Blvd, Charlotte, NC 28203, United States","645W+R9 Charlotte, North Carolina, USA",https://horizonrr.com/,+1 980-275-1085,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO5vD97H8bF6hrkfczO20bhjaP2fQmcMFyecS9R=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:22.941Z,,,
https://www.google.com/maps/place/Garage+Door+Solutions/data=!4m7!3m6!1s0x27c727ab021d40e1:0x9e14787c8a06a8e0!8m2!3d35.19041!4d-80.780006!16s%2Fg%2F11yd9jv5bq!19sChIJ4UAdAqsnxycR4KgGinx4FJ4,Garage Door Solutions,5.0,8,Garage door supplier,,,https://garagedoorsclt.com/,+1 704-516-4799,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNueVBga5GK-f1PhWQhuWDInD2zpCzkQCBr6WDp=w408-h486-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:27.818Z,,,
https://www.google.com/maps/place/California+Closets+-+Charlotte/data=!4m7!3m6!1s0x88569f79ab9ec6e3:0x32aaa2fdae3cce4e!8m2!3d35.2108458!4d-80.8570588!16s%2Fg%2F12qfp1zy0!19sChIJ48aeq3mfVogRTs48rv2iqjI,California Closets - Charlotte,5.0,388,Interior designer,"224 East Blvd, Charlotte, NC 28203, United States","646V+85 Charlotte, North Carolina, USA",https://www.locations.californiaclosets.com/california-closets-charlotte-3ebf37abb3c4?utm_source=GMB&utm_medium=local&utm_campaign=GMB,+1 704-527-5505,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_VBjpU2D9XpZcER_pHaT3yDiy95jaqKHd_wNxW9jULRhz-clr3msSxLZPQfu7_dW_qwAGWa-xCi4WBNUvaJiPyI80iNhRD7L6y-CuXfpfdEeMEObepKdd8fPSmtetrHDbesqzvjM--WDt=w408-h306-k-no,true,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:33.013Z,,"Chain dedicated to custom storage solutions for the home, with an emphasis on closets & shelving.",
https://www.google.com/maps/place/Kozmo+Garage+Door+Repair/data=!4m7!3m6!1s0x8856afd18a37c72f:0x9cd05743c97b064!8m2!3d35.4688485!4d-80.9123435!16s%2Fg%2F11ym_jx_pv!19sChIJL8c3itGvVogRZLCXPHQFzQk,Kozmo Garage Door Repair,5.0,5,Garage door supplier,"19104 Peninsula Club Dr, Cornelius, NC 28031, United States","F39Q+G3 Cornelius, North Carolina, USA",https://kozmogaragedoors.com/,+1 704-741-0533,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipNqmLLy_Ls-_H5cpFgn9yW11S2JLiklESIiXmgo=w446-h240-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:37.865Z,,,
"https://www.google.com/maps/place/SOMMER+USA,+Inc./data=!4m7!3m6!1s0x8856a100d807ef3b:0xed27b84b19969792!8m2!3d35.2757954!4d-80.8411596!16s%2Fg%2F11kpsqpxdt!19sChIJO-8H2AChVogRkpeWGUu4J-0","SOMMER USA, Inc.",,,Home automation company,"2217 Distribution Center Dr suite f, Charlotte, NC 28269, United States","75G5+8G Charlotte, North Carolina, USA",http://www.sommer-usa.com/,+1 704-424-5787,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ico1gqaE24bLfrknNcO3LQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.526608&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:42.555Z,,,
https://www.google.com/maps/place/Carolina+Electric+Pro%E2%80%99s/data=!4m7!3m6!1s0x88569fad95d2fa51:0x7c79d8a4ad5d2fd9!8m2!3d35.1999626!4d-80.8721749!16s%2Fg%2F11np4lb0l6!19sChIJUfrSla2fVogR2S9draTYeXw,Carolina Electric Pro’s,5.0,614,Electrician,"224 Foster Ave Suite A, Charlotte, NC 28203, United States","54XH+X4 Charlotte, North Carolina, USA",http://www.carolinaelectricpros.com/,+1 704-713-3793,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOA6L5NfM5QBT9-Zy0rPiu92J8Y5Zs72ZJCYWx8=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:47.600Z,,,
"https://www.google.com/maps/place/BenservicesNC,+LLC/data=!4m7!3m6!1s0x88540f6cda08d663:0x4716943259a91d8a!8m2!3d35.2466374!4d-80.6992984!16s%2Fg%2F11p0ybk38_!19sChIJY9YI2mwPVIgRih2pWTKUFkc","BenservicesNC, LLC",5.0,48,Handyman/Handywoman/Handyperson,,,https://benservicesnc.com/,+1 704-800-5485,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOGOW6rc6ACbR1DgeH4_oOn6kEMWuAwovdRc6Ei=w408-h305-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:52.458Z,,,
https://www.google.com/maps/place/Simon+Quality+Construction/data=!4m7!3m6!1s0x88569f78b3c735bb:0x9501b7b4bf8021a4!8m2!3d35.2001205!4d-80.8761647!16s%2Fg%2F11px0l6jr6!19sChIJuzXHs3ifVogRpCGAv7S3AZU,Simon Quality Construction,5.0,172,Construction company,"3131 Bank St, Charlotte, NC 28203, United States","642F+2G Charlotte, North Carolina, USA",http://simondrywallllcnc.com/,+1 704-645-1534,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipP_kkGUzsPOwytPpX2ZiLk5b5kxQO1BlAjVgLTA=w408-h544-k-no,true,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:58:57.817Z,,,
https://www.google.com/maps/place/All+State+Garage+Door/data=!4m7!3m6!1s0xaeed81d16c92153f:0x7cf55396b55634eb!8m2!3d35.1717805!4d-80.7424015!16s%2Fg%2F11x70_cs9c!19sChIJPxWSbNGB7a4R6zRWtZZT9Xw,All State Garage Door,4.3,18,Garage door supplier,,,,+1 980-550-2681,Closed ⋅ Opens 7 am Sun,,https://lh3.googleusercontent.com/p/AF1QipNo7ridruHauJj3TDYLXqg7PtXTDWGKyGImdA1b=w408-h544-k-no,true,8 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:59:02.852Z,,,
"https://www.google.com/maps/place/Cox+Door+Company/@35.082094,-80.6766083,17z/data=!3m1!4b1!4m6!3m5!1s0x8854256c696dbb15:0xd97aa8042bfe4478!8m2!3d35.082094!4d-80.6766083!16s%2Fg%2F11j03hqltx",Cox Door Company,4.8,28,Door supplier,"3809 Gribble Rd, Indian Trail, NC 28079, United States","38JF+R9 Indian Trail, North Carolina, USA",http://coxdoor.com/,+1 704-821-8898,Closed ⋅ Opens 7:30 am Mon,,,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:59:09.798Z,,,
https://www.google.com/maps/place/Shekinah+Contracting/data=!4m7!3m6!1s0x6e36961ab6da44ad:0x3978f46ae7095b5c!8m2!3d35.3027775!4d-78.5952859!16s%2Fg%2F11ss1ng27b!19sChIJrUTathqWNm4RXFsJ52r0eDk,Shekinah Contracting,5.0,23,Roofing contractor,,,https://www.shekinahcontracting.com/,+1 704-502-2696,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipND4YuJ6iCJVwrY_O_y3lpHuzFWrEPXUizG8IHN=w408-h475-k-no,true,8 am–5 pm,10 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:59:14.651Z,,,
https://www.google.com/maps/place/GM+Garage+Doors/data=!4m7!3m6!1s0x2163558fcbbc639d:0x33a799378540519!8m2!3d35.149106!4d-80.73185!16s%2Fg%2F11vr61dcth!19sChIJnWO8y49VYyERGQVUeJN5OgM,GM Garage Doors,5.0,4,Garage door supplier,,,https://garagedoorrepairpineville-nc.com/,+1 704-619-0717,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMS7Yr1OmWYVXIyY0vrnEruCunFaxOLNMq5Se50=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Uptown+Charlotte+NC/@35.2272109,-80.8430803,14z",2025-11-07T22:59:19.554Z,,,
https://www.google.com/maps/place/AMV+GARAGE+DOOR/data=!4m7!3m6!1s0x8856899388514e1f:0x5581df8f81a44cc7!8m2!3d34.9697536!4d-81.0535245!16s%2Fg%2F11wnf7rzr2!19sChIJH05RiJOJVogRx0ykgY_fgVU,AMV GARAGE DOOR,5.0,1,Construction company,"2241 Ebenezer Rd Suite 5, Rock Hill, SC 29732, United States","XW9W+WH Rock Hill, South Carolina, USA",https://www.amvgaragedoor.com/,+1 980-345-9480,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNE79Z8YKdr8cGces2jCZXuZtzN4p-dbHI9TtLg=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T22:59:40.415Z,,,
https://www.google.com/maps/place/Steves+Garage+Door+Repair/data=!4m7!3m6!1s0x88566783f0c5eab5:0x56248d003d4998bd!8m2!3d34.8524584!4d-81.1882639!16s%2Fg%2F11c2l82k1y!19sChIJterF8INnVogRvZhJPQCNJFY,Steves Garage Door Repair,4.8,36,Garage door supplier,,,http://www.fixmygaragesc.com/,+1 803-209-1177,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipO315PPfab8MopKgUWVSo-cqTF125GGhzPJnif9=w408-h306-k-no,true,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T22:59:45.136Z,,,
https://www.google.com/maps/place/Precision+Garage+Door/data=!4m7!3m6!1s0x22bdc5e97844871f:0x6901cbcd81a6ad6b!8m2!3d34.8577694!4d-80.8039965!16s%2Fg%2F11sp5zcvdk!19sChIJH4dEeOnFvSIRa62mgc3LAWk,Precision Garage Door,4.9,421,Garage door supplier,,,https://www.garagedoorscharlottenc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=rock-hill,+1 803-956-4545,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO1_crYeWjbl1AqnaWKgjHnfnjBapf61XYSUg8_=w478-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T22:59:50.201Z,,,
https://www.google.com/maps/place/Mill+Town+Handyman/data=!4m7!3m6!1s0x885685069533ffff:0xb1dee75927811301!8m2!3d35.0127642!4d-80.9499095!16s%2Fg%2F11hd4_1jhm!19sChIJ__8zlQaFVogRAROBJ1nn3rE,Mill Town Handyman,5.0,24,Contractor,"106 Sidney Johnson St, Fort Mill, SC 29715, United States","2372+42 Fort Mill, South Carolina, USA",https://facebook.com/milltownhandyman,+1 803-412-6378,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNmwEbX5ku7tfAX_PqzBIuIwLmArKr4yD1UpJPj=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T22:59:55.080Z,,,
"https://www.google.com/maps/place/Mkm+Garage+Doors,+Llc/data=!4m7!3m6!1s0x8856879f5fdaaaab:0x31f591c522613f3b!8m2!3d34.898969!4d-80.9470806!16s%2Fg%2F11h3vbp4p9!19sChIJq6raX5-HVogROz9hIsWR9TE","Mkm Garage Doors, Llc",5.0,22,Door supplier,"524 Neely Store Rd, Rock Hill, SC 29730, United States","V3X3+H5 Rock Hill, South Carolina, USA",https://mkmgaragedoors.amarr.com/us/en/,+1 803-329-0061,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHeg8kuuL1J4elq2ruL7TFceLvoTDTWsEacx19dYNBoiY6SZDLTq1lfQiKYqofxksF0bK9O9zgMvN3TKn9q6v98kA3OQZnz8CfC03mWv3b7oD18rqsU3DBYrnL3BdICcfx0Pe4lQ=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T22:59:57.858Z,,,
https://www.google.com/maps/place/Priority+Garage+Doors/data=!4m7!3m6!1s0x2730afe13e6d21e1:0xeeb29d67f3e012bd!8m2!3d35.2705496!4d-80.8982696!16s%2Fg%2F11y49q42r2!19sChIJ4SFtPuGvMCcRvRLg82edsu4,Priority Garage Doors,5.0,36,Garage door supplier,,,https://www.prioritygaragedoors.org/?utm_source=google&utm_medium=business_profile&utm_campaign=website,+1 980-230-9145,Open ⋅ Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipMsbipyhM3HCPEVzDezgZdkGWGGcKu_v3JkogJc=w426-h240-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T23:00:02.917Z,,,
"https://www.google.com/maps/place/Titan+Garage+Doors/@35.293224,-80.8982695,10z/data=!3m1!4b1!4m6!3m5!1s0x80e8ff670ee91583:0x720313e1ed18f4ea!8m2!3d35.293224!4d-80.8982696!16s%2Fg%2F11xs8904kx",Titan Garage Doors,5.0,41,Junk removal service,,,https://www.titangaragedoornc.com/,+1 704-736-3447,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T23:00:09.690Z,,,
https://www.google.com/maps/place/Woodies+Auto+Service+and+Repairs+Center/data=!4m7!3m6!1s0x88568539c488e501:0x3ff68e65529ff1d2!8m2!3d35.006365!4d-80.9314363!16s%2Fg%2F11rc8w1zms!19sChIJAeWIxDmFVogR0vGfUmWO9j8,Woodies Auto Service and Repairs Center,4.6,330,Auto repair shop,"290 N Dobys Bridge Rd, Fort Mill, SC 29715, United States","2349+GC Fort Mill, South Carolina, USA",https://woodiesautoservice.com/locations/fort-mill,+1 803-232-5447,Closed ⋅ Opens 7 am Sat,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipO4n_c0AaeyNrDcIZayalgQ-x-hhtmV6CvnMNog=w408-h306-k-no,true,7 am–6 pm,7 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T23:00:14.813Z,,,
"https://www.google.com/maps/place/A1+Garage+Door's+Repair+%E2%80%8FRock+Hill%E2%80%AD/@34.9410766,-81.0374281,17z/data=!3m1!4b1!4m6!3m5!1s0x88568900640810a1:0x482d93c6cba20b4!8m2!3d34.9410766!4d-81.0374281!16s%2Fg%2F11mlc9c66j",A1 Garage Door's Repair ‏Rock Hill,,,Repair service,"128 S Cherry Rd, Rock Hill, SC 29732, United States","WXR7+C2 Rock Hill, South Carolina, USA",https://a1garagedoorsrepairrockhillllc.online/,+1 803-590-5290,Open 24 hours,,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Fort+Mill+Charlotte+NC/@35.0073697,-80.9450759,14z",2025-11-07T23:00:28.800Z,,,
