placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,info,isBlackOwned
https://www.google.com/maps/place/Mimi+Auto+Towing/data=!4m7!3m6!1s0x89de0a143b1ffaa7:0x2d43c41dbe5da83b!8m2!3d42.6433293!4d-73.7662896!16s%2Fg%2F11ffv37c74!19sChIJp_ofOxQK3okRO6hdvh3EQy0,Mimi Auto Towing,2.6,20,Towing service,"170 Catherine St, Albany, NY 12202, United States","J6VM+8F Albany, New York, USA",https://mimiautotowing.com/,+1 518-816-8549,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbQTnBDAVs7emeXeVEXg7MIKCqqOzUeeSKyHcgiRxD2QfuFWHFPEn9AoOYSYrSqBiUC9NxXn0xrQsY4f4Y1aMmyL1tgQjmTTQWqvFl9u-0Oe3fmyk28s9FxLbhIFByQuxY_KZf=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:15.127Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Art+Taylor%E2%80%99s+Garage/data=!4m7!3m6!1s0x89de0bb2cbae42db:0x97cb2e568b44f821!8m2!3d42.6906773!4d-73.778377!16s%2Fg%2F11n5pnscbx!19sChIJ20Kuy7IL3okRIfhEi1Yuy5c,Art Taylor’s Garage,4.4,27,Auto repair shop,"81 Russell Rd, Albany, NY 12205, United States","M6RC+7J Albany, New York, USA",,+1 518-482-8055,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbPs9V_2wq1TUrcEiuoCTO8KMsmuWoQZenErQkI1Yxs_keHaEiMkeTrKBobFUiI6THw5efNyUo8UhDxHKFF7DM0UWzasYLPAN58JTyvixvNAjxCF8HuB-Fjq-ocloZ5EI0nBKjSI3wa1_c=w408-h544-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:20.408Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Destination+Nissan/data=!4m7!3m6!1s0x89de0baf135793b9:0xf04d24cf8bb049c0!8m2!3d42.6770206!4d-73.7872614!16s%2Fg%2F11xb886__!19sChIJuZNXE68L3okRwEmwi88kTfA,Destination Nissan,4.7,3027,Nissan dealer,"770 Central Ave, Albany, NY 12206, United States","M6G7+R3 Albany, New York, USA",https://www.destinationnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 518-438-8461,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweot5bNEMYechT3NOoaIsMJ7d1NRrVSJ2IZ7hchf3kjl_LzHf1F3m23_2fDZSQlCpRl5JgjCBdQiyfrL3PkN1Q2nbZjEvXxFFK7HQJuMW71rPLyFjVpOPVW_iPpBv63DRRJEb0cC=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:25.668Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–4 pm,Closed,· In-store shopping · In-store pick-up · Delivery,LGBTQ+ friendly,
https://www.google.com/maps/place/D%26P+Automotive/data=!4m7!3m6!1s0x89de0bb3c73e936b:0x8067730a22ca587f!8m2!3d42.672726!4d-73.770722!16s%2Fg%2F11ss5bxxjs!19sChIJa5M-x7ML3okRf1jKIgpzZ4A,D&P Automotive,5.0,19,Towing service,"69 Terminal St, Albany, NY 12206, United States","M6FH+3P Albany, New York, USA",,+1 518-954-5882,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wTC-dFK01bo9YYjFeL_kpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.82346&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:30.816Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/The+Works+Auto+Center/data=!4m7!3m6!1s0x89de0b96c11463bb:0x5b7de422b86ae3e0!8m2!3d42.6822656!4d-73.7790944!16s%2Fg%2F11gcnw9fs_!19sChIJu2MUwZYL3okR4ONquCLkfVs,The Works Auto Center,5.0,373,Car detailing service,"2 Anderson Dr suite a, Albany, NY 12205, United States","M6JC+W9 Albany, New York, USA",https://www.theworksautocenter.com/,+1 518-448-3331,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWj8mzCKU0i3-pF_m71bbJjA4QqNQYsHs1KgSLU4b3tAnF0Ysd4mulWRgvUa_cPArdEuHrKMtJD7uYXOtNbBjt7Kfc4Cn13BHaJ3LMw10iIBbuOk1BmFrB92aQZqJ2h0kyDQWj=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:37.219Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,Identifies as veteran-owned,
https://www.google.com/maps/place/DePaula+Auto+Group/data=!4m7!3m6!1s0x89de0ba5c1a219ed:0xc0f5bedae1a62d52!8m2!3d42.6793545!4d-73.7875407!16s%2Fg%2F11g0207tnh!19sChIJ7RmiwaUL3okRUi2m4dq-9cA,DePaula Auto Group,4.4,639,Car dealer,"785 Central Ave Fl. 2, Albany, NY 12206, United States","M6H6+PX Albany, New York, USA",https://www.depaula.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=groupsales,+1 518-489-5551,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqU_mbtf5x0VeLCU8MYNYx5ped38AJiqo25we4wF0GVZcviR3tuynDWzSStiU_MAdpE6wAKf60TB7ksqS5oxd4vlhsZ4wj2VoiwDgG6l668gJWXxzgl33snbiJ3dqLgFBmq01wI=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:42.604Z,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,· Delivery,,
https://www.google.com/maps/place/Lia+Honda+Albany+Auto+Repair+%26+Service+Center/data=!4m7!3m6!1s0x89de0bc9b8e7a863:0xd0578971f123cdbf!8m2!3d42.6974269!4d-73.8124524!16s%2Fg%2F11fm5mlrsg!19sChIJY6jnuMkL3okRv80j8XGJV9A,Lia Honda Albany Auto Repair & Service Center,4.8,581,Auto repair shop,"1258 Central Ave, Albany, NY 12205, United States","M5WQ+X2 Albany, New York, USA",https://www.liahondaofalbany.com/?utm_source=Google%20My%20Business&utm_medium=Directories&utm_campaign=Auto%20Repair%20and%20Service&utm_content=Service%20Website,+1 518-375-3401,"Open · Closes 6 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVJ_6ZSLNGhGSKCv3o2kUAbAXAK49-32KqTZ7jSPOrKKYT0q55JYiEvOmElYXsQ6gAWfQrPeI7I_iMPUKRoatDbC9hCqQFR10TsWM2sLCRNKpjePsGliKSKCDxWRFw2g-GdLc2vQ=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:48.425Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5:30 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Meineke+Car+Care+Center/data=!4m7!3m6!1s0x89de0b0a127db78d:0xe7d72f1f8a68ab0f!8m2!3d42.685464!4d-73.795721!16s%2Fg%2F1hc8jdwyf!19sChIJjbd9EgoL3okRD6toih8v1-c,Meineke Car Care Center,4.7,424,Auto repair shop,"1021 Central Ave, Albany, NY 12205, United States","M6P3+5P Albany, New York, USA",https://www.meineke.com/locations/ny/albany-2020/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 518-708-6944,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopboG2IrwyqCEhfZa07eSUM8DBJf1gJXp9caYItHVZT1BbCTzG6_Q0TADyOuOWoAe1FoORFVVQj5P_RTRo4aL0GmBQbsfERXOwKCnHU6SYXMx9Xw-mdtHJEvO3U_cbynQzn8mITG1jZuNy=w427-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:53.739Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,LGBTQ+ friendly,
https://www.google.com/maps/place/PROS+-+Preferred+Roadside+Solutions/data=!4m7!3m6!1s0x89de0bcf02331293:0xefecdf0dfb0473b0!8m2!3d42.6828885!4d-73.785746!16s%2Fg%2F11g10xj75n!19sChIJkxIzAs8L3okRsHME-w3f7O8,PROS - Preferred Roadside Solutions,4.0,4,Towing service,,,https://www.prosroadside.com/,+1 888-681-9229,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIifAm6rqhmU_H9nNu9pBODZE4s1cbjE2HO0QRL1gEDojjYx1CCLJHQQ15-hp9n-lDhgXC6AvnTjGpLloK3cm_onJ5oru5tFC1p7wfcibx4n_9y4IKwOIw729z58XGW_gRm4F1TA=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:03:58.820Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x89de0ba654113731:0x133a8519093378e0!8m2!3d42.68113!4d-73.79176!16s%2Fg%2F1thgj0kb!19sChIJMTcRVKYL3okR4HgzCRmFOhM,Valvoline Instant Oil Change,3.9,482,Oil change service,"924 Central Ave, Albany, NY 12206, United States","M6J5+F7 Albany, New York, USA",https://store.vioc.com/ny/albany/924-central-avenue?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 518-446-1957,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6GQ3S4WI-n3vmyIFuV9llaocXuS1k00dJCbCUIQtEW1btfZXEwUxppJQiqqoCzoomiiaPr4Wi200dnjDJdehPSUXO2_cJHnFO4aRUP5nUN3DQ7TfthSlS5jhac6-oxVZT-yAnP7bvGUA5=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Park+South+Albany+NY/@42.6542887,-73.7735262,14z",2026-03-23T15:04:04.419Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7:30 am–5 pm,9 am–4 pm,,,
https://www.google.com/maps/place/Robinson+Square+Apartments/data=!4m7!3m6!1s0x89de0a3b8d6a9e37:0xa98e560d654f3484!8m2!3d42.6516269!4d-73.7638736!16s%2Fg%2F1ts30853!19sChIJN55qjTsK3okRhDRPZQ1Wjqk,Robinson Square Apartments,5.0,8,Apartment building,"325 Hamilton St, Albany, NY 12210, United States","M62P+MF Albany, New York, USA",http://www.robinsonsquarealbany.com/,+1 518-463-5327,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppnv0ax7ZdQ9dy_LeulqAiF4mpLfNB3FkDDG5cgauIwTdEBaAbxFNOd8MN62eQIR7xjj8iFxSKD2lMTvw0G50rONC6fl1NzWybm_kWVxt3i-vHRfnPMTgI8ympWD3eTXk0B64=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2026-03-23T15:04:25.680Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Empire+Recycling+Albany+Scrap+Metal+Company/data=!4m7!3m6!1s0x89de0983c4c97d9f:0x1faaf9297daab14!8m2!3d42.6585715!4d-73.741581!16s%2Fg%2F1w0h8ht3!19sChIJn33JxIMJ3okRFKval5Kv-gE,Empire Recycling Albany Scrap Metal Company,4.9,110,Scrap metal dealer,"11 N Ferry St, Albany, NY 12207, United States","M755+C9 Albany, New York, USA",https://www.empirerecycling.com/albany/,+1 518-465-3387,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuQ3xSAoOXzzldXQIHetSQWx5YLbrfWYhPjICk9xNT8Jk-2SxR8SIEruyeOdgUmoZOKosaFItKf5-jFnykowAbvV2vpAancHAYJ9i-auoctcOLR8rZGOITC6XYWO1aJAiN2apHIg=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2026-03-23T15:04:30.889Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Gerber+Collision+%26+Glass/data=!4m7!3m6!1s0x89de0bb0f10234e5:0x394dc2e455fb4b0c!8m2!3d42.6756855!4d-73.779835!16s%2Fg%2F1v470brg!19sChIJ5TQC8bAL3okRDEv7VeTCTTk,Gerber Collision & Glass,4.7,171,Auto body shop,"709 3rd St, Albany, NY 12206, United States","M6GC+73 Albany, New York, USA",https://www.gerbercollision.com/locations/albany-ny?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=NY&utm_content=Albany,+1 518-482-8944,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTAUbkOofJBawSI8-z_aKm46H8e9RT0BqnJym_juYHxXE_ULJcmEb-2txs1zBst3Jvy2rnPw9rTnxV6c3u5co1R5SnyhYbDIkQdW0ytpmoNU3NzZxOPjUw3jaa7EdIwLC5wV8=w408-h408-k-no,true,"https://www.google.com/maps/search/tire+service+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2026-03-23T15:04:36.220Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Mavis+Discount+Tire/data=!4m7!3m6!1s0x89de084c9d91f0db:0xfe1ff65b43eb223e!8m2!3d42.641295!4d-73.6987782!16s%2Fg%2F1tf76hzv!19sChIJ2_CRnUwI3okRPiLrQ1v2H_4,Mavis Discount Tire,4.5,1502,Tire shop,"270 Troy Rd, Rensselaer, NY 12144, United States","J8R2+GF Rensselaer, New York, USA",https://www.mavis.com/locations/east-greenbush-ny?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=61,+1 518-602-5447,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7W2r9PydgMgA0TlzIzFaP4LA79rXd0YQa4GVsYcm1XJBYYHicQSu3M6xKX70xqjMdT2HSG_rTJ5HkGXdp5AcNHZnzD_thxQfcOOgslFNNltXjGwtRhfDPU82YNquRuI3HV41e=w408-h408-k-no,true,"https://www.google.com/maps/search/tire+service+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2026-03-23T15:04:41.907Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Plaza+23+Truck+Stop/data=!4m7!3m6!1s0x89de0a1b35daafb3:0xe3e4f67a4589d6f7!8m2!3d42.6345025!4d-73.7556366!16s%2Fg%2F1tdzbdvh!19sChIJs6_aNRsK3okR99aJRXr25OM,Plaza 23 Truck Stop,3.2,126,Truck stop,"240 Church St, Albany, NY 12202, United States","J6MV+RP Albany, New York, USA",https://plaza23nytruckstop.com/,+1 518-462-1234,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepi2_jWxTg1pkHxRcdt7K69PFlyx5aP1Aq_nJ1cF1euEnZZ0-igCuRCHP9c34-X5O8lK2gxGNgGPbFz4gGXaA5tCKAsq80fMMdzCQJg-6JHpwuu3l08Gf1TSa0HGwD0GhztB6iK=w408-h272-k-no,true,"https://www.google.com/maps/search/tire+service+in+Center+Square+Albany+NY/@42.6530084,-73.7647013,14z",2026-03-23T15:04:47.210Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Wallace+Auto+Care/data=!4m7!3m6!1s0x89de0b0037394bfb:0xae84e9adc407e538!8m2!3d42.6795939!4d-73.8339832!16s%2Fg%2F11y49rb1kw!19sChIJ-0s5NwAL3okROOUHxK3phK4,Wallace Auto Care,4.4,19,Auto repair shop,"1436 Western Ave # 1, Albany, NY 12203, United States","M5H8+RC Albany, New York, USA",,+1 518-482-4044,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ys0onPUVp7HUjxdeBskk1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.28458&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:06.881Z,,,,,,,,,,
https://www.google.com/maps/place/Limitless+MotorWorks+LLC/data=!4m7!3m6!1s0x89de0b002d9a7bcd:0x685b81a279b3b535!8m2!3d42.7087354!4d-73.8398793!16s%2Fg%2F11y3cdv7hr!19sChIJzXuaLQAL3okRNbWzeaKBW2g,Limitless MotorWorks LLC,4.7,54,Auto repair shop,"134 Lincoln Ave, Albany, NY 12205, United States","P556+F2 Albany, New York, USA",https://www.facebook.com/ganeshdeodat2?mibextid=LQQJ4d,+1 518-915-3124,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8shoXeQVxa22jYJfMFWUJcYnrZhKun3MTE9REYumzaTmHsNM0rEqdo1hWecACXPLiGdibWFTOUnmjDdFsK0mrgTblQ6YMMywWX9mJ3Mk8oN6zexX3okXNRa5U1wlHZBGm6thQ=w408-h544-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:12.147Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,,,
https://www.google.com/maps/place/DePaula+Mazda+-+Service+%26+Parts/data=!4m7!3m6!1s0x89de0ba5dc8340c3:0xd5815169201e7b8f!8m2!3d42.7165808!4d-73.8327985!16s%2Fg%2F11ggvyhqnw!19sChIJw0CD3KUL3okRj3seIGlRgdU,DePaula Mazda - Service & Parts,4.7,396,Auto repair shop,"1586 Central Ave, Albany, NY 12205, United States","P588+JV Albany, New York, USA",https://www.depaulamazda.com/service/schedule-service/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=mazdaserviceparts,+1 518-489-1187,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUycEXWjNLO9TNpulLw0HY0tKnPyPMtkaYcLbwVYvVuUd3dhkbWNB15vw6aGJSsXQzr4vFw87mo9bqRsQSko4Nefc9epYeNjFzB7rxoYEWhQy83QWV59gQ1MIoftsJMSjSOgShXccZY1pu=w408-h272-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:24.619Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Performance+Fleet+Services/data=!4m7!3m6!1s0x89de0b3f94ae2659:0xc28540147b16765e!8m2!3d42.7087612!4d-73.8397583!16s%2Fg%2F11y4tlbt3r!19sChIJWSaulD8L3okRXnYWexRAhcI,Performance Fleet Services,5.0,15,Mechanic,"134 Lincoln Ave Ste. 301, Colonie, NY 12205, United States","P556+G3 Colonie, New York, USA",https://www.performancefleetservices.com/,+1 518-903-1266,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQNE5wFpsn2heGzYn7gS4ESEn45s4IZPpSE3VilawsINMQL2Nn5Y5YDs9n8HUqkniK8FXbyQ_zngtX1m0MJBUssOGS9RPdFdYnE54QiIoFjA8_Mvf2o9tGV60sJppoKp0kKow=w408-h306-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:30.054Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,Identifies as veteran-owned,
https://www.google.com/maps/place/Hackel%27s+Foreign+Car+Services/data=!4m7!3m6!1s0x89de0b678140f1c5:0x1922acdae5997d05!8m2!3d42.7041212!4d-73.8178995!16s%2Fg%2F1tfrnbfn!19sChIJxfFAgWcL3okRBX2Z5dqsIhk,Hackel's Foreign Car Services,4.5,84,Car repair and maintenance service,"1372 Central Ave, Albany, NY 12205, United States","P53J+JR Albany, New York, USA",http://www.hackels.com/,+1 518-458-2897,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8lp-CoIEU8c88a0TsHNycv1xeYzn6CgKi1nhXFzEDm9at1AwX0X6dIwYrAqK5Q-EClI9Nlj076ch0MgcmveBBFThuUVDBV296xYW5J6JGKAjkB7oqw40GNGhoRF02S60sDZzbTQ=w408-h544-k-no,false,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:35.733Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5 pm,9 am–12 pm,Closed,,,
https://www.google.com/maps/place/Westmere+Beverage/data=!4m7!3m6!1s0x89de74dd2ef4e247:0x27ccc917d6e03b38!8m2!3d42.6889973!4d-73.8630269!16s%2Fg%2F1td5mq2_!19sChIJR-L0Lt103okRODvg1hfJzCc,Westmere Beverage,4.9,269,Beer store,"1756 Western Ave, Albany, NY 12203, United States","M4QP+HQ Albany, New York, USA",http://brew-crew.com/,+1 518-456-1100,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoR4RdjxItjf7m0HnW7EY9NmIE7T61th8nb3udwzYmDZ57IJ5uTNXShORalpsWQS8qtdmBnt7UHVe7PYReNnEnfnXgqG1Qgr1Rok6iRdIu3reiN0H8kRHb76edI1rn4Txvq6pA=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:41.497Z,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,9 am–9 pm,9 am–8 pm,10 am–5 pm,· Delivery,,
https://www.google.com/maps/place/Cycle+Gear/data=!4m7!3m6!1s0x89de0b27a7ed9f25:0x61d49ac40ed54b66!8m2!3d42.708614!4d-73.82105!16s%2Fg%2F11py9725z9!19sChIJJZ_tpycL3okRZkvVDsSa1GE,Cycle Gear,4.8,1111,Motorcycle shop,"3 Wolf Rd, Colonie, NY 12205, United States","P55H+CH Colonie, New York, USA",https://www.cyclegear.com/stores/cycle-gear-colonie-ny-store-177,+1 518-618-4014,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYil2uHyfk1XejxXVh5qF4-UQn2Yf0MEKTYWWY8LEXW5AGXIXTLHVlq9IVE1_WCA5G5SFnZrbIGXdzKqNtCyG32L27--4TKsr3438W_Wx2GKuo_W1lSJLX4bIwSY6wKULKsWYC=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:47.500Z,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,10 am–6 pm,Retail chain selling motorcycle parts along with related clothing & accessories. · In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x89de7349ac697231:0x24323d351bed5a5c!8m2!3d42.7248329!4d-73.841678!16s%2Fg%2F1tjdmrf7!19sChIJMXJprElz3okRXFrtGzU9MiQ,Midas,4.2,321,Auto repair shop,"1722 Central Ave, Albany, NY 12205, United States","P5F5+W8 Albany, New York, USA",https://www.midas.com/store/ny/albany/1722-central-avenue-12205?shopnum=6323&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY4NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 518-336-5167,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMfVF0jjxqvZpMhWbXiCpFCtfVLZdpnt4bvJ_7UKvdhBovRBHpnwkV83c2zL_zJBuxs9FI8mFWqKHLwHVhFj_bmrnNRpnFc3xOE0T5Ba8eODC_CIRbGUXm5Gn9hxyzGSNsO_0=w427-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:53.989Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/Cole%27s+Collision+Center+of+Colonie/data=!4m7!3m6!1s0x89de7347952372cf:0x1e2031536cedd73a!8m2!3d42.7135705!4d-73.8272489!16s%2Fg%2F1tkkvwpg!19sChIJz3IjlUdz3okROtftbFMxIB4,Cole's Collision Center of Colonie,4.6,369,Auto body shop,"1517 Central Ave, Colonie, NY 12205, United States","P57F+C4 Colonie, New York, USA",https://colescollision.com/collision-repair-colonie/,+1 518-213-2070,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRous7Cyi4YVgmskDPRt_HuHIGSrIevUJ9gQ0zc6OSVD5t5liF3wri72BUXNDVYeqd-84yjXvlF_oD687Qcc45eOqHLbuBFAarF12RHUUfp6ykw3HmYPHci3iJmUSeGLkMQSUo=w425-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:05:59.443Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x89de748d0b7c1a9f:0x89e4976a65ae02ef!8m2!3d42.7035419!4d-73.8787519!16s%2Fg%2F1tfkb03m!19sChIJnxp8C4103okR7wKuZWqX5Ik,Grainger Industrial Supply,5.0,44,Tool store,"35 Corporate Cir, Albany, NY 12203, United States","P43C+CF Albany, New York, USA",https://www.grainger.com/branch/Albany-Branch-016,+1 800-472-4643,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6adzM0057Ze7MBiybl7Dh_JzBni_4zSuDp8XudybTz40iYiKgd3wIbKYC2-XclIQWZxNAmkmDb9P-B7Y5eOMMlOJjIYhZZAJLOVvLw5dW1Gs_XkxPxl2WXMYTxLtYFn3ocvw=w426-h240-k-no,true,"https://www.google.com/maps/search/tire+service+in+Westmere+Albany+NY/@42.6911891,-73.8687343,14z",2026-03-23T15:06:04.945Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery",,
