placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/CAR+FIX+Oak+Ridge+North/data=!4m7!3m6!1s0x885c3472924f24ff:0xbd37e1e2ed37dc39!8m2!3d36.0464392!4d-84.2086804!16s%2Fg%2F1tdn071t!19sChIJ_yRPknI0XIgROdw37eLhN70,CAR FIX Oak Ridge North,4.8,1270,Auto repair shop,"110 Oak Ridge Turnpike, Oak Ridge, TN 37830, United States","2QWR+HG Oak Ridge, Tennessee, USA",https://teamcarfix.com/,+1 865-483-3366,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7qI9TfdOFdJHT4Uazkte7tNlGPjyQ5mH_6sHR=w408-h271-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:09.257Z,,,,
https://www.google.com/maps/place/Ace+Hardware+of+Oliver+Springs/data=!4m7!3m6!1s0x885dcc61d0f6bf93:0x48c3287922665835!8m2!3d36.0230875!4d-84.3127374!16s%2Fg%2F1tp302wr!19sChIJk7_20GHMXYgRNVhmInkow0g,Ace Hardware of Oliver Springs,4.6,382,Hardware store,"1110 E Tri County Blvd, Oliver Springs, TN 37840, United States","2MFP+6W Oliver Springs, Tennessee, USA",http://www.acehardware.com/mystore/index.jsp?store=03806&cid=localstore03806,+1 865-435-7707,Closes soon ⋅ 7 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNOjj4YPRUy0YRJD2aiFLif1JBWsjxe0N82NkC6=w408-h306-k-no,true,7 am–7 pm,8 am–6 pm,1–6 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:14.031Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up",,
https://www.google.com/maps/place/Covington+Family+Car+Care/data=!4m7!3m6!1s0x885c35067406347f:0x72a2e9e239254c00!8m2!3d36.0398645!4d-84.2177877!16s%2Fg%2F11ks0jzstl!19sChIJfzQGdAY1XIgRAEwlOeLponI,Covington Family Car Care,4.9,67,Auto repair shop,"301 Oak Ridge Turnpike A, Oak Ridge, TN 37830, United States","2QQJ+WV Oak Ridge, Tennessee, USA",,+1 865-272-3466,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzN410Xalbol49AqwctzSq_f3wf9P9RE6yVOY9LdDHU39YILLK4-LMEaQaFLzDzvWkcU7dKesfpV_zPJDyFuJ65Gk2VhZz473eApQDWwwfE7DIdmytudq7lfx3lAsg97ZEw6IzB=w408-h308-k-no,true,8 am–6 pm,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:18.486Z,,,,
https://www.google.com/maps/place/Social+Security+Administration/data=!4m7!3m6!1s0x885c3381f55e432f:0xf7eab55d9fa8cdf2!8m2!3d36.0319862!4d-84.2266043!16s%2Fg%2F1tf5fgkw!19sChIJL0Ne9YEzXIgR8s2on1216vc,Social Security Administration,3.0,62,Social security office,"565 Oak Ridge Turnpike, Oak Ridge, TN 37830, United States","2QJF+Q9 Oak Ridge, Tennessee, USA",http://www.ssa.gov/,+1 800-772-1213,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ahsZpfPH9L3FsjDGHLXXMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.83328&pitch=0&thumbfov=100,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:22.794Z,,,,
https://www.google.com/maps/place/Ridgeview+Behavioral+Health+Services/data=!4m7!3m6!1s0x885c336f39e00395:0x1bbd965da2c8fafc!8m2!3d36.0258785!4d-84.2430222!16s%2Fg%2F1tw1fk7m!19sChIJlQPgOW8zXIgR_PrIol2WvRs,Ridgeview Behavioral Health Services,3.1,67,Mental health service,"240 W Tyrone Rd, Oak Ridge, TN 37830, United States","2QG4+9Q Oak Ridge, Tennessee, USA",http://www.ridgeview.com/,+1 865-482-1076,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3sSeinArJ3OXh3mcaECHxNUN4aSOWmH3YWwiK=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:27.239Z,,,,
https://www.google.com/maps/place/TownePlace+Suites+by+Marriott+Knoxville+Oak+Ridge/data=!4m7!3m6!1s0x885c33bc08538987:0x653af91cac2f1bd2!8m2!3d36.0131568!4d-84.251892!16s%2Fg%2F11f9_877lp!19sChIJh4lTCLwzXIgR0hsvrBz5OmU,TownePlace Suites by Marriott Knoxville Oak Ridge,4.4,367,,"300 S Rutgers Ave, Oak Ridge, TN 37830, United States","2P7X+76 Oak Ridge, Tennessee, USA",https://www.marriott.com/en-us/hotels/tysor-towneplace-suites-knoxville-oak-ridge/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 865-409-5059,,https://lh3.googleusercontent.com/p/AF1QipM87hxfP3-vdN6NkThq2-Ql2cvaSFKGr7Dnfand=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:30.020Z,,,,
https://www.google.com/maps/place/Fixxed+Garage+Doors/data=!4m7!3m6!1s0x886067528128af49:0x2fd9cfac6b273be9!8m2!3d35.8305894!4d-85.9786956!16s%2Fg%2F11f613715x!19sChIJSa8ogVJnYIgR6Tsna6zP2S8,Fixxed Garage Doors,4.7,14,Garage door supplier,,,https://fixxedgaragedoorstn.com/,+1 423-800-5005,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMl-LSiDpbleHbY42-bRFyhq_cCQvJkLbVb0tp8=w602-h240-k-no,true,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,9 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:34.726Z,,,,
https://www.google.com/maps/place/Summers+Garage+Door+Service/data=!4m7!3m6!1s0x29f5ed6aa497d393:0x3db36ed7030a3062!8m2!3d33.5226069!4d-92.2827375!16s%2Fg%2F11rr699d29!19sChIJk9OXpGrt9SkRYjAKA9dusz0,Summers Garage Door Service,5.0,35,Garage door supplier,,,https://summersgaragedoorservice.com/,+1 615-913-0995,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPTwhipStRI37J-qvBy1Lx4kteP1OHwAxxl_Kfk=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:39.176Z,,,,
https://www.google.com/maps/place/Plateau+Garage+Doors/data=!4m7!3m6!1s0x886767c99b96c74d:0x709545a22a915ca6!8m2!3d36.2000979!4d-85.0867103!16s%2Fg%2F11c31901s0!19sChIJTceWm8lnZ4gRplyRKqJFlXA,Plateau Garage Doors,5.0,38,Garage door supplier,"4539 Muddy Pond Rd, Monterey, TN 38574, United States","6W27+28 Monterey, Tennessee, USA",http://www.plateaugaragedoors.com/,+1 931-397-8135,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOvpEGgQhavLx1NS9Up0ZpPWiPpC968mDDHYjD7=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:43.628Z,,,,
https://www.google.com/maps/place/Rocket+Wrench+Home+Services+LLC/data=!4m7!3m6!1s0x83bd25a0c7874bdb:0xca7b889e5b0067e0!8m2!3d35.973048!4d-84.0626685!16s%2Fg%2F11xg5vlx22!19sChIJ20uHx6AlvYMR4GcAW56Ie8o,Rocket Wrench Home Services LLC,5.0,5,Handyman/Handywoman/Handyperson,,,https://therocketwrench.com/,+1 865-244-9637,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvGZQCrUglc5cYo69Es7IZLaJxhR6RTCn2nuo=w492-h240-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:48.075Z,,,,
https://www.google.com/maps/place/Child+Support+Office/data=!4m7!3m6!1s0x885c336572a04c67:0x4d25e204389b52f0!8m2!3d36.028599!4d-84.240446!16s%2Fg%2F1q5bn7y5y!19sChIJZ0ygcmUzXIgR8FKbOATiJU0,Child Support Office,2.3,12,Child care agency,"26 Kentucky Ave, Oak Ridge, TN 37830, United States","2QH5+CR Oak Ridge, Tennessee, USA",,+1 865-482-6001,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8b_phfxNByel_YKK3iljVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.116146&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:52.426Z,,,,
https://www.google.com/maps/place/Precision+Door+Service/data=!4m7!3m6!1s0x887f9d81eb54cb4b:0x5b2862f5ab5fccce!8m2!3d35.1586652!4d-89.7452561!16s%2Fg%2F1tdb0g4j!19sChIJS8tU64Gdf4gRzsxfq_ViKFs,Precision Door Service,4.9,2250,Garage door supplier,"1215 Big Orange Rd, Cordova, TN 38018, United States","5753+FV Cordova, Memphis, TN, USA",https://garagedoormemphis.com/?utm_source=gmb&utm_medium=location_memphis&utm_campaign=website,+1 901-250-3465,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipN2eITWLpLss4g3W4lkF_vs-qK9pBNV4WjOTU0Q=w408-h271-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:12:57.128Z,,,,
https://www.google.com/maps/place/Q36+Pest+Control/data=!4m7!3m6!1s0xd94a0e71435c441:0x873aed22008a0fb8!8m2!3d36.0108313!4d-84.2258017!16s%2Fg%2F11t4y5p4h5!19sChIJQcQ1FOeglA0RuA-KACLtOoc,Q36 Pest Control,4.5,81,Pest control service,"105 Crest Pointe Ln, Oak Ridge, TN 37830, United States","2Q6F+8M Oak Ridge, Tennessee, USA",https://q36pest.com/,+1 865-482-4452,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoWpWpHZgfeYTp3ID4nY8qeFxhn01F7x93MWzctO85tH-lWsM2H_gvceqZBN-E5l80WHMifUUK3Zb0M0ofhBlgl1dg2Ggi4nqwZU0pfU8E9PC4Gtm_CUz7Ilz0AhM20cshna0ocQgAV4I=w408-h271-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:01.451Z,,,,
https://www.google.com/maps/place/Whittenburg+Garage+Doors+%26+Repairs/data=!4m7!3m6!1s0x8867506bf1160863:0x99ec34c2be45de10!8m2!3d36.0614555!4d-85.012349!16s%2Fg%2F11f5brvy80!19sChIJYwgW8WtQZ4gREN5FvsI07Jk,Whittenburg Garage Doors & Repairs,4.7,14,Garage door supplier,,,,+1 931-510-9205,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYk7R7fD60_-khgWBvvwv-GtckLlTfEsaHMnn77c7uQKTglPBmczb1kOeqc7eNRCRFnMgMsH3EmZsVsnNADA0Ypb55r2fLn89RK1G4qhR4G4XZBYD9LCBAnSQhhH34Ykti40Of=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:05.726Z,,,,
https://www.google.com/maps/place/Groups+Recover+Together/data=!4m7!3m6!1s0x885c3320e1052bcd:0x3a8dc6d4d63c7a27!8m2!3d36.0015687!4d-84.2406593!16s%2Fg%2F11rcsckq2g!19sChIJzSsF4SAzXIgRJ3o81tTGjTo,Groups Recover Together,5.0,15,Addiction treatment center,"704 S Illinois Ave, Oak Ridge, TN 37830, United States","2Q25+JP Oak Ridge, Tennessee, USA",https://locations.joingroups.com/tn/oakridge/groups-recover-together-oak-ridge-tn-grt860.html,+1 865-378-6929,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aYrS9BW6ROwVqwVvxt6_7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.5952&pitch=0&thumbfov=100,true,Closed,Closed,Closed,9 am–7 pm,9 am–7 pm,10 am–8 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:10.177Z,,,,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x885c33b25e823a0b:0xe99c4850712c2200!8m2!3d36.0063116!4d-84.238856!16s%2Fg%2F11rtq2lcpv!19sChIJCzqCXrIzXIgRACIscVBInOk,Caliber Collision,4.7,197,Auto body shop,"155 Midway Ln, Oak Ridge, TN 37830, United States","2Q46+GF Oak Ridge, Tennessee, USA",https://www.caliber.com/find-a-location/oak-ridge?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-googlebusinesspage&utm_content=&utm_term=&utm_id=0848,+1 865-483-0282,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNgzNJwksswrba5YvGFSsdHX3CcZQowpdtYrsP4=w408-h272-k-no,true,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:14.766Z,,,,
https://www.google.com/maps/place/Peoples+Choice+Auto+Repair/data=!4m7!3m6!1s0x885c340d2bfccf8d:0x9a47b93adef22f2f!8m2!3d36.0050414!4d-84.2612319!16s%2Fg%2F1ygbbbk2j!19sChIJjc_8Kw00XIgRLy_y3jq5R5o,Peoples Choice Auto Repair,3.8,90,Auto repair shop,"133 Tulsa Rd, Oak Ridge, TN 37830, United States","2P4Q+2G Oak Ridge, Tennessee, USA",,+1 865-272-3379,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMR7QuZASSx2J30R7sWolCNNFFEoAXAMdvpMIsu=w425-h240-k-no,true,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:19.477Z,,,,
https://www.google.com/maps/place/Pattersons+Home+Appliances/data=!4m7!3m6!1s0x885c333449046b07:0xaad751f2bf940f7a!8m2!3d36.0432998!4d-84.2137088!16s%2Fg%2F1tczl5y3!19sChIJB2sESTQzXIgReg-Uv_JR16o,Pattersons Home Appliances,4.3,116,Appliance store,"170 Oak Ridge Turnpike, Oak Ridge, TN 37830, United States","2QVP+8G Oak Ridge, Tennessee, USA",https://www.pattersonsappliances.com/,+1 865-483-8842,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipM2dMpTQvinfwjpZIMS_6VSiDB8kzt8tKBBam-m=w408-h272-k-no,true,9 am–6 pm,9 am–4 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:24.043Z,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/M+%26+W+Auto+Repair+Inc/data=!4m7!3m6!1s0x885c3413a127ccd5:0x5fbfb97d63b80a38!8m2!3d36.0512275!4d-84.204071!16s%2Fg%2F1v5_b4jx!19sChIJ1cwnoRM0XIgROAq4Y325v18,M & W Auto Repair Inc,4.8,74,Auto repair shop,"120 Elza Dr, Oak Ridge, TN 37830, United States","3Q2W+F9 Oak Ridge, Tennessee, USA",http://www.mandwautorepair.net/,+1 865-482-5508,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcYDmqBjdmr4IJWQiPAiE5fSXq-BdrfLMDDMqOKnF5mZuOKdAXVI6ATqTWTyxInVkUtgdCnAdGimgVVGJJ8Y4xmpIcu9R9sBdIPpESUM06qxQFL6FDLml8rVpNwj5hI1vp2BeS0A=w408-h306-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:28.390Z,,,,
https://www.google.com/maps/place/Pro+Service+Motorsports/data=!4m7!3m6!1s0x885dcbfc0463cfef:0x78beedc252509898!8m2!3d36.0494164!4d-84.3489333!16s%2Fg%2F1vfwdl9p!19sChIJ789jBPzLXYgRmJhQUsLtvng,Pro Service Motorsports,4.5,184,Motorsports store,"7075 Knoxville Hwy, Oliver Springs, TN 37840, United States","2MX2+QC Oliver Springs, Tennessee, USA",https://www.facebook.com/Proservicemotorsports/,+1 865-435-0333,Closed ⋅ Opens 9:30 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIZaY_wQu7bHreWqOAOM3zqqtzTwoAWAO3VeLNMRnP8hZxbxKYT72plUvxDiOTGKMIAIDj8JebZuBHlJTKWApE3rtVOP9wdaeoP3Vek2DSN91fNETiM3IF8qjzmoZOYnULST_P=w408-h306-k-no,true,9:30 am–6 pm,9:30 am–4 pm,Closed,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Oak+Ridge+TN+Knoxville+TN/@36.0103561,-84.2696449,14z",2025-11-07T23:13:32.755Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Salvage+and+Building+Materials+Inc./data=!4m7!3m6!1s0x885c37e3711042ed:0xc687ce328d5f68dc!8m2!3d36.113718!4d-84.1136889!16s%2Fg%2F1tfxhdsg!19sChIJ7UIQceM3XIgR3GhfjTLOh8Y,Salvage and Building Materials Inc.,4.8,11,Hardware store,"103 Centre Stage Business Park E, Clinton, TN 37716, United States","4V7P+FG Clinton, Tennessee, USA",,+1 865-457-7897,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipNOD_FT-m_vqXo2qJLXGY9Pbx7Fvrjpe_n8qSE0=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Clinton+TN+Knoxville+TN/@36.1034126,-84.1318632,14z",2025-11-07T23:13:46.401Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Lenoir+City+TN+Knoxville+TN/@35.7972998,-84.2560299,14z",2025-11-07T23:13:54.975Z,,,No new results found,
"https://www.google.com/maps/place/Tri-County+Glass+and+Doors,+LLC/@35.8774388,-83.5784799,17z/data=!3m1!4b1!4m6!3m5!1s0x885bf863adb17649:0xb3b56f45d0c10b93!8m2!3d35.8774388!4d-83.5784799!16s%2Fg%2F1td7txjv","Tri-County Glass and Doors, LLC",3.6,46,General contractor,"720 Old Knoxville Hwy, Sevierville, TN 37862, United States","VCGC+XJ Sevierville, Tennessee, USA",http://www.seviervilleglass.com/,+1 865-366-5638,Closed ⋅ Opens 8 am Mon,,false,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:15.519Z,,,,
"https://www.google.com/maps/place/Decks+Done+Right+-+Sevierville,+Gatlinburg,+Pigeon+Forge/data=!4m7!3m6!1s0x8bd04c60aba1a21b:0x2ede0f0eeed46c94!8m2!3d35.8430726!4d-83.5768098!16s%2Fg%2F11ld89hd60!19sChIJG6Khq2BM0IsRlGzU7g4P3i4","Decks Done Right - Sevierville, Gatlinburg, Pigeon Forge",5.0,11,Deck builder,"1312 Shady Dr, Sevierville, TN 37862, United States","RCVF+67 Sevierville, Tennessee, USA",,+1 865-361-9537,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOUBdtxEKTqB-0vTaNgr-hDm0mNejoun-P9m8aT=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:19.926Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Shed+Pros/data=!4m7!3m6!1s0x885bf88750f1bc8b:0x12696cc0a6cf1ce1!8m2!3d35.8747255!4d-83.5866511!16s%2Fg%2F11c1xpzfbt!19sChIJi7zxUIf4W4gR4RzPpsBsaRI,Shed Pros,4.7,99,Shed builder,"780 W Main St, Sevierville, TN 37862, United States","VCF7+V8 Sevierville, Tennessee, USA",https://davisbuildingsco.com/shedpros/inventory/,+1 865-607-0132,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipMqUk5qKXsK0_S0p6Y7xIA8ozoFFEPoMg9to76x=w408-h306-k-no,true,9:30 am–5:15 pm,10 am–3 pm,Closed,9:30 am–5:15 pm,9:30 am–5:15 pm,9:30 am–5:15 pm,9:30 am–5:15 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:24.441Z,,,,
"https://www.google.com/maps/place/The+Honey+Do+Service,+Inc+Sevierville/data=!4m7!3m6!1s0x885bf96854a6019b:0x519abafc4f633700!8m2!3d35.8719563!4d-83.5618482!16s%2Fg%2F11h5rr3h5x!19sChIJmwGmVGj5W4gRADdjT_y6mlE","The Honey Do Service, Inc Sevierville",4.7,98,General contractor,"240 North Pkwy, Sevierville, TN 37862, United States","VCCQ+Q7 Sevierville, Tennessee, USA",https://honeydoservice.com/improving/sevierville-tn/?utm_source=google&utm_medium=listing,+1 865-428-6111,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOKhAJHmj5WN1aviwqUg0TmX3NpepvQ9Cwvg0I9=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:28.901Z,,,,
https://www.google.com/maps/place/Moore%E2%80%99s+Handyman+%26+Renovations/data=!4m7!3m6!1s0x885bf9a411738269:0xc7cd7ff063f568c7!8m2!3d35.8729735!4d-83.5743967!16s%2Fg%2F11rc4d2nhg!19sChIJaYJzEaT5W4gRx2j1Y_B_zcc,Moore’s Handyman & Renovations,4.7,35,Handyman/Handywoman/Handyperson,"212 Pigeon St, Sevierville, TN 37862, United States","VCFG+56 Sevierville, Tennessee, USA",,+1 865-851-6011,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMBWNrF770WowcksqDFCSNb9Q7bYFgDTpmmMVcW=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:33.262Z,,,,
https://www.google.com/maps/place/Smokey%27s+Garage/data=!4m7!3m6!1s0x885be557f45a45b5:0x187280521ab0dbca!8m2!3d35.8395845!4d-83.5449551!16s%2Fg%2F11g02hw1rd!19sChIJtUVa9FflW4gRytuwGlKAchg,Smokey's Garage,4.6,267,Auto repair shop,"1885 Veterans Blvd, Sevierville, TN 37862, United States","RFQ4+R2 Sevierville, Tennessee, USA",http://www.smokeysautorepair.com/,+1 865-366-3455,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNfNA8lHLV0u-4yFiD7QHG9BXiwNbus9la_lOwz=w425-h240-k-no,true,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:38.431Z,,,,
https://www.google.com/maps/place/Blalocks+Wayne+Home+Center/data=!4m7!3m6!1s0x885bf8f4e96e44bd:0xa01f2a0370e78f93!8m2!3d35.870215!4d-83.5697826!16s%2Fg%2F1tfkrh8w!19sChIJvURu6fT4W4gRk4_ncAMqH6A,Blalocks Wayne Home Center,4.7,405,Home improvement store,"230 W Main St, Sevierville, TN 37862, United States","VCCJ+33 Sevierville, Tennessee, USA",http://wayneblalockhomecenter.com/,+1 865-453-0008,Closed ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiKD5P5hQfRe6_DsWNXXQhP0C80NK0c9pqQAL3O1i2IXTf9lAFr3hYgGOG74J-q7S7FAUhB6ZmLftc0A4AHmttwjn3I3_OqQHwIMh2Fdy4lcDc3CL0MmeOgJ-GzSxGEYcZXM2_2Q=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–12 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2025-11-07T23:14:42.832Z,Identifies as women-owned,· In-store shopping · Kerbside pickup · Delivery,,
