placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
https://www.google.com/maps/place/Water+Heater+Repair+Detroit/data=!4m7!3m6!1s0x8824d51a361b1f73:0x3db876a02ab04c2d!8m2!3d42.3992737!4d-82.9191581!16s%2Fg%2F11h2xll79q!19sChIJcx8bNhrVJIgRLUywKqB2uD0,Water Heater Repair Detroit,5.0,2,Contractor,"17501 Mack Ave, Detroit, MI 48224, United States","93XJ+P8 Detroit, Michigan, USA",,+1 313-800-8328,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=abPqVAs3QM7ZhBVsObJzhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.148464&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Corktown+Detroit+MI/@42.3293667,-83.0708432,14z",2026-01-10T21:36:04.216Z,
https://www.google.com/maps/place/Integrated+Power+Services+%28IPS%29+-+Detroit/data=!4m7!3m6!1s0x883b3402d84d85c1:0x71e13fd85922895d!8m2!3d42.2722816!4d-83.1751632!16s%2Fg%2F1tq4rrkv!19sChIJwYVN2AI0O4gRXYkiWdg_4XE,Integrated Power Services (IPS) - Detroit,4.3,10,Electric motor repair shop,"18800 Meginnity St, Melvindale, MI 48122, United States","7RCF+WW Melvindale, Michigan, USA",https://ips.us/location/detroit-service-center/,+1 313-388-7800,Closed · Opens 6 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy67kbWekPwXa0JLlycC_KxUPuQzLPGCay1Uy3XjF4UjxErwXrSlyO8cp9WBZ7wYaixfx2xLKXqcA6Xh_v2zi18Vtxahgyeh3CL-N1d3QCn5TcQuCel2FNVGpRZxlYPJXVuiUM=w408-h544-k-no,true,Closed,Closed,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:25.977Z,
https://www.google.com/maps/place/PowerServe+Inc/data=!4m7!3m6!1s0x883b2b93816164fb:0xcd2cb535ec9a32ba!8m2!3d42.3195025!4d-82.9375794!16s%2Fg%2F11mvgg09y7!19sChIJ-2RhgZMrO4gRujKa7DW1LM0,PowerServe Inc,5.0,2,Electrician,"1540 Matthew Brady Blvd Unit #4, Windsor, ON N8S 3K6, Canada","8396+RX Windsor, Ontario, Canada",http://www.powerserveinc.ca/,+1 519-945-3558,Closed · Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B_7gFrasHR932RSi6tkgaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.88292&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:30.849Z,
https://www.google.com/maps/place/Premier+Generator+Service+LLC/data=!4m7!3m6!1s0xa4e955f4c08bfba1:0xee88feb743598da8!8m2!3d42.9614244!4d-82.8500531!16s%2Fg%2F11tsvfs1k6!19sChIJofuLwPRV6aQRqI1ZQ7f-iO4,Premier Generator Service LLC,5.0,23,Electric generator shop,"13185 Hunt Rd, Riley, MI 48041, United States","X46X+HX Riley, Michigan, USA",https://www.facebook.com/profile.php?id=61556807938905,+1 586-318-6967,Open 24 hours,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipOo4NU1l8Aes-rrpth12rTpGXxNbd7v_MP67jJS=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:35.799Z,· Delivery
"https://www.google.com/maps/place/Detroit+Corktown+Maintenance/@42.352595,-83.0991151,11z/data=!3m1!4b1!4m6!3m5!1s0x8824d72dfbd774e3:0x3952cdd780c2cbf!8m2!3d42.352595!4d-83.0991151!16s%2Fg%2F11kxs78mbz",Detroit Corktown Maintenance,5.0,5,Plumber,,,,+1 313-580-2787,Closes soon · 5 pm · Opens 9 am Mon,,,,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:42.471Z,
https://www.google.com/maps/place/small+engine+doctor/data=!4m7!3m6!1s0x883b2b43b30ba5cf:0xe839ab75281f9a4e!8m2!3d42.3154544!4d-82.910361!16s%2Fg%2F11jn21pl_s!19sChIJz6ULs0MrO4gRTpofKHWrOeg,small engine doctor,5.0,204,Small engine repair service,"10632 Springhollow St, Windsor, ON N8P 1X8, Canada","838Q+5V Windsor, Ontario, Canada",https://www.facebook.com/SmallEngineDrOrce,+1 519-992-3400,,,,https://lh3.googleusercontent.com/p/AF1QipO_PBmReGHFbQ69gy4mzVsKPXWyXPln7qdcleG3=w493-h240-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:47.727Z,
https://www.google.com/maps/place/HousePower+Generators/data=!4m7!3m6!1s0x27fa073dff3a7fab:0x34d403bf0b688406!8m2!3d42.2701874!4d-83.6878724!16s%2Fg%2F11trp87pmr!19sChIJq386_z0H-icRBoRoC78D1DQ,HousePower Generators,5.0,32,Electrician,,,https://housepowergenerators.com/,+1 734-845-0981,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/p/AF1QipPalV8Df3DL7AD52-8me4aKznHmDbwTPssBan0o=w408-h544-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:52.493Z,
https://www.google.com/maps/place/Consortium+Electric+LLC/data=!4m7!3m6!1s0x88252953ea2d054d:0x24f9b663c79e2f2e!8m2!3d42.4543926!4d-82.9061034!16s%2Fg%2F11fjtys1t7!19sChIJTQUt6lMpJYgRLi-ex2O2-SQ,Consortium Electric LLC,4.6,80,Electrician,"22017 Shady Ln Ave, St Clair Shores, MI 48080, United States","F33V+QH St Clair Shores, Michigan, USA",https://www.consortiumelectricllc.com/,+1 586-303-8150,"Open · Closes 7 pm

Confirmed by this business 8 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipOJ-P5T-U4nslc3WKa5ADO8rAnWgFhlFX4S42vr=w408-h544-k-no,true,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:36:57.398Z,
https://www.google.com/maps/place/JT+Power+Services/data=!4m7!3m6!1s0x8824e158a86bcdef:0xd9a6e59529b37c21!8m2!3d42.6654697!4d-82.9850943!16s%2Fg%2F11sw6hk2_h!19sChIJ781rqFjhJIgRIXyzKZXlptk,JT Power Services,5.0,1,Electrical installation service,"14330 Industrial Center Dr suite b, Shelby Township, MI 48315, United States","M287+5X Macomb, Michigan, USA",https://jtpowerservices.com/,+1 586-299-1320,Closed · Opens 9 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOO_z8vPURCJjxosyDn1vPrKU2818Temb5SjzU=w408-h263-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:02.282Z,
https://www.google.com/maps/place/Impel+Electric/data=!4m7!3m6!1s0x4351972b247fba1d:0xb1b08605ffbdf6d2!8m2!3d42.39764!4d-83.1151785!16s%2Fg%2F11vl3q8zp9!19sChIJHbp_JCuXUUMR0va9_wWGsLE,Impel Electric,5.0,122,Electrician,,,https://impelelectricllc.com/,+1 313-443-8962,Closed · Opens 7:30 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOd-sVyqRw4okOiiF5Rght-r_WUFSK3WazYbzsh=w408-h548-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:06.977Z,
https://www.google.com/maps/place/Leading+Electric+Inc/data=!4m7!3m6!1s0x687789c4462cfa1f:0xfb4d2c4b38ded518!8m2!3d42.3203216!4d-82.873316!16s%2Fg%2F11vyzg81pd!19sChIJH_osRsSJd2gRGNXeOEssTfs,Leading Electric Inc,5.0,29,Electrical installation service,"Tecumseh, ON N8N 3N9, Canada","84CG+4M Tecumseh, Ontario, Canada",https://leadingelectricinc.ca/,+1 519-919-2535,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMa-zRO7_P1UN4-hksnIWC0qdZ01G5R6ZaItGxc=w408-h273-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:12.078Z,
https://www.google.com/maps/place/Anytime+Power+Systems/data=!4m7!3m6!1s0x4326dddbe238d14b:0x59b7ac5b9dc1ea7!8m2!3d42.3060995!4d-83.442197!16s%2Fg%2F11shsz60tk!19sChIJS9E44tvdJkMRpx7cucV6mwU,Anytime Power Systems,5.0,3,Electric generator shop,,,http://www.anytimepowersystems.com/,+1 734-341-3379,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipO9p-Q7wfasWigk_U-L4OmLSLnOi2y8YfomXD6b=w408-h325-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:16.932Z,
https://www.google.com/maps/place/Triton+Electrical+Services+LLC/data=!4m7!3m6!1s0x8824d7e16147229f:0x492a594b32d09c74!8m2!3d42.4743364!4d-82.9065983!16s%2Fg%2F1tjz3_fd!19sChIJnyJHYeHXJIgRdJzQMktZKkk,Triton Electrical Services LLC,5.0,1,Electrician,"24520 Harper Ave, St Clair Shores, MI 48080, United States","F3FV+P9 St Clair Shores, Michigan, USA",http://tritonelectricalservices.com/,+1 586-944-2274,Closed · Opens 7 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IlG761KJ68dU1r3YhR89CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.864265&pitch=0&thumbfov=100,false,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:21.767Z,
https://www.google.com/maps/place/Buchanan+Electric+LLC/data=!4m7!3m6!1s0x8824c5b2339569c1:0x5950bfe82b275cf1!8m2!3d42.5372275!4d-83.1353247!16s%2Fg%2F11gnnmfk2q!19sChIJwWmVM7LFJIgR8VwnK-i_UFk,Buchanan Electric LLC,4.3,44,Electrician,"459 N Rochester Rd, Clawson, MI 48017, United States","GVP7+VV Clawson, Michigan, USA",https://www.buchananelectric.com/,+1 248-629-4040,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMKfFuMN2aefrZWp20SIaTTmVnpWdG29gYP-Pj1=w408-h308-k-no,true,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:26.630Z,
"https://www.google.com/maps/place/Royal+Oak+Heating,+Cooling,+%26+Electrical/data=!4m7!3m6!1s0x8824cf6efda0cb7d:0x52118119a410da04!8m2!3d42.5539194!4d-83.1266186!16s%2Fg%2F1vcjmwh_!19sChIJfcug_W7PJIgRBNoQpBmBEVI","Royal Oak Heating, Cooling, & Electrical",4.8,1585,HVAC contractor,"2071 Stephenson Hwy, Troy, MI 48083, United States","HV3F+H9 Troy, Michigan, USA",https://royaloakheating.com/,+1 248-542-9353,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPxQerCCs_oHd38sBu2Cptyc8QP_Epq06bm9AXD=w447-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:36.813Z,
"https://www.google.com/maps/place/Black+Hawk+Electric,+LLC/data=!4m7!3m6!1s0x8824da0d1bb934e7:0x3a687aa436e021f5!8m2!3d42.5025342!4d-83.0128747!16s%2Fg%2F1tdzrs1x!19sChIJ5zS5Gw3aJIgR9SHgNqR6aDo","Black Hawk Electric, LLC",4.7,7,Electrician,"28306 Newland Dr, Warren, MI 48093, United States","GX3P+2V Warren, Michigan, USA",,+1 586-876-7731,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxH2JQa34KRK23DV643yBO9gxB3uItimFwXlBIu0eUQs5NDUyEVSY1OALTRD85oBZb1AgUoSjY7rMRkb3qzWumq1PxXD0DeMmwSN8bsvJL8a1Q_pnhSx4S6Hqd51UB8vj8FPQiF-g=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:39.761Z,
https://www.google.com/maps/place/M+%26+M+Electric/data=!4m7!3m6!1s0x8824b768ffee0865:0x2fa5d66781937390!8m2!3d42.4557595!4d-83.279658!16s%2Fg%2F11fj5lm6vd!19sChIJZQju_2i3JIgRkHOTgWfWpS8,M & M Electric,5.0,76,Electrician,"22511 Telegraph Rd, Southfield, MI 48033, United States","FP4C+84 Southfield, Michigan, USA",https://www.mmelectricmi.com/,+1 877-627-8420,Closed · Opens 8 am Mon,Identifies as veteran-owned,true,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdpDD89S3JE7-DyTkMzyhfXXgdAzjNEotNulx2kll_RzSEKB3MCsn_7QA6BB8KfvwqmTpvx9Kav3zgAAx8JrVlZ9TN6oTbz2oS-y0IYDR-GR1z8B-bn4ZcrwoOjFFBxd7TQMcz=w408-h544-k-no,true,9 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:44.745Z,
"https://www.google.com/maps/place/Mrs.+Michael+Plumbers,+Electricians,+and+HVAC+Technicians/data=!4m7!3m6!1s0x88247f730a4e9f5d:0x1748ddc7221bc4f0!8m2!3d42.441902!4d-83.348677!16s%2Fg%2F11mpcj3g_k!19sChIJXZ9OCnN_JIgR8MQbIsfdSBc","Mrs. Michael Plumbers, Electricians, and HVAC Technicians",4.7,551,Electrician,"30640 W 8 Mile Rd, Farmington Hills, MI 48336, United States","CMR2+QG Farmington Hills, Michigan, USA",https://www.mrsmichael.com/?utm_source=google&utm_medium=gmb&utm_campaign=GMB%20Farmington,+1 810-255-1637,Open 24 hours,Identifies as veteran-owned,,https://lh3.googleusercontent.com/p/AF1QipM0NnITMzEUsroIVxr6WS9LB4cqo5J5T3tzcQiT=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:49.807Z,
https://www.google.com/maps/place/Neighbourhood+Services/data=!4m7!3m6!1s0x883b2bdccbd0e903:0x4660c33da4df4ff1!8m2!3d42.3195025!4d-82.9375794!16s%2Fg%2F11mbqpzd53!19sChIJA-nQy9wrO4gR8U_fpD3DYEY,Neighbourhood Services,,,Utility contractor,"1540 Matthew Brady Blvd Unit #3, Windsor, ON N8S 3K6, Canada","8396+RX Windsor, Ontario, Canada",https://www.neighbourhoodservices.ca/,+1 519-948-7283,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipMUl6BjOZ3s_WAKaOLMpBWPK5kdcUdEDSR86td3=w408-h272-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:54.609Z,
https://www.google.com/maps/place/M.A.D.+Power/data=!4m7!3m6!1s0x8824c57d4792427b:0x6af7e85a1ec246a7!8m2!3d45.0008644!4d-86.2705984!16s%2Fg%2F1tsjf81v!19sChIJe0KSR33FJIgRp0bCHlro92o,M.A.D. Power,5.0,8,Electric generator shop,,,http://madpowerinc.com/,+1 248-545-4845,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOItjwpIpZzBhJecQPoJRfAf1YmAkyxVU2NvNpN=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:37:59.548Z,
"https://www.google.com/maps/place/Collins+Electric,+LLC/data=!4m7!3m6!1s0x876b80745cd2ccdf:0xd7926460bff2da2f!8m2!3d42.4770587!4d-83.123453!16s%2Fg%2F11g01t7t2w!19sChIJ38zSXHSAa4cRL9ryv2Bkktc","Collins Electric, LLC",5.0,39,Electrician,"1501 S Campbell Rd, Royal Oak, MI 48067, United States","FVGG+RJ Royal Oak, Michigan, USA",http://www.thecollinselectric.com/,+1 248-508-5880,Closed · Opens 8 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lTQTnX__r2Er_datiNQMGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.94986&pitch=0&thumbfov=100,true,10 am–1 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:38:04.471Z,
https://www.google.com/maps/place/Prime+Electrical+Services+Inc./data=!4m7!3m6!1s0x883b295f6ebbbbd5:0x34d902072d66496!8m2!3d42.28863!4d-82.9391!16s%2Fg%2F11b76gbyzp!19sChIJ1bu7bl8pO4gRlmTWciCQTQM,Prime Electrical Services Inc.,4.9,58,Electrician,"6000 Rhodes Dr Unit 5, Windsor, ON N8N 2M1, Canada","73Q6+F9 Windsor, Ontario, Canada",,+1 519-945-9963,Closed · Opens 8:30 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxkHACcY74h9WE2XGJTe_yT5rvqVuinhU0Qz_jWyc7biUctVvZ-w7VsdaQymmdF-_JnMa-ib6XhFMSfY9KeVrOedt7PbLXSZ49eA7JkiwSHGKhHubcXhL9guDRRTaVgObTEpaKd=w408-h544-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:38:09.395Z,
https://www.google.com/maps/place/Budget+Generators/data=!4m7!3m6!1s0x8824a5c0ed2633af:0x73ca8f8c37e1282!8m2!3d42.5415493!4d-83.4839946!16s%2Fg%2F11vxv3kn85!19sChIJrzMm7cClJIgRghJ-w_ioPAc,Budget Generators,5.0,2,Electric generator shop,"300 Eagle Pond Dr, Walled Lake, MI 48390, United States","GGR8+JC Walled Lake, Michigan, USA",,+1 248-722-5090,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipMENIsrSnzIzc4Nl5uJ40Th3_TCFS8INqlS_xb0=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:38:14.386Z,
"https://www.google.com/maps/place/Lloyd%27s+Electric+Co.,+Inc./data=!4m7!3m6!1s0x8824cf00de3edc2d:0x14498c0794aaa60b!8m2!3d42.4662527!4d-83.1243976!16s%2Fg%2F1tdy52dd!19sChIJLdw-3gDPJIgRC6aqlAeMSRQ","Lloyd's Electric Co., Inc.",4.9,25,Electric motor repair shop,"2417 Goodrich St, Ferndale, MI 48220, United States","FV8G+G6 Ferndale, Michigan, USA",,+1 248-542-0494,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7Xmv8yl8iDUlwQ6RGHvJNxR21JlY-O83-BMsyhkQyxbfDAAlXj-I066RAgvjH8Mt2rMv1RZEFXNZOjbX53vMQwJ7UwIGcFjj-wm1PuOSLYYMzqaKcenfyeMCieMHxvzYf0WXhgA=w408-h544-k-no,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2026-01-10T21:38:19.416Z,
https://www.google.com/maps/place/Fresh+cuts+small+engine+repair+%26+Mobile/data=!4m7!3m6!1s0x8824cb25c96da815:0x93b58a840ef962f5!8m2!3d42.3658323!4d-83.1768153!16s%2Fg%2F11lym9w9vw!19sChIJFahtySXLJIgR9WL5DoSKtZM,Fresh cuts small engine repair & Mobile,4.3,6,Small engine repair service,"W Chicago, Detroit, MI 48227, United States","9R8F+87 Detroit, Michigan, USA",https://freshcutzsmallenginerepair.carrd.co/,+1 248-904-2279,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YyX47JhnpTwItVDgucEtKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.55368&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2026-01-10T21:38:40.184Z,
https://www.google.com/maps/place/Electric+r+us/data=!4m7!3m6!1s0x177a8cc22fa3d17:0xeb164d4d65767266!8m2!3d40.1668605!4d-95.5972516!16s%2Fg%2F11qh6g5vmn!19sChIJFz36IsyodwERZnJ2ZU1NFus,Electric r us,4.8,25,Electrician,,,http://www.electricrus.org/,+1 313-502-0925,Closed · Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipOtwMNNy8XGi3A5MSb8acROjuuks6cH03RsmvtY=w408-h544-k-no,true,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2026-01-10T21:38:45.342Z,
https://www.google.com/maps/place/Detroit+Electrical+Services+LLC/data=!4m7!3m6!1s0x8824d12851753b17:0xb4e132dfedc299a2!8m2!3d42.4345018!4d-83.0118841!16s%2Fg%2F11gr1w__2r!19sChIJFzt1USjRJIgRopnC7d8y4bQ,Detroit Electrical Services LLC,4.1,9,Electrician,"11145 Seven Mile E, Detroit, MI 48234, United States","CXMQ+R6 Detroit, Michigan, USA",http://des-electric.com/,+1 313-223-2800,Closed · Opens 7 am Mon,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nR49V3yD5Ou3evhwZke1DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.406494&pitch=0&thumbfov=100,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-01-10T21:39:05.990Z,
https://www.google.com/maps/place/Detroit+Power+Sport+Club/data=!4m7!3m6!1s0x8824cd74dac47bbd:0x1394309b3f116398!8m2!3d42.391432!4d-83.125506!16s%2Fg%2F11xmgnmd9f!19sChIJvXvE2nTNJIgRmGMRP5swlBM,Detroit Power Sport Club,,,Lawn mower repair service,"2901 W Davison St, Detroit, MI 48238, United States","9VRF+HQ Detroit, Michigan, USA",,+1 313-338-8105,Closed · Opens 12 pm Sun,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EEzxRZybDTqrCFJ3ZrEWjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.91551&pitch=0&thumbfov=100,true,Closed,12–5 pm,12–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/generator+installation+services+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-01-10T21:39:10.709Z,
https://www.google.com/maps/place/Howard%27s+Outdoor+Power+Equipment/data=!4m7!3m6!1s0x8824d0325121fed9:0xabc1d69f50bb8c6!8m2!3d42.4618678!4d-83.0662911!16s%2Fg%2F1w0j06xk!19sChIJ2f4hUTLQJIgRxrgL9WkdvAo,Howard's Outdoor Power Equipment,3.9,415,Lawn mower store,"3970 E 9 Mile Rd, Warren, MI 48091, United States","FW6M+PF Warren, Michigan, USA",https://www.howardsoutdoorpower.com/,+1 586-756-8040,Closed · Opens 9 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXb5-EYdBPw6kM5ivgB22P2LxzWqH6DeEcTACtXV7vGMEfJkCWZ8754oe7MVz5vrxuI4riBAidu77SxGn6oCmfSKUda1aVo4nboPaaaibNVh4qgccXAYx2sfOWks-dL5OJGHFt=w408-h725-k-no,true,9 am–2:30 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2026-01-10T21:39:15.744Z,· In-store shopping · In-store pick-up
