placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/iPOW+Physical+Therapy+%26+Wellness/data=!4m7!3m6!1s0x8701503d0efd124d:0x341aae866c4f0d24!8m2!3d35.1761037!4d-101.9359404!16s%2Fg%2F11clhq8wbn!19sChIJTRL9Dj1QAYcRJA1PbIauGjQ,iPOW Physical Therapy & Wellness,5.0,884,Physical therapy clinic,"8501 SW 34th Ave #300, Amarillo, TX 79121, United States","53G7+CJ Amarillo, Texas, USA",https://www.ipowpt.com/,+1 806-803-9165,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPpNJcF0vYrLv1fpZxgdhR4SGptfA21n4f3vBal=w408-h611-k-no,true,Closed,8 am–5:20 pm,8 am–5:20 pm,8 am–5:20 pm,8 am–5:20 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:52.115Z,,,
https://www.google.com/maps/place/Central+Line+Infusion/data=!4m7!3m6!1s0x870151b1af45fdad:0x76e18930c1c4b830!8m2!3d35.1997389!4d-101.9209103!16s%2Fg%2F1tdkh2vx!19sChIJrf1Fr7FRAYcRMLjEwTCJ4XY,Central Line Infusion,,,Home health care service,"1301 Coulter St # 201, Amarillo, TX 79106, United States","53XH+VJ Amarillo, Texas, USA",,+1 806-352-1212,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZfX-7WKNgEdtxMZ8WgvXLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.20863&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:05:54.972Z,,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Family+Medicine/data=!4m7!3m6!1s0x870151ae221fbdd1:0x92ea8b58a7bd916c!8m2!3d35.2003873!4d-101.9243312!16s%2Fg%2F11bw2j5qb8!19sChIJ0b0fIq5RAYcRbJG9p1iL6pI,Texas Tech Physicians: Family Medicine,4.7,480,Medical clinic,"1400 Coulter St, Amarillo, TX 79106, United States","632G+57 Amarillo, Texas, USA",https://texastechphysicians.com/clinics/amarillo/family-medicine.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3AFamilyMedicine,+1 806-414-9559,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFPOH5ZwAjlLpkCmEUqK7DvruCKP-k5oHsDWvb=w427-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:00.229Z,,,
https://www.google.com/maps/place/Amarillo+Spine+Institute/data=!4m7!3m6!1s0x8701518efc10538b:0x8166a73454b35780!8m2!3d35.2098433!4d-101.9137589!16s%2Fg%2F11fnb5n6t_!19sChIJi1MQ_I5RAYcRgFezVDSnZoE,Amarillo Spine Institute,3.8,60,Pain control clinic,"6826 Plum Creek Dr, Amarillo, TX 79124, United States","635P+WF Amarillo, Texas, USA",https://www.amarillospineinstitute.com/,+1 806-322-3000,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPlc8OsHdbLR0OHwbW5bK6EbyrwPedqS16-1ejT=w408-h251-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:05.190Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Exceptional+Emergency+Center+-+Amarillo+@+Western/data=!4m7!3m6!1s0x87014f7e160a3e5b:0x84f0cdebcdcb4fe9!8m2!3d35.1900011!4d-101.8834535!16s%2Fg%2F11g_35_5gn!19sChIJWz4KFn5PAYcR6U_LzevN8IQ,Exceptional Emergency Center - Amarillo @ Western,4.7,447,Emergency room,"2105 S Western St, Amarillo, TX 79109, United States","54R8+2J Amarillo, Texas, USA",https://eer24.com/locations/amarillo-western/,+1 806-353-3200,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNjvMhxJxSQQfy8r1Ltm032I-xpwnCBfyzqdPA3=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:10.266Z,,,
https://www.google.com/maps/place/Galliant+Autism+Care+-+ABA+Center/data=!4m7!3m6!1s0x87015101bb55d28b:0xf5efad0a5042f0c4!8m2!3d35.2066712!4d-101.897719!16s%2Fg%2F11rglv6q0z!19sChIJi9JVuwFRAYcRxPBCUAqt7_U,Galliant Autism Care - ABA Center,5.0,7,Home health care service,"7 Medical Dr, Amarillo, TX 79106, United States","6442+MW Amarillo, Texas, USA",https://www.galliantcare.com/amarillo-texas-aba-therapy,+1 806-395-4928,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP3muNJAegFRhZGSLvVt1tSgRJoZFeHi0qC-ODe=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:15.324Z,,,
https://www.google.com/maps/place/Amaro+Integrative+Medicine/data=!4m7!3m6!1s0x8701504ac28e4b31:0xfffdf9e2b89da5e!8m2!3d35.1934228!4d-101.9150327!16s%2Fg%2F11b6ghtynl!19sChIJMUuOwkpQAYcRXtqJK57f_w8,Amaro Integrative Medicine,4.9,77,Medical clinic,"1901 Medi Park Dr # 1048, Amarillo, TX 79106, United States","53VM+9X Amarillo, Texas, USA",https://www.amarointegrative.com/,+1 806-576-4999,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMK6baRpCm5yguEi78GQBz-ow_nSS2GwI8uTJgR=w486-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:20.423Z,,,
https://www.google.com/maps/place/Amarillo+Addiction+Treatment+Network/data=!4m7!3m6!1s0x87014ff70d9906dd:0x42fced439268ab30!8m2!3d35.1696573!4d-101.8601234!16s%2Fg%2F1ts_71gp!19sChIJ3QaZDfdPAYcRMKtokkPt_EI,Amarillo Addiction Treatment Network,,,Addiction treatment center,"5111 Canyon Dr, Amarillo, TX 79110, United States","549Q+VX Amarillo, Texas, USA",,+1 806-344-8539,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hmwcDIyVxmuc4OvkIfGjpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.68668&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:25.340Z,,,
https://www.google.com/maps/place/Spine+and+Sports+Wellness+Clinic/data=!4m7!3m6!1s0x870150f5bae14965:0xc03bc748a2b9671c!8m2!3d35.1946685!4d-101.862735!16s%2Fg%2F1vppszr9!19sChIJZUnhuvVQAYcRHGe5okjHO8A,Spine and Sports Wellness Clinic,4.9,47,Chiropractor,"2213 W Interstate 40 Frontage Rd, Amarillo, TX 79109, United States","54VP+VW Amarillo, Texas, USA",https://www.spineandsportswellnessclinic.com/,+1 806-356-7291,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOMxVGCJQMn_B2D0CUl9HwY9wsVlSFAHqhta2re=w427-h240-k-no,true,Closed,8 am–5 pm,10 am–5 pm,8 am–5 pm,10 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:30.413Z,,,
https://www.google.com/maps/place/Southwest+Retina+Specialists+LLP/data=!4m7!3m6!1s0x870151ad4a0749bd:0xb7a6346e78388cb9!8m2!3d35.1939414!4d-101.9247472!16s%2Fg%2F1vhlymzb!19sChIJvUkHSq1RAYcRuYw4eG40prc,Southwest Retina Specialists LLP,4.7,1087,Eye care center,"7411 Wallace Blvd, Amarillo, TX 79106, United States","53VG+H4 Amarillo, Texas, USA",http://www.swretinatx.com/,+1 806-351-1870,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-UZvW0TdAsOHrhd2CgI4qMMucM7YlORDA5kKDfDiStBjqSb1GTjm3_UdvlWiNNd5Wc_Apy6GoIt3SPTVUXs7NP5rbdI8oKKQXWr29i8KdpwEYj7O999XDMdrRxxT6S2pIBO083aOPhkiz=w408-h544-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:35.794Z,,,
https://www.google.com/maps/place/American+Laser+Med+Spa+-+Amarillo/data=!4m7!3m6!1s0x870151b6d952b129:0xee8f41febd3576a5!8m2!3d35.2024887!4d-101.9166554!16s%2Fg%2F1tdks7qd!19sChIJKbFS2bZRAYcRpXY1vf5Bj-4,American Laser Med Spa - Amarillo,4.8,377,Laser hair removal service,"1200 Wallace Blvd, Amarillo, TX 79106, United States","632M+X8 Amarillo, Texas, USA",https://americanlasermedspa.com/locations/amarillo-tx/,+1 806-356-7770,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMorfvU2n6yM2t8P-LGtVCO21Ul08jHR6D9cIjb=w408-h306-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:41.195Z,,LGBTQ+ friendly,
"https://www.google.com/maps/place/The+Liver+Institute+at+Amarillo/@35.2093961,-101.9120239,17z/data=!3m1!4b1!4m6!3m5!1s0x870151b89e19bcf9:0x11a8f49c9905e409!8m2!3d35.2093961!4d-101.9120239!16s%2Fg%2F11b7lpm4jx",The Liver Institute at Amarillo,,,Medical clinic,"6833 Plum Creek Dr, Amarillo, TX 79124, United States","635Q+Q5 Amarillo, Texas, USA",http://theliverinstitutetx.com/location/amarillo/,+1 214-947-4400,Closed ⋅ Opens 8 am Mon,,false,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:48.217Z,,,
https://www.google.com/maps/place/Menspro%E2%84%A2+Amarillo/data=!4m7!3m6!1s0x87015b6fb6290f2d:0x18dc2897e8b5edb!8m2!3d35.1930492!4d-101.9213388!16s%2Fg%2F11ltfyx_m2!19sChIJLQ8ptm9bAYcR216LfonCjQE,Menspro™ Amarillo,4.9,34,Men's health physician,"1900 Coulter St S H, Amarillo, TX 79106, United States","53VH+6F Amarillo, Texas, USA",https://www.mensproamarillo.com/?utm_source=Organic&utm_medium=Content&utm_campaign=Content,+1 806-318-2080,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vJ1ndz3g7SKQj5kW5PTZUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.42938&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:53.127Z,,,
https://www.google.com/maps/place/Women%27s+Oncology/data=!4m7!3m6!1s0x87015043c7464d3b:0x9bb4eb25803a65!8m2!3d35.1760401!4d-101.9190509!16s%2Fg%2F11hy9p9mrd!19sChIJO01Gx0NQAYcRZTqAJeu0mwA,Women's Oncology,3.0,2,Cancer treatment center,"7201 SW 34th Ave, Amarillo, TX 79109, United States","53GJ+C9 Amarillo, Texas, USA",http://www.womensoncology.org/,+1 806-310-0500,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oxDgIY_Z_taIkMinvuDgEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.24287&pitch=0&thumbfov=100,true,Closed,8 am–3 pm,8 am–3 pm,8 am–5 pm,8 am–3 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:06:58.192Z,,,
https://www.google.com/maps/place/BSA+Advanced+Wound+Care/data=!4m7!3m6!1s0x870151058215cf4b:0x1ab624eb5e6ae3c6!8m2!3d35.1978759!4d-101.9186782!16s%2Fg%2F11rsvlfgwg!19sChIJS88VggVRAYcRxuNqXusktho,BSA Advanced Wound Care,3.7,3,Medical clinic,"1500 Wallace Blvd, Amarillo, TX 79106, United States","53XJ+5G Amarillo, Texas, USA",https://bsahs.org/locations/bsa-advanced-wound-care,+1 806-212-4700,,https://lh3.googleusercontent.com/p/AF1QipO53WlV-H3tFvBGilEdTmag-B2gcnl8lCsJHecQ=w432-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:07:01.120Z,,,
https://www.google.com/maps/place/Open+Air+Imaging+Center/data=!4m7!3m6!1s0x870151ad60b7023b:0x559250127c724c42!8m2!3d35.194895!4d-101.9238131!16s%2Fg%2F1tddsn4_!19sChIJOwK3YK1RAYcRQkxyfBJQklU,Open Air Imaging Center,3.5,51,Medical diagnostic imaging center,"7400 Wallace Blvd, Amarillo, TX 79106, United States","53VG+XF Amarillo, Texas, USA",http://www.amarilloimaging.com/,+1 806-353-8333,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjRr72RAnjH2VLZcO9qfEAbxyaJjkNv2QiUBqV=w530-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:07:05.973Z,,,
https://www.google.com/maps/place/Amarillo+Medical+Specialists+-+Allergy+Clinic/data=!4m7!3m6!1s0x8701512c3aaf858f:0x5faf7203c34e8eda!8m2!3d35.1932339!4d-101.9209876!16s%2Fg%2F11rpkfptp8!19sChIJj4WvOixRAYcR2o5OwwNyr18,Amarillo Medical Specialists - Allergy Clinic,3.5,8,Medical clinic,"1900 Coulter St Suite D, Amarillo, TX 79106, United States","53VH+7J Amarillo, Texas, USA",https://www.amarillomed.com/allergy-office/,+1 806-359-5461,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPeVZP47eFWjLSTysR24aQkBp_43XRvAPO0IS1H=w408-h326-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:07:10.806Z,,,
"https://www.google.com/maps/place/Wellness+First+,+PLLC/data=!4m7!3m6!1s0x87015127d0b971c7:0x2c6e539a3c6c4ee7!8m2!3d35.077309!4d-101.92075!16s%2Fg%2F11mxg627l0!19sChIJx3G50CdRAYcR505sPJpTbiw","Wellness First , PLLC",5.0,5,Medical clinic,"12880 Coulter St S Suite A, Amarillo, TX 79119, United States","33GH+WP Amarillo, Texas, USA",http://wellnessfirstamarillo.com/,+1 806-670-1271,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4gJUu7XuvdqI1ImE_L5x0QR1Fo9ybnDMKRqPt=w408-h544-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:07:15.607Z,,,
https://www.google.com/maps/place/Amarillo+Breast+Center+of+Excellence+-+Texas+Tech+University+Health+Sciences+Center/data=!4m7!3m6!1s0x870151ae221fbdd1:0xc657f7ba9049cdfa!8m2!3d35.200451!4d-101.92376!16s%2Fg%2F1260cbnmx!19sChIJ0b0fIq5RAYcR-s1JkLr3V8Y,Amarillo Breast Center of Excellence - Texas Tech University Health Sciences Center,5.0,2,Medical clinic,"1400 Coulter St S, Amarillo, TX 79106, United States","632G+5F Amarillo, Texas, USA",,+1 806-414-9556,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1YRILUrBOW2CmycuHpubIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.9233&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-28T23:07:20.503Z,,,
https://www.google.com/maps/place/Blumologie/data=!4m7!3m6!1s0x870151ca4554d22d:0x797406cff121490f!8m2!3d35.1934228!4d-101.9150327!16s%2Fg%2F11shdbfw6d!19sChIJLdJURcpRAYcRD0kh8c8GdHk,Blumologie,5.0,24,Weight loss service,"1901 Medi Park Dr Suite 136, Amarillo, TX 79106, United States","53VM+9X Amarillo, Texas, USA",http://www.blumologie.com/,+1 806-414-5577,"Closed ⋅ Opens 1 pm Tue

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO-Umzmox2JY5nRHGY7p19iqX_R5oWv72Z4bMPv=w408-h286-k-no,true,Closed,Closed,1–6 pm,Closed,10 am–6 pm,3–8 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:07:35.962Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Doctors+Clinic/data=!4m7!3m6!1s0x87014ffeda3c5617:0x875027c73210bc9c!8m2!3d35.1572568!4d-101.8843235!16s%2Fg%2F1td1vxb1!19sChIJF1Y82v5PAYcRnLwQMscnUIc,Doctors Clinic,4.8,35,Medical clinic,"4714 S Western St, Amarillo, TX 79109, United States","5448+W7 Amarillo, Texas, USA",http://doctorsclinicamarillo.com/,+1 806-355-8263,,https://lh3.googleusercontent.com/p/AF1QipNy09Qm-YVNqq_ymEDX33mlaPGTUgHcZra4BTcN=w408-h473-k-no,true,Closed,Closed,Closed,1–2 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:07:41.008Z,,,
https://www.google.com/maps/place/Colonies+at+Hillside/data=!4m7!3m6!1s0x87015a82b7343dc3:0x7a8032673c434373!8m2!3d35.1481424!4d-101.9232813!16s%2Fg%2F1tfbcm00!19sChIJwz00t4JaAYcRc0NDPGcygHo,Colonies at Hillside,4.4,225,Apartment complex,"7550 Hillside Rd, Amarillo, TX 79119, United States","43XG+7M Amarillo, Texas, USA",https://www.caseusa.com/apartments/tx/amarillo/colonies-at-hillside/?utm_source=GBP&utm_medium=organic&utm_campaign=colonies-at-hillside,+1 844-243-7069,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNZwCqvMV4aEsYGEEauXqoEv1li0XOs9naLnjWj=w408-h270-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:07:46.830Z,· Dogs allowed,,
"https://www.google.com/maps/place/My+Next+Step+Amarillo+Treatment+facility+Intensive+Outpatient+%28IOP%29,+Substance+abuse/data=!4m7!3m6!1s0x87015ab3c94fd6cd:0x1a878ff70d6f5795!8m2!3d35.1605191!4d-101.8964576!16s%2Fg%2F11c6cx6854!19sChIJzdZPybNaAYcRlVdvDfePhxo","My Next Step Amarillo Treatment facility Intensive Outpatient (IOP), Substance abuse",4.8,22,Counselor,"4515 Cornell St, Amarillo, TX 79109, United States","5463+6C Amarillo, Texas, USA",,+1 806-452-8006,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4-s3eUPzdf3d0Sg7OBf4RF7FLxL9ryT_5jdOU=w408-h544-k-no,true,Closed,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:07:52.281Z,,,
https://www.google.com/maps/place/Awaken+Medical+Aesthetics/data=!4m7!3m6!1s0x870151b1af45fdad:0xc12cf90bd754eed8!8m2!3d35.1502576!4d-101.9450113!16s%2Fg%2F1tkq_qfz!19sChIJrf1Fr7FRAYcR2O5U1wv5LME,Awaken Medical Aesthetics,4.9,777,Medical spa,"9200 Town Square Blvd #1150, Amarillo, TX 79119, United States","5323+4X Amarillo, Texas, USA",https://awakenmedicalaesthetics.com/?utm_source=NEXT&utm_medium=Google_website,+1 806-354-8600,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNBIMLcti0ywkW4BU52-Tav0LveQnygSds4y9jJ=w426-h240-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:07:57.637Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Beautiful+You+Aesthetics/data=!4m7!3m6!1s0x8701519a67ba9eb9:0xe6da9260bf6b35f8!8m2!3d35.1514268!4d-101.9196214!16s%2Fg%2F11twbs6hfk!19sChIJuZ66Z5pRAYcR-DVrv2CS2uY,Beautiful You Aesthetics,5.0,33,Medical spa,"5215 Coulter St S Suite 200, Amarillo, TX 79119, United States","532J+H5 Amarillo, Texas, USA",https://bit.ly/4ciSgkZ,+1 806-672-9929,"Closed ⋅ Opens 11 am Mon

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPW2TpSlabnTYybQrnoF064HyTOLe-kTr9zptU5=w408-h513-k-no,true,Closed,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:02.673Z,,Identifies as women-owned,
https://www.google.com/maps/place/Southwest+Anti-Aging+Center/data=!4m7!3m6!1s0x870151ae221fbbe7:0x10b54176f227781b!8m2!3d35.1474151!4d-101.9437179!16s%2Fg%2F1vhlymzc!19sChIJ57sfIq5RAYcRG3gn8nZBtRA,Southwest Anti-Aging Center,3.6,25,Medical clinic,"5701 Time Sq #220, Amarillo, TX 79119, United States","43W4+XG Amarillo, Texas, USA",http://southwestantiaging.com/,+1 806-350-7311,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lZ8T1uCXK_cSOKI8tis7hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.276&pitch=0&thumbfov=100,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:07.880Z,,,
https://www.google.com/maps/place/ADC+Endoscopy+Specialists/data=!4m7!3m6!1s0x870150539c608591:0x87b5f98a751dc131!8m2!3d35.1902407!4d-101.9282545!16s%2Fg%2F1tfzbmzv!19sChIJkYVgnFNQAYcRMcEddYr5tYc,ADC Endoscopy Specialists,4.0,11,Surgical center,"1 Care Cir, Amarillo, TX 79124, United States","53RC+3M Amarillo, Texas, USA",http://www.bsahs.org/,+1 806-353-1769,Closed ⋅ Opens 6:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oUHvzc5mlBeNHJH3jssB0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.26575&pitch=0&thumbfov=100,true,Closed,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:12.773Z,,,
"https://www.google.com/maps/place/Elaine+Cook+MD,+Advanced+Skin+Treatment+Center/data=!4m7!3m6!1s0x87014fb635d57135:0xb1432cb8094c8b52!8m2!3d35.1471295!4d-101.9248221!16s%2Fg%2F1tg9nlcb!19sChIJNXHVNbZPAYcRUotMCbgsQ7E","Elaine Cook MD, Advanced Skin Treatment Center",4.3,29,Dermatologist,"7620 Hillside Rd Space 100, Amarillo, TX 79119, United States","43WG+V3 Amarillo, Texas, USA",http://skintreatment.com/,+1 806-358-1117,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPDM1O_HSraXQvFRIGESwiLSBRx2T-mxgK5SHvG=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:17.626Z,,,
https://www.google.com/maps/place/Acute+%26+Chronic+Pain+and+Spine+Center/data=!4m7!3m6!1s0x870150537062894f:0xc0fabe0b9e60b157!8m2!3d35.1909519!4d-101.9282894!16s%2Fg%2F1tdb98n6!19sChIJT4licFNQAYcRV7Fgngu--sA,Acute & Chronic Pain and Spine Center,4.7,293,Pain control clinic,"24 Care Cir, Amarillo, TX 79124, United States","53RC+9M Amarillo, Texas, USA",https://acpsc.com/?utm_source=gmb,+1 806-353-6100,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqgihR-5obfw97C3Q1DTGy5Jt9V-zcrl5672BIwymnfCxAkkWl7LakyJbDqd5-eY2JScYssEtxYD1N7wDoMJmSAZupEetXGiZXM5DnbXeMF6m0Ot1CjyZKmYz3wMFqmFSahhZcH=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+The+Colonies+Amarillo+TX/@35.1633834,-101.9278178,14z",2025-09-28T23:08:22.655Z,,,
