placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes
https://www.google.com/maps/place/Ahava+Spa+and+Wellness+Center/data=!4m7!3m6!1s0x883b86c52ac733eb:0xdd4ca6cf5deada0d!8m2!3d41.6466661!4d-83.5389752!16s%2Fg%2F1tqpzxyt!19sChIJ6zPHKsWGO4gRDdrqXc-mTN0,Ahava Spa and Wellness Center,4.7,199,Spa,"34 S St Clair St, Toledo, OH 43604, United States","JFW6+MC Toledo, Ohio, USA",http://www.ahavaspa.com/,+1 419-241-5877,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2kPtnmM9eTaiI8UCYayBWnJobtuLBCQYkIjTSfF6PxIkwQ6d_0oDIVvzYt9X1Zizr0Dhgo7lveJ_H1QK2q5_BiXpLG9tF34p6KCz1lqSpTDSJIutATWSTTrrgRpkJnwdNQxpMAA=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:33.524Z,Closed,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,9 am–5 pm,9 am–4 pm,
https://www.google.com/maps/place/Mercy+Health+-+St.+Vincent+Medical+Center/data=!4m7!3m6!1s0x883b812f6fffffff:0x220ea58441652400!8m2!3d41.6684567!4d-83.5426511!16s%2Fm%2F03c4v33!19sChIJ____by-BO4gRACRlQYSlDiI,Mercy Health - St. Vincent Medical Center,3.0,344,Medical Center,"2213 Cherry St, Toledo, OH 43608, United States","MF94+9W Toledo, Ohio, USA",https://www.mercy.com/locations/hospitals/toledo/mercy-health-st-vincent-medical-center,+1 419-251-3232,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npByBLsZgj3-r2KcbMBFEpt_RN5RsY43dDqMxVE5FQjgDJf2sWGFD47tdFrHMuPwWWDkuU0tUl0PGctmZ1sNlj6jWD-cy1oLI1s2vwR-uM5_SPgvmLYxI7WtZCMPe1fRuUvsRmvwg=w408-h305-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:38.824Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Talbot+Health+Services/data=!4m7!3m6!1s0x883b86bca5e5424b:0x9d63e4f7c58c2837!8m2!3d41.642496!4d-83.5184119!16s%2Fg%2F1vg4kgn_!19sChIJS0LlpbyGO4gRNyiMxffkY50,Talbot Health Services,3.8,23,Addiction treatment center,"732 Main St, Toledo, OH 43605, United States","JFRJ+XJ Toledo, Ohio, USA",https://talbothealthservices.com/,+1 833-762-1013,"Closed ⋅ Opens 8 am Mon

Updated by others 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqXgJ2TWABApRewPA9X9h49NfTDjdGqID3KKWTLckOr_bTPwdHj3J5dkQJ83Yg3Tkx8lWQm47hZ0jDN5m8EtIOjtc4S3itxUOPdAMS7hQwAiVDBLHiTGJb6S9NcYXxAz9nnl7eCC6wlNfw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:43.805Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,
https://www.google.com/maps/place/Mercy+Health+-+St.+Vincent+Pain+Medicine/data=!4m7!3m6!1s0x883b812f7ed7df1d:0x19615f756fca019d!8m2!3d41.6694688!4d-83.5415545!16s%2Fg%2F1tdmfk8g!19sChIJHd_Xfi-BO4gRnQHKb3VfYRk,Mercy Health - St. Vincent Pain Medicine,1.5,15,Pain control clinic,"2222 Cherry St, Toledo, OH 43608, United States","MF95+Q9 Toledo, Ohio, USA",https://www.mercy.com/?utm_source=google&utm_medium=organic&utm_content=local_website_link,+1 419-251-2500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m3NaP5zW4SSUqO3bJ1i_bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.7964&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:46.592Z,,,,,,,,
https://www.google.com/maps/place/ProMedica+Alan+W.+and+Deborah+J.+Brass+Children%27s+Cancer+Center/data=!4m7!3m6!1s0x883c7f59cac35c81:0x1861261afefd3362!8m2!3d41.6787469!4d-83.5926822!16s%2Fg%2F11cr_q4wlw!19sChIJgVzDyll_PIgRYjP9_homYRg,ProMedica Alan W. and Deborah J. Brass Children's Cancer Center,,,Cancer treatment center,"Russell J. Ebeid Children's Hospital, 1 ProMedica Pkwy Entrance B, Floor 4, Toledo, OH 43606, United States","MCH4+FW Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/hospital/promedica-russell-j-ebeid-childrens-hospital/services/promedica-alan-w-and-deborah-j-brass-childrens-cancer-center,+1 419-291-9500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8qkAl8mjfQm3_zxzh7c5hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.52672&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:49.413Z,,,,,,,,
https://www.google.com/maps/place/Court+Diagnostic+%26+Treatment/data=!4m7!3m6!1s0x883b812d3f972c19:0xe395aed53f982c8c!8m2!3d41.6600767!4d-83.5404003!16s%2Fg%2F1xtf274p!19sChIJGSyXPy2BO4gRjCyYP9WuleM,Court Diagnostic & Treatment,3.3,7,Mental health service,"1946 N 13th St # 230, Toledo, OH 43604, United States","MF65+2R Toledo, Ohio, USA",https://courtdiagnostic.com/,+1 419-244-8624,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OwvbKxY35NWCN1ZPbMcbOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.35168&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:54.325Z,Closed,8:30 am–12 am,"12–7 am, 8:30 am–7 pm",8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,
https://www.google.com/maps/place/Northwest+Ohio+Hemophilia+Center/data=!4m7!3m6!1s0x883c7fd1a15ac9c5:0xeb35cc2354e49210!8m2!3d41.6741917!4d-83.5948237!16s%2Fg%2F11g2zvnnpd!19sChIJxclaodF_PIgREJLkVCPMNes,Northwest Ohio Hemophilia Center,,,Medical clinic,"Conrad Jobst Tower, 2109 Hughes Dr #860, Toledo, OH 43606, United States","MCF4+M3 Toledo, Ohio, USA",https://www.promedica.org/locations-and-doctors/location/ppg/northwest-ohio-hemophilia-center,+1 419-291-2210,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZNUCd1GjeoeWk0cRE2ngqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.31352&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:49:59.219Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,
https://www.google.com/maps/place/Nationwide+Children%27s+Hospital+-+Toledo+Hematology+and+Oncology/data=!4m7!3m6!1s0x883b812f7ed7df1d:0x253296b87335fcfd!8m2!3d41.6692991!4d-83.5417081!16s%2Fg%2F1tcxdwhm!19sChIJHd_Xfi-BO4gR_fw1c7iWMiU,Nationwide Children's Hospital - Toledo Hematology and Oncology,,,Cancer treatment center,"2222 Cherry St #2800, Toledo, OH 43608, United States","MF95+P8 Toledo, Ohio, USA",https://www.nationwidechildrens.org/locations/toledo/services/clinics-and-locations,+1 419-251-8210,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQ7XrVWMgnyXdanu-MjY81eurVNAZCaa7GsP4qsQrbJczB1sNgj77UK3bq3lh9PZZjObTPjfhez5p0fw3x5ubfgEGiLcTThoQrlibj7gTnpUkfaNHCU5aSgcgcQvsIWnwJoCDoOg=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:04.138Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,
https://www.google.com/maps/place/Riverside+Community+Health+Center/data=!4m7!3m6!1s0x883b87a5eba55adb:0xa01e0eeb8ec2d0d!8m2!3d41.6403849!4d-83.5249847!16s%2Fg%2F11h579jw4z!19sChIJ21ql66WHO4gRDS3suO7gAQo,Riverside Community Health Center,4.0,27,Medical Center,"405 Woodville Rd, Toledo, OH 43605, United States","JFRG+52 Toledo, Ohio, USA",https://hpwohio.org/location/riverside-community-health-center,+1 567-318-3900,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bc-7HdjEfRUtj8oM44V_2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.224356&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:09.079Z,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,
https://www.google.com/maps/place/Mercy+Health+-+St.+Anne+Cancer+Center/data=!4m7!3m6!1s0x883c7f1a99345cf3:0xe8d3298d015966ce!8m2!3d41.6935557!4d-83.6257808!16s%2Fg%2F1th0z0f1!19sChIJ81w0mRp_PIgRzmZZAY0p0-g,Mercy Health - St. Anne Cancer Center,,,Cancer treatment center,"3404 W Sylvania Ave 2nd Floor, Toledo, OH 43623, United States","M9VF+CM Toledo, Ohio, USA",https://www.mercy.com/locations/specialty-locations/cancer-care-oncology/mercy-health-st-anne-hospital,+1 419-407-2663,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np3kIHKQqB7RwB-1w8pgOmCPmD_51TSQWxDXYLnr4DhxeekpqaBj6RLBM3M8ZD8wYSoS22IKetaqKbc6OiJ4hlYGsLCM583iwSDsc5X6ych9ohGF8A-8SviRJayAZdhalYr1Ug=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:11.756Z,,,,,,,,
"https://www.google.com/maps/place/NEIGHBORHOOD+HEALTH+ASSOCIATION+OF+TOLEDO,+INC./data=!4m7!3m6!1s0x883b869bb2400001:0x2f44594fa16ac69b!8m2!3d41.6308654!4d-83.5147669!16s%2Fg%2F11rnp02slg!19sChIJAQBAspuGO4gRm8ZqoU9ZRC8","NEIGHBORHOOD HEALTH ASSOCIATION OF TOLEDO, INC.",1.0,1,Medical clinic,"1020 Varland Ave, Toledo, OH 43605, United States",,https://nhainc.org/,+1 419-255-7883,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wr2v2cVv1nafZM8NqySUaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.23668&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:14.526Z,,,,,,,,
https://www.google.com/maps/place/Caregiver+Grove+Behavioral+Health/data=!4m7!3m6!1s0x883b86bb3fc7e09b:0xe7504471e6692402!8m2!3d41.6441674!4d-83.5189529!16s%2Fg%2F11jzw421k1!19sChIJm-DHP7uGO4gRAiRp5nFEUOc,Caregiver Grove Behavioral Health,,,Medical clinic,"618 Main St, Toledo, OH 43605, United States","JFVJ+MC Toledo, Ohio, USA",https://www.caregivergrove.com/,+1 419-720-6811,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z7y5Erjsc5gqV5ZNlvuH7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.37148&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:17.310Z,,,,,,,,
https://www.google.com/maps/place/OhioGuidestone/data=!4m7!3m6!1s0x883b86d52a5238f5:0xe2af62ee2ea93c58!8m2!3d41.6592101!4d-83.5470668!16s%2Fg%2F11g69hl9hq!19sChIJ9ThSKtWGO4gRWDypLu5ir-I,OhioGuidestone,2.8,22,Mental health service,"1832 Adams St, Toledo, OH 43604, United States","MF53+M5 Toledo, Ohio, USA",https://www.arenewedmindservices.org/,+1 419-720-9247,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEZry957wFNIJUekHh35jGsdNuyK4NW0z7_0IPEJ3r0ipeaDKmab7LvafXk-wH2jGCYMA29jpp3n-hXAuLmgB5etUe3GMvjN-yJhQTxWhe-UhOOCuWdXYMoAq4FZUcBAfhgOZh=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:22.012Z,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–3:30 pm,Closed,
https://www.google.com/maps/place/Zepf+Center+Woodruff/data=!4m7!3m6!1s0x883b80da040bed85:0xd7c96bb9dbf646f7!8m2!3d41.6604701!4d-83.553416!16s%2Fg%2F11b806klg8!19sChIJhe0LBNqAO4gR90b227lrydc,Zepf Center Woodruff,3.6,16,Mental health service,"424 W Woodruff Ave, Toledo, OH 43604, United States","MC6W+5J Toledo, Ohio, USA",http://www.zepfcenter.org/,+1 419-841-7701,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjPmpCeUcJvbg-tDyl9tdFu3rKXYkucBrigy_MhF4e3owbXB9MHN4ifrLdmizp0OACjh_BY2NF5PSYC_FRMkXyZEbrqH4hlyacx18b1PYo6xCdu3OeHzZM_9N7tP_KonY8_fJ9=w408-h839-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:24.986Z,,,,,,,,
https://www.google.com/maps/place/Advanced+Specialty+Hospitals+of+Toledo/data=!4m7!3m6!1s0x883c787e176fb0f7:0x56a198073d6deb33!8m2!3d41.6201774!4d-83.5963116!16s%2Fg%2F1tlbptvx!19sChIJ97BvF354PIgRM-ttPQeYoVY,Advanced Specialty Hospitals of Toledo,3.9,70,Rehabilitation center,"1015 Garden Lake Pkwy, Toledo, OH 43614, United States","JCC3+3F Toledo, Ohio, USA",https://communicarehealth.com/location/advanced-specialty-hospitals-of-toledo/?utm_source=google&utm_medium=organic&utm_campaign=gbp-advanced-specialty-hospitals-toledo,+1 419-381-0037,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOq_AiLIOoiKsjfDyvmgVDKqH8iwq858JTJlTTg=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:30.091Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Unison+Health/data=!4m7!3m6!1s0x883b8132902a374f:0x334d11fa54a1c5f1!8m2!3d41.6438462!4d-83.5102796!16s%2Fg%2F1tdch0nw!19sChIJTzcqkDKBO4gR8cWhVPoRTTM,Unison Health,3.5,93,Mental health clinic,"1425 Starr Ave, Toledo, OH 43605, United States","JFVQ+GV Toledo, Ohio, USA",https://www.unisonhealth.org/locations/toledo/starr-avenue/?back=locations&utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,+1 419-214-4673,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO8tKcMDVxgoVQ5WCVJf-kj7kZ_MtQw3l1TzI4m=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:35.260Z,Closed,8 am–6 pm,8 am–6 pm,8 am–8 pm,8 am–6 pm,8 am–5 pm,Closed,
"https://www.google.com/maps/place/Toledo+Clinic+Cancer+Centers/@41.6930923,-83.6846008,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7c245f90efc3:0x1ebad3ca222d4bff!8m2!3d41.6930923!4d-83.6846008!16s%2Fg%2F1tdyrgbt",Toledo Clinic Cancer Centers,3.9,11,Cancer treatment center,"4126 N Holland Sylvania Rd #105, Toledo, OH 43623, United States","M8V8+65 Toledo, Ohio, USA",https://toledoclinic.com/cancer-center/,+1 419-479-5605,Closed ⋅ Opens 8 am Mon,,,true,"https://www.google.com/maps/search/Infusion+centers+in+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-09-29T00:50:42.459Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,
https://www.google.com/maps/place/Siletz+Community+Health+Clinic/data=!4m7!3m6!1s0x54ea8014f51bd9ad:0x737b11c87dd8ed92!8m2!3d44.7212171!4d-123.9043936!16s%2Fg%2F11b66cwvrm!19sChIJrdkb9RSA6lQRku3YfcgRe3M,Siletz Community Health Clinic,4.4,16,Medical clinic,"200 Gwee-Shut Rd, Siletz, OR 97380, United States","P3CW+F6 Siletz, Oregon, USA",https://www.ctsi.nsn.us/tribal-services/healthcare/,+1 541-444-1030,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no56fuhL98VmYQhzelHVqoprOjxaYcFfqhqe-RgZ6AY6rCz0AFcFoDYQ7EVPxH_VuuJGT09xLSAM6f8sM5leTjZxmNJ4bkAwKVA8p5QhoFonibu97HqNUj2X44eQ4OgjqNrlCs=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-09-29T00:50:55.488Z,Closed,8 am–5 pm,8 am–5 pm,12–5 pm,8 am–5 pm,8 am–5 pm,Closed,
https://www.google.com/maps/place/Vital+Infusions/data=!4m7!3m6!1s0x879697faabf5ebc7:0x11e109b84f60b4d9!8m2!3d40.7567989!4d-96.6399229!16s%2Fg%2F11sg3gfhyg!19sChIJx-v1q_qXlocR2bRgT7gJ4RE,Vital Infusions,5.0,6,Health spa,"5550 S 59th St #21, Lincoln, NE 68516, United States","Q946+P2 Lincoln, Nebraska, USA",,+1 402-824-0614,Temporarily closed,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pqhv6bUn-8wkGtuaYasMvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.9187&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-09-29T00:51:00.652Z,,,,,,,,
