placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Square+One+Restoration+and+Construction/data=!4m7!3m6!1s0x54ab374fc1955601:0x8d57a2fe4904b1f7!8m2!3d42.5378072!4d-113.7902867!16s%2Fg%2F11wq7t33dg!19sChIJAVaVwU83q1QR97EESf6iV40,Square One Restoration and Construction,,,Water damage restoration service,"307 E Main St, Burley, ID 83318, United States","G6Q5+4V Burley, Idaho, USA",https://www.callsquareone.com/,+1 208-678-6880,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fFrrV8bxvif9TSNzRTROrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.30237&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Burley+ID+ID/@42.5357428,-113.7927948,14z",2026-03-23T05:05:12.101Z,,,
https://www.google.com/maps/place/Rocky+Mountain+Home+Watch/data=!4m7!3m6!1s0x53545edefc155555:0x592a633dd3074186!8m2!3d43.4776173!4d-111.9919449!16s%2Fg%2F11t13sfyj5!19sChIJVVUV_N5eVFMRhkEH0z1jKlk,Rocky Mountain Home Watch,5.0,12,Home health care service,"2184 Channing Way #172, Idaho Falls, ID 83402, United States","F2H5+26 Idaho Falls, Idaho, USA",https://www.rockymountainhomewatch.com/contact-us/,+1 208-521-7724,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRMIxwk-8e-JU0hsAe5sOajdKFjOaHXe_rDGLDiWk85u1-puQtzrdBGpQyz6AY1vpsEMxJfJw5zPzf_YiejDiK9drpYuuCFwxi5HAVLiyJqlPVPAiLuZRIjg8MXB4_KeVC6WBtXw=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:05:40.602Z,,,
https://www.google.com/maps/place/Bob+Moses+Ceramic+Coating+Idaho+Falls/data=!4m7!3m6!1s0x53545f593b5d5287:0xe532910020e419a9!8m2!3d43.4670067!4d-111.9588913!16s%2Fg%2F11s1q4m000!19sChIJh1JdO1lfVFMRqRnkIACRMuU,Bob Moses Ceramic Coating Idaho Falls,5.0,119,Car detailing service,"3790 E Sunnyside Rd, Idaho Falls, ID 83406, United States","F28R+RC Idaho Falls, Idaho, USA",https://bobmosescc.com/locations/idaho-falls-id/,+1 208-497-0405,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKgPYKhQXkDSCDtcFXTPlumWW-uK8fA0YbLXeZQn1r8eXGbUwSaII4CG65ADTQD0QFe9hn_cfGY524Op3ocJCJywJNcLr0knJATdjvUR210TM3v_vgDLENxanRncRl6zoMjqY=w408-h253-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:05:45.458Z,,,
https://www.google.com/maps/place/Johnson%27s+Painting+and+More+LLC/data=!4m7!3m6!1s0x53545f399fd00f09:0x9d6c193be91edece!8m2!3d43.4811446!4d-112.0067346!16s%2Fg%2F11lgkymprr!19sChIJCQ_QnzlfVFMRzt4e6TsZbJ0,Johnson's Painting and More LLC,5.0,37,Painter,"1830 Virginia Ave, Idaho Falls, ID 83404, United States","FXJV+F8 Idaho Falls, Idaho, USA",http://www.johnsonspaintingandmorellc.net/,+1 208-313-5071,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqr-H4LJUOm3l_1zi4Gk8nwijxH-hHhMkSocrgRTUaXRQX8TAVzVkdbITIVEOyHU0wYcimuZ3ChMO3snEQjD7euBDrh1nN0QmKEQv_hA_6MjzzKLJg5SEq7dLPhsNsezxriWEHZw=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:05:50.414Z,,,
https://www.google.com/maps/place/Fast+Repair/data=!4m7!3m6!1s0x53545f0d0d1f8fe1:0x80e6161cbf8aaaa0!8m2!3d43.4802483!4d-111.9886736!16s%2Fg%2F11wq8zgqt1!19sChIJ4Y8fDQ1fVFMRoKqKvxwW5oA,Fast Repair,5.0,454,Mobile phone repair shop,"in front of Aeropostale, 2300 E 17th St, Idaho Falls, ID 83404, United States","F2J6+3G Idaho Falls, Idaho, USA",https://www.fastrepairus.com/,+1 986-231-6456,"Closed · Opens 11 am Mon

Updated by others 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSkGNnCD_lW8-zJ8RpqwE9DuEUmt3-7uPe2XaBgnGFsUfGCEmLVUv6c2JjKHnAkNMoWIplXlIS7H6B6JIQQy0eZHohuJBPwVcq1cQKCIZl1L1gRRGkSDqqCEiNKREjKyKQM-aZ=w408-h306-k-no,true,12–6 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:05:55.710Z,,,
https://www.google.com/maps/place/Green+Arrow+Painting/data=!4m7!3m6!1s0x53545f90a5806abd:0xb54d383a56fa6c86!8m2!3d43.4496034!4d-111.9779292!16s%2Fg%2F11yqckz8p5!19sChIJvWqApZBfVFMRhmz6Vjo4TbU,Green Arrow Painting,,,Painting,"5347 Aspen Crk Rd, Ammon, ID 83406, United States","C2XC+RR Ammon, Idaho, USA",https://greenarrowpainting.com/commercial-painters-ammon-id,+1 435-851-9786,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLfYAQXTYTN-PY4RY7Pd_TQYFJTvabQM5WPLWb_-rD1GWuczgr8vdHaMizsBKn4rULTwpc3pIQJVIVxySHgABZ8VKVS2AnTxcrsyxZzJCzffhxcSb8jw9EnHYdWzMPaJH92p_L7BVkfu1w=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:00.271Z,,,
https://www.google.com/maps/place/Zerorez+Idaho+Falls/data=!4m7!3m6!1s0x53545dfc83bcf865:0x65930c14340354d3!8m2!3d43.5108374!4d-112.0058222!16s%2Fg%2F11h5mnyybj!19sChIJZfi8g_xdVFMR01QDNBQMk2U,Zerorez Idaho Falls,4.9,790,Carpet cleaning service,"1626 Hollipark Dr, Idaho Falls, ID 83401, United States","GX6V+8M Idaho Falls, Idaho, USA",https://www.zerorez.com/idahofalls,+1 208-427-3133,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_6P_aUsJSyN1XsMWxJRskDMkjqQzq5RSs7erfhNZwAyfscVRSVhnsV6OB_sOmTNY4zpw9E_XoshSwfVDkbBj12CMJjVs5M3KW1A9_vDUcLAcnNQzfNLXvJYhQ3mFBOiXKTdC9IwhNkfxr=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:16.668Z,,,
https://www.google.com/maps/place/Harris+Windows/data=!4m7!3m6!1s0x53545fcf48aa6eb5:0x62e68b2f6a3ef1b4!8m2!3d43.4793992!4d-111.9823741!16s%2Fg%2F11jz9hq9ry!19sChIJtW6qSM9fVFMRtPE-ai-L5mI,Harris Windows,5.0,20,Window cleaning service,"1999 S 25th E #1007, Idaho Falls, ID 83406, United States","F2H9+Q3 Idaho Falls, Idaho, USA",http://harriswindows.net/,+1 208-656-3664,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrWCUGD_nBLCAqjCohBPemxWrrL-zDXQaBw2v4FhrMP8c6ExIK7YlzDqg5_GHNwSKFb52iln-4PYwKG3mIUDaIPY6G1qzqRBtWsZvHnw-rj_NzrpZIBahsSqB5uGHc7BvEES03=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:21.641Z,,,
https://www.google.com/maps/place/Bath+Fitter+Idaho+Falls/data=!4m7!3m6!1s0x53545f0fd80eb2a3:0xcd479f541406e27!8m2!3d43.5073903!4d-112.002624!16s%2Fg%2F11gnrxz2mn!19sChIJo7IO2A9fVFMRJ25AQfV51Aw,Bath Fitter Idaho Falls,4.9,314,Bathroom remodeler,"1580 Jones St, Idaho Falls, ID 83401, United States","GX4W+XX Idaho Falls, Idaho, USA",https://www.bathfitteridahofalls.com/,+1 208-516-2290,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqka7cJBVKZanRJMVYLJbq68uxDA6FM2M5oc03C4U-PumI64jeFzEhOVzv36uRB0YnPk8LBBPxRIFlQk0GrQRSE3TL9-NAGnoBljlUoet0uc_TOBXSz9TX2QvbtWWSW5aZVxN4kYQ=w427-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:26.642Z,,,
https://www.google.com/maps/place/Bell+Hardwood+Floors/data=!4m7!3m6!1s0x53545c2719dddf8d:0xcd093e38ebdb3b09!8m2!3d43.483194!4d-111.9713906!16s%2Fg%2F1tk6p_cx!19sChIJjd_dGSdcVFMRCTvb6zg-Cc0,Bell Hardwood Floors,4.3,50,Flooring contractor,"3135 E 17th St # A, Ammon, ID 83406, United States","F2MH+7C Ammon, Idaho, USA",https://www.bellhardwood.com/,+1 208-886-1482,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAeHXyKjFp32dhJQ9TH66CyS2rT7MZnS1uwZW50wYRV18pUCXrs5kU7MIyy9_gZUwgGKQITLdx43GAZftdt0gpMj6d4PK51hP_-yY-LH8NLqjgbasQn8VXiLSJi8D_GNn0lr8Ulw=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:31.434Z,,,
https://www.google.com/maps/place/Reliable+Maintenance+and+Consulting/data=!4m7!3m6!1s0x5354592608e83427:0xd4cb8a078f25524e!8m2!3d43.448141!4d-112.0225115!16s%2Fg%2F11zhz4nrw6!19sChIJJzToCCZZVFMRTlIljweKy9Q,Reliable Maintenance and Consulting,5.0,6,Painter,"5499 Truscott Dr, Idaho Falls, ID 83404, United States","CXXG+7X Idaho Falls, Idaho, USA",https://reliablemaintenanceandconsulting.com/,+1 909-206-6121,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqlQMEWX6bbumlhzP570oS0iqiZf38FiW8eo4B7PtCxLEXaKV75Iz-Zus1fYuGamAOgeycs27rNwEIE_P3FF6N0O5037kXF5pf2-MpL0qQ1z_T2oL6jrBumFS7IYnPJbza-TXIsJdc_vM=w408-h544-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:36.223Z,,,
https://www.google.com/maps/place/R+%26+J+Tree+Services+LLC/data=!4m7!3m6!1s0x535459dc8b2cc10b:0x789465a251158eb9!8m2!3d43.4659869!4d-112.0079678!16s%2Fg%2F11j5s71mxm!19sChIJC8Esi9xZVFMRuY4VUaJllHg,R & J Tree Services LLC,5.0,120,Tree service,"1299 Sand Creek St, Idaho Falls, ID 83404, United States","FX8R+9R Idaho Falls, Idaho, USA",,+1 208-497-9775,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOWDbVUWzz3ylrexGty-P5R5Ac006BwIJxv5C7PhJoch-wjGUhhzlzhB25iklPBiXcwC-p8ilNH-HQAtvpXCOGMemDeYtxEs2dwXiMPlfRTJs_a8ID1xRcErUq6rUBHEE15E1sY9UWNA0=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:41.522Z,,,
https://www.google.com/maps/place/uBreakiFix+-+Phone+and+Computer+Repair/data=!4m7!3m6!1s0x53545ee17711de8d:0x4ef571268e8e2676!8m2!3d43.4792807!4d-111.984077!16s%2Fg%2F11gfk7y4q0!19sChIJjd4Rd-FeVFMRdiaOjiZx9U4,uBreakiFix - Phone and Computer Repair,4.6,1167,Mobile phone repair shop,"2003 S 25th E D-2, Idaho Falls, ID 83406, United States","F2H8+P9 Idaho Falls, Idaho, USA",https://www.ubreakifix.com/locations/idahofalls?utm_source=google&utm_medium=gmb&utm_campaign=idahofalls,+1 208-529-0065,Closed · Opens 10 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHgUseeiATtrgVcFCltzHmR3eCGnvC7CBhSGMyyXaslLo1-agwQg5nBMA4nx9frn5BHkKXxQ8gB218PEu5tVwkeHz0M6J87HI__SSHexXgGepTHipdI_TfPayu96pEc_vgToW4EB9kwRNv=w426-h240-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Ammon+ID+ID/@43.4696366,-111.9666355,14z",2026-03-23T05:06:46.560Z,,,
"https://www.google.com/maps/place/Sage+Reconstruction,+LLC/data=!4m7!3m6!1s0x4f588d42d640305d:0x6b9525d33fa3de54!8m2!3d43.6092465!4d-116.4087469!16s%2Fg%2F11vwjhwr2k!19sChIJXTBA1kKNWE8RVN6jP9MllWs","Sage Reconstruction, LLC",5.0,54,Water damage restoration service,,,http://www.sagereconstruction.com/,+1 208-994-4149,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKLtH3ulU_2RH7DIITC4oEoDUnI0YOJ7njJO5nSXAB5kJNQncOZSVFTCTuZ1D_hq_Cx0CXUDm2O8hwwcrgMw5xmqkMvN84rhC3EB8A_wiLUTFfQfjNkDPPPHb31ViBSL_dkoY0=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:13.120Z,,,
https://www.google.com/maps/place/Kiwi+Restoration/data=!4m7!3m6!1s0x45ccb954dcb443bb:0x23a0cbe37c2c845!8m2!3d43.5792124!4d-116.2885135!16s%2Fg%2F11vbyg0x0t!19sChIJu0O03FS5zEURRcjCN74MOgI,Kiwi Restoration,5.0,99,Water damage restoration service,"8536 W Elisa St Suite 100, Boise, ID 83709, United States","HPH6+MH Boise, Idaho, USA",https://kiwirestoration.com/,+1 208-515-6406,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodls-x95CbJpC29LSanRstQMRK2cZ6L-Nc0c-NqNFpH0p9lTT--u__udl_vuSAQq7k2TLDSguxsye_KGz9N-Pf8bCePKJOIQYCO0ovFAxgxL2KfbLMSl6eHfE0CF-zPZqP0Tnb=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:18.048Z,,,
https://www.google.com/maps/place/Marble+Builders+of+Boise/data=!4m7!3m6!1s0x54ae45a1d37b7821:0x1aafa0e8da51cd8d!8m2!3d43.5068968!4d-116.4332027!16s%2Fg%2F11trs2dg59!19sChIJIXh706FFrlQRjc1R2uigrxo,Marble Builders of Boise,4.8,53,Contractor,"1905 Klemmer Ave N, Kuna, ID 83634, United States","GH48+QP Kuna, Idaho, USA",http://marble-builders.com/,+1 208-314-6442,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7sbwxErqR3fp2xdZOJ1pEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.33803&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:23.047Z,,,
https://www.google.com/maps/place/Trade+Masters+Construction/data=!4m7!3m6!1s0xa2a111f940ebbff5:0x4f8bb9bab8259944!8m2!3d45.4945136!4d-114.143261!16s%2Fg%2F11vwflxr5l!19sChIJ9b_rQPkRoaIRRJkluLq5i08,Trade Masters Construction,5.0,17,Plumber,,,https://trademastersconstruction.com/,+1 208-890-4320,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9_-5ZpucjtxlKIwPbvhu6wP7v6JUUsLz4ViZMZjfsgJhSicGu4lNHrjKwU2po9n5E2CurqD2z8XzAxw2mgRD_LUpDzYlwGgUZ8g3GqvjZg0eZn5J63_4GAQ4p-kPjKQqH_y-i=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:27.948Z,,,
https://www.google.com/maps/place/TruCoat+Painting+LLC+%26+Epoxy+Coatings/data=!4m7!3m6!1s0x54ae45e6e3aaa639:0x791cb2ee5246bba4!8m2!3d43.5070962!4d-116.4111448!16s%2Fg%2F11lgy524zk!19sChIJOaaq4-ZFrlQRpLtGUu6yHHk,TruCoat Painting LLC & Epoxy Coatings,5.0,69,Painting,"E Wood Owl Dr, Kuna, ID 83634, United States","GH4Q+RG Kuna, Idaho, USA",,+1 208-761-2074,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBBbjSM3MzCNt-VRaiak_LfMRPDPEr7K1WWGxV4c4XOQJGBvpNjBwP69tWI2FMIm5bTNTi7GM1mRvR2U_q1GwIlUy4jj7fLkgKvAlAmz2WMVDIQm82zns0OxcLGrHcjs6Fwdod=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:32.899Z,,,
https://www.google.com/maps/place/All+Hours+Cleaning+and+Restoration+Treasure+Valley/data=!4m7!3m6!1s0x280fe69ef0799115:0xd3566e900867b9b!8m2!3d43.5106595!4d-116.449166!16s%2Fg%2F11ldwxx_sl!19sChIJFZF58J7mDygRm3uGAOlmNQ0,All Hours Cleaning and Restoration Treasure Valley,5.0,10,Water damage restoration service,,,,+1 208-932-3961,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPUSgl6UZexVtjqFH_kNuAdEi4OlyIz0TsYaT4XhSOxja_BIezYVxSuaCIUmW72_NSV0ns_JfXxktwJmDVoq0ihc814O9bqqUd3NAod33MweuqsdJZH4JPAPr1mPb5LZekKP6G-Q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:38.067Z,,,
https://www.google.com/maps/place/Ness+Restoration+%26+Remediation+Inc./data=!4m7!3m6!1s0x80e5a318661a7501:0x349fc34f2e56b0a1!8m2!3d43.5791529!4d-116.2725173!16s%2Fg%2F11tjk3x_cx!19sChIJAXUaZhij5YARobBWLk_DnzQ,Ness Restoration & Remediation Inc.,4.9,52,Water damage restoration service,"2650 S Cole Rd B, Boise, ID 83709, United States","HPHG+MX Boise, Idaho, USA",https://nessrestorationinc.com/,+1 208-466-7594,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUwMrAUx15GjCTZ97qHK18I9wwD2UT8sBo-pNfIrKatgufmHiQyJhqmeEW4wgeV3WlNEF4Aaezd63PhV_V59TfG2brcj9qqrjvMjEKTkth8rgFlojw7WIbcp2kVggNNuIS5G8T=w408-h302-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:43.291Z,,,
https://www.google.com/maps/place/True+Restore+of+Boise/data=!4m7!3m6!1s0x87f9b485cdfccfc7:0x62bd81b3484cf5d8!8m2!3d43.6556845!4d-116.4087469!16s%2Fg%2F11vbgdm29x!19sChIJx8_8zYW0-YcR2PVMSLOBvWI,True Restore of Boise,5.0,73,Water damage restoration service,,,https://truerestore.com/,+1 208-906-2423,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjhFm08H63uLEFBtLjGKeRQXh0KiCpk0BzeWV3hv92rhXZ3re0UifhSIwIDasTd4sxCSjB6CLlccnWzlbNFI3IQCHGaPHmPqRQvcq0aI5UzC0XHSYiU7EzrpG6VDR4I1EGNpqzHxAaaRjq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:48.493Z,,,
https://www.google.com/maps/place/Redtail+Renovations/data=!4m7!3m6!1s0xa162b5ae44fc8f07:0xba77edab30b5f158!8m2!3d43.6556845!4d-116.3735164!16s%2Fg%2F11vbz3wn45!19sChIJB4_8RK61YqERWPG1MKvtd7o,Redtail Renovations,5.0,30,Kitchen remodeler,,,https://www.redtail-renovations.com/,+1 208-830-9912,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLK2dtf5RzdtFVrHtaHg_rMnUFvGoWN0EPQV8qAKNczmnfW01qLesff8bLm7Sb-euVpgOffGgCiI5WVMLCoE3JXtuoJwjhxBJiTBNhhiK5MQiguVfwhsvqcFXE-EfkBjWLWtKVMSduV-Gf=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:53.688Z,,,
https://www.google.com/maps/place/Sweeping+Beauties+Construction+Cleaning+Inc/data=!4m7!3m6!1s0x54ae4fb9d3e75779:0xa18741fb2793bd54!8m2!3d43.5094219!4d-116.4467419!16s%2Fg%2F11p791y2f5!19sChIJeVfn07lPrlQRVL2TJ_tBh6E,Sweeping Beauties Construction Cleaning Inc,5.0,18,Cleaning service,"2705 W Gainsboro Dr, Kuna, ID 83634, United States","GH53+Q8 Kuna, Idaho, USA",,+1 208-739-6999,Closed · Opens 7 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoey_Oj5aqQo4CtRN6h5fU0He9pnVZyt2nAmnLmLxklwg-GO11YFANn6XV_3g8lLJDeHHbVcraUbbLpkbxi_EF7hreEvTGPT4R9jGF0FX4szhNV7nJAGaGyR1XWDt8zqN6nCknl0Q=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:07:58.797Z,,,
https://www.google.com/maps/place/Water+Damage+Kuna/data=!4m7!3m6!1s0x54ae45a652975065:0xc85ad91f0de1daae!8m2!3d43.632453!4d-116.5037115!16s%2Fg%2F11gv_t62yn!19sChIJZVCXUqZFrlQRrtrhDR_ZWsg,Water Damage Kuna,,,Water damage restoration service,,,,+1 208-228-1869,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq51Aug1x5X93C7FPCvwOqytL1eotwxul9GxJoQRSwXzp2onBbE2HIReE_9klK7EhpYs-NeEwwcKFQ38LxD-J0-xGk5v-dQF3eGXzmIVosCZus4cR4MxFKh_NMyP6JtNQ5Ly-0=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:08:03.738Z,,,
https://www.google.com/maps/place/Superior+Carpet+%26+Upholstery+Cleaning/data=!4m7!3m6!1s0x54ae4513e2b40ecd:0xe0c77e33ab483efe!8m2!3d43.5011283!4d-116.4096155!16s%2Fg%2F11jg827k6p!19sChIJzQ604hNFrlQR_j5IqzN-x-A,Superior Carpet & Upholstery Cleaning,5.0,61,Carpet cleaning service,"1298 N Cambrick Dr, Kuna, ID 83634, United States","GH2R+F5 Kuna, Idaho, USA",http://boisecarpets.com/,+1 208-453-2945,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLcWqFsx2ZiE2_uEWYuNAzcPcFEOnTfHqs5cT6tHRd6LsJQZEvzeGCU2OAYLhYFQOL6L4uddugL59fL5kn03hgaXCIyhQ8VuIekmWwMgmI-MH9DLmlfEEZLDRZvB-Ah0I51N0=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:08:08.825Z,,,
https://www.google.com/maps/place/Plumbing+Specialties+Of+Idaho/data=!4m7!3m6!1s0x240b84e85ad853b1:0x5704171c1da93eb3!8m2!3d45.4945136!4d-117.873518!16s%2Fg%2F11wy0ccr84!19sChIJsVPYWuiECyQRsz6pHRwXBFc,Plumbing Specialties Of Idaho,5.0,56,Plumber,,,https://plumbingspecialtiesofidaho.com/,+1 208-867-4733,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8gPRd-9uOnmm-_ZyPCd4rL6uwXd0cyFBzq0-zMP91PoAm9Y8th86296fm_5yWwWk93gkbA4MtVNX3YM-t99fmT-wn1pTO-H1GnzmRMWtjCiVWiwc5yo7B3co85NgD70Zj4D-NPVy3RBgP=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Kuna+ID+ID/@43.4918307,-116.4201223,14z",2026-03-23T05:08:14.765Z,,,
