placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Parking+Lot+Safety+Solutions+by+Simon+Marketing+Group/data=!4m7!3m6!1s0x8824b96b443709b5:0x67824000f360cae!8m2!3d42.2490742!4d-85.6029162!16s%2Fg%2F113jvznqz!19sChIJtQk3RGu5JIgRrgw2DwAkeAY,Parking Lot Safety Solutions by Simon Marketing Group,,,Safety equipment supplier,"1405 White Oak Dr, Kalamazoo, MI 49008, United States","69XW+JR Kalamazoo, Michigan, USA",https://parkinglotsafetysolutions.com/,+1 248-855-6647,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNL9hWoQKQgl_8YAs2FQZlVgdbZ793ezaNJTR0-=w408-h328-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:33.933Z,Identifies as women-owned,,
https://www.google.com/maps/place/Walker+Parking+Consultants/data=!4m7!3m6!1s0x88179dbc2597b3ed:0x7bbb8e0565f3cbf6!8m2!3d42.2699482!4d-85.5967292!16s%2Fg%2F11qnrzpm1j!19sChIJ7bOXJbydF4gR9svzZQWOu3s,Walker Parking Consultants,5.0,2,Engineering consultant,"2121 Hudson Ave, Kalamazoo, MI 49008, United States","7C93+X8 Kalamazoo, Michigan, USA",http://www.walkerparking.com/,+1 269-381-6080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UHMFtHTvAEjAI8AqUQ2SYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.45685&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:37.647Z,,,
https://www.google.com/maps/place/Radisson+Plaza+Hotel+at+Kalamazoo+Center/data=!4m7!3m6!1s0x88179d405fc40277:0xf5cb15f2a8b2f26f!8m2!3d42.2921633!4d-85.5838552!16s%2Fg%2F1thw7bdx!19sChIJdwLEX0CdF4gRb_KyqPIVy_U,Radisson Plaza Hotel at Kalamazoo Center,4.4,3654,,"100 W Michigan Ave, Kalamazoo, MI 49007, United States","7CR8+VF Kalamazoo, Michigan, USA",https://www.choicehotels.com/michigan/kalamazoo/radisson-hotels/mi608?mc=llgoxxpx,+1 269-343-3333,,https://lh3.googleusercontent.com/p/AF1QipOn62wJ-hTrWqXog4nCIIm3iWF_d-ZEbkOOmwAB=w408-h274-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:41.288Z,,,
https://www.google.com/maps/place/Bronson+Methodist+Hospital+Patient+Parking+-+Vine+Street+Ramp/data=!4m7!3m6!1s0x88179dd327639ef1:0x6deec0c2f1d9972f!8m2!3d42.2846552!4d-85.5814923!16s%2Fg%2F11mvgx3bsg!19sChIJ8Z5jJ9OdF4gRL5fZ8cLA7m0,Bronson Methodist Hospital Patient Parking - Vine Street Ramp,4.1,173,Parking garage,"130 E Dutton St, Kalamazoo, MI 49007, United States","7CM9+VC Kalamazoo, Michigan, USA",https://www.bronsonhealth.com/locations/bronson-methodist-hospital/,+1 269-341-7654,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3eNGcbWg-L6HmKpqE9oln6lQRXKlKJ-kzdk8frHWmlZfWE8Rl3vav_K6duu9Z1nO6BOsXPu8LvUugLj6YOOWBvuCvqe3rEw6iZZxXjgo3C9sYAtUR4Gj9tS4J4BwtflvPhwjjYg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:46.837Z,,,
"https://www.google.com/maps/place/Graphic+Packaging+Trailer+Lot+D,+Shipping%2FReceiving+Office/data=!4m7!3m6!1s0x88179d91f7ec7833:0x6922b89e58f087ce!8m2!3d42.3031717!4d-85.5748651!16s%2Fg%2F11t5_lj1hp!19sChIJM3js95GdF4gRzofwWJ64Imk","Graphic Packaging Trailer Lot D, Shipping/Receiving Office",2.9,52,Warehouse,"520 E Paterson St, Kalamazoo, MI 49007, United States","8C3G+73 Kalamazoo, Michigan, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKzZBUZhIix5VWig-ObkmsVqTrESgMmH579A6uFU8JjVYfFwABdEhqfQtrOPZeSNhtBhHXG-peKleZF32sQt7ZJYhpsRV_in19hNsmXDJB-liwqjnjDnpKROsaeaFLwzJ93NX1=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:52.127Z,,,
https://www.google.com/maps/place/Kalamazoo+Farmers+Market/data=!4m7!3m6!1s0x88179d11cf57add7:0xd2f9af76bc8221f2!8m2!3d42.2794268!4d-85.5750187!16s%2Fg%2F1thnpct0!19sChIJ161XzxGdF4gR8iGCvHav-dI,Kalamazoo Farmers Market,4.7,1551,Farmers' market,"1204 Bank St, Kalamazoo, MI 49001, United States","7CHF+QX Kalamazoo, Michigan, USA",http://www.pfcmarkets.com/,+1 269-342-5686,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMCcYju5TRw9LGs3tRe7GLSqeWoR8Qrx831fshI=w408-h306-k-no,true,Closed,Closed,Closed,Closed,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:15:57.598Z,,,
https://www.google.com/maps/place/Park+%26+Ride+AZO+Airport/data=!4m7!3m6!1s0x88179d0063d048ff:0xfddeb2edc4b1399e!8m2!3d42.2583306!4d-85.5349093!16s%2Fg%2F11lyy_9jgs!19sChIJ_0jQYwCdF4gRnjmxxO2y3v0,Park & Ride AZO Airport,,,Parking lot,"3600 Old Cork St, Kalamazoo, MI 49001, United States","7F58+82 Kalamazoo, Michigan, USA",https://off-airportparking.com/airports/azo/four-points-azo-airport/,+1 269-385-3922,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwuOsNg61XfEbl1uvY7NOFnLeJSWQU-ZljzDZiJ7GoFyvrVXQqhYluOkKImSLDE73t3r34raQ5s72jRxmDVXUsPKcmmBF1DpooQsVnif1cH8xr9aY1QOzyrdXQgfhYQAmSTyWts4Q=w408-h271-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:02.407Z,,,
https://www.google.com/maps/place/Bronson+Methodist+Hospital/data=!4m7!3m6!1s0x88179d149535df31:0x53416bc8f4c4d276!8m2!3d42.2856526!4d-85.5802999!16s%2Fg%2F1tczqzdn!19sChIJMd81lRSdF4gRdtLE9MhrQVM,Bronson Methodist Hospital,2.9,581,General hospital,"601 John St, Kalamazoo, MI 49007, United States","7CP9+7V Kalamazoo, Michigan, USA",https://www.bronsonhealth.com/locations/bronson-methodist-hospital,+1 269-341-7654,,https://lh3.googleusercontent.com/p/AF1QipN89DwgAuYrP_EkfRTGhbYIPoPbv5PZiPJNsAPp=w682-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:07.926Z,,,
https://www.google.com/maps/place/Kalamazoo+Public+Safety+Training/data=!4m7!3m6!1s0x88179d442ce51517:0xc5516dc5cd274f44!8m2!3d42.2969328!4d-85.5882227!16s%2Fg%2F1261r4129!19sChIJFxXlLESdF4gRRE8nzcVtUcU,Kalamazoo Public Safety Training,5.0,2,Department of Public Safety,"601 N Park St, Kalamazoo, MI 49007, United States","7CW6+QP Kalamazoo, Michigan, USA",,+1 269-337-8101,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dZMeVcIoOHZwN0Qerwn2LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.4037347&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:11.590Z,,,
https://www.google.com/maps/place/Kalamazoo+County+Government/data=!4m7!3m6!1s0x88179d419f592925:0x39279df98a917fd2!8m2!3d42.2911276!4d-85.5854092!16s%2Fg%2F1tgw5mxk!19sChIJJSlZn0GdF4gR0n-RivmdJzk,Kalamazoo County Government,1.4,11,County government office,"227 W Michigan Ave, Kalamazoo, MI 49007, United States","7CR7+FR Kalamazoo, Michigan, USA",http://www.kalcounty.com/opa/index.htm,+1 269-383-8900,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bSnBL47ayW5a2KpE6057hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.83058&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:16.810Z,,,
https://www.google.com/maps/place/James+E+Fulton+%26+Sons+Inc/data=!4m7!3m6!1s0x88179c58ec20570d:0xafca14b367780854!8m2!3d42.2667152!4d-85.5474487!16s%2Fg%2F1wnf1njp!19sChIJDVcg7FicF4gRVAh4Z7MUyq8,James E Fulton & Sons Inc,3.6,14,Excavating contractor,"2516 Miller Rd, Kalamazoo, MI 49001, United States","7F83+M2 Kalamazoo, Michigan, USA",https://www.fultonexcavating.com/,+1 269-385-3311,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F5fRwtmgLUheWGGnbrvg3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.82094&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:21.853Z,,,
https://www.google.com/maps/place/Balkema+Sitework+%26+Development/data=!4m7!3m6!1s0x88179b4081d18091:0x62e3f561f0d0fd93!8m2!3d42.312262!4d-85.6217621!16s%2Fg%2F1vzg2vnv!19sChIJkYDRgUCbF4gRk_3Q8GH142I,Balkema Sitework & Development,4.3,17,Excavating contractor,"2702 Ravine Rd, Kalamazoo, MI 49004, United States","896H+W7 Kalamazoo, Michigan, USA",http://www.balkemasitework.com/,+1 269-384-2267,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l22VYCjZMzTlrOJM4-k6zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.921692&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:26.943Z,,,
https://www.google.com/maps/place/JB+Printing/data=!4m7!3m6!1s0x88179d393737d231:0xd52c77f96c3bb39!8m2!3d42.2794789!4d-85.5412313!16s%2Fg%2F1tdywzp_!19sChIJMdI3NzmdF4gRObvDln_HUg0,JB Printing,4.7,18,Commercial printer,"3111 Lake St, Kalamazoo, MI 49048, United States","7FH5+QG Kalamazoo, Michigan, USA",http://www.jbprinting.com/,+1 269-349-9601,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwTGYh3KJ82DX6cN-cKlVzxfsFHfVK068QJFkhVFY6OczhXN35-888KErMuioWnLMKexoxEZI5bwu-V8VkmnbUSiN-AvKA71EQtkKKAqD7zDTr0MCZ30Dd2HXF5SreaSTtBif-A=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:31.933Z,,,
https://www.google.com/maps/place/Kendall+Off+Main/data=!4m7!3m6!1s0x881777be23f74f79:0xd30d6ab5cd67ef37!8m2!3d42.2903823!4d-85.6274185!16s%2Fg%2F113hr8fz1!19sChIJeU_3I753F4gRN-9nzbVqDdM,Kendall Off Main,3.1,50,Apartment complex,"222 S Kendall Ave, Kalamazoo, MI 49006, United States","79RF+52 Kalamazoo, Michigan, USA",https://www.kendalloffmain.com/,+1 855-910-6911,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO2qBz9pFlrs6PUuYd2IhcS5USGNGOJ-3t7G4Bq=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:37.424Z,,· Dogs allowed,
https://www.google.com/maps/place/Bronson+Human+Resources/data=!4m7!3m6!1s0x88179d155d302823:0x77b18af357065b05!8m2!3d42.2877482!4d-85.5809936!16s%2Fg%2F11cp7fcs69!19sChIJIygwXRWdF4gRBVsGV_OKsXc,Bronson Human Resources,2.5,8,Hospital department,"252 E Lovell St, Kalamazoo, MI 49007, United States","7CQ9+3J Kalamazoo, Michigan, USA",https://www.bronsonhealth.com/help/contact/how-to-contact-bronson/,+1 269-341-6310,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jw3la4mBpaaeUNtjFzFEdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.6481&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:42.234Z,,,
"https://www.google.com/maps/place/Eco+Waste+Solutions/@42.288066,-85.5281932,17z/data=!3m1!4b1!4m6!3m5!1s0x88179da1b014b8a9:0x2f42cdf0bc73bfd4!8m2!3d42.288066!4d-85.5281932!16s%2Fg%2F11ll54258q",Eco Waste Solutions,5.0,1,Waste management service,"5183 King Hwy, Kalamazoo, MI 49048, United States","7FQC+6P Kalamazoo, Michigan, USA",https://www.eco-wastesolutions.com/,+1 269-585-8044,,,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:47.461Z,,,
https://www.google.com/maps/place/Martin+Spring+%26+Driveline/data=!4m7!3m6!1s0x8817780784505f1f:0xebed8749d2476407!8m2!3d42.3176529!4d-85.60275!16s%2Fg%2F1tg5_7fm!19sChIJH19QhAd4F4gRB2RH0kmH7es,Martin Spring & Driveline,4.5,200,RV repair shop,"2622 Douglas Ave, Kalamazoo, MI 49007, United States","899W+3V Kalamazoo, Michigan, USA",https://martinspring.com/,+1 269-345-7091,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNGfqNsz-QKXwf56kX-1bK8Eq5rlWsIJuKVBj6E823iVPgVWsOs1IWvOeUUQbV9W4Xy6SA4V_5DLgZrb5cRivkiV4g3e85kpTEkQBJ8k2HtC1LRtk9928vxsp1zfijOEk8akEi=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:53.036Z,,,
https://www.google.com/maps/place/Vac+Shack+West/data=!4m7!3m6!1s0x881777e66be33e57:0x5a3b6d29fff67ad1!8m2!3d42.2942327!4d-85.6112693!16s%2Fg%2F1tk4rs34!19sChIJVz7ja-Z3F4gR0Xr2_yltO1o,Vac Shack West,4.3,73,Vacuum cleaner repair shop,"1801 W Main St, Kalamazoo, MI 49006, United States","79VQ+MF Kalamazoo, Michigan, USA",,+1 269-382-5990,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZFSU97E1h-0biGnzxGdN6aNJ-30O9oqYfFc_6ZRIDRhFwHAUNu5veA5XrmNkJacxd15TLaENN9xuBkVqDJAe_XZdAhZAIL8o7B9WIbno1RIMFE3qxiexabQLUsEr_p1vsQVgVIg=w408-h306-k-no,true,10 am–5:30 pm,10 am–5:30 pm,10 am–7 pm,10 am–5:30 pm,Closed,Closed,10 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:16:58.852Z,,,
"https://www.google.com/maps/place/FlowMaster+Irrigation+Services,+LLC/data=!4m7!3m6!1s0x875a5e5a61998835:0x993b65d7e68c9c75!8m2!3d42.2721225!4d-85.5984673!16s%2Fg%2F11v_19_2m9!19sChIJNYiZYVpeWocRdZyM5tdlO5k","FlowMaster Irrigation Services, LLC",5.0,23,Lawn sprinkler system contractor,"1011 W Maple St Suite 101B, Kalamazoo, MI 49008, United States","7CC2+RJ Kalamazoo, Michigan, USA",https://flowmasterirrigation.com/,+1 616-422-7975,,https://lh3.googleusercontent.com/p/AF1QipMjYk-3xbfDmm-fV4HMlA2UZkl54rhg3QBTnBhs=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kalamazoo+Grand+Rapids+MI/@42.2896532,-85.5856279,14z",2025-10-28T19:17:01.857Z,,,
https://www.google.com/maps/place/ABM+Parking+Services/data=!4m7!3m6!1s0x8817f188b68326b5:0xa9321e5ef1f9ccbe!8m2!3d42.3215135!4d-85.1844536!16s%2Fg%2F1tm8l5rw!19sChIJtSaDtojxF4gRvsz58V4eMqk,ABM Parking Services,2.3,19,Parking garage,"80 W Michigan Ave UNIT A, Battle Creek, MI 49017, United States","8RC8+J6 Battle Creek, Michigan, USA",https://www.battlecreekparking.com/,+1 269-966-3605,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_ww45QjQGuvb4JMbX1feuZddJ57nLcZShfz9XYBuEFzLduuVPOM2PVKdHgOUXRM2eSQCn54VxH0Qjlhd1AmuvJWhONg-VXE5BQ1uiz_XT4hgzx9S7oCl6SKLOF740Fh4PSnZ3LA=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Battle+Creek+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-28T19:17:14.117Z,,,
https://www.google.com/maps/place/Battle+Creek+Parking/data=!4m7!3m6!1s0x8817f188ae6aaaab:0x3aed2a33155da7dd!8m2!3d42.3216768!4d-85.1846253!16s%2Fg%2F11d_bkwks2!19sChIJq6pqrojxF4gR3addFTMq7To,Battle Creek Parking,1.5,4,Parking lot,"80 W Michigan Ave, Battle Creek, MI 49017, United States","8RC8+M4 Battle Creek, Michigan, USA",http://www.battlecreekparking.com/contact/,+1 269-966-3605,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Iu98yhtPgmH4EHbihdoT8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.892574&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Battle+Creek+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-28T19:17:17.032Z,,,
https://www.google.com/maps/place/Par+Clean+Lot/data=!4m7!3m6!1s0x6ad8476fa1fd21b3:0xab67cee588fee1c3!8m2!3d42.982941!4d-85.8937205!16s%2Fg%2F11rcf3sk7c!19sChIJsyH9oW9H2GoRw-H-iOXOZ6s,Par Clean Lot,5.0,1,Waste management service,,,https://parcleanlot.com/,+1 616-437-9158,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPWxWY6mdGq6bIQmAkHrhP6-wPIPpEu1E8nxrgX=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Battle+Creek+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-10-28T19:17:22.391Z,,,
https://www.google.com/maps/place/City+of+Lansing+Parking+Office/data=!4m7!3m6!1s0x8822ea763345e1eb:0x60ac5695cbd30d36!8m2!3d42.7356035!4d-84.5508061!16s%2Fg%2F1v5fsj8p!19sChIJ6-FFM3bqIogRNg3Ty5VWrGA,City of Lansing Parking Office,1.2,41,City government office,"219 N Grand Ave, Lansing, MI 48933, United States","PCPX+6M Lansing, Michigan, USA",https://www.lansingmi.gov/321/Parking-Services,+1 517-483-4240,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SYuPdhTWMqUHJG4fS-EueA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.226&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:17:38.274Z,,,
https://www.google.com/maps/place/Division+St+Garage/data=!4m7!3m6!1s0x8822e82b7306ca1b:0x530319cc046f3e3d!8m2!3d42.7345527!4d-84.4784384!16s%2Fg%2F11c1p69l56!19sChIJG8oGcyvoIogRPT5vBMwZA1M,Division St Garage,4.4,42,Parking garage,"199 Division St, East Lansing, MI 48823, United States","PGMC+RJ East Lansing, Michigan, USA",http://www.cityofeastlansing.com/318/Parking-Downtown,+1 517-337-1277,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXa29_wXtWIiQ78o62iq4rFglbnD2KTOw7QjqK4Leg_K-EgLj4Z3Pa54rpkM9DO6MBIf1n22pR3iIrf5536d_p56LuOYBtSQ7z1JExrOzf6JjffRm4RM4RmiELUavYiwe4ROPvsw=w408-h541-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:17:44.356Z,,,
https://www.google.com/maps/place/Prime+Valet/data=!4m7!3m6!1s0x8822dd9b23bb3e13:0xba63b4ae1ffa1636!8m2!3d42.7229816!4d-84.4307954!16s%2Fg%2F11yfdsr8dp!19sChIJEz67I5vdIogRNhb6H660Y7o,Prime Valet,5.0,23,Valet parking service,"2222 W Grand River Ave # A, Okemos, MI 48864, United States","PHF9+5M Okemos, Michigan, USA",https://www.primevaletservice.com/,+1 586-393-9703,"Open 24 hours

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPufJ8bSi8kubKSQKbjE6e-GE8B7gyWwg7znxNX=w408-h509-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:17:50.153Z,,,
https://www.google.com/maps/place/Public+Parking%28Constitution+Hall%29/data=!4m7!3m6!1s0x8822c1d4292b50cd:0xb169a88e28e22889!8m2!3d42.7319412!4d-84.5592498!16s%2Fg%2F11b807bbwt!19sChIJzVArKdTBIogRiSjiKI6oabE,Public Parking(Constitution Hall),4.7,3,Government office,"525 W Allegan St, Lansing, MI 48933, United States","PCJR+Q8 Lansing, Michigan, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwba2i5L2VADiBqW8X0qVcFjKt0n7JmzHu3i3-oSMJCHYVoqJb8BW4xgoUd6gPOV667PGCJuEufJVQwh7Io77gnrhstunmip3yKhMItp4nvYgpMejUYqiMXLcpawHph82l8zkK3=w408-h725-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:17:56.175Z,,,
https://www.google.com/maps/place/Sparrow+Parking+Ramp+A/data=!4m7!3m6!1s0x8822eb317f2fbd49:0xa628887c09866439!8m2!3d42.7343481!4d-84.5371207!16s%2Fg%2F11ny16jlj3!19sChIJSb0vfzHrIogROWSGCXyIKKY,Sparrow Parking Ramp A,4.1,14,Parking garage,"1200 E Michigan Ave, Lansing, MI 48912, United States","PFM7+P5 Lansing, Michigan, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Klu1yfVE9AxYSXnhzu4tOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.68512&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lansing+Grand+Rapids+MI/@42.7335993,-84.5538664,14z",2025-10-28T19:18:02.704Z,,,
