placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/HSHS+St.+Elizabeth%27s+Interventional+Pain+Management+Clinic/data=!4m7!3m6!1s0x88760290cebed32b:0x510cb34e8ba44a3c!8m2!3d38.5840522!4d-89.9323852!16s%2Fg%2F1tlkd3gd!19sChIJK9O-zpACdogRPEqki06zDFE,HSHS St. Elizabeth's Interventional Pain Management Clinic,5.0,2,Pain control clinic,"3 St Elizabeth's Blvd #3800, O'Fallon, IL 62269, United States","H3M9+J2 O'Fallon, Illinois, USA",https://www.hshs.org/st-elizabeths/services/pain-management?utm_campaign=ent-local-listing&utm_medium=local-listing&utm_source=gmb,+1 618-234-2120,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOalu03Q_k_lDiR7CYuyNKaO2lWvVB2fpKEKIX1=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:02.146Z,,,
https://www.google.com/maps/place/Associated+Physicians+Group/data=!4m7!3m6!1s0x8875f85dd4dcc463:0x11925ecb34e0f378!8m2!3d38.7842656!4d-89.9799491!16s%2Fg%2F1tggbqth!19sChIJY8Tc1F34dYgRePPgNMtekhE,Associated Physicians Group,4.2,59,Pain management physician,"1181 S State Rte 157, Edwardsville, IL 62025, United States","Q2MC+P2 Edwardsville, Illinois, USA",http://www.associatedphysicians.com/,+1 618-288-4100,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSgFXyZTs7e_iwF7Hp1bFVhhXRTnvsfTW5YUjwvODiSR1lbfmyOrfRsJagbfk0PS1Hr7-4askPYiWPWD-czx7gWOlLnI-nI_rtkANnFVTS7DtmHBHYQ8QGPIsVIbNitiD9cd4rOSH5miE=w408-h396-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–12:30 pm,Closed,Closed,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:06.485Z,,,
https://www.google.com/maps/place/Potter+Drug+Petersburg/data=!4m7!3m6!1s0x880ab29d1c26f0e7:0x85e6dfb78a6f77b8!8m2!3d40.0100851!4d-89.8480327!16s%2Fg%2F1tf9nvgl!19sChIJ5_AmHJ2yCogRuHdvirff5oU,Potter Drug Petersburg,4.7,31,Pharmacy,"200 S 6th St A, Petersburg, IL 62675, United States","2562+2Q Petersburg, Illinois, USA",http://www.potterdrugs.com/,+1 217-632-2287,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCuhnKKWNDOVFyPQXLxEooUK2IecEhHAuMjMJwAOxGV9YEgY-1jEBV0mMCMerkjKiKwvKg5p6LUKwxUBUYL0a9oiaRbJyxrJoQWwGTLCRGIxEsk6jqxRrd9vrtYPDaasndjfv4_Q=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:11.155Z,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/Dr.+John+M.+Furry,+MD/@39.8274883,-88.9316974,17z/data=!3m1!4b1!4m6!3m5!1s0x8874afe5f6ad8c9b:0xbca83594a778b429!8m2!3d39.8274883!4d-88.9316974!16s%2Fg%2F1tfrbybr","Dr. John M. Furry, MD",4.2,5,Pain management physician,"1800 E Lake Shore Dr # 2500, Decatur, IL 62521, United States","R3G9+X8 Decatur, Illinois, USA",,+1 217-464-7246,Open · Closes 4:30 pm,,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:17.461Z,,,
https://www.google.com/maps/place/Pain+Management+Center/data=!4m7!3m6!1s0x88773d9fd0b17047:0xee621cd15886191!8m2!3d37.7623278!4d-89.0769181!16s%2Fg%2F1thx05w4!19sChIJR3Cx0J89d4gRkWGIFc0h5g4,Pain Management Center,4.4,9,Pain management physician,"108 N Division St, Carterville, IL 62918, United States","QW6F+W6 Carterville, Illinois, USA",https://www.advancedpainmanagementofsouthernillinois.com/,+1 618-985-3929,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZleQztGIwBj87gtdr1b_DZLktBcNXJ2IkBW4FdAkk34laajRC-4MtVC-joy05eC2cSECvS7VhJodt0YlZN5RNsJjeNMFxHRKd4T4tAl5phCKfaI8zCeAPY7bLDusjc_2oG7OWiQ=w408-h306-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–3 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:21.829Z,,,
"https://www.google.com/maps/place/Timothy+Daugherty,+MD+-+SIU+Medicine+Institute+for+Plastic+Surgery/data=!4m7!3m6!1s0x887539afad2eb903:0x6fb2e75a62e3c69f!8m2!3d39.8093003!4d-89.6583975!16s%2Fg%2F11sbg__z85!19sChIJA7kura85dYgRn8bjYlrnsm8","Timothy Daugherty, MD - SIU Medicine Institute for Plastic Surgery",5.0,177,Plastic surgery clinic,"747 N Rutledge St 3rd Floor, Springfield, IL 62702, United States","R85R+PJ Springfield, Illinois, USA",https://www.siumed.org/timothy-daugherty?utm_source=gmb,+1 217-545-6314,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPeEhbXTOi7-eeKWr_XobCPZz4aHgE3ZNPCXVV1=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:26.143Z,,,
https://www.google.com/maps/place/Walton+Clinic+of+Chiropractic/data=!4m7!3m6!1s0x887539bc7a2c978d:0xb135437144302e9e!8m2!3d39.7884116!4d-89.6484489!16s%2Fg%2F1tmg79cv!19sChIJjZcserw5dYgRni4wRHFDNbE,Walton Clinic of Chiropractic,4.9,296,Chiropractor,"1229 S 6th St, Springfield, IL 62703, United States","Q9Q2+9J Springfield, Illinois, USA",https://www.waltonclinic.com/?utm_source=google&utm_medium=local&utm_campaign=gmb_listing,+1 217-544-4000,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMnJ7v_3NRGszJYs900awwe7Lh8SfHDDVxaOEtj=w420-h240-k-no,true,"9 am–12 pm, 2–6 pm",Closed,"9 am–12 pm, 2–6 pm",Closed,Closed,"9 am–12 pm, 2–6 pm",2–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:30.460Z,,,
"https://www.google.com/maps/place/Kristin+Mooneyham,+APRN,+FNP/data=!4m7!3m6!1s0x8872990a9c87697b:0x9f1d42a7cbd7f48c!8m2!3d39.6046559!4d-87.6780246!16s%2Fg%2F11v5j9wz2_!19sChIJe2mHnAqZcogRjPTXy6dCHZ8","Kristin Mooneyham, APRN, FNP",5.0,14,Pain management physician,"15317 US-150, Paris, IL 61944, United States","J83C+VQ Paris, Illinois, USA",https://www.myhorizonhealth.org/find-a-doctor/kristin-mooneyham-aprn-fnp/?utm_source=GMBSocialClimb&utm_medium=KristinMooneyham%2CAPRN%2CFNP,+1 217-466-4226,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPbs0qm08O4Tmm4ejCLzQyJLipC5zBeP6rezEdA=w408-h515-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:35.066Z,,,
https://www.google.com/maps/place/Illinois+Pain+%26+Spine+Institute/data=!4m7!3m6!1s0x880f0597e91793ff:0x629e6c3139aaf94b!8m2!3d42.0460167!4d-88.2744404!16s%2Fg%2F1tdvks47!19sChIJ_5MX6ZcFD4gRS_mqOTFsnmI,Illinois Pain & Spine Institute,4.4,247,Pain control clinic,"431 Summit St # 101, Elgin, IL 60120, United States","2PWG+C6 Elgin, Illinois, USA",https://illinoispain.com/locations/elgin/,+1 866-760-1972,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN3McLUtXTRmFuLofhBY8aFMVTpYNKsCD3SolP9=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:39.460Z,,,
https://www.google.com/maps/place/Illinois+Regional+Pain+Institute:+Henry+Kevin+M+MD/data=!4m7!3m6!1s0x880af6bec8fd2647:0xbba544193875e267!8m2!3d40.5684784!4d-89.6094528!16s%2Fg%2F1vhq48p2!19sChIJRyb9yL72CogRZ-J1OBlEpbs,Illinois Regional Pain Institute: Henry Kevin M MD,5.0,1,Pain management physician,"2355 Broadway St, Pekin, IL 61554, United States","H99R+96 Pekin, Illinois, USA",,+1 309-692-7246,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bX-SSZ2xDCIUkJUz6PesMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.6868&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:41.771Z,,,
https://www.google.com/maps/place/66+Chiropractic/data=!4m7!3m6!1s0x88753a353e69c737:0xf6c6c3672ff81078!8m2!3d39.7762345!4d-89.6084361!16s%2Fg%2F1q6csqlxh!19sChIJN8dpPjU6dYgReBD4L2fDxvY,66 Chiropractic,4.9,42,Chiropractor,"2327 S Dirksen Pkwy, Springfield, IL 62703, United States","Q9GR+FJ Springfield, Illinois, USA",http://www.66chiropractic.com/,+1 217-544-3628,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPZ7LZefeCicFNdw_w2wTTL0dPLUR2UWrM6rNvJ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:46.124Z,,,
"https://www.google.com/maps/place/Allison+Mayfield,+MD/data=!4m7!3m6!1s0x887539786bfd93f7:0xcb748e62c47f8bdf!8m2!3d39.8099472!4d-89.653971!16s%2Fg%2F11hs_ct1r5!19sChIJ95P9a3g5dYgR34t_xGKOdMs","Allison Mayfield, MD",5.0,133,Orthopedic surgeon,"800 N 1st St, Springfield, IL 62702, United States","R85W+XC Springfield, Illinois, USA",https://www.springfieldclinic.com/our-providers/allison-mayfield,+1 217-280-9099,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPrDZu6dTWRmJPQlEwpWtNtLUZ6kKDmsTVUTPCI=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Petersburg+Springfield+IL/@40.0117151,-89.8481652,14z",2026-01-28T20:04:50.428Z,,,
https://www.google.com/maps/place/Springfield+Clinic+at+St.+Francis+Hospital+Specialty+Clinic/data=!4m7!3m6!1s0x8875a36b8ac5eb91:0xb36743820dab0cf5!8m2!3d39.1812744!4d-89.6389347!16s%2Fg%2F1w347c4p!19sChIJkevFimujdYgR9QyrDYJDZ7M,Springfield Clinic at St. Francis Hospital Specialty Clinic,,,Medical clinic,"1215 Franciscan Dr, Litchfield, IL 62056, United States","59J6+GC Litchfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/hshs-st-francis-hospital-specialty-clinic#providers-specialties,+1 800-444-7541,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66kxnxyfUQ6QJZpvp46lkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.09636&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:03.125Z,,,
https://www.google.com/maps/place/Litchfield+Urgent+Care/data=!4m7!3m6!1s0x8875a3d1b887c1f1:0xb3fb28c2a1a32cfe!8m2!3d39.1806983!4d-89.673706!16s%2Fg%2F11grbwnfhv!19sChIJ8cGHuNGjdYgR_iyjocIo-7M,Litchfield Urgent Care,4.8,400,Urgent care center,"20 Corvette Dr, Litchfield, IL 62056, United States","58JG+7G Litchfield, Illinois, USA",https://centralillinoisurgentcare.com/locations/litchfield-urgent-care/,+1 217-324-3400,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5V2cJOVg_psTfn21g_G1xwqbnAW1D-71SdZ1UQg8w_QPAkTErXwWt5QzqiItCBngdQqhepm-wcAtFdiyX5u5JGkJQrEmWkTNBTL1N94AjsEeq2IlcbL9aBV-LqaKg53ohoI3V=w408-h270-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–6 pm,10 am–6 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:07.551Z,,,
"https://www.google.com/maps/place/Litchfield+Family+Practice+Center,+LLP/data=!4m7!3m6!1s0x8875a36c060c50a7:0x26a288cc4ae73c58!8m2!3d39.1805383!4d-89.6375789!16s%2Fg%2F1tdw8tqf!19sChIJp1AMBmyjdYgRWDznSsyIoiY","Litchfield Family Practice Center, LLP",3.7,93,Doctor,"1285 Franciscan Dr, Litchfield, IL 62056, United States","59J6+6X Litchfield, Illinois, USA",https://www.lfpc.net/,+1 217-324-6127,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMxwBx3PGFj6ZK7bbwTBo2MQBFH_r7jKpAQKmGb=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 am,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:11.995Z,,,
https://www.google.com/maps/place/Family+Health+and+Wellness+Chiropractic/data=!4m7!3m6!1s0x8875a2e0a6841d87:0x314ccfa5b8a88c3c!8m2!3d39.1754291!4d-89.6670808!16s%2Fg%2F11csqz7ywm!19sChIJhx2EpuCidYgRPIyouKXPTDE,Family Health and Wellness Chiropractic,4.8,32,Chiropractor,"101 Old Rte 66 N ste a, Litchfield, IL 62056, United States","58GM+55 Litchfield, Illinois, USA",http://www.fhwchiro.com/,+1 217-324-5205,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNPAXUQF938hy_dGYugL578KvnQIYp3Bvn6CNGg=w408-h334-k-no,true,9–11 am,"9–11 am, 2–6 pm",Closed,Closed,Closed,"9–11 am, 2–6 pm",Closed,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:16.338Z,,,
https://www.google.com/maps/place/Springfield+Clinic+Hillsboro+East+Building/data=!4m7!3m6!1s0x8875ae020b11af1f:0x18dbd4fbd1f0fb6c!8m2!3d39.1524137!4d-89.4801019!16s%2Fg%2F1tf9p01f!19sChIJH68RCwKudYgRbPvw0fvU2xg,Springfield Clinic Hillsboro East Building,4.9,236,Medical clinic,"1250 E Tremont St, Hillsboro, IL 62049, United States","5G29+XX Hillsboro, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-hillsboro-east-building,+1 217-532-6911,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNbxFqU53h2zEoLs_d7h9tyGLcGdhixmPdZ_Yzm=w424-h240-k-no,true,8 am–5 pm,8 am–5 pm,7 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:20.680Z,,,
https://www.google.com/maps/place/Midwest+Pain+Consultants/data=!4m7!3m6!1s0x8875f9123219d43d:0x4ddece509c4a99f!8m2!3d38.7788166!4d-89.9805791!16s%2Fg%2F11j2c_txbv!19sChIJPdQZMhL5dYgRn6nECeXs3QQ,Midwest Pain Consultants,5.0,1,Pain management physician,"17 Ginger Creek Meadows Dr, Glen Carbon, IL 62034, United States","Q2H9+GQ Glen Carbon, Illinois, USA",https://stl-pain.com/,+1 618-505-4107,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN2ANyAwWfWzN6Rh4WSkYW5gq98jUNMqW-W_mlO=w408-h495-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:25.235Z,,,
https://www.google.com/maps/place/HSHS+St.+Francis+Hospital/data=!4m7!3m6!1s0x8875a36ebd436185:0xdc3c127f3e66e310!8m2!3d39.1811349!4d-89.6390902!16s%2Fg%2F1tjt2pm8!19sChIJhWFDvW6jdYgREONmPn8SPNw,HSHS St. Francis Hospital,2.6,65,Hospital,"1215 Franciscan Dr, Litchfield, IL 62056, United States","59J6+F9 Litchfield, Illinois, USA",https://www.hshs.org/st-francis?utm_campaign=ent-local-listing&utm_medium=local-listing&utm_source=gmb,+1 217-324-2191,,https://lh3.googleusercontent.com/p/AF1QipNg_u4hmO2KiWxnNXZod0nlvFvzwR4ma6_je6XN=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:30.126Z,,,
https://www.google.com/maps/place/Litchfield+Chiropractic+Care/data=!4m7!3m6!1s0x8875a3185a322c83:0x89ae63b7ef85d0da!8m2!3d39.1767487!4d-89.6552451!16s%2Fg%2F1vcl4hz2!19sChIJgywyWhijdYgR2tCF77djrok,Litchfield Chiropractic Care,4.9,9,Chiropractor,"312 N State St #2003, Litchfield, IL 62056, United States","58GV+MW Litchfield, Illinois, USA",http://www.litchfieldchiropractic.com/,+1 217-324-2995,Closed · Opens 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gh1EfTEe8idxcohVKLpsRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.41186&pitch=0&thumbfov=100,false,"8 am–12 pm, 3–7 pm",Closed,"8 am–12 pm, 1–6 pm",8 am–12 pm,Closed,"8 am–12 pm, 1–6 pm",8 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:34.469Z,,,
https://www.google.com/maps/place/Hillsboro+Specialty+Clinic/data=!4m7!3m6!1s0x8875ae027958c6f1:0xa5149cb08ab3f10a!8m2!3d39.1517886!4d-89.4808105!16s%2Fg%2F1thz2dsj!19sChIJ8cZYeQKudYgRCvGzirCcFKU,Hillsboro Specialty Clinic,4.0,2,Medical clinic,"1204 E Tremont St, Hillsboro, IL 62049, United States","5G29+PM Hillsboro, Illinois, USA",http://www.hillsborohealth.org/,+1 217-532-6266,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPnvQYM8kbtlsCsHWEQpcXqiFH4CZQ3FLVWwLfu=w408-h494-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:38.952Z,,,
https://www.google.com/maps/place/Center+For+Pain+Management/data=!4m7!3m6!1s0x8875fc79b90f8a15:0xd0a959ea9bc8ef61!8m2!3d38.7333014!4d-89.8959303!16s%2Fg%2F1ttyxh2_!19sChIJFYoPuXn8dYgRYe_Im-pZqdA,Center For Pain Management,5.0,1,Pain control clinic,"505 Buckeye Dr, Troy, IL 62294, United States","P4M3+8J Troy, Illinois, USA",,+1 618-667-1735,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=86IPQctmWRcVoRbvH5gQmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.91745&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:41.295Z,,,
https://www.google.com/maps/place/BJC+Medical+Group+Pain+Management+at+Edwardsville/data=!4m7!3m6!1s0x8875f9840abc5e45:0x20c0341b395e964e!8m2!3d38.788055!4d-89.948946!16s%2Fg%2F11p6599zsg!19sChIJRV68CoT5dYgRTpZeORs0wCA,BJC Medical Group Pain Management at Edwardsville,,,Pain management physician,"2122 Troy Rd, Edwardsville, IL 62025, United States","Q3Q2+6C Edwardsville, Illinois, USA",https://www.bjcmedicalgroup.org/Find-a-Location/BJC-Medical-Group-Pain-Management-at-Edwardsville?utm_source=google&utm_medium=organic&utm_campaign=yext&utm_content=gmb,+1 618-653-5228,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2tmjeLbkVnA9Jci8oEDjgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.48232&pitch=0&thumbfov=100,true,8 am–4:30 pm,Closed,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:45.787Z,,,
"https://www.google.com/maps/place/Reid+Eye+Care,+Ltd./data=!4m7!3m6!1s0x8875a3184418e3c1:0xfa71a693d24e4035!8m2!3d39.176257!4d-89.65488!16s%2Fg%2F11b7y7b3j7!19sChIJweMYRBijdYgRNUBO0pOmcfo","Reid Eye Care, Ltd.",5.0,200,Optometrist,"110 E Ryder St #2031, Litchfield, IL 62056, United States","58GW+G2 Litchfield, Illinois, USA",http://reideyecare.com/,+1 217-324-2762,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzv6AyRGDI4U94ZLWCVcPvGjQnCE1lRJfaZzC0_8JJhUcFjqADndRqIHzIYbgv_pOTsQUAEoXjCAL4mkroMGYXPoU8xeQLy3ImQiOf7_NSWW3w7NlA7PEDhWCDLFwmupxR9gST=w408-h270-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:50.407Z,,,
https://www.google.com/maps/place/Rural+King/data=!4m7!3m6!1s0x8875a2e7f1993ced:0x1487ac4e17c3ad7c!8m2!3d39.1738958!4d-89.6700128!16s%2Fg%2F1th0c5pc!19sChIJ7TyZ8eeidYgRfK3DF06shxQ,Rural King,4.5,1702,Farm equipment supplier,"1324 W Hudson Dr, Litchfield, IL 62056, United States","58FH+HX Litchfield, Illinois, USA",https://www.ruralking.com/locations/rural-king/1324-w-hudson-dr-litchfield-il-4/?utm_source=google&utm_medium=lastmile&utm_campaign=4,+1 217-324-6154,,https://lh3.googleusercontent.com/p/AF1QipOCKzZUhw8R5XmdDXWSgSynXA2cNHhkWn8nLTwg=w420-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:55.346Z,"Retail chain with farm supplies & other merchandise, including home goods & hunting gear.",,
"https://www.google.com/maps/place/Orthopedic+Center+of+Illinois:+John+O.+Watson,+MD/data=!4m7!3m6!1s0x88754799dd60c347:0xe605dfb9d00bf916!8m2!3d39.7855935!4d-89.7166445!16s%2Fg%2F1tfp_ldt!19sChIJR8Ng3ZlHdYgRFvkL0LnfBeY","Orthopedic Center of Illinois: John O. Watson, MD",4.9,87,,"1301 S Koke Mill Rd, Springfield, IL 62711, United States","Q7PM+68 Springfield, Illinois, USA","http://www.orthocenterillinois.com/?utm_source=GMBSocialClimb&utm_medium=OrthopedicCenterofIllinois:JohnO.Watson,MD",+1 217-547-9100,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipPlWH_6ex6Bh-wbOLft_PK_abGDdqfECqr0RuI4=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:05:59.818Z,,,
https://www.google.com/maps/place/QC+Kinetix+%28Springfield%29/data=!4m7!3m6!1s0x8875395069059c37:0x110e717ba9077298!8m2!3d39.8044145!4d-89.6512683!16s%2Fg%2F11thkzv28f!19sChIJN5wFaVA5dYgRmHIHqXtxDhE,QC Kinetix (Springfield),4.9,50,,"319 E Madison St #2c, Springfield, IL 62701, United States","R83X+QF Springfield, Illinois, USA",https://qckinetix.com/central-illinois/springfield/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 217-689-5882,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipO9_PixYueabma1S7zA7qEh46dqZhY5CCTn-sMQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:06:04.214Z,,,
"https://www.google.com/maps/place/Orthopedic+Center+of+Illinois:+Frank+J.+Bender,+MD/data=!4m7!3m6!1s0x88754775b405802f:0x40798e055e80ed4b!8m2!3d39.7855935!4d-89.7166445!16s%2Fg%2F11fwdd64kt!19sChIJL4AFtHVHdYgRS-2AXgWOeUA","Orthopedic Center of Illinois: Frank J. Bender, MD",4.8,76,,"1301 S Koke Mill Rd, Springfield, IL 62711, United States","Q7PM+68 Springfield, Illinois, USA","https://orthocenterillinois.com/?utm_source=GMBSocialClimb&utm_medium=OrthopedicCenterofIllinois:FrankJ.Bender,MD",+1 217-290-2936,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipMI_GcAZB_Y24gBqV8e1LG3odqM198ALgiKDDph=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-01-28T20:06:08.843Z,,,
