placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,info,error,isBlackOwned
"https://www.google.com/maps/place/LAZ+Parking+-+Woodside+Central+Garage/@39.0715017,-75.5682584,14z/data=!4m6!3m5!1s0x89c25f32e0f7de9f:0x995514cd7cb23a45!8m2!3d40.739672!4d-73.8954224!16s%2Fg%2F11vlvmb4sj",LAZ Parking - Woodside Central Garage,1.7,17,Parking garage,"69-02 Queens Blvd, Woodside, NY 11377, United States","P4Q3+VR Woodside, Queens, NY, USA",https://go.lazparking.com/checkout/?l=154630&wk=17df9669a41f4404b401867bdcab2093,+1 917-847-2569,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipP1udpYAZigfYmJFaPNzFkX8j8N9D2oPviuiPgm=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Woodside+DE/@39.0715017,-75.5682584,14z",2025-10-28T18:44:38.085Z,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,,,,
"https://www.google.com/maps/place/Premium%2FValet+Parking/@38.8070578,-75.5913153,14z/data=!4m6!3m5!1s0x89b84b002e6f5f45:0xedcb7f4906fd077!8m2!3d38.5619983!4d-76.0494675!16s%2Fg%2F11w7kt6z6m",Premium/Valet Parking,,,Parking lot,"100 Heron Blvd, Cambridge, MD 21613, United States","HX62+Q6 Cambridge, Maryland, USA",http://www.hyatt.com/hyatt-regency/en-US/chesa-hyatt-regency-chesapeake-bay-golf-resort-spa-and-marina/parking-and-transportation,+1 410-901-1234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3hsFyfSwY5F8mY8oxc8qLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.11358&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenwood+DE/@38.8070578,-75.5913153,14z",2025-10-28T18:44:44.900Z,,,,,,,,,,Already found,
https://www.google.com/maps/place/Jna+Parking+Enforcement/data=!4m7!3m6!1s0x89c702f6ff72bb37:0x8fe9f84d1b8d4460!8m2!3d39.7022556!4d-75.5712839!16s%2Fg%2F11c75ns1zd!19sChIJN7ty__YCx4kRYESNG0346Y8,Jna Parking Enforcement,1.4,11,Government office,"2205 N Dupont Hwy, New Castle, DE 19720, United States","PC2H+WF New Castle, Delaware, USA",,+1 302-690-1135,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S8SR1lG7DV0P45lb9bP3uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.42636&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:04.654Z,,,,,,,,,,,
https://www.google.com/maps/place/Delaware+Technical+Community+College+-+Stanton+Campus+-+Newark/data=!4m7!3m6!1s0x89c701101867f207:0xd8f6b48239b4a479!8m2!3d39.6891998!4d-75.6487862!16s%2Fm%2F0cmc8hm!19sChIJB_JnGBABx4kReaS0OYK09tg,Delaware Technical Community College - Stanton Campus - Newark,4.0,93,Community college,"400 Stanton Christiana Rd d201, Newark, DE 19713, United States","M9Q2+MF Newark, Delaware, USA",https://www.dtcc.edu/our-campuses/stanton,+1 302-454-3900,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRSHq4gpwEkC7nhTy55cd7qjoc0VrOopKW1za0Z_HUvB6Jze_7nUbFNBD6owXqZCVrpmhQNmxaTnBERkqjXL_5P9IDTELNAPyzEAI2zZ1ROK2lpbswkY-_I2CNo4M8DRkIX4kbjQ=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:07.522Z,,,,,,,,,,,
https://www.google.com/maps/place/Labor+Loop/data=!4m7!3m6!1s0x89c6fd55c18c1989:0x9d469c5b5c9a9216!8m2!3d39.7317773!4d-75.5785216!16s%2Fg%2F11sc_zq0q1!19sChIJiRmMwVX9xokRFpKaXFucRp0,Labor Loop,5.0,16,Business to business service,"3 Germay Dr Unit 4 #1331, Wilmington, DE 19804, United States","PCJC+PH Wilmington, Delaware, USA",https://www.laborloop.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google,+1 855-954-4470,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YL7m3qu61UVKvK6jEkVhgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.67728&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:12.591Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Campos+Auto+Repair/data=!4m7!3m6!1s0x89c703cb33f28b31:0x6ac23aba6e8038e!8m2!3d39.7021446!4d-75.5714394!16s%2Fg%2F11vq928c2t!19sChIJMYvyM8sDx4kRjgPopqsjrAY,Campos Auto Repair,4.8,35,Auto repair shop,"2203 N Dupont Hwy, New Castle, DE 19720, United States","PC2H+VC New Castle, Delaware, USA",,+1 302-983-7136,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOSYMOoM3x5icTWcBKVuznbaSDaPdjGa_FAiy10=w408-h724-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:17.553Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,9 am–6 pm,,,,
https://www.google.com/maps/place/Delaware+Cruises+%26+Events/data=!4m7!3m6!1s0x89c6fd812aa53d05:0x1c4836793f76f4d3!8m2!3d39.7310935!4d-75.5628715!16s%2Fg%2F11rsqw81vj!19sChIJBT2lKoH9xokR0_R2P3k2SBw,Delaware Cruises & Events,4.8,62,Boat tour agency,"815 Justison St, Wilmington, DE 19801, United States","PCJP+CV Wilmington, Delaware, USA",http://www.delawarecruises.com/,+1 302-414-8191,"Open ⋅ Closes 6 pm

Updated by phone call 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhEPfe1L2j1WH41NicZtjYmv5Jw448AKOt59UyOOVMaQoSAH8OqQU07PucuQw-jJPMtJKU-w-ghE1F2eBIP5bCPS6zZlH7z0Jtx4Qs4yahDeRFXGYZQNyL4dtSGHlE_XCmpBi2-AhikNM=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:22.710Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,,,,
https://www.google.com/maps/place/New+Castle+County+Government+Center/data=!4m7!3m6!1s0x89c703716d6dd2bb:0x6fe52c69729d697e!8m2!3d39.6859157!4d-75.6128979!16s%2Fg%2F1vjdr0dx!19sChIJu9JtbXEDx4kRfmmdcmks5W8,New Castle County Government Center,3.1,18,County government office,"87 Reads Way, New Castle, DE 19720, United States","M9PP+9R New Castle, Delaware, USA",https://www.newcastlede.gov/,+1 302-395-5555,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmWPQFL45M6fp6Ec20PCArL9tVBDuGGKXKk_8eD04Tnt2oMMwSnVKsgwWK1RyFm3NZACxc-SR7gWk9a6lQP3dGGyXTNU0JlCkahfnj7uak23kIcomRDfiAre1PDe-mQcRx3q0p=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:27.863Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,,
"https://www.google.com/maps/place/Clark+and+Sons,+Inc./data=!4m7!3m6!1s0x89c703dba3e34043:0x71bccd12fbc3c7b1!8m2!3d39.7130812!4d-75.6041173!16s%2Fg%2F11qyfc2cps!19sChIJQ0Djo9sDx4kRscfD-xLNvHE","Clark and Sons, Inc.",4.8,18,Garage door supplier,"314 E Ayre St, Newport, DE 19804, United States","P97W+69 Newport, Delaware, USA",https://clarkandsonsdoors.com/locations/newport-garage-doors/,+1 302-998-7552,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOIMUBI01NtWZiRcjLWmF4naKaYbWTL5qd6sAKs=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:32.990Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ham+Radio+Outlet/data=!4m7!3m6!1s0x89c7025369347677:0x66b5b178bf7361dc!8m2!3d39.6920378!4d-75.5811894!16s%2Fg%2F1thq1nz9!19sChIJd3Y0aVMCx4kR3GFzv3ixtWY,Ham Radio Outlet,4.7,219,Electronics store,"1509 N Dupont Hwy #7, New Castle, DE 19720, United States","MCR9+RG New Castle, Delaware, USA",http://www.hamradio.com/,+1 302-322-7092,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsvHFy5EYGURYpirKzQonrGyHF6baKxjpg6uQSAw98mxoBdIxLX2bv-sDuZ8Mq_2OSqcHjkJJq4zuQpmBwarUcFX5eN1Rl8zvI6pKHpriBzpXZ1RSKqQ5Jm_ElEMQ3HaooICsR=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:37.995Z,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,Closed,10 am–5:30 pm,"Source for amateur radio equipment, parts & accessories, including pre-owned & discontinued items. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/Pleasant+Hill+Lanes/data=!4m7!3m6!1s0x89c702201cdf7e6d:0xf36dd525134ab982!8m2!3d39.7147222!4d-75.6197222!16s%2Fg%2F1v_z58mv!19sChIJbX7fHCACx4kRgrlKEyXVbfM,Pleasant Hill Lanes,4.3,614,Bowling alley,"1001 W Newport Pike, Wilmington, DE 19804, United States","P97J+V4 Wilmington, Delaware, USA",http://bowlphl.com/,+1 302-998-8811,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipMyl0ZRHgYDRwjML64uOGYIy8sRqcCFOrr9fTdB=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:43.160Z,9 am–11 pm,9 am–11 pm,9 am–11 pm,11 am–12 am,9 am–12 am,9 am–11 pm,9 am–10 pm,,LGBTQ+ friendly,,
https://www.google.com/maps/place/TRUE+SIGHT+LOGISTICS/data=!4m7!3m6!1s0x89c70273d5ad41b7:0xa9ec3bc5e71f77d5!8m2!3d39.7246575!4d-75.5919593!16s%2Fg%2F11srgk7wfc!19sChIJt0Gt1XMCx4kR1Xcf58U77Kk,TRUE SIGHT LOGISTICS,,,Transportation service,"507 S Maryland Ave, Wilmington, DE 19804, United States","PCF5+V6 Wilmington, Delaware, USA",,+1 302-521-8684,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SzXEvXoY-hNWFgEKYOu5jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.7515&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:46.078Z,,,,,,,,,,,
https://www.google.com/maps/place/Wilmington+VA+Medical+Center/data=!4m7!3m6!1s0x89c6fdf0dd138219:0x6f626ee364e6b1c6!8m2!3d39.7402129!4d-75.6062732!16s%2Fg%2F1tds7nnk!19sChIJGYIT3fD9xokRxrHmZONuYm8,Wilmington VA Medical Center,3.9,195,Medical Center,"1601 Kirkwood Hwy, Wilmington, DE 19805, United States","P9RV+3F Wilmington, Delaware, USA",http://www.wilmington.va.gov/,+1 302-994-2511,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVTpnd79TY75kKs2rdWyj8kBdTYmT0ScU_YTNfVyZ8bV4TwMuGH1weVlVfJyohZI5CATRZzC-XhqY12evJ8ai1L6Bx6bAHxT7syl25Rt-YqwvWdvOuPVMIAeAXzZfoo1y4bNjx=w408-h408-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:51.199Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Metro+by+T-Mobile/data=!4m7!3m6!1s0x89c6fd8cbfc36db9:0x459ad931272dd52a!8m2!3d39.7389139!4d-75.5968272!16s%2Fg%2F11b6gjrx2n!19sChIJuW3Dv4z9xokRKtUtJzHZmkU,Metro by T-Mobile,4.0,94,Cell phone store,"930 Wilmington Ave, Wilmington, DE 19805, United States","PCQ3+H7 Wilmington, Delaware, USA",https://www.metrobyt-mobile.com/stores/bd/metro-by-t-mobile-wilmington-de-10192154/?utm_source=google&utm_medium=lastmile&utm_campaign=41166,+1 302-998-7772,"Open ⋅ Closes 8 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6ELKmAMESVBllypJO8oCZq5d3nhZdLI4-ALNh_YURR9iTqtWOCH1kuHfql1IQqvowI9bK0axYx62wiJAMeZbt05nJHnEcIVrgFKUwf1lj8L7fgJa4EYigUtLSjgQ6jrpBj8zy7w=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:45:56.115Z,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,12–5 pm,10 am–8 pm,"Wireless provider supplying phones, tablets & accessories, plus cell phone & device data plans. · In-store shopping",,,
https://www.google.com/maps/place/Delaware+Park+Casino/data=!4m7!3m6!1s0x89c701a52a455bef:0x422d475957564216!8m2!3d39.7050225!4d-75.6687423!16s%2Fg%2F1tk1nyxh!19sChIJ71tFKqUBx4kRFkJWV1lHLUI,Delaware Park Casino,4.0,8319,Casino,"777 Delaware Park Blvd, Wilmington, DE 19804, United States","P84J+2G Wilmington, Delaware, USA",http://www.delawarepark.com/,+1 302-994-2521,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOOo93oE7jcS0l29t_ZwarOoQNXm7EPJ92-ftnr=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:01.236Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"Live seasonal thoroughbred racing, sports betting, slots & more at this 24-hour entertainment venue.",,,
https://www.google.com/maps/place/The+Westin+Wilmington/data=!4m10!3m9!1s0x89c6fd7cc35a23b1:0x7d7cc85608581790!5m2!4m1!1i2!8m2!3d39.7306011!4d-75.563488!16s%2Fg%2F1q5bpzyy4!19sChIJsSNaw3z9xokRkBdYCFbIfH0,The Westin Wilmington,4.2,926,,"818 Shipyard Dr, Wilmington, DE 19801, United States","PCJP+6J Wilmington, Delaware, USA",https://www.marriott.com/en-us/hotels/ilgwi-the-westin-wilmington/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 302-654-2900,,https://lh3.googleusercontent.com/p/AF1QipNv8HLVT34wtWOszf5AZosPaGNqjLlHAI4h20E=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:04.623Z,,,,,,,,,,,
https://www.google.com/maps/place/Wilmington+Bus+Station/data=!4m7!3m6!1s0x89c702786650af33:0xc8a669c06b953e76!8m2!3d39.737814!4d-75.551081!16s%2Fg%2F1vc_r9tm!19sChIJM69QZngCx4kRdj6Va8Bppsg,Wilmington Bus Station,2.4,170,Bus station,"101 N French St, Wilmington, DE 19801, United States","PCQX+4H Wilmington, Delaware, USA",http://locations.greyhound.com/bus-stations/US/Wilmington/bus-station/bus-station-180060?utm_source=google&utm_medium=distrib&utm_campaign=google-distrib,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFng2J3t_8TbAbnPXBtR97CfrF9vCnH6G5gAnA1OzPV5qMoJ_pCMqDlsMnwvdv7uRCb4DgzOyWyyO8NGcENqJqRhLHHxATKa5-rZyzoJPGLHRoY1BcAyN6-g8MjdZcWGxzVka9=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:07.739Z,,,,,,,,,,,
https://www.google.com/maps/place/ACE+TOWING+%26+WE+PAY+CASH+FOR+CARS/data=!4m7!3m6!1s0x89c6fe20a932534b:0xbddf4e5b6c4b2c63!8m2!3d39.7325132!4d-75.5956763!16s%2Fg%2F1hf010rnt!19sChIJS1MyqSD-xokRYyxLbFtO370,ACE TOWING & WE PAY CASH FOR CARS,4.9,108,Towing service,"511 Belmont Ave, Wilmington, DE 19804, United States","PCM3+2P Wilmington, Delaware, USA",https://acetowingdelaware.com/,+1 302-377-0645,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhIKQmBdnv0vZE3ejSOo1ZwQTgemJnuAxoWdaU=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:12.644Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/C4labs/data=!4m7!3m6!1s0x89c6fe20fc055555:0x575c52b4ee397c24!8m2!3d39.7413705!4d-75.6474025!16s%2Fg%2F11hy_xxmdc!19sChIJVVUF_CD-xokRJHw57rRSXFc,C4labs,5.0,2,Housing development,"10 Yale Rd, Marshallton, DE 19808, United States","P9R3+G2 Marshallton, Delaware, USA",,+1 302-562-4669,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZgW3CAz6p_17iMyfE0hdAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.23984&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:15.401Z,,,,,,,,,,,
"https://www.google.com/maps/place/Taylor+Kline,+Inc/data=!4m7!3m6!1s0x89c7033fd4b96895:0x44a9bed4e63660ca!8m2!3d39.7258576!4d-75.5777257!16s%2Fg%2F11p0vn5s3m!19sChIJlWi51D8Dx4kRymA25tS-qUQ","Taylor Kline, Inc",,,General contractor,"45 Germay Dr, Wilmington, DE 19804, United States","PCGC+8W Wilmington, Delaware, USA",https://www.taylorklineinc.com/,+1 302-328-8306,Closes soon ⋅ 3:30 pm ⋅ Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5cLsAD1vS8P85-MHuqQVKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.05366&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:20.292Z,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,,,,
https://www.google.com/maps/place/Wilmington+Towing+%26+Roadside+Assistance/data=!4m7!3m6!1s0x89c6fd67abbd2403:0xbf024b01a61a266!8m2!3d39.7443599!4d-75.6086092!16s%2Fg%2F11h1vwv8fh!19sChIJAyS9q2f9xokRZqJhGrAk8As,Wilmington Towing & Roadside Assistance,3.3,19,Towing service,"1512 Montgomery Rd, Wilmington, DE 19805, United States","P9VR+PH Wilmington, Delaware, USA",https://www.towtruckwilmington.com/,+1 302-504-4007,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNnaQVXV0Q1BPhCUqZcIqRgFeWExIW3H0uYUvCJ=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:25.368Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,LGBTQ+ friendly,,true
https://www.google.com/maps/place/Courtyard+by+Marriott+Wilmington+Downtown/data=!4m10!3m9!1s0x89c6fd3feb990c1d:0x7014bf96f817dce4!5m2!4m1!1i2!8m2!3d39.7480553!4d-75.5497391!16s%2Fm%2F0whb49l!19sChIJHQyZ6z_9xokR5NwX-Ja_FHA,Courtyard by Marriott Wilmington Downtown,3.9,579,,"1102 N West St, Wilmington, DE 19801, United States","PFX2+64 Wilmington, Delaware, USA",https://www.marriott.com/en-us/hotels/ilgcy-courtyard-wilmington-downtown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 302-429-7600,,https://lh3.googleusercontent.com/p/AF1QipMzDm1PeMG5f9ojOUAkm2Ei1v5-lJMNus9y9Q3Z=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:28.850Z,,,,,,,,,,,
https://www.google.com/maps/place/HOTEL+DU+PONT/data=!4m10!3m9!1s0x89c6fd4081f2e34d:0xe98ab9bdf56ffc7c!5m2!4m1!1i2!8m2!3d39.7464836!4d-75.5478458!16s%2Fm%2F0sw0_8s!19sChIJTePygUD9xokRfPxv9b25iuk,HOTEL DU PONT,4.3,1549,,"42 W 11th St, Wilmington, DE 19801, United States","PFW2+HV Wilmington, Delaware, USA",https://www.hoteldupont.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 302-594-3100,,https://lh3.googleusercontent.com/p/AF1QipPluMsKL_QFqazpWaB7KBPB8-vYllbv-bNfzsme=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:32.333Z,,,,,,,,,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x89c701fe3d6ad461:0x69a5d0ae8479f04f!8m2!3d39.734934!4d-75.624776!16s%2Fg%2F1tfqgs0q!19sChIJYdRqPf4Bx4kRT_B5hK7QpWk,JCPenney,4.1,877,Department store,"3236 Kirkwood Hwy, Wilmington, DE 19808, United States","P9MG+X3 Wilmington, Delaware, USA",https://www.jcpenney.com/locations/de/wilmington/clothing-stores-wilmington-de-1832.html,+1 302-998-1131,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyNE4plIyY75fohGeoVvGIAX6M1xdO9wH_FzwwQle1G-gD44BnqYOLSJ0PxrtMLQjMfPCgFkMa-yKmvyjcyn6FNjJAICM_amthBlQPoACq1_rMUR7NG2fHAivOfFZ9tYgzc8LD-=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:37.474Z,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",,,
https://www.google.com/maps/place/Gulftainer+USA+Wilmington/data=!4m7!3m6!1s0x89c702ad6d124319:0x672f393237ccfa76!8m2!3d39.7152763!4d-75.5298217!16s%2Fm%2F0fqsl0n!19sChIJGUMSba0Cx4kRdvrMNzI5L2c,Gulftainer USA Wilmington,2.0,133,Port operating company,"1 Hausel Rd, Wilmington, DE 19801, United States","PF8C+43 Wilmington, Delaware, USA",http://www.portofwilmington.com/,+1 302-571-4600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjI_Zhetfrg52HgWRU4lk6VpqfqC8ODfN3B9Y=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:42.735Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Delaware+State+Department+of+Finance/data=!4m7!3m6!1s0x89c6fd4118e03325:0xbf1f02cb7809ef3a!8m2!3d39.7434795!4d-75.5463206!16s%2Fg%2F1tgptl2r!19sChIJJTPgGEH9xokROu8JeMsCH78,Delaware State Department of Finance,1.1,7,State government office,"Carvel State, 820 N French St Office Building, 8th Floor, Wilmington, DE 19801, United States","PFV3+9F Wilmington, Delaware, USA",https://finance.delaware.gov/,+1 302-577-8979,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzD52c67qvcgqE9F2bJM2tYgrbwHccdRIh_XPnQZE8d2E59jC4xLJAy6jYDQpQvHPqM9XzQ2oQE5XPqmM331uaNCYZ7SV8fova-qFG2KlfGCSOPFoI8TfI-mrQRQuuddAXGUlUJ=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+DE/@39.7137237,-75.6093709,14z",2025-10-28T18:46:47.700Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
