placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,info,error
https://www.google.com/maps/place/SOLOMON%E2%80%99S+PLUMBING/data=!4m7!3m6!1s0x6b6f3180835b8cb3:0x9ec0268152f43c9c!8m2!3d37.872946!4d-122.4203375!16s%2Fg%2F11y04_fmbl!19sChIJs4xbg4Axb2sRnDz0UoEmwJ4,SOLOMON’S PLUMBING,5.0,5,Plumber,,,https://solomonsplumbingca.com/,+1 925-397-7707,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMiw8RdDhDVsPhPjO5F7xRVfdoTUVzQT_xAMS_h=w408-h882-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:32.316Z,,,,
https://www.google.com/maps/place/Copperfield+Plumbing/data=!4m7!3m6!1s0x854f7797e2fc9cff:0x93c9a5c0b2c6f9bd!8m2!3d38.2563135!4d-122.0336568!16s%2Fg%2F11k4ldwnf6!19sChIJ_5z84pd3T4URvfnGssClyZM,Copperfield Plumbing,4.8,24,Plumber,"1320 N Texas St, Fairfield, CA 94533, United States","7X48+GG Fairfield, California, USA",https://copperfieldplumbing.com/,+1 707-290-7089,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPrMcCfYBScXxD-RAIwG31_E3DKUM4b9837jXXm=w435-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:37.325Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Handyman+Vic/@38.1324035,-122.245226,12z/data=!3m1!4b1!4m6!3m5!1s0x80850d241964e11f:0x90fcf3f3425fce51!8m2!3d38.1324035!4d-122.245226!16s%2Fg%2F11fwbr5ncr",Handyman Vic,3.0,2,Handyman/Handywoman/Handyperson,,,http://facebook.com/handymanvic,+1 707-978-9789,Closed ⋅ Opens 8 am Tue,,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:44.211Z,,,,
https://www.google.com/maps/place/Handy-All+Handyman/data=!4m7!3m6!1s0x43892fc3bc82815:0x4ce857050db957e5!8m2!3d38.0966655!4d-122.1417805!16s%2Fg%2F11lcpmk4_3!19sChIJFSjIO_ySOAQR5Ve5DQVX6Ew,Handy-All Handyman,5.0,18,Handyman/Handywoman/Handyperson,,,https://callhandyall.com/,+1 707-712-8660,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOUFyQ3LrR8t2TE9aO4Y26qfsVpd95gFUFH_GBs=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:49.049Z,,,,
https://www.google.com/maps/place/Graydon+Kouri+Plumbing+Heating+Air+Conditioning/data=!4m7!3m6!1s0x8085144beae45e75:0x45efe997174dbb05!8m2!3d38.228301!4d-122.1394385!16s%2Fg%2F1w0h7qyb!19sChIJdV7k6ksUhYARBbtNF5fp70U,Graydon Kouri Plumbing Heating Air Conditioning,4.3,32,Air conditioning contractor,,,https://graydonkourihvac.com/,+1 707-434-9461,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOdBXUjflAFw9UWTGYqJpWKA6EdmKd8vEv5XDdL=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:53.725Z,,,,
https://www.google.com/maps/place/Plumbing+%26+Rooter+Service/data=!4m7!3m6!1s0x8085168e9d13cb83:0xb232b8d80142335d!8m2!3d38.2327995!4d-122.1177775!16s%2Fg%2F11gf8gmzbv!19sChIJg8sTnY4WhYARXTNCAdi4MrI,Plumbing & Rooter Service,,,Plumber,,,,+1 707-384-8147,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMiutgARlzFGNrVehTeG8XNfsN52YvdKhm3l9AH=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:02:58.312Z,,,,
https://www.google.com/maps/place/Dunne+Right+Remodeling/data=!4m7!3m6!1s0x8085061545f6ca91:0x32602a44ca7f8ee7!8m2!3d38.2864701!4d-122.2865032!16s%2Fg%2F1wfvmwk_!19sChIJkcr2RRUGhYAR545_ykQqYDI,Dunne Right Remodeling,5.0,1,Construction company,"68 Coombs St a3, Napa, CA 94559, United States","7PP7+H9 Napa, California, USA",https://www.dunneright.com/,+1 707-224-9900,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vIKXTepG40ErtgJqn61feQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.18959&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:03.437Z,,,,
https://www.google.com/maps/place/Essential+Elements+Group/data=!4m7!3m6!1s0xaa0448170e0c2251:0x5dd2217ea7da398c!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11y55rgncr!19sChIJUSIMDhdIBKoRjDnap34h0l0,Essential Elements Group,,,Kitchen remodeler,,,https://essentialelementsremodeling.com/,+1 510-491-6628,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPoWDtZhojTNyj8x33FeffeKGwJAv8jT_xBiGvq=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:07.952Z,,,,
https://www.google.com/maps/place/AutoZone+Auto+Parts/data=!4m7!3m6!1s0x80850c6d4df6c8c1:0x62e3a14a092c8!8m2!3d38.1846087!4d-122.2535309!16s%2Fg%2F1tgdnscn!19sChIJwcj2TW0MhYARyJKgFDouBgA,AutoZone Auto Parts,4.5,225,Auto parts store,"7021 Main St, American Canyon, CA 94503, United States","5PMW+RH American Canyon, California, USA",https://www.autozone.com/locations/ca/american-canyon/7021-main-st.html?cmpid=LOC:US:EN:AD:NL:1000000:GEN:4028,+1 707-649-2611,,https://lh3.googleusercontent.com/p/AF1QipOdsPIYeGKlkMWAMH35Xx60_3m6PEg71y52oUW7=w435-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:12.914Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/ACM+Plumbing/data=!4m7!3m6!1s0x808516a47f36285d:0x57a65774c811dfdc!8m2!3d38.2914155!4d-122.090359!16s%2Fg%2F1x5qs_r3!19sChIJXSg2f6QWhYAR3N8RyHRXplc,ACM Plumbing,4.0,5,Plumber,,,,+1 707-446-1607,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP4Dr-fCHQuQm_V_Ttp_ud7IRXIWWMEa1jjA4sO=w481-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:17.793Z,,,,
https://www.google.com/maps/place/Superior+Plumbing+%26+Drain+Cleaning+Services/data=!4m7!3m6!1s0x80859d55e6008cdf:0x7eaeaa7e7a242ce4!8m2!3d37.9477365!4d-122.3571629!16s%2Fg%2F11t9cw3_2n!19sChIJ34wA5lWdhYAR5Cwken6qrn4,Superior Plumbing & Drain Cleaning Services,4.9,91,Plumber,"1000 13th St, Richmond, CA 94801, United States","WJXV+34 Richmond, California, USA",https://www.superiorplumbinganddrain.com/,+1 510-222-7608,,https://lh3.googleusercontent.com/p/AF1QipPjM4Yiw3AzOgLheauGk6UQv2JGKp08POPVGY-L=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:22.944Z,,,,
https://www.google.com/maps/place/Do+it+right+do+it+once+plumbing/data=!4m7!3m6!1s0xafc0aa4267c9d1e9:0xf6673a35842a6831!8m2!3d38.2914155!4d-122.090359!16s%2Fg%2F11l_4ppx69!19sChIJ6dHJZ0KqwK8RMWgqhDU6Z_Y,Do it right do it once plumbing,5.0,9,Plumber,,,https://doitrightplumbing.squarespace.com/config/,+1 707-400-3348,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNjSvSr5_Syf1E2DzNzJy3dECu0hzOYLaKWHdLE=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:28.011Z,,,,
https://www.google.com/maps/place/Jtapiaservices/data=!4m7!3m6!1s0x80857370747fa577:0xaf2801303d8383d6!8m2!3d38.1066468!4d-122.2163459!16s%2Fg%2F11n7ph2700!19sChIJd6V_dHBzhYAR1oODPTABKK8,Jtapiaservices,,,Handyman/Handywoman/Handyperson,"149 Taft Way, Vallejo, CA 94591, United States","4Q4M+MF Vallejo, California, USA",,+1 707-712-2995,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aHTt4W8i2IyafDEZdFNk9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.45816&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:32.902Z,,,,
https://www.google.com/maps/place/ZV+Construction/data=!4m7!3m6!1s0x8085068b03358be7:0x8a25b737bc842bff!8m2!3d38.3096925!4d-122.2844904!16s%2Fg%2F11bzyps00l!19sChIJ54s1A4sGhYAR_yuEvDe3JYo,ZV Construction,5.0,2,Construction company,"691 Lincoln Ave, Napa, CA 94558, United States","8P58+V6 Napa, California, USA",https://www.zvconstruction.com/,+1 707-266-4301,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO6dDmNfzTV3PnsqvlCFd936R-fzERsRpr7XNHZ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:37.753Z,,,,
https://www.google.com/maps/place/MR+%26+SONS+CONSTRUCTION+CORPORATION/data=!4m7!3m6!1s0x8085731904df8275:0x5517fddddbac8c1d!8m2!3d37.878638!4d-122.4203375!16s%2Fg%2F11ry0k_j8y!19sChIJdYLfBBlzhYARHYys2939F1U,MR & SONS CONSTRUCTION CORPORATION,5.0,3,Construction company,,,,+1 415-368-7147,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPDqV8_UG7Gb90wWDMjK7vUPBj-ar7gZRgsqwMF=w408-h271-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:42.505Z,,,,
https://www.google.com/maps/place/Vino+Design+Build/data=!4m7!3m6!1s0x808507ca475f49a1:0xdf39f621056ee374!8m2!3d38.2924999!4d-122.3014168!16s%2Fg%2F11gh_mhsrj!19sChIJoUlfR8oHhYARdONuBSH2Od8,Vino Design Build,4.6,48,General contractor,"2405 Laurel St Suite #104, Napa, CA 94558, United States","7MRX+XC Napa, California, USA",https://vinodesignbuild.com/,+1 707-681-5942,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNEo3Pin3t_b4AnUO26RHSv82OrwBau1oowaGPS=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:47.362Z,,,,
https://www.google.com/maps/place/C+Chavez+0201+Services/data=!4m7!3m6!1s0x4ef1eda7d56015d9:0x462cc913751c976b!8m2!3d38.5096164!4d-122.3540065!16s%2Fg%2F11tnv2bymm!19sChIJ2RVg1aft8U4Ra5ccdRPJLEY,C Chavez 0201 Services,,,Handyman/Handywoman/Handyperson,,,,+1 510-691-8232,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM6-lR2gqS24uvbiTpWt2x2Ekl6n91wrlyQj-xt=w408-h294-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:52.125Z,,,,
"https://www.google.com/maps/place/BW+Plumbing+of+Benicia/@38.0742535,-122.151663,13z/data=!3m1!4b1!4m6!3m5!1s0x80857382a69f105f:0x23bb5582e3dea728!8m2!3d38.0742535!4d-122.151663!16s%2Fg%2F11h_6sn5sz",BW Plumbing of Benicia,,,Plumber,,,,+1 707-320-7007,,,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:03:56.741Z,,,,
"https://www.google.com/maps/place/Peter+Levi+Plumbing,+Heating,+Cooling,+Drains/data=!4m7!3m6!1s0x80859758245e3bd9:0xb07db53c90017165!8m2!3d38.0699519!4d-122.5325593!16s%2Fg%2F1wd3w8j1!19sChIJ2TteJFiXhYARZXEBkDy1fbA","Peter Levi Plumbing, Heating, Cooling, Drains",4.7,1524,Plumber,"24 Digital Dr STE 1, Novato, CA 94949, United States","3F98+XX Novato, California, USA",https://peterleviplumbinginc.com/?utm_source=GMBListingNovato&utm_medium=referral,+1 415-862-8961,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNegr56iiJhVeIhokE8BOEFAr1qAIrdRiZqhaE=w408-h544-k-no,true,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7 am–7:30 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+American+Canyon+Napa+CA/@38.1749178,-122.2608044,14z",2025-11-11T04:04:01.551Z,,,,
https://www.google.com/maps/place/Palisades+Pump+Services+Inc/data=!4m7!3m6!1s0x808459642308d443:0xef3a7b726aee66ab!8m2!3d38.5754324!4d-122.4392457!16s%2Fg%2F1tg2kx2p!19sChIJQ9QII2RZhIARq2buanJ7Ou8,Palisades Pump Services Inc,5.0,2,Contractor,"195 Highland Oaks Dr, Angwin, CA 94508, United States","HHG6+58 Angwin, California, USA",,+1 707-361-9170,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OV6X0LvXABdaQhD5_dP6vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.69052&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:04:43.091Z,,,,
https://www.google.com/maps/place/Elite+Plumbing+Services/data=!4m7!3m6!1s0x8085b3e170c96b7f:0xd0803240d1fe3fa!8m2!3d38.3218387!4d-122.7059296!16s%2Fg%2F1tcv1p0b!19sChIJf2vJcOGzhYAR-uMfDSQDCA0,Elite Plumbing Services,4.9,119,Plumber,"200 Valparaiso Ave, Cotati, CA 94931, United States","87CV+PJ Cotati, California, USA",https://elite-plumbing-services.com/,+1 707-843-6560,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO84dphdgHe4eHu0ZM728BinUYRG5a1HFxpomPe=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:04:48.183Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Petersen+Plumbing+Services/data=!4m7!3m6!1s0x808431da205037a1:0xfeef710edd6d3af5!8m2!3d38.3959855!4d-122.8199549!16s%2Fg%2F11qb0nw0l6!19sChIJoTdQINoxhIAR9Tpt3Q5x7_4,Petersen Plumbing Services,4.4,33,Plumber,"698 Petaluma Ave, Sebastopol, CA 95472, United States","95WJ+92 Sebastopol, California, USA",http://petersenplumbingservices.com/,+1 707-385-1835,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMNf2P1Bjza-9soW3uWoG2U6Z-CGZK7FqV23Nxn=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:04:53.105Z,,,LGBTQ+ friendly,
https://www.google.com/maps/place/Integrity+Plumbing+Service+%26+Repair/data=!4m7!3m6!1s0x6f1882cd72b185d1:0x5f7e2b25dd86a4cf!8m2!3d38.339701!4d-122.846947!16s%2Fg%2F11y9_qmx84!19sChIJ0YWxcs2CGG8Rz6SG3SUrfl8,Integrity Plumbing Service & Repair,5.0,36,Plumber,,,http://www.integrity-plumb.com/services,+1 707-241-3192,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXMwycov3ERMfNvimgOf9KLF2zbJ8kROPEKrpUNJaHbWTJZA0y41MOUKZDCyN8-gTsRtBspszANwrNa9Q4Dpar7VxR0c_pLadvMXzWV9QlXEsboai17gsLPDGS0yGbRSZG1okvjw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:04:57.904Z,,,,
https://www.google.com/maps/place/Langston+Plumbing+%7C+Professional+%7C+Reliable+%7C+Efficient+Sonoma+County+Plumbers/data=!4m7!3m6!1s0x49cc236ce25cea7:0x730c27690a4df4c8!8m2!3d38.339701!4d-122.846947!16s%2Fg%2F11s93tpwwp!19sChIJp84lzjbCnAQRyPRNCmknDHM,Langston Plumbing | Professional | Reliable | Efficient Sonoma County Plumbers,5.0,128,Plumber,,,http://www.langstonplumbing.net/,+1 707-576-8500,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNvUYxFHxlIRf0RmHRx4Hut_q6OY59diGVqEbLX=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:02.699Z,,,,
https://www.google.com/maps/place/Family+First+Plumbing/data=!4m7!3m6!1s0x8084476f0f23afc5:0x91c035be11cf4250!8m2!3d38.4362325!4d-122.7022381!16s%2Fg%2F11j37pb3fd!19sChIJxa8jD29HhIARUELPEb41wJE,Family First Plumbing,5.0,22,Plumber,,,http://www.familyfirstplumbing.com/,+1 707-228-4595,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP4EHW1qc2XZG9nprEx1_wUv6W6UIoPIHg4n_t7=w408-h569-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:07.569Z,,,,
https://www.google.com/maps/place/Santa+Rosa+Plumbing+Service/data=!4m7!3m6!1s0x808439c15eab7d03:0x74263cab623cc0a9!8m2!3d38.4310986!4d-122.659483!16s%2Fg%2F11h714t43q!19sChIJA32rXsE5hIARqcA8Yqs8JnQ,Santa Rosa Plumbing Service,5.0,3,Plumber,,,http://santarosaplumbingservice.com/,+1 707-289-6500,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipO6tTWvwGFXxrpShovkZgnPLyLa-Yz8JFRsuFtk=w408-h271-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:12.328Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Warranted+Plumbing+Services,+Inc/data=!4m7!3m6!1s0x80855d72bf03162b:0x68cfd5fe313c5ae5!8m2!3d37.9706483!4d-122.0126668!16s%2Fg%2F11ggs9k9jb!19sChIJKxYDv3JdhYAR5Vo8Mf7Vz2g","Warranted Plumbing Services, Inc",4.9,45,Plumber,"3498 Clayton Rd Ste 206, Concord, CA 94519, United States","XXCP+7W Concord, California, USA",http://www.warrantedplumbinginc.net/,+1 925-291-2627,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOAP1GpxKQg84aes3MBQJ0l8hKFqj39iirSOnbS=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:17.185Z,,,,
https://www.google.com/maps/place/GAC+Plumbing+Company/data=!4m7!3m6!1s0x808447da9e4be49f:0xa38e42b416bf1105!8m2!3d38.4398157!4d-122.710367!16s%2Fg%2F12hkh1czt!19sChIJn-RLntpHhIARBRG_FrRCjqM,GAC Plumbing Company,4.8,19,Plumber,"720 2nd St #5511, Santa Rosa, CA 95402, United States","C7QQ+WV Santa Rosa, California, USA",https://www.gaccompany.com/,+1 707-538-8000,,https://lh3.googleusercontent.com/p/AF1QipOnQTDUB6HQzpLToBksbsgOIcxbXPuV6E7UjKMq=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,12 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:22.114Z,,,Identifies as women-owned,
https://www.google.com/maps/place/Millerick+Plumbing/data=!4m7!3m6!1s0x808465ea1eb59459:0xf10cf059957376c0!8m2!3d38.7901266!4d-122.5359761!16s%2Fg%2F11fmjrzmvb!19sChIJWZS1HuplhIARwHZzlVnwDPE,Millerick Plumbing,5.0,14,Plumber,"20329 Powder Horn Rd, Hidden Valley Lake, CA 95467, United States","QFR7+3J Hidden Valley Lake, California, USA",,+1 707-495-2954,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOOBSc81er-L0Ao6EEEqcjO6zjd-_S2up0AemnO=w408-h377-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:26.910Z,,,,
https://www.google.com/maps/place/Oakville+Pump+Service+Inc/data=!4m7!3m6!1s0x8084544a5040eb15:0x3efecb14578b498!8m2!3d38.2933793!4d-122.3002127!16s%2Fg%2F1vr1wvx8!19sChIJFetAUEpUhIARmLR4RbHs7wM,Oakville Pump Service Inc,4.8,5,Water pump supplier,"2310 Laurel St # 1, Napa, CA 94559, United States","7MVX+9W Napa, California, USA",https://oakvillepump.com/,+1 707-944-2471,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPSickHQYXvM6jkbLIbdKpaJtU9kYHp6GqEPSlw=w408-h306-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:31.955Z,,,Identifies as veteran-owned,
https://www.google.com/maps/place/Rooter+Hero+Plumbing+%26+Air+of+Santa+Rosa/data=!4m7!3m6!1s0xa8fa6af41204206d:0x2eeedc6d73f7c963!8m2!3d38.3556222!4d-122.7106964!16s%2Fg%2F11tp4l20gz!19sChIJbSAEEvRq-qgRY8n3c23c7i4,Rooter Hero Plumbing & Air of Santa Rosa,4.8,360,Plumber,"5772 Commerce Blvd, Rohnert Park, CA 94928, United States","974Q+6P Rohnert Park, California, USA",https://rooterhero.com/plumbers-santa-rosa-ca-plumbing-repair-service,+1 707-219-8581,Closes soon ⋅ 9 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP3IOz4MtqrdfA2Gp2pRJO_DWPNYu6lHb14QxXx=w512-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:36.906Z,,,LGBTQ+ friendly,
"https://www.google.com/maps/place/Prado%27s+Plumbing,+Heating+and+Air/data=!4m7!3m6!1s0x8084361599ebfca7:0x5e1587e7f6b200fe!8m2!3d38.4630881!4d-122.9899756!16s%2Fg%2F11_sx6810!19sChIJp_zrmRU2hIAR_gCy9ueHFV4","Prado's Plumbing, Heating and Air",5.0,22,HVAC contractor,,,http://www.pradosplumbinghvac.com/,+1 707-591-5042,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMfRxyd1iMzk6nsFFnp3GB8DLUa47I3r53q2d6p=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Rutherford+Napa+CA/@38.4591012,-122.4225638,14z",2025-11-11T04:05:41.635Z,,,,
