placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87220acd7beb1c6d:0xef7febaa2da8c6c3!8m2!3d35.1094703!4d-106.5695801!16s%2Fg%2F1tkkvb5c!19sChIJbRzre80KIocRw8aoLarrf-8,Firestone Complete Auto Care,4.2,548,Tire shop,"6701 Menaul Blvd NE, Albuquerque, NM 87110, United States","4C5J+Q5 Albuquerque, New Mexico, USA",https://www.firestonecompleteautocare.com/new-mexico/albuquerque/6701-menaul-blvd-ne/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 505-814-7485,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJzhwZB1gOsg6WThVfqDkIdUCD-z4wb3uJtpDUZxwYv9ax-QE1gtaOBFkc3XhuIE0hkJzl7IWeFy0WejF5cXIS5yPKo5A2hHxbXqGmT24YKdJFX_1HBgdeC3MoTwV2ZiV8fcX98A=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:08.316Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x8722755880f1e281:0xddd93f88c1c6451f!8m2!3d35.13004!4d-106.5373621!16s%2Fg%2F1thd740n!19sChIJgeLxgFh1IocRH0XGwYg_2d0,Firestone Complete Auto Care,4.3,512,Tire shop,"9500 Montgomery Blvd NE, Albuquerque, NM 87111, United States","4FJ7+23 Albuquerque, New Mexico, USA",https://www.firestonecompleteautocare.com/new-mexico/albuquerque/9500-montgomery-blvd-ne/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 505-273-8509,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiIgQlCyt34PstKjQ3gcHp9QvWwXnZI9ADO1PUadonxF1J2Kwkoua-mntL0CVuHOA0WgZ9JhaFGCEElCyHVs8roMeOMbUhnpa8R0dzuOjsDtPYL6o0VhJTL4eTXNCZYaBVYbq2=w408-h273-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:12.798Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly
https://www.google.com/maps/place/Alberto%27s+Tire+Pros/data=!4m7!3m6!1s0x87220db39d6c6c41:0x1442efcf178ea5!8m2!3d35.0383749!4d-106.6788945!16s%2Fg%2F1vl5h799!19sChIJQWxsnbMNIocRpY4Xz-9CFAA,Alberto's Tire Pros,4.0,398,Tire shop,"2500 Isleta Blvd SW, Albuquerque, NM 87105, United States","28QC+8C Albuquerque, New Mexico, USA",https://www.albertostirepros.com/,+1 505-873-4974,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepR68JnjW_pUNBTd9Khjukn3tcs1a36kwJTPV3z3MQmTdICRmFptctJZlgno-JzzfExT9VQQL6I0I-PX9NBtdG2zULP4M4TNcTimcKPKjXFsVgkry5hfo54FLErrVXXvUSeIj1t=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:17.114Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/TA+Truck+Service/data=!4m7!3m6!1s0x8718c91ea6a54947:0x13266d0ea922672d!8m2!3d35.009497!4d-106.065099!16s%2Fg%2F11ftwp2x3v!19sChIJR0mlph7JGIcRLWciqQ5tJhM,TA Truck Service,3.5,182,Truck repair shop,"1700 U.S. Rte 66, Moriarty, NM 87035, United States","2W5M+QX Moriarty, New Mexico, USA",https://www.ta-petro.com/,+1 505-835-2152,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVVxERSN2jJYRHcBHxrpflC2wXfzqQVsObT2PJ78KagPLR1aabCkTHV2TpD-twWWidejXN6HnhwHElRFoe94eZyIXnFtbWvuOuXpJePKsQBQlM6vzrSKEnlzzfI7RH83-cu8pF=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:22.147Z,,
https://www.google.com/maps/place/Los+Primos+Tire+Shop/data=!4m7!3m6!1s0x8718cf119fb7cdb5:0xb7b77e689a3a7884!8m2!3d35.0072702!4d-106.0569514!16s%2Fg%2F11m8hyvql3!19sChIJtc23nxHPGIcRhHg6mmh-t7c,Los Primos Tire Shop,4.6,63,Used tire shop,"1105 U.S. Rte 66 Suite 3, Moriarty, NM 87035, United States","2W4V+W6 Moriarty, New Mexico, USA",,+1 858-834-3118,Closed · Opens 7 pm Fri,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfxozqpwB2xdIvO8n2SWsnZAvKpqiSRHS1IASg5JvLeWfe_uYMAos_XTgAowSFeu02YZkWTn7uIyIgmpUYfDJ8_7TXIvEgZ8g-E-1iOLhgWVjC0yfPu2YM25S8ot_uaTxS2jnxsg=w408-h544-k-no,true,Closed,Closed,Closed,Closed,7–11 pm,7–11 pm,7–11 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:26.556Z,· In-store shopping,
https://www.google.com/maps/place/Garcia%E2%80%99s+Tire+Shop+LLC/data=!4m7!3m6!1s0x8718cf02e5a13ecb:0x163cb531aeab619c!8m2!3d35.0051817!4d-106.0479621!16s%2Fg%2F11m6g3gj9q!19sChIJyz6h5QLPGIcRnGGrrjG1PBY,Garcia’s Tire Shop LLC,4.8,22,Tire shop,"401 U.S. Rte 66, Moriarty, NM 87035, United States","2X42+3R Moriarty, New Mexico, USA",,+1 505-569-3919,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCJ43YU5B4Js0oLsgm3BlyLdsWY3_wuvy8K5BbUFq1mG6K_p_fRMzzLKx4ftvo8TZrHiDNkCO7atf8OZy-kq2A2nEQAHBSi2n-0ZDfhTahD9q6H3yeofHz3NUpFeCi6tWoQzHdMde6DuCS=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:30.863Z,,
https://www.google.com/maps/place/Downtown+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x87220cc7214619a5:0x96965d68a39d3798!8m2!3d35.0847838!4d-106.6556253!16s%2Fg%2F1tp_6vtq!19sChIJpRlGIccMIocRmDedo2hdlpY,Downtown Tire & Auto Service,4.3,73,Auto repair shop,"700 Central Ave SW, Albuquerque, NM 87102, United States","38MV+WP Albuquerque, New Mexico, USA",,+1 505-372-4352,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCC8tIv1_KdUvYiyt3kazhBMcrjFEtsbVX4AD5yrztXjyh4spmWr7b90OxObTyw1btsHbRMgunmm957KbFwtxVU9RdSUtjJlKoV6h9V7MZPSgKl2Pt69RPaP-i1AhR_Ud2xQy1=w408-h306-k-no,false,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:35.548Z,,
https://www.google.com/maps/place/RNS+Auto+Services/data=!4m7!3m6!1s0x87220a7ed4211f5d:0x2a7695ce14cd49e3!8m2!3d35.0731136!4d-106.5507782!16s%2Fg%2F1x5qt74_!19sChIJXR8h1H4KIocR40nNFM6Vdio,RNS Auto Services,4.5,117,Auto repair shop,"111 Wyoming Blvd SE, Albuquerque, NM 87123, United States","3CFX+6M Albuquerque, New Mexico, USA",https://www.rnsautoservices.com/,+1 505-377-2896,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbJYuNAT1XWafTSsf4Q7pxpKwaURiMS68rUuFcAEUOEg6PnOOxHA70AsbRaJrA7iZIGRBI_kaFIgjdB7SfkdSny51leBuzPQnbrqqLiHAqmyy9oIIbnEEMyjkqyv10TWutfm-x=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:40.055Z,,
https://www.google.com/maps/place/Sal+%26+Inez%27s+Services+Station/data=!4m7!3m6!1s0x8718bf2e89e1c0dd:0x801dc764d34eef79!8m2!3d35.0051638!4d-106.0373162!16s%2Fg%2F1tdxwgzm!19sChIJ3cDhiS6_GIcRee9O02THHYA,Sal & Inez's Services Station,4.7,13,Auto repair shop,"421 U.S. Rte 66, Moriarty, NM 87035, United States","2X47+33 Moriarty, New Mexico, USA",,+1 505-832-4202,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoM2D5dpxvlm_25K6zV5ANUm8qaJpCpIbzejhQqfTsxST0wa0d71voL_tqlSjdS1m4ShppaQ2Mkt0iL8CO0KEYsha6cTDiW-1KxgKospwyyHNAsM2tsJg8_Hbnwoa7Mdm23jKhNcTHJGW8=w483-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:42.557Z,,
https://www.google.com/maps/place/Punjab+Tire+Repair/data=!4m7!3m6!1s0x8718cf90b6aef1a7:0xbc85197b7355863d!8m2!3d35.0052676!4d-106.0296029!16s%2Fg%2F11tspdqc2b!19sChIJp_GutpDPGIcRPYZVc3sZhbw,Punjab Tire Repair,2.9,31,Tire repair shop,"803 U.S. Rte 66, Moriarty, NM 87035, United States","2X4C+45 Moriarty, New Mexico, USA",,+1 929-538-1139,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercTqFD1hHBQPZdiWjdgJLdtjvcXhPdGUhq0HSD2yiNpY3qnceeKGkC0ktyAR3qh-l4OevgCyLbeN_f9JgdjCm--WIWpe54Qn4ED6_--JuVn5UCO2s1bkg-6t6Qz5nFkAZ6yL5imMDmu1hi=w408-h311-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:46.900Z,,
https://www.google.com/maps/place/Moriarty+Quality+Automotive/data=!4m7!3m6!1s0x8718cc1d41c8da5f:0x9387fa938a35a086!8m2!3d35.0071843!4d-106.0565809!16s%2Fg%2F1264dqzw1!19sChIJX9rIQR3MGIcRhqA1ipP6h5M,Moriarty Quality Automotive,4.7,91,Auto repair shop,"1101 Old Route 66 W, Moriarty, NM 87035, United States","2W4V+V9 Moriarty, New Mexico, USA",http://www.moriartyqualityautomotive.com/,+1 505-843-1335,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlPx1KcNkdPPs__uq-TDHKdtQTENHe3_WCUzlc_0Gl69Gxo-q0xrFM0UX0eMJDGzORBarizyeNFWUMcWQJwc2x-bOE_yTPAofEzBCoicgl8f-dRb39pN6-KjaatwoXRvUPvMbh=w408-h279-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:51.571Z,,
https://www.google.com/maps/place/Tire+Welder/data=!4m7!3m6!1s0x872274a4206a1fd9:0x1979d52fe69591d9!8m2!3d35.1188226!4d-106.6232609!16s%2Fg%2F1tx1tncp!19sChIJ2R9qIKR0IocR2ZGV5i_VeRk,Tire Welder,5.0,5,Tire shop,"3428 Pan American Fwy NE, Albuquerque, NM 87107, United States","499G+GM Albuquerque, New Mexico, USA",http://tirewelder.com/,+1 505-884-3550,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-GQLy-DoRnQRgo97YGOULpWbLzdOVZOxIOtAslSA4nDqNTyxJGSEtzJQRh2m3Yt1LwZs2ImLbsZQngoQKvxN_AgvUA1Nx0xO_kyD17_fPIZzyeKFYV5BdX8CPWd31HtcWWnYKBA=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:56.183Z,,
https://www.google.com/maps/place/Maritzas+Tire+Shop/data=!4m7!3m6!1s0x87220d0061e8b6fb:0x5ec0e75ca4863deb!8m2!3d35.0986808!4d-106.649358!16s%2Fg%2F11wtmdtl2b!19sChIJ-7boYQANIocR6z2GpFznwF4,Maritzas Tire Shop,5.0,3,Transportation service,"1413 4th St NW, Albuquerque, NM 87102, United States","39X2+F7 Albuquerque, New Mexico, USA",,+1 505-203-8751,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cQSUKEVpABkfKyjY44u3FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.0983&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:08:58.568Z,,
https://www.google.com/maps/place/Quick+Lane/data=!4m7!3m6!1s0x87227294d8bf28d5:0x50187a23a4087beb!8m2!3d35.117257!4d-106.700936!16s%2Fg%2F1tscpgpb!19sChIJ1Si_2JRyIocR63sIpCN6GFA,Quick Lane,4.5,117,Oil change service,"3130 Coors Blvd NW, Albuquerque, NM 87120, United States","478X+WJ Albuquerque, New Mexico, USA",https://www.chalmersford.com/albuquerque-nm-quick-lane?utm_source=gmb_profile&utm_medium=organic,+1 505-831-4700,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-IZsF29dswXWfiMZuOaymQ_kUTF5awWEuPz6cpWV304nybAZFbqrC5P7uNyXRjfsJmuZGpQOQHMXwjhrvkqWQR1If4yvVxVimQaGwm910T2tTvBHaaR3xHjUim09lFYoBgxM=w422-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:09:03.055Z,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x872274fc1a65f5d1:0xfbb739d808a2d66d!8m2!3d35.1461126!4d-106.586903!16s%2Fg%2F1v7tlvdc!19sChIJ0fVlGvx0IocRbdaiCNg5t_s,Midas,4.3,755,Auto repair shop,"6021 San Mateo, Albuquerque, NM 87109, United States","4CW7+C6 Albuquerque, New Mexico, USA",https://www.midas.com/store/nm/albuquerque/6021-san-mateo-87109?shopnum=5111&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY2MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-273-8543,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3OomWJj4Vwr80JA7_GWQJDfc8ffnDdpm4sN6EYcQAOBLgV-cODqN38tgMOZd0n5SCfdJx26iAWYrJQO4n1WouW2bOty6HCna5UV2Wn1okq1uYI2nVVbKqtVmRxfZXfg3QiDACiw=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:09:07.653Z,,
https://www.google.com/maps/place/Ch+Tires+and+Wheels/data=!4m7!3m6!1s0x87220d841d272f45:0x372b55c46378cb83!8m2!3d35.0811747!4d-106.6971506!16s%2Fg%2F11x767v6_b!19sChIJRS8nHYQNIocRg8t4Y8RVKzc,Ch Tires and Wheels,4.2,5,Tire shop,"210 Old Coors Dr SW, Albuquerque, NM 87105, United States","38J3+F4 Albuquerque, New Mexico, USA",https://www.chtiresshop.com/,+1 505-702-5910,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGN9CBWVh81Yy-R42cSIpS2AGhhmuRPUdO3OS_78gJMqiHQYxlVHMamS7muzJgwNv3dGQs1AKyUYy_p-qAuJZBwUfpvD2vVKGjLyEGQ2ndq53FhewhS-qdyI1d0E0NiI-rkpAc5PlCs2h5=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Edgewood+Albuquerque+NM/@35.0614358,-106.1914141,14z",2026-03-23T15:09:12.045Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Hern%C3%A1ndez+Romero+tire+shop/data=!4m7!3m6!1s0x87220b5170d69443:0x2d5c27a2bc8e4514!8m2!3d35.0737057!4d-106.6223939!16s%2Fg%2F11p3_sxkh4!19sChIJQ5TWcFELIocRFEWOvKInXC0,Hernández Romero tire shop,4.6,39,Tire shop,"501 Yale Blvd SE, Albuquerque, NM 87106, United States","39FH+F2 Albuquerque, New Mexico, USA",,+1 505-514-6943,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRZhYDVrkv4VWZwXRCI8Krf82P1ceZS9btDXsMjaOf6fSxuV___0hNdFrs9kdDSTIFLYRgFgE0VruzDWK3uI9d94Cy5NjLJw8Tgiwgdk5sYUkjAh_C934-2jy-8NUsfOKbPLHZ=w426-h240-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:31.776Z,,
https://www.google.com/maps/place/Empire+Tire+Shop+%26+Auto+Detail/data=!4m7!3m6!1s0x87220b1e933e1a8d:0xe79363e9a8c7008e!8m2!3d35.083996!4d-106.5859337!16s%2Fg%2F11bz_0dlsr!19sChIJjRo-kx4LIocRjgDHqOljk-c,Empire Tire Shop & Auto Detail,4.2,75,Auto repair shop,"700 San Mateo Blvd NE, Albuquerque, NM 87108, United States","3CM7+HJ Albuquerque, New Mexico, USA",,+1 505-255-0784,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerN6J8tAHpsXSl4yMbeZkBQPpzFXQY0Wwtu0crDf5aECpdOgqyd4RQnFYAIL9iGmiO5U-dZq56solWLfDUn7zFcVZ2G7hU4gOu544a57ffhEfBxJkxTH_xpyh29zD2PpoKd4qC0Cg=w426-h240-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:36.351Z,,
https://www.google.com/maps/place/S%26R+Tyres+LLC/data=!4m7!3m6!1s0x87220baa15a49a9f:0x5ef83bb693ea2abe!8m2!3d35.0653781!4d-106.5865963!16s%2Fg%2F11dxrkz65j!19sChIJn5qkFaoLIocRvirqk7Y7-F4,S&R Tyres LLC,4.9,139,Tire shop,"1103 San Mateo Blvd SE, Albuquerque, NM 87108, United States","3C87+59 Albuquerque, New Mexico, USA",http://riograndetires.com/?utm_source=gmb&utm_medium=referral,+1 626-313-8846,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqX2DEimlvW_GV9neL2MOjjcJzV50mWHGLoIr2kfmygJ1PodpmUNvk3ghEVTR7PytmkiTxCWTX90eeiX-3YdSMcUQ-eC3dOSFMsc5DPj1Z1WdjNFmbS_jC0AluR3NWzzAy8zxwd=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:40.720Z,,
https://www.google.com/maps/place/Keith%27s+Wheel+Alignment/data=!4m7!3m6!1s0x87220cb0042c85a3:0xca520e07381e2de3!8m2!3d35.0913562!4d-106.6414034!16s%2Fg%2F11b6v5s851!19sChIJo4UsBLAMIocR4y0eOAcOUso,Keith's Wheel Alignment,4.9,163,Wheel alignment service,"828 Arno St NE, Albuquerque, NM 87102, United States","39R5+GC Albuquerque, New Mexico, USA",,+1 505-553-3789,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcwSujkRrA8lwnVmxPCHJmwl7kZjV2dC-odwClPdGJ86eoMyOcQMckpJ1b7iiac5P0uDgSJmmuHYd0ZG2hWKecqLmlvNDK_pXdCeeNgBmdjWeoPSBc2SqpVYmHs01-ZoVJq8cecw=w408-h306-k-no,true,8:30 am–5 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:45.059Z,,
https://www.google.com/maps/place/Nery%27s+Tire+Shop/data=!4m7!3m6!1s0x87220af9999e6453:0x394f10471e74c64!8m2!3d35.0730298!4d-106.5723449!16s%2Fg%2F11nsv49z9h!19sChIJU2SemfkKIocRZEzncQTxlAM,Nery's Tire Shop,5.0,23,Tire shop,"6711 Zuni Rd SE, Albuquerque, NM 87108, United States","3CFH+63 Albuquerque, New Mexico, USA",,+1 505-268-0268,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WHdqM34RnSTvF8IMqbx-Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.178764&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:49.508Z,,
"https://www.google.com/maps/place/Campos+Automotive+%26+Tires,+LLC/data=!4m7!3m6!1s0x87220af7636e4491:0x17ffc9ef7c6ebd7f!8m2!3d35.0723132!4d-106.5698405!16s%2Fg%2F1tf43dy0!19sChIJkURuY_cKIocRf71ufO_J_xc","Campos Automotive & Tires, LLC",4.6,81,Auto repair shop,"6916 Zuni Rd SE, Albuquerque, NM 87108, United States","3CCJ+W3 Albuquerque, New Mexico, USA",,+1 505-254-7704,Opens soon · 9:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YxLFhrVCCQ6M0-HaGOZh5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.66669&pitch=0&thumbfov=100,true,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:54.316Z,,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x87220b02ca18185b:0xb189660a88ca5831!8m2!3d35.076912!4d-106.583414!16s%2Fg%2F1vvdvp1g!19sChIJWxgYygILIocRMVjKiApmibE,Pep Boys Auto Service & Tires,4.0,722,Tire shop,"5600 Central Ave SE, Albuquerque, NM 87108, United States","3CG8+QJ Albuquerque, New Mexico, USA",https://www.pepboys.com/stores/nm/albuquerque/5600-central-ave-se?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 505-524-0538,"Open · Closes 7 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweruOzjCKVrrHxz-A4jpaF5KTT50zNHq5DW_xLWxKFyc04QxnLH8E3pQNyEv59xB2uyaNpLdNdLqbQ_rua0AkYaHCzAuRV4JCmeH-tYspn8-H_RHPLIiq9gGpSFDtOVWj2poX9kozCE3e0w=w531-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:09:58.912Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Hercules+Tires/data=!4m7!3m6!1s0x87220baa15a69467:0x8684057894440674!8m2!3d35.0653538!4d-106.5866012!16s%2Fg%2F11yb1q__kf!19sChIJZ5SmFaoLIocRdAZElHgFhIY,Hercules Tires,5.0,3,Tire shop,"1103 San Mateo Blvd SE, Albuquerque, NM 87108, United States","3C87+49 Albuquerque, New Mexico, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wAFSjtpHPjWj1iHMa6mGDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.58954&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:10:01.207Z,,
https://www.google.com/maps/place/Hometown+Automotive+%26+Tire/data=!4m7!3m6!1s0x87220ab5c61a99bf:0x253cb7e1a4e49ba!8m2!3d35.1096677!4d-106.5562995!16s%2Fg%2F1w0p6299!19sChIJv5kaxrUKIocRuklOGn7LUwI,Hometown Automotive & Tire,4.6,92,Auto repair shop,"7905 Menaul Blvd NE, Albuquerque, NM 87110, United States","4C5V+VF Albuquerque, New Mexico, USA",,+1 505-298-5404,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHMp3MmYsGFYI9YoMT0IbBhAfkbt-75kYdan9dHQNSobCrTBvm9TyAdhy8Qqqld7NxHAiqxtaE0TsDqJkupAE61eadK6HMW5jsAWLWpS1MxUy7O5RGL5vscf1rvKCUdStWtjYsRg=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Nob+Hill+Albuquerque+NM/@35.0830711,-106.6026064,14z",2026-03-23T15:10:05.893Z,,
