placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/Galley+%26+Garden/data=!4m7!3m6!1s0x88891bcf7323d139:0xd1f4db66654fd7b6!8m2!3d33.5010738!4d-86.7906831!16s%2Fg%2F1tg8khfj!19sChIJOdEjc88biYgRttdPZWbb9NE,Galley & Garden,4.5,450,Fine dining restaurant,"2220 Highland Ave, Birmingham, AL 35205, United States","G625+CP Birmingham, Alabama, USA",https://www.galleyandgarden.com/,+1 205-293-0353,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5WIXoMr0-slA9yDFHrQAsu9rNsMejFtJE3lc9ShwsA4MVLIyKNeTknwRV8CIa8ockROoIvI-aswBJ41cFf0cp2IM7o7sMLvLjpFcJk1CTtMMoBDOGFvKDPzERMHYBbAgdYtXf=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mountain+Brook+Birmingham+AL/@33.5009384,-86.7522107,14z",2025-10-28T18:34:47.546Z,,5–8 pm,5–8 pm,5–8 pm,5–8 pm,5–8 pm,Closed,Closed,"Farm-to-table American fine dining in an elegant, historic home with intimate rooms & a jazz brunch. · Dine-in · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Surgical+Institute+of+Alabama/data=!4m7!3m6!1s0x888919ce2334c95f:0x4cd3196c58b34fca!8m2!3d33.4403157!4d-86.7886401!16s%2Fg%2F11qbh2mwk4!19sChIJX8k0I84ZiYgRyk-zWGwZ00w,Surgical Institute of Alabama,3.4,20,Surgical center,"1021 Montgomery Hwy, Vestavia Hills, AL 35216, United States","C6R6+4G Vestavia Hills, Alabama, USA",https://www.siaasc.com/,+1 205-421-4803,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP7F7X_MXaJ5qa-hBAawns1AF-3HiK1TiWQEqGQ=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-10-28T18:35:00.195Z,,5:30 am–4:30 pm,5:30 am–4:30 pm,5:30 am–4:30 pm,5:30 am–4:30 pm,Closed,Closed,5:30 am–4:30 pm,,
https://www.google.com/maps/place/Vestavia+Place+Apartments/data=!4m7!3m6!1s0x888918c1c949198d:0x9cc6e36aeb98f6c8!8m2!3d33.4235824!4d-86.8035877!16s%2Fg%2F1tcyltdk!19sChIJjRlJycEYiYgRyPaY62rjxpw,Vestavia Place Apartments,3.4,186,Apartment building,"2555 Mountain Lodge Cir, Vestavia Hills, AL 35216, United States","C5FW+CH Vestavia Hills, Alabama, USA",http://vestaviaplace.com/,+1 205-843-9047,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOSy5phfu7HlR7CnGjdZ0lBsIE7CSr3V0RpFKyk=w409-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-10-28T18:35:04.597Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,· Dogs allowed,
https://www.google.com/maps/place/MarQ+Vestavia+Apartments/data=!4m7!3m6!1s0x888918ea706efc4f:0xb51ab4a019788b3d!8m2!3d33.4235377!4d-86.8010056!16s%2Fg%2F1tdcmr0_!19sChIJT_xucOoYiYgRPYt4GaC0GrU,MarQ Vestavia Apartments,3.0,112,Apartment complex,"1800 Arboretum Cir, Vestavia Hills, AL 35216, United States","C5FX+CH Vestavia Hills, Alabama, USA",https://www.marqvestavia.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,+1 205-823-4340,"Open ⋅ Closes 5 pm

Updated by phone call 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMPpxMamrqfYjdwhAaO774uvi94X4f2QBGhulLU=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-10-28T18:35:09.248Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–3 pm,Closed,Closed,8 am–5 pm,· Dogs allowed,
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x8889190311717d2f:0xe6ed087980825992!8m2!3d33.4455726!4d-86.7902131!16s%2Fg%2F1tgp1kwq!19sChIJL31xEQMZiYgRklmCgHkI7eY,Goodyear Auto Service,4.3,112,Tire shop,"721 Montgomery Hwy, Vestavia Hills, AL 35216, United States","C6W5+6W Vestavia Hills, Alabama, USA",https://www.goodyearautoservice.com/en-US/shop/AL/Vestavia-Hills/000902224-35216-1833,+1 205-822-8262,"Open ⋅ Closes 6 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxf5x5dm4nWTIBI3WyE62CyMtmQsw0mV4iHhF1DTjGdSV_2UtEUzxt9RYPH5Y_8VA3geUfH-Z7gltwvTlLk9QmpurDYJzMWUUcasxZt1a7JNje5eRd2M1Kj-6n4cnq04iBj90j=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-10-28T18:35:14.055Z,,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88891905cf403305:0xf539e77d93b9c439!8m2!3d33.4503304!4d-86.7876884!16s%2Fg%2F11c0vxfd78!19sChIJBTNAzwUZiYgROcS5k33nOfU,Chick-fil-A,4.2,1431,Fast food restaurant,"513 Montgomery Hwy, Vestavia Hills, AL 35216, United States","F626+4W Vestavia Hills, Alabama, USA",https://www.chick-fil-a.com/locations/al/vestavia-hills?utm_source=yext&utm_medium=link,+1 205-824-3540,,https://lh3.googleusercontent.com/p/AF1QipNF8Hj3yHEozIngDvgVSFqDXKZQw0iivfyUK1Rg=w425-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Vestavia+Hills+Birmingham+AL/@33.4487183,-86.7877668,14z",2025-10-28T18:35:18.759Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · No-contact delivery,
https://www.google.com/maps/place/Premier+Parking+Enforcement+Ltd/data=!4m7!3m6!1s0x4870bd9d18267731:0x128d0b86676db7f!8m2!3d52.4878736!4d-1.9162648!16s%2Fg%2F11vdk1gg5y!19sChIJMXcmGJ29cEgRf9t2ZrjQKAE,Premier Parking Enforcement Ltd,1.0,38,,"Mint Dr, Hockley, Birmingham B18 6EA, United Kingdom","F3QM+4F Birmingham, United Kingdom",,+44 7821 362207,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSySYB1lpiiqJvs3zVkicY56VsAOQZ2tOALOLAOAaKhyQTUnSmvUvUXwSniQ-XAqP7OSQR7MVZwAMD8tulOqsGiE9909_qydX_z1O0tTXbiTtTVt09jZiCodzy8bYDQ9-a8G249J=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-10-28T18:35:29.498Z,,,,,,,,,,
https://www.google.com/maps/place/Premier+Parking+Logistics/data=!4m7!3m6!1s0x4870bcec0180467b:0xedb79d3d914de587!8m2!3d52.4875247!4d-1.9120939!16s%2Fg%2F1thhjyz1!19sChIJe0aAAey8cEgRh-VNkT2dt-0,Premier Parking Logistics,1.1,113,Parking garage,"761, The Big Peg, 120 Vyse St, Birmingham B18 6NF, United Kingdom","F3QQ+25 Birmingham, United Kingdom",,+44 121 236 1878,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmt9Wgnnvit6Lav15sp7pCOVVWjlru3lq1hEBFRXHFops7va0YiuJZh12YPHFs9GVLRCqDrDhXSXefbo7F8Ao_QqsAoZhXlNbEr9Wr_yeZ3PTGSH4z_fRJU8KZ8ovb6G0w8bt_=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-10-28T18:35:31.901Z,,,,,,,,,,
https://www.google.com/maps/place/NCP+Car+Park+Birmingham+Airport+Valet+Parking/data=!4m7!3m6!1s0x4870b150a46cca19:0x3417ae94415d50c3!8m2!3d52.4525786!4d-1.7298528!16s%2Fg%2F11f9xqnpqd!19sChIJGcpspFCxcEgRw1BdQZSuFzQ,NCP Car Park Birmingham Airport Valet Parking,2.8,95,Parking lot,"Birmingham Airport, Comet Rd, Birmingham B26 3QJ, United Kingdom","F73C+23 Birmingham, United Kingdom",https://www.ncp.co.uk/find-a-car-park/car-parks/birmingham-airport-valet-parking/,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzEFIPucoTbfGyySSbxdeTbvflLF-jH2_RDOTqqDUMmZBIn7Ppj5uUQ5Y-mgSLPIV4K83nlzP4JZIUvFsQ83P5QoHNskG-6TEhD0vdWspoLFQhYIbQ41seqRHx0A1tWBFdPYksTVg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pelham+Birmingham+AL/@52.4879939,-1.8409342,14z",2025-10-28T18:35:36.333Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Alabama+Striping/@33.296224,-86.8436004,14z/data=!4m6!3m5!1s0x888927acf8992857:0xafad9227d548b24d!8m2!3d33.2879244!4d-86.8592736!16s%2Fg%2F11trdb9kgd",Alabama Striping,5.0,2,Property maintenance,"103 Gunner Ln, Helena, AL 35080, United States","74QR+57 Helena, Alabama, USA",https://alabamastriping.com/,+1 205-260-6457,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k9M7ExOWTmBYfq0JUwWHBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.295155&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Helena+Birmingham+AL/@33.296224,-86.8436004,14z",2025-10-28T18:35:44.959Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Calera+Birmingham+AL/@33.5185892,-86.8103567,14z",2025-10-28T18:35:53.121Z,,,,,,,,,,No new results found
https://www.google.com/maps/place/Riverchase+Galleria/data=!4m7!3m6!1s0x888922179fef236b:0x4c3432fce349e744!8m2!3d33.3799501!4d-86.8097555!16zL20vMDRjanRu!19sChIJayPvnxciiYgRROdJ4_wyNEw,Riverchase Galleria,4.3,10235,Shopping mall,"2000 Galleria Cir, Hoover, AL 35244, United States","95HR+X3 Hoover, Alabama, USA",https://www.riverchasegalleria.com/en.html,+1 205-985-3019,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5PCabgFlXKyiSMkp0S1iTxynVbna_1rXXkkL9IrRqZRxKsaUeWCw5smRwa2-_rcFKL0CE6DDmVkjyxclRJI_KWfx-yHVXJuTnjz64g_hAnJQVCUILcl9nrzaBebLgMzKD7Nxl=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:07.379Z,,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,12–6 pm,11 am–8 pm,"Large shopping center with more than 145 stores, a food court with a carousel & Wi-Fi.",
https://www.google.com/maps/place/949+Buccaneer+Dr+Parking/data=!4m7!3m6!1s0x88892173d0c2ee85:0x3e8ce909590cf4c5!8m2!3d33.3455474!4d-86.8374796!16s%2Fg%2F11hbll9rr_!19sChIJhe7C0HMhiYgRxfQMWQnpjD4,949 Buccaneer Dr Parking,3.5,4,Parking lot,"949 Buccaneer Dr, Hoover, AL 35244, United States","85W7+62 Hoover, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yNGx4c4xiiytaHElTF8GrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.02722&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:09.820Z,,,,,,,,,,
https://www.google.com/maps/place/Apex+Hoover/data=!4m7!3m6!1s0x888918bcd7fd868f:0x173522e96819d9f9!8m2!3d33.409748!4d-86.8030478!16s%2Fg%2F1tl9nbdn!19sChIJj4b917wYiYgR-dkZaOkiNRc,Apex Hoover,3.7,179,Apartment rental agency,"2250 Little Valley Rd, Hoover, AL 35216, United States","C55W+VQ Hoover, Alabama, USA",http://www.apexhoover.com/,+1 205-558-6630,"Open ⋅ Closes 5 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO4eav8bs6XqrFb84s7DR790kvqyF2uru4bdKqj=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:14.360Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,· Dogs allowed,
https://www.google.com/maps/place/Dedicated+Personnel+Inc/data=!4m7!3m6!1s0x888918a02d73d38f:0xe51035868d97d3ae!8m2!3d33.3886521!4d-86.8080132!16s%2Fg%2F1tmqs3wn!19sChIJj9NzLaAYiYgRrtOXjYY1EOU,Dedicated Personnel Inc,2.8,51,Temp agency,"1694 Montgomery Hwy, Hoover, AL 35216, United States","95QR+FQ Hoover, Alabama, USA",http://dedicatedpersonnel.com/,+1 205-822-1502,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyreKjmYHXtlOMTmNgxaMHnpxBXVwJGrWQN-CsWh8_9E01Jj8EeFEUQKnciknnuRxGQdN43SYLYxT6xi0FdulYMCyC7Z9P6npi3KHsWSg6jUZ7ZFopbWPYotJAEwUI-sD7X9TE=w426-h240-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:19.009Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Hyatt+Regency+Birmingham+-+The+Wynfrey+Hotel/data=!4m10!3m9!1s0x88892216a52d14f7:0xeb47cf6f90bef72d!5m2!4m1!1i2!8m2!3d33.3797353!4d-86.8077023!16s%2Fg%2F1tdc1dpg!19sChIJ9xQtpRYiiYgRLfe-kG_PR-s,Hyatt Regency Birmingham - The Wynfrey Hotel,4.3,2194,,"1000 Galleria Cir, Birmingham, AL 35244, United States","95HR+VW Birmingham, Alabama, USA",https://www.hyatt.com/hyatt-regency/en-US/bhmhr-hyatt-regency-birmingham-the-wynfrey-hotel?src=corp_lclb_google_seo_bhmhr&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 205-705-1234,,https://lh3.googleusercontent.com/p/AF1QipMEBAdKbOS-WMsk-fXoySc6f34nRNbAFUFHj1Nt=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:21.536Z,,,,,,,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x888918a0bcb753a7:0x80bb81a9ccfcc0d5!8m2!3d33.3990767!4d-86.8054123!16s%2Fg%2F1tjxgf5l!19sChIJp1O3vKAYiYgR1cD8zKmBu4A,Chick-fil-A,4.5,2027,Fast food restaurant,"1609 Montgomery Hwy, Hoover, AL 35216, United States","95XV+JR Hoover, Alabama, USA",https://www.chick-fil-a.com/locations/al/hoover-commons?utm_source=yext&utm_medium=link,+1 205-979-9990,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdPmphqV8F4CD627rhTfZBmDlUHcKi9jJjdqdREN4M7H9G9sbIBI8d9daRMK74Cl4CqehD48FIFaJ0EB0YfQdmdPg_EZkcQ5161TW6HbS5oaLdWLgn2aCnZO6S8-PVOxSQTaB0=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:26.227Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · No-contact delivery,
https://www.google.com/maps/place/T-Mobile+at+Costco/data=!4m7!3m6!1s0x888923c0b3d08ac1:0xbf0ff2f273cf688b!8m2!3d33.378713!4d-86.812225!16s%2Fg%2F11l1mn2p5x!19sChIJwYrQs8AjiYgRi2jPc_LyD78,T-Mobile at Costco,4.8,40,Cell phone store,"3650 Galleria Cir, Hoover, AL 35244, United States","95HQ+F4 Hoover, Alabama, USA",https://www.t-mobile.com/stores/bd/t-mobile-hoover-al-35244-2c40?utm_source=google&utm_medium=lastmile&utm_campaign=2C40,+1 256-226-0505,"Open ⋅ Closes 8:30 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipMDG-fkBKdMOGLTyu6Zu0WcbcetS7VnVMt3XcSW=w423-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:30.693Z,LGBTQ+ friendly,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–8:30 pm,9 am–7 pm,9 am–6 pm,9 am–8:30 pm,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store shopping",
https://www.google.com/maps/place/Hills+at+Hoover/data=!4m7!3m6!1s0x8889226fa07e733b:0xb52402fac7afe22!8m2!3d33.3843125!4d-86.7931114!16s%2Fg%2F1tf0rcyq!19sChIJO3N-oG8iiYgRIv56rC9AUgs,Hills at Hoover,2.8,168,Apartment rental agency,"3627 Cedarbrook Dr, Hoover, AL 35216, United States","96M4+PQ Hoover, Alabama, USA",https://www.elandishillshoover.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 659-734-1332,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPXRGkPAwxQzcq6mHDYKhPhvoM9oCaweIffkwI2=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:35.127Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,· Dogs allowed,
https://www.google.com/maps/place/Weil+Wrecker+Service+-+Car+Towing+%26+Heavy+Duty+Semi+Truck+Recovery/data=!4m7!3m6!1s0x88892224c32b1949:0xa38d6d8f9e613e43!8m2!3d33.3663307!4d-86.8153219!16s%2Fg%2F1td6s_j9!19sChIJSRkrwyQiiYgRQz5hno9tjaM,Weil Wrecker Service - Car Towing & Heavy Duty Semi Truck Recovery,4.6,621,Towing service,"1872 Lornacrest Rd, Birmingham, AL 35244, United States","958M+GV Birmingham, Alabama, USA",https://weilwrecker.com/,+1 205-982-3336,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxP0NjJSNGewQjycIOHZejDtyjcKtqxZmmLzpoienKNzzuMULjPXvm9ceXvBjlJTe09qkRrAe9vgdlmWETxFAjgvJmTlMlGmgPcw-xt49J_cjEKk48C-bhOEMpDvKQs2egr6KwOdA=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:39.782Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Tidal+Wave+Auto+Spa+%7C+Car+Wash/data=!4m7!3m6!1s0x88892228942fd2d9:0x6f34a5f774b28c4!8m2!3d33.3664285!4d-86.8228774!16s%2Fg%2F11gdkwgtfy!19sChIJ2dIvlCgiiYgRxChLd19K8wY,Tidal Wave Auto Spa | Car Wash,4.5,481,Car wash,"2851 John Hawkins Pkwy, Hoover, AL 35244, United States","958G+HR Hoover, Alabama, USA",https://www.tidalwaveautospa.com/location/hoover-al/?utm_source=google&utm_medium=GMB,+1 706-938-0991,"Open ⋅ Closes 8 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNv6dixfjaDJxtm-8OiaTcXmpVBW0_fhYY7LpY7=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:44.416Z,LGBTQ+ friendly,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88892223302e1071:0xf9f9ae91699f9eb1!8m2!3d33.3716843!4d-86.8127922!16s%2Fg%2F1tgqk5kb!19sChIJcRAuMCMiiYgRsZ6faZGu-fk,Chick-fil-A,4.6,2435,Fast food restaurant,"3020 John Hawkins Pkwy, Hoover, AL 35244, United States","95CP+MV Hoover, Alabama, USA",https://www.chick-fil-a.com/locations/al/patton-creek?utm_source=yext&utm_medium=link,+1 205-987-7568,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdnTZL6Tg4agT4YYSKYXkhlV6ovSZ0mzPDEEWHsQmia8QIfrd6wvj5bur1pkJp0KoFSwVEiMb9Eu2RqrStO061z1QpmvURWuggQ5zNc8UickFkTMDfB0Aft_UXnmA_NjEGK-Vflg=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:49.160Z,,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Children%27s+of+Alabama+-+Children%27s+South+Outpatient+Surgery+Center/data=!4m7!3m6!1s0x8889186ca86e4b63:0x426e245ad139f618!8m2!3d33.4130513!4d-86.7624449!16s%2Fg%2F11cly92p73!19sChIJY0tuqGwYiYgRGPY50VokbkI,Children's of Alabama - Children's South Outpatient Surgery Center,4.1,43,Surgical center,"Children's South, 1940 Elmer J Bissell Rd Suite G, Birmingham, AL 35243, United States","C67Q+62 Birmingham, Alabama, USA",https://www.childrensal.org/childrens-south,+1 205-638-4800,Closes soon ⋅ 2 pm ⋅ Opens 5:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPe90v5u3_UgoTzBmLLYHIAgv4Wt6i6OsUrdy-t=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:53.652Z,,5:30 am–2 pm,5:30 am–2 pm,5:30 am–2 pm,5:30 am–2 pm,Closed,Closed,5:30 am–2 pm,,
https://www.google.com/maps/place/Universal+Freight+Systems/data=!4m7!3m6!1s0x888921108563c4b1:0x6d72935841937f25!8m2!3d33.3516093!4d-86.8453251!16s%2Fg%2F1w347cn3!19sChIJscRjhRAhiYgRJX-TQViTcm0,Universal Freight Systems,3.7,39,Freight forwarding service,"5336 Stadium Trace Pkwy # 110, Hoover, AL 35244, United States","9523+JV Hoover, Alabama, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pvN8252LhLP-iDUYWudRFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.47668&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:36:58.024Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Magic+City+Parking/data=!4m7!3m6!1s0x888919c2d484c0d5:0xe0f0016ed0a8ea0f!8m2!3d33.4131862!4d-86.8016679!16s%2Fg%2F11j1lcx82h!19sChIJ1cCE1MIZiYgRD-qo0G4B8OA,Magic City Parking,5.0,6,,"2209 Montreat Cir, Vestavia Hills, AL 35216, United States","C57X+78 Vestavia Hills, Alabama, USA",https://magiccityparking.com/,+1 205-319-3239,Permanently closed,https://lh3.googleusercontent.com/p/AF1QipNysaOcC9Br_Xk67w6MasGjh0B8qbrw6dJh89d1=w698-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:37:02.576Z,,,,,,,,,,
https://www.google.com/maps/place/Apex+Valet/data=!4m7!3m6!1s0x88893d4e03c9fc37:0x67b1fcd2835dc8e6!8m2!3d33.384581!4d-86.737369!16s%2Fg%2F1hm3xckvr!19sChIJN_zJA049iYgR5shdg9L8sWc,Apex Valet,4.8,22,,"4509 Valleydale Rd, Birmingham, AL 35242, United States","97M7+R3 Birmingham, Alabama, USA",http://www.apexvalet.com/,+1 205-991-0532,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HpwZRwadl_OkmDoVKz94AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.6432&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hoover+Birmingham+AL/@33.4053867,-86.8113781,14z",2025-10-28T18:37:06.877Z,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gardendale+Birmingham+AL/@33.6601033,-86.8127702,14z",2025-10-28T18:37:15.156Z,,,,,,,,,,No new results found
