placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,info,attributes,isBlackOwned
https://www.google.com/maps/place/Vystar+Tower+Garage/data=!4m7!3m6!1s0x88e5b7d80aef2a33:0x30eca77681882a09!8m2!3d30.3260653!4d-81.660248!16s%2Fg%2F11rl__7fz2!19sChIJMyrvCti35YgRCSqIgXan7DA,Vystar Tower Garage,4.6,8,Parking garage,"37 Hogan St S, Jacksonville, FL 32202, United States","88GQ+CW Downtown, Jacksonville, FL, USA",https://downtownjacksonville.org/poi/vystar-garage/,+1 404-881-6076,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymcMxiixxXhC7dJKtF5ObNXeAgHFPRv51-Xsw11qA7U9hXFtKSbaiR_5XPgbOfRP4oUJmjsOsbowWvgQpLth1zfyQ_VwO-fvYBcpZiE-HB3PhcxJ-x95RHdlpvDFod9rVFpg9K=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:47.925Z,,,,
https://www.google.com/maps/place/RH+Jacksonville+%7C+The+Gallery+at+St.+Johns+Town+Center/data=!4m7!3m6!1s0x88e5b599c98d4fdd:0x1dffb5d633666b58!8m2!3d30.2536057!4d-81.5241829!16s%2Fg%2F11pcq4glp9!19sChIJ3U-NyZm15YgRWGtmM9a1_x0,RH Jacksonville | The Gallery at St. Johns Town Center,4.0,115,Furniture store,"4831 Village Shops Way, Jacksonville, FL 32246, United States","7F3G+C8 Windy Hill, Jacksonville, FL, USA",https://rh.com/store-locations/stores.jsp,+1 904-730-1474,"Open ⋅ Closes 8 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSysnVMwuqCYawtQW7lXaerNJMwN84wyFKqr2r4rlk8FcmUVpfUAvrP0Gg2GURbI30VZRuHr5T0HxI7ce41pfKMsSe-00QoEYrdAsvKYKl0GVdeKfGM3ARqD8ATZliNv3zAsGNKg=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–9 pm,10 am–9 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:53.108Z,,,"Upscale home goods brand featuring chic, timeless furniture, textiles, lighting & more. · Delivery",
https://www.google.com/maps/place/Deerwood+Castle/data=!4m7!3m6!1s0x88e5cbbb062f2593:0x374aa7302290af26!8m2!3d30.2398132!4d-81.543287!16s%2Fg%2F11k9s7w034!19sChIJkyUvBrvL5YgRJq-QIjCnSjc,Deerwood Castle,4.9,46,Event venue,"7601 Centurion Pkwy, Jacksonville, FL 32256, United States","6FQ4+WM Deerwood, Jacksonville, FL, USA",http://www.deerwoodcastle.com/,+1 904-478-5530,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOGMwDkrXzeWl8NAN8Q1ri7P3Beej5VIw6O_9Ew=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:51:58.445Z,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88e5ca1c6175fe39:0xb92751ad53153b2b!8m2!3d30.2436262!4d-81.5990943!16s%2Fg%2F1tfpkmyg!19sChIJOf51YRzK5YgRKzsVU61RJ7k,Chick-fil-A,4.4,3308,Fast food restaurant,"7147 Philips Hwy, Jacksonville, FL 32256, United States","6CV2+F9 Deerwood Center, Jacksonville, FL, USA",https://www.chick-fil-a.com/locations/fl/butler-blvd?utm_source=yext&utm_medium=link,+1 904-281-1000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSTNR4JoLNtvm99vN29Kcsr6i_9w1Jq8OTfeTfvIXbAet56Bf3i8l4HXYhjQ5HPsRXpp5X4nZp-UbmMhMpcRat6GxO-sf7lcUZvuQQjUwDUmsiodG-cH5RKiG3Vl6lTEITT2IDh-n9PNIk=w408-h439-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:03.621Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · No-contact delivery,
https://www.google.com/maps/place/DePaul+Garage/data=!4m7!3m6!1s0x88e5b7804b8b617b:0x84282a21b034f276!8m2!3d30.3080372!4d-81.6888628!16s%2Fg%2F11hbklxr8c!19sChIJe2GLS4C35YgRdvI0sCEqKIQ,DePaul Garage,4.4,21,Parking garage,"2 Shircliff Way, Jacksonville, FL 32204, United States","8856+6F Riverside, Jacksonville, FL, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jqrtHW5NQync4ooo3ghsQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.742905&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:06.802Z,,,,
https://www.google.com/maps/place/Village+Walk/data=!4m7!3m6!1s0x88e5cab2440ffdef:0xbfb7b66a0a7c7f0!8m2!3d30.2400921!4d-81.5177045!16s%2Fg%2F1tfs1x0b!19sChIJ7_0PRLLK5YgR8MenoGZ7-ws,Village Walk,4.4,259,Apartment complex,"7651 Gate Pkwy, Jacksonville, FL 32256, United States","6FRJ+2W Deerwood, Jacksonville, FL, USA",https://venterraliving.com/apartments/village-walk?id=FL4VWGOO,+1 904-506-7310,"Open ⋅ Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP0eQiyrBXQOpY84umF8toj5dx5npPJzgDYr1M=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:11.925Z,,,· Dogs allowed,
https://www.google.com/maps/place/Florida+Club+at+Deerwood+Apartments/data=!4m7!3m6!1s0x88e5b58047292287:0x386ae88b1b2d3f2!8m2!3d30.2543138!4d-81.5626581!16s%2Fg%2F113ggpms1!19sChIJhyIpR4C15YgR8tOysYiuhgM,Florida Club at Deerwood Apartments,4.5,270,Apartment complex,"8616 Gate Pkwy W, Jacksonville, FL 32216, United States","7C3P+PW Secret Cove, Jacksonville, FL, USA",https://www.floridaclubdeerwood.com/,+1 904-620-9500,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO33CgLgIMEWCSma2WycAxor6l_nZq06xCWxqd1=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:17.317Z,,,· Dogs allowed,
https://www.google.com/maps/place/Sawgrass+Valet+Parking/data=!4m7!3m6!1s0x88e5c955cae7bc57:0x4615fda9f2c3dea8!8m2!3d30.1717036!4d-81.6061818!16s%2Fg%2F1tcw4fnv!19sChIJV7znylXJ5YgRqN7D8qn9FUY,Sawgrass Valet Parking,,,Valet parking service,"11250 Old St Augustine Rd, Jacksonville, FL 32257, United States","59CV+MG Southwood, Jacksonville, FL, USA",http://www.valetbyrequest.com/,+1 904-887-6069,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GhoPyVghyVN9QUCAPwPifw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.6632&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:22.167Z,,,,
https://www.google.com/maps/place/Maggiano%27s+Little+Italy/data=!4m7!3m6!1s0x88e5b5573ccafad7:0x15cdac2feddd70d5!8m2!3d30.2580537!4d-81.5250008!16s%2Fg%2F1tff3vxh!19sChIJ1_rKPFe15YgR1XDd7S-szRU,Maggiano's Little Italy,4.5,5210,Italian restaurant,"St. Johns Town Center, 10367 Mid Town Pkwy, Jacksonville, FL 32246, United States","7F5F+6X Windy Hill, Jacksonville, FL, USA",https://www.maggianos.com/locations/florida/jacksonville/10367-midtown-pkwy?utm_source=google&utm_medium=organic&utm_campaign=Maggianos,+1 904-380-4360,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzSeXh9OX9y-prPUSvQXrdX0issAzTlGYaF5t8PqgF5hs3pxzXLxRxLzI2oxXXMa8-K25hab3O4384wDr0psN3Py6deXaqdcMpBktUiq1IDbe4q2deSi2vuR6QmEGh4M_1dI-I=w408-h543-k-no,true,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–11 pm,11 am–11 pm,11 am–9 pm,11 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:27.459Z,,LGBTQ+ friendly,"Semi-upscale chain for classic Italian fare served family-style in a relaxed, polished space. · Dine-in · Takeaway · Delivery",
https://www.google.com/maps/place/Sugar+Factory+-+Jacksonville/data=!4m7!3m6!1s0x88e5cbbb23907b01:0x5407a0e224fa05a6!8m2!3d30.2530185!4d-81.5295159!16s%2Fg%2F11t7znkhb5!19sChIJAXuQI7vL5YgRpgX6JOKgB1Q,Sugar Factory - Jacksonville,4.2,3046,American restaurant,"4910 Big Island Drive, Jacksonville, FL 32246, United States","7F3C+65 Windy Hill, Jacksonville, FL, USA",https://sugarfactory.com/location/jacksonville/,+1 904-551-0961,"Open ⋅ Closes 10 pm

Confirmed by others 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJpduIu5m8IGmH88_qLnYZ_iNAMVdqPBeS0psGjiC_sjrbqksOcGlYGMAoE1zWNyGM8CR-AWFgEgJLNaZPZSe5nf2y3VwrKvJrD4LXMgA7nufuAB5xUxHkjBw7budNaaMZbs1s=w408-h408-k-no,true,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–1:30 am,9 am–1:30 am,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:32.990Z,,,· Dine-in · Takeaway · Delivery,
https://www.google.com/maps/place/IT+Pro+Services/data=!4m7!3m6!1s0x88e5b688ed55bc93:0x235520ec0c7b5f55!8m2!3d30.2876323!4d-81.5299185!16s%2Fg%2F1pzr68h2r!19sChIJk7xV7Yi25YgRVV97DOwgVSM,IT Pro Services,5.0,4,Information services,"11173 Beach Blvd, Jacksonville, FL 32246, United States","7FQC+32 Southside Estates, Jacksonville, FL, USA",https://www.it-ps.net/,,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMLEhE2n417efkdjW0iFh66WmkKZVwC2ZpFOfFo=w426-h240-k-no,true,2–7 pm,2–7 pm,2–7 pm,2–7 pm,12–7 pm,12–7 pm,2–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:37.935Z,,,,
https://www.google.com/maps/place/Ring+Power+Lift+Trucks/data=!4m7!3m6!1s0x88e5ca3af66b9023:0x374d1a4979d6542a!8m2!3d30.2251903!4d-81.5894346!16s%2Fg%2F1v6l89f8!19sChIJI5Br9jrK5YgRKlTWeUkaTTc,Ring Power Lift Trucks,4.1,16,Forklift dealer,"8040 Philips Hwy, Jacksonville, FL 32256, United States","6CG6+36 Deerwood Center, Jacksonville, FL, USA",http://lifttrucks.ringpower.com/?utm_content=forklift&utm_source=gmb&utm_medium=referral&utm_campaign=gmb&utm_term=awareness,+1 904-448-5438,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMNnnUhKSyRODf8FXW8PW3WDzKRRa_G9ov5-5iF=w408-h307-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:42.871Z,,,· Delivery,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88e5b55a24f9e257:0xe0a6a4e40f24652e!8m2!3d30.2599225!4d-81.5285762!16s%2Fg%2F1thw2zd3!19sChIJV-L5JFq15YgRLmUkD-SkpuA,Chick-fil-A,4.6,2450,Fast food restaurant,"4625 Town Center Pkwy, Jacksonville, FL 32246, United States","7F5C+XH Windy Hill, Jacksonville, FL, USA",https://www.chick-fil-a.com/locations/fl/st-johns-town-center?utm_source=yext&utm_medium=link,+1 904-928-9498,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxS-GHc24gjTP3kfWw9Ex5pNt-F-xF2IvvKjDAa7l_Qhys4QGvch_BNfFLKsiG9PdQWpqI3nAxB2kNn6h8X27xdfzIsUXJfSzNJCCZRKsG4e7sTKO3uKyeTgbsjmloJ5ROPpcXL_InHskK-=w408-h544-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,Closed,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:48.205Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
"https://www.google.com/maps/place/Chancey+Metals,+LLC/data=!4m7!3m6!1s0x88e5cbb608a57759:0x946c9949293b58d5!8m2!3d30.2241586!4d-81.5707256!16s%2Fg%2F1tmg7chk!19sChIJWXelCLbL5YgR1Vg7KUmZbJQ","Chancey Metals, LLC",3.6,17,Metal fabricator,"9000 Cypress Green Dr Suite 201, Jacksonville, FL 32256, United States","6CFH+MP Baymeadows, Jacksonville, FL, USA",https://www.chanceymetals.com/,+1 904-260-6880,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNzPzX80VPwnQXs7v4uVlndwNnZ_4hnQ2yIAqCX=w408-h296-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:53.477Z,,,,
https://www.google.com/maps/place/J-Tech+Institute/data=!4m7!3m6!1s0x88e5cbaae8b3f0d9:0x185f7ffb52042b78!8m2!3d30.2087326!4d-81.56147!16s%2Fg%2F11b70kmhch!19sChIJ2fCz6KrL5YgReCsEUvt_Xxg,J-Tech Institute,4.3,270,Technical school,"8813 Western Way, Jacksonville, FL 32256, United States","6C5Q+FC Southside, Jacksonville, FL, USA",https://www.jtech.org/?utm_source=GMB&utm_medium=Organic&utm_campaign=GMB1,+1 877-447-0442,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOjIzftxNaqN3eiaWi-vrJG6WKl4lTRudDHwnSr=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,Closed,Closed,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:52:58.508Z,,,,
https://www.google.com/maps/place/St.+Johns+Town+Center/data=!4m7!3m6!1s0x88e5b55739c77f15:0xfaaf6c0f5a21959a!8m2!3d30.2568706!4d-81.5253244!16zL20vMGdkNzJr!19sChIJFX_HOVe15YgRmpUhWg9sr_o,St. Johns Town Center,4.5,16433,Shopping mall,"4663 River City Dr, Jacksonville, FL 32246, United States","7F4F+PV Windy Hill, Jacksonville, FL, USA",https://www.simon.com/mall/st-johns-town-center,+1 904-998-7156,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXBJBBpK-ZAfoM-25P-IYvx57eP16A-ONsrtTDxwSIzTOYH9xKynvDaWxJMk86VSkipZ4BndVr1JURL8JF142n0zhyLJ-rj2116eUSVFfyXbeOQ2O5fkH3IJDUqGl-qqRZmLknbnlkbJI=w408-h307-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–9 pm,10 am–9 pm,11 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:04.049Z,,,"Outdoor mall with known fashion, home goods & electronics brands, sit-down dining & quick snacks.",
https://www.google.com/maps/place/USAPARK+Airport+Parking/data=!4m7!3m6!1s0x88e5afaf0e0c4779:0x77c78161592ba49a!8m2!3d30.4850369!4d-81.6605616!16s%2Fg%2F113f75bx7!19sChIJeUcMDq-v5YgRmqQrWWGBx3c,USAPARK Airport Parking,4.6,1139,Airport parking lot,"1735 Airport Rd, Jacksonville, FL 32218, United States","F8PQ+2Q Northside, Jacksonville, FL, USA",https://www.usapark.net/,+1 904-741-2100,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlaphWGzmyHCowmSbIEOblnbtp1PUo6Gs-IAOeAMqmsP0sMLWhLsU8EBKl-fB-CgDgkyaqWvkzeCeGIj6BjqfKEKWefvlLHomQgqu-IxUqUNuanTSbJQX0mZ_RAK87EGdcfq7YHa6Kl1zx=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:09.107Z,,,,
https://www.google.com/maps/place/HCA+Florida+Memorial+Hospital/data=!4m7!3m6!1s0x88e5b5d8d9411885:0x642c3045359a9ac9!8m2!3d30.2881295!4d-81.6014969!16s%2Fm%2F04g3k77!19sChIJhRhB2di15YgRyZqaNUUwLGQ,HCA Florida Memorial Hospital,4.1,4919,Hospital,"3625 University Blvd S, Jacksonville, FL 32216, United States","79QX+7C Sans Souci, Jacksonville, FL, USA",https://www.hcafloridahealthcare.com/locations/memorial-hospital/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 904-702-6111,,https://lh3.googleusercontent.com/p/AF1QipPlMlqIx_UkguqE_x9bl318M0jPEv-8-9XPncje=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:14.441Z,,,,
https://www.google.com/maps/place/Lemon+Street+Beach+Access+Lot/data=!4m7!3m6!1s0x88e44929ff770aa1:0x5ea14aac4817275c!8m2!3d30.3237723!4d-81.3952409!16s%2Fg%2F11gm7_w1lr!19sChIJoQp3_ylJ5IgRXCcXSKxKoV4,Lemon Street Beach Access Lot,4.6,30,Parking lot,"2-76 Lemon St, Neptune Beach, FL 32266, United States","8JF3+GW Neptune Beach, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3PZlg6YF9nkduRgCROB28sxQMt-h_t02QDcefGaqV6iiQMimdsZZuF6nFyhJfGpq9E8oQMxre-C1baGSvt3UnZwXrVmRBGumE93wQ1a4LIHoUWdkfBhQ8HE_0hbR0qq62o3B2=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:17.303Z,,,,
https://www.google.com/maps/place/Dillon+Garage/data=!4m7!3m6!1s0x88e5b78015f3a383:0xe899d34bc78ae1dc!8m2!3d30.3086315!4d-81.6898151!16s%2Fg%2F11f3rb2vyb!19sChIJg6PzFYC35YgR3OGKx0vTmeg,Dillon Garage,3.2,10,Parking garage,"3 Shircliff Way, Jacksonville, FL 32204, United States","8856+F3 Riverside, Jacksonville, FL, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IjTKobtt1viTsJ2q555D9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.3561&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:20.163Z,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88e5b5785b2c35c1:0x2bb366447c8a2adc!8m2!3d30.2620624!4d-81.5559529!16s%2Fg%2F1tks73qw!19sChIJwTUsW3i15YgR3CqKfERmsys,Chick-fil-A,4.4,2829,Fast food restaurant,"4555 Southside Blvd, Jacksonville, FL 32216, United States","7C6V+RJ Windy Hill, Jacksonville, FL, USA",https://www.chick-fil-a.com/locations/fl/southside-blvd-at-tinseltown?utm_source=yext&utm_medium=link,+1 904-646-9333,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy1Z0NmQiklFfkIMwjMHKqdzsiz3ltoVwWE5wiruCWBiDH8yhkXwdmZzIrJzfQGd2WN4xk-UdLVpCaBTChj99aDUn2kto2piDh0H5lMQid7APJK3m69P4365soXtasiTbafNrqNllYhPX9=w408-h306-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:25.382Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Institute+of+Police+Technology+and+Management+%28IPTM%29/data=!4m7!3m6!1s0x88e44aa522e5eaff:0x7dd6755b96c988c8!8m2!3d30.2601677!4d-81.5019615!16s%2Fg%2F11b64qry0m!19sChIJ_-rlIqVK5IgRyIjJllt11n0,Institute of Police Technology and Management (IPTM),5.0,4,Educational institution,"12000 Alumni Dr, Jacksonville, FL 32224, United States","7F6X+36 Southside, Jacksonville, FL, USA",http://www.iptm.org/,+1 904-620-4786,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM89PH4hiAB_Ddm_WX7NmU76lg3tk33IsRFAILM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:30.214Z,,,,
https://www.google.com/maps/place/WallyPark+Airport+Parking+-+Garage+%28JAX%29/data=!4m7!3m6!1s0x88e5afab7c4fc3ef:0x95816112dadd2125!8m2!3d30.4833297!4d-81.6497344!16s%2Fg%2F1pv2ldxb0!19sChIJ78NPfKuv5YgRJSHd2hJhgZU,WallyPark Airport Parking - Garage (JAX),4.5,1521,Airport shuttle service,"1201 Airport Rd, Jacksonville, FL 32218, United States","F9M2+84 Northside, Jacksonville, FL, USA",https://www.wallypark.com/jacksonville/,+1 904-741-4008,,https://lh3.googleusercontent.com/p/AF1QipM00-bDaP678M_3Zjo7_GWDL4BZhftqEhNbSpN4=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:33.495Z,,,,
https://www.google.com/maps/place/Avenues+Walk+Park-n-Ride+Center/data=!4m7!3m6!1s0x88e5cb379b5b4029:0xeb07dd955aec047!8m2!3d30.1764331!4d-81.5530462!16s%2Fg%2F11h2n90gr2!19sChIJKUBbmzfL5YgRR8CuVdl9sA4,Avenues Walk Park-n-Ride Center,4.4,10,Transportation service,"10508 Avenues Walk Blvd, Jacksonville, FL 32258, United States","5CGW+HQ Southside, Jacksonville, FL, USA",https://www.jtafla.com/ride-jta/how-to-ride/park-n-ride/,+1 904-630-3100,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw8mZH76MuJL5zWdcyqi43qfZIi7DjPrFe44963lXvJ4qdqZ1k_n3mfjvCWE9rgYbKLYmNVl1cZbCYR6IiG436qPCC6cjRhH5sEXWBg-MJrPV5CwXmT4GG_OGGLek5RliVdbKI=w493-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:36.399Z,,,,
https://www.google.com/maps/place/Park+EZ+Fly+Ride/data=!4m7!3m6!1s0x88e5afa92bcc8a13:0xabeecadb4237b482!8m2!3d30.484961!4d-81.661851!16s%2Fg%2F1tm8ldjd!19sChIJE4rMK6mv5YgRgrQ3QtvK7qs,Park EZ Fly Ride,3.1,249,Airport parking lot,"1759 Airport Rd, Jacksonville, FL 32218, United States","F8MQ+X7 Northside, Jacksonville, FL, USA",http://www.parkezflyride.com/,+1 904-723-1111,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSytCtAhNN2PtxwDmxkWS6Ron1j7GKaeZuMhjaz_PsD2M0mamoGtw_FJQRhA-xzqEcNoX9ClY1pZvRL0LUZsVZS99N7iA68kDFxRftCz8rU4tL8V1YCUzseSVQHds1LIN6SGNHr4WA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Secret+Cove+Jacksonville+FL/@30.2537538,-81.5677794,14z",2025-10-28T18:53:41.744Z,,,,
