placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info
https://www.google.com/maps/place/Nardini+Brothers+Elec+Supply+Co/data=!4m7!3m6!1s0x89c24df968b5e04b:0xc0e371379b4e8058!8m2!3d40.653158!4d-74.1316607!16s%2Fg%2F1thcnpkq!19sChIJS-C1aPlNwokRWIBOmzdx48A,Nardini Brothers Elec Supply Co,4.8,6,Electrician,"84 W 7th St, Bayonne, NJ 07002, United States","MV39+78 Bayonne, New Jersey, USA",,+1 201-437-4700,Open · Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DqFTfB-ioFuInRBVADzacw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.39696&pitch=0&thumbfov=100,false,7 am–10 pm,7 am–6 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:34:47.419Z,,
https://www.google.com/maps/place/Attisano+Electric+%2FSRA/data=!4m7!3m6!1s0x89c25198f6e8c81b:0x51b03da8748a2f50!8m2!3d40.685716!4d-74.1024824!16s%2Fg%2F1wt3pb1w!19sChIJG8jo9phRwokRUC-KdKg9sFE,Attisano Electric /SRA,4.5,8,Electrician,"45 W 53rd St, Bayonne, NJ 07002, United States","MVPX+72 Bayonne, New Jersey, USA",https://www.sraelectricnj.com/,+1 201-858-2778,Open · Closes 12 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ttcrGvJybvdveJVhM0J_bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.195295&pitch=0&thumbfov=100,true,Open 24 hours,7 am–8 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:34:52.313Z,,
https://www.google.com/maps/place/Kachmar+Electric+Guaranteed/data=!4m7!3m6!1s0x89c24dff36133783:0xad35624708087bc4!8m2!3d40.655781!4d-74.129439!16s%2Fg%2F1w0r0tv5!19sChIJgzcTNv9NwokRxHsICEdiNa0,Kachmar Electric Guaranteed,5.0,1,Electrician,"72 W 9th St, Bayonne, NJ 07002, United States","MV4C+86 Bayonne, New Jersey, USA",https://www.newjersey-electrical.com/electrician-in-bayonne/,+1 201-436-6288,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r49Fn0uP3CUnLPS7XiWKJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.9766&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:34:57.148Z,,
https://www.google.com/maps/place/Advanced+Electrical+Systems/data=!4m7!3m6!1s0x89c251edf8036e3f:0xbf12a7749cd10fd6!8m2!3d40.6701143!4d-74.1122312!16s%2Fg%2F1tp1zqs9!19sChIJP24D-O1RwokR1g_RnHSnEr8,Advanced Electrical Systems,3.4,7,Electrician,"13 E 31st St, Bayonne, NJ 07002, United States","MVCQ+24 Bayonne, New Jersey, USA",,+1 201-823-1287,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UlbzPqm6WJzWADJkrSP5oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.431896&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:01.996Z,,
https://www.google.com/maps/place/Barrier+Electric/data=!4m7!3m6!1s0x89c24df75ff662ab:0xeaf6ca6d714ced52!8m2!3d40.6547512!4d-74.1354832!16s%2Fg%2F1tqcm3rd!19sChIJq2L2X_dNwokRUu1McW3K9uo,Barrier Electric,,,Electrician,"181 Avenue A A, Bayonne, NJ 07002, United States","MV37+WR Bayonne, New Jersey, USA",http://www.barrierelectric.com/,+1 201-823-2542,Open · Closes 12 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o6Jt9CfV6PhdvC6UDAhmbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.96417&pitch=0&thumbfov=100,false,7 am–12 am,7 am–7 pm,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:06.781Z,,
https://www.google.com/maps/place/United+Electrics+Contracting+Llc/data=!4m7!3m6!1s0x89c251f6347daed7:0x563a9bc903b14425!8m2!3d40.6687159!4d-74.1227484!16s%2Fg%2F11fll6nzxb!19sChIJ1659NPZRwokRJUSxA8mbOlY,United Electrics Contracting Llc,5.0,1,Electrician,"139 W 25th St, Bayonne, NJ 07002, United States","MV9G+FW Bayonne, New Jersey, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zu8-t5_yGeD1t_33ozR66w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.666668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:09.926Z,,
https://www.google.com/maps/place/ND+Electric+LLC/data=!4m7!3m6!1s0x1c4f30ab5926235:0x15dcd4db19d0919f!8m2!3d40.883307!4d-74.1355184!16s%2Fg%2F11x6wbv2nl!19sChIJNWKStQrzxAERn5HQGdvU3BU,ND Electric LLC,5.0,24,Electrician,,,https://www.ndelectricllc.com/,+1 201-644-6263,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOv24AbXA8PH3QcOxuS1F5STMe5aTfuX7zXtUsU=w408-h306-k-no,true,8 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:14.672Z,,
https://www.google.com/maps/place/Efficient+Electric/data=!4m7!3m6!1s0x89c25201ef65757b:0xd2640bde30b6deaf!8m2!3d40.66047!4d-74.1248018!16s%2Fg%2F1pt_0rhzv!19sChIJe3Vl7wFSwokRr962MN4LZNI,Efficient Electric,,,Electrician,"381 Avenue C, Bayonne, NJ 07002, United States","MV6G+53 Bayonne, New Jersey, USA",,,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPbsAbqqagCrRKO5J1mz0T3etCdkmSvthKDPcD7=w408-h272-k-no,true,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:19.500Z,,
https://www.google.com/maps/place/Hansson%27s+A%2FC+%26+Heating+Inc/data=!4m7!3m6!1s0x3aac8cb0dc608f9:0x65ca659586eca255!8m2!3d40.732786!4d-74.075413!16s%2Fg%2F11vyc_4myj!19sChIJ-QjGDcvIqgMRVaLshpVlymU,Hansson's A/C & Heating Inc,5.0,12,HVAC contractor,,,https://www.hanssonsacheatinginc.com/,+1 201-858-8364,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNl5al-lsSQTCmvpV5WTlrWm4uApgtFK9cJK7Ov=w408-h544-k-no,true,8:30 am–4:30 pm,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:24.286Z,,
https://www.google.com/maps/place/Craig+Water+Damage+Restoration+%26+Repair/data=!4m7!3m6!1s0x89c2513192d3e17f:0x5ddb67611b3c82d5!8m2!3d40.6634329!4d-74.1191667!16s%2Fg%2F11xlzrj6f6!19sChIJf-HTkjFRwokR1YI8G2Fn210,Craig Water Damage Restoration & Repair,5.0,28,Water damage restoration service,"473 Broadway ste 194, Bayonne, NJ 07002, United States","MV7J+98 Bayonne, New Jersey, USA",https://craigwaterpompano.com/,+1 201-979-2055,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNywtCWDwYJdVkB_xzHqap-qlpV1iITxf5KZGFW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:29.069Z,,
https://www.google.com/maps/place/DRP+Electrical+Contracting/data=!4m7!3m6!1s0x89c24e73af11d1d5:0x14e4902559a79df5!8m2!3d40.6326054!4d-74.1158064!16s%2Fg%2F1vl5hpn7!19sChIJ1dERr3NOwokR9Z2nWSWQ5BQ,DRP Electrical Contracting,4.9,186,Electrician,"412 Cary Ave, Staten Island, NY 10310, United States","JVMM+2M Staten Island, New York, USA",https://www.drpelectric.com/,+1 718-447-7275,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOhJCk3_HSduPrFxlIRJXEYP0OovSbB6udlGXIG=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:34.117Z,,
https://www.google.com/maps/place/AC+Hardware/data=!4m7!3m6!1s0x89c251981ef31271:0x3bb3939ab6cb3ee!8m2!3d40.683074!4d-74.1016516!16s%2Fg%2F1tgh8gql!19sChIJcRLzHphRwokR7rNsqzk5uwM,AC Hardware,4.2,206,Hardware store,"1030 Broadway, Bayonne, NJ 07002, United States","MVMX+68 Bayonne, New Jersey, USA",http://www.acehardware.com/store-details/14478?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=14478,+1 201-243-1900,"Closed · Opens 9 am Sun

Confirmed by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUa1nd26Sz5zipsGHrte2E9gaJQS56OKrYTMGkjdARim8ytG1890GChLelHQWv2FTMbDkWGIkKTA5oR2wtW3jRRKcoBH_4ei7WXyooHfFYP47Ydngm4sroCSPGZHKPu4QohjI-0g=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,8:30 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:39.108Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Molloy+Electric+Inc/data=!4m7!3m6!1s0x89c24fb585f89b43:0x367b653c186caea7!8m2!3d40.6345915!4d-74.1156229!16s%2Fg%2F11ng644lrk!19sChIJQ5v4hbVPwokRp65sGDxlezY,Molloy Electric Inc,4.9,70,Electrician,"996 Castleton Ave, Staten Island, NY 10310, United States","JVMM+RQ Staten Island, New York, USA",http://molloyelectric.com/,+1 718-524-5513,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZlNxMhyRWftVACOMG4MBm-ml74RHwvPoWAg6ADABcIVCs0mL1OtJCzXFbYLOjgnZJyjL4mZI91z8hYyTtEQr9riqH5ydAbUZqizLf4GZ4jducfYek-KqRIY9lqz2bUAItLuwJwnAhB3NS=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:44.006Z,,
https://www.google.com/maps/place/I.+Halper+Paper+and+Supplies/data=!4m7!3m6!1s0x89c251ddad53adf3:0x53b63421b1775c53!8m2!3d40.6594552!4d-74.0975825!16s%2Fg%2F12627m3d7!19sChIJ861Trd1RwokRU1x3sSE0tlM,I. Halper Paper and Supplies,4.3,21,Restaurant supply store,"51 Hook Rd, Bayonne, NJ 07002, United States","MW52+QX Bayonne, New Jersey, USA",http://www.ihalper.com/,+1 973-675-6633,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMoI5dxW83Mq9YtrE_RQy2W27P5WsJEkeuMCcBx=w408-h271-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:48.839Z,· Delivery,
https://www.google.com/maps/place/Hot+%26+Toasty+Bagels+LLC/data=!4m7!3m6!1s0x89c251975f27212d:0x803e0f0d9b35ac29!8m2!3d40.6831284!4d-74.1049897!16s%2Fg%2F1tld12bz!19sChIJLSEnX5dRwokRKaw1mw0PPoA,Hot & Toasty Bagels LLC,4.6,323,Bakery,"1024 Avenue C, Bayonne, NJ 07002, United States","MVMW+72 Bayonne, New Jersey, USA",https://mylightspeed.app/DZBXYOKC/C-ordering,+1 201-339-0755,Closed · Opens 6 am Sun,,https://lh3.googleusercontent.com/p/AF1QipPhZ644BL-e4AfhLCMA-So6rAScD25mDaD8iPqU=w408-h306-k-no,true,6 am–2 pm,6 am–2 pm,6 am–1 pm,6 am–1 pm,6 am–1 pm,6 am–1 pm,6 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:53.827Z,· Dine-in · Takeaway · Delivery,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x89c251fb50df3a61:0x9b790e6a62884835!8m2!3d40.661342!4d-74.105671!16s%2Fg%2F1tj4zmc3!19sChIJYTrfUPtRwokRNUiIYmoOeZs,Lowe's Home Improvement,4.0,1272,Home improvement store,"400 Bayonne Crossing Way, Bayonne, NJ 07002, United States","MV6V+GP Bayonne, New Jersey, USA",https://www.lowes.com/store/NJ-Bayonne/2676?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-2676-_-na-_-0-_-0&y_source=1_MTE4Mjc5NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 201-243-5110,,,https://lh3.googleusercontent.com/p/AF1QipOGYVnb1ljRJfaTk3W9pXWZyuS9EFWnkasZ8E8O=w408-h272-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:35:59.240Z,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Roger+De+Electric/data=!4m7!3m6!1s0x89c24dbc7270455d:0x60ec149da498c879!8m2!3d40.6365011!4d-74.1550824!16s%2Fg%2F1tj5rn5m!19sChIJXUVwcrxNwokReciYpJ0U7GA,Roger De Electric,5.0,1,Electrician,"2844 Richmond Ter, Staten Island, NY 10303, United States","JRPV+JX Staten Island, New York, USA",,+1 718-273-5577,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SJqsTSeP4mHrdAVI-r97-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.60107&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:02.143Z,,
https://www.google.com/maps/place/Gramercy+Electric+Inc/data=!4m7!3m6!1s0x89c25aac6a7a3155:0xfef3f842e31e12e2!8m2!3d40.6374246!4d-74.1148433!16s%2Fg%2F11c1p2f3mc!19sChIJVTF6aqxawokR4hIe40L48_4,Gramercy Electric Inc,5.0,2,Electrician,"659 Henderson Ave, Staten Island, NY 10310, United States","JVPP+X3 Staten Island, New York, USA",https://gramercyelectric.com/,+1 718-567-2300,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMI9-20pv6W-vVveBaQ1Un4lu4bqaNV2lIiDWsv=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:06.985Z,,
https://www.google.com/maps/place/Electric+Mont+corp/data=!4m7!3m6!1s0x89c24f9d9944d265:0x19062f02c3c5d832!8m2!3d40.5899256!4d-74.0952144!16s%2Fg%2F11t8d76kkx!19sChIJZdJEmZ1PwokRMtjFwwIvBhk,Electric Mont corp,5.0,20,Electrical installation service,"187 Cromwell Ave, Staten Island, NY 10304, United States","HWQ3+XW Staten Island, New York, USA",https://www.electricmontcorp.com/home,+1 347-592-5772,"Open · Closes 10 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipNY9NOOhO6sF9jaD2m1mgnBMk3x3QZ86Hb8Nfnw=w408-h306-k-no,true,7 am–10 pm,8:30 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:11.788Z,,
https://www.google.com/maps/place/Hudson+Collision+%26+Auto+Repair+Center/data=!4m7!3m6!1s0x89c251f7a57305c1:0x2bbd01037c2d8413!8m2!3d40.6678844!4d-74.1218807!16s%2Fg%2F1tj8bb6j!19sChIJwQVzpfdRwokRE4QtfAMBvSs,Hudson Collision & Auto Repair Center,4.6,111,Auto body shop,"641 John F. Kennedy Blvd, Bayonne, NJ 07002, United States","MV9H+56 Bayonne, New Jersey, USA",,+1 201-339-1706,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhn6rqcRBWFw6KxQaRAM065v5WI-c5kNdDx9A8vaBCwPXrmLEeZwve9LhPtXLeuuoOfUW9ihDAXq-yN6Jj82IRBlwHUqMCcQQDZtZALDK8TeXzqeUMOD5JFYe0yB3pTidRtC07bg=w408-h306-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:16.686Z,,
https://www.google.com/maps/place/Costco+Wholesale/data=!4m7!3m6!1s0x89c2514a02fc1667:0x77de1063ce66ca92!8m2!3d40.673383!4d-74.1040528!16s%2Fg%2F11f7n0b5m3!19sChIJZxb8AkpRwokRkspmzmMQ3nc,Costco Wholesale,4.5,4636,Warehouse store,"21 Goldsborough Dr, Bayonne, NJ 07002, United States","MVFW+99 Bayonne, New Jersey, USA",https://www.costco.com/warehouse-locations/bayonne-NJ-1334.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,+1 201-354-2335,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzJYgcP_3_GngFcCVoY8pEpRLKCWzTWbcabD8efqt_LbZddGe2iLGK1-mmVH6ffogkMYglOkkrnNn4uAoF30ODCpSKxAYcFIdEUb11I7X65ysRHvQyRfwWETF0znw50NTs1rjfs4BC08O0=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:21.897Z,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Ny+Marine+Generator+%26+Propulsion+Co./data=!4m7!3m6!1s0x89c24e6b1c51c9d7:0xfbe76b2e56e39b20!8m2!3d40.632!4d-74.103735!16s%2Fg%2F1ttq2__m!19sChIJ18lRHGtOwokRIJvjVi5r5_s,Ny Marine Generator & Propulsion Co.,3.0,2,Marine supply store,"487 Kissel Ave, Staten Island, NY 10301, United States","JVJW+RG Staten Island, New York, USA",http://www.nymarinegenerator.com/,+1 646-239-6538,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M0R93QRP4YrRM-VLEDWLRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.366974&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:26.804Z,· Delivery,
https://www.google.com/maps/place/Bavarian+Auto+Gallery/data=!4m7!3m6!1s0x89c251fc2bf00001:0x1fb1c8ca9ea71d8a!8m2!3d40.6574437!4d-74.1186748!16s%2Fg%2F11hdcc9rgs!19sChIJAQDwK_xRwokRih2nnsrIsR8,Bavarian Auto Gallery,4.5,292,Used car dealer,"401 NJ-440, Bayonne, NJ 07002, United States","MV4J+XG Bayonne, New Jersey, USA",https://www.bavarianautogallery.com/,+1 201-823-3800,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzhtUh2jtYfzlMwOBCOk2C5CcHCtA4UMdp_hf8nB8eracYvjads1FLwdwmtJe0cHqtB65orHck2XEO4NXWyZUjGk2lC__4ACo6Wk0wJ422cG_9CnzVTOVGwdMO6KjTNDLXpbnzakw=w493-h240-k-no,true,10 am–8 pm,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:31.679Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Pro+Phase+Electric+LLC/data=!4m7!3m6!1s0xc3c3121eac88535:0xa8268ea0a25720bc!8m2!3d40.897583!4d-74.3917234!16s%2Fg%2F11t9ks6x5p!19sChIJNYXI6iExPAwRvCBXoqCOJqg,Pro Phase Electric LLC,,,Electrician,,,https://www.theprophaseelectric.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11077549923371203061,+1 551-301-4047,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMGHe9hKrt-ktpr62n6mKw_PRdzEItKqYDtMT1N=w408-h544-k-no,true,9 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:43.625Z,,
https://www.google.com/maps/place/Trimalawn+Equipment/data=!4m7!3m6!1s0x89c24c2e7d844bb1:0xca75daccf08e65f7!8m2!3d40.6125878!4d-74.1329422!16s%2Fg%2F1tfvtvrl!19sChIJsUuEfS5MwokR92WO8Mzadco,Trimalawn Equipment,3.8,111,Lawn mower store,"2081 Victory Blvd, Staten Island, NY 10314, United States","JV78+2R Staten Island, New York, USA",http://trimalawn.net/,+1 718-761-5166,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOT4iqXNiw5grii2G4tolaDcNGN4jEDYwZhGcDO=w495-h240-k-no,true,8:30 am–2 pm,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:48.501Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/CB+Mills+Electric/data=!4m7!3m6!1s0x89c25c3d2391f33f:0x48603c83eaaeb8f5!8m2!3d40.6342763!4d-74.1185336!16s%2Fg%2F11h4cgcqgd!19sChIJP_ORIz1cwokR9biu6oM8YEg,CB Mills Electric,,,Utility contractor,"1076 Castleton Ave, Staten Island, NY 10310, United States","JVMJ+PH Staten Island, New York, USA",,+1 718-381-1081,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZYE8IyOInl2TfndwlSEjqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.13936&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:51.183Z,,
https://www.google.com/maps/place/Ridge+Electric+Corp/data=!4m7!3m6!1s0x89c24d26219b2d01:0x718c181289c54f43!8m2!3d40.5872467!4d-74.1978695!16s%2Fg%2F11fw8dpsfr!19sChIJAS2bISZNwokRQ0_FiRIYjHE,Ridge Electric Corp,5.0,1,Electrician,"4392 Victory Blvd, Staten Island, NY 10314, United States","HRP2+VV Staten Island, New York, USA",,+1 917-873-5445,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMulPeibUw6pK1BUTPwjijOA-MhXl8Wvy8Zw0Xd=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:36:56.095Z,,
https://www.google.com/maps/place/NJ+Generator+Repair+%26+Service+Solutions/data=!4m7!3m6!1s0x89c3b4a6016a8015:0x3be28555ca241c19!8m2!3d40.6064221!4d-74.3093854!16s%2Fg%2F11gfnfbc31!19sChIJFYBqAaa0w4kRGRwkylWF4js,NJ Generator Repair & Service Solutions,5.0,1,Electric motor repair shop,,,,+1 732-352-3913,Closed · Opens 8 am Sun,,https://lh3.googleusercontent.com/p/AF1QipP6O9rFXcFaXtB33RvwFZYRJDpFJGuXgLnYdd7q=w408-h349-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:37:00.766Z,,
https://www.google.com/maps/place/Bay+Point+Electrical+Contractors/data=!4m7!3m6!1s0x89c236b856902845:0x59e080364eae6a4b!8m2!3d40.4275476!4d-74.1033183!16s%2Fg%2F126406nbm!19sChIJRSiQVrg2wokRS2quTjaA4Fk,Bay Point Electrical Contractors,5.0,6,Electrician,"10 Pulsch St, Port Monmouth, NJ 07758, United States","CVHW+2M Port Monmouth, Middletown Township, NJ, USA",http://baypointelectric.com/,+1 732-787-2680,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xPr7IHm78gZcW6xg4UQORA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.75284&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Bayonne+NJ/@40.6683557,-74.1178151,14z",2026-01-10T23:37:05.943Z,,Identifies as women-owned
