placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x87b23dd2cd5cf18f:0x9afebb35382625f2!8m2!3d35.4357121!4d-97.3947425!16s%2Fg%2F1tc_fs6t!19sChIJj_FczdI9socR8iUmODW7_po,Chick-fil-A,4.4,3231,Fast food restaurant,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,"7331 SE 29th St, Midwest City, OK 73110, United States","CJP4+74 Midwest City, Oklahoma, USA",https://www.chick-fil-a.com/locations/ok/29th-town-center?utm_source=yext&utm_medium=link,+1 405-741-1500,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4yZqHR0U-erVxTdjJPShr39v1pCseh7Plp3M41OAbnE-MFk6jlawiX9zshRgge8c2Yu-3UI2nxiDNyfqOr4Nk08ralcxyu5LvDhA-PZQJ3oxLy30fykYXZAhaX_pNMjeqq9I=w408-h306-k-no,true,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,6:30 am–9 pm,Closed,6:30 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:04:40.928Z,,
https://www.google.com/maps/place/P1+OU+Medical+Center/data=!4m7!3m6!1s0x87b217143b068d93:0xa8e3bf9e64389a2d!8m2!3d35.4811934!4d-97.5002654!16s%2Fg%2F11h2ykpl7r!19sChIJk40GOxQXsocRLZo4ZJ6_46g,P1 OU Medical Center,3.5,64,Parking garage,,"Oklahoma City, OK 73104, United States","FFJX+FV Central Oklahoma City, Oklahoma City, OK, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mYnspMfllIj-t10DdPKpKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.2805&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:04:44.261Z,,
"https://www.google.com/maps/place/Barnes+Wrecker+Service,+Inc./data=!4m7!3m6!1s0x87b23bf8ad0fb2d9:0xdecbd7fc75da6b6c!8m2!3d35.4366105!4d-97.350991!16s%2Fg%2F1thlnl89!19sChIJ2bIPrfg7socRbGvadfzXy94","Barnes Wrecker Service, Inc.",4.6,504,Towing service,,"10103 SE 29th St, Midwest City, OK 73130, United States","CJPX+JJ Midwest City, Oklahoma, USA",https://www.barneswrecker.com/,+1 405-737-7625,"Open 24 hours

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipM63hTgtxAedDDEkyQ2XXGhb7d6tfBkUPjmg-gA=w408-h304-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:04:50.432Z,Identifies as women-owned,
https://www.google.com/maps/place/Metro+Parking+Garage/data=!4m7!3m6!1s0x87b2172e91396a91:0xef2ffc396a7f724e!8m2!3d35.4700201!4d-97.5193642!16s%2Fg%2F1tds7647!19sChIJkWo5kS4XsocRTnJ_ajn8L-8,Metro Parking Garage,3.3,30,Parking garage,,"321 Robert S Kerr Ave, Oklahoma City, OK 73102, United States","FFCJ+27 Central Oklahoma City, Oklahoma City, OK, USA",https://www.oklahomacounty.org/County-Information/Parking,+1 405-270-0082,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzxMZRMmscOKWHdcTxBAy9jvkmMT2hdfOjmS6e4qNiqBSyIlBue7eUCYhWA5jyOkSiOSItkcOg643hxMIYpWPdiImBPyDAujtwWsX053oGCTMC3hKPojrk3TZhfJhCOUIwPa00=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:04:55.764Z,,
https://www.google.com/maps/place/OU+Parking+Garage/data=!4m7!3m6!1s0x87b217168224dec1:0xa118295182640a56!8m2!3d35.4809001!4d-97.4991896!16s%2Fg%2F11fx8wmnlc!19sChIJwd4kghYXsocRVgpkglEpGKE,OU Parking Garage,5.0,4,Parking lot,,"729-801 Stanton L Young Blvd, Oklahoma City, OK 73104, United States","FGJ2+98 Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-271-0636,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L3ltJdxe99fn5wLhOCjNCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.3961&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:01.280Z,,
https://www.google.com/maps/place/Convention+Center+Garage/data=!4m7!3m6!1s0x87b217ba3286a1fb:0xaf16a4bc36fa677d!8m2!3d35.4614028!4d-97.5138178!16s%2Fg%2F11q2mk_k86!19sChIJ-6GGMroXsocRfWf6NrykFq8,Convention Center Garage,3.6,32,Parking garage,,"15 SW 4th St, Oklahoma City, OK 73109, United States","FF6P+HF Central Oklahoma City, Oklahoma City, OK, USA",https://www.embarkok.com/parking/convention-center-garage,+1 405-297-2540,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQ8fWnw5DmQ8W4Wxx5dnyaxR0H_3PrVD2BRupxfSia1jxI899By2fA9faKVd6qysaniVdN0GuicEhVOLzfT-wvVsAUwXnChPEWt3ZoiyGkgIArsr6kWDEjhAbwjJjxwA6RAnncqg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:06.622Z,,
https://www.google.com/maps/place/OU+Physicians+Parking+Garage+%28Williams+Pavilion%29/data=!4m7!3m6!1s0x87b21716b8a24653:0xc9d7c501d51a77e4!8m2!3d35.47877!4d-97.4973418!16s%2Fg%2F11gr3ftmnt!19sChIJU0aiuBYXsocR5Hca1QHF18k,OU Physicians Parking Garage (Williams Pavilion),4.0,20,Parking garage,,"825 NE 10th St, Oklahoma City, OK 73104, United States","FGH3+G3 Central Oklahoma City, Oklahoma City, OK, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-0wRld0e76A7K4MdjkkDsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.09702&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:09.567Z,,
"https://www.google.com/maps/place/Premium+Parking+Service,+LLC/data=!4m7!3m6!1s0x87b2170051cdd1bf:0x575e0d0a47965dfa!8m2!3d35.4697789!4d-97.5218476!16s%2Fg%2F11xn61mvzk!19sChIJv9HNUQAXsocR-l2WRwoNXlc","Premium Parking Service, LLC",3.7,6,Parking lot,,"511 Couch Dr, Oklahoma City, OK 73102, United States","FF9H+W7 Central Oklahoma City, Oklahoma City, OK, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyN4ugoUni3S5YYkgVcr0y36QZWTlH5PDOExopm4gf6gwZVn4Aywe5orsAIyh9uNnU6youEYJgQ3HSjdRnx5-b2CEqZjeMThWEWuTZbebVpAkItHsEul8l9R1iwUyFULhd4lAs8=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:12.438Z,,
https://www.google.com/maps/place/The+Children%27s+Hospital+Parking+P2/data=!4m7!3m6!1s0x87b217140f927ce3:0x588303fcf07da274!8m2!3d35.4812688!4d-97.4982926!16s%2Fg%2F11gd688gz2!19sChIJ43ySDxQXsocRdKJ98PwDg1g,The Children's Hospital Parking P2,3.8,6,Parking lot,,"873 Stanton L Young Blvd, Oklahoma City, OK 73104, United States","FGJ2+GM Central Oklahoma City, Oklahoma City, OK, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sd1F2KgOazxJ8d_xD11SYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.60945&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:15.151Z,,
https://www.google.com/maps/place/T-Mobile+Experience+Store/data=!4m7!3m6!1s0x87b23dd1842f98b5:0xbb51bbeb7e8019e2!8m2!3d35.4356525!4d-97.4003966!16s%2Fg%2F1vk6zr3p!19sChIJtZgvhNE9socR4hmAfuu7Ubs,T-Mobile Experience Store,3.7,242,Cell phone store,"Wireless provider offering cell phones, data plans, Internet devices & accessories. · In-store pick-up","7195 SE 29th St, Midwest City, OK 73110, United States","CHPX+7R Midwest City, Oklahoma, USA",https://www.t-mobile.com/stores/bd/t-mobile-midwest-city-ok-73110-9092?utm_source=google&utm_medium=lastmile&utm_campaign=9092,+1 405-736-6849,"Open ⋅ Closes 8 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOJR45qbRkmVx7ORjUW-RT7TZukxioGiJvUNjQN=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,11 am–6 pm,10 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:20.282Z,,
https://www.google.com/maps/place/A-Tech+Paving/data=!4m7!3m6!1s0x87b21958de28e859:0x4db63cffac62ee3f!8m2!3d35.47178!4d-97.4314727!16s%2Fg%2F11c5fzjvw7!19sChIJWego3lgZsocRP-5irP88tk0,A-Tech Paving,3.8,8,Contractor,,"500 N Vickie Dr, Oklahoma City, OK 73117, United States","FHC9+PC Del City, Oklahoma, USA",,+1 405-418-4741,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPnojL2ZUtOyp_HRv3rCICLwB9llxx61PfZ4BKB=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:25.485Z,,
https://www.google.com/maps/place/Main+Street+Parking/data=!4m7!3m6!1s0x87b21798a1425ebf:0x3aedc7296527690c!8m2!3d35.46787!4d-97.5151545!16s%2Fg%2F11y5h9zwdn!19sChIJv15CoZgXsocRDGknZSnH7To,Main Street Parking,4.8,5,Parking garage,,"119 W Main St, Oklahoma City, OK 73102, United States","FF9M+4W Central Oklahoma City, Oklahoma City, OK, USA",https://mainstreetparkingokc.com/,+1 405-445-7000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGioo32uhjWpJs-cVWwH-gHJlIUE46YSiEpvrDYHOmTW1p5TjTnVp1U8pUxRe9ElUGnbIRUdN_sdEc21XdAzBk5yDU18zlvnuvRHD5s9UY4XpReo6z-H5PalXJDFGddncJx67Ztrd4UXQE=w519-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:28.335Z,,
https://www.google.com/maps/place/USA+Park+Airport+parking/data=!4m7!3m6!1s0x87b211e5430f5f03:0xb73ad708d0481142!8m2!3d35.426152!4d-97.6014!16s%2Fg%2F11b5pjw0dm!19sChIJA18PQ-URsocRQhFI0AjXOrc,USA Park Airport parking,4.8,2209,Airport parking lot,,"3901 S Meridian Ave, Oklahoma City, OK 73119, United States","C9GX+FC Southwest Oklahoma City, Oklahoma City, OK, USA",https://www.usaparkokc.com/,+1 405-681-7275,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN_IJj_kWq4FMniu1zhZkkPrHAuMroPzK9pQORE=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:33.491Z,,
https://www.google.com/maps/place/Devon+Energy+Center+Garage/data=!4m7!3m6!1s0x87b21729580b864b:0x1dcf885534538076!8m2!3d35.4680789!4d-97.5181185!16s%2Fg%2F11cs2hcftw!19sChIJS4YLWCkXsocRdoBTNFWIzx0,Devon Energy Center Garage,4.7,13,Parking garage,,"101 N Harvey Ave, Oklahoma City, OK 73102, United States","FF9J+6Q Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-235-3611,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxy_dmykv4zSH-HnOVASdG1wZ-G9zHigJtnXhuNw2biVHmh-xe2FlONm_G2o9R1Gdp-L4LilQ_rwyDogMP1LrUhitiIZRq7k5KzjRIFzIxRo_aDQJsMgFHfU6KoKvG49Rdnkugq=w408-h715-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:38.949Z,,
"https://www.google.com/maps/place/American+Parking,+Lot+313+-+Plaza+Garage/data=!4m7!3m6!1s0x87b2172eeea13a15:0x4b6889fd4b23a6c5!8m2!3d35.4699893!4d-97.5175095!16s%2Fg%2F1tgh3h8c!19sChIJFTqh7i4XsocRxaYjS_2JaEs","American Parking, Lot 313 - Plaza Garage",2.6,41,Parking lot,,"227 Robert S Kerr Ave, Oklahoma City, OK 73102, United States","FF9J+XX Central Oklahoma City, Oklahoma City, OK, USA",http://www.americanparking.com/,+1 405-232-3171,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuBoIscBb-aw0PsRkgICE1ozqdt3s6mzk_7htuUj1UwV4RpQopzechYawrpcYwB2CQ9A50FEzGg-hy-Gj8lIMn8yVSC1kLCO-ihNvDkun7jmRcrltjqkvU3PdOhmJ4yA_1P2wcdA=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:43.896Z,,
https://www.google.com/maps/place/Revolutionary+Parking+Management/data=!4m7!3m6!1s0x87b217d713f3ec1f:0xd45caae8d5d6d0f7!8m2!3d35.47009!4d-97.5205922!16s%2Fg%2F11ycyzp9hp!19sChIJH-zzE9cXsocR99DW1eiqXNQ,Revolutionary Parking Management,,,Parking lot,,"425 Robert S Kerr Ave, Oklahoma City, OK 73102, United States","FFCH+2Q Central Oklahoma City, Oklahoma City, OK, USA",https://www.revolutionaryparking.com/,+1 405-442-7210,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7lwwKODNKB3rOM2PDcbXFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.5808&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-10-28T19:05:48.656Z,,
https://www.google.com/maps/place/Moore+ave+vehicle+parking/data=!4m7!3m6!1s0x87b215ad8e22aa1b:0x3d1283151ae005f1!8m2!3d35.3615162!4d-97.4970248!16s%2Fg%2F11xfs6httf!19sChIJG6oijq0VsocR8QXgGhWDEj0,Moore ave vehicle parking,,,Parking lot,,"2532 N Moore Ave, Moore, OK 73160, United States","9G63+J5 Moore, Oklahoma, USA",,+1 405-221-9929,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMWpXVxP_Szx6QBqYQ6gOXJPG8R2XoDBYUYxEiU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-10-28T19:06:02.238Z,,
https://www.google.com/maps/place/Principle/data=!4m7!3m6!1s0x87b213005095795f:0x4e9df7e3fc076eb0!8m2!3d35.3494019!4d-97.5577085!16s%2Fg%2F11vy5blftx!19sChIJX3mVUAATsocRsG4H_OP3nU4,Principle,,,Parking lot,,"2601 SW 119th Terrace, Oklahoma City, OK 73170, United States","8CXR+QW South Oklahoma City, Oklahoma City, OK, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=raHyPoR4x3Tdr2wSSdGVLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.426155&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-10-28T19:06:04.981Z,,
https://www.google.com/maps/place/Moore+Parking+Lot+Services/data=!4m7!3m6!1s0x87b26ad498eda7b9:0xa94c544756cdaa0c!8m2!3d35.333184!4d-97.4764452!16s%2Fg%2F11cm035lct!19sChIJuaftmNRqsocRDKrNVkdUTKk,Moore Parking Lot Services,3.7,3,,,"600 S Eastern Ave, Moore, OK 73160, United States","8GMF+7C Moore, Oklahoma, USA",,+1 405-790-0709,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bK59RmlFhCZZvP7Qqli_HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.43305&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Moore+OKC+OK/@35.3395079,-97.4867028,14z",2025-10-28T19:06:09.753Z,,
https://www.google.com/maps/place/AvionAero+FBO/data=!4m7!3m6!1s0x87b2051c77c21f3b:0xbddcdba8b9c772ba!8m2!3d35.5378911!4d-97.6420641!16s%2Fg%2F1ts3lq5l!19sChIJOx_CdxwFsocRunLHuajb3L0,AvionAero FBO,4.5,30,Fixed-base operator,,"7200 NW 63rd St, Bethany, OK 73008, United States","G9Q5+55 Bethany, Oklahoma, USA",http://www.avionaero.com/,+1 405-709-1550,"Open ⋅ Closes 10 pm

Updated by others 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAaql50BQTtLUzrlgb6_LoEMbf6UR760ScXNjzE1PMMbUrwUIzs3XsHhaizNqeJkF4ZJXcT2tQvlgc0Nzd6nN2hZ-ypGiRMX_W682Lu_cIaTv_dlkAFbbFSBSyxspT-qmfA2UX=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bethany+OKC+OK/@35.5186678,-97.6322639,14z",2025-10-28T19:06:23.634Z,,
https://www.google.com/maps/place/Public+Parking+Lot/data=!4m7!3m6!1s0x87b21f336c08b7bf:0x2754e06b8d0b8ab0!8m2!3d35.654113!4d-97.4824562!16s%2Fg%2F11h8f_vlym!19sChIJv7cIbDMfsocRsIoLjWvgVCc,Public Parking Lot,4.4,5,Parking lot,,"16 W 1st St, Edmond, OK 73003, United States","MG39+J2 Edmond, Oklahoma, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnNLFOF0ccocXs572Gy1ZzaK7EUEg-7J-J8buSeBFpBFWxWTBGi3d3gFklqizZrFJYRpYmrXsO92Qu69tRWZ8-Njy__bzAQ5tN3LZhMWdLVXXy0yiV7DmWS37jwE1kJqdJq1Wu=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:41.989Z,,
https://www.google.com/maps/place/Bausher+Place+Visitor+Parking/data=!4m7!3m6!1s0x87b21ff385502cf3:0xaa64e9be3cebcabc!8m2!3d35.6597305!4d-97.4718042!16s%2Fg%2F11n83nyd63!19sChIJ8yxQhfMfsocRvMrrPL7pZKo,Bausher Place Visitor Parking,5.0,1,Parking lot,,"Edmond, OK 73034, United States","MG5H+V7 Edmond, Oklahoma, USA",,+1 405-974-2780,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzE8SmHR6dgSvOIkd_lGnzt0ZhVUUc4KEaDXeS6KeOtYMdWWxwTFMViDhvct_RWAA3RNwaafSc0jBuOCcuMycdk9vrScAQ_ezduV2mIjGW3c8oba4BjYzguwuc5mB_q6rlHoP50hQ=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:44.745Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+27/data=!4m7!3m6!1s0x87b21ff090e7e527:0x5b09d7226083fbbe!8m2!3d35.6578531!4d-97.4746951!16s%2Fg%2F11nnvg6kkv!19sChIJJ-XnkPAfsocRvvuDYCLXCVs,UCO Parking Lot 27,5.0,1,Parking lot,,"232 N University Dr, Edmond, OK 73034, United States","MG5G+44 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGakETz9aNCg5xcFO42USaU_gMmyQxg6PQ8fWoQYVWMs63kkzw8VIfAlZKXuxtyxW8l6SfV_dsjYWYl4qOvCZMvkXPKjDTKtVTMawxsNxzWcb7TI5Id2XjwqYwSnFK2eVMqtja=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:47.841Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+57/data=!4m7!3m6!1s0x87b21fa88a05c981:0x6ef807972ad11463!8m2!3d35.6571266!4d-97.475243!16s%2Fg%2F11rggqdgl8!19sChIJgckFiqgfsocRYxTRKpcH-G4,UCO Parking Lot 57,5.0,1,Parking lot,,"329 E Campbell St, Edmond, OK 73034, United States","MG4F+VW Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwr2tPb8T9nBy4wcMf-Kqz6mWi6rGF_FEdTEEAuYdyoanIzmPySdniIBHR77_jj6_jirOgi59mzeqyGrqSF9RFKbeco_psgNMFxMf3SbLTJ2xtWnCNTjBzqdouLpq05SVciVXiKwQ=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:50.827Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+29/data=!4m7!3m6!1s0x87b21f5651c80419:0xa61b663c61df0b91!8m2!3d35.6586332!4d-97.4753681!16s%2Fg%2F11rggqd005!19sChIJGQTIUVYfsocRkQvfYTxmG6Y,UCO Parking Lot 29,5.0,1,Parking lot,,"330 E Ayers St, Edmond, OK 73034, United States","MG5F+FV Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5qm1DsehVwxhUmXYiq9u2oUAFrEbifeaZxu2PVCLKU5ZAHth9FNi6-CoEM0G2E75axyYNn76fXWw6zs8c2ODWgeLaRVi1Os6fTx1zy3Eh3QSBqr3gTyKCFV4opg8CPMOEvBWS-A=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:53.639Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+25/data=!4m7!3m6!1s0x87b21f56b1ce4d53:0xd9aa95cc81cc117d!8m2!3d35.6572177!4d-97.4759147!16s%2Fg%2F11nnvg90p8!19sChIJU03OsVYfsocRfRHMgcyVqtk,UCO Parking Lot 25,5.0,1,Parking lot,,"309 E Campbell St, Edmond, OK 73034, United States","MG4F+VJ Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyIinyARHa6of-GWd5dS81Nlvi6qYy1acxVBZ7jwHE2sqVVNpw0L0CPvViD077Nd8HFAcE0x2EFpoCOO4wE_v84x9blkY8gBvW6nxqs9mPWIgCrb-qnAds-EqFlHhQZwQrc-AhQlg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:56.307Z,,
https://www.google.com/maps/place/UCO+Parking+Lot+46/data=!4m7!3m6!1s0x87b21f7caa112281:0xc66843070f951b9b!8m2!3d35.6605709!4d-97.4740593!16s%2Fg%2F11rggq8dxv!19sChIJgSIRqnwfsocRmxuVDwdDaMY,UCO Parking Lot 46,5.0,1,Parking lot,,"100 University Dr, Edmond, OK 73034, United States","MG6G+69 Edmond, Oklahoma, USA",http://uco.edu/parking,+1 405-974-2960,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3laQ5pafd3LthX4zVdD8SJ-L-9eZcvGRr91czk-jgK5kGQCvbR-5IrKk8o_DZ4sdtO05TdbdXdhWype63ilkX3mtHI2WLOwekyJBxUSnUjWTV9FCwHl1O9nILJorfMmsCIMnsdg=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Edmond+OKC+OK/@35.6528323,-97.4780954,14z",2025-10-28T19:06:59.215Z,,
