placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,attributes,isBlackOwned
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x5495a77893e876a5:0x60c46e2648e84d87!8m2!3d45.5594288!4d-122.7023166!16s%2Fg%2F1tmpvpnp!19sChIJpXbok3inlVQRh03oSCZuxGA,Concentra Urgent Care,4.2,1360,Occupational health service,"3449 N Anchor St #300A, Portland, OR 97217, United States","H75X+Q3 Portland, Oregon, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 503-283-0013,"Open ⋅ Closes 4 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noZPFBdBCUvymX6Jv5rnndIMkjPv4iEGPr1JBemFlLvBMPECyFqlAYNAvFKxWfZhwxxfoGaP2if6zU7y9xH13hz8bfwWxKOKhayAUIABjGmzRs8VWjfnZgi2Y2rDyhkhUrwOlBk=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Mississippi+Avenue+Portland+OR/@45.5611549,-122.6760145,14z",2025-09-10T20:05:37.078Z,,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,,
https://www.google.com/maps/place/Fresh+Faces+RX+%7C+Advanced+Aesthetics+in+Portland+%7C+Dr+Jodee+M+Anderson+MD/data=!4m7!3m6!1s0x549509ff01ddfb59:0x1c321975c36a73dc!8m2!3d45.5349637!4d-122.6975946!16s%2Fg%2F1tmgc40t!19sChIJWfvdAf8JlVQR3HNqw3UZMhw,Fresh Faces RX | Advanced Aesthetics in Portland | Dr Jodee M Anderson MD,4.9,356,Medical spa,"2235 NW Savier St, Portland, OR 97210, United States","G8M2+XX Portland, Oregon, USA",https://www.freshfacesrx.com/,+1 503-880-5755,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPtBqtsgx1-1jXgNbj29LeL0SbJDcPP06rM6K_L=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Mississippi+Avenue+Portland+OR/@45.5611549,-122.6760145,14z",2025-09-10T20:05:41.701Z,LGBTQ+ friendly,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,,
https://www.google.com/maps/place/Providence+ExpressCare+-+North+Lombard+Urgent+Care/data=!4m7!3m6!1s0x5495a7ee5852e74b:0xf97bc9aa87eb2916!8m2!3d45.5824399!4d-122.7244942!16s%2Fg%2F11bzt94vsd!19sChIJS-dSWO6nlVQRFinrh6rJe_k,Providence ExpressCare - North Lombard Urgent Care,4.0,49,Urgent care center,"5308 N Lombard St Suite 102, Portland, OR 97203, United States","H7JG+X6 Portland, Oregon, USA",https://www.providence.org/locations/urgent-care/or/expresscare-north-lombard?Is=location&y_source=1_OTU3NTY4Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 888-227-3312,"Open ⋅ Closes 8 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMs9jtqn8zcAk7VqG7C07rZbkvg4cNO-rijaygC=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Mississippi+Avenue+Portland+OR/@45.5611549,-122.6760145,14z",2025-09-10T20:05:50.792Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,
https://www.google.com/maps/place/Garden+Home+Care/data=!4m7!3m6!1s0x54950dd1bb5f9743:0x44ad518e6d13ceeb!8m2!3d45.4610078!4d-122.7588334!16s%2Fg%2F11sjg1j5bb!19sChIJQ5dfu9ENlVQR684TbY5RrUQ,Garden Home Care,5.0,4,Assisted living facility,"8150 SW 80th Ave, Portland, OR 97223, United States","F66R+CF Portland, Oregon, USA",http://www.gardenhomecares.com/,+1 503-719-5933,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP_ykfq8BOcTk7rF36EGwiKGZlEPOcV4QqE3RBb=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:13.987Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/AccentCare/data=!4m7!3m6!1s0x54950afb352f63af:0x9a5eadfe020db157!8m2!3d45.4768252!4d-122.6715394!16s%2Fg%2F11b6p5f8gy!19sChIJr2MvNfsKlVQRV7ENAv6tXpo,AccentCare,3.8,16,Hospice,"6500 S Macadam Ave #160, Portland, OR 97239, United States","F8GH+P9 Portland, Oregon, USA",https://www.accentcare.com/seasons-hospice-palliative-care-announcement,+1 866-238-8010,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pv0OfPIOCzAboihFizoA9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.91042&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:26.740Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/The+WellBridge+Clinic/data=!4m7!3m6!1s0x5495a0dd5e0bd753:0x8c7f239b278a5a65!8m2!3d45.4959231!4d-122.6229732!16s%2Fg%2F11clgk_76k!19sChIJU9cLXt2glVQRZVqKJ5sjf4w,The WellBridge Clinic,4.9,195,Acupuncturist,"3705 SE Cesar Estrada Chavez Blvd, Portland, OR 97202, United States","F9WG+9R Portland, Oregon, USA",https://wellbridgeclinic.com/,+1 503-544-9611,"Open ⋅ Closes 6:30 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPqvMjAWKj8xZhmhSCnkN5XGBxQqTOrrlPYY9ev=w408-h257-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:31.480Z,LGBTQ+ friendly,8:30 am–6:30 pm,Closed,8:30 am–4:30 pm,Closed,Closed,Closed,8:30 am–6:30 pm,,
https://www.google.com/maps/place/Care+Home+Finder/data=!4m7!3m6!1s0x54959f4f483a4c3b:0xe6d73f3ed8d627ad!8m2!3d45.5355706!4d-122.5676353!16s%2Fg%2F11bwzrwrpd!19sChIJO0w6SE-flVQRrSfW2D4_1-Y,Care Home Finder,,,Assisted living facility,"9240 NE Schuyler St, Portland, OR 97220, United States","GCPJ+6W Portland, Oregon, USA",http://carehomefinder.us/,+1 503-254-7600,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOpOYKStvYDF3oeRWqAM3-5AJ8b7lmf9zM8soaI=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:35.992Z,,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–2 pm,10 am–2 pm,8 am–7 pm,8 am–7 pm,,
https://www.google.com/maps/place/OHSU+Adult+Intensive+Care+Unit/data=!4m7!3m6!1s0x54950a46db5a158f:0xa89eb109dba59a0a!8m2!3d45.4992458!4d-122.6851434!16s%2Fg%2F11f_xr8h4g!19sChIJjxVa20YKlVQRCpql2wmxnqg,OHSU Adult Intensive Care Unit,2.4,5,Medical clinic,"OHSU Hospital, 3181 SW Sam Jackson Park Rd, Portland, OR 97239, United States","F8X7+MW Portland, Oregon, USA",https://www.ohsu.edu/knight-cardiovascular-institute/cardiovascular-intensive-care-unit,+1 503-494-8311,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMrB4rBFxjOr413EfLSNwBXMKFmVdN6U1xmFM_u=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:45.307Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Adult+Care+Home/data=!4m7!3m6!1s0x5495994ab8380003:0xe3e4ee83739ae745!8m2!3d45.5049956!4d-122.4682426!16s%2Fg%2F11jnxb0rwk!19sChIJAwA4uEqZlVQRReeac4Pu5OM,Adult Care Home,5.0,1,Corporate office,"2421 SE 190th Ave, Portland, OR 97233, United States","GG3J+XP Portland, Oregon, USA",,+1 503-890-1151,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8iWB7f3xKPnsPKK7i6sU-3vqUqDwfK0Yvh7unnmaMKB4V6ME_nhEiuC366YXeEi-NGqUNDJPor_Sn8WQM3Zc6WefG-2AAu01Cit2qYzDQYbhSUhM1sLyTyC4bc8yu7yfiBY_4=w408-h544-k-no,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:48.142Z,,,,,,,,,,
https://www.google.com/maps/place/Yamhill+Adult+Care+Home/data=!4m7!3m6!1s0x5495a31943581fc1:0xf546889d75f02848!8m2!3d45.5157475!4d-122.503542!16s%2Fg%2F11vjkxctz1!19sChIJwR9YQxmjlVQRSCjwdZ2IRvU,Yamhill Adult Care Home,5.0,19,Assisted living facility,"15550 SE Yamhill St, Portland, OR 97233, United States","GF8W+7H Portland, Oregon, USA",,+1 503-484-8024,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNMJcOC0FV76iEtJQ8bnZI2vuFQ_m_dirafAI7w=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:06:53.193Z,Identifies as women-owned,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,8 am–8 pm,7 am–9 pm,7 am–9 pm,,
https://www.google.com/maps/place/Credena+Health+Clinic/data=!4m7!3m6!1s0x5495a1610b3d7be3:0x5140eab0f4f8d525!8m2!3d45.5269073!4d-122.6115851!16s%2Fg%2F11k53_d4qq!19sChIJ43s9C2GhlVQRJdX49LDqQFE,Credena Health Clinic,5.0,5,Pharmacy,"5050 NE Hoyt St # 222, Portland, OR 97213, United States","G9GQ+Q9 Portland, Oregon, USA",https://www.providence.org/credena-health/locations/portland,+1 503-215-9968,Closed ⋅ Opens 2 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kUnYBFBC1NUEDs10qLSQDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.88072&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:02.855Z,,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",Closed,Closed,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",· Delivery,
https://www.google.com/maps/place/REMOVING+OBSTACLES+TO+HELP+SENIORS+ACHIEVE+A+SUCCESSFUL+HOME+SALE/data=!4m7!3m6!1s0x5495094689d70c1b:0x254ac0349f7858ea!8m2!3d45.511817!4d-122.777965!16s%2Fg%2F11f63x_4zz!19sChIJGwzXiUYJlVQR6lh4nzTASiU,REMOVING OBSTACLES TO HELP SENIORS ACHIEVE A SUCCESSFUL HOME SALE,,,Home health care service,"9755 SW Barnes Rd, Portland, OR 97225, United States",,https://www.portlandseniormoves.com/contact,+1 503-793-8605,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gDoQQEvwVAsyJ_XlMq-EQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.44737&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:05.172Z,,,,,,,,,,
https://www.google.com/maps/place/Assure+Psychiatry/data=!4m7!3m6!1s0x54950bd86ebe3f4f:0xef19935c03414c93!8m2!3d45.5212312!4d-122.681834!16s%2Fg%2F11v0__zqds!19sChIJTz--btgLlVQRk0xBA1yTGe8,Assure Psychiatry,5.0,4,Mental health clinic,"511 SW 10th Ave #601, Portland, OR 97205, United States","G8C9+F7 Portland, Oregon, USA",http://www.assurepsychiatry.com/,+1 971-244-8844,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UNl7FraN_bHnTkAkUdJqog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.89175&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:09.770Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,,
https://www.google.com/maps/place/Lounge+Lizard/data=!4m7!3m6!1s0x5495a09fb22e1725:0x38dd5d5608d66462!8m2!3d45.5119558!4d-122.6512007!16s%2Fg%2F1vpq6lr_!19sChIJJRcusp-glVQRYmTWCFZd3Tg,Lounge Lizard,4.6,319,Antique furniture store,"1426 SE Hawthorne Blvd, Portland, OR 97214, United States","G86X+QG Portland, Oregon, USA",http://www.pdxloungelizard.com/,+1 503-452-6940,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0jjoVd3lUOh_5Vm0gccBRgeq3g_3k1bPi2RJ2CSimL0Gv6Hc0aRooTUptFvIawSO3GCW_9f4vRXm6LwcwM89PLwLXsrjX9JFWiXsjetE4xpdChDE1FovCpmzWmuhDc4tnrl8j=w408-h329-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:14.757Z,LGBTQ+ friendly,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,"Eclectic emporium showcasing an ever-changing variety of mid-century furnishings, decor & lamps. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Blesseded+Hands+Home-Care/data=!4m7!3m6!1s0x54956b41951f6839:0xa5d7d6ccbe51b5f0!8m2!3d45.3070557!4d-122.9480294!16s%2Fg%2F11pf8jny1_!19sChIJOWgflUFrlVQR8LVRvszW16U,Blesseded Hands Home-Care,5.0,14,Home health care service,"3100 Haworth Ave # 230, Newberg, OR 97132, United States","8342+RQ Newberg, Oregon, USA",http://blessededhands.com/,+1 971-281-8700,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UgSOyeYKlMiUYphmGwUs0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.97005&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:19.205Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/Helping+Hands+For+Seniors/data=!4m7!3m6!1s0x54950c4ffab1441b:0x1b55fa8405362f44!8m2!3d45.4458179!4d-122.7856939!16s%2Fg%2F11cs4g0s4t!19sChIJG0Sx-k8MlVQRRC82BYT6VRs,Helping Hands For Seniors,4.8,6,Assisted living facility,"10200 SW Nimbus Ave #G5, Portland, OR 97223, United States","C6W7+8P Portland, Oregon, USA",https://www.helpinghandspdx.com/,+1 503-746-4740,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipM5NUjJEwTdxOatQc0I_Ac0lxSPW1E8Aca4NoaP=w537-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:23.736Z,,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,
https://www.google.com/maps/place/Serenity+Adult+Care+Home+II/data=!4m7!3m6!1s0x54950bffff18d5c7:0x30a19332ec502565!8m2!3d45.4947764!4d-122.7785574!16s%2Fg%2F1tfppdkb!19sChIJx9UY__8LlVQRZSVQ7DKToTA,Serenity Adult Care Home II,,,Adult foster care service,"9950 SW Thurlow Dr, Portland, OR 97225, United States","F6VC+WH Portland, Oregon, USA",,+1 503-206-5421,Open ⋅ Closes 7:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P7gjMN5O6iRNvrWLa6v1MQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.22025&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:28.220Z,,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,,
https://www.google.com/maps/place/F.r.t.+Adult+Care+Home/data=!4m7!3m6!1s0x54950be042655555:0x49e0415fc1e3296c!8m2!3d45.5013689!4d-122.7532254!16s%2Fg%2F11hy9nrfdd!19sChIJVVVlQuALlVQRbCnjwV9B4Ek,F.r.t. Adult Care Home,5.0,2,Retirement home,"7435 SW Canyon Rd, Portland, OR 97225, United States","G62W+GP Portland, Oregon, USA",,+1 503-292-0077,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Eg7mEV_qu1ObK_1Q8gtH-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.1309&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:30.655Z,,,,,,,,,,
https://www.google.com/maps/place/iHome+Care/data=!4m7!3m6!1s0x5495a18a036e3517:0xdb38c3e5c68c2e73!8m2!3d45.4891723!4d-122.5391754!16s%2Fg%2F11vhc02__k!19sChIJFzVuA4qhlVQRcy6MxuXDONs,iHome Care,,,Home health care service,"12032 SE Holgate Blvd, Portland, OR 97266, United States","FFQ6+M8 Portland, Oregon, USA",https://www.ihomecaredialysis.com/,+1 503-760-3919,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7BOj4QVYuB_2PL1stzsk-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.99533&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:33.259Z,,,,,,,,,,
"https://www.google.com/maps/place/OHSU+Center+for+Women%27s+Health,+Marquam+Hill/data=!4m7!3m6!1s0x54950a443abfaeef:0x2f6d5f8038213369!8m2!3d45.4997406!4d-122.6845779!16s%2Fg%2F11xbwj1mr!19sChIJ766_OkQKlVQRaTMhOIBfbS8","OHSU Center for Women's Health, Marquam Hill",3.3,108,Medical clinic,"Kohler Pavilion, 808 SW Campus Dr, Portland, OR 97239, United States","F8X8+V5 Portland, Oregon, USA",https://www.ohsu.edu/womens-health/ohsu-center-womens-health-marquam-hill?utm_source=gmb&utm_medium=organic&utm_content=dcd7f189-058d-5ee2-a5d6-4bb2e5cdef32,+1 503-418-4500,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOhO2eSNYoF72zDkI9v1L2o38gYlznQ5b52mdhZ=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Ladd's+Addition+Portland+OR/@45.5088736,-122.6493032,14z",2025-09-10T20:07:37.719Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
"https://www.google.com/maps/place/OHSU+Palliative+Care+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950b727d9fea21:0xe15798dff9d62318!8m2!3d45.4982735!4d-122.6713792!16s%2Fg%2F11r42tl0xh!19sChIJIeqffXILlVQRGCPW-d-YV-E","OHSU Palliative Care Clinic, South Waterfront",1.0,1,Medical clinic,"3485 S Bond Ave Building 2, Portland, OR 97239, United States","F8XH+8C Portland, Oregon, USA",https://www.ohsu.edu/health/palliative-care?utm_source=gmb&utm_medium=organic&utm_content=clinic-palliativecare-southwaterfront,+1 503-494-6594,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqTOkN2wMwhhewzSiZkulnl9N6eql_d5lpsk25MCcO9U21j8T-MiPwZOkjv2oGnmayM_0lxFSI3m4NX3UycyB3e2vZI5VGpRkWB2aPPbcGKZC_5Z_x08J2cTxFgUR0VnC6hPs=w408-h307-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:07:59.104Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x54950b68c1e62a39:0xfa683fc5dec417ee!8m2!3d45.4576597!4d-122.7102975!16s%2Fg%2F1td2b0y3!19sChIJOSrmwWgLlVQR7hfE3sU_aPo,Home Instead,5.0,1,Home health care service,"9320 SW Barbur Blvd # 160, Portland, OR 97219, United States","F75Q+3V Portland, Oregon, USA",http://www.homeinstead.com/266,+1 503-248-0695,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zEecOyE1VCKohJcxG1DbVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.82767&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:04.140Z,,,,,,,,,,
"https://www.google.com/maps/place/OHSU+Immediate+Care+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950baabb5ac9b3:0x478e1d5236bbf505!8m2!3d45.4988736!4d-122.6712913!16s%2Fg%2F11l3h_ts2q!19sChIJs8lau6oLlVQRBfW7NlIdjkc","OHSU Immediate Care Clinic, South Waterfront",2.8,37,Medical group,"3303 S Bond Ave Building 1, Portland, OR 97239, United States","F8XH+GF Portland, Oregon, USA",https://www.ohsu.edu/primary-care/ohsu-immediate-care-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=clinic-primarycare-southwaterfront-immediatecare,+1 503-494-1700,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPCHdNBBTyc6KEEQBQfhsbW_OPEE8vCaVr_jsST=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:08.789Z,LGBTQ+ friendly,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,
"https://www.google.com/maps/place/OHSU+Primary+Care+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a6866955555:0x13d77c32e459f182!8m2!3d45.4992761!4d-122.6709847!16s%2Fg%2F11dfxwc35q!19sChIJVVWVZmgKlVQRgvFZ5DJ81xM","OHSU Primary Care Clinic, South Waterfront",2.8,33,Medical clinic,"3303 S Bond Ave Building 1 12th Floor, Portland, OR 97239, United States","F8XH+PJ Portland, Oregon, USA",https://www.ohsu.edu/primary-care/ohsu-primary-care-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=98fad098-07e1-5949-8ed3-ceb3106d8ac6,+1 503-494-8573,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npQdRsHZ_xJHNKXhcthZ8tUqyMtC2A-kLEl3ACHf0P2anAGzZ2OMCr24CZBMKT4vxbY_YIKWWI5nH1ox__DhICQSTlzNYnU7TRaALocrYISfhua1rluIbEgLpv-0gGW3krpkhKvUw=w408-h307-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:13.562Z,,7 am–8 pm,7 am–8 pm,7 am–8 pm,9 am–1 pm,Closed,7 am–8 pm,7 am–8 pm,,
https://www.google.com/maps/place/OHSU+Center+for+Health+%26+Healing/data=!4m7!3m6!1s0x54950a6866955555:0xbfccc746c4b52be8!8m2!3d45.4988986!4d-122.6712684!16s%2Fm%2F05h1xqp!19sChIJVVWVZmgKlVQR6Cu1xEbHzL8,OHSU Center for Health & Healing,4.1,182,Medical Center,"3303 S Bond Ave &, 3485 S Bond Ave, Portland, OR 97239, United States","F8XH+HF Portland, Oregon, USA",https://www.ohsu.edu/visit/center-health-healing-building-1,+1 503-494-8311,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrBk45vgElHLaneDE_rhNwXxOg92nWXnj_ERMZeGXy2vWTvGtQbYnaXxYH75dXoz3DjBxRsKdRqBkqMopiGEGf5CMcoLUeD8vwAAd7bt572-KYTNUpfoLYyDrUvWdqNz4gKlB4=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:18.651Z,,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,
https://www.google.com/maps/place/Andaluz+Waterbirth+Center/data=!4m7!3m6!1s0x54950a4244b2ee77:0xc9281b72a33546ee!8m2!3d45.4989326!4d-122.6781272!16s%2Fg%2F1tf7xf2b!19sChIJd-6yREIKlVQR7kY1o3IbKMk,Andaluz Waterbirth Center,4.7,80,Birth center,"3323 SW Naito Pkwy, Portland, OR 97239, United States","F8XC+HP Portland, Oregon, USA",http://www.waterbirth.net/,+1 503-885-0228,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMhTC37rlb9ax9BGPlaO09XpN3tQlkfI9gTLdb8=w408-h611-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:23.552Z,,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,10 am–6 pm,10 am–6 pm,,
"https://www.google.com/maps/place/OHSU+Rehabilitation+Clinic,+South+Waterfront/data=!4m7!3m6!1s0x54950a686450eec3:0x4b494aaa13feee4!8m2!3d45.498849!4d-122.6712887!16s%2Fg%2F11bwnygh8y!19sChIJw-5QZGgKlVQR5O4_oaqUtAQ","OHSU Rehabilitation Clinic, South Waterfront",2.9,13,Physical therapy clinic,"1st Floor, 3303 S Bond Ave Building 1, Portland, OR 97239, United States","F8XH+GF Portland, Oregon, USA",https://www.ohsu.edu/rehabilitation-services/ohsu-rehabilitation-clinic-south-waterfront?utm_source=gmb&utm_medium=organic&utm_content=95981890-53a1-5035-8885-2726a686fa26,+1 503-494-3151,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOJoroGLe-rvjbKOhlYlcsXgQLs2cEifK9SPNGz=w408-h463-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Waterfront+Portland+OR/@45.4976278,-122.6700401,14z",2025-09-10T20:08:28.241Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
