placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Delmarva+Landscaping+LLC/data=!4m7!3m6!1s0x89b8f34161f9c88f:0x50160d42a460de4d!8m2!3d38.7394793!4d-75.6033091!16s%2Fg%2F11jxnpmtcf!19sChIJj8j5YUHzuIkRTd5gpEINFlA,Delmarva Landscaping LLC,1.0,1,Landscaper,"Cedar Corners, Cedar St, Bridgeville, DE 19933, United States",,,+1 302-841-5714,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XSpSea-uZc_EdGpuHrjlyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.84384&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:23.706Z,,
https://www.google.com/maps/place/Still+Pond+Nursery+Sales/data=!4m7!3m6!1s0x89b8ed81b853c845:0x99b8516553c5bab7!8m2!3d38.7014002!4d-75.5028064!16s%2Fg%2F11q2y1896f!19sChIJRchTuIHtuIkRt7rFU2VRuJk,Still Pond Nursery Sales,4.6,14,Garden center,"13257 Seashore Hwy, Georgetown, DE 19947, United States","PF2W+HV Georgetown, Delaware, USA",http://spnsinc.com/,+1 302-290-9125,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUsRnwO430O2L269K6ozWpolADCF7V9V9s9gmcuVXjwSYL6_Opyg0QFLVNQ159uKMVCxILVrRwmOxEBma3ePpqej6Gb6efCFMFKHapWmbNEMDtDMBdiCjtqpS1S9WC4m9sqrBu=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:27.985Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Perez+lawn+and+landscaping/data=!4m7!3m6!1s0x89b8eb5a0e024051:0xd5b30966aceeebb9!8m2!3d38.671547!4d-75.412027!16s%2Fg%2F11fk3zw6hw!19sChIJUUACDlrruIkRuevurGYJs9U,Perez lawn and landscaping,5.0,22,Landscape designer,"19253 County Seat Hwy, Georgetown, DE 19947, United States","MHCQ+J5 Georgetown, Delaware, USA",http://www.perezlawncarede.com/,+1 302-745-5194,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF86pCKDkyXphsLy4qr-sLRUWJqCXekEkuL4Mk9bnFll72yCJip5dwyVaQSzcPyCLRjL8ZP3y3U90FBYo5rRxcjEzLoZ_WdvK8ScyxAAbMV27615ETbTbOtKgONo09TTcg3SSUTPNhgcdBk=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:32.415Z,,
https://www.google.com/maps/place/Al%27s+Affordable+Tree+Care/data=!4m7!3m6!1s0x89b8f96cc1510f25:0xb809a504f82746b3!8m2!3d38.5736248!4d-75.6307335!16s%2Fg%2F1wk7rryp!19sChIJJQ9RwWz5uIkRs0Yn-ASlCbg,Al's Affordable Tree Care,4.9,70,Tree service,"712 Vine St, Bethel, DE 19931, United States","H9F9+CP Bethel, Delaware, USA",http://www.alsaffordabletree.com/,+1 302-875-7380,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH38h3lnUAiunUT_itm7sCTH45mPn4tgnuQfgqKbGXMpeFkurGXwzEkSWBxbA_rF8hIFv1bGzh0g1sj0tU_Q0AsCso2xiQqP2J1WAK4HlrQQx1CCmHZVSSW2-G7RgsJI3T68LY=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:36.696Z,,
https://www.google.com/maps/place/YardWorks+LLC/data=!4m7!3m6!1s0x89b8f2ee7e1b21e5:0x9b54936bdeb245cc!8m2!3d38.7269146!4d-75.3534809!16s%2Fg%2F11c2jzbjrh!19sChIJ5SEbfu7yuIkRzEWy3muTVJs,YardWorks LLC,5.0,4,Landscaper,,,http://www.facebook.com/yardworks101,+1 302-604-1160,Closes soon · 4 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNNf_-pvmF_EtM86yTijS7v7EoDGW29gn_yj44aHDlulaVjHV-mCfxV8jYTKpua__vu6d4MYDhyjFqq3vlDqGHD08duAAuLE4TDXiSIhStq9ssvM8DkOH2i8xcgZssABj95sEldQVLsvAu=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:40.897Z,,
https://www.google.com/maps/place/Henry%27s+Hardscaping+%26+More+LLC/data=!4m7!3m6!1s0x2fe5012483e55055:0x58a8bcd6c98ae7b5!8m2!3d38.7269146!4d-75.3534809!16s%2Fg%2F11sts_y6z0!19sChIJVVDlgyQB5S8RteeKyda8qFg,Henry's Hardscaping & More LLC,5.0,1,Landscaper,,,http://henryshardscaping.com/,+1 302-278-8178,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXZHGjlX-K9iNSutUfkxO1Z0BJDjyuz9TST2JpD0Bz8Y9MEu_q1TwmHVJG8eVELjLtq55AWH21R2A-a38enWMJFjumTcUC3eEqru01pjZmWGefJd6dmTZQeDnZL1k5qpL3lmfQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Seaford+DE/@38.6412256,-75.6110381,14z",2026-04-29T19:26:45.179Z,,
https://www.google.com/maps/place/Boni+Landscaping/data=!4m7!3m6!1s0x89b8eaa07926aaab:0xca14844f605c1bf1!8m2!3d38.7050045!4d-75.3414228!16s%2Fg%2F11v0bxb_1r!19sChIJq6omeaDquIkR8RtcYE-EFMo,Boni Landscaping,5.0,17,Landscaper,"23612 Saulsbury Ln, Georgetown, DE 19947, United States","PM45+2C Georgetown, Delaware, USA",https://bonilandscape.com/,+1 302-569-8852,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUqHxj00n_vHyJ-uhhj0RJjk8nBn81qjjW8QiWWTMtyaMsOM_fRCLUGRwyRCE_oQuJbI4NpMdB34QhGJRqP0qS1bcAb_-FmLocB0sJnRk8-7sLf6pAWeq6tZmVgZToX_dl0ZKBPN2XsuwH=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:02.438Z,,
https://www.google.com/maps/place/Jm+Diaz+Ladscaping+%26+Hardscape+in+Georgetown+DE/data=!4m7!3m6!1s0x89b8eb01e63d9bc7:0x5d794c934c61643c!8m2!3d38.7102384!4d-75.36259!16s%2Fg%2F11r_m8x_q5!19sChIJx5s95gHruIkRPGRhTJNMeV0,Jm Diaz Ladscaping & Hardscape in Georgetown DE,4.3,6,Landscaper,"22257 Gwen Ave, Georgetown, DE 19947, United States","PJ6P+3X Georgetown, Delaware, USA",,+1 302-864-3565,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEs2wt-AfuxM-QmG4iWuIXj705bcVlnog9cdVDd7KqPAykMExqZJcUSVvGIYIwwIjb1eLN-lEiJdD7_t9GUn9RTbxecZLbYbIWZdkx3eY8L1eDMkvbVXUtYBxJBOoEUFhoi_yv-=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:06.821Z,,
https://www.google.com/maps/place/S.CHAVEZ+LANDSCAPING+LLC/data=!4m7!3m6!1s0x89b8eb0046eae4f5:0xde9ef8031a300fbf!8m2!3d38.69202!4d-75.3866913!16s%2Fg%2F11gy9mjz96!19sChIJ9eTqRgDruIkRvw8wGgP4nt4,S.CHAVEZ LANDSCAPING LLC,3.7,9,Gardener,"111 N Race St, Georgetown, DE 19947, United States","MJR7+R8 Georgetown, Delaware, USA",,+1 302-212-6054,Closes soon · 4 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmZdqTXDZwPJIV4sbPfSBAG-RUvhAmRN6HkKtBu3gf4MLGpy3nPdnJSqeDR7rb2xYPHMhwpLJ6rqeifoMK2sxf11n2WDTQc4v2xhnZLa-l22PcUf6oA9iHKmP3R0skhnpvBnHz=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:11.518Z,,
https://www.google.com/maps/place/Bradshaw+landscape+and+irrigation/data=!4m7!3m6!1s0x89b8c152ff0dd991:0xdd5214ffc69f914e!8m2!3d38.6919349!4d-75.2755911!16s%2Fg%2F11h_tcms7l!19sChIJkdkN_1LBuIkRTpGfxv8UUt0,Bradshaw landscape and irrigation,4.7,30,Landscaper,"21552 Simpler Branch Rd, Georgetown, DE 19947, United States","MPRF+QQ Georgetown, Delaware, USA",http://www.bradshawlandscapeirrigation.com/,+1 302-505-2476,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfMGDuJGL9VRj1WElhdzqWr58f-WqLQCJI0Oz08MwS8qnF5gDLluASxVp91lYGz0ZW26Goy3U77kCTeZJGNKzBNGIa7TqYQyRRMhh0AqakPAlt66ijaf1k-g-vyKujeWqmLkEB=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:15.943Z,,
https://www.google.com/maps/place/Ram%C3%ADrez+Landscaping+Services/data=!4m7!3m6!1s0x89b8ebb031f233b9:0xbbf46d4d6e484e73!8m2!3d38.6858648!4d-75.3827297!16s%2Fg%2F11y363zrl1!19sChIJuTPyMbDruIkRc05Ibk1t9Ls,Ramírez Landscaping Services,,,Landscaper,"213 S Front St, Georgetown, DE 19947, United States","MJP8+8W Georgetown, Delaware, USA",,+1 302-564-2421,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3rAE7Hz4LL-gdouyeYHfYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.572977&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:20.243Z,,
https://www.google.com/maps/place/Country+Lawn+Care/data=!4m7!3m6!1s0x89b8c1f27b8439f7:0x5a0c315a0e20022e!8m2!3d38.7148551!4d-75.3248194!16s%2Fg%2F11tg51drjf!19sChIJ9zmEe_LBuIkRLgIgDloxDFo,Country Lawn Care,3.9,10,Lawn care service,"24347 Lewes Georgetown Hwy, Georgetown, DE 19947, United States","PM7G+W3 Georgetown, Delaware, USA",https://www.clclawns.com/,+1 302-593-3393,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0g8MZYeqMkj0TZY8GgL_iTi54zYzleL3q5cV5xCTOoBONCLKglUQzhzNyp_M63WBXzxKCT4VlHVq9u9ZBDOCxMd267i9mneh7FEjRqu8NSTK2qBZehh3ffUCD1P3e3l0BhcPWyw=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:24.581Z,,
https://www.google.com/maps/place/Jordy+%26+Jael+Lawn+Care+LLC/data=!4m7!3m6!1s0x89b8936f8fd068e9:0x5dbd5e771285bb2d!8m2!3d38.7368269!4d-75.4363163!16s%2Fg%2F11rrbqzldh!19sChIJ6WjQj2-TuIkRLbuFEndevV0,Jordy & Jael Lawn Care LLC,5.0,1,Landscaper,"18063 Deer Forest Rd, Georgetown, DE 19947, United States","PHP7+PF Georgetown, Delaware, USA",http://jordyandjaellawncare.com/,+1 302-824-3748,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa5Y_wWPZvbgoIjka0GhTN7Gr_XA1aN2YDGnSFXwckoFr6_-OkQ9jz4Oj-iaiGurwTfz7CNiDb6OvdN8gob61mS8u06ySE7rghV9NViRo5NnI5rKadYKwYHj4KD42CJB7Bab0=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:28.957Z,,
https://www.google.com/maps/place/Green+Oak+Landscaping+Services+LLC/data=!4m7!3m6!1s0x215c24b401737e43:0x55b959126cc7659c!8m2!3d38.6908904!4d-75.3764139!16s%2Fg%2F11y42dhy56!19sChIJQ35zAbQkXCERnGXHbBJZuVU,Green Oak Landscaping Services LLC,5.0,5,Landscaper,"4 Conaway St, Georgetown, DE 19947, United States","MJRF+9C Georgetown, Delaware, USA",https://greenoaklandscapingservicesllc.us/,+1 302-272-3590,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEV2fjAlxm4DmO0e47OCbCf_n1TwkexYYMZzkaMa-ZjUR5yAso62UtCPk-VD_CLVQzS_qlCgXfVLHj3kT0qQ7PyRBUk_Q7GoZioK0RrgmIfC2inFz_0Xc8bmPRf8lB_GBb0Q7c4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:33.797Z,,
https://www.google.com/maps/place/AMR+Landscape/data=!4m7!3m6!1s0x89b8c1f323e2b3a9:0x6342c1c2119eb07b!8m2!3d38.7146904!4d-75.3159591!16s%2Fg%2F11wxlqhcyf!19sChIJqbPiI_PBuIkRe7CeEcLBQmM,AMR Landscape,4.9,27,Landscaper,"24617 Lewes Georgetown Hwy, Georgetown, DE 19947, United States","PM7M+VJ Georgetown, Delaware, USA",http://amrlandscape.my.canva.site/,+1 302-430-3115,Open · Closes 5 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDkLR57qiQOWQRGQuZD4SgA3HVUNqsk8NBlz9xaB72t6ZxHZ35AUPxFWIUrsHI3t6XB56ckQBW-DIM2AGzUvY26L7RFZz_TCjSFWVVuUgXP393m7S_66Q69601I9S9u23D0_N5hLpKhe4=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:38.225Z,,
https://www.google.com/maps/place/A%2B+Tree+Service/data=!4m7!3m6!1s0x89b8ea5a748fa9e7:0xdd275962cb92ae9a!8m2!3d38.6801223!4d-75.3760379!16s%2Fg%2F11g8yhstm8!19sChIJ56mPdFrquIkRmq6Sy2JZJ90,A+ Tree Service,4.7,95,Tree service,"21460 Old Park Ave, Georgetown, DE 19947, United States","MJJF+2H Georgetown, Delaware, USA",http://aplustreeservice.jobbersites.com/,+1 302-930-8733,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxUlyifURnOgPkpYxItAiYAJlsZLUpJXuvPRnCffJ7i4wf1Nwf4JU7_D8zijreahyAxbH5J8lyE-LB2NB47actqR5awmAzta_qhrqjBH-_ld-s7GBrxgqBmvBdXvu70JG14EXO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:42.764Z,,
https://www.google.com/maps/place/A.+Piazza+Nursery+%26+Landscape+Solutions/data=!4m7!3m6!1s0x89b8ebbddfcac6bb:0x770095db4b73cca5!8m2!3d38.724805!4d-75.411164!16s%2Fg%2F11y45fcczx!19sChIJu8bK373ruIkRpcxzS9uVAHc,A. Piazza Nursery & Landscape Solutions,4.5,15,Plant nursery,"18751 Dupont Blvd, Georgetown, DE 19947, United States","PHFQ+WG Georgetown, Delaware, USA",https://www.apiazzanursery.com/,+1 302-899-4998,"Open · Closes 5 pm

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8gho0zBwwxSFllRkw_53fcqbxbbQ916jKDbUPBG4UEhxfgmfVjquE4aaG5OYt2t7VoNA7umwHFUuXIVYn56A5fN6RpkiiNWZYeb0C2dxpWtcE5j_bGKCFRqZtPtLH91LsdcZ_mg=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9 am–4 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:47.178Z,,
https://www.google.com/maps/place/Morales+Landscaping+Llc/data=!4m7!3m6!1s0x89b8eafc32897f13:0xaaee363942234844!8m2!3d38.679649!4d-75.499605!16s%2Fg%2F11ggs9p6dw!19sChIJE3-JMvzquIkRREgjQjk27qo,Morales Landscaping Llc,4.3,6,Landscaper,,,http://www.moraleslandscapingllc.net/,+1 302-228-7297,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBEv1rpXyYHfcJGxNP2XaITdqbcEo_ujg9AdXvNEYw8Y-zGv47MXXpvu--W1icUPAoTErPkyTWymIxt4XSN006H1gzHahY6g92UE0M4jvBIr3chnD3tlsWKcxjRM2_dwA14-mbAQ=w408-h544-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:51.402Z,,
"https://www.google.com/maps/place/AC+Landscaping+and+Hardscaping+LLC/@38.7269146,-75.3534809,10z/data=!3m1!4b1!4m6!3m5!1s0xadc28657361e0f69:0xfc855f249a80278b!8m2!3d38.7269146!4d-75.3534809!16s%2Fg%2F11ksnxhfm6",AC Landscaping and Hardscaping LLC,5.0,3,Landscape designer,,,https://aclandhardscape.com/,+1 302-612-0056,Open · Closes 4:30 pm,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:27:57.894Z,,
https://www.google.com/maps/place/Bromelia+Landscaping+%26+Hardscaping/data=!4m7!3m6!1s0xab176740f850e943:0x639d2ba0b551f07b!8m2!3d38.745498!4d-75.4568545!16s%2Fg%2F11vzy4yh_t!19sChIJQ-lQ-EBnF6sRe_BRtaArnWM,Bromelia Landscaping & Hardscaping,5.0,2,Paving contractor,,,https://pavingcontractorde.com/,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsWtmBTApjF3T10e0xlw004lwbbel_hhalQLm7p-cg7Wn0cFb-96EVd6vVTbFwaxbd17i1pvEhbtSc1-tzWcDY-KMRvtujHHOJ0U6f8UaoOHfI-IK84Ih0nj5FiHVB-gFJqLqQ=w408-h548-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:02.168Z,,
https://www.google.com/maps/place/Sussex+Landscaping/data=!4m7!3m6!1s0x89b8e992a4fccc0d:0xe9f27c70fdf6d129!8m2!3d38.6314263!4d-75.355821!16s%2Fg%2F1vd726lw!19sChIJDcz8pJLpuIkRKdH2_XB88uk,Sussex Landscaping,4.5,8,Landscape designer,"22380 Bunting Rd, Georgetown, DE 19947, United States","JJJV+HM Georgetown, Delaware, USA",,+1 302-856-2656,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i45yS068husZffxusFjc7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.5927&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:04.373Z,,
https://www.google.com/maps/place/Lewes+Town+Landscaping+LLC/data=!4m7!3m6!1s0x89b8b834e055f81f:0x4eefa6540a7b2013!8m2!3d38.6601978!4d-75.2784163!16s%2Fg%2F11g6jqqtlz!19sChIJH_hV4DS4uIkREyB7ClSm704,Lewes Town Landscaping LLC,5.0,1,Landscaper,"23172 Lawson Rd, Georgetown, DE 19947, United States","MP6C+3J Georgetown, Delaware, USA",,+1 302-249-0509,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYQDxdNieNwC1IuY7DNlbKg6L2iZxivsvJYykaptEjZ6pisvXZIHn4exsrI1VkSSk-sbA7k6J3zrYNZamOwb1utuXBdXIkwkNqHtFFAus5WbZ18-TIoHzKlZC67QGajhDwyP7P=w408-h544-k-no,true,8 am–5 pm,8:08 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:08.692Z,,
https://www.google.com/maps/place/AC+Landscaping+%26+Hardscaping+LLC/data=!4m7!3m6!1s0x89b8eb4f6a535d83:0x2a78af071c8f69e4!8m2!3d38.709724!4d-75.405467!16s%2Fg%2F11wvt9wc25!19sChIJg11Tak_ruIkR5GmPHAeveCo,AC Landscaping & Hardscaping LLC,,,Landscape designer,"20154 Dupont Blvd, Georgetown, DE 19947, United States","PH5V+VR Georgetown, Delaware, USA",https://www.aclandhardscape.com/,+1 302-612-0056,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ARh54fjCw09V3KNnvS8ELA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.75162&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:12.957Z,,
https://www.google.com/maps/place/Bluegrass+Landscaping+LLC/data=!4m7!3m6!1s0x89b8e9138249e01d:0xd79bad31b27f8e3d!8m2!3d38.630286!4d-75.390126!16s%2Fg%2F11j604wzvc!19sChIJHeBJghPpuIkRPY5_sjGtm9c,Bluegrass Landscaping LLC,5.0,1,Landscaper,"20560 W Piney Grove Rd, Georgetown, DE 19947, United States","JJJ5+4W Georgetown, Delaware, USA",,+1 302-727-8619,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHN5foAfqjnD-K3KI7dIo1j0NfvYyxM5LoAAJFVXVBqiebrimqa90bjA5W0udh-95MAG6vV8WW4avpPegJKsLbnFGZiUEbNfUHiAhsLgcyxN5t-DeB8PCj2-L5T0Kf6FcGHO0=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:17.460Z,,
https://www.google.com/maps/place/La+Playa+Services/data=!4m7!3m6!1s0x69b12ce94d0d37d9:0x98ec1eb606f978c6!8m2!3d39.145324!4d-75.386594!16s%2Fg%2F11xzhp29yx!19sChIJ2TcNTekssWkRxnj5BrYe7Jg,La Playa Services,5.0,26,Landscaper,,,https://laplayaservices.com/,+1 302-519-1622,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcYy83kX3nx6_G3mv7VcvcQox_DjdXh70OzH7y29kiMzNkaJaVMgrL1VZkin0g55hvZhKIBE3l1pFt67n_YTYSVshkGa-C3zlDqjJiNEYLmtJAaNnK-CFKGxcggFqOdg21m9xoGpfTNAAF=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:21.855Z,,
https://www.google.com/maps/place/United/data=!4m7!3m6!1s0x89b8c1112a98609d:0xab969f5004fffe66!8m2!3d38.6901134!4d-75.3854728!16s%2Fg%2F1tyzzx00!19sChIJnWCYKhHBuIkRZv7_BFCflqs,United,5.0,4,Lawn sprinkler system contractor,"Georgetown, DE 19947, United States",,https://www.unitedlawnandirrigation.com/,+1 302-934-5700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0L0QwRq5w1mwqIG_64yf1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.57054&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:24.230Z,,
https://www.google.com/maps/place/T+Cruz+Landscaping+Specialist/data=!4m7!3m6!1s0x26dbe094b6676d1:0xed36df08cb0f40cc!8m2!3d39.145324!4d-75.386594!16s%2Fg%2F11y8j4yf1x!19sChIJ0XZmSwm-bQIRzEAPywjfNu0,T Cruz Landscaping Specialist,,,Landscape designer,,,,+1 631-796-7934,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoXYpqpRzcczMI1R3ObVK2xgUktqCYBotcwm4cRCigEXeHy3s82l4sfKEC9jvDnysjTie7TFY7Y7uwyP8rBgrqrr5IHAm79dh3IG1n9QkTXAfhwMvPr4Yqw5XYSLVWmWDTmh9p=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Georgetown+DE/@38.6901134,-75.3854728,14z",2026-04-29T19:28:28.451Z,,
