placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/U+of+U+Health+Pedatrics+-+Outpatient+Services/data=!4m7!3m6!1s0x87525f972d36c525:0xcc2f4a38b9bd394d!8m2!3d40.7707852!4d-111.8384181!16s%2Fg%2F1tdj4plq!19sChIJJcU2LZdfUocRTTm9uThKL8w,U of U Health Pedatrics - Outpatient Services,3.0,2,Medical clinic,"100 Mario Capecchi Dr, Salt Lake City, UT 84132, United States","Q5C6+8J Salt Lake City, Utah, USA",https://healthcare.utah.edu/pediatrics/,+1 801-213-3599,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=do44vtRMvKmRfB962U-pkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.68803&pitch=0&thumbfov=100,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,8 am–3 pm,Closed,9 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:06:44.292Z,,,,
https://www.google.com/maps/place/Primary+Children%27s+Hospital+-+Emergency+Services/data=!4m7!3m6!1s0x87525f96d7c6b61d:0xa4918e40b67f7dd5!8m2!3d40.7710757!4d-111.8396268!16s%2Fg%2F12hnsnm44!19sChIJHbbG15ZfUocR1X1_tkCOkaQ,Primary Children's Hospital - Emergency Services,3.0,70,Medical clinic,"100 Mario Capecchi Dr, Salt Lake City, UT 84113, United States","Q5C6+C4 Salt Lake City, Utah, USA",https://intermountainhealthcare.org/locations/primary-childrens-salt-lake-city/emergency?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-662-1234,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6sfgS12aiMm9Z0Irul2cExJPAfUBV_Z-82AJU96SjN0KJYCUnyZrC0EhFOjt5_RB4vJqw8Y8aGPbHPjlRZA8UxwBiDE-MR8Rj9WErhHKrchY9l_wh1Td48azG4Ogxx7LcqHik=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-10-28T19:06:49.511Z,,,,
"https://www.google.com/maps/place/Downtown+Parking+Enforcement/@40.6668916,-111.8879909,14z/data=!4m6!3m5!1s0x8752601e52dfedb7:0x55c62e8aedab0bbb!8m2!3d40.6794397!4d-111.8984785!16s%2Fg%2F11cls7bqtb",Downtown Parking Enforcement,1.1,41,Government office,"4255 S 300 W #7, Murray, UT 84107, United States","M4H2+QJ Murray, Utah, USA",,+1 866-889-4124,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-10-28T19:07:03.138Z,,,,Already found
https://www.google.com/maps/place/Parking+lot/data=!4m7!3m6!1s0x8752f7d5aa4c896b:0x812b56f0c433459c!8m2!3d40.885402!4d-111.8940622!16s%2Fg%2F11jzxr77zz!19sChIJa4lMqtX3UocRnEUzxPBWK4E,Parking lot,1.0,1,Parking lot,"570 W 500 S, West Bountiful, UT 84010, United States","V4P4+59 West Bountiful, Utah, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hyYdRi36T_uQthnzzIuEgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.37827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:19.762Z,,,,
https://www.google.com/maps/place/Dewaal+%26+Sons+Towing/data=!4m7!3m6!1s0x8752f82d12f0d363:0xd2c3c36e6fa3236!8m2!3d40.8943354!4d-111.9028691!16s%2Fg%2F1td4q5lc!19sChIJY9PwEi34UocRNjL65jY8LA0,Dewaal & Sons Towing,4.7,431,Towing service,"423 N 800 W, West Bountiful, UT 84087, United States","V3VW+PV West Bountiful, Utah, USA",http://www.dewaalandsons.com/,+1 801-292-8036,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOOk7MY0JVw8DNmvnMFTVJKaPXfeh9H3kwZ-G8f=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:24.873Z,,,,
https://www.google.com/maps/place/Renaissance+Place+Apartments/data=!4m7!3m6!1s0x8752f7b973ea500f:0x5ded41233f80b5da!8m2!3d40.8744675!4d-111.8871173!16s%2Fg%2F11n_87qzdz!19sChIJD1Dqc7n3UocR2rWAPyNB7V0,Renaissance Place Apartments,4.2,69,Apartment complex,"1509 S Renaissance Towne Dr, Bountiful, UT 84010, United States","V4F7+Q5 Bountiful, Utah, USA",https://www.liveatrenaissanceplace.com/,+1 385-300-9156,"Open ⋅ Closes 5 pm

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipMj_6HgKnWedmp6JvBTGSyAGI5iGyme_9MbOVYD=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:30.005Z,,,· Dogs allowed,
https://www.google.com/maps/place/The+Hills+at+Renaissance/data=!4m7!3m6!1s0x8752f7979b90a147:0x1c0f996d9662b94f!8m2!3d40.8708552!4d-111.8913312!16s%2Fg%2F11b6bq46k4!19sChIJR6GQm5f3UocRT7lilm2ZDxw,The Hills at Renaissance,4.3,214,Apartment complex,"1875 S 467 W, Bountiful, UT 84010, United States","V4C5+8F Bountiful, Utah, USA",http://www.hillsatrenaissance.com/?utm_source=gbp&utm_medium=organic&utm_id=Google.com,+1 877-777-9946,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNtYFESR1G_BUHG6XwW6KTKlJoZzOvpt2cZO6WS=w408-h244-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:35.376Z,,,· Dogs allowed,
https://www.google.com/maps/place/Performance+Ford+Bountiful+Service/data=!4m7!3m6!1s0x8752f73ecea266cf:0xaad0c7530bbe3a43!8m2!3d40.8700549!4d-111.8907322!16s%2Fg%2F11t1h2lqxn!19sChIJz2aizj73UocRQzq-C1PH0Ko,Performance Ford Bountiful Service,3.0,13,Auto repair shop,"1800 S Main St, Bountiful, UT 84010, United States","V4C5+2P Bountiful, Utah, USA",https://www.performancefordbountiful.net/?utm_source=gmbsvc&utm_medium=social&mcmid=gmbsvc,+1 801-292-4433,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LGBaRcCt7Bf0HZyC3HJg7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.96794&pitch=0&thumbfov=100,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,Closed,7 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:40.707Z,,,,
https://www.google.com/maps/place/Performance+Lincoln+Bountiful/data=!4m7!3m6!1s0x8752f74de97f52eb:0xd6c8d9cc954d2a6e!8m2!3d40.8705554!4d-111.8899086!16s%2Fg%2F11fmrd_vnv!19sChIJ61J_6U33UocRbipNlczZyNY,Performance Lincoln Bountiful,4.0,25,Lincoln dealer,"1800 S Main St, Bountiful, UT 84010, United States","V4C6+62 Bountiful, Utah, USA",https://www.performancelincolnbountiful.com/?utm_source=google&utm_medium=organic&utm_term=serp&utm_content=main&utm_campaign=gmb,+1 888-483-2380,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipM9Sy7nqRs1GFlpXanGkPJT2sHp1HRrXrJHX30c=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,9 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-10-28T19:07:45.793Z,LGBTQ+ friendly,,· In-store shopping · In-store pick-up,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Riverton+Salt+Lake+City+UT/@40.521893,-111.9391023,14z",2025-10-28T19:07:59.646Z,,,,No new results found
https://www.google.com/maps/place/Canyon+Vista+Apartments/data=!4m7!3m6!1s0x8752875e68e854e3:0x82e5256d1684c5f!8m2!3d40.5216586!4d-111.8931522!16s%2Fg%2F11lkktv5kg!19sChIJ41ToaF6HUocRX0xo0VZSLgg,Canyon Vista Apartments,4.0,158,Apartment complex,"12558 Pony Express Rd, Draper, UT 84020, United States","G4C4+MP Draper, Utah, USA",http://www.canyonvista-apts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 801-877-0254,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNHturzCnKJyWIDil1pcflYtJ7U_zh75CEHZ8WK=w408-h305-k-no,true,9 am–6 pm,10 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:15.097Z,,,· Dogs allowed,
https://www.google.com/maps/place/Valet+Auto+Body+%26+Collision+Repair/data=!4m7!3m6!1s0x8752873d81e2c495:0x7bd2d5e7dc175bdf!8m2!3d40.5207696!4d-111.8897063!16s%2Fg%2F1tcxdpcz!19sChIJlcTigT2HUocR31sX3OfV0ns,Valet Auto Body & Collision Repair,4.9,1153,Auto body shop,"33 E 12675 S, Draper, UT 84020, United States","G4C6+84 Draper, Utah, USA",https://www.valetautobody.com/,+1 801-576-8585,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNZ7HnOJcx4MlPCutKqFNyY0jzvrLx0hkG1j6_l=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:20.105Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Parc+West+Apartments/data=!4m7!3m6!1s0x87528729aa0979d9:0x451adba224bf298c!8m2!3d40.5053851!4d-111.9050438!16s%2Fg%2F11c6048bz0!19sChIJ2XkJqimHUocRjCm_JKLbGkU,Parc West Apartments,4.6,344,Apartment building,"461 W 13490 S, Draper, UT 84020, United States","G34V+5X Draper, Utah, USA",https://www.parcwestisyourhome.com/?rcstdid=Mg==-YRjTEizZPgM=&utm_source=GMB&utm_medium=organic,+1 801-751-4732,,https://lh3.googleusercontent.com/p/AF1QipPifK_nMKMXQ-YIsYai5NhgIuzLmABCIrnflf8X=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:25.376Z,,,· Dogs allowed,
https://www.google.com/maps/place/Hampton+Inn+Draper+Salt+Lake+City/data=!4m7!3m6!1s0x875287ba3caa760b:0xbd84dc3ffa83b67f!8m2!3d40.5028803!4d-111.8967945!16s%2Fg%2F11hzzxdfg8!19sChIJC3aqPLqHUocRf7aD-j_chL0,Hampton Inn Draper Salt Lake City,4.3,635,,"13711 S 200 W, Draper, UT 84020, United States","G433+57 Draper, Utah, USA",https://www.hilton.com/en/hotels/slcpehx-hampton-draper-salt-lake-city/?SEO_id=GMB-AMER-HX-SLCPEHX&y_source=1_MTM2ODgyOTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 801-571-3700,,https://lh3.googleusercontent.com/p/AF1QipOoMsTyyYWBReycMyxdLh5o62GXrAPLkwW83txC=w408-h255-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:28.636Z,,,,
https://www.google.com/maps/place/Larry+H.+Miller+Ford+Draper/data=!4m7!3m6!1s0x87528864ebf6d661:0x3df0b939ea264baa!8m2!3d40.5432802!4d-111.900269!16s%2Fg%2F1vs5x61b!19sChIJYdb262SIUocRqksm6jm58D0,Larry H. Miller Ford Draper,4.2,8757,Ford dealer,"11442 Lone Peak Pkwy, Draper, UT 84020, United States","G3VX+8V Draper, Utah, USA",http://www.lhmforddraper.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 801-742-5237,,https://lh3.googleusercontent.com/p/AF1QipPsaFSg0lAIIkDrmMIXxvrJ3SMs9MAUg5ZO2Pg=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:33.873Z,,,· In-store pick-up,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8752876b2571906f:0x3902b74c70a4af1f!8m2!3d40.5271758!4d-111.8808076!16s%2Fg%2F11b6tqt69g!19sChIJb5BxJWuHUocRH6-kcEy3Ajk,Chick-fil-A,4.5,2540,Fast food restaurant,"357 E 12300 S, Draper, UT 84020, United States","G4G9+VM Draper, Utah, USA",https://www.chick-fil-a.com/locations/ut/draper-123rd?utm_source=yext&utm_medium=link,+1 801-495-2004,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_3PoEsHzj34FSL7aZvH8qexzwMO4Xvyej67zuo6ARKR2DGx0JuERcY_Fv06fj_5sm1wz1GzMrrPS-GFDavuJQLJLhVfX-eUZgpcKuKImYn-CtlnniRwOlRhlRE2nRWZnpnrrE=w408-h262-k-no,true,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,Closed,6:30 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:39.209Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Wollam+Construction/data=!4m7!3m6!1s0x875262cee0f61757:0xde3252cfaf40bf74!8m2!3d40.5193082!4d-111.8922111!16s%2Fg%2F1ty74r6w!19sChIJVxf24M5iUocRdL9Ar89SMt4,Wollam Construction,4.2,10,Construction company,"12764 Pony Express Rd, Draper, UT 84020, United States","G495+P4 Draper, Utah, USA",https://wollamconstruction.com/?utm_source=google%20maps&utm_medium=organic,+1 801-938-9170,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOF3hNF-0cdUMfGms9DLuENigajFRKHZjswDu8B=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:49.317Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ICO+Vista+Station+Apartments+Draper/data=!4m7!3m6!1s0x8752872fd00f3483:0x73d794ba76455168!8m2!3d40.5121391!4d-111.9097439!16s%2Fg%2F11fnh606zj!19sChIJgzQP0C-HUocRaFFFdrqU13M,ICO Vista Station Apartments Draper,4.4,214,Apartment complex,"13152 Vista Station Blvd, Draper, UT 84020, United States","G36R+V4 Draper, Utah, USA",http://www.liveatvistastation.com/?utm_knock=g,+1 385-217-9032,"Open ⋅ Closes 6 pm

Confirmed by phone call 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPYfC1882ZBo7z7WNqCSUSLOouZCGj5sVgxxptO=w408-h645-k-no,true,9 am–6 pm,9 am–6 pm,10 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:54.320Z,LGBTQ+ friendly,,· Dogs allowed,
https://www.google.com/maps/place/Mark+Miller+Subaru+South+Towne/data=!4m7!3m6!1s0x875287ba5c854961:0x9131871c05be7cbe!8m2!3d40.5532934!4d-111.8920595!16s%2Fg%2F1tdbx70t!19sChIJYUmFXLqHUocRvny-BRyHMZE,Mark Miller Subaru South Towne,4.6,2674,Subaru dealer,"10920 State St, Sandy, UT 84070, United States","H435+85 Sandy, Utah, USA",https://www.markmillersubarusouthtowne.com/,+1 801-553-5200,,https://lh3.googleusercontent.com/p/AF1QipPtSa8eLjiU_DrD3jiZyW6heTVFjAEzKxDvD-UH=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:08:59.533Z,LGBTQ+ friendly,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Point+of+the+Mountain+Storage/data=!4m7!3m6!1s0x8752811e480519c5:0x58ae9e0b1ab0c3e1!8m2!3d40.4772018!4d-111.9056154!16s%2Fg%2F1tcylj5d!19sChIJxRkFSB6BUocR4cOwGguerlg,Point of the Mountain Storage,4.9,654,Self-storage facility,"15112 Pony Express Rd, Bluffdale, UT 84065, United States","F3GV+VQ Bluffdale, Utah, USA",https://www.pointofthemountainstorage.com/15112-s-pony-express-road-bluffdale-ut-84065#/unit/listing?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=pom-storage-bluffdale,+1 801-542-7000,,https://lh3.googleusercontent.com/p/AF1QipNV17tGtHZ-fOPINlyBR31YoKaV_6nZ3gFKdDL6=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:09:11.835Z,,,,
https://www.google.com/maps/place/Point+of+View+Apartments/data=!4m7!3m6!1s0x875281038bade3d9:0x6ca179338d710d3d!8m2!3d40.4884911!4d-111.885153!16s%2Fg%2F11gxtlt8mp!19sChIJ2eOtiwOBUocRPQ1xjTN5oWw,Point of View Apartments,4.6,148,Apartment complex,"186 Future Way, Draper, UT 84020, United States","F4Q7+9W Draper, Utah, USA",https://povapartments.com/?utm_source=google%20-%20entrataseo&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click,+1 801-784-9880,"Open ⋅ Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO5KS257DsvzAIAsxiO4FZVB9cN8gp1w7nsQ9Nq=w408-h258-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:09:17.763Z,Identifies as women-owned,,· Dogs allowed,
https://www.google.com/maps/place/Seasons+at+Southpoint+Apartments/data=!4m7!3m6!1s0x87547f533dc11a93:0x7910769f39a4a879!8m2!3d40.4834106!4d-111.883884!16s%2Fg%2F11h7q6gggx!19sChIJkxrBPVN_VIcReaikOZ92EHk,Seasons at Southpoint Apartments,4.7,125,Apartment complex,"14747 S Draper Pointe Way, Draper, UT 84020, United States","F4M8+9C Draper, Utah, USA",http://southpoint.seasonsforrent.com/,+1 385-489-8063,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMkQSGg-cvNfLUZL8zNzHIup_9Ty4OeHMClwAQ=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:09:23.722Z,LGBTQ+ friendly,,· Dogs allowed,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x875287c5684c9c93:0xd4398fd7d22c9f32!8m2!3d40.5678853!4d-111.8913555!16s%2Fg%2F1wf22bbf!19sChIJk5xMaMWHUocRMp8s0tePOdQ,Chick-fil-A,4.5,3217,Fast food restaurant,"10090 S State St, Sandy, UT 84070, United States","H495+5F Sandy, Utah, USA",https://www.chick-fil-a.com/locations/ut/south-towne-marketplace?utm_source=yext&utm_medium=link,+1 801-563-9716,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJVbPv3q3KC1bHyfV4Osn9WN3DBPyLIuIZVyOK3mTb5ma91lc5IUGtcqYTEPjs7hWOkQ30HqR9otfzMcMEwuj-7BVu0bBkLaFeAdMY7kxrowY-1wGrVBP9qiq3Rq9HRh4JrmE=w426-h240-k-no,true,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,Closed,6:30 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:09:28.964Z,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,
https://www.google.com/maps/place/Cruise+Planners-Sea+Sand+Travel/data=!4m7!3m6!1s0x8752890e15505a53:0x6f981a3487e7ae0e!8m2!3d40.649965!4d-111.8872739!16s%2Fg%2F11nnvx4rqv!19sChIJU1pQFQ6JUocRDq7nhzQamG8,Cruise Planners-Sea Sand Travel,5.0,69,Tour agency,"318, 111 E 5600 S, Murray, UT 84107, United States","J4X7+X3 Murray, Utah, USA",http://www.seasandtravel.com/,+1 801-528-9282,,https://lh3.googleusercontent.com/p/AF1QipO6MMCMmpIr3XXYGUyXj-D0AcVE8Av24o85os6H=w408-h291-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Draper+Salt+Lake+City+UT/@40.5246711,-111.8638226,14z",2025-10-28T19:09:32.013Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Aerial+Digital+Solutions/data=!4m7!3m6!1s0x87528b8d1c0f00ab:0xadc393e4cbba4e1c!8m2!3d40.6669456!4d-111.9429686!16s%2Fg%2F11kc8m5v5j!19sChIJqwAPHI2LUocRHE66y-STw60,Aerial Digital Solutions,,,Photographer,"1935 W 4700 S, Taylorsville, UT 84129, United States","M384+QR Taylorsville, Utah, USA",,+1 801-448-6490,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fzrk41T2FYuDZuTTRT8uQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.5168&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Taylorsville+Salt+Lake+City+UT/@40.6531536,-111.9578509,14z",2025-10-28T19:09:49.315Z,,,,
https://www.google.com/maps/place/Taylorsville+Police+Department/data=!4m7!3m6!1s0x87528d18753fabb3:0xd178c49bd8b2b376!8m2!3d40.6546226!4d-111.9554629!16s%2Fg%2F11jsq8zy87!19sChIJs6s_dRiNUocRdrOy2JvEeNE,Taylorsville Police Department,,,Civil police,"2600 Taylorsville Blvd, Taylorsville, UT 84129, United States","M23V+RR Taylorsville, Utah, USA",https://www.taylorsvilleut.gov/services/tvpd,+1 801-963-5400 ext. 4,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGSTMt20TT7_MZoaPh2QvVA64gb-PE_TobqglJekPc9xACGpa9hB987yky8DIHPHMYTLAEQID_Pcgxc97Ae5LuIjBNXb68TwEXw46yT3vpiNwfk-yTUV3iNFnbS-pEgYkyqDY5=w408-h271-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Taylorsville+Salt+Lake+City+UT/@40.6531536,-111.9578509,14z",2025-10-28T19:09:54.387Z,,,,
https://www.google.com/maps/place/47seventy+Settler%27s+Point/data=!4m7!3m6!1s0x87528beb5a1229d7:0x91af7ce8568acac4!8m2!3d40.6659225!4d-111.9337348!16s%2Fg%2F11bwy__txy!19sChIJ1ykSWuuLUocRxMqKVuh8r5E,47seventy Settler's Point,2.6,270,Apartment complex,"4770 S Simmental Dr, Taylorsville, UT 84123, United States","M388+9G Taylorsville, Utah, USA",https://www.47seventysettlerspoint.com/,+1 801-266-7738,"Open ⋅ Closes 6 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOd5GGeDz-kl6sXW495q4_1293Y0sDneBfsRm9A=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Taylorsville+Salt+Lake+City+UT/@40.6531536,-111.9578509,14z",2025-10-28T19:09:59.613Z,,,· Dogs allowed,
