placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Saco+Bay+Orthopaedic+and+Sports+Physical+Therapy+-+Freeport/data=!4m7!3m6!1s0x4cb27f68df49332b:0x7d2f3122ae06ca64!8m2!3d43.8450911!4d-70.1183697!16s%2Fg%2F11p5x3s0q2!19sChIJKzNJ32h_skwRZMoGriIxL30,Saco Bay Orthopaedic and Sports Physical Therapy - Freeport,4.7,15,Physical therapy clinic,,"200 Lower Main St Ste 302, Freeport, ME 04032, United States","RVWJ+2M Freeport, Maine, USA",https://www.sacobaypt.com/contact/find-a-location/me/freeport/freeport/?ty=xt,+1 207-891-7010,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOBRcFDVnd3Q9xumEzjdZxQmTeTzyyh66KnmJGg=w426-h240-k-no,true,Closed,8 am–4:30 pm,9 am–5:30 pm,8 am–4:30 pm,9 am–5:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:35.610Z,,,
https://www.google.com/maps/place/Peregrine+Acupuncture/data=!4m7!3m6!1s0x4cb27f9f7560a209:0xbf1d56185114fa2b!8m2!3d43.8478892!4d-70.113638!16s%2Fg%2F11hfj__8rk!19sChIJCaJgdZ9_skwRK_oUURhWHb8,Peregrine Acupuncture,5.0,37,Acupuncturist,,"178 Lower Main St, Freeport, ME 04032, United States","RVXP+5G Freeport, Maine, USA",http://www.peregrineacupuncture.com/,+1 207-222-3109,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPjvQ1jlkm2COEDfZBtt8ga7b-TAnlBgTxSL_Sj=w408-h410-k-no,true,Closed,Closed,9 am–1 pm,2–6 pm,2–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:40.471Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Maine+Optometry+-+Freeport/data=!4m7!3m6!1s0x4cb27e389dbfccc5:0xb417fdea5d05371!8m2!3d43.833153!4d-70.128299!16s%2Fg%2F1tdj3tkh!19sChIJxcy_nTh-skwRcVPQpd5_QQs,Maine Optometry - Freeport,4.8,498,Optometrist,,"407 U.S. Rte 1, Freeport, ME 04032, United States","RVMC+7M Freeport, Maine, USA",https://maineoptometry.com/freeport-eye-doctor/?utm_source=OffSite&utm_medium=GMBandOtherOffSiteDirectories,+1 207-389-3525,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMk81rbzlB485W_7IrtqkSfICuP4E4xsNPcXBZf=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:45.525Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Jessica+Whitten,+LCPC+Clinical+Therapist/data=!4m7!3m6!1s0x4cb2808a65cd6827:0x9980d73336c8b8e5!8m2!3d43.8546554!4d-70.107619!16s%2Fg%2F1tv23rnp!19sChIJJ2jNZYqAskwR5bjINjPXgJk","Jessica Whitten, LCPC Clinical Therapist",5.0,1,Medical clinic,,"15 Main St #221, Freeport, ME 04032, United States","VV3R+VX Freeport, Maine, USA",,+1 207-632-8024,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xKHFDzYRDqtSYU_uOEqXxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.08176&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:48.251Z,,,
https://www.google.com/maps/place/CareVet+of+Freeport/data=!4m7!3m6!1s0x4cb27e68a776c5f3:0xeb78b77f98ca591f!8m2!3d43.867056!4d-70.108555!16s%2Fg%2F1vnrq682!19sChIJ88V2p2h-skwRH1nKmH-3eOs,CareVet of Freeport,4.8,229,Veterinarian,,"4 Post Rd, Freeport, ME 04032, United States","VV8R+RH Freeport, Maine, USA",,+1 207-865-3673,"Closed ⋅ Opens 8 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqetZuFo_js2HQGaCkcOEWIM76lEPwZ2w7Ztlh3_UZ_xHcf_iITq3Db5bA4BnqKkKaW_t287iZ23ni1CthUs5yAWY9AJqa7LpFbn8r0tNeOsU8HjpfxJIh7MXVKI2Q40EcjalZY=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,12–6 pm,8 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:53.513Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Vital+Life+Functional+Medicine/data=!4m7!3m6!1s0x4cb28192cb5ec86f:0xebb57c9431ebd97b!8m2!3d43.8376372!4d-70.1235431!16s%2Fg%2F11l24s2jbn!19sChIJb8hey5KBskwRe9nrMZR8tes,Vital Life Functional Medicine,,,Family practice physician,,"491 U.S. Rte 1, Freeport, ME 04032, United States","RVQG+3H Freeport, Maine, USA",https://www.vitallifefunctionalmedicine.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i6qGDZ8bQ09_y7wJDQiEig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.02318&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:44:56.265Z,,,
https://www.google.com/maps/place/New+England+Center+for+Pelvic+Health/data=!4m7!3m6!1s0x4cb281daa16babef:0x70cae924916a7adb!8m2!3d43.81709!4d-70.1424623!16s%2Fg%2F11t6llnsyx!19sChIJ76trodqBskwR23pqkSTpynA,New England Center for Pelvic Health,4.7,14,Women's health clinic,,"174 S Freeport Rd Unit 1A, Freeport, ME 04032, United States","RV85+R2 Freeport, Maine, USA",http://www.newenglandcenterforpelvichealth.com/,+1 207-200-7671,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNmm7kpxKEJrKbf9ilFSdY5ADAGpKCGUhDKtRDN=w408-h271-k-no,true,Closed,9 am–3 pm,9 am–3 pm,Closed,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:01.225Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Many+Moons+Psychotherapy+Services,+Inc./data=!4m7!3m6!1s0x4cad87705ccd8677:0xb64c6212cd2928f2!8m2!3d43.8529492!4d-70.1046423!16s%2Fg%2F1thx8676!19sChIJd4bNXHCHrUwR8igpzRJiTLY","Many Moons Psychotherapy Services, Inc.",,,Mental health service,,"4 Cottage St, Freeport, ME 04032, United States","VV3W+54 Freeport, Maine, USA",http://manymoonstherapy.org/,+1 207-504-2664,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vE0w4fALwbtCey5gpQ938A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.88916&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:09.032Z,,,
https://www.google.com/maps/place/Freeport+Acupuncture+Center/data=!4m7!3m6!1s0x4cb27e431408c205:0x946c830e86af69ac!8m2!3d43.8641541!4d-70.100165!16s%2Fg%2F11h3vbx_22!19sChIJBcIIFEN-skwRrGmvhg6DbJQ,Freeport Acupuncture Center,,,Oriental medical clinic,,"203 Main St, Freeport, ME 04032, United States","VV7X+MW Freeport, Maine, USA",https://freeportacupuncture.com/,+1 207-837-1956,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fad_YMnkqINAEAwq8rmnaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.82924&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:11.932Z,,,
https://www.google.com/maps/place/Triskelion+Counseling/data=!4m7!3m6!1s0x4cb27f002f6cdfa7:0x987ad77e249d1760!8m2!3d43.8569089!4d-70.0954782!16s%2Fg%2F11vph135pd!19sChIJp99sLwB_skwRYBedJH7Xepg,Triskelion Counseling,,,Psychotherapist,,"81 Bow St, Freeport, ME 04032, United States","VW43+QR Freeport, Maine, USA",https://www.triskelioncounseling.com/,+1 207-613-1939,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xHyjLxkJWJmiMnh1q7jmSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.13644&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:14.611Z,,,
https://www.google.com/maps/place/Wilbur%27s+Of+Maine+Chocolate+Confections/data=!4m7!3m6!1s0x4cb27e22df9e60ef:0xc7b0bf0955a87232!8m2!3d43.8482!4d-70.113327!16s%2Fg%2F1tm2988v!19sChIJ72Ce3yJ-skwRMnKoVQm_sMc,Wilbur's Of Maine Chocolate Confections,4.7,408,Chocolate shop,· Takeaway · Dine-in · Delivery,"174 Lower Main St, Freeport, ME 04032, United States","RVXP+7M Freeport, Maine, USA",http://www.wilburs.com/,+1 207-865-4071,"Closed ⋅ Opens 9:30 am Mon

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8t9KaDp7O_vzDrxB7GHqr1Bm598MBYMXw1JhQusdR4hjsGUjNWLZyiM14ndX3lRlXrtgUZUIAuVKTOqJS8sNMdak0YfF73J9aN7P0AIZcq2-f5jqPpvYkMn4Yr4E793rZS44w=w408-h544-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:19.749Z,,,
https://www.google.com/maps/place/FOILED.+Hair+Salon/data=!4m7!3m6!1s0x4cb27f2da69052dd:0x789102fbc7f45dd5!8m2!3d43.855593!4d-70.1055075!16s%2Fg%2F11ry8p38wg!19sChIJ3VKQpi1_skwR1V30x_sCkXg,FOILED. Hair Salon,4.8,75,Hair salon,,"32 Main St Ste 11, Freeport, ME 04032, United States","VV4V+6Q Freeport, Maine, USA",http://foiledmaine.com/,+1 207-869-5384,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtYJPaeVhYQ5up-DsJZ5jFbQt6tC-zDlsXF491wgwADWnYxlG7tsHLT97Ks4IMK1MLIrTo7A3CTdRvolBm85jjqX2kQFg2JhKNhbGiv1JDMl9gxBCVwmQnuFpEO6zysrov_u7bNQ=w408-h544-k-no,true,Closed,9 am–8 pm,12–8 pm,9 am–3 pm,9 am–8 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:24.851Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Freeport+Integrated+Health+Center+James+A.+Hendricks,+DC/data=!4m7!3m6!1s0x4cb280c2d91b8961:0x344ef331fd6d41bc!8m2!3d43.8170635!4d-70.1424341!16s%2Fg%2F1tfd1_h6!19sChIJYYkb2cKAskwRvEFt_THzTjQ","Freeport Integrated Health Center James A. Hendricks, DC",4.7,9,Chiropractor,,"174 S Freeport Rd, Freeport, ME 04032, United States","RV85+R2 Freeport, Maine, USA",http://www.freeport-chiro.com/,+1 207-865-1183,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DVl4wxEaByOLSEYz6c2i5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.05247&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,7 am–5:30 pm,7:30 am–6 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:29.792Z,,,
https://www.google.com/maps/place/Grace+Wright/data=!4m7!3m6!1s0x4cb27e41f7fb9041:0x875777e23eea86f2!8m2!3d43.8618716!4d-70.105694!16s%2Fg%2F11p079709n!19sChIJQZD790F-skwR8obqPuJ3V4c,Grace Wright,,,Social worker,,"45 Mallett Dr, Freeport, ME 04032, United States","VV6V+PP Freeport, Maine, USA",,+1 207-894-8104,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vgxQRqIVvtAphs6ge955uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.56212&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:32.694Z,,,
https://www.google.com/maps/place/Partnership+For+Trauma+Recovery/data=!4m7!3m6!1s0x4cb27e4218ab2333:0xa74f331ec065b596!8m2!3d43.8376372!4d-70.1235431!16s%2Fg%2F11h3vbxwk8!19sChIJMyOrGEJ-skwRlrVlwB4zT6c,Partnership For Trauma Recovery,,,Mental health clinic,,"491 U.S. Rte 1 Ste 23, Freeport, ME 04032, United States","RVQG+3H Freeport, Maine, USA",https://www.partnershipfortraumarecovery.com/,,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i6qGDZ8bQ09_y7wJDQiEig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.02318&pitch=0&thumbfov=100,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:37.367Z,,,
https://www.google.com/maps/place/Brown+Dog+Inn/data=!4m7!3m6!1s0x4cb27e865ab8bfc3:0x4b3d3d40aa76000d!8m2!3d43.8809115!4d-70.1090771!16s%2Fg%2F1tk8n5x9!19sChIJw7-4WoZ-skwRDQB2qkA9PUs,Brown Dog Inn,4.7,119,Pet boarding service,,"24 Crown Ct, Freeport, ME 04032, United States","VVJR+99 Freeport, Maine, USA",http://www.browndoginn.com/,+1 207-865-1255,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMGxeKc61XK-MDjSkviAdR7gnDtbhgB575Q52cy=w408-h408-k-no,true,2–4 pm,"8–10 am, 3–5 pm","8–10 am, 3–5 pm","8–10 am, 3–5 pm","8–10 am, 3–5 pm","8–10 am, 3–5 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:42.287Z,,,
https://www.google.com/maps/place/Autowerkes+Maine/data=!4m7!3m6!1s0x4cb280bda667677f:0x76e7ddb7fba8eacc!8m2!3d43.8335359!4d-70.1294581!16s%2Fg%2F1tl1n151!19sChIJf2dnpr2AskwRzOqo-7fd53Y,Autowerkes Maine,4.9,757,Auto repair shop,,"398 U.S. Rte 1, Freeport, ME 04032, United States","RVMC+C6 Freeport, Maine, USA",http://www.autowerkesmaine.com/,+1 207-865-6600,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM73EtvnzFkZjSDVJ6NSE5DcheVdUDr4RQYYt0Q=w408-h254-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:52.342Z,,,
https://www.google.com/maps/place/Sweet+Repeats+Children%27s+Consignment+Shop/data=!4m7!3m6!1s0x405736f42ff996f3:0xb1b94c3a10dcc462!8m2!3d43.8416724!4d-70.1203867!16s%2Fg%2F11b7chx63q!19sChIJ85b5L_Q2V0ARYsTcEDpMubE,Sweet Repeats Children's Consignment Shop,4.9,127,Consignment shop,· In-store shopping · In-store pick-up,"554 U.S. Rte 1, Freeport, ME 04032, United States","RVRH+MR Freeport, Maine, USA",http://sweetrepeatsmaine.com/,+1 207-869-5179,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPwicHoKoWaJzx1yB9rWad4U9CLMoyYRTZ1a2Q=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:45:57.621Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Maine+Center+for+Cancer+Medicine/@43.9098839,-69.8920929,17z/data=!3m1!4b1!4m6!3m5!1s0x4cad8688a515c8ad:0xffc3d3ecf1469f16!8m2!3d43.9098839!4d-69.8920929!16s%2Fg%2F1v7tkzqw",Maine Center for Cancer Medicine,4.0,1,Cancer treatment center,,"81 Medical Center Dr #1300, Brunswick, ME 04011, United States","W455+X5 Brunswick, Maine, USA",,+1 207-729-1148,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:46:02.398Z,,,
https://www.google.com/maps/place/Reset+Wellness/data=!4m7!3m6!1s0x4cb279bb07d0ab8b:0xe3adc4aa45bfa004!8m2!3d43.9380332!4d-69.9814542!16s%2Fg%2F11sbv9n1n7!19sChIJi6vQB7t5skwRBKC_RarEreM,Reset Wellness,5.0,37,Wellness center,,"49 Topsham Fair Mall Rd Ste #25, Topsham, ME 04086, United States","W2Q9+6C Topsham, Maine, USA",http://resetbymallory.com/,+1 207-837-5949,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b-boqfLHaycMe__-_5Av9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.25827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:46:05.258Z,,,
https://www.google.com/maps/place/Kaleidoscope+Eating+Disorders+and+Diet+Recovery+Center/data=!4m7!3m6!1s0x4cb29d5df5f8c1f3:0x51e5342ffe49a685!8m2!3d43.8018013!4d-70.1884273!16s%2Fg%2F11jjmqll09!19sChIJ88H49V2dskwRhaZJ_i805VE,Kaleidoscope Eating Disorders and Diet Recovery Center,,,Eating disorder treatment center,,"253 Main St, Yarmouth, ME 04096, United States","RR26+PJ Yarmouth, Maine, USA",http://kaleidoscopeeatingdisorders.com/,+1 207-400-6188,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipONOU2Z7yBHeG2gLFHwEYMJ92crwEb3BKLbpG4X=w408-h282-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:46:10.168Z,,,
https://www.google.com/maps/place/Freeport+Medical+Center/data=!4m7!3m6!1s0x4cb27e4222d55267:0xb6a1955679378158!8m2!3d43.8622835!4d-70.1043556!16s%2Fg%2F1tcv5xw7!19sChIJZ1LVIkJ-skwRWIE3eVaVobY,Freeport Medical Center,,,,,"42 Mallett Dr, Freeport, ME 04032, United States","VV6W+W7 Freeport, Maine, USA",http://www.freeportmedicalcenter.com/,+1 207-865-3491,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iuVa0t9XUcBxaq0q_GaPOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.99666&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Freeport+ME/@43.8573338,-70.1027576,14z",2025-09-28T23:46:14.782Z,,,
"https://www.google.com/maps/place/Sisu+Health:+Anthony+J.+Kozma,+DO/data=!4m7!3m6!1s0x4cb29c15b9fbe6e5:0xbddb96419cd72473!8m2!3d43.6552873!4d-70.2581586!16s%2Fg%2F11c5bjlyt3!19sChIJ5eb7uRWcskwRcyTXnEGW270","Sisu Health: Anthony J. Kozma, DO",5.0,41,Addiction treatment center,,"70 Center St, Portland, ME 04101, United States","MP4R+4P Portland, Maine, USA",http://sisuhealthmaine.com/,+1 207-699-2718,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMaWJR2aXmB21fe5E8AVGoAIq2u8omZnLSfQpaL=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–7 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Portland+ME/@43.6414716,-70.2408811,14z",2025-09-28T23:46:28.566Z,,,
https://www.google.com/maps/place/AFC+Urgent+Care+South+Portland/data=!4m7!3m6!1s0x4cb29f9ac6e4a261:0xca9d12b501e84620!8m2!3d43.6351995!4d-70.2555404!16s%2Fg%2F11hyldwzt4!19sChIJYaLkxpqfskwRIEboAbUSnco,AFC Urgent Care South Portland,4.8,951,Urgent care center,,"230 Waterman Dr, South Portland, ME 04106, United States","JPPV+3Q South Portland, Maine, USA",https://www.afcurgentcare.com/south-portland/?utm_source=gmb&utm_medium=organic&utm_campaign=afc-south-portland,+1 207-358-3188,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNuqPPAmN-LLMz5HyqsXtEDuRaSrATTuF5eF4vI=w408-h306-k-no,true,8 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+South+Portland+ME/@43.6414716,-70.2408811,14z",2025-09-28T23:46:33.634Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/ConvenientMD+Urgent+Care/data=!4m7!3m6!1s0x4cae6f302cd0ebbd:0x2fff0ee49cce5b13!8m2!3d44.4231527!4d-69.02518!16s%2Fg%2F11vlw4g0rs!19sChIJvevQLDBvrkwRE1vOnOQO_y8,ConvenientMD Urgent Care,4.7,195,Urgent care center,,"18 Belmont Ave, Belfast, ME 04915, United States","CXFF+7W Belfast, Maine, USA",https://convenientmd.com/locations/belfast-me-urgent-care/,+1 207-607-5270,Closes soon ⋅ 8 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOOjCMFwXGEcU86AwZ4EBdbiVCLxO6GsqSoNwna=w408-h261-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:46:47.339Z,,,
https://www.google.com/maps/place/PCHC+-+Seaport+Community+Health+Center/data=!4m7!3m6!1s0x4cae6e4a52bd9895:0x1c8fb2dc2ecee1ce!8m2!3d44.4183338!4d-69.0293123!16s%2Fg%2F1tc_w5tx!19sChIJlZi9UkpurkwRzuHOLtyyjxw,PCHC - Seaport Community Health Center,2.6,68,Medical Center,,"29 Schoodic Dr, Belfast, ME 04915, United States","CX9C+87 Belfast, Maine, USA",https://pchc.com/locations/seaport-community-health-center/,+1 207-338-6900,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPI14cMOlGQ8qTj2GKsJ0nHPnhhF13c-W_OlSCq=w408-h544-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:46:52.343Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/MaineHealth+Waldo+Hospital/data=!4m7!3m6!1s0x4cae6fc510264e65:0x292390c3ac47459f!8m2!3d44.4125086!4d-68.9938528!16s%2Fg%2F1tdl5qrc!19sChIJZU4mEMVvrkwRn0VHrMOQIyk,MaineHealth Waldo Hospital,2.8,81,Hospital,,"118 Northport Ave, Belfast, ME 04915, United States","C274+2F Belfast, Maine, USA",http://www.wcgh.org/,+1 207-338-2500,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nro823fh25gIKmBkzoWai0sxfrvn-o1aUgPEZ7PMEMxVp94XmqZWpS6Tw2D_51onZ0wJMWsGNSW7FoQbizQSEBi40yBOqQ2CWG5PpyQIVVxPTunGGNztlEghoZkFanwke4mrdixkA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:46:57.373Z,,,
https://www.google.com/maps/place/MaineHealth+Cancer+Care+-+Belfast/data=!4m7!3m6!1s0x4cae6f36fab14df1:0x89f44df22fa4f925!8m2!3d44.4125577!4d-68.9940376!16s%2Fg%2F11rq8xvpx8!19sChIJ8U2x-jZvrkwRJfmkL_JN9Ik,MaineHealth Cancer Care - Belfast,,,Oncologist,,"116 Northport Ave Suite 112, Belfast, ME 04915, United States","C274+29 Belfast, Maine, USA",https://www.mainehealth.org/Waldo-County-General-Hospital/Services/Palliative-Care,+1 207-505-4163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tDKEV6eEgBWZ-XE8pY0bAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.84597&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:47:00.085Z,,,
"https://www.google.com/maps/place/MaineHealth+Anti-Coagulation+Care+-+Belfast/@44.4123514,-68.9963025,17z/data=!3m1!4b1!4m6!3m5!1s0x4cae6f8b073c1ac7:0xdb02fa43e3801240!8m2!3d44.4123514!4d-68.9963025!16s%2Fg%2F11spx22rc3",MaineHealth Anti-Coagulation Care - Belfast,,,Medical group,,"119 Northport Ave Suite 240, Belfast, ME 04915, United States","C263+WF Belfast, Maine, USA",https://www.mainehealth.org/Locations/WCMP-Anti-Coagulation-Clinic/Belfast-119-Northport-AVE-STE-240-11525243,+1 207-505-4505,,,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:47:04.968Z,,,
https://www.google.com/maps/place/MaineHealth+Occupational+Health+-+Belfast/data=!4m7!3m6!1s0x4cae6fc979de0701:0xf0ddba26af537f9d!8m2!3d44.4098434!4d-68.9938964!16s%2Fg%2F11fll62pkx!19sChIJAQfeeclvrkwRnX9Trya63fA,MaineHealth Occupational Health - Belfast,2.7,11,Medical clinic,,"163 Northport Ave, Belfast, ME 04915, United States","C254+WC Belfast, Maine, USA",,+1 207-301-5565,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s11dXQsSHlCpKCeIv4jwUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.10022&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Belfast+ME/@44.4259092,-69.0064234,14z",2025-09-28T23:47:07.977Z,,,
