placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/Alderson+Motors+LTD/data=!4m7!3m6!1s0x48792dd75b278857:0xb9eabb55261f431b!8m2!3d53.99831!4d-0.9966987!16s%2Fg%2F1yf4rf0h_!19sChIJV4gnW9cteUgRG0MfJlW76rk,Alderson Motors LTD,4.6,123,Auto repair shop,,"The Village, Stockton on the Forest, York YO32 9UW, United Kingdom","X2X3+88 Stockton on the Forest, York, UK",https://www.aldersonmotors.co.uk/,+44 1904 400536,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppdTZXqYh75hMaojWHdb-web35RDwNwz7Ol8UcbrgDeDwq8kqjr0sdyrSs4uPJq38_Sbx9ty-NFddL0A7998RXGUFC0uPzXalBiEhh-nTmZbn4Uhx-ix9CzcJydhjOblxL-Pwa=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-03-23T17:46:49.575Z,
https://www.google.com/maps/place/D.+M.+Keith+SEAT+York/data=!4m7!3m6!1s0x487933d5485cca67:0x1da1df7ac4c51518!8m2!3d53.991739!4d-1.087794!16s%2Fg%2F11c1nh2qsm!19sChIJZ8pcSNUzeUgRGBXFxHrfoR0,D. M. Keith SEAT York,4.6,386,Seat dealer,· Delivery,"Whitehall Garage, Wigginton Rd, York YO32 2RJ, United Kingdom","XWR6+MV Rawcliffe, York, UK",http://www.dmkeith.com/seat/,+44 1904 692921,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervO84GivYL5qQKmeJ0nC7j-yj_twW7D_yW9EAaqVSYPzQ6n_G6nX_dpQCPeCKrOah24lgl5ouY2-Gfvx6yBdrL5yFsvxFD04NPCxEI4vFMnIhNVrTAGorcU4oGgI5cd4vtgvrN4A=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-03-23T17:46:53.995Z,
https://www.google.com/maps/place/New+Naylor+Garage/data=!4m7!3m6!1s0x48792f405d4fbbfd:0x4c2e29a0892bc32!8m2!3d53.9269117!4d-0.9544674!16s%2Fg%2F1td71j1q!19sChIJ_btPXUAveUgRMrySCJriwgQ,New Naylor Garage,4.9,51,Car inspection station,,"Elvington Industrial Estate, York Rd, Elvington, York YO41 4AR, United Kingdom","W2GW+Q6 Elvington, York, UK",http://newnaylorgarage.co.uk/,+44 1904 608545,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmfH-MNwFMQQpz58RlwER68LLPyzKw0R1x8edwwErVDzQsTh0RBe3vx5uLbdAensOb0Cv9qSsLaVhHRPEiuinozgWQC9EImqQPy_MBpzAY2v6WRpdzD7_Z4bqHdAJu4POVH39lKQ=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-03-23T17:46:58.475Z,
https://www.google.com/maps/place/Infinity+Motorcycles/data=!4m7!3m6!1s0x487931ae4790aca5:0xe7836d6ab53ae7a1!8m2!3d53.9560411!4d-1.0768171!16s%2Fg%2F1thxq4mz!19sChIJpayQR64xeUgRoec6tWptg-c,Infinity Motorcycles,4.7,716,Motorcycle shop,· In-store shopping · In-store pick-up · Delivery,"Piccadilly Residence, Piccadilly, York YO1 9NX, United Kingdom","XW4F+C7 York, UK",https://www.infinitymotorcycles.com/find-a-store/york,+44 1904 675600,Closed · Opens 9:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6BPqU70w-wP3vlWjdHcKaw5ezjrxA4OkV7a8dm1PIKHO4DRdsjOm_L8IKDHkm68jsRquAuGB2aobhTiYPGj_U30ac-z7aOj7FZFQaAE1mHl2h2PjLC_yz4RuUSMQB_7jsRlINtg=w408-h408-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-03-23T17:47:02.897Z,
https://www.google.com/maps/place/Harrisons/data=!4m7!3m6!1s0x487f177b4b195ae1:0x26159fa281140442!8m2!3d54.4867204!4d-0.6228126!16s%2Fg%2F1tcw359z!19sChIJ4VoZS3sXf0gRQgQUgaKfFSY,Harrisons,4.3,15,Tire shop,,"6 Upgang Ln, Whitby YO21 3EA, United Kingdom","F9PG+MV Whitby, United Kingdom",,+44 1947 606302,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqY1Iz5uGLqFMOTn1v76DAGAWQ3iSWZa5tqYsSnqSxqJU9U840izAINKXzsKxvIA0_UoANryaFSYrGtLo2L_cMY6c1VT6Nx0aWHmE_mlkvChwUmDcp7m2-BAjNekiw1HZ71vf0m=w408-h306-k-no,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-03-23T17:47:07.281Z,
https://www.google.com/maps/place/Ripon+Tyre+%26+Auto+Services/data=!4m7!3m6!1s0x487eada8acd14297:0x25426103dc24e638!8m2!3d54.1286315!4d-1.503611!16s%2Fg%2F1tvt9xzj!19sChIJl0LRrKitfkgROOYk3ANhQiU,Ripon Tyre & Auto Services,4.5,151,Tire shop,· Delivery,"Boroughbridge Rd, Ripon HG4 1UE, United Kingdom","4FHW+FH Ripon, UK",https://www.macadams.co.uk/macadam-services/ripon-tyres-auto-services/,+44 1765 692244,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplD08MHSjNY87BrBpiCqSS_Vo2P93PlaOuIxFtv-tAytSq8ZOZ889CkiQyX3DGCkWuHmkt3IX-TQqeRBA4gXl3oftOhX44-_ocW-lU1t5bj9cQdkBE1sVasN33IbzTAzqqTwNT=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:26.773Z,
https://www.google.com/maps/place/Tyres2U/data=!4m7!3m6!1s0x487ead4e2e9f404b:0x3f331221587ebd3d!8m2!3d54.1388582!4d-1.5186952!16s%2Fg%2F11v9gh2lrx!19sChIJS0CfLk6tfkgRPb1-WCESMz8,Tyres2U,4.9,72,Tire shop,· Delivery,"Stonebridgegate, Ripon HG4 1TP, United Kingdom","4FQJ+GG Ripon, United Kingdom",https://ripontyres2u.co.uk/,+44 7903 745627,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZl2BUXWcO-we_Uualj4tS3sMJFUoGhq6IMVe3krry6flI4Nc8Esay7cPpfNd8tupoWEVHwjjV6YuYvorEFRqaGiUYgZZlcPdE8_WOScOdd8rJ6yVHTR4Vm-Ia2uMFQwsEeCEQ=w408-h905-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:31.190Z,
https://www.google.com/maps/place/Ripon+MOT+%26+Service+Centre/data=!4m7!3m6!1s0x487eadf761fa49db:0xa229a242db84682f!8m2!3d54.1286535!4d-1.512918!16s%2Fg%2F11gk8v2rt9!19sChIJ20n6YfetfkgRL2iE20KiKaI,Ripon MOT & Service Centre,4.8,65,Auto repair shop,,"Unit 2 Dallamires Cl, Ripon HG4 1TT, United Kingdom","4FHP+FR Ripon, United Kingdom",https://www.facebook.com/AUTOFIX-RIPON-455243834995451/,+44 1765 605080,Closes soon · 6 pm · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqptTGPJp248bVsKSUuLssulZYbb4o8vcyZKC0IATXhCz7DzIwka71JPKMiSPQlpgo7OOaJvx9UcIY4I8iZ30aNMOR9K-UP6EU0LWY9P5tCewOSYIGpZjxZ4EFkmyy12k1q4f8P=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:35.537Z,
https://www.google.com/maps/place/York+Leisure+Centre/data=!4m7!3m6!1s0x4879317717587c4d:0x3264e391dacf7173!8m2!3d53.9848954!4d-1.0512975!16s%2Fg%2F11j0wg25hq!19sChIJTXxYF3cxeUgRc3HP2pHjZDI,York Leisure Centre,4.1,141,Leisure center,,"Kathryn Avenue, Monks Cross Dr, Huntington, York YO32 9AF, United Kingdom","XWMX+XF Huntington, York, UK",https://www.better.org.uk/leisure-centre/york/york-leisure-centre?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+44 1904 942255,Open · Closes 9:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSRn4IIv0qudvziGwfnQ2JoXVN_dtIMnnoVyOJyIZ7VEt9PMvxKHECVoQdmZHBCZVc5v-vsb3qi46miRJmdIv0KPMRKIuf1obgppyvMs6WYQ74CX-sOxqu9Rkrdw3pnrPzu8K3=w408-h272-k-no,true,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,6:30 am–9:30 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:40.000Z,
https://www.google.com/maps/place/JCT600+Accident+Repair+Centre+York/data=!4m7!3m6!1s0x4879317950a0ba23:0x1301e293c9e367b6!8m2!3d53.9863126!4d-1.0951641!16s%2Fg%2F11h9xvm7zw!19sChIJI7qgUHkxeUgRtmfjyZPiARM,JCT600 Accident Repair Centre York,4.3,192,Car repair and maintenance service,,"Centurion Park, Clifton Moor Gate, York YO30 4WW, United Kingdom","XWP3+GW Rawcliffe, York, UK",https://www.jct600.co.uk/accident-repairs/repair-centres/find-us/jct600-accident-repair-centre-york/1285/dealershipdetails.aspx,+44 1904 439444,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhlN7MzMFJScOczRKfFpXbCCqmAjD0Ww5NoiBvQRsf9kVwry88sygfD-QVxC7u828Je1Y9eDx1FOAiC1SWOTY8uBHn5uh149EPKEEtvo6IjT2NsGx6Dsi0R40uuhKju84tJKxRww=w408-h271-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–12:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:44.462Z,
https://www.google.com/maps/place/Vertu+Dacia+York/data=!4m7!3m6!1s0x48793163ceb5eac9:0x9920588501a3fbcf!8m2!3d53.9850418!4d-1.0972842!16s%2Fg%2F11rw_mpwmz!19sChIJyeq1zmMxeUgRz_ujAYVYIJk,Vertu Dacia York,4.9,189,Dacia dealer,· In-store shopping · Delivery,"Clifton Moor Gate, York YO30 4WR, United Kingdom","XWP3+23 Rawcliffe, York, UK",https://www.vertumotors.com/find-a-dealer/dacia-york/?utm_source=google_my_business&utm_medium=local&utm_campaign=Dacia_York&utm_content=FAD,+44 1904 926434,Closes soon · 6:30 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepv5QirQtqFMINgc2h4FCjzJWup2OVI10AExyUSfai8m5zFcoQBjZq63fEL7ZD9vun1Nz1cvmdo-XkSZbcrRfeeaSI4uokP8DBrUTuDpG0EjN9L9kYqMHKPQx9a8oXJ7aw9QjvVj2FyQ8IR=w408-h544-k-no,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:49.015Z,
https://www.google.com/maps/place/Copycars/data=!4m7!3m6!1s0x48793753bea9499f:0xc13c40636a43b28d!8m2!3d53.9904516!4d-1.04569!16s%2Fg%2F1wbfzxzz!19sChIJn0mpvlM3eUgRjbJDamNAPME,Copycars,4.8,135,Used car dealer,,"Unit 5, MX Park, Monks Cross Dr, Huntington, York YO32 9GU, United Kingdom","XXR3+5P Huntington, York, UK",http://www.copycars.co.uk/,+44 1904 935193,Closed · Opens 9:30 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4nsTLifvC0JH1iYglXpzq3O3cqwIDH2ZQ62V-y-CUs9QwId8bpY8z5JK4jJ8VIM_JMwOJlIiIa85HqXBONJ098K8pogYSUqpYXBveh5FZSTmF7sBbOBx-US1_4dLwdG2ybwE=w426-h240-k-no,true,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:53.321Z,
https://www.google.com/maps/place/Mercedes-Benz+of+York/data=!4m7!3m6!1s0x48793178cbb6fb67:0x5edcd62bf3a27530!8m2!3d53.986773!4d-1.0942389!16s%2Fg%2F11b6hrtgdn!19sChIJZ_u2y3gxeUgRMHWi8yvW3F4,Mercedes-Benz of York,4.4,1088,Mercedes-Benz dealer,· Delivery,"Centurion Park, Clifton Moor Gate, York YO30 4WW, United Kingdom","XWP4+P8 York, UK",https://www.jct600.co.uk/brands/mercedes-benz/find-us/mercedes-benz-of-york/1307/dealershipdetails.aspx,+44 1904 694000,Closes soon · 6 pm · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppmckSL-lb6sxhJTKVjhf69ennyty_9W1B-9XaA49SSxr0hiU8uXwdoHCpgnxgGlF4-hI52yjo5HH8Ce0GM87WtRUbJZaXm69mRpXxLDKd-W1Gw7bjTMUpZlft6eK6KCRb1cMfbQ=w408-h544-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,12–4 pm,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:47:57.782Z,
https://www.google.com/maps/place/Asda+York+Superstore/data=!4m7!3m6!1s0x487931fbf2f1eff5:0x5d5963d88a11d00c!8m2!3d53.9865691!4d-1.0437706!16s%2Fg%2F1tgn93xp!19sChIJ9e_x8vsxeUgRDNARithjWV0,Asda York Superstore,3.8,555,Supermarket,· Delivery,"Monks Cross, Jockey Ln, Huntington, York YO32 9LF, United Kingdom","XXP4+JF Huntington, York, UK",http://storelocator.asda.com/store/york,+44 1904 628107,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVR9lJOZn_S0vmcjxRbkHojJ6TyldbGKXN4MCQZVSF7Jf9-AEd5tvY3NDslK0mO6M1mQ5SQTrwGA7x6N-zqpDI9ZC2CXjzLuEejFwWyZUjuF_-dSfpndiT4iUGUK1qFfBPLUPx4pQm17oQ=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10:30 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:48:02.385Z,
https://www.google.com/maps/place/Autofix+Centre/data=!4m7!3m6!1s0x487eac4087ac576b:0x8eab05df675689e7!8m2!3d54.1732479!4d-1.4815879!16s%2Fg%2F1tdklsvc!19sChIJa1esh0CsfkgR54lWZ98Fq44,Autofix Centre,5.0,61,Auto repair shop,,"3-8 Barugh Way, Ripon HG4 5NJ, United Kingdom","5GF9+79 Ripon, United Kingdom",http://www.autofixcentre.co.uk/,+44 1765 640091,Closes soon · 6 pm · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodus2J3h0S6U1AvlAWWZvKR50QbFNC27CcEdfszgdqITIcMZbGNl_hVIavISfS3tIUCfQoOUMvUe01lpvd_8Nn4SirEASI3cCoj7dwphEntPUqbaCdGtoNs7arkfBWq99J8HUMWw=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:48:06.787Z,
https://www.google.com/maps/place/Peugeot+Service+Centre+York/data=!4m7!3m6!1s0x48793106e7fc4dff:0xf6ab4ce878617b3f!8m2!3d53.9871928!4d-1.092676!16s%2Fg%2F11sqw6xcvg!19sChIJ_0385wYxeUgRP3theOhMq_Y,Peugeot Service Centre York,,,Auto body shop,,"Centurion Park, York YO30 4WW, United Kingdom","XWP4+VW York, UK",https://www.evanshalshaw.com/peugeot/servicing/?utm_source=google&utm_medium=organic&utm_content=peugeot-york-service-centre&utm_campaign=gplaces,+44 1904 894937,Closes soon · 6 pm · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wHjp057JBaFdsrQqBoLDbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.5414214&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-03-23T17:48:11.396Z,
https://www.google.com/maps/place/Halfords+Autocentre+Northallerton+%28Formerly+National%29/data=!4m7!3m6!1s0x487ebc82f9327891:0x151ec3275b1e110f!8m2!3d54.3404779!4d-1.4326814!16s%2Fg%2F1tghcq75!19sChIJkXgy-YK8fkgRDxEeWyfDHhU,Halfords Autocentre Northallerton (Formerly National),4.3,136,Tire shop,· In-store shopping,"12 East Rd, Northallerton DL6 1NF, United Kingdom","8HR8+5W Northallerton, United Kingdom",https://www.halfords.com/locations/national-northallerton-autocentre/,+44 1609 774111,Closes soon · 6 pm · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlfigtHzjI2CGymYtYNJwAzyVsC5MiHgLPL46yTAO-Ojo8CwAIZjAMlmXH9TgvMeDCcf7QUe1fL0hsBikDByUnBZRnJ9IBCZgzruwkJqQsVAGjQ77t7VHuc7S4O7XG50B9SP--Rw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:26.531Z,
https://www.google.com/maps/place/Northallerton+Tyre+%26+Battery/data=!4m7!3m6!1s0x487ebc9cbab9339f:0x3618b64628e834bc!8m2!3d54.341613!4d-1.4328652!16s%2Fg%2F1td69flt!19sChIJnzO5upy8fkgRvDToKEa2GDY,Northallerton Tyre & Battery,4.5,92,Tire shop,· In-store pick-up,"Brompton Rd, Northallerton DL6 1DS, United Kingdom","8HR8+JV Northallerton, United Kingdom",http://www.northtb.co.uk/,+44 1609 774713,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephtQEbtlmzQDZUKIJ2YCtnkU2zO0Wp8uo9IfBAfBPVdqSwkuS3jAFPP2Gq1ccvIo8zS8gUdB2D0GGLxCPCvfmHB7KXUZtxCRTSbG0u6lQs-D986YIt_ke9zAfJkNs9jRM283w=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:30.840Z,
https://www.google.com/maps/place/Kwik+Fit+-+Northallerton/data=!4m7!3m6!1s0x487ebc830656d3fd:0x471afcbacfab13b0!8m2!3d54.3415327!4d-1.4327328!16s%2Fg%2F1tdyvy9s!19sChIJ_dNWBoO8fkgRsBOrz7r8Gkc,Kwik Fit - Northallerton,4.5,388,Tire shop,,"Brompton Rd, Northallerton DL6 1DS, United Kingdom","8HR8+JW Northallerton, United Kingdom",https://www.kwik-fit.com/locate-a-centre/northallerton-brompton-road?utm_medium=Google-My-Business&utm_source=Google-My-Business&utm_campaign=northallerton-brompton-road&utm_content=website-button,+44 1609 779039,Closes soon · 6 pm · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQohBmnoBB83fffJP3D107BIqNY4kfak5z8EtzbRi7wSJzhhfui32nsFNLkIKz7xVSpmfS6Vs2BJSn7aiFkA2_hFVQRdbIevSEjJcIroi1YVyuGrdxhSpnt-4QUrQkj_q6s7k2=w408-h273-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:35.545Z,
https://www.google.com/maps/place/Lodge+tyres/data=!4m7!3m6!1s0x487ebc98839f845b:0xc22ca5c893f5d1e8!8m2!3d54.3492727!4d-1.4487848!16s%2Fg%2F1tf4dlt0!19sChIJW4Sfg5i8fkgR6NH1k8ilLMI,Lodge tyres,4.8,119,Tire shop,,"Unit 18, Standard Way Industrial Estate, Business Park, Standard Way, Northallerton DL6 2XE, United Kingdom","8HX2+PF Northallerton, UK",http://capital-tyres.co.uk/,+44 1609 779916,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzoQL21vl-IXls_t811pOEdZ8qC-C9-lAGowF5HVshXjpgkKzNnMn-8Hi5DfSi5aW2eMpMnSfkx_9YBgyr2Yijvuorbr2irqs5ajhxpZ8AO6UfemVzvPRf0XZkSztBcK3dh-7e=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:39.855Z,
https://www.google.com/maps/place/Vasstech+Garage+Services/data=!4m7!3m6!1s0x487ebc9a9af0f29b:0xdda2abba85ab6824!8m2!3d54.3485334!4d-1.4385028!16s%2Fg%2F1tfjf2_g!19sChIJm_Lwmpq8fkgRJGirhbqrot0,Vasstech Garage Services,4.7,146,Mechanic,,"Unit 2, Sam Turners Yard, Darlington Road, Northallerton DL6 2XB, United Kingdom","8HX6+CH Northallerton, United Kingdom",https://vasstech.com/garages/northallerton/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=northallerton-branch,+44 1609 779041,Closes soon · 6 pm · Opens 7:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqT3EuFl2lxYVi91Oy6Pv-OhBmpxZnN-sX6rYPQQUp9oYY-uT7MQfkD9RUTAuUIB_bWz1Ugh0Bf_UEpl8ZLxhpFtPZmpQ8aMcL2dgDDbK9SHr7i7bIFlFy4GYrHF1aXFlIhJ91HUQ=w408-h271-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:44.148Z,
https://www.google.com/maps/place/Stockdales+Auto+Repairs/data=!4m7!3m6!1s0x487ebc832f5860bb:0x568c911f5fe16c7b!8m2!3d54.3415444!4d-1.4350755!16s%2Fg%2F11b7xr1ngj!19sChIJu2BYL4O8fkgRe2zhXx-RjFY,Stockdales Auto Repairs,5.0,22,Car repair and maintenance service,,"76C High St, Northallerton DL7 8EG, United Kingdom","8HR7+JX Northallerton, United Kingdom",,+44 1609 776380,Closes soon · 6 pm · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AOPN8A3tdLvnoY2gXhUjtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.207672&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:48.591Z,
https://www.google.com/maps/place/Northallerton+Service+Centre/data=!4m7!3m6!1s0x487ebcbd6a4d9741:0x3b2ada7aa9f1fce6!8m2!3d54.3502515!4d-1.4498674!16s%2Fg%2F1tg8j94x!19sChIJQZdNar28fkgR5vzxqXraKjs,Northallerton Service Centre,4.9,88,Auto repair shop,,"Business Park, Binks Cl, Standard Way, Northallerton DL6 2YB, United Kingdom","9H22+43 Northallerton, United Kingdom",http://www.northallertonservicecentre.co.uk/,+44 1609 772139,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7Ve4TAIsnEMML9qNPl_Z6zoRDwM_C3ul-Huk3mKhDgtsMQgUw1p4TTd58lRv3ICDVbYbdf00kSN3QbBYbzCY1HZlm472y7qt8xNUFA5UXdqjF4XboKo7Ou6eM5rZ3itXJ9XfGgLQqRNPk=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:52.923Z,
https://www.google.com/maps/place/Stoneacre+Northallerton/data=!4m7!3m6!1s0x487ebc90f2869507:0xb62e86f9d9107332!8m2!3d54.3500053!4d-1.4436462!16s%2Fg%2F11bzsxf7ql!19sChIJB5WG8pC8fkgRMnMQ2fmGLrY,Stoneacre Northallerton,4.4,177,Car dealer,· In-store shopping · Delivery,"Thurston Rd, Northallerton DL6 2NA, United Kingdom","9H24+2G Northallerton, United Kingdom",https://www.stoneacre.co.uk/dealership/stoneacre-northallerton-thurston-road?utm_source=local&utm_medium=organic&utm_campaign=google,+44 1609 766690,Closes soon · 6 pm · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxOPk61LAPwQWQenomqY6WR5QdOgEl8y8UpCvXqRS4CNMllCIeqSlCJ1iir7zhbJc0JsVNMoMjTvhn_NFFGxdMHNkmnVv_CW1OTyWkmF_xKSgynegPRieUZRlmay9A5a0uuHPNDw=w408-h493-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–5 pm,10:30 am–4:30 pm,"https://www.google.com/maps/search/tire+service+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-03-23T17:48:57.674Z,
