placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Lamond%27s+Custom+Cabinetry+%26+Woodworking/data=!4m7!3m6!1s0x80ea69ad479fea0f:0x59061ff568678a5e!8m2!3d35.3807283!4d-118.9989582!16s%2Fg%2F11gm9s4hvq!19sChIJD-qfR61p6oARXopnaPUfBlk,Lamond's Custom Cabinetry & Woodworking,5.0,4,Cabinet maker,"218 Kentucky St, Bakersfield, CA 93305, United States","92J2+7C Bakersfield, California, USA",,+1 661-889-5178,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN_OO804BlcJ1NL96irF76vCPGmjuPkwcyrs7Ic=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:54:50.134Z,,,,
https://www.google.com/maps/place/AC+GARAGE+DOORS+%28An+American+Classic+Door+Co%29/data=!4m7!3m6!1s0x80c259c54531a8b5:0x2727d5af56a5e6e8!8m2!3d34.6918444!4d-118.1323707!16s%2Fg%2F11c606xzqf!19sChIJtagxRcVZwoAR6OalVq_VJyc,AC GARAGE DOORS (An American Classic Door Co),4.1,88,Garage door supplier,"44532 Trevor Ave, Lancaster, CA 93534, United States","MVR9+P3 Lancaster, California, USA",http://www.acoverhead.com/,+1 661-944-9333,Closes soon ⋅ 3:30 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycrNSTfrw9aNrxpDarrfEOuxAhTu8cYOq6hcnrLnXzqHtJTzX9VhXaKcFOgi5c1wPugF3sQLvsXoytO0k54-xIjLfJ5yZ6mjkvq3yQWqIdROvo2pZV5sQcb0FeKMth9UtkWXS2Qw=w408-h544-k-no,true,9 am–3:30 pm,Closed,Closed,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:54:55.146Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Richard+Russell+Construction/data=!4m7!3m6!1s0x80ea6918b13fe907:0x8d895947a2bd75b!8m2!3d35.3845313!4d-118.995601!16s%2Fg%2F11f6g1dh2m!19sChIJB-k_sRhp6oARW9crepSV2Ag,Richard Russell Construction,5.0,6,General contractor,"328 Oregon St, Bakersfield, CA 93305, United States","92M3+RQ Bakersfield, California, USA",,+1 661-864-5832,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOb5Xd0W702k8dtEYgXYSL1e8vl9ScCO-uTy-YX=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:00.023Z,,,,
https://www.google.com/maps/place/Zip+Appliance+%26+Plumbing+Repair/data=!4m7!3m6!1s0x80ea415a3eeb8d73:0xf5d035b58be8f421!8m2!3d35.3670287!4d-119.0607661!16s%2Fg%2F11r6ld54lp!19sChIJc43rPlpB6oARIfToi7U10PU,Zip Appliance & Plumbing Repair,4.8,1205,Appliance repair service,"1405 Commercial Way ste 100 Suite 100, Bakersfield, CA 93309, United States","9W8Q+RM Bakersfield, California, USA",https://www.ziprepairservice.com/,+1 661-387-2282,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN7HVLow8VgjqfA1EYauaMb-sqy7M-pns3kL4ot=w408-h408-k-no,true,6:30 am–4:30 pm,9 am–4:30 pm,9 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:05.264Z,,,,
https://www.google.com/maps/place/Kern+Shutters+and+Screens/data=!4m7!3m6!1s0x6cd533512bc32f41:0x648573fe29fb796c!8m2!3d35.3349263!4d-119.0995151!16s%2Fg%2F11vcxtp1r9!19sChIJQS_DK1Ez1WwRbHn7Kf5zhWQ,Kern Shutters and Screens,5.0,53,Window treatment store,"2201 Haggin Oaks Blvd, Bakersfield, CA 93311, United States","8WM2+X5 Bakersfield, California, USA",https://kernshuttersandscreens.com/,+1 661-809-3155,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPJA0kPB1h5LuGa0Ejb_BPGafC4UppkRcdhSy7a=w408-h306-k-no,true,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:10.162Z,,,· Delivery,
"https://www.google.com/maps/place/Mu%C3%B1oz+Hauling+Trash+Removal,+LLC/data=!4m7!3m6!1s0xa640e73b9d8ec16b:0xabd597e0c133cf4!8m2!3d35.3809163!4d-118.9853156!16s%2Fg%2F11p5jfzhx5!19sChIJa8GOnTvnQKYR9DwTDH5ZvQo","Muñoz Hauling Trash Removal, LLC",5.0,150,Junk removal service,"1024 Niles St, Bakersfield, CA 93305, United States","92J7+9V Bakersfield, California, USA",http://munozhaulingtrashremoval.com/,+1 888-596-2887,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlJxNMICVGnaKBzA_wDV2Tu3cSvCMV6l7l6mi1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:15.148Z,,,,
https://www.google.com/maps/place/Cal+Heights+Construction+and+Handyman+Services/data=!4m7!3m6!1s0x23f68126ca4a292b:0xc24c556e135cbe7c!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11k3r8z5hc!19sChIJKylKyiaB9iMRfL5cE25VTMI,Cal Heights Construction and Handyman Services,5.0,28,Handyman/Handywoman/Handyperson,,,http://calheightsconstruction.com/,+1 661-558-5166,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMFBuKM38B_gTiJFoe52FGwI99vG1gJV78oKnmL=w408-h306-k-no,true,7 am–7 pm,8 am–5 pm,Closed,Open 24 hours,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:20.097Z,,,,
https://www.google.com/maps/place/Great+Garage+Door+Repair/data=!4m7!3m6!1s0x24b6867a4bda4def:0xad8d68b0668bf88!8m2!3d34.7000454!4d-118.1319225!16s%2Fg%2F11rfblc31b!19sChIJ703aS3qGtiQRiL9oBovW2Ao,Great Garage Door Repair,5.0,17,Garage door supplier,,,https://greatgaragedoorrepair.com/,+1 661-768-1600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNlqsfjGiP0mzbk0eJPPdKI1BkkPwSd6ckdxVNU=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:25.387Z,,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x80ea41d8d607de07:0x99468bfd51c514fb!8m2!3d35.3381826!4d-119.0488441!16s%2Fg%2F11ckvlb16y!19sChIJB94H1thB6oAR-xTFUf2LRpk,Home Services at The Home Depot,4.3,12,Contractor,"4001 Ming Ave, Bakersfield, CA 93309, United States","8XQ2+7F Bakersfield, California, USA",https://www.homedepot.com/l/Bakersfield-Central/CA/Bakersfield/93309/1050/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMi4xvN6dDHkc5kI1Kb-vhgU4ac9cwWKzLGgLQt=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,7 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:30.602Z,,,,
https://www.google.com/maps/place/Bakersfield+Screen+Center/data=!4m7!3m6!1s0x80ea437148484ce3:0xde20fea0e142b73!8m2!3d35.3809978!4d-119.0749806!16s%2Fg%2F11tnhlpfn9!19sChIJ40xISHFD6oARcysUDuoP4g0,Bakersfield Screen Center,,,Contractor,"2345 Fruitvale Ave, Bakersfield, CA 93308, United States","9WJG+92 Bakersfield, California, USA",https://www.bakersfieldscreencenter.com/,+1 661-489-5001,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN4el77ce0IWgSvsQ6kWFRxZz7rgbkfRKNOvzkm=w408-h544-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:35.435Z,,,,
https://www.google.com/maps/place/J%E2%80%99S+Mobile+Auto+Repair/data=!4m7!3m6!1s0x80ea5117961907d9:0xff1d3c0250ea8a91!8m2!3d35.3821102!4d-119.0173736!16s%2Fg%2F11t2986gkp!19sChIJ2QcZlhdR6oARkYrqUAI8Hf8,J’S Mobile Auto Repair,4.9,68,Mechanic,"1330 25th St, Bakersfield, CA 93301, United States","9XJM+R3 Bakersfield, California, USA",http://www.jsmobileautobakersfield.com/,+1 661-772-6121,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxozh7duWgWDKbViUkerzVJF35GXQ40mb1P4bCs32lM9RtpGzmFw-LG_26VsLTeNN8gTlU6FTEBRSWyD1p425-6iFgVX4GxKywNw2WnYBx3BmIMguLt9ARk-Oxgfh7oZb73Zepj=w408-h291-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:40.341Z,,,,
https://www.google.com/maps/place/Jeremy+Willer+Construction+Inc/data=!4m7!3m6!1s0x80ea4245ad701885:0xf37dc940e98297d0!8m2!3d35.3795777!4d-119.0561126!16s%2Fg%2F1q2w602ff!19sChIJhRhwrUVC6oAR0JeC6UDJffM,Jeremy Willer Construction Inc,2.1,12,Home builder,"4838 Burr St Unit B, Bakersfield, CA 93308, United States","9WHV+RH Bakersfield, California, USA",http://www.jeremywiller.com/index.php/whoarewe/contact,+1 661-487-5584,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGMPU_MLop0NCLKvCny2_BAW8Pf0zjOuP9Vh53OmcToexabrkrZgKfOTWJp-EXNOTvG6gTvXAumOkEg1obAvyJC-JoVNHzdp5OFa0qFQEd72CU9O1legmgmViFwXFb7taX-JdRAQ=w408-h270-k-no,false,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:45.469Z,,,,
https://www.google.com/maps/place/Wood+Masters+Construction+Inc./data=!4m7!3m6!1s0x80ea4033c379ca1f:0xe9ca9012fa487ca5!8m2!3d35.3146317!4d-119.0669933!16s%2Fg%2F1td1dqsp!19sChIJH8p5wzNA6oARpXxI-hKQyuk,Wood Masters Construction Inc.,4.5,8,Cabinet maker,"5850 District Blvd STE 1, Bakersfield, CA 93313, United States","8W7M+V6 Bakersfield, California, USA",https://www.woodmastersinc.net/,+1 661-398-8322,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyHFpMMcn6yOxQ8eHCguB7JrioEFUutH23DvA_t2gaUb2Kjogg2OVEYhvqqTZZm1NBm5Gw0nSre_bsiaIDyG-L8hrHCOLMgAB4l-TiKC-QPzW8CJloiaAkdbr6h8_HCkf4zFR5nvPSyKqg8=w408-h544-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:50.352Z,,,,
https://www.google.com/maps/place/Pierce+Garage+Door+Repair/data=!4m7!3m6!1s0x80e9cb846499c5ff:0xee1326d0fae96330!8m2!3d34.3551749!4d-119.0432826!16s%2Fg%2F11vyj0_gh1!19sChIJ_8WZZITL6YARMGPp-tAmE-4,Pierce Garage Door Repair,5.0,27,Garage door supplier,"1760 Lemonwood Dr #220, Santa Paula, CA 93060, United States","9X44+3M Santa Paula, California, USA",http://www.piercegaragedoors.com/Santa-Paula-CA.html,+1 805-749-8377,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO_55ouJn0I-ViWWmm_S1MuRNePO7XB8tLZnO2-=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:55:55.739Z,LGBTQ+ friendly,,,true
https://www.google.com/maps/place/Tuff+Shed+Bakersfield/data=!4m7!3m6!1s0x80ea4283935b2421:0x904162568ce54cc!8m2!3d35.431612!4d-119.0720163!16s%2Fg%2F1tj3ld6m!19sChIJISRbk4NC6oARzFTOaCUWBAk,Tuff Shed Bakersfield,4.5,154,Shed builder,"2917 Unicorn Rd, Bakersfield, CA 93308, United States","CWJH+J5 Bakersfield, California, USA",http://www.tuffshed.com/bakersfield/,+1 661-393-8834,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVTPwE3YF9jZc8huPNJ7SbECSycHSeGWIKjRo4soam8zgAVOFhbGdKwmXih_UMMZ7QXKj4KXVQB-czdfoGr6SNUm2K9R-47wLeB16AkS1vhwBWNX8lddbk16ynYxjO421iFLQdMA=w408-h544-k-no,true,10 am–7 pm,9 am–6 pm,9 am–6 pm,10 am–7 pm,10 am–7 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:00.927Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/ACI+-+Abate+Construction,+Inc/data=!4m7!3m6!1s0x80ea42902e0ee335:0xaea8ca79b7961a9f!8m2!3d35.3907564!4d-119.0463109!16s%2Fg%2F12m8z01j9!19sChIJNeMOLpBC6oARnxqWt3nKqK4","ACI - Abate Construction, Inc",4.4,7,General contractor,"3504 Standard St Ste 6 Suite #6, Bakersfield, CA 93308, United States","9XR3+8F Bakersfield, California, USA",https://www.acibakersfield.com/,+1 661-379-7373,Open ⋅ Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipPVcCGEzybwzJeDa5AA03mWfaQrlLHX--ke5xA6=w408-h320-k-no,true,9 am–6:30 pm,Closed,Closed,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:05.788Z,,,,
https://www.google.com/maps/place/Big+Brand+Tire+%26+Service/data=!4m7!3m6!1s0x80ea698c116e2e05:0x84811993df196c71!8m2!3d35.3777956!4d-119.0179756!16s%2Fg%2F1v3_2_dz!19sChIJBS5uEYxp6oARcWwZ35MZgYQ,Big Brand Tire & Service,4.8,797,Tire shop,"1401 21st St, Bakersfield, CA 93301, United States","9XHJ+4R Bakersfield, California, USA",https://www.bigbrandtire.com/locations/21st-st-bakersfield-ca?store_number=1006&utm_source=organic&utm_medium=gbp&utm_campaign=1006,+1 661-327-9921,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynaIMmtOQeD3PrlRixpcOH3uW_OlMO8u7cHRBDU-uOKtxemjC-n_POybj1n2241YwzV1NAql1iZgPYHcwWVs5SMYe7tRHlMpxIJ1Geo89uoi7hTb6Azb4DNxyeGfBEddbbTY7Fpg=w426-h240-k-no,true,8 am–6 pm,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:11.069Z,LGBTQ+ friendly,,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Floyd%27s+General+Store/data=!4m7!3m6!1s0x80ea69be6abaab7f:0x7aa9a0f4eecb4802!8m2!3d35.3932972!4d-119.0178901!16s%2Fg%2F1tjdx6cl!19sChIJf6u6ar5p6oARAkjL7vSgqXo,Floyd's General Store,4.5,925,Hardware store,"3650 Chester Ave, Bakersfield, CA 93301, United States","9XVJ+8R Bakersfield, California, USA",http://www.acehardware.com/store-details/17079?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17079,+1 661-327-5105,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzMmjIp12g4JX4OLfminENLGesI30_3uDBHz6DqDwqW_ZNqB7UUjWu4vXu7CIBv2fUH288Oi9D2bfVlSRDQFLJyAVQyacKI9Au-Ovv6KKCgQlaCG-iwx-lX2Tysl3y3M9-aPiU=w426-h240-k-no,true,7:30 am–7 pm,8 am–6 pm,9 am–5 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:16.712Z,,,"Chain retailer stocking household tools, supplies & more (many family-run or independently owned). · In-store shopping · In-store pick-up",
https://www.google.com/maps/place/Eye+Street+Automotive/data=!4m7!3m6!1s0x80ea6992847cd981:0xfee41bf0005c810c!8m2!3d35.3818413!4d-119.0202195!16s%2Fg%2F1tdg836v!19sChIJgdl8hJJp6oARDIFcAPAb5P4,Eye Street Automotive,4.9,117,Auto repair shop,"2429 Eye St, Bakersfield, CA 93301, United States","9XJH+PW Bakersfield, California, USA",http://www.eyestreetautomotive.com/,+1 661-631-5765,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxU0A1r9cZU0vwCjtEbRYV4Cza55FwGkVJpuAz7lJ7eCqBnzVe4klRLCPDa0soulhb-ebbTqJfx1TawY6YtcoqY5tWtaeeGdQt0ZjBVQnaNEsvo3lwEYFtnrZw6XNjMMCJ2BKQU=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:21.896Z,,,,
https://www.google.com/maps/place/Toolin%27+Around+Handyman+Services/data=!4m7!3m6!1s0x68cfc853614a4025:0xca9b4f8ec065a707!8m2!3d35.3938831!4d-119.1393134!16s%2Fg%2F11q2t4267d!19sChIJJUBKYVPIz2gRB6dlwI5Pm8o,Toolin' Around Handyman Services,4.8,93,Handyman/Handywoman/Handyperson,"3701 Piedmont Ave, Bakersfield, CA 93312, United States","9VV6+H7 Bakersfield, California, USA",https://www.toolinaroundhandyman.com/,+1 661-444-1234,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM6OboxFYG4tS9Zelz32ILF_rokqntCcj1TUd8C=w408-h307-k-no,true,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:26.872Z,,,,
https://www.google.com/maps/place/Coast+Design+%26+Build+Bakersfield/data=!4m7!3m6!1s0x80ea6b9bde9717bd:0x7767750ec0772374!8m2!3d35.3157362!4d-119.0535273!16s%2Fg%2F11qmxy_k3v!19sChIJvReX3ptr6oARdCN3wA51Z3c,Coast Design & Build Bakersfield,4.9,86,General contractor,"4300 Stine Rd #102, Bakersfield, CA 93313, United States","8W8W+7H Bakersfield, California, USA",https://coastdbbakersfield.com/?utm_campaign=gmb,+1 661-241-9799,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMB-aZf-YLwECplq6De4kqzQHuzelhgBmHpftYz=w425-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:31.790Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/German+Dreams/data=!4m7!3m6!1s0x80ea6a5c599d5053:0xf1fb425e3cf27fd4!8m2!3d35.3388253!4d-119.0189107!16s%2Fg%2F11bbrmy8zv!19sChIJU1CdWVxq6oAR1H_yPF5C-_E,German Dreams,4.5,202,Auto repair shop,"1707 S Chester Ave, Bakersfield, CA 93304, United States","8XQJ+GC Bakersfield, California, USA",http://germandreamsperformance.com/,+1 661-436-1930,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw0ua8CpT9qRUuHuuDn-8yxWbPQDPLrNS-GedTEBcUMSFzFRS0TYpEQYRZwPAu4_O2lVwSkAarNitwRn0vWDdYEqqhLRCJ7zB1CS9d2jk-ip4sZTQhQEMHeUjXcVr6iC1os1vIZng=w408-h307-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:37.002Z,,,,
https://www.google.com/maps/place/West+Coast+Overhead+Door/data=!4m7!3m6!1s0x80e9cc457ce558cd:0x8a35b892d72b0e0!8m2!3d34.398682!4d-118.908323!16s%2Fg%2F1t_wpnsw!19sChIJzVjlfEXM6YAR4LByLYlbowg,West Coast Overhead Door,4.8,21,Garage door supplier,"262 Santa Clara St, Fillmore, CA 93015, United States","93XR+FM Fillmore, California, USA",http://www.wcoverheaddoor.com/,+1 805-815-2255,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzl5lIk7qckS63Zc91imAdiX70xrAQy8aMgG8PbxpEqBINu5qkKYJNYdKDvvL67NUIXgGk3FibgtsavRmPXXM_kQ0p-ZR-sHh9z1UGS6bj-msmfZqxaP3rX5X8Ga9GA5H9koDW_=w408-h294-k-no,true,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:41.924Z,,,,
https://www.google.com/maps/place/ASAP+Garage+Door+Repair+and+Gate/data=!4m7!3m6!1s0x80c287417a360167:0x655805be13dda149!8m2!3d34.3833014!4d-118.515198!16s%2Fg%2F11_tzhpb6!19sChIJZwE2ekGHwoARSaHdE74FWGU,ASAP Garage Door Repair and Gate,4.9,380,Garage door supplier,,,http://www.repairgaragesantaclarita.com/,+1 661-210-4022,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOnoYefxtB35wqUeQpRkCOq-C8Y2t7F38-Kd36C=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:46.665Z,,,,
https://www.google.com/maps/place/Dewey+Pest+%26+Termite+Control/data=!4m7!3m6!1s0x80ea6986073eb135:0xed07b496b9fa39b3!8m2!3d35.3789207!4d-119.0104397!16s%2Fg%2F1tfpp_qw!19sChIJNbE-B4Zp6oARszn6uZa0B-0,Dewey Pest & Termite Control,4.6,558,Pest control service,"2138 Q St, Bakersfield, CA 93301, United States","9XHQ+HR Bakersfield, California, USA",https://deweypest.com/location/bakersfield/?utm_source=gbplistings&utm_medium=organic&utm_campaign=bakersfield,+1 661-327-1433,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMWoBe1UZf0ihGxXufziUYiUvKQmpgZnlbzLbOq=w408-h272-k-no,true,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:51.585Z,,,,
https://www.google.com/maps/place/Autocity+Customs+Inc/data=!4m7!3m6!1s0x80ea439a92e18b59:0x20b11a558399f72d!8m2!3d35.3815719!4d-119.0748698!16s%2Fg%2F11h02l8wgl!19sChIJWYvhkppD6oARLfeZg1UasSA,Autocity Customs Inc,4.3,11,Auto body shop,"2429 Fruitvale Ave STE 7, Bakersfield, CA 93308, United States","9WJG+J3 Bakersfield, California, USA",,+1 661-520-8996,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNNVh9Zv8Nc_kPAOT6TNAR8dQNtdgwoJy7SqT8=w408-h544-k-no,true,8 am–4 pm,8 am–12 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:56:56.506Z,,,,
https://www.google.com/maps/place/Best+price+garage+door+and+repair+company/data=!4m7!3m6!1s0x80c25d76d623508f:0x25fc58e858019113!8m2!3d34.6832649!4d-118.2094257!16s%2Fg%2F11h7w_xhy8!19sChIJj1Aj1nZdwoARE5EBWOhY_CU,Best price garage door and repair company,4.2,5,Garage door supplier,"4422 Ave J7, Lancaster, CA 93536, United States","MQMR+86 Lancaster, California, USA",http://bpgaragedoorrepair.com/?utm_source=gmb&utm_medium=referral,+1 661-365-1884,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOFMKiLrGFT-ojQW2cXbxWseaVPXlqHOkdIiQ8=w426-h240-k-no,true,7 am–6 pm,7 am–5 pm,7 am–4 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Mojave+Bakersfield+CA/@35.3735112,-119.0204707,14z",2025-11-07T22:57:01.668Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Pinon+Hills+Bakersfield+CA/@35.4161586,-119.0971447,14z",2025-11-07T22:57:18.932Z,,No new results found,,
