placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Smoky%E2%80%99s+Landscaping/data=!4m7!3m6!1s0x61d75f5146eeae0d:0xefacf09eeb82c932!8m2!3d35.8531534!4d-83.522347!16s%2Fg%2F11ltq46r15!19sChIJDa7uRlFf12ERMsmC657wrO8,Smoky’s Landscaping,4.9,49,Lawn care service,,,https://smokyslawncare.com/,+1 865-209-0569,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_XoJoffEsRNR7Au5Vy5xVK8KdRwmDpp8nBXfaiupGiYdnz8RqgwQymhnc81RWmbOkAzh4Zi9YqkdIzi2VAx1KcFyCDUy4fkWvgcv_7sE765I1RfkPtA7WYatiaHIyVfn_SWbZMkEu-A9z=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:29.495Z,,
https://www.google.com/maps/place/J%26g+landscaping+%26+hardscaping/data=!4m7!3m6!1s0x2d2bcc9cdd750c67:0x3b05f97fd13e752c!8m2!3d35.802524!4d-83.5228981!16s%2Fg%2F11s3djr6m8!19sChIJZwx13ZzMKy0RLHU-0X_5BTs,J&g landscaping & hardscaping,5.0,9,Landscaper,,,,+1 865-839-7197,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGH54ieeXnMSuLQyzcBNeZQxWV3f0LyHqyBDdz4VQnyIgTr8WDTUoZakfMjZxsY2xdkENDh_g9ZXcXp91rwuKiFDUrZno8lBiJjeMLAVjI3afHHacbitLRqH8zuKVREM4_gdX-UPQ=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:34.181Z,,
https://www.google.com/maps/place/Mountain+Man+Hardscapes+%26+Excavation/data=!4m7!3m6!1s0x2ea1bdd01ed448a3:0x71b67b983e19c2db!8m2!3d35.8692307!4d-83.6050848!16s%2Fg%2F11sjd6qnwb!19sChIJo0jUHtC9oS4R28IZPph7tnE,Mountain Man Hardscapes & Excavation,5.0,5,Excavating contractor,"1514 Tarwater Rd, Sevierville, TN 37876, United States","V99V+MX Sevierville, Tennessee, USA",http://mountainmanexcavating.com/,+1 865-964-9997,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYja1lX3okStr0LUJctBz_OxdIoLbhDTpD0vudy2Uj8Xh-TSjP1MiIGfcSmAqpMwUvaLBLbGB45P5nEN03gxSMzaljXqNQpaddFQZ4ysfm_T5w-ICbjVrkv8Gp0-mom5LIGuWM0_yC07Bg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:39.328Z,,
https://www.google.com/maps/place/Parrish+Landscaping+%26+Lawn+Care/data=!4m7!3m6!1s0x885bf9f3c563593f:0x8c1b112667ac75d5!8m2!3d35.8531534!4d-83.5781146!16s%2Fg%2F11nm9mdkpx!19sChIJP1ljxfP5W4gR1XWsZyYRG4w,Parrish Landscaping & Lawn Care,4.4,10,Lawn care service,,,,+1 865-640-4690,Closed · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbkwXDRsjg3YnMc5j0FTtPg6bNuT38n64qX9ZicgOeOmwyRGVvozJ6iCe4ptcu56AskAvMA_BU2_5lv1r5XwSIdTs-a8aYqgvk8JFPmCes4ynKPRETnaSd0-vv6OcKF5QZRD4X=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:43.962Z,,
https://www.google.com/maps/place/Wood+Tree+Service/data=!4m7!3m6!1s0x885eabaa15688c57:0x2ee484e187d5b818!8m2!3d35.8510483!4d-83.5762389!16s%2Fg%2F11c2j9mppw!19sChIJV4xoFaqrXogRGLjVh-GE5C4,Wood Tree Service,4.9,58,Tree service,"1011 Murphy Rd, Sevierville, TN 37862, United States","VC2F+CG Sevierville, Tennessee, USA",http://www.woodbrostreeservice.com/,+1 865-964-8216,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZzIX_6YvEBOrdpcSsx4lvM6F8JDeOzS4KWLPD1J9KQ81-yBrlcmkJ8Moc1DyErNfpysFXd4TpEnAkBgPjQZmccfOY9lb21Ib3jV7wf34fnjjuaZtJijfmwNDotDAc_j-emGkO=w408-h538-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:49.142Z,,
"https://www.google.com/maps/place/B%26B+Tree+Management,+LLC/data=!4m7!3m6!1s0x885c0054ee48b1a5:0xfd950cb2f6b5243e!8m2!3d35.8617215!4d-83.5655044!16s%2Fg%2F11c5zsdjm7!19sChIJpbFI7lQAXIgRPiS19rIMlf0","B&B Tree Management, LLC",4.9,149,Tree service,"501 Parkway, Sevierville, TN 37862, United States","VC6M+MQ Sevierville, Tennessee, USA",https://seviertree.com/,+1 865-366-7313,,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWPQKZQtLSfX0oi7kGWaL1wFa39WEQXtWahh_AUco9vUmiQdfcmHPEFDEgZuGGeJyxYFDIhCzKQvssSa59eoKiWOMyhvSUgSaNLznoZveUyF2YmO1q1IkrV1zpE2c3a1oKUZ31pA=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:54.138Z,,
https://www.google.com/maps/place/Yahweh%27s+Yards:+Lawncare+%26+More/data=!4m7!3m6!1s0xa748389f22bc0a5b:0x5eb03a3386c813ee!8m2!3d35.802524!4d-83.5228981!16s%2Fg%2F11l_4rn8w2!19sChIJWwq8Ip84SKcR7hPIhjM6sF4,Yahweh's Yards: Lawncare & More,5.0,16,Landscaper,,,https://www.yahwehsyards.com/,+1 865-604-7523,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlgFpKaqLPxbjJpxI5IyzJCd42cALy_HobY0Q3kH3TYMFPUeI7C5z8XdofiTuDcZjgapwzUBPCYQaRrB1EOsXztPLILwDpnY6CwJgoK0l34p34Sc6M_i_er_YxO0rN_qOW6kHwx8lwLI7S=w408-h408-k-no,true,6 am–7 pm,6 am–7 pm,6 am–2 pm,7–11 am,Closed,6 am–7 pm,6 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:40:58.876Z,,
"https://www.google.com/maps/place/Dutch+Mountain+Excavating,+LLC/data=!4m7!3m6!1s0x885bf973391456d3:0x6e85e36d4f2b860b!8m2!3d35.8673084!4d-83.5651569!16s%2Fg%2F11x95019y8!19sChIJ01YUOXP5W4gRC4YrT23jhW4","Dutch Mountain Excavating, LLC",5.0,108,Excavating contractor,"118 Bruce St, Sevierville, TN 37862, United States","VC8M+WW Sevierville, Tennessee, USA",http://dutchmountainexcavating.com/,+1 865-333-6012,Closes soon · 6 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGazDiEYg1yiMXzEbcHM0afNwiGQHzo6_156UG_4K57WnNedBTR3lDqxV7CBPB-Cs6xoxfoptYH8saCHT0Ywjgsi8-XRWB3uLHSv00o0GbrKwN92tGiIkx4QTaxAbP-_xGCqy9X=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:03.950Z,,
https://www.google.com/maps/place/Roots+to+Roof+Landscaping+%26+Construction/data=!4m7!3m6!1s0x2083b8612d4cbebb:0x4f3b0359b5b8a50!8m2!3d35.802524!4d-83.654288!16s%2Fg%2F11p70y204z!19sChIJu75MLWG4gyARUIpbmzWw8wQ,Roots to Roof Landscaping & Construction,5.0,13,Construction company,,,,+1 865-888-3583,Closes soon · 6 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHirMbj2XjqGZEV6C0pEELA5BxitKkaYEHHjlWihatCD8NAedxDrcqdQpRTCA187af1X0tzbbnmzC7E2qQJE5IKc4pwrVaZ1oxiMwAUO6KoTkzX0QHQr6dCzOHV-kd_xR727VC4QYMKUebz=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:08.754Z,,
https://www.google.com/maps/place/Navas+landscaping/data=!4m7!3m6!1s0x885bf97e534bdba5:0x59fe754d2758b66!8m2!3d35.8538896!4d-83.5735969!16s%2Fg%2F11j5vvf3c9!19sChIJpdtLU375W4gRZot10lTnnwU,Navas landscaping,,,Landscaper,"833 Murphy Rd, Sevierville, TN 37862, United States","VC3G+HH Sevierville, Tennessee, USA",,+1 832-453-8308,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM-cWCv47sqIx60pBJOEvOh8XsCE6iaGxNDhWwR5XMTB0161ESPOftseGYtKMJW-s3C98O0VYDPT0xeZBUciaQDhP0P0MUbwuVluCiR2OMH34Nqk8uvW_7Pt_l_r7OQcDcsP_lAg=w408-h284-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:11.265Z,,
"https://www.google.com/maps/place/RichScape+Lawn%26Gardening,llc/data=!4m7!3m6!1s0x885bff90f9820011:0x36583514fa681d4b!8m2!3d35.8182483!4d-83.5830107!16s%2Fg%2F11pq4803wx!19sChIJEQCC-ZD_W4gRSx1o-hQ1WDY","RichScape Lawn&Gardening,llc",4.7,23,Landscaper,"404 Fenway Dr, Pigeon Forge, TN 37863, United States","RC98+7Q Pigeon Forge, Tennessee, USA",http://richscapetn.com/?utm_source=gmb&utm_medium=referral,+1 865-366-2998,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHy1hnAOME6ry-HnePExtpxR74dWN9_1H4WlT_j4m4MSIkzDf55Vt3cnXaxrEOZ_gsYJj-t6vwphyDBduHD60lz4I61kZswfiM7QHjVwIvlAcSDnYiZD6ijdrifsmJqZU4S_UDr=w408-h544-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:16.172Z,,true
https://www.google.com/maps/place/Greenway+Landscaping+Supplies/data=!4m7!3m6!1s0x885bff292a064539:0x453bfc83cd59d4be!8m2!3d35.8218307!4d-83.556488!16s%2Fg%2F1tfqm2wn!19sChIJOUUGKin_W4gRvtRZzYP8O0U,Greenway Landscaping Supplies,4.8,47,Landscaping supply store,"815 Cain Hollow Rd, Pigeon Forge, TN 37863, United States","RCCV+PC Pigeon Forge, Tennessee, USA",http://greenwaylandscape.org/,+1 865-453-0494,Closed · Opens 7:30 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMiTaBLZDHz04iL_1labe0dnFNGC1bPILdxAFVoMeXxkplMVBzppfNqhmk1g4w1y5J0X3DYYHecMbZxgPmpxyWOV48jsKF28_CSC2P76yJEHkL_-gq_8VmMD3Tvz-Wg-hNO5jSk9FDmkvV=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:21.113Z,· Delivery,
https://www.google.com/maps/place/Boyds+Creek+Lawn+Care/data=!4m7!3m6!1s0x885c0f57ee06ad59:0xc7c95ed4c76a4160!8m2!3d35.9246249!4d-83.6873402!16s%2Fg%2F11g8rs1p2x!19sChIJWa0G7lcPXIgRYEFqx9Reycc,Boyds Creek Lawn Care,4.6,19,Lawn care service,"1509 Double D Dr, Sevierville, TN 37876, United States","W8F7+R3 Sevierville, Tennessee, USA",https://www.facebook.com/Boyds-Creek-Lawn-Care-1185201168274390/,+1 865-207-2887,Closes soon · 6 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB9e3yL7PtCbFJOpZUV7Fykj4aR7fwkdHnoBIue8Gw4iXYtX6RNDcY3V5D88WWOWe-kmdyt8Ys5WWSrdyFzwmoorN50kKH0ePnEFqJ-KoeTz7BS1GH7kA8pkneaCqqpCI6luIb=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:26.106Z,,
https://www.google.com/maps/place/BB+Paving+%26+Sealing+%26+LLC/data=!4m7!3m6!1s0x885c07c8f780cde9:0xb22e433ae68efa41!8m2!3d35.8648288!4d-83.6077649!16s%2Fg%2F11fkptns68!19sChIJ6c2A98gHXIgRQfqO5jpDLrI,BB Paving & Sealing & LLC,3.9,29,Asphalt contractor,"1592 Chapman Hwy, Sevierville, TN 37876, United States","V97R+WV Sevierville, Tennessee, USA",,+1 865-307-2324,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXKccq2L3BdZUPEZB1UF3yOw4tcKlTZV4j9fitXDoxFEdmKnPHkLlW4klmWLBs6cG3LFZJmcHfX3EFiCSLyNpS73-QK6h2tO_t1uUhBcsOvkkNvAcT55PBulUpFSfBwMTNHy-r9wuRwezc=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:30.911Z,,
https://www.google.com/maps/place/Knowledge+%26+Precision+Landscaping+%2B+Outdoor+Services+LLC/data=!4m7!3m6!1s0x22470fa919c32b75:0x51794e12ac57d233!8m2!3d35.8824145!4d-83.794871!16s%2Fg%2F11z65pz7np!19sChIJdSvDGakPRyIRM9JXrBJOeVE,Knowledge & Precision Landscaping + Outdoor Services LLC,5.0,8,Landscaper,,,https://www.facebook.com/share/1B3xuVoGkw/?mibextid=wwXIfr,+1 865-765-8105,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_gC2_nsATUBDVt8_U_UX_QoOQAuH4QgaRhJmQLbJ0uHE22m9qXx_V00OeMO41wnrxfmICJ6Jbwf4avBPNPFi6julsmV4jdBTi9S1emri4GjnV-6nMpx79vt0tAUn2fmfu0Y8fccreuoHe=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:35.713Z,,
https://www.google.com/maps/place/All+Season+Landscaping/data=!4m7!3m6!1s0x885bf99aabc32a31:0x68e0a65bcca323e9!8m2!3d35.913388!4d-83.555645!16s%2Fg%2F11km44z5bm!19sChIJMSrDq5r5W4gR6SOjzFum4Gg,All Season Landscaping,5.0,1,Landscaper,,,,+1 423-358-9611,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJ-fBzJtBWFPF7pOQ2coI6dl1zTP-jtg1--vp6dZvw6x8o2XdMqloLB5NAJAJLM5TTYvlm82AqzdggDNmN5TTqv7Uj-ww6WnxohZpH6kR6a8ZVcxB-ere9UW-EIPLFsnZJUk-w=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:40.302Z,,
https://www.google.com/maps/place/Sevier+County+Lawn+Care/data=!4m7!3m6!1s0x835e1c97a76dab19:0x6e093daa1a6d7ae5!8m2!3d35.802524!4d-83.537156!16s%2Fg%2F11vkb2wwyz!19sChIJGattp5ccXoMR5XptGqo9CW4,Sevier County Lawn Care,5.0,14,Lawn care service,,,https://seviercountylawncare.com/,+1 865-498-6005,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMUIX6rmUMGhCiVwsXUgocbYZyw3TcGbHO4sGmH_aq1sG3AxCkTjPAEay-DkkY8SYabME_20Y5xRf5UYiXlOxJtazZly8ave8nPXtaGZueLflPrTYTBHzZAFYjmK6R8ZPTzzEz=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–12 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:44.957Z,,
https://www.google.com/maps/place/Dreamescapes+Landscaping/data=!4m7!3m6!1s0x885bf9049a4516b1:0x59f3bdbfba3c91fa!8m2!3d35.7639965!4d-83.71992!16s%2Fg%2F11jkyf34vz!19sChIJsRZFmgT5W4gR-pE8ur-981k,Dreamescapes Landscaping,,,Landscaper,,,,,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQaTxM32KzBXHWwQygNYMAHZoANNAl9JwFhJy84YgRmLUKsXqpid225VomAPRWarcp0Py0iT0ghxpmOlhkh3O7ijC2spMcDKgoN4yJt1fpRRiskjNLi5gGffpzds8hDW1HCtM=w408-h255-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:49.927Z,,
https://www.google.com/maps/place/Streamline+Softwash/data=!4m7!3m6!1s0x6c82a507617d491:0x95874ae0ea6695b3!8m2!3d35.8531534!4d-83.539471!16s%2Fg%2F11xtq983h9!19sChIJkdQXdlAqyAYRs5Vm6uBKh5U,Streamline Softwash,5.0,15,Pressure washing service,,,https://www.streamlinewash.com/,+1 865-606-1094,Closes soon · 6 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdwjJFAl0hfhdvul9ucqcCsWkn-fWLPWgWs9qIuhzC2cX6U15B6DE09VJMFId0BcRZ-0h_8nM7DIbVDwk_44dDhb7GskfY3xuhLbf-Q59cFRtuApIE53l0o_gXpa8W5L7aE5oZg9asoT0=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:54.842Z,,
https://www.google.com/maps/place/KDS+Handyman+And+Yard%27s/data=!4m7!3m6!1s0x885bf9d212098cd7:0x32193c686fc1c774!8m2!3d35.802524!4d-83.5228981!16s%2Fg%2F11fjx29yqz!19sChIJ14wJEtL5W4gRdMfBb2g8GTI,KDS Handyman And Yard's,,,Handyman/Handywoman/Handyperson,,,http://fb.me/KDS.H.Y,+1 865-803-9975,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCXZqiUefnwz6L4YTuzsxrBBBadNYVWCiD1KY27drVbJtV7at1-iNsfjbOOpW8u9AqEZihTSLB3e3ja9fZlpShb4SFCWg19tRMCwt_YQoHwWKiEHQjv572Jt-rUlLHOfId0Max=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:41:59.995Z,,
https://www.google.com/maps/place/Sevierville+Greenway/data=!4m7!3m6!1s0x885bf88bb12b5965:0xb297f23095cf9e18!8m2!3d35.8713502!4d-83.5751128!16s%2Fg%2F11g725l20_!19sChIJZVkrsYv4W4gRGJ7PlTDyl7I,Sevierville Greenway,4.6,317,Park,"Sevierville Greenway, Sevierville, TN 37862, United States","VCCF+GX Sevierville, Tennessee, USA",,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmAkpZzE-twlpTyjI-ahoXVDro3NJa80Ttx8k8d9lyCJ5_FojcY7JafWD0__K8hR03FsfRnqr8oxlcvDPfAhFZuqeKQFdPoWy_hIdypX-qwe8nydE7__m_HjhJ262D4rgkRez1=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:42:05.196Z,· Dogs allowed,
"https://www.google.com/maps/place/Ace+Outdoors,+Inc/data=!4m7!3m6!1s0x885c09a6959b347b:0x733b15a84602e82e!8m2!3d35.9802573!4d-83.6308798!16s%2Fg%2F11bzymswjq!19sChIJezSblaYJXIgRLugCRqgVO3M","Ace Outdoors, Inc",5.0,61,Garden center,"3829 Douglas Dam Rd, Kodak, TN 37764, United States","X9J9+4J Kodak, Sevierville, TN, USA",http://www.aceoutdoorsoftn.com/,+1 865-465-9977,"Closed · Opens 8 am Thu

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8D7zIlo5BI7Rsd8RQ2CnPHKT65zKtq-Z5Xit64U6gbdrcYoelkWBVMUVQpQo-qjXBlkTEjzISHHMH_F6oI9F0Pdokrq2W37q6RbeG8p_koc567r2Op7ANrv13mwyRgogaMB9mDQ=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:42:10.049Z,· In-store shopping · Delivery,
https://www.google.com/maps/place/Sunshine+Outdoor+Living/data=!4m7!3m6!1s0x885bf7e298a0cced:0x85c8e298725fba45!8m2!3d35.9261105!4d-83.5830711!16s%2Fg%2F11rkmdhxvm!19sChIJ7cygmOL3W4gRRbpfcpjiyIU,Sunshine Outdoor Living,3.0,2,Landscaper,"2040 Winfield Dunn Pkwy, Sevierville, TN 37876, United States","WCG8+CQ Sevierville, Tennessee, USA",http://sunshineoutdoorliving.com/,+1 865-465-6199,Closed · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0_H4_EFvMgbJ0Mt8QeYK4dOtEcazFgtKx8Y1WYz9zh_83qK77KPZcuhmXIEk1V3qGKUjlnmL6jEqNbP3SNbd_wy8LJnbaArKuzacdSqKoJ_E-4ni-0EcGTh9Ts2TxBlmsoCo4QfEHd3zn=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:42:15.243Z,,
https://www.google.com/maps/place/Mountain+Clean+Services/data=!4m7!3m6!1s0x885bf995b1c0c62d:0xacd1028098e0c057!8m2!3d35.8625483!4d-83.5592276!16s%2Fg%2F11wc4rp8x4!19sChIJLcbAsZX5W4gRV8DgmIAC0aw,Mountain Clean Services,5.0,2,House cleaning service,"513 High St, Sevierville, TN 37862, United States","VC7R+28 Sevierville, Tennessee, USA",https://www.mountainclean.services/,+1 865-591-6638,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfsE2JgLGDK-JzpmlF2tqKE1SbzqeWMUT-tmn-xdlC-gtLMt57_J1HySToOF_4pewQxDAazjmAoDMW6jr3ewryt_O-YgSay6H7bLgHXRWtsEpSVZn50zzhn6yjNKaaUE2IxQtP=w408-h404-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:42:19.931Z,,
https://www.google.com/maps/place/M.Henry+Enterprises+INC./data=!4m7!3m6!1s0x885bff0641c86bf9:0x51281be2628a077c!8m2!3d35.811922!4d-83.4798426!16s%2Fg%2F11kxx7ftgn!19sChIJ-WvIQQb_W4gRfAeKYuIbKFE,M.Henry Enterprises INC.,4.7,13,Lawn care service,,,,+1 865-560-6202,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7i4b00OrsibDkpA07F6n79tZZfeg7zD8ODcUKZS1bhTor9pWttF53HEMcS_t2pmI5QP7wz3SRLdBE8RkFKzAG7IbGm4lLHfrbRoN4N3lU6owll3o-Yrb0CIltuffyd64rHCbaSg=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sevierville+TN+Knoxville+TN/@35.8681455,-83.561835,14z",2026-04-29T21:42:24.589Z,,
