placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Mr.+Electric+of+Chapel+Hill/data=!4m7!3m6!1s0x89acdd9622d531bb:0xd8842adb1fe6db62!8m2!3d35.9652443!4d-79.0565829!16s%2Fg%2F11tm_cj3c5!19sChIJuzHVIpbdrIkRYtvmH9sqhNg,Mr. Electric of Chapel Hill,4.9,183,Electrician,"112 Perkins Dr STE 100, Chapel Hill, NC 27514, United States","XW8V+39 Chapel Hill, North Carolina, USA",https://www.mrelectrictriangle.com/,+1 984-201-1422,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhNKJ-_DoukkHEYwYDOaBGnmU_lA3OT8dOw0mt=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:20.837Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/D+W+Evans+Electric,+Inc./data=!4m7!3m6!1s0x89acde10f91392cd:0x8159fe7f4af9c5c5!8m2!3d36.0332493!4d-79.0294587!16s%2Fg%2F1tdb54gz!19sChIJzZIT-RDerIkRxcX5Sn_-WYE","D W Evans Electric, Inc.",4.9,8,Electrician,"3511 Evans Corporate Ln, Durham, NC 27705, United States","2XMC+76 Durham, North Carolina, USA",http://www.dwevans.com/,+1 919-383-6020,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNH6WAOTxFlG5xmuAy_vyIruBIrju6mADxEooiN=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:25.726Z,,,
https://www.google.com/maps/place/One+Call+Electric/data=!4m7!3m6!1s0x89acf2fb0720ea5b:0x85d8a7320df86487!8m2!3d35.7618845!4d-78.8189062!16s%2Fg%2F11b70lbbk0!19sChIJW-ogB_vyrIkRh2T4DTKn2IU,One Call Electric,4.8,90,Electrician,"Woodwinds Industrial Ct, Cary, NC 27511, United States","Q56J+QC Cary, North Carolina, USA",http://www.onecallelectric.net/,+1 919-930-5969,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM9qYkw1hAjO64mJfzeekv7NIi2e2e1eOXsXF4j=w408-h344-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:30.528Z,,,
https://www.google.com/maps/place/City+Electric+Supply+Durham/data=!4m7!3m6!1s0x89ace54bca35edfb:0xea810bd3783803e6!8m2!3d35.9344636!4d-78.8435549!16s%2Fg%2F1tx166sd!19sChIJ--01ykvlrIkR5gM4eNMLgeo,City Electric Supply Durham,4.4,22,Electrical supply store,"2436 S Miami Blvd #200-4, Durham, NC 27703, United States","W5M4+QH Durham, North Carolina, USA",https://www.cityelectricsupply.com/branches/nc/durham/durham,+1 919-957-0300,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMdZfVbsm_O7nHVTEXAVdZSKSvrSySNT0y_mCW-BH5cg49eEh4rosgHPSXis1YtaD9Nb6ok2wW4pePcFME7Afm3VHrLozN6LvcbT0YTpxLC3dZRYpdjuzw9vhArXETdIkEuRmONg=w408-h306-k-no,true,8–11 am,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:35.582Z,,,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/SKK+Electric/data=!4m7!3m6!1s0x89acfa6e8c134281:0x893fff8dee2aeccc!8m2!3d35.9232124!4d-78.7771013!16s%2Fg%2F11rxhzzp8b!19sChIJgUITjG76rIkRzOwq7o3_P4k,SKK Electric,5.0,1,Contractor,"123 Shale Creek Dr, Durham, NC 27703, United States","W6FF+75 Durham, North Carolina, USA",https://skkelectric.com/,+1 919-500-8757,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6SYOH_SuukIByNIZ7oKciQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.9754&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:38.708Z,,,
https://www.google.com/maps/place/Kent%27s+Generator+Sales+and+Service/data=!4m7!3m6!1s0xa1f774e2649601e1:0xfa1eaeb51dd8394f!8m2!3d36.1834514!4d-79.5722187!16s%2Fg%2F11v3prftpx!19sChIJ4QGWZOJ096ERTznYHbWuHvo,Kent's Generator Sales and Service,5.0,56,Electric generator shop,"7106 Laurel Point Dr, Gibsonville, NC 27249, United States","5CMH+94 Gibsonville, North Carolina, USA",https://kentsgeneratorservice.com/,+1 336-516-6159,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNTiwl5YT8n91mepvZq4mq-3iK7hRoclVKznVcv=w408-h468-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:43.573Z,,,· Kerbside pickup · Delivery
https://www.google.com/maps/place/National+Pawn+and+Jewelry/data=!4m7!3m6!1s0x89ace3e6bdacd4a7:0x425eb53b0d73f1e5!8m2!3d36.0261887!4d-78.9217198!16s%2Fg%2F1thw301n!19sChIJp9SsvebjrIkR5fFzDTu1XkI,National Pawn and Jewelry,5.0,3358,Pawn shop,"2334 Guess Rd, Durham, NC 27705, United States","23GH+F8 Durham, North Carolina, USA",https://www.firstcash.com/,+1 919-286-3333,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipN6FnTIMqqgV50TFAeRSB5WwF_7-TQu5r4T9kz5=w481-h240-k-no,true,9:30 am–6:30 pm,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:48.488Z,,,· In-store shopping
https://www.google.com/maps/place/Justin%E2%80%99s+Mobile+Lawn+Mower+Repair/data=!4m7!3m6!1s0x89acfc912079a9e1:0x7ea78265b38a3437!8m2!3d35.89427!4d-78.724837!16s%2Fg%2F11c60499d1!19sChIJ4al5IJH8rIkRNzSKs2WCp34,Justin’s Mobile Lawn Mower Repair,4.7,221,Small engine repair service,,,https://www.facebook.com/profile.php?id=100085763659302,+1 919-414-9496,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrn8RgeGf9aGc6xRNNDTnQtuIne-3sGWorcaQi=w408-h315-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:53.328Z,,,
https://www.google.com/maps/place/Barons+machine+shop/data=!4m7!3m6!1s0x89ace70c143341e1:0x355aa80108f4c4ea!8m2!3d36.0739433!4d-78.9935749!16s%2Fg%2F11gl2w2czj!19sChIJ4UEzFAznrIkR6sT0CAGoWjU,Barons machine shop,5.0,141,Machine shop,"2815 Pleasant Green Rd #1, Durham, NC 27705, United States","32F4+HH Durham, North Carolina, USA",,+1 919-796-3663,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKZCctgXIQo9p3XzVWf9rSiIe1oPeG8TBxKL7k=w408-h306-k-no,true,Closed,Closed,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,9 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:29:58.444Z,,,
https://www.google.com/maps/place/National+Pawn/data=!4m7!3m6!1s0x89ace3a46055933d:0x63be8154e82f896b!8m2!3d36.0342951!4d-78.8924277!16s%2Fg%2F1thz2jlt!19sChIJPZNVYKTjrIkRa4kv6FSBvmM,National Pawn,4.9,3734,Pawn shop,"3407 N Roxboro St, Durham, NC 27704, United States","24M5+P2 Durham, North Carolina, USA",https://www.firstcash.com/,+1 919-220-9999,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipMJ2zgOvp-ulk6KaPtGFkPzbP0OWTe9DsrfCBKx=w408-h248-k-no,true,9:30 am–6:30 pm,Closed,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,9:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:03.479Z,,,· In-store shopping · Kerbside pickup · Delivery
https://www.google.com/maps/place/National+Pawn/data=!4m7!3m6!1s0x89ace14e6b825eb1:0xebbfc9c77b749871!8m2!3d36.017313!4d-78.9417506!16s%2Fg%2F1tjy2cck!19sChIJsV6Ca07hrIkRcZh0e8fJv-s,National Pawn,5.0,3081,Pawn shop,"3165 Hillsborough Rd, Durham, NC 27705, United States","2385+W7 Durham, North Carolina, USA",https://www.firstcash.com/,+1 919-383-3333,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNRRNDAgEkblupIyD27FM8Qs6ZCKHyi89dLGM-g=w408-h251-k-no,true,9:30 am–6 pm,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:08.348Z,,,· In-store shopping
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x89ace3e7e5499be1:0x3fb6207acc4f8487!8m2!3d36.0293606!4d-78.9182793!16s%2Fg%2F1w9y1zfw!19sChIJ4ZtJ5efjrIkRh4RPzHogtj8,The Home Depot,4.2,1601,Home improvement store,"1700 N Pointe Dr, Durham, NC 27705, United States","23HJ+PM Durham, North Carolina, USA",https://www.homedepot.com/l/North-Durham/NC/Durham/27705/3632?emt=MSGMBGoogleMaps,+1 919-220-5811,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwF7Ryv_LeznwUSGAIkBJSnmkSyjDbXvPY-wiUkelHhF0l_i07lGG2OWeQFuY9jJkndR1PiLJy5dT3bebsqwz0koNt_tlhW8IW3_9KnyiX2T0mXFuXzxct4SpnJg9noCwMIge79=w408-h306-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:13.323Z,,,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery"
"https://www.google.com/maps/place/Ted%27s+HVAC,+Plumbing,+%26+Electrical/data=!4m7!3m6!1s0x89acdfe926c1e895:0xf9b8da9d33a63ac3!8m2!3d36.0642407!4d-79.086937!16s%2Fg%2F11yffz8r04!19sChIJlejBJunfrIkRwzqmM53auPk","Ted's HVAC, Plumbing, & Electrical",4.9,102,Heating contractor,"620 Valley Forge Rd, Hillsborough, NC 27278, United States","3W77+M6 Hillsborough, North Carolina, USA",https://tedshvacservice.com/?utm_source=google&utm_medium=gbp-hill&se_campaign=GBP%20%28Hillsborough%29,+1 984-768-8684,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipORTullbMUez2HmuXEzB9IsM5HA1m-9XfynNOgu=w426-h240-k-no,true,Closed,Closed,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:18.048Z,,,
https://www.google.com/maps/place/National+Pawn/data=!4m7!3m6!1s0x89ace683eb360ab9:0x7408bd6aab19bf91!8m2!3d35.9736783!4d-78.9332577!16s%2Fg%2F1tf1pq1v!19sChIJuQo264PmrIkRkb8Zq2q9CHQ,National Pawn,5.0,3492,Pawn shop,"2731 Durham-Chapel Hill Blvd, Durham, NC 27707, United States","X3F8+FM Durham, North Carolina, USA",https://www.firstcash.com/,+1 919-489-0000,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMTSX-Vvcm1Ay3xINSA8NPgAMSrIbsLrf-Yveki=w426-h240-k-no,true,9:30 am–6 pm,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:23.200Z,,,· In-store shopping
https://www.google.com/maps/place/Many+Hats+Remodeling/data=!4m7!3m6!1s0x89acef58739a1f8d:0xa4065bd65f7fae5e!8m2!3d35.90227!4d-78.89873!16s%2Fg%2F11h3bfwx2x!19sChIJjR-ac1jvrIkRXq5_X9ZbBqQ,Many Hats Remodeling,4.8,111,General contractor,"1906 NC-54 #100f, Durham, NC 27713, United States","W422+WG Durham, North Carolina, USA",https://www.manyhatsnc.com/,+1 919-972-8173,"Closed · Opens 8:30 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOqB1Y0vb5VNkromy5aUHlI-Z4nIkncEZltm5Ki=w408-h271-k-no,true,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:28.122Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/D.A.+Jarmon+Electrical+Service+%26+Repairs/data=!4m7!3m6!1s0x89ace4993bc2b8cf:0xfcbf364c9dc666cf!8m2!3d36.0017056!4d-78.883559!16s%2Fg%2F11bxw0fmbw!19sChIJz7jCO5nkrIkRz2bGnUw2v_w,D.A. Jarmon Electrical Service & Repairs,5.0,2,Electrician,,,,+1 919-593-6831,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO4-oQgLqFrEt1XMnq9aPHnSq9TXX9NTle8MoPc=w408-h304-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:32.878Z,,,
"https://www.google.com/maps/place/Royal+Electric+Services+%7C+Raleigh,+NC/data=!4m7!3m6!1s0x89ac5962105e5225:0x5a89794c5a8de619!8m2!3d35.8509203!4d-78.5952043!16s%2Fg%2F11jzqpk4rx!19sChIJJVJeEGJZrIkRGeaNWkx5iVo","Royal Electric Services | Raleigh, NC",5.0,320,Electrician,"5024 Departure Dr, Raleigh, NC 27616, United States","VC23+9W Raleigh, North Carolina, USA",https://rduelectricians.com/,+1 919-335-7577,"Open 24 hours

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOg2oGWPClz_Aodw-KuJnmd3NFwrTSYcjxOp0Ne=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:37.989Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x89ace3b054411f81:0x8d483e2dfa96ac95!8m2!3d36.044795!4d-78.899765!16s%2Fg%2F1tfsnw8y!19sChIJgR9BVLDjrIkRlayW-i0-SI0,Lowe's Home Improvement,4.0,2202,Home improvement store,"117 William Penn Plaza, Durham, NC 27704, United States","24V2+W3 Durham, North Carolina, USA",https://www.lowes.com/store/NC-Durham/0576?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-576-_-na-_-0-_-0&y_source=1_MTE4NDQxNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 919-620-8579,,https://lh3.googleusercontent.com/p/AF1QipOmpfpYDMyaIZ8CSupCavwAI7AoUsxeycCH2yj4=w408-h272-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:43.217Z,,,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/RED+Collective+%7C+Durham+Real+Estate+Agents/data=!4m7!3m6!1s0x89ace41f69e9be9b:0xd3975147da0e94b8!8m2!3d35.9734682!4d-78.9314982!16s%2Fg%2F11cm0nbbjz!19sChIJm77paR_krIkRuJQO2kdRl9M,RED Collective | Durham Real Estate Agents,5.0,140,Real estate agent,"2805 Hope Valley Rd, Durham, NC 27707, United States","X3F9+9C Durham, North Carolina, USA",http://red-collective.com/,,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMaUtak5-j7GI-S3thqW7DEIwIgtdgdVP3zWc0=w408-h271-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:48.367Z,Identifies as women-owned,,
https://www.google.com/maps/place/Harris+Electrical+Contractors/data=!4m7!3m6!1s0xab3da1ee10156a55:0xb893cf4ddb652dd0!8m2!3d35.79114!4d-78.852464!16s%2Fg%2F11kbnzbvyx!19sChIJVWoVEO6hPasR0C1l203Pk7g,Harris Electrical Contractors,5.0,336,Electrician,"92 Cornerstone Dr PMB 327, Cary, NC 27519, United States","Q4RX+F2 Cary, North Carolina, USA",https://www.harriselectricalcontractors.com/,+1 919-694-1485,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCwIvCH7hwwrpFx2Dknb_YHewfogX26Z50gD0YkxNpCObKUa_Z5qF2KcXo31y42PFMYCZmGP-D7BAQz5LBPzUsUN_n8ejDdGNc2M6xsHrLrUrWi7jIL0BD2K802jzNVVfnr_74=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:53.179Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Tidal+Electrical+Services,+Inc./data=!4m7!3m6!1s0x89acf722491bc38b:0x7416346641941076!8m2!3d35.8683941!4d-78.7269698!16s%2Fg%2F1thsb6t3!19sChIJi8MbSSL3rIkRdhCUQWY0FnQ","Tidal Electrical Services, Inc.",4.6,234,Electrician,"6613 Fleetwood Dr #100, Raleigh, NC 27612, United States","V79F+96 Raleigh, North Carolina, USA",https://www.tidalelectricalservices.com/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 844-277-3599,,https://lh3.googleusercontent.com/p/AF1QipNJDvEc7ULkzN-wG5GkhRqpsnONCV19Td9o5upv=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:30:57.984Z,,,
https://www.google.com/maps/place/Onsite+Electrical+Services/data=!4m7!3m6!1s0x6e7b68e699e4c35d:0x9f97f697965046d0!8m2!3d35.7869158!4d-78.7253293!16s%2Fg%2F11ln1ssrw_!19sChIJXcPkmeZoe24R0EZQlpf2l58,Onsite Electrical Services,5.0,84,Electrician,"5995 Chapel Hill Rd Ste 113, Raleigh, NC 27607, United States","Q7PF+QV Raleigh, North Carolina, USA",http://www.onsiteservicesnc.com/,+1 919-430-8051,"Closed · Opens 8 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOZEsSr-pRwgsPWotLAEU2fHtKKgSWrHxqkqHk3=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:03.050Z,,,
https://www.google.com/maps/place/Right+Electrical+Services+LLC/data=!4m7!3m6!1s0x89ac6884e40c59d9:0x56693f7c573b0e17!8m2!3d35.8370151!4d-78.640051!16s%2Fg%2F11c2pdv4b_!19sChIJ2VkM5IRorIkRFw47V3w_aVY,Right Electrical Services LLC,4.9,369,Electrician,"4208 Six Forks Rd Suite 1000, Raleigh, NC 27609, United States","R9P5+RX Raleigh, North Carolina, USA",https://raleighelectricians.com/,+1 919-359-1017,"Closed · Opens 8 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOTjF7kgXqFq96RUMGMqptxLxcTw5KUzZG0Uv2J=w408-h306-k-no,true,Closed,Closed,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:07.899Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Claymakers/data=!4m7!3m6!1s0x89ace474338db50b:0x1795e6c70946f1c6!8m2!3d35.9800076!4d-78.8783324!16s%2Fg%2F1tnbl_qq!19sChIJC7WNM3TkrIkRxvFGCcfmlRc,Claymakers,4.8,76,Art school,"470 Salem St, Durham, NC 27703, United States","X4JC+2M Durham, North Carolina, USA",http://www.claymakers.org/,+1 919-530-8355,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPaXsaSfVEWocDko4Is7804yrGQlAx4t6V2uAfI=w408-h307-k-no,true,1–6 pm,Closed,Closed,1–6 pm,1–6 pm,1–6 pm,1–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:12.850Z,,,
"https://www.google.com/maps/place/PowerMaster+Electric,+Inc/data=!4m7!3m6!1s0x89ac8f15c958a0db:0x35221b03c521b5c9!8m2!3d35.530276!4d-78.806805!16s%2Fg%2F1tgdt_ts!19sChIJ26BYyRWPrIkRybUhxQMbIjU","PowerMaster Electric, Inc",4.8,45,Electrician,"311 Jarco Dr, Fuquay-Varina, NC 27526, United States","G5JV+47 Fuquay-Varina, North Carolina, USA",https://powermasterelectric.com/?utm_source=GBP&utm_medium=Local+SEO,+1 919-557-4477,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqV8M2ygfKOuBApmlQg_aNQjDZeq78iP9nq0XlqlHt2MY9z4vKvDM_6AFj_nvsVJtNqk1C1jUYm6-Udhyw5UXTAeiedkzuh2LlOphzqEvTE8mdA6ob7xIkP09hDEEoVuqzChvj=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:17.820Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/All+Connected+Electric+LLC/data=!4m7!3m6!1s0x89ac930894abed0f:0xd2b02eed13cd6ee4!8m2!3d35.9049994!4d-78.7088816!16s%2Fg%2F11q2471pc8!19sChIJD-2rlAiTrIkR5G7NE-0usNI,All Connected Electric LLC,5.0,216,Electrician,"Raleigh, NC 27613, United States","W73R+XC Raleigh, North Carolina, USA",http://www.allconnectedelectric.com/,+1 919-439-3999,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy2BtuybL9UiZh_AdMMIMXwRKG2_TXJmtjtlQDiFkE1chCmhynNfUfgKJvs93gIoWG3FKc1zjQhf2eIwbRPMzudbArRQ45QqXy6oxxYFTz0kJzBU7GCp_bNNNMI838FwFGgv-ZEQQ=w408-h544-k-no,true,Closed,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:22.722Z,,,
https://www.google.com/maps/place/RevBoss/data=!4m7!3m6!1s0x89ace46d8c10b28d:0x6b1e3f181904e55c!8m2!3d35.9749455!4d-78.9292601!16s%2Fg%2F11g8wj44c3!19sChIJjbIQjG3krIkRXOUEGRg_Hms,RevBoss,3.0,2,Software company,"2634 Durham-Chapel Hill Blvd, Durham, NC 27707, United States","X3FC+X7 Durham, North Carolina, USA",http://revboss.com/,+1 919-629-2253,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=swpJEc8ZsOxUW_TSt1KDvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.42331&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:25.618Z,,,
https://www.google.com/maps/place/C%26M+Power+LLC./data=!4m7!3m6!1s0x89acb96088e90083:0xe820e92f3953a8c9!8m2!3d35.7536025!4d-79.1489753!16s%2Fg%2F11y7kpl3hd!19sChIJgwDpiGC5rIkRyahTOS_pIOg,C&M Power LLC.,5.0,35,Electrician,"194 Country Routt Brown Rd, Pittsboro, NC 27312, United States","QV32+CC Pittsboro, North Carolina, USA",https://cmpowerllc.com/,+1 919-593-1167,"Closes soon · 5 pm · Opens 7 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiZp2_Ozbke1BTvBavpZIklGYgJLz9te8OlEQiTKi50z5uJJAPXsty59rjx6BOABPluaGdXLbWPrVrJwadwyXEkHsq9rXco4QnVG6DvCS3Ixaxdy4i5lv1DNVCtdIeJn2FE6Uq2Br41Tg=w408-h544-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2026-01-10T21:31:30.554Z,,,
