placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Sexual+Health+Clinic+Northallerton+%28YorSexual+Health%29/data=!4m7!3m6!1s0x487ebc83e95f6df9:0x97e929758ef9e617!8m2!3d54.342627!4d-1.430376!16s%2Fg%2F11hd9rg26z!19sChIJ-W1f6YO8fkgRF-b5jnUp6Zc,Sexual Health Clinic Northallerton (YorSexual Health),,,Family planning center,"The Friarage Hospital, Northallerton DL6 1JG, United Kingdom","8HV9+3R Northallerton, UK",https://www.yorsexualhealth.org.uk/,+44 1904 721111,Closes soon · 8 pm · Opens 9 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UDSMisOyC9mpRPq5pfXp8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.22357&pitch=0&thumbfov=100,false,6–8 pm,Closed,Closed,9 am–12:30 pm,Closed,4–7 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:20:58.101Z,,,
https://www.google.com/maps/place/Suzanne+Dolby+Podiatry/data=!4m7!3m6!1s0x487ebb7b7c9801f3:0xfa77f9f5a899270b!8m2!3d54.3324653!4d-1.4326584!16s%2Fg%2F11h3bs3pvn!19sChIJ8wGYfHu7fkgRCyeZqPX5d_o,Suzanne Dolby Podiatry,5.0,2,Foot care,"Hale House, 62 Thirsk Rd, Northallerton DL6 1PL, United Kingdom","8HJ8+XW Northallerton, United Kingdom",http://suzannedolbypodiatry.com/,+44 1609 783600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0r_GLFgBJTs0FYy3VObpAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.53276&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:01.068Z,,,
https://www.google.com/maps/place/Specsavers+Opticians+and+Audiologists+-+Northallerton/data=!4m7!3m6!1s0x487ebc829ea3c14d:0xecceeeb5b9fbe21a!8m2!3d54.3384938!4d-1.4334003!16s%2Fg%2F1w8w9l7w!19sChIJTcGjnoK8fkgRGuL7ubXuzuw,Specsavers Opticians and Audiologists - Northallerton,4.6,285,Optician,"120, 120a High St, Northallerton DL7 8PQ, United Kingdom","8HQ8+9J Northallerton, United Kingdom",https://www.specsavers.co.uk/stores/northallerton?utm_source=gmb&utm_medium=organic&utm_campaign=354&y_source=1_MzgwNzUwOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+44 1609 760500,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipO1fZ6_flCaV_Juqh93RJXQChQh7GPY1EXALNzS=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5 pm,10 am–4 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:06.033Z,,· In-store pick-up,
https://www.google.com/maps/place/Vitality+Dental+Care+Northallerton/data=!4m7!3m6!1s0x487ebd5b4fbbccff:0x34f95b823eabef82!8m2!3d54.3418913!4d-1.4348697!16s%2Fg%2F11h5nb0b6j!19sChIJ_8y7T1u9fkgRgu-rPoJb-TQ,Vitality Dental Care Northallerton,4.9,100,Dentist,"Brompton Rd, Northallerton DL6 1DY, United Kingdom","8HR8+Q3 Northallerton, United Kingdom",https://vitalitydental.com/vitality-dental-northallerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+44 1609 767390,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipOy9MYFbm3DYwp387Vvh0Dsr791NvutDChCVCrc=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:10.861Z,,,
https://www.google.com/maps/place/Day+Lewis+Pharmacy+Northallerton+%2B+Weight+Loss+Clinic/data=!4m7!3m6!1s0x487ebb6257ed4e23:0x7b97c5f87789fda4!8m2!3d54.3357933!4d-1.4391863!16s%2Fg%2F1thl4_fj!19sChIJI07tV2K7fkgRpP2Jd_jFl3s,Day Lewis Pharmacy Northallerton + Weight Loss Clinic,3.3,25,Pharmacy,"Mowbray house surgery, Malpas Rd, Northallerton DL7 8FW, United Kingdom","8HP6+88 Northallerton, United Kingdom",https://www.daylewis.co.uk/pharmacy-page/northallerton-north-yorkshire/utm_source=google&utm_medium=organic&utm_campaign=yext?y_source=1_MzE0MzQzMTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1609 772029,"Closed · Opens 8:30 am Thu

Confirmed by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TkIShiUrNKokbT1Ivk3Vzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.25461&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:15.858Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Well+Pharmacy/data=!4m7!3m6!1s0x487ebb6877fc53b9:0xa2736cac8aa01fed!8m2!3d54.328304!4d-1.4466097!16s%2Fg%2F11c3sw461l!19sChIJuVP8d2i7fkgR7R-giqxsc6I,Well Pharmacy,2.8,21,Pharmacy,"Boroughbridge Rd, Northallerton DL7 8BN, United Kingdom","8HH3+89 Northallerton, United Kingdom",https://finder.well.co.uk/store/northallerton-boroughbridge-road,+44 1609 776727,"Closed · Opens 8:45 am Thu

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS0SEQR9fzSSxzhQ_lBVRu6RV8IiM0CB_WHlN9jA7IrbWPtgFjyOngAYj7hmEZZpYx9GQCAEy7bBb4J1lDrjuQXVjnMRp7y4OcXvM27NLGWLcjlL2HgDg9gV7q3ISPWbLbtz95=w426-h240-k-no,true,8:45 am–6:30 pm,8:45 am–6:30 pm,8:45 am–6:30 pm,9 am–12:30 pm,Closed,8:45 am–6:30 pm,8:45 am–6:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:20.785Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up · Delivery,
"https://www.google.com/maps/place/Northallerton+%26+Yarm+Fertility+%26+Well-being+Acupuncture+Clinic+Near+Darlington,+Middlesbrough+%26+Stockton/data=!4m7!3m6!1s0x487e95f0dc25d617:0xe3d6aec02473f8ad!8m2!3d54.5078097!4d-1.3541559!16s%2Fg%2F11vyv3_njj!19sChIJF9Yl3PCVfkgRrfhzJMCu1uM","Northallerton & Yarm Fertility & Well-being Acupuncture Clinic Near Darlington, Middlesbrough & Stockton",5.0,37,Acupuncturist,"21a High St, Yarm TS15 9AE, United Kingdom","GJ5W+48 Yarm, United Kingdom",https://www.rachael-englishacupuncture.co.uk/,+44 7947 182810,Closes soon · 8 pm · Opens 11:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipNKRp9Hwkm3VVhzLlsU4MNhm91gQo2nWBa3HWmm=w408-h408-k-no,true,12–8 pm,Closed,11:30 am–4:30 pm,Closed,Closed,12–8 pm,1–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:25.972Z,,,
https://www.google.com/maps/place/Tesco+Superstore/data=!4m7!3m6!1s0x487ebc8244d6a115:0xa39ec3ab3d6d2cc!8m2!3d54.3377493!4d-1.4318331!16s%2Fg%2F1thq9f1p!19sChIJFaHWRIK8fkgRzNLWszrsOQo,Tesco Superstore,4.0,234,Supermarket,"Tesco Stores Ltd, Tesco, East Rd, Northallerton DL6 1NP, United Kingdom","8HQ9+37 Northallerton, United Kingdom",https://www.tesco.com/store-locator/northallerton/tesco-stores-ltd?sc_cmp=ref*yg*stc*2967&utm_source=yext_google&utm_campaign=local_Superstore_England&utm_medium=organic,+44 345 677 9511,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGRsTBtUB-YA6Y81xFYV5bjPfgnzC9S1YITMJNppDkp-EIjwe01WNlfEiL-ypSakFvC8HINKoxvMbtp3x525OolvVIYLyCunwDGgOotmtvYOtoD-8zqKEHA4KS1QrMpqy5frQ=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,10 am–4 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:31.048Z,LGBTQ+ friendly,· In-store shopping,
https://www.google.com/maps/place/Dr+Kalyan+Spine+Specialist+%26+Surgeon/data=!4m7!3m6!1s0x487eed884b8ab67d:0xb2261bc95a8a1711!8m2!3d54.5464492!4d-1.2467511!16s%2Fg%2F11j7tscvkf!19sChIJfbaKS4jtfkgREReKWskbJrI,Dr Kalyan Spine Specialist & Surgeon,5.0,2,Orthopedic surgeon,"Tees Valley Hospital, Church Ln, Middlesbrough TS5 7DX, United Kingdom","GQW3+H7 Middlesbrough, United Kingdom",http://www.kalyanspine.com/,+44 7734 003400,Closes soon · 8 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOeb4uPtfpJaL2lTs375tDTHYboSjzjR13OY9dj=w408-h452-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:35.818Z,,,
https://www.google.com/maps/place/Superdrug/data=!4m7!3m6!1s0x487ebc82c755114f:0xa7e3371652849e67!8m2!3d54.3395842!4d-1.4344535!16s%2Fg%2F1wcxcnms!19sChIJTxFVx4K8fkgRZ56EUhY346c,Superdrug,4.4,40,Health and beauty shop,"195 High St, Northallerton DL7 8LF, United Kingdom","8HQ8+R6 Northallerton, United Kingdom",https://www.superdrug.com/store/northallerton?utm_source=google-my-business&utm_medium=organic&utm_campaign=google-my-business-listing&utm_content=northallerton,+44 1609 779299,"Closed · Opens 9 am Thu

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNI0tvEmsG_t6uMB9Txuk2kM9DSZAjN1ZSCW6G7FIdY169oRRZnEo_rgrqgligkn8sRDZaO4V-AVQJTMzaG-gPA944mOs1vjhPhwnrTta6Aq9iFPdiI1CYETIbNubs5GDrexOLpg=w426-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:40.674Z,,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/North+Yorkshire+Physiotherapy/data=!4m7!3m6!1s0x487eea3a7b73bd9f:0x535267b06e34663b!8m2!3d54.4611458!4d-1.1785714!16s%2Fg%2F1jglt2h48!19sChIJn71zezrqfkgRO2Y0brBnUlM,North Yorkshire Physiotherapy,5.0,105,Physical therapist,"Stokesley Business Park Stokesley, 14 Roseberry Ct, Stokesley, Middlesbrough TS9 5QT, United Kingdom","FR6C+FH Middlesbrough, United Kingdom",http://www.northyorkshirephysiotherapy.co.uk/,+44 1642 205975,Closes soon · 8 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMCw_xpvPgaFgIE8ELXaorYKGAIakFzeYgciek=w408-h272-k-no,true,8:30 am–8 pm,8 am–4 pm,9 am–5 pm,8 am–1 pm,Closed,9 am–8 pm,8 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:45.404Z,,,
https://www.google.com/maps/place/Boots+Pharmacy/data=!4m7!3m6!1s0x487ebdd473694283:0x7f9eee33ef806211!8m2!3d54.3399609!4d-1.4350729!16s%2Fg%2F11y664_b8b!19sChIJg0Jpc9S9fkgREWKA7zPunn8,Boots Pharmacy,3.0,1,Pharmacy,"203-204 High St, Northallerton DL7 8LW, United Kingdom","8HQ7+XX Northallerton, United Kingdom",https://www.boots.com/stores/5017-northallerton-high-street-dl7-8lw?utm_source=google&utm_medium=organic&utm_campaign=LPM_google_5017P,+44 1609 772800,"Closed · Opens 9 am Thu

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lyaV97QTiOY9T5T4pzdIRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.81625&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10:30 am–4 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:50.437Z,,· In-store pick-up,
https://www.google.com/maps/place/Mr+Prasad+Karpe-SpineCare/data=!4m7!3m6!1s0x487e9bbb0cb0052f:0xe3eb7adbc11356c5!8m2!3d54.5200396!4d-1.5015246!16s%2Fg%2F11xff2tfj7!19sChIJLwWwDLubfkgRxVYTwdt66-M,Mr Prasad Karpe-SpineCare,5.0,30,Surgeon,"Woodlands, Morton Park, CHG, Darlington DL1 4PL, United Kingdom","GFCX+29 Darlington, United Kingdom",https://www.spinecare.uk/,+44 7771 112322,Closes soon · 8 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipM38ZWjivisUGUtXvlnvqsoYRl4SWn2BJPSLT_j=w408-h440-k-no,true,8 am–8 pm,8 am–8 pm,6–8 pm,Closed,Closed,6–8 pm,6–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:21:55.302Z,,,
https://www.google.com/maps/place/Tees+Pain+LIMITED/data=!4m7!3m6!1s0x487e9300632d67ed:0x30f2e8f9b3fe4341!8m2!3d54.5601725!4d-1.3228294!16s%2Fg%2F11v5d2x7sr!19sChIJ7WctYwCTfkgRQUP-s_no8jA,Tees Pain LIMITED,,,Medical clinic,"Tees Pain @ Starfish Wellbeing, 6-8 Yarm Rd, Stockton-on-Tees TS18 3NA, United Kingdom","HM6G+3V Stockton-on-Tees, United Kingdom",,+44 330 236 7018,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7l2kly-wpdWjo_CF71J8sQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.88812&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:22:00.039Z,,,
https://www.google.com/maps/place/Bondgate+Clinic/data=!4m7!3m6!1s0x487ecff082283a31:0x6e07302667692433!8m2!3d54.2467387!4d-1.0601042!16s%2Fg%2F11cfbxbr7!19sChIJMToogvDPfkgRMyRpZyYwB24,Bondgate Clinic,5.0,2,Osteopath,"Bondgate Clinic, 16 Bondgate, Helmsley, York YO62 5BR, United Kingdom","6WWQ+MX Helmsley, York, UK",http://www.bondgateclinic.com/,+44 1439 771196,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvLs8WQFqYumUufRhPqe3xyoS_RFXNYY1EfRpfez6q-WoEYIz5YmKki6FpmheeN6rSp0smYrgqk_VQ9QH5pPUMK411POhoWjZGcvks69XByiSyA8a48XlUGL2G8GZlP2SNVmi1=w408-h343-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:22:04.831Z,,,
https://www.google.com/maps/place/Sainsbury%27s/data=!4m7!3m6!1s0x487ebc9cd34741f3:0xf32f3980438ec91d!8m2!3d54.3440665!4d-1.4393667!16s%2Fg%2F1vfwcf08!19sChIJ80FH05y8fkgRHcmOQ4A5L_M,Sainsbury's,4.2,1101,Supermarket,"High St, Northallerton DL7 8EA, United Kingdom","8HV6+J7 Northallerton, United Kingdom",https://stores.sainsburys.co.uk/2133/northallerton?utm_source=gmb&utm_medium=yext&y_source=1_MTU1NjY2NjktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 1609 779762,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8B570xByRSCLU6JZ4mD7B31jsL9QbEUn29xKsUnqnxPj_NkB0LRencvEMphWR7Urq-x24XJJSIh-9NfiDRJg-Uw6sb7bixmY05Fy2UYDTMSHOwbzge34aofnbN7ZyJEgrOdbeCU-h6wA=w426-h240-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,10 am–4 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:22:09.784Z,LGBTQ+ friendly,· In-store pick-up · Delivery,
https://www.google.com/maps/place/SpineArt+by+Dan+Fagan+Spinal+Surgeon/data=!4m7!3m6!1s0x487e940c8459dc8d:0x862cddc3b2d3e600!8m2!3d54.5202153!4d-1.5049107!16s%2Fg%2F11bbw_ryxr!19sChIJjdxZhAyUfkgRAObTssPdLIY,SpineArt by Dan Fagan Spinal Surgeon,5.0,17,Orthopedic surgeon,"Woodlands Hospital, Darlington DL1 4PL, United Kingdom","GFCW+32 Darlington, United Kingdom",http://www.spineart.org/,+44 7539 330360,Closed · Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipPIr9RL1GY6U1gQD7OHlByhJe6r6isP3ZcpRAWO=w408-h304-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:22:14.891Z,,,
https://www.google.com/maps/place/Acupuncture/data=!4m7!3m6!1s0x487ebb9b6efd6379:0x1d3760739fbdc815!8m2!3d54.3393124!4d-1.4372508!16s%2Fg%2F11gtg9tp2r!19sChIJeWP9bpu7fkgRFci9n3NgNx0,Acupuncture,5.0,2,Acupuncture clinic,,,,+44 1609 779960,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMGFlMrMvODK1WEQnwViDzUp5kKWxTj6IYgeP_I=w408-h248-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2026-01-28T19:22:19.564Z,,,
https://www.google.com/maps/place/Selby+War+Memorial+Hospital/data=!4m7!3m6!1s0x48793daeb713504f:0x9b823cf4a88674a8!8m2!3d53.7772178!4d-1.0802203!16s%2Fg%2F1tj2mztr!19sChIJT1ATt649eUgRqHSGqPQ8gps,Selby War Memorial Hospital,4.4,127,Hospital,"Doncaster Rd, Selby YO8 9BX, United Kingdom","QWG9+VW Selby, United Kingdom",http://www.yorkhospitals.nhs.uk/?id=714&ob=1,+44 1904 724300,"Closes soon · 8 pm · Opens 7:30 am Thu

Updated by others 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsDwvXXIThHLtY-aI4HYLxfWIy2KJ354SivXA03lUXR0vFESBVTxQxBtmOzU8sd_tgsCNHvwVB_m10o3QJrfUkDh_-fxWTvr2TaMHi2qRWUyM3cgD50ihEbV4MpPpgw8YOz5iDBQ=w408-h306-k-no,false,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:22:41.223Z,,,
https://www.google.com/maps/place/Selby+Osteopaths+and+Wellness+Clinic/data=!4m7!3m6!1s0x48793cfb081cefcd:0xc7bc3b615b1827cf!8m2!3d53.7840619!4d-1.0710322!16s%2Fg%2F1vd70vgl!19sChIJze8cCPs8eUgRzycYW2E7vMc,Selby Osteopaths and Wellness Clinic,5.0,63,Osteopath,"30 Gowthorpe, Selby YO8 4ET, United Kingdom","QWMH+JH Selby, United Kingdom",http://www.selbywellnessclinic.co.uk/,+44 1757 704152,,https://lh3.googleusercontent.com/p/AF1QipPF4XZweNz-_7eO8SctCQGc6oSOJ9g5SM4i7pgM=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:22:44.065Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Good+Health+Clinic/data=!4m7!3m6!1s0x48793cfac6c7ab4b:0x70df0967f5de6e7d!8m2!3d53.784815!4d-1.068897!16s%2Fg%2F11bzsf3_qy!19sChIJS6vHxvo8eUgRfW7e9WcJ33A,Good Health Clinic,5.0,3,Medical clinic,"27a Finkle St, Selby YO8 4DT, United Kingdom","QWMJ+WC Selby, United Kingdom",http://www.goodhealthclinicselby.com/,+44 1757 429685,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nui91Q2knWPpvQY2qge1RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.42136&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:22:48.825Z,,,
https://www.google.com/maps/place/Abbey+Chiropractic+and+Sports+Massage+Clinic/data=!4m7!3m6!1s0x48793cc5a3cff5c9:0xc3c1e6e91d8596ba!8m2!3d53.7896276!4d-1.0444196!16s%2Fg%2F1tj4y6sw!19sChIJyfXPo8U8eUgRupaFHenmwcM,Abbey Chiropractic and Sports Massage Clinic,5.0,92,Chiropractor,"The Bungalow, Barlby Rd, Selby YO8 5BE, United Kingdom","QXQ4+V6 Selby, United Kingdom",http://www.selbychiropractic.co.uk/,+44 1757 700500,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hCypHzYfNNBpuL7xuuR5lA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.2041&pitch=0&thumbfov=100,true,8:40 am–7 pm,9 am–7 pm,8 am–7 pm,9 am–1 pm,Closed,9 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:22:53.668Z,,,
https://www.google.com/maps/place/Abbey+Place+Clinic/data=!4m7!3m6!1s0x48793cfad25b8ec3:0xa214574a0c7e3954!8m2!3d53.784274!4d-1.0679518!16s%2Fg%2F1th5hzlx!19sChIJw45b0vo8eUgRVDl-DEpXFKI,Abbey Place Clinic,5.0,32,Podiatrist,"5A Abbey Pl, Selby YO8 4PF, United Kingdom","QWMJ+PR Selby, United Kingdom",https://abbeyplacepodiatry.com/,+44 1757 213413,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0tJT8PuPKzwL5jA_zM6j6Hz_iZEs_dIDpVhyuhQunEHA2aD8CumP1WE1ruPAcXsAcm2_1yeE_eI7KKPbKVsx0bIEni4jmH6_5uu2z0DHod7xC_itL117Dvvk1mtXhJTRFxUTOPA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:22:58.685Z,,,
https://www.google.com/maps/place/Posterngate+Surgery/data=!4m7!3m6!1s0x48793cfb82f83959:0x4c74ae3cddae8671!8m2!3d53.7813267!4d-1.0710315!16s%2Fg%2F1tfwpgzl!19sChIJWTn4gvs8eUgRcYau3TyudEw,Posterngate Surgery,3.3,60,Family practice physician,"Portholme Rd, Selby YO8 4QH, United Kingdom","QWJH+GH Selby, United Kingdom",https://www.posterngatesurgery.nhs.uk/,+44 1757 702561,Closed · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9nBSBNM2TIgDh56SzVG6OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.94262&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:23:03.572Z,,,
https://www.google.com/maps/place/Jazmin+Warden+Acupuncture/data=!4m7!3m6!1s0x48793cc5a5ad7afd:0x6cb020acb6ec24a3!8m2!3d53.7898115!4d-1.0441778!16s%2Fg%2F11cms_bxkq!19sChIJ_XqtpcU8eUgRoyTstqwgsGw,Jazmin Warden Acupuncture,5.0,2,Acupuncture clinic,"at Abbey Chiropractic Clinic The Bungalow, Barlby Rd, Barlby, Selby YO8 5BE, United Kingdom","QXQ4+W8 Selby, United Kingdom",,+44 1757 700500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8GC0D7zoJQ2mx6V73kBMEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.41637&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:23:06.218Z,,,
https://www.google.com/maps/place/Sports+Therapy+York+-+Back+Pain+and+Injury+Clinic/data=!4m7!3m6!1s0x487931223fe6aaab:0xe299200d74717d1c!8m2!3d53.9333681!4d-1.1319797!16s%2Fg%2F113hs0j25!19sChIJq6rmPyIxeUgRHH1xdA0gmeI,Sports Therapy York - Back Pain and Injury Clinic,5.0,7,Sports injury clinic,"The Rehab Studio, 11 Spey Bank, Woodthorpe, York YO24 2UZ, United Kingdom","WVM9+86 York, UK",http://www.sportstherapyyork.co.uk/,+44 7956 448535,Closes soon · 8 pm · Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lyOUorbO3H7RskQUhcVrnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.52576&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–1 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-01-28T19:23:11.021Z,,,
