placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,error,attributes
"https://www.google.com/maps/place/Kaitlyn+Hennings,+PA-C/data=!4m7!3m6!1s0x87ee9988523e6aa9:0xc3b62899701177b6!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11jn1fpgmy!19sChIJqWo-UoiZ7ocRtncRcJkotsM","Kaitlyn Hennings, PA-C",,,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/kaitlyn-hennings-pa-c-heart-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:01.739Z,,,,,,,,,,
https://www.google.com/maps/place/UnityPoint+Clinic+Urgent+Care+-+Ingersoll/data=!4m7!3m6!1s0x87ee99211d3fccab:0x2e3d6f3bea12ee9e!8m2!3d41.5860476!4d-93.6452948!16s%2Fg%2F11f35_4f2m!19sChIJq8w_HSGZ7ocRnu4S6jtvPS4,UnityPoint Clinic Urgent Care - Ingersoll,2.9,124,Medical clinic,"2103 Ingersoll Ave Suite 2, Des Moines, IA 50312, United States","H9P3+CV Des Moines, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-clinic-urgent-care---ingersoll?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-323-5680,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO5FI3y_b53z1oEWxmgbQ764ByBqO0SgTlFDijn=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:06.078Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,,
"https://www.google.com/maps/place/Jennifer+Standifer,+PA-C/data=!4m7!3m6!1s0x87ee99084858b277:0xd81fc7aa56bb8009!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11fwf2mwyk!19sChIJd7JYSAiZ7ocRCYC7VqrHH9g","Jennifer Standifer, PA-C",,,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/jennifer-standifer-pa-c-heart-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:08.472Z,,,,,,,,,,
https://www.google.com/maps/place/Primary+Health+Care+at+Mercy/data=!4m7!3m6!1s0x87ee99a76ae67d9b:0x68602b20afd60d3a!8m2!3d41.5972404!4d-93.6211929!16s%2Fg%2F1tdp5lqc!19sChIJm33maqeZ7ocROg3WryArYGg,Primary Health Care at Mercy,2.7,48,Medical Center,"250 Laurel St, Des Moines, IA 50314, United States","H9WH+VG Des Moines, Iowa, USA",https://phciowa.org/mercy/,+1 515-612-9595,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNQM0SGICZ9lf07GkNOXw5sZ3HC9cN1onog2FgA=w430-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:13.079Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Kaylene+Rogers,+PA-C/data=!4m7!3m6!1s0x87ee9909a04d1d15:0x51395ae5067ffd65!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F1tm0cc7c!19sChIJFR1NoAmZ7ocRZf1_BuVaOVE","Kaylene Rogers, PA-C",,,Vascular surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/kaylene-rogers-pa-c-heart-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:15.492Z,,,,,,,,,,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x87ee99e4fe6722a9:0x71097f3da6d223e5!8m2!3d41.6127131!4d-93.5887125!16s%2Fg%2F1tdv_fmy!19sChIJqSJn_uSZ7ocR5SPSpj1_CXE,Concentra Urgent Care,4.0,950,Occupational health service,"2100 Dixon St Ste. E, Des Moines, IA 50316, United States","JC76+3G Des Moines, Iowa, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 515-265-1020,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSys7Xtzxaw6NlZ2If3tU40RQknWI7p5X8e9UZiln7TtjFlDIx_gpE75ePtX2B6btV8HqcCVcZIBCLxilfZ7jycIYu_SKKcP2QCD0nGmWqaP_qiZ4IxeVot4LgJzwCe8mLBMDl_7dA=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:19.997Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Grifols+Biomat+USA+-+Plasma+Donation+Center/data=!4m7!3m6!1s0x87ee990b75363ed3:0xc67cb9d248bd130!8m2!3d41.6017585!4d-93.6253804!16s%2Fg%2F1tfx5fxs!19sChIJ0z42dQuZ7ocRMNGLJJ3LZww,Grifols Biomat USA - Plasma Donation Center,4.2,447,Blood donation center,"1223 6th Ave, Des Moines, IA 50314, United States","J92F+PR Des Moines, Iowa, USA",https://www.grifolsplasma.com/en/-/desmoines-ia?utm_source=gmb&utm_medium=yext&y_source=1_MjY4NDQ4NTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 515-244-0771,"Open · Closes 7 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOYctKvgjg6MeTtrMbHkFXW0_M3dP8IzdjCW5Og=w693-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:24.984Z,,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–2 pm,8 am–2 pm,7 am–7 pm,,
"https://www.google.com/maps/place/David+Hockmuth,+MD/data=!4m7!3m6!1s0x87ee9909a04d1d15:0xd1b97d59b0762343!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F1tdkmsnk!19sChIJFR1NoAmZ7ocRQyN2sFl9udE","David Hockmuth, MD",5.0,6,Pediatrician,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/david-hockmuth-md-pediatric-and-adult-cardiothoracic-surgeon,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:28.074Z,,,,,,,,,,
https://www.google.com/maps/place/MercyOne+Iowa+Heart+Cardiac+Surgery/data=!4m7!3m6!1s0x87ee99f5f06ba50b:0xb22c94088fb5b757!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11h_7b9j2_!19sChIJC6Vr8PWZ7ocRV7e1jwiULLI,MercyOne Iowa Heart Cardiac Surgery,,,Medical clinic,"411 Laurel St #1225, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/location/mercyone-iowa-heart-cardiac-surgery,+1 515-235-5000,,https://lh3.googleusercontent.com/p/AF1QipMEVaL1WtOxKs4LfHArBnZjvMmGcaHpZ2sYgsc=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:03:30.766Z,,,,,,,,,,
https://www.google.com/maps/place/BioLife+Plasma+Services/data=!4m7!3m6!1s0x87ee995334088d07:0xd9991fdddeecbc60!8m2!3d41.553541!4d-93.5948352!16s%2Fg%2F11sqyrt0tk!19sChIJB40INFOZ7ocRYLzs3t0fmdk,BioLife Plasma Services,3.9,260,Blood donation center,"3333 SE 14th St #125, Des Moines, IA 50320, United States","HC34+C3 Des Moines, Iowa, USA","https://www.biolifeplasma.com/locations/iowa/des-moines?utm_source=google&utm_medium=organic&utm_campaign=tom:reputationdotcom::des%20moines,%20ia:05142022",+1 515-348-3093,"Open · Closes 7 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOL9GJp20Js7rwby420JSt1HNJUvRbbGUAvWiPC=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2025-12-16T22:04:02.770Z,,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,9 am–5 pm,7 am–3 pm,Closed,,
"https://www.google.com/maps/place/Jessica+Wilson,+PA-C/data=!4m7!3m6!1s0x87ee99d7ae2817d7:0x6759ec5abc60044f!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11j6x131rr!19sChIJ1xcorteZ7ocRTwRgvFrsWWc","Jessica Wilson, PA-C",,,Surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/jessica-wilson-pa-c-cardiothoracic-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2025-12-16T22:04:05.280Z,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Dawson+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:04:20.278Z,,,,,,,,,No new results found,
"https://www.google.com/maps/place/Maksim+Blidchenko,+ARNP/data=!4m7!3m6!1s0x87ee99e45ac8b347:0x22d995c798c0b008!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11fwf2qxgh!19sChIJR7PIWuSZ7ocRCLDAmMeV2SI","Maksim Blidchenko, ARNP",,,Cardiologist,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/maksim-blidchenko-arnp-cardiology,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Linden+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:04:56.158Z,,,,,,,,,,
"https://www.google.com/maps/place/Yuichi+Ishida,+MD/data=!4m7!3m6!1s0x87ee9965d8f4129d:0xa53a83013a54ddc1!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11jn1fccdy!19sChIJnRL02GWZ7ocRwd1UOgGDOqU","Yuichi Ishida, MD",,,Surgeon,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/provider/yuichi-ishida-md-cardiothoracic-surgery,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Linden+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:04:58.390Z,,,,,,,,,,
https://www.google.com/maps/place/Octapharma+Plasma/data=!4m7!3m6!1s0x87ee9744488f4fb1:0x9a15224b61d677fc!8m2!3d41.6116737!4d-93.5699179!16s%2Fg%2F113fj07mw!19sChIJsU-PSESX7ocR_HfWYUsiFZo,Octapharma Plasma,4.4,1065,Blood bank,"2574 Hubbell Ave Suite 101, Des Moines, IA 50317, United States","JC6J+M2 Des Moines, Iowa, USA",https://www.octapharmaplasma.com/plasma-donation/des-moines-ia-525/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 515-263-2192,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlIGlZ7ryAlQ2QNwrXBH2Ehn4RmEdYQkOunQOLVhbkOJK5OCZNUAjX_GmiHHZ831HeNtv_InpqtvVYbjjqeai85YOcxzeJxcyLd5lNrCFkYSQ1ksYzUoB7m7xwUOIyXqLYKfXV=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Linden+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:05:02.933Z,,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,7 am–7 pm,7 am–7 pm,6 am–7 pm,,
https://www.google.com/maps/place/UnityPoint+Health+-+Iowa+Methodist+Medical+Center+-+Emergency+Department/data=!4m7!3m6!1s0x87ee991b6448baed:0x2efb9374ccea2656!8m2!3d41.5901298!4d-93.6333524!16s%2Fg%2F11g6wvbd0_!19sChIJ7bpIZBuZ7ocRVibqzHST-y4,UnityPoint Health - Iowa Methodist Medical Center - Emergency Department,1.9,120,Emergency room,"1200 Pleasant St, Des Moines, IA 50309, United States","H9R8+3M Des Moines, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-health---iowa-methodist-medical-center---emergency-department?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-241-6213,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNsVrVcceIq4MbgQin-vd8SivMuZazYcwRjIZTWpHlY6aBi3hRHc2ii0VCPjIGXer6jdNQGFB9ydBB9mn5IrGvfBM5aCmDdN47muzcyITBFKN3RygfJSdXwX8dETGzBxvUcrhA=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Linden+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:05:07.315Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:05:21.608Z,,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Minburn+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:05:42.094Z,,,,,,,,,No new results found,
https://www.google.com/maps/place/Iowa+IV+Mills+Civic/data=!4m7!3m6!1s0x87ec23dd540f31cf:0xb7d84de69e2cb990!8m2!3d41.56021!4d-93.78117!16s%2Fg%2F11t280vs8x!19sChIJzzEPVN0j7IcRkLksnuZN2Lc,Iowa IV Mills Civic,5.0,286,Wellness center,"5435 Mills Civic Pkwy #105, West Des Moines, IA 50265, United States","H669+3G West Des Moines, Iowa, USA",https://iowaiv.com/,+1 833-424-9378,"Open · Closes 5:30 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPHbr2EF98WqycklqDPSXs4Q8F6Wx3lEmjO5RHY=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:05:54.446Z,Identifies as veteran-owned,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,10 am–4 pm,9 am–5:30 pm,,
https://www.google.com/maps/place/Urban+Effects+MedSpa/data=!4m7!3m6!1s0x87ee9e07a3448b55:0x3b87085fc6301804!8m2!3d41.6187583!4d-93.7348141!16s%2Fg%2F1tfklqx_!19sChIJVYtEowee7ocRBBgwxl8Ihzs,Urban Effects MedSpa,4.9,18,Medical spa,"2733 86th St, Urbandale, IA 50322, United States","J798+G3 Urbandale, Iowa, USA",http://www.urbaneffectsmedspa.com/,+1 515-987-5188,"Closes soon · 5 pm · Opens 10 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOviBBLkKMLbhGe4g2056gxMz9Z-lzRkFEeRz2Q=w408-h270-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:05:58.802Z,,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Labcorp/data=!4m7!3m6!1s0x87ec273d12a2296d:0xf9b089fcec738a15!8m2!3d41.6367772!4d-93.771614!16s%2Fg%2F1tfbz02z!19sChIJbSmiEj0n7IcRFYpz7PyJsPk,Labcorp,2.8,51,Medical laboratory,"11208 NW Aurora Ave., Urbandale, IA 50322, United States","J6PH+P9 Urbandale, Iowa, USA",https://locations.labcorp.com/ia/urbandale/275/,+1 515-278-4411,"Closes soon · 4:30 pm · Opens 8 am Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNyVltq8uIncHcQOqICKsAkhobtfz76s0aRbywb=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:06:03.191Z,,"8 am–1 pm, 2–4:30 pm","8 am–1 pm, 2–4:30 pm","8 am–1 pm, 2–4:30 pm","8 am–1 pm, 2–4:30 pm",Closed,Closed,"8 am–1 pm, 2–4:30 pm",,
https://www.google.com/maps/place/The+Iowa+Clinic+Urbandale/data=!4m7!3m6!1s0x87ec276acb8fbe31:0xffa67efaaafefc0!8m2!3d41.6409918!4d-93.7636217!16s%2Fg%2F11c45vst00!19sChIJMb6Py2on7IcRwO-vqu9n-g8,The Iowa Clinic Urbandale,3.6,27,Family practice physician,"4323 NW Urbandale Dr, Urbandale, IA 50322, United States","J6RP+9H Urbandale, Iowa, USA",https://www.iowaclinic.com/locations/the-iowa-clinic-urbandale/?utm_source=extnet&utm_medium=yext,+1 515-875-9190,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPXkBSqbu9W0ZauhzKhkxSAHnLCIBMQwgD2lZQQ=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:06:07.664Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/The+Iowa+Clinic+Family+Medicine+-+Urbandale/data=!4m7!3m6!1s0x87ec273d9302e73f:0x5f28076cdd680e28!8m2!3d41.6421972!4d-93.7623275!16s%2Fg%2F11s_2p_xdt!19sChIJP-cCkz0n7IcRKA5o3WwHKF8,The Iowa Clinic Family Medicine - Urbandale,3.0,2,Medical clinic,"4323 NW Urbandale Dr, Urbandale, IA 50322, United States","J6RQ+V3 Urbandale, Iowa, USA",https://www.iowaclinic.com/locations/the-iowa-clinic-urbandale/family-medicine-urbandale/?utm_source=extnet&utm_medium=yext,+1 515-875-9000,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPNsuzDr4Mb6gsAWS7S_LRTx0_YAKVBqK3g4Z5b=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:06:12.033Z,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/UnityPoint+Clinic+Urgent+Care+-+Urbandale/data=!4m7!3m6!1s0x87ee9dfd84512ae7:0x188d8aac9f6fca0a!8m2!3d41.6551484!4d-93.7567316!16s%2Fg%2F12hpkb_y_!19sChIJ5ypRhP2d7ocRCspvn6yKjRg,UnityPoint Clinic Urgent Care - Urbandale,2.7,184,Medical clinic,"5200 NW 100th St, Urbandale, IA 50322, United States","M64V+38 Urbandale, Iowa, USA",https://www.unitypoint.org/locations/unitypoint-clinic-urgent-care---urbandale?utm_source=gmb&utm_medium=web&utm_campaign=brandify,+1 515-695-7500,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPDfquLs9NsYBQ7afhxFh5wKNpA7nq2io1tVf6h=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:06:16.500Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,,
https://www.google.com/maps/place/The+Iowa+Clinic+Urology/data=!4m7!3m6!1s0x87ec2122830e2c89:0xa07266b942ca030b!8m2!3d41.640993!4d-93.7636559!16s%2Fg%2F1tjrqjk3!19sChIJiSwOgyIh7IcRCwPKQrlmcqA,The Iowa Clinic Urology,2.1,60,Medical clinic,"4323 NW Urbandale Dr, Urbandale, IA 50322, United States","J6RP+9G Urbandale, Iowa, USA",https://www.iowaclinic.com/locations/the-iowa-clinic-urbandale/urology-urbandale/?utm_source=extnet&utm_medium=yext,+1 515-875-9800,,https://lh3.googleusercontent.com/p/AF1QipORrdLBI9Q1sqJXcpra9WRwTbLby8GFeRF9fIZs=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2025-12-16T22:06:18.830Z,,,,,,,,,,
https://www.google.com/maps/place/Van+Meter+Inc./data=!4m7!3m6!1s0x87ee99e51fdfa493:0xccabf420c97144e3!8m2!3d41.6136726!4d-93.5889417!16s%2Fg%2F1tgtg14q!19sChIJk6TfH-WZ7ocR40RxySD0q8w,Van Meter Inc.,4.7,10,Electrical supply store,"1751 Guthrie Ave, Des Moines, IA 50316, United States","JC76+FC Des Moines, Iowa, USA",https://www.vanmeterinc.com/locations/iowa/des-moines-electrical-supply/,+1 515-262-9609,"Closes soon · 4:30 pm · Opens 6:30 am Wed

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipPXOkzqDVjaNaqcHrmqVavHdXdMGnyeNFOiE-U=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Van+Meter+Des+Moines+IA/@41.6136726,-93.5889417,14z",2025-12-16T22:06:38.930Z,,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,Closed,Closed,6:30 am–4:30 pm,,· In-store pick-up · Delivery
https://www.google.com/maps/place/Renew+Vitality+Testosterone+Clinic+of+Des+Moines/data=!4m7!3m6!1s0x87ee9930f15b4f5d:0x95252ac88edd4a7f!8m2!3d41.5853461!4d-93.6209511!16s%2Fg%2F11wbxz0lql!19sChIJXU9b8TCZ7ocRf0rdjsgqJZU,Renew Vitality Testosterone Clinic of Des Moines,,,Men's health physician,"309 Court Ave, Des Moines, IA 50309, United States","H9PH+4J Des Moines, Iowa, USA",https://www.vitalityhrt.com/location/testosterone-clinic-of-des-moines-ia/,+1 515-709-4730,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3KI68ZpqHvVwwBYHbBlsuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.24313&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Van+Meter+Des+Moines+IA/@41.6136726,-93.5889417,14z",2025-12-16T22:06:43.226Z,,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,,
"https://www.google.com/maps/place/David+McAllister,+DO/data=!4m7!3m6!1s0x87ee995d3d5d380f:0xb5ba5250451f25da!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11l879wlxg!19sChIJDzhdPV2Z7ocR2iUfRVBSurU","David McAllister, DO",,,Cardiologist,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/provider/david-mcallister-do-cardiology,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Van+Meter+Des+Moines+IA/@41.6136726,-93.5889417,14z",2025-12-16T22:06:52.139Z,,,,,,,,,,
"https://www.google.com/maps/place/Atul+Chawla,+MD/data=!4m7!3m6!1s0x87ee996e84bd881b:0x9f024103be755c21!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11l87b467h!19sChIJG4i9hG6Z7ocRIVx1vgNBAp8","Atul Chawla, MD",1.0,1,Cardiologist,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/provider/atul-chawla-md-interventional-cardiology,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Van+Meter+Des+Moines+IA/@41.6136726,-93.5889417,14z",2025-12-16T22:06:54.343Z,,,,,,,,,,
"https://www.google.com/maps/place/Emily+Meyer,+ARNP/data=!4m7!3m6!1s0x87ee991248e92229:0xf6863346c37903a4!8m2!3d41.5978171!4d-93.6228093!16s%2Fg%2F11jn1ffpw4!19sChIJKSLpSBKZ7ocRpAN5w0YzhvY","Emily Meyer, ARNP",,,Cardiologist,"411 Laurel St # A250, Des Moines, IA 50314, United States","H9XG+4V Des Moines, Iowa, USA",https://www.mercyone.org/desmoines/provider/emily-meyer-arnp-cardiology,+1 515-235-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wnnoebVABhF1Ysgf72NngA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.549286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Van+Meter+Des+Moines+IA/@41.6136726,-93.5889417,14z",2025-12-16T22:06:56.518Z,,,,,,,,,,
,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Redfield+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-12-16T22:07:24.622Z,,,,,,,,,No new results found,
