placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,isBlackOwned,error
https://www.google.com/maps/place/Insight+to+Health+%26+Wellness/data=!4m7!3m6!1s0x88dae18269c573e1:0xbfe225ae1660cbcc!8m2!3d26.1562695!4d-81.7980257!16s%2Fg%2F1hdzgj3dk!19sChIJ4XPFaYLh2ogRzMtgFq4l4r8,Insight to Health & Wellness,4.9,7,Wellness center,"694 8th St N, Naples, FL 34102, United States","5642+GQ Naples, Florida, USA",http://www.insight2hw.com/,+1 239-261-0074,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OXtz0yM8gaFs79tAojmysA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.10004&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:32.165Z,,,,,,,,,,,
"https://www.google.com/maps/place/Howard+Health+%26+Wellness:+Corey+Howard,+MD/data=!4m7!3m6!1s0x88dae19242887001:0x2ab7e26ded9dda05!8m2!3d26.1605953!4d-81.7904137!16s%2Fg%2F1tj80sfx!19sChIJAXCIQpLh2ogRBdqd7W3ityo","Howard Health & Wellness: Corey Howard, MD",4.8,190,Internist,"1000 Goodlette-Frank Rd STE 100, Naples, FL 34102, United States","5665+6R Naples, Florida, USA",https://www.howardhealthandwellness.com/,+1 239-331-2285,"Open · Closes 4 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwermzIK1I2iOvz12KCrhQUM3f-I1gIfCqJrDeF8T74S6GCSjhvTXlTcH-dR3FNSGifS4tbwL3yVHiKf9I5EuW82hue7EeSrs9ngTRz2Q34kRslZjw5-9IEnzKwfJ_c9kZT9WaZlsZg=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:37.212Z,,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Holistic+Solutions+Energy+Spa/data=!4m7!3m6!1s0x88db1e15f8dd8291:0xf751c6676244487c!8m2!3d26.2066836!4d-81.8010214!16s%2Fg%2F1261ldq1y!19sChIJkYLd-BUe24gRfEhEYmfGUfc,Holistic Solutions Energy Spa,5.0,2,Holistic medicine practitioner,"4947 Tamiami Trl N Suite 204, Naples, FL 34103, United States","654X+MH Naples, Florida, USA",,+1 239-566-1210,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y32rNhmyf0Ut0G-yYL62kQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.37454&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:42.141Z,,12–5 pm,12–5 pm,12–5 pm,12–5 pm,12–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Improving+Your+Health:+Robert+Rubin,+MD/data=!4m7!3m6!1s0x88dae19948b18825:0x3de91eb705da1aa9!8m2!3d26.271895!4d-81.8045072!16s%2Fg%2F12647px2x!19sChIJJYixSJnh2ogRqRraBbce6T0","Improving Your Health: Robert Rubin, MD",5.0,3,Doctor,"840 111th Ave N #5, Naples, FL 34108, United States","75CW+Q5 Naples, Florida, USA",https://www.drrobertrubinmd.com/locations/naples-fl.html?utm_source=GBP&utm_medium=organic&utm_campaign=GoogleBusinessProfile&utm_content=naples,+1 239-977-9220,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MlAFaIPGIdTPuEHWDiAHUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.42903&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:47.057Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/OMNI+Balanced+Life+Center/data=!4m7!3m6!1s0x88dae1927f06da8f:0xc8faffb4f2a27dd0!8m2!3d26.1583446!4d-81.7897635!16s%2Fg%2F11cjy0lr04!19sChIJj9oGf5Lh2ogR0H2i8rT_-sg,OMNI Balanced Life Center,4.9,137,Health spa,"720 Goodlette-Frank Rd # 205, Naples, FL 34102, United States","5656+83 Naples, Florida, USA",https://omninaples.com/,+1 239-426-6226,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaNpPr96n6KfAwr3kN00soTPUoMT6caD6hL_io4AFUza2wI4stcMBebiSknX1XWGv18e4Omj6PHkeV2TCLawoqMwwszE8Bi2jnTSPqNfNVIwodrVNpvmsFFvdk3sumLTAvuu17ng=w408-h725-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:52.058Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/AY+Lifestyle/data=!4m7!3m6!1s0x88dae12bafa2e7f5:0xd167da09c9860a88!8m2!3d26.1571594!4d-81.7891289!16s%2Fg%2F11x2z9l77q!19sChIJ9eeiryvh2ogRiAqGyQnaZ9E,AY Lifestyle,5.0,22,Holistic medicine practitioner,"704 Goodlette-Frank Rd 2nd Floor, Naples, FL 34102, United States","5646+V8 Naples, Florida, USA",https://aylifestyle.com/,+1 239-539-6400,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPlq-bswI1rMINGFKC5qbikHQ08DnVziJC8vRVzKYc72iigdVojC7r4yihawAC9Hb4Ty-QBg5jIpzXc8BuoUpC9d9YZ_AypT_mAMWXiDlNAUYBreVEjiLbns31U5L-N0l_D83r803TZDcf=w408-h543-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:47:57.339Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Farfalla+Wellness+and+Functional+Health/data=!4m7!3m6!1s0x841666fa866864d:0xf30a4f0bdb6f14b2!8m2!3d26.2482479!4d-81.8030486!16s%2Fg%2F11xd04ly75!19sChIJTYZmqG9mQQgRshRv2wtPCvM,Farfalla Wellness and Functional Health,,,Holistic medicine practitioner,"8805 Tamiami Trl N #530, Naples, FL 34108, United States","65XW+7Q Naples, Florida, USA",https://www.farfallawellnessfh.com/,+1 239-510-4994,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ivXocaG5rrBgqxnojbM4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.76062&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:02.168Z,Identifies as women-owned,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,3–5 pm,3–5 pm,,,
https://www.google.com/maps/place/Holistic+Skincare/data=!4m7!3m6!1s0x88dae1927f06da8f:0xe17fd7d42c4850a4!8m2!3d26.1583285!4d-81.7897847!16s%2Fg%2F11g6p7dh2p!19sChIJj9oGf5Lh2ogRpFBILNTXf-E,Holistic Skincare,5.0,3,Holistic medicine practitioner,"720 Goodlette-Frank Rd # 205, Naples, FL 34102, United States","5656+83 Naples, Florida, USA",http://omninaples.com/,+1 239-234-1608,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepN0qP7m9HWzo5QJarSjXgZIgH7Wz2vugd-D4uku5_cFbGMHZacbNSg1XZQLMatJCfji0Kae0zMZk1AZq9hy5vncANfuuRMbcjmHX3ZQisWA6gpIPnyBJMhkQVcbn0Lasrn0LP0=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:07.132Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/R+B+Institute,+Inc.+Colonics+Massage+Reflexology+Infared+Sauna/data=!4m7!3m6!1s0x88db3f74ac9d4baf:0xca288be1f1340d4a!8m2!3d26.5592345!4d-81.9090883!16s%2Fg%2F1tdp5vpy!19sChIJr0udrHQ_24gRSg008eGLKMo","R B Institute, Inc. Colonics Massage Reflexology Infared Sauna",4.4,60,Massage therapist,"12651 McGregor Blvd Building 5, Suite 502, Fort Myers, FL 33919, United States","H35R+M9 Fort Myers, Florida, USA",https://www.robynberry.com/,+1 239-939-4646,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyeeC1srbKxw7giBVKBDbbI4LMoTfoZXLizNHIa_JaYJzFFXw5igjUVhlcZv06gN7qYiqecQHhWjAC8_LDsK_4UM0O_fdVSxQQjtGAnJKyGrWSxtnjuzLq3R5EVgzKRR2QhY7X=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:11.891Z,Identifies as women-owned,8 am–5 pm,8 am–5 pm,8 am–8 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Berman+Health+and+Wellness/data=!4m7!3m6!1s0x88dae1f4d4563f71:0x76a9f8f8dd8ea0c0!8m2!3d26.154309!4d-81.7914118!16s%2Fg%2F11ngtk92b8!19sChIJcT9W1PTh2ogRwKCO3fj4qXY,Berman Health and Wellness,5.0,45,Wellness center,"501 Goodlette-Frank Rd Unit C 202, Naples, FL 34102, United States","5635+PC Naples, Florida, USA",http://www.bermanhealthandwellness.com/,+1 239-431-0232,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerE6jyHbUh0gB7BtlMCfbCMRtq7zBo4XaQLf5flEwqYjRa6esxXJHPj3lI6d4OkZ0yt69nHZuty4YwyCL8OfmyqYAHqR646JMsw-LOlHM3IEafN1ZcryUZNWBLxn4x4luqOLZ2_=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:16.786Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/YOUnique+Health+%26+wellness/data=!4m7!3m6!1s0x88dae1927f06d0a3:0x14e124f9a2b21f22!8m2!3d26.1539479!4d-81.7913343!16s%2Fg%2F11dx9flxxj!19sChIJo9AGf5Lh2ogRIh-yovkk4RQ,YOUnique Health & wellness,4.7,27,Nurse practitioner,"501 Goodlette-Frank Rd STE B100, Naples, FL 34102, United States","5635+HF Naples, Florida, USA",http://www.naplesaim.com/,+1 239-260-3880,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepK8A6xjFqrWQVnIsYhJvvYRFQ1ulEXdliqbcQFa6NfvZ74jdcurRB8jGgUy8Voo8PZa2P41us_L5a2GsTReqycyS5S8ruqkiC4nlMSy2RUw1iSihHZwvAIYCvsWpQIh3Jp-upi_3gK4KE3=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:21.780Z,LGBTQ+ friendly,12–1 pm,12–1 pm,Closed,12–1 pm,12–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Resowave+-+Biofield+Therapy+Naples/data=!4m7!3m6!1s0x88d9b3336a401867:0x349b8ace3416a31a!8m2!3d26.141227!4d-81.8023476!16s%2Fg%2F11sskl_yv6!19sChIJZxhAajOz2YgRGqMWNM6KmzQ,Resowave - Biofield Therapy Naples,5.0,5,Alternative medicine practitioner,"365 5th Ave S #201, Naples, FL 34102, United States","45RX+F3 Naples, Florida, USA",https://www.resowave.com/,+1 917-535-1985,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9q7TvaEvdWmogfgy9AsWQYW6qtKhoh_4XTigouhRHErCrDAijFX5U2zDBhsJ9SCDNQyjEsATyFIW9VWxNuXn_J4JvCm1nrY2nvYW4VVooiBkRr-A7uznVEhWBsGmcyhbUo-prNA=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:27.022Z,Identifies as women-owned,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Nancy+J.+Vance,+MD/data=!4m7!3m6!1s0x88dae18269da3ed1:0x252df7843ad99462!8m2!3d26.1825406!4d-81.7993649!16s%2Fg%2F11bx3s2hkk!19sChIJ0T7aaYLh2ogRYpTZOoT3LSU","Nancy J. Vance, MD",4.6,8,Alternative medicine practitioner,"3060 Tamiami Trl N #201, Naples, FL 34103, United States","56M2+27 Naples, Florida, USA",http://www.insight2hw.com/,+1 239-261-0074,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yeu_XmlP5-WRDhuyk7xndA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.33436&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:31.968Z,,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Vibrance+Health:+Darren+FX+Clair+MD/data=!4m7!3m6!1s0x88dae1705686dba1:0x22a37e441c57464c!8m2!3d26.1413937!4d-81.796608!16s%2Fg%2F11qbkpws8c!19sChIJoduGVnDh2ogRTEZXHER-oyI,Vibrance Health: Darren FX Clair MD,5.0,2,Medical Center,"780 5th Ave S suite 200, Naples, FL 34102, United States","46R3+H9 Naples, Florida, USA",https://www.vibrancehealth.com/?utm_source=gmb_auth,+1 239-564-3867,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xO2VC0uVmVdO1bAtDTqyaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.35927&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:37.095Z,,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,10:30 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Gulfshore+Spinal+Care/data=!4m7!3m6!1s0x88db41e532d8ed17:0x2c683dfaa5d73d9c!8m2!3d26.577922!4d-81.878221!16s%2Fg%2F11qzxhy4hl!19sChIJF-3YMuVB24gRnD3Xpfo9aCw,Gulfshore Spinal Care,5.0,137,Chiropractor,"5256 Summerlin Commons Way STE 204, Fort Myers, FL 33907, United States","H4HC+5P Fort Myers, Florida, USA",http://www.gulfshorespinalcare.com/,+1 239-204-9987,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodisK2zN3SlMCG6Q2IAeng4k1VsOWJTpr51ioKRmF4l46zq0Vu6smrgwNq3qdJc1Tpw_0XthbXDlZJYlXeCsG1bFhixzhrERcNYqyJ-2YYRhrhBTxkfJrfpqP09dP6xo3oArwc8Q=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:42.723Z,,9:30 am–6 pm,2–6 pm,9:30 am–5 pm,9:30 am–6 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Physicians+Cannabis+Centers/data=!4m7!3m6!1s0x88db4115fd1ebc71:0x3011f6f9ed73d9b4!8m2!3d26.5869108!4d-81.9415907!16s%2Fg%2F11hzhr7846!19sChIJcbwe_RVB24gRtNlz7fn2ETA,Physicians Cannabis Centers,4.9,77,Medical certificate service,"3515 Del Prado Blvd S #101, Cape Coral, FL 33904, United States","H3P5+Q9 Cape Coral, Florida, USA",http://www.pccflorida.com/,+1 239-268-3636,"Open · Closes 3 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweplLs1-EBxtfPoeMOEaou88bkcnQToD6-JJeBLPtPIdmOEWIrrnPlAMhF591_2J92PgoZk2bH8WxrjBkXVySIG2oc9Sd0y4cGdyImnzWRfV0MyDwydNmREECqDFLPJSywmBbQJ_fA=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:48.229Z,LGBTQ+ friendly,10 am–3 pm,11 am–1 pm,11 am–3 pm,11 am–3 pm,11 am–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Miracle+Leaf%C2%AE+Medical+Marijuana+Doctors/data=!4m7!3m6!1s0x88db1fc5a40a150f:0x3de657b909db3233!8m2!3d26.130204!4d-81.7660883!16s%2Fg%2F11pv2gcbw8!19sChIJDxUKpMUf24gRMzLbCblX5j0,Miracle Leaf® Medical Marijuana Doctors,4.9,37,Alternative medicine practitioner,"2661 Arpt Rd S STE B102, Naples, FL 34112, United States","46JM+3H Naples, Florida, USA",https://mymiracleleaf.com/naples/,+1 239-935-8998,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplh5YKlJJXPB-sazwYxHruqGQY_zGQ26hUpHTICO9KUQSjY7o-ktNmurt8SKohjQMr9drn62cKQC7G3nFLJD5HreyFWC2H4coF9nbbQZDYWhAjxPW5iyGujKpQ_ZTQedPUt2jMQaPVRZB6=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:53.036Z,LGBTQ+ friendly,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–3 pm,Closed,,,
https://www.google.com/maps/place/Dr+Trudy+Moon+Eisel/data=!4m7!3m6!1s0x88db1e6b0d9b8531:0x4c5abbf9c868defa!8m2!3d26.2108194!4d-81.7962335!16s%2Fg%2F1tdzmc3x!19sChIJMYWbDWse24gR-t5oyPm7Wkw,Dr Trudy Moon Eisel,5.0,7,Chiropractor,"1190 Pine Ridge Rd #1, Naples, FL 34108, United States","6663+8G Naples, Florida, USA",http://www.moonfamilyhealth.com/,+1 239-261-1387,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1R33L5Nw_nJfrpwmwl9yIviHfGE7AyF8vXbFD_9oMjWviPgUmStZdytIJNCUB4Wa8MocVz01dm-C-86uV37_HlBP4gFC3UCEyZW37rws65m-GSz09FH8odPaBmYUasl9NEpU=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:48:58.078Z,,"8 am–12 pm, 1:30–6 pm","8 am–12 pm, 1:30–6 pm","8 am–12 pm, 1:30–6 pm","8 am–12 pm, 1:30–6 pm",8 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/Naples+Health+Institute/data=!4m7!3m6!1s0x88dae1f5b74052d9:0x70b97aece09ad9f7!8m2!3d26.1800281!4d-81.7992271!16s%2Fg%2F11j09zfjq3!19sChIJ2VJAt_Xh2ogR99ma4Ox6uXA,Naples Health Institute,4.7,118,Medical group,"2828 Tamiami Trl N, Naples, FL 34103, United States","56J2+28 Naples, Florida, USA",http://napleshealthinstitute.com/,+1 239-231-2136,Opens soon · 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJEBc7CkEqZ4ltjZMZ-3hBlv1myqxFqqnjlhFWdMhpDKJRUlX3WKMpG95jMdSgqKrwnhZKbg36Cwg0obNHjr-iM583xA0DhNyisvmeqzfWkuRoMbypM1EO6EwVjKixexUi7JlecQ=w408-h271-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:03.286Z,,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",Closed,Closed,,,
https://www.google.com/maps/place/Holistic+Sports+Medicine/data=!4m7!3m6!1s0x88db1df13fc6d797:0x6abd1d5d2476d8ee!8m2!3d26.2132065!4d-81.801861!16s%2Fg%2F11sw244s90!19sChIJl9fGP_Ed24gR7th2JF0dvWo,Holistic Sports Medicine,5.0,16,Personal trainer,"5555 Tamiami Trl N, Naples, FL 34108, United States","657X+77 Naples, Florida, USA",,+1 239-778-7246,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_R3CCB7n3lPEqg4GjyBBww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.15656&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:08.522Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Moon+Family+Health+Center/data=!4m7!3m6!1s0x88db1e6b73b99a13:0x2a1a6bcd265424d2!8m2!3d26.2107576!4d-81.7963796!16s%2Fg%2F1tctmltl!19sChIJE5q5c2se24gR0iRUJs1rGio,Moon Family Health Center,4.8,19,Chiropractor,"1190 Pine Ridge Rd #1, Naples, FL 34108, United States","6663+8C Naples, Florida, USA",http://www.moonfamilyhealth.com/,+1 239-261-1387,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep129s3HZKpsG-05aAnJWbDn4tSqt2lj2NYR_zF6pYB-g_MeEbFZUuV0h4tGqUogUVXeOOMvaL2xLXpTh7997luPs5rEKI1guQ7drhVl7bZNPLX0CiKuy3DasT5jlqoRclh_XcT=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:13.559Z,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/Car+Accident+Doctor+Fort+Myers+Alpha+Medicine+and+Rehab/data=!4m7!3m6!1s0x88db6b63af6febc9:0x3f089b0f8d8fba37!8m2!3d26.5981226!4d-81.8530915!16s%2Fg%2F11spngs8cs!19sChIJyetvr2Nr24gRN7qPjQ-bCD8,Car Accident Doctor Fort Myers Alpha Medicine and Rehab,4.7,70,Medical clinic,"2915 Colonial Blvd Unit 220, Fort Myers, FL 33966, United States","H4XW+6Q Fort Myers, Florida, USA",https://www.alphamedicinerehab.com/fort-myers,+1 877-219-2088,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyH-35OWKNCG6gU7xwjAijXV_366OMpOXxAyXeY91zhxhmFeF9JfbXAnPx7SYyQCQoVPkYRUeX5VA-A3_3UT_pMbwwM-3q8SST8lZ9PQC5yBOZ3g5EpEgeXcDUfatLyh_XXdzUew=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:18.419Z,,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
"https://www.google.com/maps/place/RegenCen:+Dr.+Gustav+Lo,+MD/data=!4m7!3m6!1s0x88dae1e700027463:0x55f352c6b604dc42!8m2!3d26.1489873!4d-81.7980772!16s%2Fg%2F11k3h4h9yb!19sChIJY3QCAOfh2ogRQtwEtsZS81U","RegenCen: Dr. Gustav Lo, MD",4.6,10,Medical clinic,"700 2nd Ave N STE 205, Naples, FL 34102, United States","46X2+HQ Naples, Florida, USA",https://regencen.com/naples-regencen/,+1 239-367-7353,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerStswgyDuCWbnrCmcxQnApkNvEftWK04ZtLGrmQlDeSNWH8RXPZxP2zE7bO-GEf65j49d7FCgtPWxuntsypPVAYPKP0ohcwEzu5a1306SDggGJwj6HyuP-10P8ZhhW-svSDZN_Aw=w408-h397-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:23.357Z,,8 am–5 pm,8 am–5 pm,9 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Florida+Health+Care+News+powered+by+iFoundMyDoctor.com%C2%AE/data=!4m7!3m6!1s0x88c2c62858fb3093:0xd20ee143cf0b44ed!8m2!3d26.6036938!4d-81.8509327!16s%2Fg%2F1tm69qrx!19sChIJkzD7WCjGwogR7UQLz0PhDtI,Florida Health Care News powered by iFoundMyDoctor.com®,4.9,8,News service,"2891 Center Pointe Dr #301, Fort Myers, FL 33916, United States","J43X+FJ Fort Myers, Florida, USA",http://www.ifoundmydoctor.com/,+1 813-989-1330,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lIsLFVvThY_lw9HEJuuYwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.00645&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:28.517Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Cardinal+Way+Wellness/data=!4m7!3m6!1s0x88db41e7bc6871ed:0x6e1f4a042f69ebdb!8m2!3d26.571285!4d-81.86846!16s%2Fg%2F11ggsq4gvg!19sChIJ7XFovOdB24gR2-tpLwRKH24,Cardinal Way Wellness,5.0,4,Reiki therapist,"Executive Suites, 8359 Beacon Blvd Beacon, # 104, Fort Myers, FL 33907, United States","H4CJ+GJ Fort Myers, Florida, USA",https://www.cardinalwaywellness.com/,+1 732-320-2278,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzKOU-PX8Bht12IHC6p71BM02P9RqZj1yzJLFsZQsDoHgjS1H_1a566gbyUv-93Ss5EjFnlf4b_a31U_bULxfZkOkBHmQZDdSy1DxVU5rO7XX5iJbnP6z19uLdcIK8UlVW8mCq=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Naples+Fort+Myers+FL/@26.6409247,-81.8605575,14z",2026-02-23T18:49:33.444Z,,10 am–4 pm,Closed,12–5 pm,Closed,Closed,Closed,Closed,,,
