placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,error,isBlackOwned
https://www.google.com/maps/place/Titan+Fence+LLC/data=!4m7!3m6!1s0x47ad329f3aa6d279:0x2e415493888e24b!8m2!3d42.0484661!4d-72.5698395!16s%2Fg%2F11vqv6c46y!19sChIJedKmOp8yrUcRS-KIOEkV5AI,Titan Fence LLC,5.0,35,Fence contractor,,,,http://titanfencema.com/,+1 413-205-6771,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZRE6xKDxqfuyTl280bDBAymzK8G6QsvfEyvncScg-o8HQMFLyq0WF4zsrB8pNKATq9JaVlmVuHfHil68A9TBetXx5ayesS82qW44V7Nurjt9bY2agCM-kvj1L_PTXCPWlcu2d2A=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:13:36.263Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Tim+the+Pool+Man/data=!4m7!3m6!1s0x2cbe9c614ad8817:0xa68afba30c6d1251!8m2!3d41.9078274!4d-72.7135867!16s%2Fg%2F11s1pt6_hx!19sChIJF4itFMbpywIRURJtDKP7iqY,Tim the Pool Man,5.0,1,Swimming pool contractor,,,,,+1 860-490-1943,,https://lh3.googleusercontent.com/p/AF1QipO2D1jjquT-YMHO7ORCgOm4oQGLpDSRj00GcNPx=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:13:39.568Z,,,,,,,,,,
https://www.google.com/maps/place/C+%26+K+Landscaping+Inc/data=!4m7!3m6!1s0x89e6e4951180d9cd:0x28c38fbff68e50f8!8m2!3d42.0120324!4d-72.5934146!16s%2Fg%2F1263csp2w!19sChIJzdmAEZXk5okR-FCO9r-Pwyg,C & K Landscaping Inc,1.0,1,Landscaper,,"1 Colony Rd, Enfield, CT 06082, United States","2C64+RJ Enfield, Connecticut, USA",,+1 914-906-2272,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ix0YG8T2ELeMLgCyr3pbWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.61823&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:13:43.431Z,,,,,,,,,,
https://www.google.com/maps/place/Park+Edge+Apartments/data=!4m7!3m6!1s0x89e6e67abb868379:0x708edf25122926!8m2!3d42.0707525!4d-72.5569508!16s%2Fg%2F11c2jmcd9b!19sChIJeYOGu3rm5okRJikSJd-OcAA,Park Edge Apartments,4.3,6,Apartment complex,,"415 Porter Lake Dr, Springfield, MA 01106, United States","3CCV+86 Springfield, Massachusetts, USA",https://www.parkedgema.com/?utm_source=GBP&utm_medium=organic,+1 413-285-3116,Closes soon ⋅ 4 pm ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EMWjLBb2EkIp2WE5osIqfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.80179&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:13:49.872Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Blast+Masters+Power+Washing/data=!4m7!3m6!1s0xa35ea8f15b0a75c3:0x25c0a06669be10e8!8m2!3d42.1535324!4d-72.4908811!16s%2Fg%2F11y4x9661_!19sChIJw3UKW_GoXqMR6BC-aWagwCU,Blast Masters Power Washing,5.0,7,Pressure washing service,,"100 Parker St, Springfield, MA 01119, United States","5G35+CJ Springfield, Massachusetts, USA",https://www.blastmasterspowerwashing.net/,+1 413-291-0960,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMBeJIWkh--6EGvyV2JNtI478lw8bhPqSg44Bac=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:13:55.841Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Forest+Park/data=!4m7!3m6!1s0x89e6e6619a4007b5:0x601c8a386ba5e434!8m2!3d42.075628!4d-72.5648468!16zL20vMDQ5dGJ5!19sChIJtQdAmmHm5okRNOSlaziKHGA,Forest Park,4.6,3042,Park,"Sprawling, 735-acre public park known for its charming natural features, sweeping views, lake & zoo. · Dogs allowed","200 Trafton Rd, Springfield, MA 01108, United States","3CGP+73 Springfield, Massachusetts, USA",https://www.springfield-ma.gov/park/,+1 413-787-6440,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCiMaaDAbd0CX6jutnXFXJoZuKl-G_Znd74tVY3VibzUV6AvBtXaPhnttQdOwTrmZCvanw51GWzfpbxw8mz2zpELqzr0c7oiFpwY6HoV77XHIjkjgb_x1l50F_8L98Lz0fY4FA=w408-h306-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:14:01.674Z,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,7:45 am–5:30 pm,,,
https://www.google.com/maps/place/Six+Flags+New+England/data=!4m7!3m6!1s0x89e6e478b4d82339:0x3d49e9b9c0e27559!8m2!3d42.0380332!4d-72.6135054!16zL20vMDNtZGQ2!19sChIJOSPYtHjk5okRWXXiwLnpST0,Six Flags New England,4.2,21350,Theme park,"Amusement park with classic & modern rides, plus a water park with slides, wave pools & a beach.","1623 Main St, Agawam, MA 01001, United States","29QP+6H Agawam, Massachusetts, USA",https://www.sixflags.com/newengland,+1 413-786-9300,Closed ⋅ Opens 12 pm Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwX16n51vcMwKlSFU9GvYLjAgyjm4qGMBoIwl1MsJokcglR-wSPUazv7Bm-M2uoJMnKGHK8FXuuoVSsy-8q_Edj8z1C6-xky4Eo7Doabc0d-ERnZZkB4eFu4koJVW_Xl5HYaXs=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:14:08.599Z,Closed,Closed,Closed,Closed,Closed,12–10 pm,12–9 pm,,,
https://www.google.com/maps/place/Above+Pools+%26+More+LLC/data=!4m7!3m6!1s0x536c79d4eafef1f:0xabea920bf8f87392!8m2!3d41.833748!4d-72.5714224!16s%2Fg%2F11s2k73n6s!19sChIJH--vTp3HNgURknP4-AuS6qs,Above Pools & More LLC,,,Swimming pool contractor,,,,,+1 860-281-2956,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMeta7WSVB3s-ESvJtUTeOAtPtdWtCxNilj6H_J=w532-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:14:14.167Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Ct+Country+Pool+and+Spa/data=!4m7!3m6!1s0xaa9b8e3ae4bc2039:0x72edb8d50264eee4!8m2!3d41.845348!4d-72.4038534!16s%2Fg%2F11ldjblpxq!19sChIJOSC85DqOm6oR5O5kAtW47XI,Ct Country Pool and Spa,,,Pool cleaning service,,,,https://www.ctcountrypoolandspa.com/,,,https://lh3.googleusercontent.com/p/AF1QipNpRHGEjlqyCiG2Yr-c8B2eKxawNu-sRotXT6xW=w408-h408-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-10-27T19:14:17.308Z,,,,,,,,,,
https://www.google.com/maps/place/Lucky+Lawn+Sprinkler+Company/data=!4m7!3m6!1s0x89e6e9aab69f9e77:0xe62fde685f9df10c!8m2!3d42.0886902!4d-72.4725439!16s%2Fg%2F1tv25517!19sChIJd56ftqrp5okRDPGdX2jeL-Y,Lucky Lawn Sprinkler Company,4.6,86,Lawn sprinkler system contractor,,"20 Chadwyck Ln, East Longmeadow, MA 01028, United States","3GQG+FX East Longmeadow, Massachusetts, USA",https://www.luckylawnsprinklers.net/,+1 413-736-6100,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydqDnW3r5liyGiTnkK2y2X0zXnS_gWIRUUkQU0rDNwF9bHO7X9XylXEmm7JPR9oDs6-MwOMMTW0in73afOUeGILJNj5010d8yLQTsAi-U-CreBTL4iEuz-lXpLtbajDsDa4Z2h=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:14:51.031Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,7 am–10 pm,,,
https://www.google.com/maps/place/Premier+Pool+Service/data=!4m7!3m6!1s0x89e6979fa1cba84d:0x31bbdcfbe5434ae5!8m2!3d42.140626!4d-72.0477315!16s%2Fg%2F11j2w471pc!19sChIJTajLoZ-X5okR5UpD5fvcuzE,Premier Pool Service,5.0,1,Swimming pool contractor,,,,,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP4PaqO32QpVVhthAbhFQqyraCc3mHOKpCFLZQu=w408-h408-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:14:56.023Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 am,Closed,,,
"https://www.google.com/maps/place/Cosmic+Property+Inspections,+LLC/data=!4m7!3m6!1s0x26ec03aed47b195:0x790cf577a7ac9514!8m2!3d42.0693932!4d-72.4724826!16s%2Fg%2F11svwyfhbx!19sChIJlbFH7TrAbgIRFJWsp3f1DHk","Cosmic Property Inspections, LLC",5.0,204,Home inspector,,"204 Tanglewood Dr, East Longmeadow, MA 01028, United States","3G9H+Q2 East Longmeadow, Massachusetts, USA",https://www.cosmicpropertyinspections.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15051469536775637364,+1 413-302-2665,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMMDpeprj_s6tTqO8ypCGbjjBaBaBcRtfOr6iJX=w408-h305-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:01.455Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Ron%27s+Pool+Services/data=!4m7!3m6!1s0x89e68caaf6864c4f:0x4090a93f57e552c9!8m2!3d41.8741473!4d-72.3279395!16s%2Fg%2F1tf5r7ss!19sChIJT0yG9qqM5okRyVLlVz-pkEA,Ron's Pool Services,4.9,11,Swimming pool contractor,,"230 Kate Ln, Tolland, CT 06084, United States","VMFC+MR Tolland, Connecticut, USA",https://busiussa.org/details/rons-pool-services-ChIJT0y,+1 860-872-6474,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V034Yo9VzCTMNWqz2BHV4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.8542&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:04.443Z,,,,,,,,,,
https://www.google.com/maps/place/Elite+Nutrition/data=!4m7!3m6!1s0x89e6e9905b9947a3:0x1b883130caab726c!8m2!3d42.0589907!4d-72.5158829!16s%2Fg%2F11j02b41xm!19sChIJo0eZW5Dp5okRbHKryjAxiBs,Elite Nutrition,4.9,49,Restaurant,· Dine-in · Takeaway · Delivery,"130 Shaker Rd, East Longmeadow, MA 01028, United States","3F5M+HJ East Longmeadow, Massachusetts, USA",https://www.facebook.com/ElitenutritionEL,+1 413-224-1337,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOG_GNmlfGRIMQErX_oIUDRGzcwQrXNPmxTrkKV=w408-h499-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:10.208Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–3 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Starlight+Entertainment/data=!4m7!3m6!1s0x89e6e65c86c5a1f5:0x4c8cbf3b81dcfbda!8m2!3d42.0864407!4d-72.5584237!16s%2Fg%2F1wn_73n4!19sChIJ9aHFhlzm5okR2vvcgTu_jEw,Starlight Entertainment,5.0,1,Vending machine supplier,,"525 Belmont Ave # 210, Springfield, MA 01108, United States","3CPR+HJ Springfield, Massachusetts, USA",https://www.alignable.com/springfield-ma/starlight-entertainment-vending-springfield-ma,+1 413-595-1155,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TViFHICmM8YO1U8-1DjTKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.810764&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:15.644Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/413+Power+Washing/data=!4m7!3m6!1s0x89e6e9bad10a0fc1:0x1225677b04526367!8m2!3d42.083072!4d-72.540776!16s%2Fg%2F11fqw9bc5f!19sChIJwQ8K0brp5okRZ2NSBHtnJRI,413 Power Washing,5.0,18,Pressure washing service,,,,http://413pw.com/,+1 413-304-1774,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwE4B-QV1pTNTPX_bJeVjHrbLMfCcLbEzvjQpZY8tMHhlLdHj3haEajjAgYRDqEL80kb69u96c5mNgA6S_X227CFcyKEKiEuVKxlYIZwN0XXExa5spZqCeELV3n7rCKT_4Ir-uY=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:20.943Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Jericho+Builders/data=!4m7!3m6!1s0x89e6e8afffffffff:0x6fb57e29be6d97e3!8m2!3d42.0609407!4d-72.5156643!16s%2Fg%2F1v2kyg12!19sChIJ_____6_o5okR45dtvil-tW8,Jericho Builders,,,General contractor,,"95 Shaker Rd STE 4, East Longmeadow, MA 01028, United States","3F6M+9P East Longmeadow, Massachusetts, USA",,+1 413-525-4080,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0StyceDkEK2I9IfpZ0tJYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.7875&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:26.487Z,10 am–5 pm,10 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Pool+Pals,+Inc./data=!4m7!3m6!1s0x89e46f70cf81a083:0xf1c2877c91afc4fc!8m2!3d42.0605771!4d-71.3964726!16s%2Fg%2F11gfhqg2g3!19sChIJg6CBz3Bv5IkR_MSvkXyHwvE","Pool Pals, Inc.",4.9,285,Warehouse,,"837 Upper Union St, Franklin, MA 02038, United States","3J63+6C Franklin, Massachusetts, USA",http://poolpals.co/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOMvW_KXXFvIcYmgMf_eRogO7SEWAxsdwDxRQ4=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:32.187Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Rocky%27s+Ace+Hardware/data=!4m7!3m6!1s0x89e6e8a5e5929b07:0xc173144e0655d129!8m2!3d42.0661111!4d-72.5141667!16s%2Fg%2F1tfl176w!19sChIJB5uS5aXo5okRKdFVBk4Uc8E,Rocky's Ace Hardware,4.4,420,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery","28 N Main St, East Longmeadow, MA 01028, United States","3F8P+C8 East Longmeadow, Massachusetts, USA",http://www.rockys.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=05412,+1 413-525-4224,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNLymGGYyVgTg0rkckBgaV9id5wMPcgkxrUkU-F=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:38.141Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–7 pm,9 am–6 pm,,,
https://www.google.com/maps/place/Snookers+Billiard+Club+LLC/data=!4m7!3m6!1s0x89e6c28d6c6841dd:0x5e96c7445faba541!8m2!3d42.1453721!4d-72.4838757!16s%2Fg%2F1tfnzmlc!19sChIJ3UFobI3C5okRQaWrX0THll4,Snookers Billiard Club LLC,4.6,134,Pool hall,,"1791 Boston Rd, Springfield, MA 01129, United States","4GW8+4C Springfield, Massachusetts, USA",https://snookersbilliards.com/,+1 413-543-5188,"Closed ⋅ Opens 4 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN98D83id7zQ4PLdDUwLWRY4jD-MuQd0i10GHiI=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:43.816Z,4–11 pm,4–11 pm,4–11 pm,4–11 pm,4 pm–1:30 am,5 pm–1:30 am,5 pm–12 am,,,
"https://www.google.com/maps/place/Kempf-Vanderburgh+Realty+Consultants,+Inc/data=!4m7!3m6!1s0x89e6e97d9034477d:0x6fad2381aaf195b3!8m2!3d42.0803152!4d-72.5296171!16s%2Fg%2F11fhnrtdw1!19sChIJfUc0kH3p5okRs5XxqoEjrW8","Kempf-Vanderburgh Realty Consultants, Inc",5.0,5,Real estate agency,,"42 Harkness Ave, East Longmeadow, MA 01028, United States","3FJC+45 East Longmeadow, Massachusetts, USA",https://www.kvreteam.com/,+1 413-200-2353,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO1KpgdZjPoIALEg8f1KEuxyOi187GUbkZZUHRB=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:49.385Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Crystal+Brook+Concrete+Concepts/data=!4m7!3m6!1s0x89e6c2386f05b839:0xa3f06d9cc19b1b26!8m2!3d42.1506009!4d-72.459315!16s%2Fg%2F1tcxw7zf!19sChIJObgFbzjC5okRJhubwZxt8KM,Crystal Brook Concrete Concepts,4.0,24,Concrete contractor,,"2341 Boston Rd Suite 206, Wilbraham, MA 01095, United States","5G2R+67 Wilbraham, Massachusetts, USA",http://www.crystalbrooklandscape.com/,+1 413-596-0055,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3MATiSC-UFPS-c5-iCbAEeLd2J1OETxKjwyCS12t19wP8DrEe2N4gs0up8ZhzpYHnbwmZX9WX4vZMRrXzw9QjBfuGgq54hMnoxFI6mh9YYdAALAsQTeIAlv_8TKcKLS71PQw9ddtRtT8=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:15:55.062Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Ferrari+Pools:+Custom+Outdoor+Living/data=!4m7!3m6!1s0x89e40a6315c59cc1:0xd948dedd4f0b2300!8m2!3d42.2797006!4d-71.6823062!16s%2Fg%2F1tc_xmh8!19sChIJwZzFFWMK5IkRACMLT93eSNk,Ferrari Pools: Custom Outdoor Living,3.9,93,Swimming pool contractor,"Established dealer providing swimming pool sales & installation, plus chemicals & patio accessories.","895 Boston Tpke, Shrewsbury, MA 01545, United States","78H9+V3 Shrewsbury, Massachusetts, USA",http://www.ferraripools.com/,+1 508-691-9294,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNHnqCU4lSCsmch1VCuDpASv7Fr7BhfIChkaeNL=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:00.542Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,9 am–4 pm,10 am–3 pm,,,
https://www.google.com/maps/place/Paradis+Pools+LLC/data=!4m7!3m6!1s0x89e7b0dc83696ffb:0x2fe6d96f19bd8472!8m2!3d41.6520213!4d-72.8707456!16s%2Fg%2F1th29f9k!19sChIJ-29pg9yw54kRcoS9GW_Z5i8,Paradis Pools LLC,4.4,36,Swimming pool supply store,,"463 East St, Plainville, CT 06062, United States","M42H+RP Plainville, Connecticut, USA",http://www.paradispools.com/,+1 860-747-4414,"Closes soon ⋅ 4 pm ⋅ Opens 9 am Tue

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2c8DuJuNI9XTPp0_MVfA57j1Be2XbbJ1HeMqBPZ8Zgh_wwMzgD2js9Br4w4TGrHFFf70UEl0MswTZkW2YTcoNWEMDNnqVFPgNmjApRNmdJpeLd43IBR4nevR3uBUSZJKEA7A=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:06.022Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,10 am–4 pm,10 am–2 pm,Closed,,,
https://www.google.com/maps/place/Surfside+Pool+Company/data=!4m7!3m6!1s0x89e3e635c3068691:0xcec4a5dffdd2318d!8m2!3d42.5836066!4d-71.7841476!16s%2Fg%2F1xb2fllp!19sChIJkYYGwzXm44kRjTHS_d-lxM4,Surfside Pool Company,3.8,48,Swimming pool contractor,,"139 Lunenburg St, Fitchburg, MA 01420, United States","H6M8+C8 Fitchburg, Massachusetts, USA",http://www.surfsidepoolcompany.com/,+1 978-342-6306,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy-iEqMm-Eu_i3qJ6PQPlM11dNBST8yY-R9VdGTjsb25jRnL06BcQ5Hh2YwtnAs9NTPCmFK2hdLhXfZgYJxl-95WvoMp-OIPr7xlnRf2NrbYehHPkj2zOTalaxG9esDajU7S1a8g=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:11.094Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Aquapeutics/data=!4m7!3m6!1s0x89e6c0bdc57bbdbd:0x2126bcf9c3ae35e3!8m2!3d42.163351!4d-72.3480865!16s%2Fg%2F1tcz9bmc!19sChIJvb17xb3A5okR4zWuw_m8JiE,Aquapeutics,4.0,21,Bathroom supply store,· Delivery,"21 Wilbraham St, Palmer, MA 01069, United States","5M72+8Q Palmer, Massachusetts, USA",http://www.aquapeutics.com/,+1 800-290-6812,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHS46JgBJjrkWXi4D8_wIQvmwcVyGnbpMbAS89N7a6JUwaWBDqnrvte6-BgtSlF0DdMnsxsbL7Kj25ef0k9g3VouxhXby3H5YzrNqYkbDu0F3x40D30wNQlEsfV35TdISu5WWLbA=w408-h611-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:16.273Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/David+Cooke+Plaster+Co.,+LLC/data=!4m7!3m6!1s0x89e6f88db3f5a035:0x40f1d6224201b411!8m2!3d41.8501866!4d-72.5763474!16s%2Fg%2F1w6r99gz!19sChIJNaD1s4345okREbQBQiLW8UA","David Cooke Plaster Co., LLC",4.3,6,Swimming pool contractor,,"647 Sullivan Ave, South Windsor, CT 06074, United States","VC2F+3F South Windsor, Connecticut, USA",http://dcplaster.com/,+1 800-928-5473,Closes soon ⋅ 4 pm ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzieSk7OqZh6bzyP5GW3dzWf5xevQ3KL5b-53RqjJpu3VuXZ5g9bgTbBBBqoX7BC98vP-vZoo8Z2TS5nUcD42DOOq-3lzoBt-VdGOuk2dJ7ao5dUfaiNduNhv23WTnjyH4G7Q-y=w408-h306-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:21.571Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/fiore+clean+outs,+trash+removal,dump+runs+and+Demolition/data=!4m7!3m6!1s0x89e6e6f38b0abaa3:0x55642e09e163daa4!8m2!3d42.0875386!4d-72.5740331!16s%2Fg%2F11bbrm1gk0!19sChIJo7oKi_Pm5okRpNpj4QkuZFU","fiore clean outs, trash removal,dump runs and Demolition",5.0,160,Waste management service,,"50 Forest Park Ave, Springfield, MA 01108, United States","3CQG+29 Springfield, Massachusetts, USA",,+1 413-328-0721,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBsWNQMFZW9RXtUE-AXkeMxLsGTyolzWXTPM_fItIHZJ3PBExWljrPKWGzbqI96xvIxb9k--gUv9BcRNZHFGkMs7QXRyxCSIfNH8uD8idnFmAFhB9RENZwPIvB6HqQBUphHGFHqQ=w408-h544-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+East+Longmeadow+Springfield+MA/@42.0645396,-72.5125863,14z",2025-10-27T19:16:31.944Z,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,,,
