placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/stacie+melcher/data=!4m7!3m6!1s0x89e6e609f8af7361:0x69baf494d9236f2!8m2!3d42.0597784!4d-72.5383393!16s%2Fg%2F11d_794h0c!19sChIJYXOv-Anm5okR8jaSTUmvmwY,stacie melcher,3.0,2,Psychotherapist,"1200 Converse St, Longmeadow, MA 01106, United States","3F56+WM Longmeadow, Massachusetts, USA",http://www.staciemelcher.com/contact_me,+1 800-376-2560,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvpftXL_ojxKYR8x_9B7QoEBR2HLOMitAo3rhCozWLM2Iw6ob55vYYWd-QyAR18AGkno1vA30kgt4qiVSJRIrx-j8iSRoxfyn_V5be3h1F0_xqVd6p8WmpcXz5azQ9wXoB_xk4=w408-h408-k-no,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:16:55.328Z,,,
https://www.google.com/maps/place/Greater+Springfield+Counseling:+Ginsburg+Michael+F+PHD/data=!4m7!3m6!1s0x89e6e60bc5be3a7f:0x44568777dfa0c12c!8m2!3d42.0613511!4d-72.5383217!16s%2Fg%2F1tr18lqg!19sChIJfzq-xQvm5okRLMGg33eHVkQ,Greater Springfield Counseling: Ginsburg Michael F PHD,,,Psychologist,"175 Dwight Rd # 303, Longmeadow, MA 01106, United States","3F66+GM Longmeadow, Massachusetts, USA",https://www.greaterspringfieldcounseling.com/,+1 413-567-9993,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vKgqySLrcFXsPtJSMGxZrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.68596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:16:58.027Z,,,
https://www.google.com/maps/place/Dean+Robert+E+PhD/data=!4m7!3m6!1s0x89e6e5d0c4628297:0x12eb624212e894de!8m2!3d42.0572565!4d-72.5559758!16s%2Fg%2F1tywyzj6!19sChIJl4JixNDl5okR3pToEkJi6xI,Dean Robert E PhD,,,Psychologist,"666 Bliss Rd Suite #3, Longmeadow, MA 01106, United States","3C4V+WJ Longmeadow, Massachusetts, USA",,+1 413-567-5584,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=22HvUmBdIOW13s4r2--O5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.729&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:00.762Z,,,
https://www.google.com/maps/place/The+Couples+Healing+Journey+Center/data=!4m7!3m6!1s0x89e6e52a6f873843:0x738c0c1207290b7!8m2!3d42.0456374!4d-72.5330159!16s%2Fg%2F11yfq_97yl!19sChIJQziHbyrl5okRt5ByIMHAOAc,The Couples Healing Journey Center,5.0,3,Psychotherapist,"15 Benton Dr, East Longmeadow, MA 01028, United States","2FW8+7Q East Longmeadow, Massachusetts, USA",https://thecoupleshealingjourneycenter.com/,+1 413-342-1796,Closes soon · 9:30 pm · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c0S6OCCaGF6Jte8NZYFDAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.34113&pitch=0&thumbfov=100,true,9 am–9:30 pm,9 am–9:30 pm,9 am–9:30 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:05.921Z,,,
https://www.google.com/maps/place/Weinberg+Laurie+H/data=!4m7!3m6!1s0x89e6e5da7afe8199:0x7cfa31f4bfa1536d!8m2!3d42.0551425!4d-72.5551979!16s%2Fg%2F1vgw9nkr!19sChIJmYH-etrl5okRbVOhv_Qx-nw,Weinberg Laurie H,3.7,3,Psychologist,"813 Williams St # 208, Longmeadow, MA 01106, United States","3C4V+3W Longmeadow, Massachusetts, USA",,+1 413-567-2340,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=phdHJxH7SZmYToZjsMenCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.09476&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:08.645Z,,,
https://www.google.com/maps/place/Baystate+Physical+Medicine+%26+Rehabilitation+-+Longmeadow/data=!4m7!3m6!1s0x89e6e51f67eaa0cf:0x5e3228985f317a42!8m2!3d42.0593681!4d-72.5365524!16s%2Fg%2F11fm33_8qg!19sChIJz6DqZx_l5okRQnoxX5goMl4,Baystate Physical Medicine & Rehabilitation - Longmeadow,5.0,1,Rehabilitation center,"21 Dwight Rd, Longmeadow, MA 01106, United States","3F57+P9 Longmeadow, Massachusetts, USA",https://www.baystatehealth.org/locations/health-and-wellness-center-longmeadow/physical-medicine-and-rehabilitation,+1 413-794-5600,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPnLkYjSE95CN8aUl1VfuPY5iKO2wNca5y8dsA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:13.522Z,,,
"https://www.google.com/maps/place/Alston+Psychopharmacology/@42.061191,-72.5375104,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6e60bc5be3a7f:0xba00fdca664c57b!8m2!3d42.061191!4d-72.5375104!16s%2Fg%2F1td4qr2c",Alston Psychopharmacology,,,Psychotherapist,"167 Dwight Rd, Longmeadow, MA 01106, United States","3F66+FX Longmeadow, Massachusetts, USA",,+1 413-565-5171,,,,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:18.090Z,,,
"https://www.google.com/maps/place/Dr.+Cheryl+Bonica,+Ph.D./data=!4m7!3m6!1s0x89e6e5a28397f6f1:0x3e4f533443de1e6a!8m2!3d42.0573521!4d-72.5562869!16s%2Fg%2F11rpttd_g9!19sChIJ8faXg6Ll5okRah7eQzRTTz4","Dr. Cheryl Bonica, Ph.D.",,,Psychologist,"666 Bliss Rd Suite 1, Longmeadow, MA 01106, United States","3C4V+WF Longmeadow, Massachusetts, USA",,+1 413-230-9300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ACiyrHDP6aFGtVQVnCaVKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.70784&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:20.634Z,,,
"https://www.google.com/maps/place/Emily+Curry,+PsyD+PLLC/@42.0614488,-72.5370277,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6e7ba9b79a1b5:0xc2e81720c3061d77!8m2!3d42.0614488!4d-72.5370277!16s%2Fg%2F11vl96t5t9","Emily Curry, PsyD PLLC",,,Mental health clinic,"175 Dwight Rd Suite 303G, Longmeadow, MA 01106, United States","3F67+H5 Longmeadow, Massachusetts, USA",,+1 413-333-9773,,,,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:25.312Z,,,
https://www.google.com/maps/place/Petrosky+Gregory/data=!4m7!3m6!1s0x89e6e60bc5be3a7f:0x3310e49ada5ac3e3!8m2!3d42.0613511!4d-72.5383217!16s%2Fg%2F1vkxn8_r!19sChIJfzq-xQvm5okR48Na2prkEDM,Petrosky Gregory,,,Psychologist,"175 Dwight Rd # 303, Longmeadow, MA 01106, United States","3F66+GM Longmeadow, Massachusetts, USA",,+1 413-567-9993,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vKgqySLrcFXsPtJSMGxZrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.68596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:28.338Z,,,
"https://www.google.com/maps/place/Next+Stage+Counseling+and+Consulting,+LLC/data=!4m7!3m6!1s0x89e6e7d0757fcf41:0x2894cc601ed9e0f4!8m2!3d42.0614444!4d-72.5370515!16s%2Fg%2F11xrnrb8jx!19sChIJQc9_ddDn5okR9ODZHmDMlCg","Next Stage Counseling and Consulting, LLC",,,Psychotherapist,"175 Dwight Rd suite 303k, Longmeadow, MA 01106, United States","3F67+H5 Longmeadow, Massachusetts, USA",https://growtherapy.com/provider/42fmrnmjp2co/x?utm_source=gmb&utm_medium=booking-link,+1 315-216-0105,Open · Closes 10:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMMQj8-vG7px9fD44Fws3Wrg42dx1GCAdgpwLFL=w408-h408-k-no,true,8 am–10:30 pm,8 am–10:30 pm,8 am–10:30 pm,8 am–10:30 pm,8 am–10:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:33.030Z,,,
https://www.google.com/maps/place/Kaye+Sarah/data=!4m7!3m6!1s0x89e6e5da7afe8199:0xc69e012428a3f3ac!8m2!3d42.0551425!4d-72.5551979!16s%2Fg%2F1tf6stwh!19sChIJmYH-etrl5okRrPOjKCQBnsY,Kaye Sarah,,,Psychologist,"813 Williams St # 209A, Longmeadow, MA 01106, United States","3C4V+3W Longmeadow, Massachusetts, USA",,+1 413-565-5005,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=phdHJxH7SZmYToZjsMenCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.09476&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:35.859Z,,,
https://www.google.com/maps/place/New+Path+Counseling+LLC/data=!4m7!3m6!1s0x89e6e9800028589d:0x4beb6c14e434afd3!8m2!3d42.0741644!4d-72.5205825!16s%2Fg%2F11h7cnqyx3!19sChIJnVgoAIDp5okR06805BRs60s,New Path Counseling LLC,3.6,14,Mental health clinic,"264 N Main St STE 10, East Longmeadow, MA 01028, United States","3FFH+MQ East Longmeadow, Massachusetts, USA",https://newpathcounselingllc.org/,+1 413-887-9254,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMeOgfEO-2s-aPA0TZU3CmOhyzHw7LEIwBUdwp1=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–4 pm,9 am–1 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:40.773Z,,,
https://www.google.com/maps/place/Tribe+Institute+LLC/data=!4m7!3m6!1s0x89e6e73f997a959b:0x2343055036325ad4!8m2!3d42.0747!4d-72.5210312!16s%2Fg%2F11sht7cshp!19sChIJm5V6mT_n5okR1FoyNlAFQyM,Tribe Institute LLC,5.0,2,Mental health service,"280 N Main St Suite 2, East Longmeadow, MA 01028, United States","3FFH+VH East Longmeadow, Massachusetts, USA",http://www.tribeinstitutellc.com/,+1 413-224-2008,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nhmDJJNnigDBYWv3RkSDkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.0301&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,3–4 pm,10 am–2 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:45.626Z,,,
https://www.google.com/maps/place/Michelle+Murray+Psychthrpst/data=!4m7!3m6!1s0x89e6e8a0b0dd90df:0x5c6c8148718a37c1!8m2!3d42.0456419!4d-72.5329664!16s%2Fg%2F1tg82h78!19sChIJ35DdsKDo5okRwTeKcUiBbFw,Michelle Murray Psychthrpst,5.0,2,Psychotherapist,"15 Benton Dr, East Longmeadow, MA 01028, United States","2FW8+7R East Longmeadow, Massachusetts, USA",,+1 413-565-5159,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c0S6OCCaGF6Jte8NZYFDAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.22073&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:48.615Z,,,
"https://www.google.com/maps/place/Integrative+Psychiatry,+LLC/data=!4m7!3m6!1s0x89e6e9ec38d13225:0xe5e639f486718a49!8m2!3d42.0595656!4d-72.5155748!16s%2Fg%2F11p6t3cklj!19sChIJJTLROOzp5okRSYpxhvQ55uU","Integrative Psychiatry, LLC",,,Mental health service,"124 Shaker Rd Suite B, East Longmeadow, MA 01028, United States","3F5M+RQ East Longmeadow, Massachusetts, USA",http://pursuewellness.us/,+1 413-427-5129,Closed · Opens 12 pm Tue,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aVGZwA_rQl6RVON16Hn15w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.34333&pitch=0&thumbfov=100,false,12–5:30 pm,12–5:30 pm,Closed,7:30 am–7 pm,Closed,7:30 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:53.277Z,,,
https://www.google.com/maps/place/Newlove+Lynn/data=!4m7!3m6!1s0x89e6e439065d8b7b:0xe7a138fcac68435e!8m2!3d42.0501022!4d-72.5828642!16s%2Fg%2F1thqhsmv!19sChIJe4tdBjnk5okRXkNorPw4oec,Newlove Lynn,,,Psychologist,"Longmeadow, MA 01106, United States",,,+1 413-567-0056,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ael8zrWjjCh9twb5xQ85Uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.886795&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:17:55.827Z,,,
https://www.google.com/maps/place/Baystate+Memory+Assessment+and+Care+Clinic/data=!4m7!3m6!1s0x89e6e779528a98ed:0x4acc508e560a6601!8m2!3d42.0594397!4d-72.536658!16s%2Fg%2F11vjp81px0!19sChIJ7ZiKUnnn5okRAWYKVo5QzEo,Baystate Memory Assessment and Care Clinic,,,Medical clinic,"21 Dwight Rd, Longmeadow, MA 01106, United States","3F57+Q8 Longmeadow, Massachusetts, USA",https://www.baystatehealth.org/locations/health-and-wellness-center-longmeadow/memory-assessment-and-care-clinic,+1 413-795-0268,"Closed · Opens 8:30 am Tue

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMOEwkzSKCezaWZxuUBDJyIQoHMyR9ueL1M2OJ6=w426-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:00.569Z,,,
https://www.google.com/maps/place/Hyman+Sidney+R/data=!4m7!3m6!1s0x89e6e609f66c1357:0x60b47be86c845f43!8m2!3d42.0603572!4d-72.5377426!16s%2Fg%2F1tfd3f86!19sChIJVxNs9gnm5okRQ1-EbOh7tGA,Hyman Sidney R,,,Psychologist,"123 Dwight Rd # 207, Longmeadow, MA 01106, United States","3F66+4W Longmeadow, Massachusetts, USA",,+1 413-567-2496,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TCD6qa-i0eZmKRAZPPgqtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.957115&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:03.307Z,,,
https://www.google.com/maps/place/Martin+Patricia+P+PHD/data=!4m7!3m6!1s0x89e6e5e1d515bde7:0x59f1bfead64c9647!8m2!3d42.059776!4d-72.5383359!16s%2Fg%2F1tfstxjs!19sChIJ570V1eHl5okRR5ZM1uq_8Vk,Martin Patricia P PHD,,,Psychologist,"1200 Converse St #202, Longmeadow, MA 01106, United States","3F56+WM Longmeadow, Massachusetts, USA",,+1 413-567-0380,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sdab9qkQ4WFC55JJUUcblg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.896668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:06.054Z,,,
https://www.google.com/maps/place/Murray+Michelle/data=!4m7!3m6!1s0x89e6e5e1d515bde7:0xb4d2ac238625ad6b!8m2!3d42.059776!4d-72.5383359!16s%2Fg%2F1tj2jy0f!19sChIJ570V1eHl5okRa60lhiOs0rQ,Murray Michelle,,,Psychotherapist,"1200 Converse St # L3, Longmeadow, MA 01106, United States","3F56+WM Longmeadow, Massachusetts, USA",,+1 413-565-5159,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sdab9qkQ4WFC55JJUUcblg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.896668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:08.981Z,,,
https://www.google.com/maps/place/Therapeutic+Connection/data=!4m7!3m6!1s0x89e6e61fcff5e675:0xb4c90b3454ce478e!8m2!3d42.0741773!4d-72.5209263!16s%2Fg%2F12613ygtc!19sChIJdeb1zx_m5okRjkfOVDQLybQ,Therapeutic Connection,5.0,2,Mental health service,"264 N Main St STE 13, East Longmeadow, MA 01028, United States","3FFH+MJ East Longmeadow, Massachusetts, USA",,+1 413-525-1711,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xp_nj7oM5BxtfobiMwoKvw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.29419&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:11.694Z,,,
"https://www.google.com/maps/place/Estelle+Lakritz,+LMFT/data=!4m7!3m6!1s0x89e6e73ed93255f1:0x459f8179277d0ae2!8m2!3d42.0613511!4d-72.5383217!16s%2Fg%2F11h7g2x7pc!19sChIJ8VUy2T7n5okR4gp9J3mBn0U","Estelle Lakritz, LMFT",2.1,7,Psychotherapist,"175 Dwight Rd #106, Longmeadow, MA 01106, United States","3F66+GM Longmeadow, Massachusetts, USA",,+1 413-563-2221,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vKgqySLrcFXsPtJSMGxZrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.68596&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:14.521Z,,,
https://www.google.com/maps/place/Center+for+Human+Development/data=!4m7!3m6!1s0x89e6e94eedfd3c75:0x1377475199adbb22!8m2!3d42.0636926!4d-72.5133869!16s%2Fg%2F11xrjcmwxj!19sChIJdTz97U7p5okRIrutmVFHdxM,Center for Human Development,3.0,2,Mental health clinic,"37 Prospect St, East Longmeadow, MA 01028, United States","3F7P+FJ East Longmeadow, Massachusetts, USA",https://chd.org/,+1 413-333-4600,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6FY_N0hyek0L59cndnUZhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.57798&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:19.351Z,,,
"https://www.google.com/maps/place/Christine+R.+Vavak,+PHD/data=!4m7!3m6!1s0x89e6e5d0c4628297:0x19b36e4609e1d91c!8m2!3d42.0572516!4d-72.5560208!16s%2Fg%2F1tf7c3kh!19sChIJl4JixNDl5okRHNnhCUZusxk","Christine R. Vavak, PHD",,,Psychologist,"666 Bliss Rd, Longmeadow, MA 01106, United States","3C4V+WH Longmeadow, Massachusetts, USA",,+1 413-567-4515,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cHoMNwU6gkoirZ6iOc0BBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.23003&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:22.010Z,,,
"https://www.google.com/maps/place/Johnson+Professional+Associates+PC/@42.0614795,-72.5371093,17z/data=!3m1!4b1!4m6!3m5!1s0x89e6e60bcc2e9317:0x361e2b5d6041171a!8m2!3d42.0614795!4d-72.5371093!16s%2Fg%2F1261_p718",Johnson Professional Associates PC,,,Mental health service,"167 Dwight Rd, Longmeadow, MA 01106, United States","3F67+H5 Longmeadow, Massachusetts, USA",,+1 413-567-5533,,,,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:26.703Z,,,
https://www.google.com/maps/place/Therapy+Nest/data=!4m7!3m6!1s0x89e6e609f8af7361:0x9836fa31a38d6a97!8m2!3d42.0597853!4d-72.5382224!16s%2Fg%2F11g0k1q8md!19sChIJYXOv-Anm5okRl2qNozH6Npg,Therapy Nest,,,Psychotherapist,"Converse Professional Building, 1200 Converse St, Longmeadow, MA 01106, United States","3F56+WP Longmeadow, Massachusetts, USA",,+1 781-561-0454,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sdab9qkQ4WFC55JJUUcblg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.766228&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:29.608Z,,,
https://www.google.com/maps/place/JGS+Lifecare/data=!4m7!3m6!1s0x89e6e6765c4289f5:0x6e810b38b9f6e5be!8m2!3d42.0644281!4d-72.550799!16s%2Fg%2F1v_vty3b!19sChIJ9YlCXHbm5okRvuX2uTgLgW4,JGS Lifecare,3.8,36,Assisted living facility,"770 Converse St, Longmeadow, MA 01106, United States","3C7X+QM Longmeadow, Massachusetts, USA",https://jgslifecare.org/,+1 413-567-6211,,,https://lh3.googleusercontent.com/p/AF1QipMYUvwCCUPuIeGgEr0G9thBd0tN26aatDbpFrMl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:34.446Z,,,
https://www.google.com/maps/place/Meadows+Center+for+Sleep+Health/data=!4m7!3m6!1s0x89e6e75b84239f7d:0xabe64afa64af08c3!8m2!3d42.0613249!4d-72.5376747!16s%2Fg%2F11yf4vchh4!19sChIJfZ8jhFvn5okRwwivZPpK5qs,Meadows Center for Sleep Health,5.0,1,Medical equipment supplier,"171 Dwight Rd suite 201, Longmeadow, MA 01106, United States","3F66+GW Longmeadow, Massachusetts, USA",https://meadowscenterforsleephealth.com/,+1 413-288-0181,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO2WWDazM3rg017jltBa6_gEWNRORvWy-wML_6x=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:39.489Z,,,
https://www.google.com/maps/place/Aenda+Restall+Licsw/data=!4m7!3m6!1s0x89e6e5e1d515bde7:0xf42b1d1fbf5b49ee!8m2!3d42.059776!4d-72.5383359!16s%2Fg%2F1thhljx0!19sChIJ570V1eHl5okR7klbvx8dK_Q,Aenda Restall Licsw,,,Psychotherapist,"1200 Converse St # 101, Longmeadow, MA 01106, United States","3F56+WM Longmeadow, Massachusetts, USA",,+1 413-565-4410,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sdab9qkQ4WFC55JJUUcblg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.896668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:42.130Z,,,
https://www.google.com/maps/place/James+Mueller+Licsw/data=!4m7!3m6!1s0x89e6e5e1d515bde7:0x57f52a59cf3db01f!8m2!3d42.059776!4d-72.5383359!16s%2Fg%2F1tgl_02k!19sChIJ570V1eHl5okRH7A9z1kq9Vc,James Mueller Licsw,,,Social worker,"1200 Converse St # 104, Longmeadow, MA 01106, United States","3F56+WM Longmeadow, Massachusetts, USA",,+1 413-567-1955,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sdab9qkQ4WFC55JJUUcblg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.896668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:44.728Z,,,
https://www.google.com/maps/place/413Therapy+Group+Inc./data=!4m7!3m6!1s0x89e6e726f6848475:0xede30117f51e9e8!8m2!3d42.0745934!4d-72.5214443!16s%2Fg%2F11pd2wqq6s!19sChIJdYSE9ibn5okR6OlRfxEw3g4,413Therapy Group Inc.,,,Mental health service,"280 N Main St, East Longmeadow, MA 01028, United States","3FFH+RC East Longmeadow, Massachusetts, USA",https://www.413therapygroup.com/,+1 413-486-0413,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNR6ExVod634R_w7IZmJiFpcA6reaZR92aRJuic=w408-h427-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Longmeadow+Springfield+MA/@42.0501022,-72.5828642,14z",2025-12-16T02:18:49.407Z,,,
