placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,info,error
"https://www.google.com/maps/place/Liddle%27s+Plumbing,+Inc./data=!4m7!3m6!1s0x88505524957e58db:0xe8145dd10be12600!8m2!3d36.3919759!4d-81.4878671!16s%2Fg%2F1tfc2qgv!19sChIJ21h-lSRVUIgRACbhC9FdFOg","Liddle's Plumbing, Inc.",4.1,20,Plumber,"911 S Jefferson Ave, West Jefferson, NC 28694, United States","9GR6+QV West Jefferson, North Carolina, USA",,+1 336-877-4335,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WMO7saUhyGGBngL8DJtzVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.44653&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:16.843Z,,,,
https://www.google.com/maps/place/Estate+Maintenance+Co+Inc/data=!4m7!3m6!1s0x8850fb4721ab1b79:0x836c6ab781265d79!8m2!3d36.1583834!4d-81.6218507!16s%2Fg%2F1tg7sqcl!19sChIJeRurIUf7UIgReV0mgbdqbIM,Estate Maintenance Co Inc,4.2,5,Landscaper,"2260 Aho Rd, Boone, NC 28607, United States","595H+97 Boone, North Carolina, USA",,+1 828-264-7441,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNYa_GaQNwqDkGw2tWumPXnBAMDqz8PTUDoxlH9=w720-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:21.769Z,,,,
https://www.google.com/maps/place/Burleson+Plumbing+%26+Heating+Co/data=!4m7!3m6!1s0x8850a362aeb0d385:0x943d7de77b1a1f12!8m2!3d35.914903!4d-82.072995!16s%2Fg%2F1tf03556!19sChIJhdOwrmKjUIgREh8ae-d9PZQ,Burleson Plumbing & Heating Co,4.7,263,HVAC contractor,"141 Highland Ave, Spruce Pine, NC 28777, United States","WW7G+XR Spruce Pine, North Carolina, USA",http://burlesonplumbing.com/,+1 828-765-4042,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOakN3AcMtzzFp4JYhRQ9xNxMUs_9tqPjuT1rHR=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:26.787Z,,,,
"https://www.google.com/maps/place/High+Country+Plumbing/@36.1132715,-81.8914556,12z/data=!3m1!4b1!4m6!3m5!1s0x885094837064727d:0xdf4c5e02eb73464b!8m2!3d36.1132715!4d-81.8914556!16s%2Fg%2F11fx7sn1m7",High Country Plumbing,5.0,2,Plumber,,,http://highcountryplumbing.com/,+1 828-387-1026,Closed ⋅ Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 am,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:33.647Z,,,,
https://www.google.com/maps/place/IMCS+Electrical+%26+Plumbing/data=!4m7!3m6!1s0x88509470310da665:0xb37214e8d405809a!8m2!3d36.0741589!4d-81.923494!16s%2Fg%2F1tj46lwk!19sChIJZaYNMXCUUIgRmoAF1OgUcrM,IMCS Electrical & Plumbing,4.4,7,Electrician,"1209 Millers Gap Hwy, Newland, NC 28657, United States","33FG+MJ Newland, North Carolina, USA",,+1 828-733-9799,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=erFZlvBz54v8cxzBTOkoXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.38911&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:36.455Z,,,,
https://www.google.com/maps/place/AppOrtho/data=!4m7!3m6!1s0x8850fa4f6c27413f:0x344b1a6b003be648!8m2!3d36.2010459!4d-81.6566238!16s%2Fg%2F1pp2vglby!19sChIJP0EnbE_6UIgRSOY7AGsaSzQ,AppOrtho,4.2,220,Orthopedic surgeon,"232 Boone Heights Dr # A, Boone, NC 28607, United States","682V+C9 Boone, North Carolina, USA",https://www.unchealthappalachian.org/locations/profile/apportho/,+1 828-386-2663,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNohVTz77sRIj_pLO_2c1eCTzeJh36IhxZtSZ6U=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:41.272Z,,,,
https://www.google.com/maps/place/BullDog+Plumbing/data=!4m7!3m6!1s0x885083a1e544290d:0x62085d4e754e2c4c!8m2!3d36.349525!4d-82.231364!16s%2Fg%2F1thxwxt_!19sChIJDSlE5aGDUIgRTCxOdU5dCGI,BullDog Plumbing,4.9,73,Plumber,,,,+1 423-957-1346,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNu7jkN8oNpVi4bNbwIiDD5c9NWM1RQ8OsVIZGb=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:46.068Z,,,,
https://www.google.com/maps/place/Hicks+Home+Improvements/data=!4m7!3m6!1s0x811d8b72b47bde29:0xe66dd71885b802c3!8m2!3d36.249749!4d-81.662556!16s%2Fg%2F11q23rhq40!19sChIJKd57tHKLHYERwwK4hRjXbeY,Hicks Home Improvements,5.0,6,Remodeler,,,https://www.hicks-homeimprovements.com/,+1 828-773-8730,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPGzyDyPDLt5luPVuhk06KakIBZmaOEezH0_20v=w426-h240-k-no,true,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:51.049Z,,,,
https://www.google.com/maps/place/A-1+Affordable+Plumbing+Drain+Cleaning+And+Services/data=!4m7!3m6!1s0x8850c5407ac5fb4f:0x2a5d757ad93d7ff4!8m2!3d35.8578301!4d-81.6642315!16s%2Fg%2F11gk8v0bb1!19sChIJT_vFekDFUIgR9H892Xp1XSo,A-1 Affordable Plumbing Drain Cleaning And Services,4.5,15,Plumber,,,,+1 828-578-9804,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPTuyK_IlboKSJRIxNy8NDBvWjwKoE5Vg0rAH61=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:15:55.958Z,,,,
https://www.google.com/maps/place/Woods+Plumbing+%26+Drain+Cleaning/data=!4m7!3m6!1s0x8850d8a64f0dd6e1:0x1c68696ac92f78c9!8m2!3d36.0155946!4d-81.4994187!16s%2Fg%2F1tjdxlt0!19sChIJ4dYNT6bYUIgRyXgvyWppaBw,Woods Plumbing & Drain Cleaning,4.7,51,Plumber,"2465 NC-268, Lenoir, NC 28645, United States","2G82+66 Lenoir, North Carolina, USA",,+1 828-234-0733,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMwR9Rx24phaV-9c39T5huqHZmLnrxgOI32fc4g=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:00.779Z,,,,
"https://www.google.com/maps/place/Renfroe+Plumbing/@36.284978,-81.6553689,11z/data=!3m1!4b1!4m6!3m5!1s0x8851ad800feb8f7d:0xd93dfbc6bc81dc75!8m2!3d36.284978!4d-81.6553689!16s%2Fg%2F11hds5ppjz",Renfroe Plumbing,5.0,1,Plumber,,,,+1 828-278-9028,Closed ⋅ Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:07.482Z,,,,
https://www.google.com/maps/place/Jerry+Powell+Plumbing/data=!4m7!3m6!1s0x885110d76687cdb3:0x555630b1f900ea94!8m2!3d36.0441036!4d-81.2997483!16s%2Fg%2F11f1213s0b!19sChIJs82HZtcQUYgRlOoA-bEwVlU,Jerry Powell Plumbing,4.2,5,Plumber,"208 Mountain Lake Drive, Boomer, NC 28606, United States","2PV2+J4 Boomer, North Carolina, USA",,+1 336-526-2090,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO_Ob0Zjs93UB8L7KFwnkGFXXmUtU8uHvvOKGU=w514-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:12.463Z,,,,
https://www.google.com/maps/place/Levi+Lanham/data=!4m7!3m6!1s0x8850f242dc37e073:0x5b331e6f8b13dde0!8m2!3d36.151335!4d-81.7684375!16s%2Fg%2F1pxwdwyr1!19sChIJc-A33ELyUIgR4N0Ti28eM1s,Levi Lanham,5.0,5,Carpenter,,,http://www.levilanham.com/,+1 828-537-0722,,https://lh3.googleusercontent.com/p/AF1QipNExinb4uFmr3idd07u0b3Wg9T9so714KtpLIku=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:15.493Z,,,,
https://www.google.com/maps/place/Blue+Ridge+Pumping/data=!4m7!3m6!1s0x88519225ee4e70d3:0x1e3bbcc67afec929!8m2!3d36.5358741!4d-81.0193467!16s%2Fg%2F1tjxgc10!19sChIJ03BO7iWSUYgRKcn-esa8Ox4,Blue Ridge Pumping,5.0,1,Plumber,"581 Rector Rd, Ennice, NC 28623, United States","GXPJ+87 Ennice, North Carolina, USA",,+1 336-657-3616,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xIXrGKpYy2ikgnqw5m0wYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.141525&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:18.191Z,,,,
https://www.google.com/maps/place/DC+Plumbing/data=!4m7!3m6!1s0xbe379dfedcd9f67:0xec545d541eb2b365!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11kqfp0739!19sChIJZ5_N7d954wsRZbOyHlRdVOw,DC Plumbing,5.0,29,Plumber,,,http://www.dcplumbingllc.org/,+1 828-850-5053,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipNdHNIBPmiIBWrWOnQ86KVrHwAyNX--1Swk1YG4=w408-h725-k-no,true,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,6 am–7 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:22.978Z,,,,
https://www.google.com/maps/place/MTS+Construction+Company+LLC/data=!4m7!3m6!1s0x885055ad8f9e7d85:0xb2254e97eee2733!8m2!3d36.3384396!4d-81.5746431!16s%2Fg%2F11v5t_qzy2!19sChIJhX2ej61VUIgRMyfufulUIgs,MTS Construction Company LLC,5.0,6,Construction company,"4122 NC-194, Todd, NC 28684, United States","8CQG+94 Todd, North Carolina, USA",,+1 828-964-7606,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOmdAn7xGz-2t8WoR7Wqhbdq3SK1SsMi6PuQIPa=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:27.865Z,,,,
https://www.google.com/maps/place/High-end+Custom+Plumbing+Llc/data=!4m7!3m6!1s0x885147f930e46bfb:0xea768f80153ce2d5!8m2!3d35.8827265!4d-80.955826!16s%2Fg%2F11grr9645p!19sChIJ-2vkMPlHUYgR1eI8FYCPduo,High-end Custom Plumbing Llc,5.0,24,Plumber,,,,+1 828-303-0260,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhiK8XvqyJUdLfcjb1MSGMyVjFZpN2xRpuUtWG=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:32.563Z,,,,
https://www.google.com/maps/place/Appalachian+Management+Service/data=!4m7!3m6!1s0x8850fa0ed29513c7:0xae3aa317ffa3c7a0!8m2!3d36.2200245!4d-81.6855736!16s%2Fg%2F1tfc2qj1!19sChIJxxOV0g76UIgRoMej_xejOq4,Appalachian Management Service,2.0,86,Property management company,"768 W King St, Boone, NC 28607, United States","68C7+2Q Boone, North Carolina, USA",http://www.app-mgt.com/,+1 828-262-1571,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipOYcHkYyfhXbMQy4ALYNlEaoYEAdhWjOmwZXn7Q=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:37.568Z,,,,
"https://www.google.com/maps/place/Greene+Pump+%26+Well+Service/@36.2844865,-81.7421018,17z/data=!3m1!4b1!4m6!3m5!1s0x8850f656ec23b555:0x888ec3342e2d1d2f!8m2!3d36.2844865!4d-81.7421018!16s%2Fg%2F11cjwpv5yt",Greene Pump & Well Service,4.2,5,Well drilling contractor,"165 Smith Isaacs Rd, Zionville, NC 28698, United States","77M5+Q5 Zionville, North Carolina, USA",,+1 828-406-7883,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:44.589Z,,,,
https://www.google.com/maps/place/Pipeworks+Plumbing+and+Construction/data=!4m7!3m6!1s0xaa16cc6950d70585:0xd7d727a2684a1843!8m2!3d35.776358!4d-81.426678!16s%2Fg%2F11y3k_x6r8!19sChIJhQXXUGnMFqoRQxhKaKIn19c,Pipeworks Plumbing and Construction,4.8,32,Plumber,,,https://pipeworksplumbinganddrain.com/caldwell-county/lenoir-north-carolina/,+1 828-528-7885,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOsldOfwchQzhgxrNpHeIP5O6lik4K1SRi7cM0I=w408-h413-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:49.460Z,,,,
https://www.google.com/maps/place/Traye+Townsend+Affordable+Drain+Opening+and+Locating/data=!4m7!3m6!1s0x493bf9860eb3744d:0xe2c0997ef087adf1!8m2!3d36.3496!4d-82.2313526!16s%2Fg%2F11w9fdm43h!19sChIJTXSzDob5O0kR8a2H8H6ZwOI,Traye Townsend Affordable Drain Opening and Locating,5.0,22,Plumber,,,,+1 423-957-6812,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMNo9U5Y8nh1YF-lDfL0H7z_1UmDpAqxL19OyU3=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:54.400Z,,,,
https://www.google.com/maps/place/Appalachian+Pipeworks+Inc./data=!4m7!3m6!1s0x8850a70b3d54569f:0x901f6391fe7b7897!8m2!3d35.928867!4d-82.24222!16s%2Fg%2F11fr5rh2by!19sChIJn1ZUPQunUIgRl3h7_pFjH5A,Appalachian Pipeworks Inc.,4.8,9,Plumber,,,https://appalachianpipeworks.com/,+1 828-675-6105,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipM1k1XvniTJTypfNyKYxteIu2kxrvLOfIxPBezo=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:16:59.134Z,,,,
https://www.google.com/maps/place/Tap+Plumbing/data=!4m7!3m6!1s0x885175017642aed1:0xf0247eb4ab0cd9f2!8m2!3d36.239311!4d-81.124177!16s%2Fg%2F1tdn9cj1!19sChIJ0a5CdgF1UYgR8tkMq7R-JPA,Tap Plumbing,4.8,37,Plumber,"4528 Mountain View Rd, Hays, NC 28635, United States","6VQG+P8 Hays, North Carolina, USA",,+1 336-927-0711,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaHPN8_IH7ibEA6g41pNfowStjsXS-vZQk-a4WX8zDbk4JR3SD0nQQp9vwGwG0dmYObtssi-cB3dKpJ7qwQ-BuxmQbHWGRUrKQArj_DPtpjUnL-6282tkHzpuDAxmTYz0XdPmbug=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:02.279Z,,,,
https://www.google.com/maps/place/Sky+House+Company/data=!4m7!3m6!1s0x8850ed3f6fa4f313:0x2d9a388606b4ab50!8m2!3d36.136432!4d-81.8478451!16s%2Fg%2F11gbpcwwb7!19sChIJE_Okbz_tUIgRUKu0BoY4mi0,Sky House Company,4.9,66,Home builder,"2874 Tynecastle Hwy, Banner Elk, NC 28604, United States","45P2+HV Banner Elk, North Carolina, USA",https://skyhousecompany.com/,+1 828-898-3717,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNhmgxc5T7BiTGQYGMFeLpfcPLCQBVkIMiLcue_=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:07.152Z,,,,
https://www.google.com/maps/place/Grandfather+Construction/data=!4m7!3m6!1s0x8850ed60352c8ff5:0x3f5a740bacaa5a0a!8m2!3d36.1448865!4d-81.7692285!16s%2Fg%2F11l442jqx7!19sChIJ9Y8sNWDtUIgRClqqrAt0Wj8,Grandfather Construction,4.2,5,Construction company,,,http://www.grandfatherconstruction.com/,+1 828-898-6000,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPObf6rDE9EMtNgSqHoraxd6952ar8S6f-wnLkW=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:11.870Z,,,,
"https://www.google.com/maps/place/The+Electric+Plumber,+Inc./data=!4m7!3m6!1s0x88509968e2c1debd:0x53fb1843c7511b30!8m2!3d35.9288945!4d-82.24222!16s%2Fg%2F11bc6z98gb!19sChIJvd7B4miZUIgRMBtRx0MY-1M","The Electric Plumber, Inc.",4.3,7,Plumber,,,,+1 828-688-2064,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNIzIM0aFHe5OAuggRZiJ96IXtCFCuGhNNanrnF=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:16.608Z,,,,
https://www.google.com/maps/place/Plyler+Handyman+Services/data=!4m7!3m6!1s0x88508dacb69ce11f:0x9049543ef84e8122!8m2!3d36.1448865!4d-81.7997!16s%2Fg%2F11jwv8bxhb!19sChIJH-GctqyNUIgRIoFO-D5USZA,Plyler Handyman Services,3.5,8,Handyman/Handywoman/Handyperson,,,https://plylerhmservices.com/,+1 828-387-7505,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN-6NUw3r77N7oWDURcuSJgaPWD91HlmHoBCzMW=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:21.497Z,,,,
https://www.google.com/maps/place/Double+A+Plumbing/data=!4m7!3m6!1s0xabc9389ccb6ff45b:0xad99a8c33205c573!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11wv71pngb!19sChIJW_Rvy5w4yasRc8UFMsOoma0,Double A Plumbing,5.0,24,Plumber,,,https://www.doubleaplumbingllc.com/,+1 336-468-0882,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNN6QW_UOKsXIIvBlplwKej6F8cGG5xDl_avX88=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:26.340Z,,,,
https://www.google.com/maps/place/5+Star+Plumbing+and+Drain+Services/data=!4m7!3m6!1s0x4ffa0979d5ae1189:0xd47116444675af20!8m2!3d35.7458928!4d-81.6668401!16s%2Fg%2F11ltlw_lzz!19sChIJiRGu1XkJ-k8RIK91RkQWcdQ,5 Star Plumbing and Drain Services,4.9,80,Plumber,"362 E Fleming Dr, Morganton, NC 28655, United States","P8WM+97 Morganton, North Carolina, USA",https://www.5starplumbinganddrainservices.com/,+1 828-501-9448,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNVrEqf8axFqSsiiFW6lFINPD8CZp2qiZrHSo99=w408-h276-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:31.318Z,,,,
https://www.google.com/maps/place/I+Got+You+Services+LLC/data=!4m7!3m6!1s0x8850f1ff95ea9205:0x6ff485be711a4894!8m2!3d36.1714035!4d-81.7058086!16s%2Fg%2F11jr2yjkv9!19sChIJBZLqlf_xUIgRlEgacb6F9G8,I Got You Services LLC,,,Handyman/Handywoman/Handyperson,,,,+1 828-719-9075,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLK4OgYlbCJE4wwMRpQ-AAhdYnDpn9cBbBMMAkPROH8TJHiFCi7wWGlf-ExWcLl9s5fSM68BH7r03yDtXJP5vB5h4e9ipXGtSqik_qeDaqzWFtNiojheCBesogV3YkAxrooY8z=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:35.956Z,,,,
https://www.google.com/maps/place/Copper+Nail+Builders/data=!4m7!3m6!1s0x8850ed72465c603b:0xb48238f88d6d84cc!8m2!3d36.1455921!4d-81.8612369!16s%2Fg%2F11s54j_4n4!19sChIJO2BcRnLtUIgRzIRtjfg4grQ,Copper Nail Builders,4.6,9,General contractor,"1880 Tynecastle Hwy, Banner Elk, NC 28604, United States","44WQ+6G Banner Elk, North Carolina, USA",http://coppernailbuilders.com/,+1 828-266-8663,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMNrhV_krbbSCzyl6qTTb7hAJnUQMx6ibeZwMFE=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:40.877Z,,,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x8850fbff84a049d5:0xe0f72bcb76a87d6d!8m2!3d36.2262904!4d-81.6041373!16s%2Fg%2F11c1wvg266!19sChIJ1UmghP_7UIgRbX2odssr9-A,Tractor Supply Co.,4.4,377,Animal feed store,"2221 Old US 421 S, Boone, NC 28607, United States","69GW+G8 Boone, North Carolina, USA",https://www.tractorsupply.com/tsc/store_Boone-NC-28607_2135,+1 828-264-9999,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQOUGeNTgzXrQpx1DdPdtnuFIlBCDmCBuWV76ja_a59wFQAbOETakJffftnP3SdOvVIR1Srx93uatz3XxzCTgWGkxg4vDq61rTjmDE4wd1ZE6Uyp95rIrVgNxzwGBE2HM_fDyKRPzh4MnY=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-11-11T03:17:45.980Z,,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,
