placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Kicos+Towing+LLC/data=!4m7!3m6!1s0x8805162809b2f58f:0x6863249444f03284!8m2!3d42.8994149!4d-87.8596859!16s%2Fg%2F11clzj572p!19sChIJj_WyCSgWBYgRhDLwRJQkY2g,Kicos Towing LLC,4.9,543,Towing service,,"3200 9th Ave, South Milwaukee, WI 53172, United States","V4XR+Q4 South Milwaukee, Wisconsin, USA",https://kicostowingllc.com/?utm_source=omg-gbp&utm_medium=webclick,+1 414-334-1888,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqB9NjGUP1XUH58j7vObpfhs3BVjOMBBIJh3HmXa6wtPzkPu4RB87igAK4UDXiEhhx1yrlwRmB-wqgw0Zcle70Et7gza7ilroNI-T9CiO9y6pInq3B1IswrHDV0CfcmPuFZ0zk0sA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:18.515Z,
https://www.google.com/maps/place/Brew+City+Auto+Repair+And+Towing/data=!4m7!3m6!1s0x880515e4d801e26f:0x4aca10afafcb9886!8m2!3d42.9067393!4d-87.8635354!16s%2Fg%2F11b8z77sjw!19sChIJb-IB2OQVBYgRhpjLr68Qyko,Brew City Auto Repair And Towing,3.8,130,Towing service,,"1107 Montana Ave, South Milwaukee, WI 53172, United States","W44P+MH South Milwaukee, Wisconsin, USA",http://brewcitytowing.com/,+1 414-333-9600,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYeTv1N3eXhRKXd883H6sMlFhAok8_jkZM9fWwiF51zN8YxduVQm6xlJy8GT9h4WROWeisPgYpiVPVSHqzQlldIKiNG0akl_agVtIs1oYvxKNMgXq1Qxtyrn43JeeqFCjOHOya=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:23.932Z,
https://www.google.com/maps/place/Oak+Creek+Mobile+On-site+Truck+%26+Trailer+Repair/data=!4m7!3m6!1s0x8805157befc0ef7d:0x608f3765905f3bc4!8m2!3d42.864293!4d-87.932796!16s%2Fg%2F11vrx2qx5n!19sChIJfe_A73sVBYgRxDtfkGU3j2A,Oak Creek Mobile On-site Truck & Trailer Repair,4.5,17,Truck repair shop,,"9955 South 13th Street, Oak Creek, WI 53154, United States","V378+PV Oak Creek, Wisconsin, USA",https://oakcreekmobileonsitetruckrepair.com/,+1 715-503-4595,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSkVlAQNSiNEP1GenWNF4JPVG2WpFcgT_-2a2FFFwxnEif2JY7JqTrZn4ngLOwtqtMRvd7rKF0QDbDNpD9xAb2pgOpZVmzTlIijAIyh3TRkiarlKE4iM3unCEMfdmM6M1ortNK=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:29.589Z,
https://www.google.com/maps/place/Express+Truck+Service/data=!4m7!3m6!1s0x880513c4419ce687:0xe3f93325c155e0d3!8m2!3d42.8708395!4d-87.9432454!16s%2Fg%2F11kq3wsy4l!19sChIJh-acQcQTBYgR0-BVwSUz-eM,Express Truck Service,4.3,42,Truck repair shop,,"9565 S 20th St, Oak Creek, WI 53154, United States","V3C4+8P Oak Creek, Wisconsin, USA",,+1 414-574-0064,"Open · Closes 12 am

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo19RL1CJcfx8nS9WDxI9ejJlp4oe-dogY9923PAeYVZBWY_8NLPs4vpA7ZxBenYO8MTFDAvkL3C0_mMEre1cv1s6ExjMBbkQFi1FWqgnNTCZa_5sY2x6Pe9hR9ae6AAg5TvNuI=w408-h544-k-no,true,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,8 am–12 am,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:35.347Z,
https://www.google.com/maps/place/Puentes+and+Sons+Tires+LLC/data=!4m7!3m6!1s0x880513339455e833:0xa48be8f2655f0751!8m2!3d42.8727893!4d-87.9433483!16s%2Fg%2F11vqm43sz_!19sChIJM-hVlDMTBYgRUQdfZfLoi6Q,Puentes and Sons Tires LLC,1.0,1,Tire repair shop,,"2032 W Ryan Rd, Oak Creek, WI 53154, United States","V3F4+4M Oak Creek, Wisconsin, USA",,+1 414-817-4272,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPdOPBd3lc6nRYwx_odDpvvPFUIM3if1NtkG7Pw5rGR1bEtPmCBJI8FJ45nhh2yqX-ZNcoB8_415bnNIpAZPHfTS4Nm9FVpJKXZyATYBQrC2PXQhqiZL82nmBlzH4PPuHW2TY-=w408-h544-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:40.593Z,
"https://www.google.com/maps/place/Motorplex,+LLC/data=!4m7!3m6!1s0x8805058165aa13d7:0xfc82af766f55b7e!8m2!3d42.9141539!4d-87.8583193!16s%2Fg%2F11c51s30pz!19sChIJ1xOqZYEFBYgRflv1ZvcqyA8","Motorplex, LLC",4.5,77,Auto repair shop,,"1601 N Chicago Ave, South Milwaukee, WI 53172, United States","W47R+MM South Milwaukee, Wisconsin, USA",http://www.motorplexmke.com/,+1 414-877-5963,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJV9c6m0kcH9-SPeOtZnAZHDIFNSIPUqHCdXc4uXB3E_sCM8D-9XqwXVI9S368HXPClRo_R_CvqQLEWzALpoYsklUAhmkOO1O-WGPPVrurEzhUtGHhg3Gu8AAqJBKr7b-M-D2ZwomeB_HK=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:46.171Z,
"https://www.google.com/maps/place/Southside+Tire+Co.,+Inc./data=!4m7!3m6!1s0x880512eaef20bbff:0xf2741461b124a77!8m2!3d42.8672715!4d-87.9901322!16s%2Fg%2F1tjfhdzh!19sChIJ_7sg7-oSBYgRd0oSG0ZBJw8","Southside Tire Co., Inc.",4.4,33,Tire shop,· In-store shopping,"9780 S 60th St, Franklin, WI 53132, United States","V285+WW Franklin, Wisconsin, USA",http://www.southsidetire.com/,+1 414-235-3294,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEzD8n3glJqX8li1cO_07nqHm1Ef-QlB5dDXkrPYciqQFwJjZzBvTwiGAVZvY-oR6MKo3EXYvHfgIcRktvYx9BZQRVccdExHp3_cqmybP4aFYljCoyi200ksX3jUaj9prhjcse2A=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:51.401Z,
https://www.google.com/maps/place/Monro+Auto+Service+and+Tire+Centers/data=!4m7!3m6!1s0x8805161b7643e62d:0x170e17ffef98ed6d!8m2!3d42.9338581!4d-87.8604656!16s%2Fg%2F11h00z4h2!19sChIJLeZDdhsWBYgRbe2Y7_8XDhc,Monro Auto Service and Tire Centers,4.5,463,Tire shop,· In-store shopping · In-store pick-up,"6084 S Packard Ave, Cudahy, WI 53110, United States","W4MQ+GR Cudahy, Wisconsin, USA",https://locations.monro.com/wi/cudahy/6084-s-packard-avenue?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1087,+1 414-481-9775,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomwVA-Xto3U_5uk-pb4EdN4sC1CAaG-hMLO6frcLO8YiMxuw3hJHk2LCKPti2hr9bKcSsPSePMNJzqypcan612IqcOAhyl1Q9W2yeFoBWIkzpW4_BP6tc_QOWS9IqSdJjO4hKzfw=w408-h272-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:18:56.929Z,
https://www.google.com/maps/place/Love%27s+Truck+Care/data=!4m7!3m6!1s0x88051324484cc103:0x93cd9112f789aa6d!8m2!3d42.8705797!4d-87.9404758!16s%2Fg%2F11tmsk70m1!19sChIJA8FMSCQTBYgRbaqJ9xKRzZM,Love's Truck Care,3.2,21,Truck repair shop,,"9650 S 20th St, Oak Creek, WI 53154, United States","V3C5+6R Oak Creek, Wisconsin, USA",https://www.loves.com/locations/432,+1 414-761-0482,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8Ft829mZNFHHQd62s9EjWLuAt7jyykuzGR6200zAVkG01dxgCPeiMjCGR9F3D40UxH2YK289c1qbDVGnRpB2BmRkd8EHhnkqATe3uHxAwsTJmBhMmiT1rGo3pZErPXMNGEq7OY6YiuifW=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:19:02.182Z,
"https://www.google.com/maps/place/Blain%27s+Farm+%26+Fleet+-+Oak+Creek,+Wisconsin/data=!4m7!3m6!1s0x880514197e37e045:0x29bee97f8d71ea57!8m2!3d42.9145092!4d-87.9180272!16s%2Fg%2F1tdwqnyf!19sChIJReA3fhkUBYgRV-pxjX_pvik","Blain's Farm & Fleet - Oak Creek, Wisconsin",4.3,5093,Department store,"Retailer with a varied product selection, including apparel, farm equipment, tires & sporting goods. · In-store shopping · Kerbside pickup · Delivery","501 W Rawson Ave, Oak Creek, WI 53154, United States","W37J+RQ Oak Creek, Wisconsin, USA",https://www.farmandfleet.com/stores/blains-farm-and-fleet-of-oak-creek-wisconsin/,+1 414-764-6606,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7xwwGBOytMF3ImfFYK0bz05QyeQV4T14dQZ5d-PtVpVbxABbLBUNu7mxCraFSriBBCLNfug9N9IDeuE_Gqr-685PR2XBDqrS9t0CnkZJpa-TTRrp4TR2WybJfUdEOf9-N9CVKfQcG5V8w=w486-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:19:07.657Z,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x8805162181990625:0xf8d2cd26284a4ad8!8m2!3d42.943535!4d-87.859548!16s%2Fg%2F1xgzcbsk!19sChIJJQaZgSEWBYgR2EpKKCbN0vg,Midas,4.5,450,Auto repair shop,,"5550 S Packard Ave, Cudahy, WI 53110, United States","W4VR+C5 Cudahy, Wisconsin, USA",https://www.midas.com/store/wi/cudahy/5550-south-packard-avenue-53110?shopnum=2147&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYxMTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 414-914-5089,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweps14yTchMagLwPOZf6p8NbTKbeRXqjZhWHLzoDEYrhBostwi-JC058eERa3o2k_3t8Y8iExkr-22aEc4LhBvV6EGx7lhqwwvBwuqBh5O2niBauF4JhYBvLaJeckRRmbuFGQERMgA=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Oak+Creek+Milwaukee+WI/@42.8858503,-87.8631362,14z",2026-03-23T17:19:13.433Z,
https://www.google.com/maps/place/Its+All+Good+Auto+Repair/data=!4m7!3m6!1s0x88050da7e3d71681:0x955e9bc4f20f1809!8m2!3d42.886259!4d-88.041055!16s%2Fg%2F1w04kp79!19sChIJgRbX46cNBYgRCRgP8sSbXpU,Its All Good Auto Repair,4.6,118,Auto repair shop,,"10125 W Loomis Rd, Franklin, WI 53132, United States","VXP5+GH Franklin, Wisconsin, USA",https://itsallgoodautorepair.com/,+1 414-425-9906,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFKuIU4nLzwwFsu7Lrj4goQDhvL0ihJzx4JtAlfgr1o3otjlF7w2neynykCdbRX1QsbD9y8zw84444DM5727PaaagP9NniuvUdTnGzwDsUI4MEbvY_WbOULoe0j_NIDQyOc-kebQ=w426-h240-k-no,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:30.430Z,
https://www.google.com/maps/place/Gordon%27s+No+1+Auto+Services/data=!4m7!3m6!1s0x88050c2bea130dd1:0x90b5aa87ba81343f!8m2!3d42.9208831!4d-88.0544645!16s%2Fg%2F1tnsshds!19sChIJ0Q0T6isMBYgRPzSBuoeqtZA,Gordon's No 1 Auto Services,5.0,78,Auto repair shop,,"11241 W Forest Home Ave, Franklin, WI 53132, United States","WWCW+96 Franklin, Wisconsin, USA",https://www.gordonsno1auto.com/,+1 414-425-1331,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm_l65sv8MwABE4sVFcRABmOl3GmWlrJmxmY0pL12paPX9Ai3eH_wWZFP3ncvhj8VZq_6d1n_omHQiZ9gpZyxKg31d4tJ9G-7f9s1MuCQCP5zW452jUCN0lZsR_2y9_y7aa4gf=w426-h240-k-no,true,8 am–5:30 pm,8 am–8 pm,8 am–5:30 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:35.580Z,
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x88050d4f91d771a3:0xf95fdf8a7f1c5cf0!8m2!3d42.91654!4d-88.01134!16s%2Fg%2F11n778mf2k!19sChIJo3HXkU8NBYgR8Fwcf4rfX_k,Valvoline Instant Oil Change,4.4,173,Oil change service,,"7700 W Rawson Ave, Franklin, WI 53132, United States","WX8Q+JF Franklin, Wisconsin, USA",https://store.vioc.com/wi/franklin/7700-w-rawson-ave?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 414-858-6360,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopEXMyX5DzH9FUj8WLGesithhs1waV9ylwh97WEJTrTUBzAqDvsv13M8yv-pwjrAHBDLN640V3whusQqm3Bc87CiJmlYT6NIgijiKXwe_kVfWQLDvhvONT4BZGg_u6VjEzNlNgY6EqDVYg=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4:30 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:41.295Z,
https://www.google.com/maps/place/Loomis+Center+Garage/data=!4m7!3m6!1s0x88050dfa19bf9e89:0x9ee391aef3a10b93!8m2!3d42.9209835!4d-88.0079671!16s%2Fg%2F1tdw411x!19sChIJiZ6_GfoNBYgRkwuh866R454,Loomis Center Garage,4.5,35,Auto repair shop,,"7450 Old Loomis Rd, Franklin, WI 53132, United States","WXCR+9R Franklin, Wisconsin, USA",http://loomisgarage.com/,+1 414-425-0330,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepf8pFYe06SqQqHk9ILah12h3swjw4JonwO21zC7EJPymsKMZeYAd79bfhQrLvdeuwBDlCjNUdSd3N9bfw8z8wO0iy1X6p-G58pQ4nSwxuDapDL7ccxWH4MnBETkMoQBaj83954lg=w408-h725-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:46.714Z,
https://www.google.com/maps/place/Wheel+%26+Sprocket/data=!4m7!3m6!1s0x88050e61773ee165:0xcd3fccbf7c16ab2e!8m2!3d42.9164793!4d-88.0168121!16s%2Fg%2F1tflslfj!19sChIJZeE-d2EOBYgRLqsWfL_MP80,Wheel & Sprocket,4.8,606,Bicycle store,"Outfitter offering a wide range of bicycles & gear, plus repairs, bike-fitting, rides & classes. · In-store shopping · In-store pick-up","7044 S Ballpark Dr, Franklin, WI 53132, United States","WX8M+H7 Franklin, Wisconsin, USA",https://www.wheelandsprocket.com/about/franklin-wi-pg506.htm,+1 414-529-6600,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6xmzOqQ6N05jJtsEy8Gg4zRYIj7nqjGFpFXHOVThIYgxDsFw-a9h06NQFy_bqAo0IluSXHZRbkMmvxwvoDdLhwzKb2uIxM_In1sd25J30l3e7dC3eulrKb0ltZoQZe4GCCdk=w408-h306-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:52.170Z,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x88051224c2e38225:0xb4418de86b7dbabd!8m2!3d42.91544!4d-87.9856755!16s%2Fg%2F1ptxvg0zk!19sChIJJYLjwiQSBYgRvbp9a-iNQbQ,Caliber Collision,4.7,339,Auto body shop,,"5525 W Rawson Ave, Franklin, WI 53132, United States","W287+5P Franklin, Wisconsin, USA",https://www.caliber.com/find-a-location/franklin-wi,+1 414-421-5200,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweooeUOKNEC22g_i9fHjn5ke8xcHcb1aGE3ipt-NHnVBY_yeGqOE7RIS_sbppeGZQliI8mjIegdPpXbuZrRLLNiVzXpunleS3fbHhUqt41f5ig9T5WVUbsREBGDDdsEhPRZIt8NLew_whsKL=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:19:57.592Z,
https://www.google.com/maps/place/Franklin+Automotive+%26+Restoration/data=!4m7!3m6!1s0x88051312fb93340b:0x181a34562cf81de5!8m2!3d42.8731392!4d-87.9551676!16s%2Fg%2F1v9lcbrt!19sChIJCzST-xITBYgR5R34LFY0Ghg,Franklin Automotive & Restoration,4.7,107,Car repair and maintenance service,,"3012 W Ryan Rd, Franklin, WI 53132, United States","V2FV+7W Franklin, Wisconsin, USA",http://myfranklinauto.net/,+1 414-761-0500,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLH2vbhdFqdj9v61AnPH3rit4htnQj1KumKZcWwlzXNGUe46US3cTiBWoxiQi5nmYVV0o-eqbbD4Oxs5W1MjH496W1Tk-PVdPxsjok_b_2o7g6_hDezSWtIw9vTzcsF_h3PQi7=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:03.166Z,
https://www.google.com/maps/place/Ewald+Chrysler+Jeep+Dodge+Ram+Franklin+Service+Repair+and+Tire+Center/data=!4m7!3m6!1s0x88050f47e9188553:0x41bc557d0e60051d!8m2!3d42.9298617!4d-88.049486!16s%2Fg%2F11s9drk4q1!19sChIJU4UY6UcPBYgRHQVgDn1VvEE,Ewald Chrysler Jeep Dodge Ram Franklin Service Repair and Tire Center,4.5,8,Auto repair shop,,"6319 S 108th St, Franklin, WI 53132, United States","WXH2+W6 Franklin, Wisconsin, USA",https://www.ewaldcjdr.com/service-center.html,+1 414-369-4552,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlh2MlWf9IHQxcU759hNYvyvigjOevV9kVotbPi09pTMAkLpbPeRX4fpn1GKE6IrLLi7zZCJIL2kB_bjvB6a3u8CjthAOJXxmDG2p2PDuG6K_nug4ypkhwZ7DUsFcnTvV2MpeH=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:08.382Z,
https://www.google.com/maps/place/4+Season+Auto+Service+Center/data=!4m7!3m6!1s0x88051b5dd0961c3d:0x27b1fb7c41380043!8m2!3d42.8843385!4d-87.9515677!16s%2Fg%2F11pbmdpzjr!19sChIJPRyW0F0bBYgRQwA4QXz7sSc,4 Season Auto Service Center,4.4,63,Car repair and maintenance service,,"8853 S 27th St, Franklin, WI 53132, United States","V2MX+P9 Franklin, Wisconsin, USA",https://www.4seasonmke.com/,+1 414-837-3061,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIdXbDnl53wNyp4UNBj5r6_5PbfIfSRVx3acloI5EtNOmHylVEEKyy6351ajUIrTURfiNnVQJyvkIxT9HN2Jntykq0Kn_V0zkemZnj97JyZRr6hujCPujl2VdI91HQOmIYJ5U=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:13.859Z,
https://www.google.com/maps/place/Arnie%27s+Garage/data=!4m7!3m6!1s0x880513d2e64e8e53:0xf950a7e2e125e4b8!8m2!3d42.9156393!4d-87.9715888!16s%2Fg%2F1tdcmjpq!19sChIJU45O5tITBYgRuOQl4eKnUPk,Arnie's Garage,4.9,16,Auto repair shop,,"4421 W Rawson Ave, Franklin, WI 53132, United States","W28H+79 Franklin, Wisconsin, USA",,+1 414-421-3322,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hOAo3b8U5V98upcR509Q8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.75005&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:16.864Z,
https://www.google.com/maps/place/Harry%27s+Ace+Hardware+and+Rental/data=!4m7!3m6!1s0x88051208fe636a2b:0x86f6c635896392ce!8m2!3d42.9132083!4d-88.0085983!16s%2Fg%2F1tdz0jhg!19sChIJK2pj_ggSBYgRzpJjiTXG9oY,Harry's Ace Hardware and Rental,4.4,377,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery","7240 S 76th St, Franklin, WI 53132, United States","WX7R+7H Franklin, Wisconsin, USA","http://www.acehardware.com/mystore/index.jsp?store=15379&saddr=42.8657326,-87.9922684%2853132%29&daddr=42.912417,-88.009139%287240+S+76th+St+Franklin,+WI+53132%29",+1 414-525-4555,"Open · Closes 7 pm

Updated by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVgrWQ9XszoC-eE4GhtOvd954kCy4zZJJt7j5JkhKOUIkFVynqId2LImEg7nrjzxKfMrqLsZt-r4Z3iTjGVZkmC27NFaqNzkCla7OXUwbtaz0kI6EeMPMxUQrpJ9XvRKg-_dWe=w408-h306-k-no,true,8 am–7 pm,9 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:21.936Z,
https://www.google.com/maps/place/Deerwood+Orthodontics+Franklin/data=!4m7!3m6!1s0x88050da7c4e1fbb3:0x2388452d0d56bfd4!8m2!3d42.887881!4d-88.041881!16s%2Fg%2F1tw1fdb1!19sChIJs_vhxKcNBYgR1L9WDS1FiCM,Deerwood Orthodontics Franklin,4.9,75,Orthodontist,,"10058 W Loomis Rd, Franklin, WI 53132, United States","VXQ5+56 Franklin, Wisconsin, USA",http://deerwoodorthofranklin.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,+1 414-485-9950,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep95l3KjNm9H7MyQPx9U9x1EwaAElPWbggGTEiPlRD2QtE4l4i2D4A-C8G03hLOr34w-xdAUphTXHiF58unULVdqrlFx6ZnQvTDDiw9B8Sgs6vKWnaUfytbQTCMG1_8g_knwIE=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:27.430Z,
https://www.google.com/maps/place/Richlonn%27s+Tire+%26+Service+Center+-+Muskego/data=!4m7!3m6!1s0x88050a69e44e0357:0x2e146711c984df8b!8m2!3d42.9017028!4d-88.1486511!16s%2Fg%2F1tgtg1q7!19sChIJVwNO5GkKBYgRi9-EyRFnFC4,Richlonn's Tire & Service Center - Muskego,4.8,674,Tire shop,· In-store shopping · Kerbside pickup,"S78W18755 Janesville Rd, Muskego, WI 53150, United States","WV22+MG Muskego, Wisconsin, USA",http://www.richlonns.com/,+1 262-679-5877,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0sX1fl2uSppfOAfJcuvp39feRW3syRKf7PZOK2oJ5Ugl74auqFd9x6BUSBS5s_GgutS2Q3pHiaHaQpwl9bbD4-p8A5ZMJIMwEuVGa08KgZHy4lpvUOO0Qf4VrcUsX1jdJ1K2qfs-HhG3G=w408-h274-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Franklin+Milwaukee+WI/@42.888627,-88.0384195,14z",2026-03-23T17:20:32.596Z,
