placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,saturday,sunday,monday,tuesday,wednesday,thursday,friday,isBlackOwned
https://www.google.com/maps/place/Platt+Electric+Supply/data=!4m7!3m6!1s0x809ae7882a72383f:0xaebb76029c079ed!8m2!3d38.604386!4d-121.2635715!16s%2Fg%2F1tdz527r!19sChIJPzhyKojnmoAR7XnAKWC36wo,Platt Electric Supply,4.5,30,Electrical supply store,"Electrical supply chain with a wide range of products including generators, lighting, tools & fuses. · In-store pick-up · Delivery","11265 Sunco Dr Ste 500, Rancho Cordova, CA 95742, United States","JP3P+QH Rancho Cordova, California, USA",https://www.platt.com/platt-electric-supply/CA/Rancho-Cordova/StoreLocationDetail.aspx?id=47&utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 916-635-0181,"Closed · Opens 6 am Mon

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPBxkmVGofhTGhA3SgsMrhtUARC0MjuIEjeGgH6=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-01-10T22:06:13.018Z,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,
"https://www.google.com/maps/place/Cronus+Service+%28HVAC,+Electrical,+Solar,+Plumbing,+General+B+Contractor%29/data=!4m7!3m6!1s0x809ae1ad0cb238b5:0x69517d5202907906!8m2!3d38.66661!4d-121.2552562!16s%2Fg%2F11wvt9s691!19sChIJtTiyDK3hmoARBnmQAlJ9UWk","Cronus Service (HVAC, Electrical, Solar, Plumbing, General B Contractor)",5.0,8,HVAC contractor,,"8272 Deseret Ave, Fair Oaks, CA 95628, United States","MP8V+JV Fair Oaks, California, USA",http://cronuservice.com/,+1 916-660-2531,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOfZFMIJK4X4Kr1lvWZtCyfkGXzWtuDj7iO6b12=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-01-10T22:06:17.549Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/JMK+Electric/data=!4m7!3m6!1s0x809b24c5683cd5d9:0xd4e3d79792ccdd90!8m2!3d38.8340407!4d-121.3867628!16s%2Fg%2F1vr3df0p!19sChIJ2dU8aMUkm4ARkN3MkpfX49Q,JMK Electric,5.0,10,Electrician,,"5533 Night Owl Ln, Roseville, CA 95747, United States","RJM7+J7 Roseville, California, USA",http://www.jmkresidentialelectric.com/,+1 916-295-7275,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwM6-jyWxuIh4lrbQgDxr-b9CdaN_0EW16uIJlwBq0JPOWkwMTPMJQ2IW8fiCr5ZQxORz7nUBJQ7je3b63IUXp_JK2EBQspYPCP6HZReYGeY3-1yiDQWQFWY8IcogQYw-Rw6zmLPg=w408-h544-k-no,false,"https://www.google.com/maps/search/generator+installation+services+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-01-10T22:06:21.897Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/Cool+Electric/data=!4m7!3m6!1s0x809b042199340001:0x107047aa61600b3!8m2!3d38.9060867!4d-120.992158!16s%2Fg%2F11hy9p7nxl!19sChIJAQA0mSEEm4ARswAWpnoEBwE,Cool Electric,5.0,11,Electrician,,"1881 Wild Cat Ct, Cool, CA 95614, United States","W245+C4 Cool, California, USA",http://coolelectric.net/,+1 530-444-0502,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNHYCgxyd4Aa3oE68DFJUJLLPQO2PAo5Zfw-N5i=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-01-10T22:06:26.349Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x809ae455278aa783:0x4dc961314250d37f!8m2!3d38.6560458!4d-121.1281698!16s%2Fg%2F11ckvl06f3!19sChIJg6eKJ1XkmoARf9NQQjFhyU0,Home Services at The Home Depot,2.5,4,Contractor,,"2675 E Bidwell St, Folsom, CA 95630, United States","MV4C+CP Folsom, California, USA",https://www.homedepot.com/l/Folsom/CA/Folsom/95630/6675/services?emt=HSGMBGoogleMaps,+1 844-476-2140,"Open · Closes 10 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipMgtHWYU7o4MUAkGIXB95gb4EAkNLQYyxpLOw7O=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Folsom+Sacramento+CA/@38.6719495,-121.1612945,14z",2026-01-10T22:06:30.965Z,6 am–10 pm,7 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,
"https://www.google.com/maps/place/Tedder+Electric,+Inc./data=!4m7!3m6!1s0x47efbd05cd5ac34b:0x5c587da1af284952!8m2!3d38.776807!4d-121.3072593!16s%2Fg%2F11twtwxsvc!19sChIJS8NazQW970cRUkkor6F9WFw","Tedder Electric, Inc.",5.0,3,Electrical installation service,,"7401 Galilee Rd # 350, Roseville, CA 95678, United States","QMGV+P3 Roseville, California, USA",http://www.tedderelectric.com/,+1 916-257-5552,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNMhvD__Oy9ZwO__UJhcAHfNVsQGVIWebIxYaM6=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:06:50.382Z,Closed,Closed,6 am–3:30 pm,6 am–3:30 pm,6 am–3:30 pm,6 am–3:30 pm,6 am–3:30 pm,
https://www.google.com/maps/place/All+About+Small+Engine+Repair/data=!4m7!3m6!1s0x809b207a21ebc7e1:0xe9f79fc5c9f45958!8m2!3d38.7234377!4d-121.2984664!16s%2Fg%2F1hm2lk_59!19sChIJ4cfrIXogm4ARWFn0ycWf9-k,All About Small Engine Repair,4.6,29,Lawn mower repair service,,"1211 Glenbrook Ave, Roseville, CA 95678, United States","PPF2+9J Roseville, California, USA",,+1 530-368-4270,Closed · Opens 12 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipPRJdQR3wWfCxC4LUUuCMQibYFobmFoIKr0lhXb=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:06:55.050Z,Closed,Closed,Closed,12–3 pm,Closed,Closed,Closed,
https://www.google.com/maps/place/SMALL+ENGINE+EXPERTS/data=!4m7!3m6!1s0x809b214f1914256b:0xe0b7e85d5998230d!8m2!3d38.7436201!4d-121.285849!16s%2Fg%2F11vb6b4k_n!19sChIJayUUGU8hm4ARDSOYWV3ot-A,SMALL ENGINE EXPERTS,4.7,28,Lawn mower repair service,,"418A Douglas Blvd, Roseville, CA 95678, United States","PPV7+CM Roseville, California, USA",,+1 916-300-8921,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOYUd7WmKlxGxxaY89reemDMLYzAwqi7ljrwbv9=w408-h544-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:06:59.424Z,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Brock+Electric/data=!4m7!3m6!1s0x809b2199374a7e83:0x5a2311097c94fed7!8m2!3d38.7596216!4d-121.2927454!16s%2Fg%2F11h79ngqvj!19sChIJg35KN5khm4AR1_6UfAkRI1o,Brock Electric,4.6,19,Electrician,,"911 Washington Blvd #207, Roseville, CA 95678, United States","QP54+RW Roseville, California, USA",http://brockelectricians.com/,+1 916-543-3060,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qtTczhAFveJMpZ-yUlf9KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.83091&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:03.723Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,
https://www.google.com/maps/place/Bay+Power+Roseville/data=!4m7!3m6!1s0x809b2058dd069021:0x15268b20cbdae468!8m2!3d38.741426!4d-121.3061357!16s%2Fg%2F1pp2vgg2c!19sChIJIZAG3Vggm4ARaOTayyCLJhU,Bay Power Roseville,4.4,16,Electrical products wholesaler,,"2013 Opportunity Dr Suite 100, Roseville, CA 95678, United States","PMRV+HG Roseville, California, USA",https://www.baypower.com/contact/roseville?UTM_source=GMB_listing&UTM_medium=organic,+1 916-771-5593,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPUkAYUxxnTr16hBc_USAHc1LyCltLOWImp29JJ=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:08.113Z,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,
https://www.google.com/maps/place/Angel+Electric/data=!4m7!3m6!1s0x809b208e14510953:0xe7d8527273f2db0d!8m2!3d38.7261392!4d-121.3187742!16s%2Fg%2F1tj852pp!19sChIJUwlRFI4gm4ARDdvyc3JS2Oc,Angel Electric,1.0,1,Electrician,,"9725 Del Rd, Roseville, CA 95747, United States","PMGJ+FF Roseville, California, USA",,+1 916-723-0909,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jNIgztqYWryieAznyfHVAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.47511&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:12.357Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/Capital+City+Solar/data=!4m7!3m6!1s0x809b1f27c6a08e91:0xe31dda9d7886db5d!8m2!3d38.7636834!4d-121.2966412!16s%2Fg%2F12q4yhpd3!19sChIJkY6gxicfm4ARXduGeJ3aHeM,Capital City Solar,4.9,197,Solar energy company,,"111 Derek Pl, Roseville, CA 95678, United States","QP73+F8 Roseville, California, USA",https://www.capitalcitysolar.com/?utm_source=google&utm_medium=GMB,+1 916-782-3333,Closed · Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPoGZuTIGhWvdftEVnKtKAHzzmscpwkKLthjdlx=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:16.897Z,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,
https://www.google.com/maps/place/Pacific+Coast+Electrical/data=!4m7!3m6!1s0x809b1ff000000001:0xaaf2d8c12da9e697!8m2!3d38.7421822!4d-121.2508763!16s%2Fg%2F12642by61!19sChIJAQAAAPAfm4ARl-apLcHY8qo,Pacific Coast Electrical,5.0,1,Electrician,,"2120 Professional Dr #225, Roseville, CA 95661, United States","PPRX+VJ Roseville, California, USA",,+1 916-677-6046,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aP-F4rCYJEJmfXo4S2sRwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.6904898&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:21.284Z,8 am–8 pm,10 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/PR+Electric/data=!4m7!3m6!1s0xa85c82fea55c7971:0xb30edaee352c83c2!8m2!3d38.7133059!4d-121.311922!16s%2Fg%2F11sd982jm1!19sChIJcXlcpf6CXKgRwoMsNe7aDrM,PR Electric,5.0,15,Electrician,,"6532 BitterBush Way, Citrus Heights, CA 95621, United States","PM7Q+86 Citrus Heights, California, USA",http://www.prelectricservices.com/,+1 916-740-5208,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNlz_CqBVBtpC6SiwK2cyfwKOioZ_OavJ8PNJov=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:25.640Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Roseville+Powersports/data=!4m7!3m6!1s0x809b1f897302bbdb:0x193d43d40de4d9ae!8m2!3d38.7553198!4d-121.2592374!16s%2Fg%2F11c6t6q9rx!19sChIJ27sCc4kfm4ARrtnkDdRDPRk,Roseville Powersports,4.3,177,Powersports vehicle dealer,· In-store shopping · In-store pick-up,"360 N Sunrise Ave, Roseville, CA 95661, United States","QP4R+48 Roseville, California, USA",https://www.roseville-powersports.com/,+1 916-784-2500,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCz0bkw1zA4vpjisyi2Sg7fsWjQ84e670HDLHZN8fe5OeD_Y24LatUhVg4AMRkiUc9eOWAF1AyssPn-Id_EoL1Pk2eZqxgmP77-RIWFrkKVlb9f1AQ7f2SdTnmkgnBE6vD79_mmQ=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:30.077Z,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,
https://www.google.com/maps/place/GF+Electric/data=!4m7!3m6!1s0xacb8ffc73056b267:0xeaf9123e5cb896bd!8m2!3d38.8581165!4d-121.1719131!16s%2Fg%2F11lctgs6qc!19sChIJZ7JWMMf_uKwRvZa4XD4S-eo,GF Electric,5.0,49,Electrician,,,,http://www.gfelectrician.com/,+1 916-276-7250,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPE3pwh04OzfLXc5GjnnBH8C6MTZy1APe_g8C5T=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:34.402Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/Vanden+Bos+Electric+Inc/data=!4m7!3m6!1s0x809b20643e1a6b3f:0x246a526adc0a3555!8m2!3d38.7313756!4d-121.3014355!16s%2Fg%2F1tf65qyx!19sChIJP2saPmQgm4ARVTUK3GpSaiQ,Vanden Bos Electric Inc,4.2,5,Electrician,,"502 Giuseppe Ct # 5, Roseville, CA 95678, United States","PMJX+HC Roseville, California, USA",,+1 916-773-1500,Open · Closes 3:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zeugfxFJspEvzr99-RAW9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.05524&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:38.930Z,6 am–3:30 pm,6 am–3:30 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,
https://www.google.com/maps/place/Prime+Electric/data=!4m7!3m6!1s0x809b271afa40fc0b:0x60ea46766dacadc5!8m2!3d38.6930355!4d-121.3199782!16s%2Fg%2F11j8kcgbnh!19sChIJC_xA-honm4ARxa2sbXZG6mA,Prime Electric,5.0,44,Electrician,,,,https://primeelectricca.com/,+1 916-225-2408,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOUFwF0-rGHW9lZ98SIR40Dd_ICNJ2Q5j2LSfPG=w408-h308-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:43.282Z,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Consolidated+Electrical+Distributors/data=!4m7!3m6!1s0x809b206466eeb67d:0xe5e7eae4d6483ba3!8m2!3d38.7302682!4d-121.3014273!16s%2Fg%2F1tf6s18d!19sChIJfbbuZmQgm4ARoztI1uTq5-U,Consolidated Electrical Distributors,4.8,37,Electrical supply store,· In-store shopping · Kerbside pickup · Delivery,"503 Giuseppe Ct, Roseville, CA 95678, United States","PMJX+4C Roseville, California, USA",http://cedroseville.portalced.com/,+1 916-782-0621,Closed · Opens 6 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kiNWpwtAfh3sX_ow87fF3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.88077&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:47.737Z,Closed,Closed,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,6 am–4:30 pm,
https://www.google.com/maps/place/JFC+Electric/data=!4m7!3m6!1s0x809b219e418a5f81:0x234156b7eb5c2114!8m2!3d38.7771052!4d-121.3076219!16s%2Fg%2F1tdkxyd6!19sChIJgV-KQZ4hm4ARFCFc67dWQSM,JFC Electric,5.0,5,Electrician,,"7451 Galilee Rd STE 130, Roseville, CA 95678, United States","QMGR+RX Roseville, California, USA",http://www.jfcelectric.com/,+1 916-789-9311,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM3b1-OYqU02tIG0WEmdkF0aaN1ssPMRw12gKOT=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:52.124Z,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,
https://www.google.com/maps/place/JMG+Electric/data=!4m7!3m6!1s0x49ef3c7924ef4a2b:0xe44e8c286e08e4aa!8m2!3d38.69724!4d-121.1555791!16s%2Fg%2F11mrrpmc6t!19sChIJK0rvJHk870kRquQIbiiMTuQ,JMG Electric,5.0,2,Electrician,,,,,+1 530-391-9900,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOZpmI0-0qHipgwsmFJyM9ncCnn8ZCbAxfi3Uwr=w408-h408-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:07:56.394Z,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,
https://www.google.com/maps/place/Camping+World+RV+Sales/data=!4m7!3m6!1s0x809b2074b91950f9:0xacb6b6fd1b48f9bf!8m2!3d38.7264038!4d-121.2870031!16s%2Fg%2F1tcvjbqd!19sChIJ-VAZuXQgm4ARv_lIG_22tqw,Camping World RV Sales,4.5,1465,RV dealer,"Store for RVs, camping equipment & other outdoor gear, plus accessories & repair services. · In-store pick-up · Delivery","1039 Orlando Ave, Roseville, CA 95661, United States","PPG7+H5 Roseville, California, USA",https://rv.campingworld.com/dealer/roseville-california,+1 888-306-5486,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOEYBO8CJFe-s4ydeQQdDm643ZD4_M8HVfvPUYg=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:01.155Z,9 am–6 pm,10 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,
https://www.google.com/maps/place/Loyalty+Pawn+%233/data=!4m7!3m6!1s0x809b2039e7c8b32f:0x1e1e974e14faa05b!8m2!3d38.7517261!4d-121.2812981!16s%2Fg%2F1tfkfv7q!19sChIJL7PI5zkgm4ARW6D6FE6XHh4,Loyalty Pawn #3,4.8,1151,Pawn shop,,"200 Atlantic St, Roseville, CA 95678, United States","QP29+MF Roseville, California, USA",http://www.loyaltypawn.com/,+1 916-786-6669,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipM7ue89oyL3NAcvFCeYDCOHnHoKs0g65JNzDUGc=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:05.602Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,
https://www.google.com/maps/place/RV+Travel+World/data=!4m7!3m6!1s0x809b1fc097235039:0x5147e896c08adcef!8m2!3d38.7685661!4d-121.2529525!16s%2Fg%2F11g07bg6n8!19sChIJOVAjl8Afm4AR79yKwJboR1E,RV Travel World,4.1,100,RV dealer,· In-store pick-up,"2020 Taylor Rd, Roseville, CA 95678, United States","QP9W+CR Roseville, California, USA",http://www.rvtravelworld.com/,+1 916-770-4242,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzh0jzFTB3ra2yPh6L3OmG5277m8CRwRYLnf5CS0YM61bv3xqV7gljXmOqZ6QCfMt1XbctJvfsvUVDGydfL_bDBR6HFPDB46LpXQNb9djrN_rDdFdyOULpx1WpwfChVGIeeJOY=w408-h293-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:10.295Z,9 am–6 pm,10 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,
https://www.google.com/maps/place/Fast+And+Friendly+Mobile+Mechanics/data=!4m7!3m6!1s0x809b1fa78a752b27:0x53ab1d3f1a5f04a5!8m2!3d38.7490037!4d-121.261362!16s%2Fg%2F11hzcy97rs!19sChIJJyt1iqcfm4ARpQRfGj8dq1M,Fast And Friendly Mobile Mechanics,3.2,17,Mechanic,,"1860 Sierra Gardens Dr #292, Roseville, CA 95661, United States","PPXQ+JF Roseville, California, USA",https://www.fastandfriendlymobilemechanics.com/,+1 916-676-1061,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipPhXFJyEXeVWdhiStTtCIB9cqTaNinS_y6a3gl0=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:14.791Z,7 am–8 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,
https://www.google.com/maps/place/Roseville+Honda+Motorsports/data=!4m7!3m6!1s0x809b1f8976b8649f:0xc1b1425f49ab6549!8m2!3d38.7552782!4d-121.2592975!16s%2Fg%2F1pp2ty4x7!19sChIJn2S4dokfm4ARSWWrSV9CscE,Roseville Honda Motorsports,4.3,563,Powersports vehicle dealer,· In-store shopping · In-store pick-up · Delivery,"360 N Sunrise Ave #100, Roseville, CA 95661, United States","QP4R+47 Roseville, California, USA",https://rosevillehonda.com/,+1 916-784-6632,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNSKvpOser1d09KJnmycCd5mlgpBuMJYGJ1EzkR=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:19.231Z,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,
"https://www.google.com/maps/place/Farner+Electric,+Inc./data=!4m7!3m6!1s0x88a6fc1de07faf01:0x176e1fde92bd79a3!8m2!3d38.6674475!4d-121.149648!16s%2Fg%2F11sj5m_4vw!19sChIJAa9_4B38pogRo3m9kt4fbhc","Farner Electric, Inc.",5.0,1,Electrician,,,,,+1 916-406-4686,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwT6ziyj33moDp2q8nP1Jn-Klld_nkIBUjGrpbM_ffUY02KVBn04PzpKeiJTpfww0Y_5DgXvw65jIVYEKXAwULi9zw1qYaBUP_M9NaEiOwktk1WOatsmnFef-t47ENKxwl0d0g=w408-h307-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:23.835Z,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,
https://www.google.com/maps/place/Pro-Power+Electric/data=!4m7!3m6!1s0x809b2157b9d1df6d:0xbb90313bbc7d58b1!8m2!3d38.7217327!4d-121.3474396!16s%2Fg%2F11g_x4r67s!19sChIJbd_RuVchm4ARsVh9vDsxkLs,Pro-Power Electric,5.0,1,Electrician,,"5020 Meadow Pass Way, Antelope, CA 95843, United States","PMC3+M2 Antelope, California, USA",https://usmapir.org/details/pro-power-electric-ChIJbd_,+1 916-439-7003,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPdXhY4wV8klSt1keFLUKBFw8mHwu41KrRh5KN5=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:28.240Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,
https://www.google.com/maps/place/All+Phase+Plumbing/data=!4m7!3m6!1s0x809adb033df485ab:0x874af11307753d7f!8m2!3d38.7833147!4d-121.3051159!16s%2Fg%2F11g72fpnrg!19sChIJq4X0PQPbmoARfz11BxPxSoc,All Phase Plumbing,5.0,45,Plumber,,"8417 Washington Blvd STE 125, Roseville, CA 95678, United States","QMMV+8X Roseville, California, USA",https://www.allphaseplumbinginc.com/?utm_source=gbp,+1 916-663-1293,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP7x4YsaBsiSl6sUfobKIBiGjsmn8c00STXkfVc=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-01-10T22:08:32.664Z,Closed,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,
