placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Beacon+Crest+Apartments/data=!4m7!3m6!1s0x54ea92b73c4c127f:0xb6266777e92bfb87!8m2!3d45.0005794!4d-123.9981421!16s%2Fg%2F1tv23ws6!19sChIJfxJMPLeS6lQRh_sr6XdnJrY,Beacon Crest Apartments,3.5,4,Apartment building,"2897 NE 47th St, Lincoln City, OR 97367, United States","2222+6P Lincoln City, Oregon, USA",http://www.cascade-management.com/property/beacon-crest/details,+1 541-994-2914,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pk8D-a5UXnfpbX2n_Fnq-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.81375&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:00.333Z,,
https://www.google.com/maps/place/Olivia+Beach+Camp+Cabins/data=!4m10!3m9!1s0x54ea8dafcc9a9311:0xdd2e82509636053!5m2!4m1!1i2!8m2!3d44.9496189!4d-124.0209771!16s%2Fg%2F11c3vprm3z!19sChIJEZOazK-N6lQRU2BjCSXo0g0,Olivia Beach Camp Cabins,4.6,59,,"676 SW NE 25th St, Lincoln City, OR 97367, United States","WXXH+RJ Lincoln City, Oregon, USA",http://www.oliviabeachcampcabins.com/,+1 503-406-2774,,,https://lh3.googleusercontent.com/p/AF1QipPGSwTC_5XflzMvpAz-68fOuI405ASp6-exSCJU=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:03.536Z,,
https://www.google.com/maps/place/Habitat+for+Humanity-Restore/data=!4m7!3m6!1s0x54ea8da495cb1745:0x65bc0d9ef318e707!8m2!3d44.9742938!4d-124.0139223!16s%2Fg%2F11b7fwyf74!19sChIJRRfLlaSN6lQRB-cY854NvGU,Habitat for Humanity-Restore,4.3,237,Home goods store,"1255 NW U.S. 101, Lincoln City, OR 97367, United States","XXFP+PC Lincoln City, Oregon, USA",http://www.habitatlincoln.org/,+1 541-264-8585,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npe8MdVtcGaqwoNqbYJW2Y1YSU_qAAG2US_1xjCcVZKtAJb8okqMY0Bn6CzKJ809dFvwfmErs0_xOYkC0buW-X9nXjWoY-DIwgwy7qtb5szF6RM0JmNoXatoTJPBXdCHz3CJHRm=w408-h306-k-no,false,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:08.654Z,,
https://www.google.com/maps/place/Performance+Property+Management/data=!4m7!3m6!1s0x8796963e4cc15555:0x59fca30778c60b6a!8m2!3d40.7841677!4d-96.6548336!16s%2Fg%2F11nnwgd2cj!19sChIJVVXBTD6WlocRagvGeAej_Fk,Performance Property Management,3.4,49,Property management company,"4701 Van Dorn St ste b, Lincoln, NE 68506, United States","Q8MW+M3 Lincoln, Nebraska, USA",http://www.ppmnebraska.com/,+1 402-261-5828,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMlqUTkAFIbnu9F87lpePgB8HVzVNbfqhFpKdlx=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:13.734Z,,
https://www.google.com/maps/place/Angie+McMillen+Realtor/data=!4m7!3m6!1s0x54ea8da63fdc06e1:0x271b05dfb6e01880!8m2!3d44.9655008!4d-124.0173645!16s%2Fg%2F11p12xrs_w!19sChIJ4QbcP6aN6lQRgBjgtt8FGyc,Angie McMillen Realtor,,,Real estate agent,"240 SE Hwy 101, Lincoln City, OR 97367, United States","XX8M+63 Lincoln City, Oregon, USA",https://angelamcmillen.myrealtyonegroup.com/,+1 541-992-3015,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MWgWs_hVSTZWKFU4CXxHPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.813805&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:18.532Z,,
https://www.google.com/maps/place/Salishan+Leaseholder%27s+Inc/data=!4m7!3m6!1s0x54ea893382c90199:0x42aa9b21e47db65c!8m2!3d44.8868498!4d-124.0283045!16s%2Fg%2F1txnp5vd!19sChIJmQHJgjOJ6lQRXLZ95CGbqkI,Salishan Leaseholder's Inc,4.8,5,Homeowners' association,"100 Salishan Dr, Gleneden Beach, OR 97388, United States","VXPC+PM Gleneden Beach, Lincoln Beach, OR, USA",https://salishanleaseholders.com/,+1 541-389-3172,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbw_UeHaZnhVz_4I94baQhGBq6sel2Ck5GJ2VKExzblGgDVk1718nRqCYrZlryr6j3260hr0WwE2QByELsQg8i-veaVnZu55fTs9FdKJwuX077nk0F06l4zl41HYYojwZ0A6tmCw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:23.620Z,,
https://www.google.com/maps/place/Beachfront+Manor/data=!4m10!3m9!1s0x54ea8d60a865030d:0x47365c7e348b8301!5m2!4m1!1i2!8m2!3d44.9860165!4d-124.013661!16s%2Fg%2F1tdd9l2s!19sChIJDQNlqGCN6lQRAYOLNH5cNkc,Beachfront Manor,3.7,518,,"2855 NW Inlet Ave, Lincoln City, OR 97367, United States","XXPP+CG Lincoln City, Oregon, USA",https://www.beachfrontmanor.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 541-996-9300,,,https://lh3.googleusercontent.com/p/AF1QipMwO55vISl9t9JzKJnHT-gtBeDvxnqMUdpWtFxY=w408-h512-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:26.765Z,,
https://www.google.com/maps/place/Sarah+Johnson+Realtor+in+Lincoln+City+OR/data=!4m7!3m6!1s0x54ea93201e2a3b69:0x7703606b8c0afce6!8m2!3d44.9935859!4d-124.0068542!16s%2Fg%2F11lm4w502v!19sChIJaTsqHiCT6lQR5vwKjGtgA3c,Sarah Johnson Realtor in Lincoln City OR,5.0,1,Real estate agent,"Taylor & Taylor Realty Co Team Johnson Real Estate LLC, 3891 NW U.S. 101, Lincoln City, OR 97367, United States","XXVV+C7 Lincoln City, Oregon, USA",https://www.lovingthecoast.com/,+1 541-921-9236,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPiZw0VlR9cBi5MPm3FHEhsS2m_KgJwLxTL8hwI=w408-h576-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,10 am–8 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:31.546Z,,
https://www.google.com/maps/place/Property+Management+Inc/data=!4m7!3m6!1s0x8796bc547c9d65c1:0xd70711da1fc1fc36!8m2!3d40.7845645!4d-96.6311255!16s%2Fg%2F1tg9j19v!19sChIJwWWdfFS8locRNvzBH9oRB9c,Property Management Inc,3.3,21,Property management company,,,http://pmi4lincoln.com/,+1 402-489-3344,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNIxYT9hk8pHePLQUXId41k5O-aDJ_2Sf9nEbrg=w688-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:36.274Z,,
"https://www.google.com/maps/place/Yaquina+City+Property+Management/@44.660438,-123.891788,9z/data=!3m1!4b1!4m6!3m5!1s0x2106f7d7df786a23:0x51ba0df9398041a1!8m2!3d44.660438!4d-123.891788!16s%2Fg%2F11wmh7xgwr",Yaquina City Property Management,,,Property management company,,,,+1 208-603-8360,Open ⋅ Closes 5 pm,,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:43.030Z,,
https://www.google.com/maps/place/Roads+End+Vacation+Rentals+by+Meredith+Lodging/data=!4m10!3m9!1s0x54eaeda124745865:0x33d040027d2dd3a2!5m2!4m1!1i2!8m2!3d45.0070578!4d-124.0093231!16s%2Fg%2F11fgkb5h64!19sChIJZVh0JKHt6lQRotMtfQJA0DM,Roads End Vacation Rentals by Meredith Lodging,3.9,34,,"5773 NW Jetty Ave, Lincoln City, OR 97367, United States","2X4R+R7 Lincoln City, Oregon, USA",https://www.meredithlodging.com/roads-end/,+1 877-778-9055,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMGnz0mQCWrDApCY1QFN4NaD-Rp-tStujmwXJbk=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:46.170Z,,
"https://www.google.com/maps/place/TruBunto+LLC/@44.1455905,-120.5834015,7z/data=!3m1!4b1!4m6!3m5!1s0x2e58f2f9cd742d9f:0x1d4e0bc25e47db19!8m2!3d44.1455904!4d-120.5834015!16s%2Fg%2F11wq9tv_d4",TruBunto LLC,,,Property management company,,,,+1 931-249-0609,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:50.718Z,,
https://www.google.com/maps/place/JVB+MANAGEMENT+LLC/data=!4m7!3m6!1s0x54ea8d6110cd8559:0xf444b9fc3f9ce55e!8m2!3d44.980608!4d-124.0093653!16s%2Fg%2F11g0k19p6v!19sChIJWYXNEGGN6lQRXuWcP_y5RPQ,JVB MANAGEMENT LLC,2.8,4,Apartment building,"2150 NW Mast Pl, Lincoln City, OR 97367, United States","XXJR+67 Lincoln City, Oregon, USA",http://oregon-apartments.com/,+1 541-557-2297,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VoMJs69ttnENvblWBq9LLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.37066&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:45:55.654Z,,
https://www.google.com/maps/place/Larry+Morris+Directors+Mortgage+Lincoln+City/data=!4m7!3m6!1s0x54ea8df13085bd7d:0xb655856c1b0c769e!8m2!3d44.9803805!4d-124.0096911!16s%2Fg%2F11mqsptkzh!19sChIJfb2FMPGN6lQRnnYMG2yFVbY,Larry Morris Directors Mortgage Lincoln City,,,Mortgage lender,"2137 -B NW U.S. 101, Lincoln City, OR 97367, United States","XXJR+54 Lincoln City, Oregon, USA",https://www.directorsmortgage.com/locations/oregon/lincoln-city/,+1 541-994-6003,Temporarily closed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMgSfT2T4cU56ek0jUMIlMCrB-kvrv2VTWh9iJv=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:00.576Z,,
https://www.google.com/maps/place/Homeowner+Property+Management+Group+L.L.C./data=!4m7!3m6!1s0x54c041299679e6b9:0x16b6747101373d9!8m2!3d44.576153!4d-123.2765405!16s%2Fg%2F11rwdx6v_0!19sChIJueZ5lilBwFQR2XMTEEdnawE,Homeowner Property Management Group L.L.C.,4.8,20,Property management company,"2141 NW Fillmore Ave, Corvallis, OR 97330, United States","HPGF+F9 Corvallis, Oregon, USA",http://homepmg.com/,+1 541-368-2998,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uyX7WVkDleVp43nu93qa8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.87515&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:05.461Z,,
https://www.google.com/maps/place/The+Coho+Oceanfront+Lodge/data=!4m10!3m9!1s0x54ea8d65fcbbe52d:0x442fb11233dc24b0!5m2!4m1!1i2!8m2!3d44.976837!4d-124.0154709!16s%2Fg%2F1vlk1930!19sChIJLeW7_GWN6lQRsCTcMxKxL0Q,The Coho Oceanfront Lodge,4.5,1547,,"1635 NW Harbor Ave, Lincoln City, OR 97367, United States","XXGM+PR Lincoln City, Oregon, USA",http://www.thecoholodge.com/,+1 541-994-3684,,,https://lh3.googleusercontent.com/p/AF1QipOnxR-ITcRMm57BGhqCBJBSRHgVLtwmd5pJZy99=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:08.809Z,,
https://www.google.com/maps/place/Horizon+West+Remodeling+LLC/data=!4m7!3m6!1s0x54ea8f99b60acb5f:0xcc5dbcb517dea029!8m2!3d44.9211068!4d-124.0123359!16s%2Fg%2F11g0vwqpqw!19sChIJX8sKtpmP6lQRKaDeF7W8Xcw,Horizon West Remodeling LLC,4.6,16,Contractor,"6062 SE, US-101 STE (A, Lincoln City, OR 97364, United States","WXCQ+C3 Lincoln City, Oregon, USA",http://www.horizonwestremodeling.com/,+1 541-418-5365,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMd2u1rg4fF6Wdn7tMXmw82Wqwb8ZCwA7C7Tma5=w408-h408-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:13.720Z,,
https://www.google.com/maps/place/Schooner+Creek+Farm/data=!4m7!3m6!1s0x54ea8dd09c6abcbd:0x2f12337c7dabdf0c!8m2!3d44.9335191!4d-123.9992077!16s%2Fg%2F11dft80mc_!19sChIJvbxqnNCN6lQRDN-rfXwzEi8,Schooner Creek Farm,4.6,17,Farm,"1442 S Schooner Creek Rd, Lincoln City, OR 97367, United States","W2M2+C8 Lincoln City, Oregon, USA",https://m.facebook.com/profile.php?id=100089575039643&eav=AfZi952RH1m5eQ17kPqTNuu3UltmC5IvtEgnzJiNTnx4xhrqwPzeDcPz4vm6xSoqYqY&paipv=0&_rdr,+1 541-992-0243,,,https://lh3.googleusercontent.com/p/AF1QipObTkOF6IhguEEsr5zVTZ82pOtIxlR8ZmwP876v=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:16.689Z,,
https://www.google.com/maps/place/JKI+Realty/data=!4m7!3m6!1s0x54ea8db4a1ec0001:0xc94a1dbbd46ea5f1!8m2!3d44.9425423!4d-124.0230846!16s%2Fg%2F11rf72ysmw!19sChIJAQDsobSN6lQR8aVu1LsdSsk,JKI Realty,,,Real estate agency,"3276 SW Anchor Ave, Rose Lodge, OR 97367, United States","WXVG+2Q Rose Lodge, Oregon, USA",,+1 541-921-7878,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DwYsjc0vrdrRZLcUmWkJYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.533104&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:19.537Z,,
https://www.google.com/maps/place/AT%26T+Store/data=!4m7!3m6!1s0x54ea8da0113c78ef:0xafd118418cdcc636!8m2!3d44.9605956!4d-124.0141305!16s%2Fg%2F11bwnd6q8p!19sChIJ73g8EaCN6lQRNsbcjEEY0a8,AT&T Store,4.3,225,Cell phone store,"900 SE Hwy 101, Lincoln City, OR 97367, United States","XX6P+68 Lincoln City, Oregon, USA",https://www.att.com/stores/oregon/lincoln-city/120190?source=E-g2s10000000000X&wtExtndSource=stores,+1 541-614-1741,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipM5Z_ViujPvjn7mZSREle-5Tbk5dk_uxq5p-UA=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,11 am–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:24.549Z,"Retailer providing wireless plans & a range of phones, devices & accessories. · In-store shopping · In-store pick-up",
https://www.google.com/maps/place/hoa-solutionsinc/data=!4m7!3m6!1s0x8796bbbfefa819a7:0xb063765985e6a834!8m2!3d40.8103404!4d-96.7573456!16s%2Fg%2F1thvt604!19sChIJpxmo77-7locRNKjmhVl2Y7A,hoa-solutionsinc,5.0,2,Association / Organization,"2601 W L St #1, Lincoln, NE 68522, United States","R66V+43 Lincoln, Nebraska, USA",http://www.hoa-solutionsinc.com/,+1 402-467-3750,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tgn75o8_PyCiyAMwRxly8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.81241&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:29.426Z,,
https://www.google.com/maps/place/Simplestate+Property+Management/data=!4m7!3m6!1s0xe6b6d9597f0a14d:0x8e8316f5b3fdfeb7!8m2!3d40.8043626!4d-96.68581!16s%2Fg%2F11rssn_v34!19sChIJTaHwl5Vtaw4Rt_79s_UWg44,Simplestate Property Management,3.1,29,Property management company,,,https://www.simplestate.com/,+1 402-963-4466,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNp34J6js5FAQjJo3Zzyckxka6JqZwgfPmUa1aR=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:34.629Z,,
https://www.google.com/maps/place/McCombs+Commercial+Realty+LLC/data=!4m7!3m6!1s0x8796963f18e33fa5:0x2ce43620894f130d!8m2!3d40.7499096!4d-96.6380013!16s%2Fg%2F1264hgwp1!19sChIJpT_jGD-WlocRDRNPiSA25Cw,McCombs Commercial Realty LLC,2.0,43,Property management company,"6333 Apples Way # 115, Lincoln, NE 68516, United States","P9X6+XQ Lincoln, Nebraska, USA",https://www.mccrealty.com/,+1 402-435-0000,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WdeC363ho1UpHnWvLpqPZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.20317&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:39.561Z,,
"https://www.google.com/maps/place/Homeport+Property+Management,+Inc/data=!4m7!3m6!1s0x54c0409245a20885:0xc6aa2b2fde3c0a2e!8m2!3d44.5699152!4d-123.2599923!16s%2Fg%2F1vnrqb9t!19sChIJhQiiRZJAwFQRLgo83i8rqsY","Homeport Property Management, Inc",4.8,16,Property management company,"605 NW 5th St #1A, Corvallis, OR 97330, United States","HP9R+X2 Corvallis, Oregon, USA",http://www.homeportrentals.com/,+1 541-758-1173,"Open ⋅ Closes 5:30 pm

Updated by this business 1 week ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nB4oTmk_ciaTNCX_CP7oJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.6608&pitch=0&thumbfov=100,true,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:44.420Z,,
https://www.google.com/maps/place/Darius+Ferguson+Land+Surveying/data=!4m7!3m6!1s0x54ea8e833edda149:0x10a230e0494aea98!8m2!3d44.9177227!4d-124.0084343!16s%2Fg%2F1td2b1n5!19sChIJSaHdPoOO6lQRmOpKSeAwohA,Darius Ferguson Land Surveying,4.2,5,Land surveyor,"6062 US-101 # B, Lincoln City, OR 97367, United States","WX9R+3J Lincoln City, Oregon, USA",,+1 541-994-5854,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2EXHPvhR8-2ORYsk90hsJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.17&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:47.345Z,,
https://www.google.com/maps/place/BPM+HOA+Management+%28AMS+Association+Management+Services+NW%29/data=!4m7!3m6!1s0x54950a13b9898c89:0x14e64d80e540753c!8m2!3d45.5100993!4d-122.6770172!16s%2Fg%2F1tc_dzm6!19sChIJiYyJuRMKlVQRPHVA5YBN5hQ,BPM HOA Management (AMS Association Management Services NW),2.3,34,Property management company,"1800 SW 1st Ave #1, Portland, OR 97201, United States","G86F+25 Portland, Oregon, USA",https://ams-nw.com/bpm,+1 503-334-2198,Open ⋅ Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAzjyG9bcpLQ3qxrkws3MJgzAe7sjnCVIIy9iVVjUu-qn89Oxu-vWxFifohwG60TWdCzxe5B_AGgrg2qqC07Ul7vdtw_qQ1AhJI1QsGo8etCwZXxPbND8Sds-XrsdMBXtHizRl=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:52.260Z,,
https://www.google.com/maps/place/Perry+Reid+Properties/data=!4m7!3m6!1s0x8796979c68cf2927:0x55e485eae78df0f6!8m2!3d40.7342032!4d-96.5924461!16s%2Fg%2F1tm2b52d!19sChIJJynPaJyXlocR9vCN5-qF5FU,Perry Reid Properties,3.4,129,Property management company,"9200 Andermatt Dr, Lincoln, NE 68526, United States","PCM5+M2 Lincoln, Nebraska, USA",http://www.perryreid.com/,+1 402-488-1666,,,https://lh3.googleusercontent.com/p/AF1QipNNJ9WgmKoQ5VE2DclMQVr56w5jefW2Qi8ASHMf=w408-h254-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:55.567Z,,
https://www.google.com/maps/place/The+Sandcastle+Beachfront+Motel/data=!4m10!3m9!1s0x54ea8db4b109cbf9:0x4c08c2ed4dddde4e!5m2!4m1!1i2!8m2!3d44.9419363!4d-124.0237057!16s%2Fg%2F1v3_2dty!19sChIJ-csJsbSN6lQRTt7dTe3CCEw,The Sandcastle Beachfront Motel,4.5,724,,"3417 SW Anchor Ave, Lincoln City, OR 97367, United States","WXRG+QG Lincoln City, Oregon, USA",https://www.sandcastlemotel.net/,+1 541-996-3613,,,https://lh3.googleusercontent.com/p/AF1QipO3_2vlXlZ1KUllhonhjVy-cnGJX9T2aPcIgVjE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:46:58.804Z,,
https://www.google.com/maps/place/Cozy+Oak+Management/data=!4m7!3m6!1s0x54c1d3ea4f7cf467:0xb9a11aae1372c7c6!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11t_kbww17!19sChIJZ_R8T-rTwVQRxsdyE64aobk,Cozy Oak Management,1.0,3,Property management company,,,,+1 541-224-3732,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPAR5GnPPI6fxJPlevIrcPx7j2Z117GwY8onXDa=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:47:03.618Z,,
https://www.google.com/maps/place/Demarcus+Property+Management+Team/data=!4m7!3m6!1s0x54c0037b551d8763:0x896b3e1b14f89acb!8m2!3d44.8596116!4d-123.2039896!16s%2Fg%2F1vljg199!19sChIJY4cdVXsDwFQRy5r4FBs-a4k,Demarcus Property Management Team,5.0,1,Property management company,"1325 Marigold Dr, Independence, OR 97351, United States","VQ5W+RC Independence, Oregon, USA",,+1 503-606-0199,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noyoSV7qCxgTSlPT0o6eh5CgfRlsnG1tqVv8aH06wlvJyZyixuxg17pEOiszlysJu9A8lujrKU8NcAOXLFB1kSAXSkGaUxCY0Dc1h2hT5PIeGs8JB0UlGOBR2H0txfpZ5slP3Vj=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-09-25T18:47:08.453Z,,
