placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,attributes,isBlackOwned
https://www.google.com/maps/place/Franciscan+Health+Outpatient+Therapy+Plainfield/data=!4m7!3m6!1s0x886ca4f8e1dc0135:0x81904b2414f201ff!8m2!3d39.7122892!4d-86.3797346!16s%2Fg%2F1vd95vq6!19sChIJNQHc4fikbIgR_wHyFCRLkIE,Franciscan Health Outpatient Therapy Plainfield,4.2,5,Physical therapy clinic,"315 Dan Jones Rd Suite 140, Plainfield, IN 46168, United States","PJ6C+W4 Plainfield, Indiana, USA",https://www.franciscanhealth.org/find-a-location/franciscan-health-outpatient-therapy-plainfield-219290,+1 317-837-4609,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPaxEzPam1YNElRg1xjNehu97BsnuTc1JYaBBh2=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:11.826Z,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–3:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,,,
https://www.google.com/maps/place/Hamilton+Center+Inc/data=!4m7!3m6!1s0x886ca464078e2b85:0x8c53f51d38ccb97c!8m2!3d39.6943908!4d-86.3733172!16s%2Fg%2F1tt8d025!19sChIJhSuOB2SkbIgRfLnMOB31U4w,Hamilton Center Inc,2.4,32,Mental health service,"900 Southfield Dr, Plainfield, IN 46168, United States","MJVG+QM Plainfield, Indiana, USA",http://www.hamiltoncenter.org/,+1 317-837-9719,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uGtYWBw79qveJTyTZUmewQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.02127&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:16.628Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Dermatology+Center+of+Indiana/data=!4m7!3m6!1s0x886ca466db37363b:0x3dcbd6154bc4a1f!8m2!3d39.7103892!4d-86.3728655!16s%2Fg%2F1tfcp2bh!19sChIJOzY322akbIgRH0q8VGG93AM,The Dermatology Center of Indiana,4.9,2651,Dermatologist,"2155 E Main St, Plainfield, IN 46168, United States","PJ6G+5V Plainfield, Indiana, USA",https://dermindy.com/,+1 317-838-9911,"Closed ⋅ Opens 6:30 am Mon

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOAihW2rC81PRyl-b9r7rscfS41NXPzeafSxBYi=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:21.542Z,Closed,6:30 am–6 pm,6:30 am–6 pm,6:30 am–12:30 pm,6:30 am–6 pm,6:30 am–12:30 pm,Closed,,,
https://www.google.com/maps/place/The+Skin+Body+and+Wellness+Clinic/data=!4m7!3m6!1s0x886ca3cc7017186b:0x7faa482c3dee65a4!8m2!3d39.6998024!4d-86.4128474!16s%2Fg%2F11md9g6h9w!19sChIJaxgXcMyjbIgRpGXuPSxIqn8,The Skin Body and Wellness Clinic,5.0,25,Facial spa,"712 W Main St suite 104, Plainfield, IN 46168, United States","MHXP+WV Plainfield, Indiana, USA",http://theskinbodyandwellnessclinic.com/,+1 317-742-7076,"Closed ⋅ Opens 9:30 am Tue

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPYcnGZ1nrUyX9telbjcEnlGWBtPm1WOwBo_HmO=w408-h291-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:26.927Z,9:30 am–5 pm,Closed,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–5 pm,9:30 am–5 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/The+Indiana+Clinical+Trials+Center,+PC/data=!4m7!3m6!1s0x886ca464831bd313:0x64fee623b62a3757!8m2!3d39.7103892!4d-86.3728655!16s%2Fg%2F1tr7k3zk!19sChIJE9Mbg2SkbIgRVzcqtiPm_mQ","The Indiana Clinical Trials Center, PC",3.8,5,Dermatologist,"2155 E Main St Suite 200, Plainfield, IN 46168, United States","PJ6G+5V Plainfield, Indiana, USA",https://dermindy.com/ictc/,+1 317-837-6082,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOaya8lS3gcc2IChBOhsN3Mz4s2zP6buwcQrwOm=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:31.845Z,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Athletico+Physical+Therapy+-+Plainfield+IN/data=!4m7!3m6!1s0x886ca4efd78d30bd:0x33e886c9621e23d!8m2!3d39.6982338!4d-86.4182153!16s%2Fg%2F11b5rdgdnh!19sChIJvTCN1--kbIgRPeIhlmyIPgM,Athletico Physical Therapy - Plainfield IN,5.0,205,Physical therapy clinic,"1070 W Main St #185, Plainfield, IN 46168, United States","MHXJ+7P Plainfield, Indiana, USA",https://www.athletico.com/locations/plainfield/?utm_source=google-plainfieldIN&utm_medium=web&utm_campaign=google-listings,+1 317-268-9000,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMx3_QzlCWNjEKc85lnQkkwFyV0ESo1Hhvh4vth=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:36.873Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–3 pm,Closed,,,
https://www.google.com/maps/place/Franciscan+Physician+Network+Sports+Medicine+Specialists+Plainfield/data=!4m7!3m6!1s0x886ca4f8e1dc03c1:0xe1affadc0db06f62!8m2!3d39.712137!4d-86.3798105!16s%2Fg%2F11b5yp1h1y!19sChIJwQPc4fikbIgRYm-wDdz6r-E,Franciscan Physician Network Sports Medicine Specialists Plainfield,5.0,1,Sports medicine clinic,"315 Dan Jones Rd # 120, Plainfield, IN 46168, United States","PJ6C+V3 Plainfield, Indiana, USA",https://www.franciscanhealth.org/find-a-location/franciscan-physician-network-sports-medicine-specialists-plainfield-218805,+1 317-781-1133,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM0oC4FRwoNEMTGpkiAvtrS-jCEb3TyTvv8pCJw=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:41.796Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x886caf8b6a31a2ad:0x3907a8b353d37546!8m2!3d39.7642973!4d-86.3498545!16s%2Fg%2F11ybd6t8bn!19sChIJraIxaouvbIgRRnXTU7OoBzk,Metro Infusion Center,,,Medical Center,"9778 E US Hwy 36, Avon, IN 46123, United States","QM72+P3 Avon, Indiana, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ynv07gleWPkz4pIT-vCFww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.74582&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:46.673Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Dermatology+Center+of+Indiana+-+Mohs+Surgery/data=!4m7!3m6!1s0x886ca542bdaee309:0xc50952238705f515!8m2!3d39.710389!4d-86.372866!16s%2Fg%2F11rfm6tcww!19sChIJCeOuvUKlbIgRFfUFhyNSCcU,The Dermatology Center of Indiana - Mohs Surgery,4.0,12,Surgical center,"2155 E Main St, Plainfield, IN 46168, United States","PJ6G+5V Plainfield, Indiana, USA",https://dermindy.com/mohs/,+1 317-406-3254,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOvC_jhzig_s-IoNiGZ49GIbwQ5mdIRAtoIYTY=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:51.485Z,Closed,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–1 pm,Closed,,,
https://www.google.com/maps/place/ATI+Physical+Therapy/data=!4m7!3m6!1s0x886ca5cacaaf7643:0x70b6f70ee13c87a6!8m2!3d39.718611!4d-86.3566454!16s%2Fg%2F11dxl6m89b!19sChIJQ3avysqlbIgRpoc84Q73tnA,ATI Physical Therapy,4.9,174,Physical therapy clinic,"2656 E Main St #165, Plainfield, IN 46168, United States","PJ9V+C8 Plainfield, Indiana, USA",https://locations.atipt.com/plainfield-in,+1 317-268-0965,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYskJ-NsYGft69c7a6Ht68NF-fDCliKHiSCu1F=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:45:56.497Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
https://www.google.com/maps/place/Mya+Beauty+Corner+LLC/data=!4m7!3m6!1s0x886b5750fd7bbc0d:0xcc3212f5ba12e868!8m2!3d39.7151292!4d-86.356772!16s%2Fg%2F11fj47gtx4!19sChIJDbx7_VBXa4gRaOgSuvUSMsw,Mya Beauty Corner LLC,5.0,3,Skin care clinic,"230 Perry Rd, Plainfield, IN 46168, United States","PJ8V+37 Plainfield, Indiana, USA",https://www.myabeautycorner.com/,+1 240-467-0337,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2zf9iGdtjV6XnBC2oqyHCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.65434&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:01.360Z,4–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,11 am–6 pm,Identifies as women-owned,,true
https://www.google.com/maps/place/The+Little+Clinic/data=!4m7!3m6!1s0x886ca456ef83d721:0xa4f06dec11bab27a!8m2!3d39.7119967!4d-86.3754995!16s%2Fg%2F11b5pjpyzq!19sChIJIdeD71akbIgRerK6Eext8KQ,The Little Clinic,2.8,39,Walk-in clinic,"1930 E Main St, Plainfield, IN 46168, United States","PJ6F+QR Plainfield, Indiana, USA",https://www.kroger.com/health-services/clinic/details/858/00216?cid=loc_85800216_gmb,+1 317-838-3596,"Closed ⋅ Opens 8:30 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOev4RxEoxwDvi1BgOPkwwPHtDBJD1EYUVrWcMF=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:06.374Z,9:30 am–4 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Julie+Lee+Physical+Therapy/data=!4m7!3m6!1s0x886ca555c8872bad:0xeb770e65af3b20a6!8m2!3d39.7025907!4d-86.4032348!16s%2Fg%2F11l4crm8nc!19sChIJrSuHyFWlbIgRpiA7r2UOd-s,Julie Lee Physical Therapy,5.0,43,Physical therapy clinic,"207 W Main St, Plainfield, IN 46168, United States","PH3W+2P Plainfield, Indiana, USA",http://www.julieleept.com/,+1 317-936-2520,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CFod-uCjSPIyitYl9EfSFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.92078&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:11.574Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–2 pm,7 am–2 pm,,,
https://www.google.com/maps/place/Radiance+by+Rachel/data=!4m7!3m6!1s0x886ca4c124e4e981:0xcc99082989c2190f!8m2!3d39.6888257!4d-86.4212668!16s%2Fg%2F11hbvbyrmm!19sChIJgenkJMGkbIgRDxnCiSkImcw,Radiance by Rachel,5.0,8,Massage therapist,"5061 Macaferty St, Plainfield, IN 46168, United States","MHQH+GF Plainfield, Indiana, USA",https://radiancebyrachelstudio.square.site/,+1 317-341-4163,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8D5nOuf4_f-FDwNqkMPbO8RB-OsKNL-5UGh7P=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:16.501Z,Closed,10 am–4 pm,10 am–5 pm,Closed,1–7 pm,10 am–4 pm,9 am–2:30 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Milan+Laser+Hair+Removal/data=!4m7!3m6!1s0x886ca5009298caad:0x2fe32c5173575469!8m2!3d39.7185714!4d-86.3567118!16s%2Fg%2F11h0bn0xjd!19sChIJrcqYkgClbIgRaVRXc1Es4y8,Milan Laser Hair Removal,5.0,555,Laser hair removal service,"2656 E Main St, Plainfield, IN 46168, United States","PJ9V+C8 Plainfield, Indiana, USA",https://www.milanlaserindy.com/?utm_source=gmb&utm_medium=yext,+1 463-221-4847,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7vITBmqSRXk2iyic77Zh1y79D0So1EvoopN9Iy2wk8-70FAvbjLFqQteuoFdKqs2a6X1jl8iaJSd73yDnLTN7VGQfTA380Ym8Y2BQ87qpaPga6y5d6fAC-6TkQwXwRN_s3EStnw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:21.382Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,9 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Stafford+Pointe+Family+Physicians/data=!4m7!3m6!1s0x886ca466db37363b:0x74f235b70f86b69b!8m2!3d39.6912891!4d-86.3722864!16s%2Fg%2F1w3w3sh6!19sChIJOzY322akbIgRm7aGD7c18nQ,Stafford Pointe Family Physicians,3.2,9,Medical clinic,"1100 Southfield Dr # 1210, Plainfield, IN 46168, United States","MJRH+G3 Plainfield, Indiana, USA",https://www.hendricks.org/locations/stafford-pointe-family-physicians,+1 317-839-7741,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMdPbowKCeu2T2jiPS6REAK3-UPXC5haUCqfE_b=w408-h350-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:26.256Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/Bloom+Counseling+Services/data=!4m7!3m6!1s0x886ca4845ec5eae5:0x12906b649e7d3b45!8m2!3d39.710538!4d-86.3789823!16s%2Fg%2F11lgzdj206!19sChIJ5erFXoSkbIgRRTt9nmRrkBI,Bloom Counseling Services,5.0,4,Mental health service,"1660 E Main St #107b, Plainfield, IN 46168, United States","PJ6C+6C Plainfield, Indiana, USA",http://bloomcounselingservices.net/,+1 317-286-6701,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4fKP5h9ciVE8fQv30YnHeUjyoPfwZPA4Nm8OD=w408-h613-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:31.177Z,11 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,8 am–4 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Indy+Esthetician/data=!4m7!3m6!1s0x886ca57efabbdbb5:0x1adea0705934bc65!8m2!3d39.7202384!4d-86.3542629!16s%2Fg%2F11jv51py5k!19sChIJtdu7-n6lbIgRZbw0WXCg3ho,The Indy Esthetician,4.7,40,Facial spa,"2680 E Main St Suite 334, Plainfield, IN 46168, United States","PJCW+37 Plainfield, Indiana, USA",https://theindyesthetician.square.site/,+1 317-908-2609,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipN64RxCIDK_EGz65npQ1H6zhx_IuPPUF-Ye-x3O=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:36.177Z,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,9 am–12 pm,,,
"https://www.google.com/maps/place/Mission+Health+%26+Wellness,+LLC/data=!4m7!3m6!1s0x886cbbab58626e63:0xc625b3c91012a2d5!8m2!3d39.7655029!4d-86.4006687!16s%2Fg%2F11sn_4r3hm!19sChIJY25iWKu7bIgR1aISEMmzJcY","Mission Health & Wellness, LLC",5.0,59,Wellness center,"192 N Avon Ave #300, Avon, IN 46123, United States","QH8X+6P Avon, Indiana, USA",http://www.missionhw.com/,+1 317-932-9355,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMHmlLi8UsvkLRInggsaPyjbdVdKYFkqvBcFJYn=w408-h305-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:41.362Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Massage+Envy/data=!4m7!3m6!1s0x886ca434ede9d325:0x3c792e82f0eb0ac9!8m2!3d39.716218!4d-86.3537512!16s%2Fg%2F11gzb1wh4!19sChIJJdPp7TSkbIgRyQrr8IIueTw,Massage Envy,4.1,89,Massage spa,"2683 E Main St #111, Plainfield, IN 46168, United States","PJ8W+FF Plainfield, Indiana, USA",https://locations.massageenvy.com/indiana/plainfield/2683-e-main-st.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,+1 317-839-6000,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqCz1Uf_rTpoOEpCh-Xh2dkdQWjIhbPFCOTwcPKNdyAqASMQ9BjNO-dhg1mYPx-DeTgLBkRI02_m2e0vQvtOa2UbNXyJ0848hsCvo_a6Oenu3AUdnVs6aeZcHBv0dXNkkhA3Toa0Ndscus=w408-h494-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:46.301Z,9 am–6 pm,9 am–9 pm,9 am–9 pm,8 am–9 pm,9 am–9 pm,9 am–9 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Hendricks+Therapy/data=!4m7!3m6!1s0x886cb9e4a8417fad:0x41196fdb47bfd55f!8m2!3d39.6722054!4d-86.3677829!16s%2Fg%2F1tfvtpkh!19sChIJrX9BqOS5bIgRX9W_R9tvGUE,Hendricks Therapy,3.1,50,Mental health service,"6291 Cambridge Way Suite 200, Plainfield, IN 46168, United States","MJCJ+VV Plainfield, Indiana, USA",http://hendrickstherapy.com/,+1 317-718-8436,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNtN33SyV3zWrDQDQOJiAAOefreb-_TfK83PYM7=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:51.408Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12:30 pm,Closed,,,
https://www.google.com/maps/place/VCA+Animal+Hospital+of+Plainfield/data=!4m7!3m6!1s0x886ca4518ef4bb4f:0x86b111e69c791305!8m2!3d39.7135146!4d-86.3698402!16s%2Fg%2F1tcty94c!19sChIJT7v0jlGkbIgRBRN5nOYRsYY,VCA Animal Hospital of Plainfield,3.9,58,Animal hospital,"2324 E Main St, Plainfield, IN 46168, United States","PJ7J+C3 Plainfield, Indiana, USA",https://vcahospitals.com/animal-hospital-plainfield?utm_source=maps&utm_medium=organic&utm_campaign=AU_1082,+1 317-268-2940,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYD3-kp8mdd-8PPqOuxYA8nHuYnFNRUtgxiMs1=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:46:56.608Z,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Healing+Connections+Therapy/data=!4m7!3m6!1s0x886ca5020b7eaef3:0x8014a36749eb7ecd!8m2!3d39.7261653!4d-86.3912221!16s%2Fg%2F11k97l5g4s!19sChIJ865-CwKlbIgRzX7rSWejFIA,Healing Connections Therapy,,,Counselor,"7435 Lombardi Dr, Plainfield, IN 46168, United States","PJG5+FG Plainfield, Indiana, USA",http://healingconnectionsindiana.com/,+1 317-995-0328,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z3I5Acm9LVuQIVOHcENQiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.97057&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:47:01.422Z,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Infusion+Center+Of+Indiana/data=!4m7!3m6!1s0x886b1739252d540b:0x964991b710881737!8m2!3d39.5572883!4d-85.7803599!16s%2Fg%2F11p4ckq13g!19sChIJC1QtJTkXa4gRNxeIELeRSZY,Infusion Center Of Indiana,5.0,1,Medical Center,"2150 Intelliplex Dr Suite 134- B, Shelbyville, IN 46176, United States","H649+WV Shelbyville, Indiana, USA",https://www.infusionindiana.com/,+1 317-428-2075,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOz4L4qAnfykDCLjdQcXUAyGiqfMaGZZVPwAmgg=w408-h310-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:47:06.420Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Hope+Counseling+Solutions/data=!4m7!3m6!1s0x886ca5cb1302487b:0xefb627cceab37db7!8m2!3d39.720259!4d-86.354284!16s%2Fg%2F11d_z860vn!19sChIJe0gCE8ulbIgRt32z6swntu8,Hope Counseling Solutions,,,Mental health clinic,"2680 E Main St #206, Plainfield, IN 46168, United States","PJCW+47 Plainfield, Indiana, USA",http://www.hopecounselingsolutions.com/,+1 317-961-8366,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPE6LgNlkS3p_pQHVcIChrg7_Abw3wCjnoDn7GR=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:47:11.498Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,,,
https://www.google.com/maps/place/Bright+Chiropractic/data=!4m7!3m6!1s0x886ca5b54a9584a9:0xfbdc896c3a41f9ca!8m2!3d39.718954!4d-86.359276!16s%2Fg%2F1tff8b_4!19sChIJqYSVSrWlbIgRyvlBOmyJ3Ps,Bright Chiropractic,4.8,18,Chiropractor,"144 N Perry Rd, Plainfield, IN 46168, United States","PJ9R+H7 Plainfield, Indiana, USA",http://www.brightchiro.net/,+1 317-839-3900,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOU0OynTMxXjKSbg9-XBxPl7dMjoo0o8K5nQhbc=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:47:16.417Z,Closed,"8:30 am–12 pm, 2–6 pm",Closed,"8:30 am–12 pm, 2–6 pm",8:30 am–12 pm,Closed,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/New+Beginnings+Therapy+Solutions+LLC/data=!4m7!3m6!1s0x886ca58d824dbbc5:0x847ba58bfa2e45a9!8m2!3d39.7151598!4d-86.3568008!16s%2Fg%2F11qmr941_4!19sChIJxbtNgo2lbIgRqUUu-oule4Q,New Beginnings Therapy Solutions LLC,,,Psychotherapist,"230 Perry Rd #1039, Plainfield, IN 46168, United States","PJ8V+37 Plainfield, Indiana, USA",https://newbeginningstherapysolutions.com/,+1 317-406-0784,Closed ⋅ Opens 6 pm Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1C2tnw_XUv-01VQIV_skWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.36&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Plainfield+Indianapolis+IN/@39.7024855,-86.4040478,14z",2025-09-28T23:47:21.392Z,Closed,Closed,6–8 pm,6–8 pm,5–8 pm,9 am–2 pm,9 am–2 pm,LGBTQ+ friendly,,true
https://www.google.com/maps/place/Cancer+Center/data=!4m7!3m6!1s0x886caf7f1449a445:0xb5f74d90aabca586!8m2!3d39.7643279!4d-86.3768239!16s%2Fg%2F1tx162vv!19sChIJRaRJFH-vbIgRhqW8qpBN97U,Cancer Center,5.0,2,Medical clinic,"8244 E US Hwy 36 # A, Avon, IN 46123, United States","QJ7F+P7 Avon, Indiana, USA",,+1 317-272-3636,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s3bhvVDwnNcSVvxg3sPBKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.16849&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Avon+Indianapolis+IN/@39.7630508,-86.38112,14z",2025-09-28T23:47:32.282Z,,,,,,,,,,
