placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/San+Jose+Gardens/data=!4m7!3m6!1s0x88e5c9985c2ad61f:0xa3ba83ad0fa40cd0!8m2!3d30.2549002!4d-81.6222897!16s%2Fg%2F11fr3pydvn!19sChIJH9YqXJjJ5YgR0AykD62DuqM,San Jose Gardens,4.3,28,Assisted living facility,"3760 Dupont Ave, Jacksonville, FL 32217, United States","793H+X3 San Jose, Jacksonville, FL, USA",http://sanjosegardensmemorycare.com/,+1 904-739-3500,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipOQiQBsaUwjKLJcKsKYrCRcgfl5mgEXI31iivlk=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:45.771Z,,,,
https://www.google.com/maps/place/Encompass+Health+Rehabilitation+Hospital+of+Jacksonville/data=!4m7!3m6!1s0x88e5cba8be8db1dd:0xade19d49575115ad!8m2!3d30.242453!4d-81.5187378!16s%2Fg%2F11rz2j9q9z!19sChIJ3bGNvqjL5YgRrRVRV0md4a0,Encompass Health Rehabilitation Hospital of Jacksonville,4.5,101,Rehabilitation center,"11595 Burnt Mill Rd, Jacksonville, FL 32256, United States","6FRJ+XG Deerwood, Jacksonville, FL, USA",https://www.encompasshealth.com/locations/jacksonville-rehab?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 904-596-5000,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlPg1UgppIRpJLfkUT3N9t3dtdeYgR1z3-DdDZk8Y44TWcBnbc7pbBCgNFfBRq438J-8viQK2lhLRyVHzVFcuyBJRQT_XGF1vqszl8nQFD_04II8zt6U1JQgfCBlFKh6_4_JY4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:50.805Z,,,,
https://www.google.com/maps/place/Granny+NANNIES+%7C+Senior+Home+Care+Jacksonville/data=!4m7!3m6!1s0x88e5ca59d10c2ccd:0x69e1b6bdd718bc5e!8m2!3d30.2226057!4d-81.5672737!16s%2Fg%2F1tghdzbb!19sChIJzSwM0VnK5YgRXrwY17224Wk,Granny NANNIES | Senior Home Care Jacksonville,4.8,29,Home health care service,"8130 Baymeadows Cir W STE 110, Jacksonville, FL 32256, United States","6CFM+23 Baymeadows, Jacksonville, FL, USA",https://grannynannies.com/jacksonville,+1 904-731-2100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNxhaWS4l_X6QKLKULUX4_sR0Oh4ZS65mMN-QKP=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:08:56.277Z,,,,
https://www.google.com/maps/place/Riverwood+Center/data=!4m7!3m6!1s0x88e5b5ef5a6139a1:0x74aa6642d576044f!8m2!3d30.274363!4d-81.591961!16s%2Fg%2F1tgn5kct!19sChIJoTlhWu-15YgRTwR21UJmqnQ,Riverwood Center,4.1,214,Nursing home,"2802 Parental Home Rd, Jacksonville, FL 32216, United States","7CF5+P6 Sans Souci, Jacksonville, FL, USA",https://riverwoodrehabcenter.com/,+1 904-721-0088,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO-08ZgZvAnAay_SenqU858m_Sc1b4uJvHcBGLg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:01.315Z,,,,
https://www.google.com/maps/place/Kindred+Hospital+North+Florida/data=!4m7!3m6!1s0x88e5d752cee591d9:0x4eb8e9986d182355!8m2!3d29.9878024!4d-81.6817644!16s%2Fm%2F04g3p1t!19sChIJ2ZHlzlLX5YgRVSMYbZjpuE4,Kindred Hospital North Florida,4.2,253,Hospital,"801 Oak St, Green Cove Springs, FL 32043, United States","X8Q9+47 Green Cove Springs, Florida, USA",https://www.kindredhospitals.com/locations/florida/north-florida,+1 904-284-9230,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOIsochx_1f7jOpWr4AGVbWib7lfQjoNHzBr78=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:06.358Z,,,,
https://www.google.com/maps/place/Caring+Hands+Homecare/data=!4m7!3m6!1s0x88e5b78de8c08cf1:0x5e1ea93f1c93e7a6!8m2!3d30.2604627!4d-81.6226242!16s%2Fg%2F11pz199twc!19sChIJ8YzA6I235YgRpueTHD-pHl4,Caring Hands Homecare,5.0,3,Home health care service,"6034 Chester Ave Ste108, Jacksonville, FL 32217, United States","796G+5X San Jose, Jacksonville, FL, USA",http://caringhandshomecarellc.org/,+1 800-731-0320,Closed ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/p/AF1QipPqY93cNdczkE-OnMk1YxqVUN8F4b4I_Z1aDjwa=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:11.223Z,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x88e5b76118467c77:0x5e9794d1e644b9d3!8m2!3d30.2628882!4d-81.6246866!16s%2Fg%2F11xfsthdm4!19sChIJd3xGGGG35YgR07lE5tGUl14,HomeWell Care Services,,,Home health care service,"3733 University Blvd W Suite 218, Jacksonville, FL 32217, United States","797G+54 Pine Forest, Jacksonville, FL, USA",https://homewellcares.com/in-home-care-fl-southeast-jacksonville-fl260/,+1 904-717-8398,"Open 24 hours

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5hmoQOwaLYlGyCaepEdtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.16925&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:16.180Z,,,,
https://www.google.com/maps/place/A+Care+Connection/data=!4m7!3m6!1s0x88e449cc3b51d5f3:0xdcf76a1133d1aecc!8m2!3d30.2314731!4d-81.5120828!16s%2Fg%2F11bxjkvltg!19sChIJ89VRO8xJ5IgRzK7RMxFq99w,A Care Connection,4.5,22,Home health care service,"11512 Lake Mead Ave Suite 402, Jacksonville, FL 32256, United States","6FJQ+H5 Deerwood, Jacksonville, FL, USA",https://acareconnection.com/,+1 904-899-5520,,https://lh3.googleusercontent.com/p/AF1QipNFN-8l_zvA4XAbmRYCEFQ2I2cXPDaCqLRDYOgW=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:21.263Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Jacksonville+Center+for+Grief+and+Loss/data=!4m7!3m6!1s0x88e5cb4c687f308b:0xf9bffeea5b1e42a5!8m2!3d30.318249!4d-81.5127716!16s%2Fg%2F11qp_mq6vn!19sChIJizB_aEzL5YgRpUIeW-r-v_k,Jacksonville Center for Grief and Loss,5.0,4,Mental health clinic,,,http://www.jaxgrief.com/,+1 669-272-8036,Closed ⋅ Opens 5 pm Thu,https://lh3.googleusercontent.com/p/AF1QipNBCHJtrlic0_RCmja5K5w7fc1CrTHnMAbBjhyz=w408-h510-k-no,true,5–8 pm,5–8 pm,Closed,9 am–8 pm,9 am–8 pm,5–8 pm,5–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:26.184Z,,,,
https://www.google.com/maps/place/Cypress+Village/data=!4m7!3m6!1s0x88e44a76a0158265:0xd44ead5d71b43f75!8m2!3d30.2533864!4d-81.4553686!16s%2Fg%2F1vq9n2sq!19sChIJZYIVoHZK5IgRdT-0cV2tTtQ,Cypress Village,4.2,477,Retirement community,"4600 Middleton Park Cir E, Jacksonville, FL 32224, United States","7G3V+9V Southside, Jacksonville, FL, USA",https://cypressvillageretirement.com/?utm_source=google&utm_medium=organic&utm_campaign=gdseo_gmb_aug2020,+1 904-507-4962,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPYMbRUcJaUtT3VXVPsmI8t-zh27glcD_Z3d7vH=w434-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:31.307Z,,,,
https://www.google.com/maps/place/HarmonyCares+Medical+Group/data=!4m7!3m6!1s0x88e5ca094984f4c1:0xa17b38a69bb33904!8m2!3d30.251821!4d-81.5885431!16s%2Fg%2F1vtzj0hw!19sChIJwfSESQnK5YgRBDmzm6Y4e6E,HarmonyCares Medical Group,2.7,38,Home health care service,"4348 Southpoint Blvd # 100, Jacksonville, FL 32216, United States","7C26+PH Southpoint, Jacksonville, FL, USA",https://harmonycares.com/service-areas/florida/jacksonville/?utm_source=gmb&utm_medium=yext&utm_campaign=jacksonville,+1 904-281-1915,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EaWD6FNZAVaO1EHzhu2Yng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.0317&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:36.309Z,,,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+South+Jacksonville/data=!4m7!3m6!1s0x88e5b61f77102b09:0x173d414e83e728ca!8m2!3d30.262869!4d-81.624685!16s%2Fg%2F11btmb_ypn!19sChIJCSsQdx-25YgRyijng05BPRc,Visiting Angels Senior Home Care South Jacksonville,4.4,20,Home help service agency,"3733 University Blvd W # 212, Jacksonville, FL 32217, United States","797G+44 Pine Forest, Jacksonville, FL, USA",http://www.visitingangels.com/southjax/home/?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 904-891-5943,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S5hmoQOwaLYlGyCaepEdtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.48373&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:41.629Z,,,,
https://www.google.com/maps/place/Baptist+Medical+Center/data=!4m7!3m6!1s0x88e5ccc06360e1ff:0x29ea989f391a42df!8m2!3d30.1386581!4d-81.5352863!16s%2Fg%2F11g9dz_11z!19sChIJ_-FgY8DM5YgR30IaOZ-Y6ik,Baptist Medical Center,2.7,3,Medical clinic,"14546 Old St Augustine Rd, Jacksonville, FL 32258, United States","4FQ7+FV Southside, Jacksonville, FL, USA",https://www.baptistjax.com/locations/baptist-medical-center-jacksonville,+1 904-720-0799,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B6AFjRgBqZqGVJGoFKtGpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.32088&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:46.750Z,,,,
https://www.google.com/maps/place/Ronald+McDonald+House/data=!4m7!3m6!1s0x88e5b7091493faad:0xb942037532cad4d0!8m2!3d30.3117543!4d-81.6627743!16s%2Fg%2F1tfbtpx7!19sChIJrfqTFAm35YgR0NTKMnUDQrk,Ronald McDonald House,4.9,202,Non-profit organization,"824 Childrens Way, Jacksonville, FL 32207, United States","886P+PV Urban Core, Jacksonville, FL, USA",http://www.rmhcjacksonville.org/,+1 904-807-4663,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npqt8no1vCIhbqXQ-x0TmLgGm_hZEojaX2vsS-GDK6nMBX1b-_qUOUUm7duqctNhF_3C-XRkbmk8675ctD-_s_wPufjT2vZqQJazwiMtUMGh0D8NKfK_D-JTPCo9cIYDMcWglKi=w408-h449-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:51.671Z,,,,
https://www.google.com/maps/place/Apex+Home+Healthcare/data=!4m7!3m6!1s0x88e5b9d523561b95:0xc4b585479cbfa066!8m2!3d30.317129!4d-81.6782291!16s%2Fg%2F1262hqtn8!19sChIJlRtWI9W55YgRZqC_nEeFtcQ,Apex Home Healthcare,3.0,4,Home health care service,"751 Oak St #410, Jacksonville, FL 32204, United States","888C+VP Riverside, Jacksonville, FL, USA",https://lhcgroup.com/locations/st-vincents-home-health/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=St._Vincent%27s_Home_Health_Jacksonville_FL_32204,+1 904-389-7385,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JwcxSGp_8gD36qaaiIW6Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.16461&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:09:56.514Z,,,,
"https://www.google.com/maps/place/Choice+Matters+Home+Healthcare,+Inc./data=!4m7!3m6!1s0x88e5ca8e346c6e25:0x64d727de25a1fe2d!8m2!3d30.3099171!4d-81.6158284!16s%2Fg%2F119txrwvc!19sChIJJW5sNI7K5YgRLf6hJd4n12Q","Choice Matters Home Healthcare, Inc.",4.9,65,Home health care service,"4741 Atlantic Blvd d, Jacksonville, FL 32207, United States","895M+XM Empire Point, Jacksonville, FL, USA",http://www.choicemattershhc.com/,+1 904-680-1256,"Closed ⋅ Opens 9 am Thu

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNQVnYfewNMMs8VtWLtOxHtABkSrFGNCvBoijxj=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:01.759Z,,,,
https://www.google.com/maps/place/PAM+Health+Specialty+Hospital+of+Jacksonville/data=!4m7!3m6!1s0x88e5b7317cce9c17:0x57dbc745c0a868dd!8m2!3d30.2715598!4d-81.6153244!16s%2Fg%2F11pyc3j490!19sChIJF5zOfDG35YgR3WiowEXH21c,PAM Health Specialty Hospital of Jacksonville,3.7,95,Hospital,"4901 Richard St, Jacksonville, FL 32207, United States","79CM+JV Englewood, Jacksonville, FL, USA",https://pamhealth.com/hospitals/pam-health-specialty-hospital-of-jacksonville/,+1 904-425-0500,"Closed ⋅ Opens 9 am Thu

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZfw4TrH6Oy9scnic7rAEUsZ1s_93qa0HwdKIEgQ-qyBltkL2E1BluleLA3RCpGRN-BeomLJV6o1g2q7JoMx116-RrfShFxIb3G8XiEITtOR2rR9DsymE53JwFUQPvoKfMrSw=w506-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:06.691Z,,,,
https://www.google.com/maps/place/Vivo+Healthcare+Orange+Park/data=!4m7!3m6!1s0x88e5c61219435d79:0xa47e15db2fd1f59d!8m2!3d30.1860305!4d-81.707988!16s%2Fg%2F1vs5xjv_!19sChIJeV1DGRLG5YgRnfXRL9sVfqQ,Vivo Healthcare Orange Park,3.2,118,Nursing home,"570 Wells Rd, Orange Park, FL 32073, United States","57PR+CR Orange Park, Florida, USA",http://vivohcorangepark.com/,+1 904-264-3912,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr2KqiwXijjlfhC4waviPTqOzugqs6G3g5IZOSrf7hKSJ-PJAEZQwoEsC6GRZ4ygOuVSRf0SAvvo7NlCrGix53w8cM-vwvhLs3REsSEZjPldW5wvZdILr4epkxJDva_Z48V5CsKOw=w460-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:11.816Z,,,,
https://www.google.com/maps/place/Ascension+St.+Vincent%27s+Lung+Institute+-+Riverside/data=!4m7!3m6!1s0x88e5b78060bf87d7:0x8a2a3fb16a81560f!8m2!3d30.3084115!4d-81.6894368!16s%2Fg%2F11f4xz7st1!19sChIJ14e_YIC35YgRD1aBarE_Koo,Ascension St. Vincent's Lung Institute - Riverside,4.7,364,Pulmonologist,"3 Shircliff Way STE 625, Jacksonville, FL 32204, United States","8856+96 Riverside, Jacksonville, FL, USA",https://healthcare.ascension.org/locations/florida/fljac/jacksonville-ascension-st-vincents-riverside/departments/dillon-building/lung-institute?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 904-308-6900,"Closed ⋅ Opens 8:30 am Thu

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPa79d134f4_CPfi5fT9VoyqC1Zc-R0D4KpgJkq=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:16.852Z,,,,
https://www.google.com/maps/place/AccentCare+Home+Health/data=!4m7!3m6!1s0x88e5b73ff6126ed9:0x76a194432f5c05e5!8m2!3d30.317889!4d-81.6628958!16s%2Fg%2F11h8z11zr0!19sChIJ2W4S9j-35YgR5QVcL0OUoXY,AccentCare Home Health,,,Home health care service,"841 Prudential Dr #1232, Jacksonville, FL 32207, United States","889P+5R Downtown, Jacksonville, FL, USA",https://www.accentcare.com/,+1 904-674-0860,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MzBovjyefTKlyq6FjYy2fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.82112&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:19.899Z,,,,
https://www.google.com/maps/place/Jacksonville+Nursing+and+Rehab+Center/data=!4m7!3m6!1s0x88e5bac873a78347:0xd4626c735b834208!8m2!3d30.437779!4d-81.7144735!16s%2Fg%2F1thvhrqk!19sChIJR4Onc8i65YgRCEKDW3NsYtQ,Jacksonville Nursing and Rehab Center,3.7,89,Rehabilitation center,"4134 Dunn Ave, Jacksonville, FL 32218, United States","C7QP+46 Northside, Jacksonville, FL, USA",https://www.jacksonvillenursingandrehab.com/,+1 904-766-2297,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOeQMPJ8ZIdx-azLI6EwE_5uqiJ1_5HODbHbWF2=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:24.810Z,,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88e45555c5c68cb3:0x3f435c89d648aeb7!8m2!3d30.6295627!4d-81.4701384!16s%2Fg%2F1264hykmm!19sChIJs4zGxVVV5IgRt65I1olcQz8,VITAS Healthcare,3.0,4,Hospice,"960194 Gateway Blvd STE 102, Fernandina Beach, FL 32034, United States","JGHH+RW Fernandina Beach, Florida, USA",https://www.vitas.com/locations-search/jacksonville/fernandina-beach-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=SAT2001&y_source=1_ODcxOTIzMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 904-491-1759,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPrKdMAfkYuJ5a0-JYBRvXRfPZAYp5guW8Tva6m=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:30.037Z,,,,
https://www.google.com/maps/place/The+PACE+Place/data=!4m7!3m6!1s0x88e5b9d9c193dcd7:0x2e6639971c88111e!8m2!3d30.3132547!4d-81.7410705!16s%2Fg%2F11j8m1720x!19sChIJ19yTwdm55YgRHhGIHJc5Zi4,The PACE Place,2.6,10,Home health care service,"5450 Ramona Blvd, Jacksonville, FL 32205, United States","8775+8H Normandy, Jacksonville, FL, USA",http://thepaceplace.org/,+1 904-428-0400,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipOaukgaOBvs5GDSLlASRVxTaEP9XIKg4rbqWcqT=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:35.088Z,,,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x88e5ca413ac50711:0x716e4d5e03214c8c!8m2!3d30.1844302!4d-81.7121548!16s%2Fg%2F11bxf3479s!19sChIJEQfFOkHK5YgRjEwhA15NbnE,CenterWell Home Health,4.5,63,Home health care service,"350 Corporate Way Ste 250, Orange Park, FL 32073, United States","57MQ+Q4 Orange Park, Florida, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-orange-park/?utm_source=Organic&utm_medium=GBP,+1 904-731-3515,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPwomifqUGIFaclue7NENKndd4e9qO4Xy-nSmt6=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:40.320Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Haven+--+Orange+Park+Attic+Resale+Store/data=!4m7!3m6!1s0x88e5c4657c22c9fb:0xab670dea8e82b865!8m2!3d30.1424313!4d-81.7654298!16s%2Fg%2F11gbfrkxy1!19sChIJ-8kifGXE5YgRZbiCjuoNZ6s,Haven -- Orange Park Attic Resale Store,4.4,153,Store,"821 Blanding Blvd #6203, Orange Park, FL 32065, United States","46RM+XR Orange Park, Florida, USA",http://beyourhaven.org/how-you-can-help/attic-resale-stores/,+1 904-215-7130,"Closed ⋅ Opens 9 am Thu

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogyImOPCAcM6GSIWQp_dtX0JpKuc8hdc1IGcN7TQlA6S2zj5YfG0MVEh1fx-K1_vQMd6Pf0KyE6mbw9G1pA83roJEW3erMjx18hK5DDfcLHESuveDqK76EY8--htHE1Qfz4Sf-_p3bemU=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:45.429Z,,,,
https://www.google.com/maps/place/Dr.+Ana+Sanchez/data=!4m7!3m6!1s0x88e5c97da6aaaaab:0x67481454ca85b2e0!8m2!3d30.2045043!4d-81.6052191!16s%2Fg%2F11rwxfwl4l!19sChIJq6qqpn3J5YgR4LKFylQUSGc,Dr. Ana Sanchez,,,Family practice physician,"4266 Sunbeam Rd, Jacksonville, FL 32257, United States",,,+1 904-268-5200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ybtpOoQn2T4pIFY1EqzUyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.7278&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:48.727Z,,,,
https://www.google.com/maps/place/The+Windsor+at+San+Pablo/data=!4m7!3m6!1s0x88e44a22e708e465:0x27c08411234109b4!8m2!3d30.2738571!4d-81.4415695!16s%2Fg%2F11bbwpbkl1!19sChIJZeQI5yJK5IgRtAlBIxGEwCc,The Windsor at San Pablo,4.5,38,Assisted living facility,"4000 San Pablo Pkwy, Jacksonville, FL 32224, United States","7HF5+G9 Beach Haven, Jacksonville, FL, USA",https://www.legendseniorliving.com/Find-a-Community/florida/the-windsor-at-san-pablo.html,+1 904-420-3785,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNVcUyAvdOtdmcagCn2K5f5AKFpkjFg7O1yWMUW=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Fruit+Cove+Jacksonville+FL/@30.1110746,-81.641758,14z",2025-09-18T00:10:53.559Z,,,,
