placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Kathy%27s+Lift+Truck+%26+Lighting+Services/data=!4m7!3m6!1s0x808e1858497f92a3:0xefd8d867e683c7b0!8m2!3d37.0199611!4d-121.767749!16s%2Fg%2F1tg6kskx!19sChIJo5J_SVgYjoARsMeD5mfY2O8,Kathy's Lift Truck & Lighting Services,5.0,2,Electrical installation service,"590 Hazel Dell Rd, Watsonville, CA 95076, United States","269J+XW Watsonville, California, USA",http://kathyslifttruck.com/,+1 831-724-8802,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5JTJEExoAD1xdbw5bMUUzGDkVP9Sh8tKC0S4yAAqzFiqFbsxrB8bj7YutzPqevK0_W3PV8Z3k2svMMWSLqwbTxw-DJ6k5Sv3FfbuOFn-Kjj1yrdPMpUJsZD0Mp3gbmhNtNd6i=w408-h306-k-no,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:58:50.641Z,,,,
https://www.google.com/maps/place/Freedom+Ace+Hardware/data=!4m7!3m6!1s0x808e1a5aa41348bf:0xa7af8c27f7f24c33!8m2!3d36.9350352!4d-121.7719931!16s%2Fg%2F1tz76655!19sChIJv0gTpFoajoARM0zy9yeMr6c,Freedom Ace Hardware,4.5,102,Hardware store,"1820 Freedom Blvd, Freedom, CA 95019, United States","W6PH+26 Freedom, California, USA",https://centralcoastace.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=15758,+1 831-724-4740,"Open · Closes 6 pm

Confirmed by this business 2 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hFhA9WfA_GQwp5Ursnn2qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.20213&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:58:55.716Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up",,
https://www.google.com/maps/place/Honeylux+Coffee/data=!4m7!3m6!1s0x808e1b8fc88755f1:0xf7e1223925d521e9!8m2!3d36.9337332!4d-121.7855575!16s%2Fg%2F11p660yb5q!19sChIJ8VWHyI8bjoAR6SHVJTki4fc,Honeylux Coffee,4.8,155,Coffee shop,"45 Aviation Way Suite 4B, Watsonville, CA 95076, United States","W6M7+FQ Watsonville, California, USA",https://honeyluxcoffee.com/,,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqqZkMKdLiFHOokkokqE8H-H6H0O1jadWr6or94_xaDlceLUblgNXWZPsNqt3lFIATHvT7WW1Xd34k7FeyDV7KaE-k9sgw0ic_QXgUWvf0wJ8hBfdK8mZkDQNQN5_XtNpqtV4yQw=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:00.779Z,,· Dine-in · Takeaway · Delivery,,
https://www.google.com/maps/place/Fernando%27s+Muffler+Shop/data=!4m7!3m6!1s0x808e1b33e5c66389:0xcd811df3b6f4bcbb!8m2!3d36.9243885!4d-121.7631016!16s%2Fg%2F1tfw3814!19sChIJiWPG5TMbjoARu7z0tvMdgc0,Fernando's Muffler Shop,4.8,88,Muffler shop,"1381 Freedom Blvd, Watsonville, CA 95076, United States","W6FP+QQ Watsonville, California, USA",,+1 831-761-5749,Closes soon · 2:30 pm · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzFLP8Mf-iqHQ7L9ByQ4jkObFPx84TMcdDhFqHZLH73JtBI3JbwW6Gybelut04gqedk49poHmV5o6X4x4M9WZdOck6YlnSjX70p66JUTgLnfQS83WMHZNYg5EbNHJL9DVkS9nk0=w513-h240-k-no,true,8 am–2:30 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:05.773Z,,· In-store pick-up,,
https://www.google.com/maps/place/Auto+Care+Towing/data=!4m7!3m6!1s0x808e1adf50556551:0x2cc274caa63de2c9!8m2!3d36.90864!4d-121.76567!16s%2Fg%2F1tsyp_xh!19sChIJUWVVUN8ajoARyeI9psp0wiw,Auto Care Towing,3.8,90,Towing service,"250 Kearney St, Watsonville, CA 95076, United States","W65M+FP Watsonville, California, USA",http://www.autocaretowing.com/,+1 831-728-0384,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOuz1baz2GJbI9YoDQ8NoPiUqVa_FKYDNkqXkpa=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:17.609Z,,,,
"https://www.google.com/maps/place/EFZ+Construction,+Inc./data=!4m7!3m6!1s0x808e034b973abfd5:0xe792f71301ca2af6!8m2!3d37.020334!4d-121.736331!16s%2Fg%2F11h8b3xd5l!19sChIJ1b86l0sDjoAR9irKARP3kuc","EFZ Construction, Inc.",5.0,4,General contractor,,,,+1 831-840-3615,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipOkGIsXrOGpT_wUWeJ4tJ-0ooQCme4etS5qAImj=w408-h272-k-no,true,8 am–3 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:22.472Z,,,,
https://www.google.com/maps/place/Watsonville+Pawn/data=!4m7!3m6!1s0x808e1b23d0bf704d:0xf080e6c35cb5ee73!8m2!3d36.9113674!4d-121.7578043!16s%2Fg%2F1ptyd42s0!19sChIJTXC_0CMbjoARc-61XMPmgPA,Watsonville Pawn,4.8,483,Pawn shop,"456 Main St, Watsonville, CA 95076, United States","W66R+GV Watsonville, California, USA",http://www.watsonvillepawn.com/,+1 831-768-7296,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzZj3CmF4qiXZ85QDFJ9BlUcpnIQidjcOFNzXLtfYJOenqJq2j9zd0aeXmQn1jn24-o09RYfI4VSCb8bSdXNw1PlPR9psHPz_n157ZStY2RoVfkY1cz3bCCOXjZz4eDPrOwoJuSfaSKtHU=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:27.435Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/NAPA+Auto+Parts+-+Watsonville/data=!4m7!3m6!1s0x808e1a66d8bede7b:0xaf2d7e39e687742!8m2!3d36.930608!4d-121.790653!16s%2Fg%2F11btrs24h8!19sChIJe96-2GYajoARQndonuPX8go,NAPA Auto Parts - Watsonville,3.8,86,Auto parts store,"3 Hangar Way, Watsonville, CA 95076, United States","W6J5+6P Watsonville, California, USA",https://www.napaonline.com/en/CA/Watsonville/store/39834?cid=pl_gpc_google_dac_39834_ao,+1 831-536-4848,"Open · Closes 5 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMLsya0GazHYJ6XzAVMPOeW_8BtKCyK7t9yCWSa=w408-h286-k-no,true,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:32.670Z,,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Garden+Center/data=!4m7!3m6!1s0x808e1bc5eb5a5f25:0x27c8b3eb69b56d3d!8m2!3d36.9321463!4d-121.777205!16s%2Fg%2F11r0p4slnq!19sChIJJV9a68UbjoARPW21aeuzyCc,Garden Center,1.0,2,Garden center,"355 S Green Valley Rd, Watsonville, CA 95076, United States","W6JF+V4 Watsonville, California, USA",https://www.homedepot.com/l/Watsonville/CA/Watsonville/95076/1069/garden-center?emt=GCGMBGoogleMaps,+1 831-786-9877,"Open · Closes 10 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQOOdbJB-aqMiHmG7BR9e240JuW8EZE7s5rxzafekl3eK4bIhkF_8wORx_cYAn36l7ho0Gtx7QNK2wR5ExhywaHb_QozOGoqF7jel6pcUBnHICb6cLZbtGrrlAIFiLDzPzEikn4Q=w408-h408-k-no,true,6 am–10 pm,7 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:37.582Z,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Elecraft/data=!4m7!3m6!1s0x808e1aec43c27143:0x90055fbca698a66a!8m2!3d36.9139048!4d-121.7837238!16s%2Fg%2F12602m_vc!19sChIJQ3HCQ-wajoARaqaYprxfBZA,Elecraft,5.0,2,Electronics manufacturer,"125 Westridge Dr, Watsonville, CA 95076, United States","W678+HG Watsonville, California, USA",https://elecraft.com/,+1 831-763-4211,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gTncjCubyZA0FviGHpa6EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.14645&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:42.399Z,,,,
https://www.google.com/maps/place/Farrington+Electric/data=!4m7!3m6!1s0x808e153be4befea3:0xda2cdaecc3841c10!8m2!3d37.176714!4d-121.906267!16s%2Fg%2F1tptqvck!19sChIJo_6-5DsVjoAREByEw-zaLNo,Farrington Electric,4.8,21,Electrician,,,http://farringtonelectric.com/,+1 831-227-7177,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMxE4anII6X-A7JzYXOXYWnTaZDkwZNaUQ0NPgM=w408-h306-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:47.177Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MD+Electric/data=!4m7!3m6!1s0x2e30c0a9bf6b6911:0xae86c99daa351e2!8m2!3d37.0057201!4d-121.6222893!16s%2Fg%2F11ygxg7gbr!19sChIJEWlrv6nAMC4R4lGj2pls6Ao,MD Electric,5.0,5,Electrician,"7635 Alister Ct, Gilroy, CA 95020, United States","294H+73 Gilroy, California, USA",http://www.md-electric.org/,+1 408-314-9095,,https://lh3.googleusercontent.com/p/AF1QipOgxUUwBIvMpU-Psv23xjPg_QT9GsnswcAXmKtt=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:49.880Z,,,,
https://www.google.com/maps/place/Charles+Electric/data=!4m7!3m6!1s0x808f730eded65d67:0x1a0c65e3cfa7b0d8!8m2!3d37.608839!4d-122.3193885!16s%2Fg%2F11pz2jvrz2!19sChIJZ13W3g5zj4AR2LCnz-NlDBo,Charles Electric,5.0,13,Electric generator shop,,,https://www.charleselectrichmb.com/,+1 650-766-1000,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/p/AF1QipMrUXgiChzpV40hkV_lMSk2L75eh2graaYDzWW_=w408-h882-k-no,true,8:30 am–3:30 pm,10 am–4 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:54.853Z,LGBTQ+ friendly,· Delivery,,
https://www.google.com/maps/place/Freedom+Meat+Lockers/data=!4m7!3m6!1s0x808e1a5193321441:0xb4393411b9105c5e!8m2!3d36.9391455!4d-121.7717059!16s%2Fg%2F1v1vddzh!19sChIJQRQyk1EajoARXlwQuRE0ObQ,Freedom Meat Lockers,4.8,365,Butcher shop deli,"160 Hi Grade Ln, Freedom, CA 95019, United States","W6QH+M8 Freedom, California, USA",http://www.freedommeatlockers.com/,+1 831-724-4355,,https://lh3.googleusercontent.com/p/AF1QipPzt_gpOlIzfc4uvO75o_vjfnOyNChXd2IL8UIR=w408-h306-k-no,true,9 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T21:59:59.997Z,LGBTQ+ friendly,· Dine-in · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Mehl%27s+Colonial+Chapel/data=!4m7!3m6!1s0x808e1b22dfcf0277:0xf13a2506044a1744!8m2!3d36.9137054!4d-121.7549401!16s%2Fg%2F1vntk3mh!19sChIJdwLP3yIbjoARRBdKBAYlOvE,Mehl's Colonial Chapel,4.2,36,Funeral home,"222 E Lake Ave, Watsonville, CA 95076, United States","W67W+F2 Watsonville, California, USA",https://www.mehlschapel.com/obituaries/obituary-listings,+1 831-724-6371,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVm3AmzmL54btvGNYjJC0NbSnk_T49glCugWzpc0Jqgh2oiO_GhVUadfLHYNX07AUAM3Wa9ZEXv9OAhpI0sZf6qu-KnEUKHUVYX8_xeDR9NnQXAf1jPoryhp06Z29HkwmGPanm=w408-h279-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:02.867Z,,,,
https://www.google.com/maps/place/Cornejo+Electric/data=!4m7!3m6!1s0x8091e19b5630be87:0x74e8ebcb79edeba7!8m2!3d37.0866825!4d-121.7964255!16s%2Fg%2F11gfh8_mw5!19sChIJh74wVpvhkYARp-vtecvr6HQ,Cornejo Electric,5.0,43,Electrician,,,https://cornejoelectric.wixsite.com/my-site-2,+1 408-763-1468,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNqkvS861Db_ACQtckVm88627zDP5u5_AtQM-_7=w493-h240-k-no,true,9 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:07.622Z,,,,
https://www.google.com/maps/place/Northern+Pacific+Rentals/data=!4m7!3m6!1s0x808e198d35c7809b:0xc2d3bee212949a0e!8m2!3d36.950413!4d-121.7678491!16s%2Fg%2F11jsxhwbg5!19sChIJm4DHNY0ZjoARDpqUEuK-08I,Northern Pacific Rentals,5.0,18,Recreational vehicle rental agency,"451 Green Valley Rd, Watsonville, CA 95076, United States","X62J+5V Watsonville, California, USA",http://nprentals.net/,+1 831-713-8715,,https://lh3.googleusercontent.com/p/AF1QipOUQ8nNZ34idU_wpgXy1OufBRJqm93kGWUjBfN8=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:10.553Z,,,,
https://www.google.com/maps/place/RPI+Emergency+Services+Power+Rental/data=!4m7!3m6!1s0x8091e34723bfe113:0xfc1edd82412d2b46!8m2!3d37.0031939!4d-121.560253!16s%2Fg%2F11q4bwt9np!19sChIJE-G_I0fjkYARRistQYLdHvw,RPI Emergency Services Power Rental,4.3,23,Equipment rental agency,"420 E 9th St, Gilroy, CA 95020, United States","2C3Q+7V Gilroy, California, USA",http://www.hirerpi.com/,+1 800-916-4322,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_pgAIxcHUu_A0hILxgsEkJNOph-2B3elObXcN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:15.519Z,,,,
https://www.google.com/maps/place/Sparky+Solutions+Electrical+Contractor/data=!4m7!3m6!1s0xa21b0a29b7a3c30f:0xd7263e1fc02f0db9!8m2!3d36.724761!4d-121.643456!16s%2Fg%2F11vw_h37fq!19sChIJD8OjtykKG6IRuQ0vwB8-Jtc,Sparky Solutions Electrical Contractor,5.0,12,Electrician,,,http://www.sparkysolutionselectricalcontractor.com/,+1 831-254-8766,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxw8hWcTxaeS4-BRqppsBDEKiZbXKlrHlvcHd42px-meNDc8ahgIccTRFlrArBFEBNhwr0GRLpJFjVlFouw4zb51pNbA5nnYJLZqCuyF8mG2OEBujWeaOYZf85W_0xmF8BzfsQf=w408-h306-k-no,true,6:30 am–7 pm,Closed,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,6:30 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:20.352Z,,,,
https://www.google.com/maps/place/J.+Rivas+Electric/data=!4m7!3m6!1s0x808dfdcd9db2ed95:0xb673df1208c72d54!8m2!3d38.219187!4d-104.0019634!16s%2Fg%2F11q1pf4mdy!19sChIJle2ync39jYARVC3HCBLfc7Y,J. Rivas Electric,5.0,2,Electrician,,,,+1 831-809-0485,Closes soon · 3 pm · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOY_wSXjKx2AQDo5dXFB2Q0IlD4ePuVVgm8t_tg=w408-h359-k-no,true,7:30 am–3 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:25.194Z,,,,
https://www.google.com/maps/place/Gilroy+Generator+%26+Starter+Inc/data=!4m7!3m6!1s0x8091e3b95d949993:0xc4a7a59dd90f6f27!8m2!3d37.0062744!4d-121.5666119!16s%2Fg%2F1tx15m28!19sChIJk5mUXbnjkYARJ28P2Z2lp8Q,Gilroy Generator & Starter Inc,4.7,23,Auto repair shop,"7330 Railroad St, Gilroy, CA 95020, United States","2C4M+G9 Gilroy, California, USA",,+1 408-842-2940,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hmdc75DZRtFnhfxEgplU7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.19224&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:30.056Z,,,,
https://www.google.com/maps/place/Waveform+Electric+Inc./data=!4m7!3m6!1s0x808de70ab71e342b:0x86cab486d48097c1!8m2!3d36.6060135!4d-121.9209858!16s%2Fg%2F11knt5pyp9!19sChIJKzQetwrnjYARwZeA1Ia0yoY,Waveform Electric Inc.,4.7,12,Electrician,"1157 Forest Ave, Pacific Grove, CA 93950, United States","J34H+CJ Pacific Grove, California, USA",http://waveformelectricinc.com/,+1 831-215-1653,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOuwittf7v1b13gv5zY7ckawv32tAF9V9-kDA9A=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:34.931Z,,,,
https://www.google.com/maps/place/Petty%E2%80%99s+Generator+Service/data=!4m7!3m6!1s0x88411de9aca47a5b:0xdfe0614265c2e415!8m2!3d36.3881873!4d-121.8181792!16s%2Fg%2F11wvn9d7jf!19sChIJW3qkrOkdQYgRFeTCZUJh4N8,Petty’s Generator Service,,,Electrician,,,,+1 831-241-2311,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMPp6Wnui2E5U5_-wvIqx4UxvM_6iy0vnGuxc7I=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:39.964Z,,,,
https://www.google.com/maps/place/Avant+Electric+Inc./data=!4m7!3m6!1s0x808fcb657530cc17:0xf4fb640f0c87f168!8m2!3d37.3685686!4d-121.9611975!16s%2Fg%2F11frlbm67m!19sChIJF8wwdWXLj4ARaPGHDA9k-_Q,Avant Electric Inc.,5.0,28,Electrician,"Walsh Ave, Santa Clara, CA 95050, United States","929Q+CG Santa Clara, California, USA",https://www.avant-electric.com/,+1 408-688-1546,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOJ8i41qhu8sxvUL6nXEgfpjBe44N_KdeejRmn0=w408-h306-k-no,true,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:44.803Z,,,,
"https://www.google.com/maps/place/Oscar%27s+Electric+Services,+Inc./data=!4m7!3m6!1s0x808de58ea93306a9:0x3c5822aed6d8c723!8m2!3d36.603961!4d-121.8478823!16s%2Fg%2F11fsn80nwv!19sChIJqQYzqY7ljYARI8fY1q4iWDw","Oscar's Electric Services, Inc.",5.0,26,Electrician,"1264 Fremont Blvd #1, Seaside, CA 93955, United States","J532+HR Seaside, California, USA",http://oscarselectricservices.com/,+1 831-521-6092,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM2ZP9iZPKSX2GMnf5KGUZfnHqkX1EB7CikCAU2=w408-h408-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:49.697Z,,,,
"https://www.google.com/maps/place/Dusk+Industries+Lighting+and+Design,+LLC/data=!4m7!3m6!1s0x808dfbe29305cdfd:0x6cc077b2ac117e0!8m2!3d36.6345874!4d-121.8385166!16s%2Fg%2F11hzzr9zz3!19sChIJ_c0Fk-L7jYAR4BfBKnsHzAY","Dusk Industries Lighting and Design, LLC",5.0,1,Electrician,,,,+1 831-210-0025,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaIoYg8Q2MV5eIDIg2E5m6raiizFdgzxzwaH0mv5Jojr4PP-mWFKJdcCcLKZCnMh8hjX-Aht3-RE2jHgsl6sMjl41x9dL0XQm6Vi0XuEqP5fEAPOxwAPXrI-BeNyOGJonHC6sf7g=w408-h544-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:54.545Z,,,,
https://www.google.com/maps/place/Jorge+Partida+Electric+Inc./data=!4m7!3m6!1s0x42e707d61daef56b:0xb1837bbef4d6de01!8m2!3d36.7272015!4d-121.7766674!16s%2Fg%2F11ny0kdnjx!19sChIJa_WuHdYH50IRAd7W9L57g7E,Jorge Partida Electric Inc.,5.0,24,Electrician,,,https://www.jpelectric.co/,+1 831-288-1414,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNy0qfLiiV4hDbBSjKIq7zH9-hu7jn0rzCLE0XB=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:00:59.416Z,,,,
https://www.google.com/maps/place/Torres+Electric/data=!4m7!3m6!1s0x808df9a0c1ca9171:0x6bed0b399a341b7f!8m2!3d27.8951702!4d-106.7946554!16s%2Fg%2F11h2cl7vnl!19sChIJcZHKwaD5jYARfxs0mjkL7Ws,Torres Electric,4.7,52,Electrician,,,,+1 831-594-2570,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYRTmozP7OkBdh1sKVWemn-sVY35dnLOkdobmj=w408-h306-k-no,true,8 am–2 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:01:04.601Z,,,,
https://www.google.com/maps/place/Safety+First+Electric/data=!4m7!3m6!1s0x808e217af5a55585:0x16c8fabb91e0a15e!8m2!3d37.1408039!4d-121.6431021!16s%2Fg%2F11lmn_rddy!19sChIJhVWl9XohjoARXqHgkbv6yBY,Safety First Electric,4.9,130,Electrician,"17655 Laurel Rd, Morgan Hill, CA 95037, United States","49R4+8Q Morgan Hill, California, USA",https://www.mysafetyfirstelectric.com/,+1 669-214-4439,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPGS6rYqX_niomB0pKvi3bMFLOekq4cixAxsGgp=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Watsonville+Santa+Cruz+CA/@36.910231,-121.7568946,14z",2026-01-10T22:01:09.599Z,,,,
