placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Crumbaugh/data=!4m7!3m6!1s0x884274b6e63e775d:0x9e91f61586c38577!8m2!3d38.1975167!4d-84.8744553!16s%2Fg%2F1tkl3_lv!19sChIJXXc-5rZ0QogRd4XDhhX2kZ4,Crumbaugh,2.9,12,Real estate developer,"103 E Main St, Frankfort, KY 40601, United States","54XG+26 Frankfort, Kentucky, USA",http://www.crumbaugh.com/,+1 502-875-5211,Open · Closes 4:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvK90WFZz5Uo0PjLyf8pimeBMjDgPhk5qMsn1sDqnqykYnKCpL6IB-l8w87iLVNtZE1I2wcP8xdmUvsZCSPIN1X9MmEKYNfO14hyeS06XDmrrRajcpia1evWtZWOCrQgMDXccp=w408-h306-k-no,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:03.054Z,,,
https://www.google.com/maps/place/Woodland+Tree+Care/data=!4m7!3m6!1s0x8842138f64921475:0x56ffde13365ebbd1!8m2!3d38.2238237!4d-84.7383814!16s%2Fg%2F11w1lt38nh!19sChIJdRSSZI8TQogR0bteNhPe_1Y,Woodland Tree Care,,,Tree service,"930 Woodlake Rd, Frankfort, KY 40601, United States","67F6+GJ Frankfort, Kentucky, USA",http://woodlandtreecare.net/,+1 502-803-0879,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_sFXHDDUsdAmPvWQkQaJDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.72222&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:07.621Z,,,
https://www.google.com/maps/place/Douglas+Wheel+Alignment+And+Tire+Service/data=!4m7!3m6!1s0x88420c96738567f7:0x5ace2064fa544bcc!8m2!3d38.2093618!4d-84.8727948!16s%2Fg%2F11f08bt23s!19sChIJ92eFc5YMQogRzEtU-mQgzlo,Douglas Wheel Alignment And Tire Service,4.4,226,Tire shop,"862 Wilkinson Blvd, Frankfort, KY 40601, United States","645G+PV Frankfort, Kentucky, USA",http://frankforttire.com/,+1 502-875-3650,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVfAgvzDNzMOaqWLc90ODqrxqmdywoIeAm491oZYB0zuJ2PZ0Aq6urcWWOH8dUmGAh-F3Atu8r-TolPKUnMBF2u3ffv7j3jXwOjyzDgSe8Q7Yf25S36bfAHL_lKB8Ap4N6o_Yx=w408-h408-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:12.513Z,· In-store pick-up,,
https://www.google.com/maps/place/McDonald%27s+Lawn+%26+Landscaping/data=!4m7!3m6!1s0x88420dc97c22caaf:0x201b19018fc933b7!8m2!3d38.23743!4d-84.8471239!16s%2Fg%2F11j96b1r3w!19sChIJr8oifMkNQogRtzPJjwEZGyA,McDonald's Lawn & Landscaping,5.0,4,Lawn care service,"695 Smither Hill Ln, Frankfort, KY 40601, United States","65P3+X5 Frankfort, Kentucky, USA",https://www.mcdonaldslawnandlandscaping.com/,+1 502-330-6098,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrPNA6iHlVz-uNFZcdATbSSugS8gNBb8uFP_8Erte97XAXN9wLxe-cfL71E6htavXo_qzRopjOlCyiVCL4rT8r0JCwHsHhc3l99dH6MAi6PEVG2CKwFmHBlAb7kb-vk1mGbj1buQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:17.313Z,,,
https://www.google.com/maps/place/Lyons+Hardware/data=!4m7!3m6!1s0x884273310ac7e701:0x627ed46a90ed767a!8m2!3d38.1975423!4d-84.8286579!16s%2Fg%2F1tnssm0z!19sChIJAefHCjFzQogRenbtkGrUfmI,Lyons Hardware,4.4,236,Hardware store,"106 Brighton Park Blvd, Frankfort, KY 40601, United States","55XC+2G Frankfort, Kentucky, USA",http://www.lyonslumber.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17758,+1 502-695-5551,"Open · Closes 7 pm

Confirmed by this business 12 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhHC3za8GBHvw2mmyFQ3UqsGCzT6OtoC3AVNY-VqwVXAK6yRXBS0ZlQ2-Fd1haMag0D68ogWfgJPEXd0WFw72WpkziUziDjXcByVJw3A7i34BtYxy6x6BF94TQiPfvW1_MtteJ6A=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,12–5 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:22.095Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/New+Leash+On+Life+Thrift/data=!4m7!3m6!1s0x884274ca3b484fd7:0xe6d05b6768726026!8m2!3d38.1991517!4d-84.8775672!16s%2Fg%2F113fw9vpl!19sChIJ109IO8p0QogRJmByaGdb0OY,New Leash On Life Thrift,4.8,82,Thrift store,"318-320 St Clair St, Frankfort, KY 40601, United States","54XC+MX Frankfort, Kentucky, USA",https://www.facebook.com/NewLeashOnLifeThriftArchitecturalSalvage,+1 502-352-2229,"Closed · Opens 9 am Thu

Confirmed by others 7 days ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6bS7XbGjclYLNOFub8JuUctnBUId2-zCcElBnXCRALzRHywNC9EWrFZiOhpy44wW47kVDx69OZ-bIWdpblOa3F1wvV7jcGmuesDMGDb9LBTOEFV94EajgTgAYBuuNUtCNcqA=w408-h306-k-no,true,9 am–3 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:27.058Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x884273216e84be03:0xe96b725ea8a0fb1e!8m2!3d38.1837966!4d-84.8191088!16s%2Fg%2F1tl8ld3x!19sChIJA76EbiFzQogRHvugqF5ya-k,Tractor Supply Co.,4.3,315,Animal feed store,"111 Arrowhead Ct, Frankfort, KY 40601, United States","55MJ+G9 Frankfort, Kentucky, USA",https://www.tractorsupply.com/tsc/store_Frankfort-KY-40601_1565,+1 502-695-7700,"Open · Closes 9 pm

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH95ljuooqC0EqlRnQdnNBteMw3FFzH40e6QF6HX_M0tWdd8lNzWYwKUfmZBwN2EI6vVlurX_heDSeY5sAOeA5GN97fibRrFPH_wr-J8iH2WFRbsiPEmaSS5T8J6X36SnfZFFVkLYqZJEav=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:32.116Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Alexander%E2%80%99s+Lawn+%26+Tree+Experts/data=!4m7!3m6!1s0x88425bcb458d6f07:0xd0b211af39b09e7a!8m2!3d37.9494458!4d-84.4817139!16s%2Fg%2F11h3l0qxg5!19sChIJB2-NRctbQogRep6wOa8RstA,Alexander’s Lawn & Tree Experts,4.8,51,Landscaper,"2209 Broadhead Pl, Lexington, KY 40515, United States","WGX9+Q8 Lexington, Kentucky, USA",,+1 859-797-9327,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJQcLmiFrDxnGC2in8qGxtZIKgFjdhu_1dCPvHeT2Six3UhM_oZSkRweJxJqNM8BN_He1uHGARM18AvMZOIKR1bLFWq7kwa4g9n6WE5zYy2-i-K2NlhWVjg3MrKrY-7gy1X_Gf2g=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:36.833Z,,,
https://www.google.com/maps/place/Honey-Do+Handyman+Service/data=!4m7!3m6!1s0x8842eda6584ff825:0xfecd4c9f6f267517!8m2!3d38.2122615!4d-84.8457333!16s%2Fg%2F11gxf7jxst!19sChIJJfhPWKbtQogRF3Umb59Mzf4,Honey-Do Handyman Service,4.2,16,Handyman/Handywoman/Handyperson,"462 Schenkel Ln, Frankfort, KY 40601, United States","6563+WP Frankfort, Kentucky, USA",https://honeysdolist.com/,+1 859-693-9309,Temporarily closed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcwK129Ob7vTTFZvMIvgpsZlpPcYIPpdB7xMj33zAI5jlv45gK5RjrOIPrOb-blX6qv_T13QcoNPML1LtRm2B7zypdIhrIo6pSbIegMKvIzxejT330dEqoCFRkNFVPfPCv9vZT=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Frankfort+Lexington+KY/@38.1950324,-84.8784682,14z",2026-04-29T19:30:42.502Z,,,
https://www.google.com/maps/place/Lancaster+Services+LLC/data=!4m7!3m6!1s0x407d6a9d01752739:0xb43a68dbb3f84ea2!8m2!3d37.9609541!4d-85.0876684!16s%2Fg%2F11wvqp8tjq!19sChIJOSd1AZ1qfUARok74s9toOrQ,Lancaster Services LLC,5.0,3,Tree service,"1394 Aaron Barnett Rd, Lawrenceburg, KY 40342, United States","XW66+9W Lawrenceburg, Kentucky, USA",https://www.facebook.com/Lancasterservicesllc,+1 859-536-3805,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPb3Rl7YTGFooxSc3ZdYjMzJZ1z3fMqL3ckTFLcHk-N52kp8QKHrTmQMAoQlDm6fmi8O1QoyRv7gf0WiMS9_574xAzqFoKTr6u--xiYThc4mAN5ozFvLtjq-OQG5RIOSSuS0IbpgjThok=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Lawrenceburg+Lexington+KY/@42.4473497,-71.2271531,14z",2026-04-29T19:30:56.081Z,,,
https://www.google.com/maps/place/Homescapes+LLC/data=!4m7!3m6!1s0xa4097f246c7b42f7:0x1fb49dacd4820d78!8m2!3d37.7718644!4d-84.7976899!16s%2Fg%2F11p0hjfqnz!19sChIJ90J7bCR_CaQReA2C1KydtB8,Homescapes LLC,4.7,27,Lawn care service,,,https://www.homescapescontracting.com/,+1 859-613-9161,Closes soon · 4:30 pm · Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_fkex6Y-k88RSEYy_Sp8R6AikHJyDxQagYfEKaEfNmZcGnuFP4vR-osc88E9MM9UDx7Rs88t3cp-q1KKFhFzRkIqjF18vRlfzCsuuWXjIjyShcQ6Op7QvI3i3fj5PCtrgLoEiHg=w426-h240-k-no,true,12–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:12.944Z,,,
https://www.google.com/maps/place/Stanley+Professional+Tree+Service/data=!4m7!3m6!1s0x88429081f7104bad:0x61920173de6b39ea!8m2!3d37.7600755!4d-84.7441542!16s%2Fg%2F1tfq9xtb!19sChIJrUsQ94GQQogR6jlr3nMBkmE,Stanley Professional Tree Service,4.5,27,Tree service,"168 Normans Camp Rd, Harrodsburg, KY 40330, United States","Q764+28 Harrodsburg, Kentucky, USA",,+1 859-748-6000,Open · Closes 11 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGr_ptSJheG-ikviFsvV3t5nA7Eae8oeKcuNzlYPHaIlDWsLJwBmktb5w_ZtDCBCuHXeFmJVBAAOna-Wu8rCel_FZzGGwIJ6HW9PVWnBflPXIFwfkvnwuTiUQPBpWK6H-a1e3R8=w408-h306-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:18.129Z,,,
https://www.google.com/maps/place/Anything+%26+Everything+Landscaping/data=!4m7!3m6!1s0x22f26797cb3d74ef:0xa4b73398e82c4864!8m2!3d37.6930091!4d-84.938276!16s%2Fg%2F11ryq63nnv!19sChIJ73Q9y5dn8iIRZEgs6Jgzt6Q,Anything & Everything Landscaping,4.6,21,Tree service,"458 Martin Ln, Harrodsburg, KY 40330, United States","M3V6+6M Harrodsburg, Kentucky, USA",,+1 859-329-3415,Open · Closes 11 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsGHW85KNYrjmcv4UTjFYjw_LjJShAZnwV7IycxUfPI7K5FutoEwWeKLkKvt9kgGHNjF6lvVLH_rz4fRuSTlfzvOrmKYGb0-I6bsKy4TxuMzm-UIeKcy-HKtmS_goaKSrutRCN=w426-h240-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:23.071Z,,,
https://www.google.com/maps/place/Jacob%E2%80%99s+Outdoor+Design/data=!4m7!3m6!1s0x61a8ede047db6a07:0x926c6561df5bc722!8m2!3d37.886442!4d-84.6086025!16s%2Fg%2F11y_3r2grf!19sChIJB2rbR-DtqGERIsdb32FlbJI,Jacob’s Outdoor Design,5.0,24,Lawn care service,,,http://jacobsoutdoordesign.com/,+1 859-210-0370,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_3MMSI9aGew8JCQ2QDvzeuKr4G08-tHxtiwrxeQWNw7r-WtA2ntePBW8LgbFXUjciK_5IsDtnuu1rnMr4oqh5zKIEpNw2ZjsETQVFwcL4iHEmECJHSvEe2zWmeCVXiBkFwCjZjO27P-9g=w408-h309-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:27.743Z,,,
https://www.google.com/maps/place/Bennett+Tree/data=!4m7!3m6!1s0x24d955716203a3f7:0xf7f54fbe9748cd73!8m2!3d37.829197!4d-84.5581785!16s%2Fg%2F11qh632_yl!19sChIJ96MDYnFV2SQRc81Il75P9fc,Bennett Tree,4.9,76,Tree service,,,https://www.facebook.com/profile.php?id=100072567334805&mibextid=LQQJ4d,+1 606-661-9023,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGldorHVI4NrsjEGAIlhUzRg-aw7tEqTt6n9mFSWb5CVsDQhoTHL27MvZhrF4a0447HRHkvCOfKuu_1aS2eSEWPB-9If_w5pZnqwfo151Fl2VotMAYM_2Pfewd-NuJYYj-Qfl96skgDOWvO=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:32.377Z,,,
https://www.google.com/maps/place/Ace+Hardware+of+Harrodsburg/data=!4m7!3m6!1s0x884285e9eef7b055:0xb5416b3df8755ad2!8m2!3d37.7766794!4d-84.8464239!16s%2Fg%2F11j2p8dbcb!19sChIJVbD37umFQogR0lp1-D1rQbU,Ace Hardware of Harrodsburg,4.6,221,Hardware store,"920 N College St, Harrodsburg, KY 40330, United States","Q5G3+MC Harrodsburg, Kentucky, USA",http://www.acehardware.com/store-details/17480?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17480,+1 859-605-6480,Open · Closes 7:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmzW2jxEHqL2JkLR9PE9quQuWZOz8ajj78aSZHgl0Lys9u92oyLOoP7ZINwtctEs2U7b6S3sqOelCnmF91wXPAvDkmeAXcI-Q32mwqVB4ScowhYt4PMJQHkp_DxWBJE2ezlGLP=w408-h250-k-no,true,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,8 am–7 pm,1 am–6 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:37.693Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Jamie%27s+Stump+Grinding/data=!4m7!3m6!1s0xa649ee3748943c0d:0x4833e2e005cb0d03!8m2!3d37.8850662!4d-84.7242404!16s%2Fg%2F11s5bf9gmq!19sChIJDTyUSDfuSaYRAw3LBeDiM0g,Jamie's Stump Grinding,5.0,99,Tree service,,,https://www.jamiesstumpgrinding.com/,+1 859-749-5733,Open · Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMkDTvmmU3ZLx8JVFYkFz7e1bzX3Ld0FArREKvnNPOjB31R_FUG5tuBD-HM3jVutnbWhSmUMeb9dZo29L_qq4n-wCNICD-9Z6_dW7RDe8cHBNlunywUf-8BZvSwkVF23TaMl_n=w408-h274-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:42.210Z,,,
https://www.google.com/maps/place/Old+Fort+Harrod+State+Park/data=!4m7!3m6!1s0x8842840d1b2991c5:0xb1b060051c41cc54!8m2!3d37.7619007!4d-84.846999!16s%2Fm%2F027zhm9!19sChIJxZEpGw2EQogRVMxBHAVgsLE,Old Fort Harrod State Park,4.6,1069,State park,"100 S College St, Harrodsburg, KY 40330, United States","Q563+Q6 Harrodsburg, Kentucky, USA",https://parks.ky.gov/harrodsburg/parks/historic/old-fort-harrod-state-park,+1 859-734-3314,"Open · Closes 5 pm

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKZTegtbxPzc_c55Af8KXQhhwU_hrhVK732nyuUyQsFyt4X9tSysbDXwaO3CCuXZuh227Ubmz2n7L8WFegNIHNKUvrOs6eNsskwAo-eS9AQX-giUpTwchZSxlPPOhiCRY3YX-U=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,12–5 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:47.105Z,"Park focusing on local history, with a replica of an 18th-century fort & Lincoln's marriage temple. · Dogs allowed",,
https://www.google.com/maps/place/Carney%27s+Tree+Services/data=!4m7!3m6!1s0x88429081f4f6aacd:0x848729a958d67814!8m2!3d37.6456318!4d-84.7721481!16s%2Fg%2F1tcz8_n7!19sChIJzar29IGQQogRFHjWWKkph4Q,Carney's Tree Services,5.0,7,Tree service,"Danville, KY 40422, United States","J6WH+74 Danville, Kentucky, USA",,+1 859-936-1942,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wubCQNguN7xQd0fK93WKTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.43933&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:49.799Z,,,
"https://www.google.com/maps/place/Garrison+Brush+Clearing,+LLC/data=!4m7!3m6!1s0x8868281a09f4d1c1:0x1282d7a74104eb37!8m2!3d37.76373!4d-84.8462675!16s%2Fg%2F11f3nlklv4!19sChIJwdH0CRooaIgRN-sEQafXghI","Garrison Brush Clearing, LLC",3.0,2,Agricultural service,,,https://b-m.facebook.com/douglas.garrison94/,+1 859-320-0181,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHe_MvZiUjD3ghrrXYyxOBNBgYMiqdEfuc_ROotvwpIsTRh44uc60cirRUn487Rr9QLU_VdGep0KS9mYLm8hWrP5CzQNV2hrE9A_45rjzDyQkbaqhRlrSaH6CbbRxwjJOMPwFSH=w408-h546-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,Closed,10 am–8 pm,10 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:54.423Z,,,
https://www.google.com/maps/place/Wood+Helper+Tree+Service+and+Gardening/data=!4m7!3m6!1s0x88425d78b99d9e45:0x548d46f9efe92958!8m2!3d38.0187486!4d-84.5514162!16s%2Fg%2F11pv34d6dk!19sChIJRZ6duXhdQogRWCnp7_lGjVQ,Wood Helper Tree Service and Gardening,5.0,4,Tree service,"2333 Alexandria Dr, Lexington, KY 40504, United States","2C9X+FC Lexington, Kentucky, USA",,+1 859-810-2450,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHZv3VAwRUoiAzxcSQ4BLLW3fNjVAEA_OWmQjt9kSvzjeWqtpLxtGDFtqp6aJFNWg1p5sObajvh_o9l6KT7dRqGUrdfJgFShh0mwAqM0NNp0JZDXXInIewFmvMcR8FC_bMgDyu=w408-h344-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:31:59.401Z,,,
https://www.google.com/maps/place/Lincoln+Tree+Service+LLC/data=!4m7!3m6!1s0x8842c3d482152309:0x269bea5b582f1bb9!8m2!3d37.4439952!4d-84.4640879!16s%2Fg%2F11y28bx_j4!19sChIJCSMVgtTDQogRuRsvWFvqmyY,Lincoln Tree Service LLC,5.0,37,Tree service,"345 Copper Creek Rd, Crab Orchard, KY 40419, United States","CGVP+H9 Crab Orchard, Kentucky, USA",http://www.lincoln-tree-service.com/,+1 606-669-7454,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHV8RkK-cDFEgle9J1MjH_VeUEWDunSilmgKbVCo08BqlkgFiI9FECiuR-DnT3BiZAiPsEfu1y5aXy_D_NVuWhKhLrPD760Yo_pCbvLOwZtSY_Dq9mflNYxsxmiEaY55NvaijBnuA=w408-h816-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:32:04.235Z,,,
https://www.google.com/maps/place/God%27s+Tree+House+Academy/data=!4m7!3m6!1s0x884284fac57a32e7:0xdc8e567a937035b3!8m2!3d37.7288359!4d-84.8247076!16s%2Fg%2F126158s2b!19sChIJ5zJ6xfqEQogRszVwk3pWjtw,God's Tree House Academy,5.0,5,Preschool,"1501 Danville Rd, Harrodsburg, KY 40330, United States","P5HG+G4 Harrodsburg, Kentucky, USA",https://godstreehouse.com/,+1 859-734-2311,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SWNV6CjS5uG_4QNDRWtTOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.6769&pitch=0&thumbfov=100,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:32:08.984Z,,,
https://www.google.com/maps/place/Christian+Life+Center/data=!4m7!3m6!1s0x88428413069c3dfd:0xf44996bb7ea51915!8m2!3d37.7603989!4d-84.8461636!16s%2Fg%2F1tgj9hqf!19sChIJ_T2cBhOEQogRFRmlfruWSfQ,Christian Life Center,4.6,16,Thrift store,"232 S College St, Harrodsburg, KY 40330, United States","Q563+5G Harrodsburg, Kentucky, USA",https://www.clcharrodsburg.org/,+1 859-734-5001,Closes soon · 4 pm · Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq7m0Bk91Y-LvXzE2JPKVLMrzgDSCqmXQWYepz_rBHhsIe2vVOW3Nt3I-LPb9Bw-P4kJoBjth7wYKCuwfBYWVeQ65n0Yyi4SsY7EHewfikBqCNVIbdOa9k4c6Kgd4hD995JOrW=w408-h408-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:32:13.825Z,,,
https://www.google.com/maps/place/Omega+Auto+Detailing+LLC/data=!4m7!3m6!1s0x8842830f81d093d1:0x6f67cb3ca078e7f9!8m2!3d37.73476!4d-84.8883646!16s%2Fg%2F11ts_w3lyk!19sChIJ0ZPQgQ-DQogR-ed4oDzLZ28,Omega Auto Detailing LLC,5.0,58,Car detailing service,"215 New Dixville Rd, Harrodsburg, KY 40330, United States","P4M6+WM Harrodsburg, Kentucky, USA",,+1 502-680-1712,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHae3YL_dajLQtO9sj09YWMLI968SsW2DlVU8_ZW8IDdfOqq8J5GEUdGxg7BSToSKhz2RTthmmC9wJggzChxlT1i9D02xY2gbo1bPFscQRrXPHtq_wlOCKpE_fP4Yrs21DJXEe7IZw66jLI=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Harrodsburg+Lexington+KY/@37.7623374,-84.8433006,14z",2026-04-29T19:32:18.719Z,,,
