placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,error
https://www.google.com/maps/place/ATI+Physical+Therapy/data=!4m7!3m6!1s0x89c636ad89ec4445:0xf24b33ce677926f3!8m2!3d39.894513!4d-76.175239!16s%2Fg%2F12hrygys7!19sChIJRUTsia02xokR8yZ5Z84zS_I,ATI Physical Therapy,4.9,46,Physical therapy clinic,,"118 Townsedge Dr, Quarryville, PA 17566, United States","VRVF+RW Quarryville, Pennsylvania, USA",https://locations.atipt.com/quarryville-pa,+1 717-806-5126,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO49mZaXVrARUfzLTvIVZ8zD7JgPsv_GZwpCpsp=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Quarryville+Lancaster+PA/@39.897047,-76.1635655,14z",2025-09-29T00:52:28.890Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
"https://www.google.com/maps/place/Burke+Dentistry:+Brian+Burke,+DMD/data=!4m7!3m6!1s0x89c637d99005133d:0xd1b88642549d6514!8m2!3d39.8924384!4d-76.1663732!16s%2Fg%2F11g0gbsksl!19sChIJPRMFkNk3xokRFGWdVEKGuNE","Burke Dentistry: Brian Burke, DMD",5.0,153,Dentist,,"211 W 4th St, Quarryville, PA 17566, United States","VRRM+XF Quarryville, Pennsylvania, USA",http://www.burkedentistry.com/,+1 717-786-3104,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMCEXEOOojCcoRM7IJNiEYIbGhbtYvD0ID-dpUW=w408-h482-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Quarryville+Lancaster+PA/@39.897047,-76.1635655,14z",2025-09-29T00:52:33.951Z,Closed,8 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Infusions+Bake+Shop/data=!4m7!3m6!1s0x89c89ef82d2a3567:0x183ecfb60ae85c5f!8m2!3d40.1166!4d-76.5073975!16s%2Fg%2F1q5bn_8s_!19sChIJZzUqLfieyIkRX1zoCrbPPhg,Infusions Bake Shop,4.7,20,Restaurant,· Dine-in · Takeaway · Delivery,"432 Old Market St, Mount Joy, PA 17552, United States","4F8V+J2 Mount Joy, Pennsylvania, USA",https://lancasterctc.edu/public-services/infusions-restaurant-bakeshop/,+1 717-653-3000,Closed ⋅ Opens 11 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUe2mUlupMi4TzhKOpirI7kg3DfYfhIbfjFJX4g1KqVAjBtTw1aA030e6ipecx__1iFEjVRopXfUSoHxP21qRz1cBZoM1LeVVn8SsLUxTjw7qlU2oGB7FS18lx9n-eQooYvHaF3A=w408-h544-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:01.365Z,Closed,Closed,11 am–1 pm,Closed,11 am–1 pm,11 am–1 pm,Closed,,,
https://www.google.com/maps/place/Lancaster+Orthopedic+Group/data=!4m7!3m6!1s0x89c89e3996b12af3:0x6345b34afcd25656!8m2!3d40.1109442!4d-76.4750861!16s%2Fg%2F1vwlq2k1!19sChIJ8yqxljmeyIkRVlbS_EqzRWM,Lancaster Orthopedic Group,4.9,789,Orthopedic clinic,,"1009 E Main St, Mount Joy, PA 17552, United States","4G6F+9X Mount Joy, Pennsylvania, USA",https://www.lancasterortho.com/,+1 717-560-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMa9Rn9lLmelwLWE62zz6pyhxmovt9hTeqpywHN=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:06.280Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/HARTZ+Physical+Therapy+-+Mount+Joy/data=!4m7!3m6!1s0x89c89f82ab12e2a1:0x2e579bbbc8bcacf!8m2!3d40.1101745!4d-76.486573!16s%2Fg%2F11fk4nmm_f!19sChIJoeISq4KfyIkRz8qLvLt55QI,HARTZ Physical Therapy - Mount Joy,5.0,100,Physical therapist,,"755 E Main St, Mount Joy, PA 17552, United States","4G67+39 Mount Joy, Pennsylvania, USA",https://www.hartzpt.com/,+1 717-492-8708,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMgEapDM-_dqFX6r3nicUW2xCAn3h97e1qjjBSs=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:11.313Z,Closed,7 am–5 pm,9:30 am–7:30 pm,7 am–12 pm,9:30 am–7:30 pm,7 am–3:30 pm,Closed,,,
https://www.google.com/maps/place/Hospice+%26+Community+Care/data=!4m7!3m6!1s0x89c62082dbfb63c1:0x20b0f46831f4c922!8m2!3d40.1107408!4d-76.4501176!16s%2Fg%2F1tfrhqjb!19sChIJwWP724IgxokRIsn0MWj0sCA,Hospice & Community Care,4.0,43,Hospice,,"4075 Old Harrisburg Pike, Mount Joy, PA 17552, United States","4G6X+7X Mount Joy, Pennsylvania, USA",https://www.hospiceandcommunitycare.org/,+1 717-295-3900,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOHUs4GZf1g5nr8OfHfEzNHzEVmzx3uLHGMxaCj=w408-h252-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:16.358Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Feroce+Skin+Studio+-+Di+Davis/data=!4m7!3m6!1s0x89c89f44fae3561d:0x46d35dcc71aeba15!8m2!3d40.1158907!4d-76.5254749!16s%2Fg%2F11jdb0c8gy!19sChIJHVbj-kSfyIkRFbquccxd00Y,Feroce Skin Studio - Di Davis,5.0,167,Health and beauty shop,· In-store shopping · Kerbside pickup,"955 W Main St Suite 2, Mount Joy, PA 17552, United States","4F8F+9R Mount Joy, Pennsylvania, USA",https://feroceskinstudio.com/,+1 717-368-1976,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNVjZPPBQMyVdT4GyBrPPQ5-HubDyKIrjSqjqp3=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:21.254Z,Closed,Closed,9 am–5 pm,10 am–7 pm,4–7 pm,Closed,9 am–1 pm,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Penn+State+Health+Medical+Group+-+Mount+Joy/data=!4m7!3m6!1s0x89c89e448cab0a79:0xbc36b3f51aedc529!8m2!3d40.110207!4d-76.4884839!16s%2Fg%2F1ptwt2kgh!19sChIJeQqrjESeyIkRKcXtGvWzNrw,Penn State Health Medical Group - Mount Joy,3.8,27,Medical clinic,,"201 Lefever Rd, Mount Joy, PA 17552, United States","4G66+3J Mount Joy, Pennsylvania, USA",https://www.pennstatehealth.org/locations/penn-state-health-medical-group-mount-joy?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 717-653-2900,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HUgS5o87VBpJ-Da7QIjyCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.80164&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:26.739Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Resolute+Physical+Therapy/data=!4m7!3m6!1s0x89c89fe9b9df8a2b:0x8bf4c91275e6792a!8m2!3d40.1170243!4d-76.5277434!16s%2Fg%2F11wbzj9gc5!19sChIJK4rfuemfyIkRKnnmdRLJ9Is,Resolute Physical Therapy,5.0,39,Physical therapy clinic,,"124 Merchant Ave, Mount Joy, PA 17552, United States","4F8C+RW Mount Joy, Pennsylvania, USA",https://resolute-physicaltherapy.com/,+1 717-207-7992,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO6iNmpgdCD2_pyZrFZOdJeVaTXRgdM8Z3jPrcQ=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:31.782Z,Closed,8 am–7 pm,7 am–12 pm,8 am–7 pm,8 am–7 pm,7 am–12 pm,Closed,,,
https://www.google.com/maps/place/Behavior+Interventions+Treatment+Center/data=!4m7!3m6!1s0x89c8999e6d9fe1e1:0x5205a1f668425caf!8m2!3d40.111002!4d-76.4743632!16s%2Fg%2F11q252129g!19sChIJ4eGfbZ6ZyIkRr1xCaPahBVI,Behavior Interventions Treatment Center,,,Education center,,"1001 Cornerstone Dr, Mount Joy, PA 17552, United States","4G6G+C7 Mount Joy, Pennsylvania, USA",http://behaviorinterventions.org/,+1 484-681-2170,"Closed ⋅ Opens 9 am Mon

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NHNn-nL9wa1SsU5zaeTjEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.14328&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:36.599Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/The+Hetrick+Center/data=!4m7!3m6!1s0x89c89e5ed3d2fe0f:0x80a3e163594bb41c!8m2!3d40.1099343!4d-76.4989792!16s%2Fg%2F1vkxn750!19sChIJD_7S016eyIkRHLRLWWPho4A,The Hetrick Center,4.9,138,Chiropractor,,"20 N Barbara St, Mount Joy, PA 17552, United States","4G52+XC Mount Joy, Pennsylvania, USA",https://www.hetrickcenter.com/mount-joy/,+1 717-492-0303,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPaBnhZD0ICmAD0ckrd0XzkBUHP-j3Mow2gm3mr=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:41.500Z,Closed,8 am–7 pm,7:30 am–5 pm,11 am–7 pm,7:30 am–7 pm,8 am–5 pm,8 am–12 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Hearing+%26+Ear+Care+Center/data=!4m7!3m6!1s0x89c89ee9090cd7cf:0x5dfb3049c99aa173!8m2!3d40.1145102!4d-76.522625!16s%2Fg%2F1tdqjfyz!19sChIJz9cMCemeyIkRc6GayUkw-10,Hearing & Ear Care Center,5.0,86,Hearing aid store,,"806 W Main St, Mount Joy, PA 17552, United States","4F7G+RX Mount Joy, Pennsylvania, USA",https://hearingandearcare.com/,+1 717-967-8060,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjWxzqAiJPiwkLLPMeDI1CWHKviUx5SEsToQob=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:46.365Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Ascendance+Truck+Centers/data=!4m7!3m6!1s0x89c89e299a4b1f41:0x79979b2e034a73e4!8m2!3d40.114849!4d-76.4605865!16s%2Fg%2F1td_64d9!19sChIJQR9LmimeyIkR5HNKAy6bl3k,Ascendance Truck Centers,4.2,60,Truck dealer,· In-store shopping · In-store pick-up · Delivery,"1294 Strickler Rd, Mount Joy, PA 17552, United States","4G7Q+WQ Mount Joy, Pennsylvania, USA",https://www.ascendancetrucks.com/,+1 717-492-0046,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbAuv7CETpOoatxsQJEIQXsC2gyUtIp7iwF-rXsHbKPmCa6nefprLH1GSdiK1uT-LSay8bhemuxNwQLygA_PGCMAG-vMWtmSZxnobkFhHjkAIIKas6PDnKpgDtSKlCyPZ8Og2P=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:51.705Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Gethsemane+Counseling/@40.1442756,-76.5002059,17z/data=!3m1!4b1!4m6!3m5!1s0x89c89fa04de1df17:0xa45ec785be29c917!8m2!3d40.1442756!4d-76.5002059!16s%2Fg%2F11fcqlt6b2",Gethsemane Counseling,4.7,6,Mental health service,,"1502 Milton Grove Rd, Mount Joy, PA 17552, United States","4FVX+PW Mount Joy, Pennsylvania, USA",http://www.gethsemanecounselingandcoaching.com/,+1 717-342-8400,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:53:56.635Z,,,,,,,,,,
https://www.google.com/maps/place/CVS/data=!4m7!3m6!1s0x89c89eee6f697109:0x15c8cb5a5917c90e!8m2!3d40.1133768!4d-76.5161706!16s%2Fg%2F1td59l84!19sChIJCXFpb-6eyIkRDskXWVrLyBU,CVS,2.4,97,Drug store,"Drugstore chain selling a variety of beauty & health products, plus some grocery & household items. · In-store shopping · In-store pick-up · Delivery","525 W Main St, Mount Joy, PA 17552, United States","4F7M+9G Mount Joy, Pennsylvania, USA",https://www.cvs.com/store-locator/mount-joy-pa-pharmacies/525-west-main-street-mount-joy-pa-17552/storeid=2494?WT.mc_id=LS_GOOGLE_FS_2494,+1 717-653-4747,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqF8z0QPk0-1-CZuJC4yNusatv-l0l7WnsJIbkJPr-Fcd1AlV_FSlO0tkJeUTE6c0E3zLai2mmv_YflxfpQipABQqEIoHNCFmAGQY94sJA7T0lZDcPlmkrHvWvSCab4KkOZhGhd=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:01.670Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Markovic+Physical+Therapy/data=!4m7!3m6!1s0x89c899d9c04e3f41:0xdff895a6281f7f24!8m2!3d40.1248892!4d-76.5556191!16s%2Fg%2F11tgcpxy1l!19sChIJQT9OwNmZyIkRJH8fKKaV-N8,Markovic Physical Therapy,5.0,9,Physical therapy clinic,,"1866 Harrisburg Ave, Mount Joy, PA 17552, United States","4CFV+XQ Mount Joy, Pennsylvania, USA",http://markovicphysicaltherapy.com/,+1 717-542-6927,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Ltf3uQR7JCHO8ml0voOOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.59157&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:06.463Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,,,
"https://www.google.com/maps/place/Brian+J.+Keener,+MD/data=!4m7!3m6!1s0x89c89fe531d53273:0xc8e944fe530137c6!8m2!3d40.1109256!4d-76.4751964!16s%2Fg%2F1tt1j5k8!19sChIJczLVMeWfyIkRxjcBU_5E6cg","Brian J. Keener, MD",4.6,63,Hand surgeon,,"1009 E Main St, Mount Joy, PA 17552, United States","4G6F+9W Mount Joy, Pennsylvania, USA",https://www.lancasterortho.com/,+1 717-560-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMhjLEMb9TA8PQ85B8TPV86XgVTj9ej2rnA17eX=w408-h386-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:18.731Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Keystone+Pet+Place+Mount+Joy/data=!4m7!3m6!1s0x89c89ef4170c9b29:0x64939046bb4e6013!8m2!3d40.1104013!4d-76.5071494!16s%2Fg%2F1tycxmfp!19sChIJKZsMF_SeyIkRE2BOu0aQk2Q,Keystone Pet Place Mount Joy,4.5,490,Pet supply store,· In-store pick-up,"100 W Main St, Mount Joy, PA 17552, United States","4F6V+54 Mount Joy, Pennsylvania, USA",http://www.keystonepetplace.com/,+1 717-492-0027,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqT-TBwnn2kI8HN4vzETKKB4KqMsvEgJ5I0zq8OrCCubKl9SP64P6lvrBRuEvkQpeCL5vdmYoIeG3z00Fyzh2Y1W1Sxd9yuIR33pHajhslGlNRFtaCLiKon-WjQ3IC3lilnbyxem2GdzNtC=w408-h873-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:21.699Z,,,,,,,,Identifies as women-owned,,
"https://www.google.com/maps/place/Finding+Serenity,+LLC/data=!4m7!3m6!1s0x89c89f2c8b3ddef1:0xfdc847b8cbe3ee45!8m2!3d40.1163979!4d-76.5283679!16s%2Fg%2F11ts3g659t!19sChIJ8d49iyyfyIkRRe7jy7hHyP0","Finding Serenity, LLC",,,Mental health service,,"1013 W Main St Suite 4, Mount Joy, PA 17552, United States","4F8C+HM Mount Joy, Pennsylvania, USA",http://www.serenityllc.org/,+1 717-344-8755,,https://lh3.googleusercontent.com/p/AF1QipPZI8_NawT9qr6_SfJN5vpYr1dgE8rqxOEf8pZ9=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:24.269Z,,,,,,,,,,
"https://www.google.com/maps/place/Corey+R.+Troxell,+D.O./data=!4m7!3m6!1s0x89c89fa69ffa138d:0x3a1d00b7e119ee9!8m2!3d40.1109256!4d-76.4751964!16s%2Fg%2F11pzp9xx9n!19sChIJjRP6n6afyIkR6Z4RfgvQoQM","Corey R. Troxell, D.O.",4.8,51,Orthopedic surgeon,,"1009 E Main St, Mount Joy, PA 17552, United States","4G6F+9W Mount Joy, Pennsylvania, USA",http://www.lancasterortho.com/,+1 717-560-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPVLtlrJ4-W7-KmnjEdLrHEYTKZe9eAVJvK2m4a=w408-h539-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:29.214Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Michael+J.+Bercik+Jr.,+MD+-+Mount+Joy/data=!4m7!3m6!1s0x89c89f8e69796887:0x4d80f08665452a0d!8m2!3d40.1109256!4d-76.4751964!16s%2Fg%2F11pz7h8qgx!19sChIJh2h5aY6fyIkRDSpFZYbwgE0","Michael J. Bercik Jr., MD - Mount Joy",4.9,28,Orthopedic surgeon,,"1009 E Main St, Mount Joy, PA 17552, United States","4G6F+9W Mount Joy, Pennsylvania, USA",https://www.lancastershoulder.com/,+1 717-560-4200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPsN-0rxKswthpN71edljchmiWoy8QTnzfXWp-Y=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Mount+Joy+Lancaster+PA/@40.109818,-76.5032996,14z",2025-09-29T00:54:34.174Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Elizabethtown+Lancaster+PA/@37.7043065,-85.8712385,14z",2025-09-29T00:54:43.234Z,,,,,,,,,,No new results found
https://www.google.com/maps/place/NutraBody+Wellness+Centers/data=!4m7!3m6!1s0x89c63fb06b2649bb:0x8c27a7e1a979844!8m2!3d40.091374!4d-76.1218217!16s%2Fg%2F11d_bb16f7!19sChIJu0kma7A_xokRRJiXGn56wgg,NutraBody Wellness Centers,4.1,33,Wellness center,,"912 W Main St Suite: 402, New Holland, PA 17557, United States","3VRH+G7 New Holland, Pennsylvania, USA",http://nutrabody.org/,+1 717-556-8358,Closed ⋅ Opens 10:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8vp0rPVonwscVlFyn5UXqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.11902&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:54:57.245Z,Closed,10:30 am–8:30 pm,10:30 am–8:30 pm,10:30 am–8 pm,10:30 am–6:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Aqua+Blue+Wellness+Center/data=!4m7!3m6!1s0x89c63c49629a7367:0xe1f60ab804ee9583!8m2!3d40.0405158!4d-76.2072166!16s%2Fg%2F1x5qtqty!19sChIJZ3OaYkk8xokRg5XuBLgK9uE,Aqua Blue Wellness Center,4.5,11,Wellness center,"Wellness space offering holistic detoxification treatments, including pulse sauna & footbaths.","2435 Old Philadelphia Pike, Lancaster, PA 17602, United States","2QRV+64 Lancaster, Pennsylvania, USA",https://aquabluewellnesscenter.com/,+1 717-656-8615,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UZCuDzBM7DwBuxreBKVU_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.98853&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:55:02.548Z,Closed,9 am–6 pm,9 am–2 pm,9 am–8 pm,9 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Parochial+Medical+Center/data=!4m7!3m6!1s0x89c63fb2bae66495:0x2315fbdada2f0810!8m2!3d40.0917753!4d-76.131147!16s%2Fg%2F1td1qv9z!19sChIJlWTmurI_xokREAgv2tr7FSM,Parochial Medical Center,4.6,22,Medical Center,,"1065 W Main St, New Holland, PA 17557, United States","3VR9+PG New Holland, Pennsylvania, USA",https://weence.com/medical/doctors/new-holland/parochial-medical-center/,+1 717-556-0702,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_c7mQ5vrSL6PBktUnUe0D214enGc1DU-iSnTC5VrBln2R5RG14Qw2XonWxhfH0AykzPe0W95FQGCxi6w7G_S-8FW8enYeet7XyJu8gBkisVcehI5U0NlhbP-SdtBRb_1HpFci=w532-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:55:07.405Z,Closed,8 am–5 pm,8 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–12 pm,,,
https://www.google.com/maps/place/Integrate+Therapy+%2B+Wellness+Collective/data=!4m7!3m6!1s0x89c639c1b251e269:0xd1694e3696574713!8m2!3d40.0386767!4d-76.1769362!16s%2Fg%2F11k566t_kx!19sChIJaeJRssE5xokRE0dXljZOadE,Integrate Therapy + Wellness Collective,4.9,38,Counselor,,"2727 Old Philadelphia Pike STE 2A, Bird in Hand, PA 17505, United States","2RQF+F6 Bird in Hand, Pennsylvania, USA",http://www.integratetherapyandwellness.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 717-594-9633,Closes soon ⋅ 9 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMaLHxFlRi97shyfNV2YvGq5lJG2m8ksFwJBQnw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:55:12.288Z,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,,,
https://www.google.com/maps/place/Removery+Tattoo+Removal+%26+Fading/data=!4m7!3m6!1s0x89c63b3264b35c31:0x5b1b22e611bbfc17!8m2!3d40.0248549!4d-76.2076186!16s%2Fg%2F11s7nxq056!19sChIJMVyzZDI7xokRF_y7EeYiG1s,Removery Tattoo Removal & Fading,5.0,227,Tattoo removal service,,"2350 Lincoln Hwy E #850, Lancaster, PA 17602, United States","2QFR+WX Lancaster, Pennsylvania, USA",https://removery.com/tattoo-removal/locations/pa/lancaster/mill-creek-square/?rsi=2d7320e2-ffad-4475-aa39-1b9681252a12&utm_source=Yelp&utm_medium=SOCi&utm_campaign=Tier1_Lancaster_MillCree,+1 717-864-8297,,https://lh3.googleusercontent.com/p/AF1QipNfA8iskBFaZI4NTiwh6XSgIYp-K0Ba7KzQTvAT=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:55:17.362Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/NovaCare+Rehabilitation+in+collaboration+with+Wellspan+-+New+Holland/data=!4m7!3m6!1s0x89c6400e11cb377b:0xa6627f9e425dd88b!8m2!3d40.1001003!4d-76.0731842!16s%2Fg%2F1v_ndg5j!19sChIJezfLEQ5AxokRi9hdQp5_YqY,NovaCare Rehabilitation in collaboration with Wellspan - New Holland,5.0,108,Physical therapy clinic,,"435 S Kinzer Ave Suite 2, New Holland, PA 17557, United States","4W2G+2P New Holland, Pennsylvania, USA",https://www.novacare.com/contact/find-a-location/pa/new-holland/new-holland/?ty=xt,+1 717-351-7270,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO90xXG6yE74kk7NaBHhYaTO1nmlEzZZHZYEpnG=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+New+Holland+Lancaster+PA/@40.0466571,-76.1783739,14z",2025-09-29T00:55:22.409Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–4 pm,Closed,,,
