placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Sons+of+Thunder/data=!4m7!3m6!1s0x886bbbbb3507830f:0xcf0700d8edde9539!8m2!3d38.9661615!4d-85.8289606!16s%2Fg%2F11j0bnr19p!19sChIJD4MHNbu7a4gROZXe7dgAB88,Sons of Thunder,4.6,88,Towing service,,,https://www.towing.com/US/Indiana/Seymour/47274/A-1-Towing-and-Recovery-A-1-Auto-Repair-and-Service,+1 812-592-0572,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepX6mohpMksljkglDjybsnVeHIH4VuoA_orA469-P_y2yH1m_HkNZbwdu5xTqNBBf4TkZNr8K-MRIRwVJVcnkWKsO6r2Hul__-2kx9iNUF6bG0NTb-2rDIo9yBbN6r4098Nuoo=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Seymour+Bloomington+IN/@38.9592201,-85.8902547,14z",2026-03-23T03:42:17.322Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Moore%27s+Construction+of+Indiana,+LLC/data=!4m7!3m6!1s0x886bb342b69da10f:0xe13d45ae8436ab31!8m2!3d39.76652!4d-86.4412135!16s%2Fg%2F11d_bjz8_y!19sChIJD6GdtkKza4gRMas2hK5FPeE","Moore's Construction of Indiana, LLC",5.0,30,Construction company,,,https://mooresconstruction.weebly.com/,+1 812-767-0691,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZGFeu8loHJOZwNpwI7PMmvVqVt3KI4HFn7j7rXuHJ7NFrOrMJb06Qbqz8OuJkgCoiPhpBxUOIhxLQ6uZNskSj89jfmN08M_QatKPzs0_cP8axjcVaHNYaZWoGNZEtqaWJAtAP=w408-h278-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Seymour+Bloomington+IN/@38.9592201,-85.8902547,14z",2026-03-23T03:42:21.571Z,,,
"https://www.google.com/maps/place/Evergreen+Home+Improvement,+LLC/data=!4m7!3m6!1s0x886c66fd3811db81:0x3fd596b7afa33e1e!8m2!3d39.089957!4d-86.66506!16s%2Fg%2F1vlk29c3!19sChIJgdsROP1mbIgRHj6jr7eW1T8","Evergreen Home Improvement, LLC",4.2,15,General contractor,"9023 IN-45, Bloomington, IN 47403, United States","38QM+XX Bloomington, Indiana, USA",https://evergreenhomeimprovementllc.com/,+1 812-400-0745,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs66YpOfoqEXS8CYz5iiTsU8PevacO_T3ukFD2Q8PoYfX_4sOb75X6YqrFMT4q4wuOpXp_e3CQQ3Osr8zkQUsbUGSvvGBUL5LMJPJhwTdJEDwPWXECTZVmS38fCmvJvl_oNpEo=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Seymour+Bloomington+IN/@38.9592201,-85.8902547,14z",2026-03-23T03:42:26.084Z,,,
https://www.google.com/maps/place/ServiceOne/data=!4m7!3m6!1s0x886bb36a6d55b825:0xc4388b5b2c93a16e!8m2!3d39.0531235!4d-85.5863285!16s%2Fg%2F1th0c5h0!19sChIJJbhVbWqza4gRbqGTLFuLOMQ,ServiceOne,4.9,7,Carpet cleaning service,,,http://serviceonecleaning.com/,+1 812-592-1711,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoCqtRz0rYFYgryb5Ka4S11SQmS9L6bUpKy4-WEgTfOd6D0pnQHpAm1STFV9mNKfwPqxhEt6tBSAfEFF9MBfjGJFvjCY__G9kMy6AsVWWF-QVjoXqfT924x863Ta7EvAJn9Hp3E=w408-h543-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Seymour+Bloomington+IN/@38.9592201,-85.8902547,14z",2026-03-23T03:42:30.265Z,,,
https://www.google.com/maps/place/Mike+Langley+Excavating/data=!4m7!3m6!1s0x886c61c187456b23:0x6e7d65707770dbb4!8m2!3d39.253247!4d-86.522031!16s%2Fg%2F1tfqrplp!19sChIJI2tFh8FhbIgRtNtwd3BlfW4,Mike Langley Excavating,4.8,13,Excavating contractor,"555 E Wylie Rd, Bloomington, IN 47408, United States","7F3H+75 Bloomington, Indiana, USA",http://www.langleyexcavating.com/,+1 812-332-8068,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohPg4MsxV1QlNUG0sM_6-L4N3ESm8KC1LJFZ1ECDYGAmWmXOCNTvFChJbLFSMFbp0YWaCzQ0Zc7t_6kkj9g6J50Eql9vO3XR7ApslCEJU8TfBPs-f0p4887c8V4cMqIevy7Z7N=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Seymour+Bloomington+IN/@38.9592201,-85.8902547,14z",2026-03-23T03:42:34.487Z,,,
https://www.google.com/maps/place/Corbin+Water+Damage+Restoration+Solutions/data=!4m7!3m6!1s0x89e39d493d81bf1d:0xa77bbe12a4db17a9!8m2!3d42.4538871!4d-71.2338244!16s%2Fg%2F11xrcvhmwm!19sChIJHb-BPUmd44kRqRfbpBK-e6c,Corbin Water Damage Restoration Solutions,5.0,45,Water damage restoration service,"76 Bedford St suite 258, Lexington, MA 02420, United States","FQ38+HF Lexington, Massachusetts, USA",https://corbinwaterdamagelexington.com/,+1 781-303-7273,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAqevJcEDcPdPwT7N14P2Y93u-7ijMbLDJrLMnR8ycJMa1njjwheRT4PDujPgA7ADNhN6oqR6l038lI_yhe_81oyH-g7WWOhAaTosVZ_NxGUe2uluG2F3Y_guSg17zL8VfqVaryzJ_r_Y=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Bedford+Bloomington+IN/@42.4906231,-71.2760089,14z",2026-03-23T03:42:52.531Z,,,
https://www.google.com/maps/place/SERVPRO+of+Iredell+County/data=!4m7!3m6!1s0x8853fe23ec3ca5a5:0x286942833c51f71c!8m2!3d35.6080195!4d-80.8186612!16s%2Fg%2F1hc53n0jy!19sChIJpaU87CP-U4gRHPdRPINCaSg,SERVPRO of Iredell County,4.9,232,Water damage restoration service,"135 Rinehardt Rd, Mooresville, NC 28115, United States","J55J+6G Mooresville, North Carolina, USA",https://www.servpro.com/locations/nc/servpro-of-iredell-county?utm_medium=organic&utm_source=gbp,+1 704-872-7466,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozmfoBvp06MGygTP6lLhQ-L52dzMrj22SalaXM8ly2i5Vwgd90v1L1wB9c5bSeeVgj_19WOCaRaBkx-dBZnNw0-AO5LaAvJqLNCZBpqWMoa_Exsq73_ekbh9XAIMCv26Zn6FVBmi1zU5tC=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:09.842Z,,,
https://www.google.com/maps/place/AdvantaClean+of+Iredell+County/data=!4m7!3m6!1s0x885154f2f58d84f1:0x823585c6bff48d!8m2!3d35.7397225!4d-80.7370396!16s%2Fg%2F1tkvbgf1!19sChIJ8YSN9fJUUYgRjfS_xoU1ggA,AdvantaClean of Iredell County,4.9,61,Water damage restoration service,,,https://www.advantaclean.com/mooresville-nc/,+1 704-664-7116,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweox2JiqPCwDSJOawpjB_7QtGLU96Nu1ObT4aOU5tasRglSscXKZD3nQCGm26aLfa0wnkzuJW-P29LpmHb8-RyswaTB_JVNZTgMFIhXxNk49yZzBN0ytFw-OxJrbJ2OsaN80BaHrdfuLWPU=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:14.400Z,,,
https://www.google.com/maps/place/Lakeside+Repair+Pros/data=!4m7!3m6!1s0x8856a9ae298ea74f:0x8245dd39174002d8!8m2!3d35.6035512!4d-80.8529045!16s%2Fg%2F11whfvpln4!19sChIJT6eOKa6pVogR2AJAFzndRYI,Lakeside Repair Pros,4.6,8,Construction company,"171 Byers Creek Rd #101, Mooresville, NC 28117, United States","J43W+CR Mooresville, North Carolina, USA",https://lakesiderepairpros.com/,+1 980-540-8190,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwjuFJk6A39iil_LF7Y_1OJiio2L28IMUJ2cRL3EKCt4oEq2KCIxrocGrXzyv-s9fK2aospHl0qIEWHHPBcY0PLNtdkuowv3ByZH9A1HkVqFM9YWzsL7TAd4HWYo2TQjpUnEhDEitCbG2Z=w408-h306-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:18.792Z,,,
https://www.google.com/maps/place/Building+Company+No.+7/data=!4m7!3m6!1s0x885403047e2f3d33:0x957a24867af0ca21!8m2!3d35.5787399!4d-80.8049428!16s%2Fg%2F1tdqj5b6!19sChIJMz0vfgQDVIgRIcrweoYkepU,Building Company No. 7,4.6,15,Construction company,"515 E Statesville Ave, Mooresville, NC 28115, United States","H5HW+F2 Mooresville, North Carolina, USA",https://www.buildingco7.com/,+1 704-918-6383,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerimmuhJvxPcF-V9DblBfTrPzpGkNtVA2NCsz4MRTDYQ5l9X8gBc26LKDeGMDnHubuP83oe1TNKRfjxin6gYkeTRrWAtT00NDdodusgyzMIZszUHcP58LI95k9rZ4OFz7eAvJQ=w615-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:23.207Z,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x885154e9db183051:0x688b69e5543b0132!8m2!3d35.5841802!4d-80.8629331!16s%2Fg%2F1yj4k3954!19sChIJUTAY2-lUUYgRMgE7VOVpi2g,Roto-Rooter Plumbing & Water Cleanup,4.8,967,Plumber,"179 Gasoline Aly Dr #210, Mooresville, NC 28117, United States","H4MP+MR Mooresville, North Carolina, USA",https://www.rotorooter.com/mooresvillenc/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 704-405-7999,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1vJEb6WvN4dXnQDNLNaCJBtNxZU5VTGe_LAopxhuRUxf-diCEYHFeAh3P4xnYYLXfBZ4Acb2AuzgboNWppB9IncA81-4zCkYNDCmVHY_1mFm-soDjdKh-bL5moKFGzk9CD2TWmQ=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:27.566Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Expedited+Roofing+%26+Repair/data=!4m7!3m6!1s0x8853dff3b3443dbd:0xd9523d95c0b9a7d7!8m2!3d36.516602!4d-101.249974!16s%2Fg%2F11h10rddz3!19sChIJvT1Es_PfU4gR16e5wJU9Utk,Expedited Roofing & Repair,4.6,113,Roofing contractor,,,http://expeditedroofing.yolasite.com/,+1 704-668-2652,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqn4QOWQHLpl3yee8D4shicg3bVzn5Ka0GjDxnvQe1ylyO3ibh72ihNwBw7CgQpty-3aQU4RS-u1hT3V15mfnkkMUUDz1-mZIwvMgH_mZcSRuvJcCre1vkoQNlgDqBPMIVyA46N=w426-h240-k-no,true,9 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:32.048Z,Identifies as women-owned,,
https://www.google.com/maps/place/Urban+Grind+Roofing+LLC/data=!4m7!3m6!1s0x885155e3a1d27f5d:0xbee1eb4a4afcea0a!8m2!3d35.5845091!4d-80.8402604!16s%2Fg%2F11mb1cd7xm!19sChIJXX_SoeNVUYgRCur8Skrr4b4,Urban Grind Roofing LLC,4.8,76,Roofing contractor,"111 Dry Dock Loop, Mooresville, NC 28117, United States","H5M5+RV Mooresville, North Carolina, USA",https://www.urbangrindroofing.com/,+1 980-266-2180,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerazmvL18t_Qg79eQNBg_btelj6on-ObA-_NsrBIbjR14m3FK5jwyiXtvlVi6hJstbYqxwYnKEvDuTV4bdIYmVCUdj40OanmG3qKtI4pon3ITgyKe8L7hX3Dnn_mE2Sjs4_zBMd=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:36.844Z,,,
https://www.google.com/maps/place/Temple+Task/data=!4m7!3m6!1s0x8ee5a21da2cba41:0xf4e02cfa067e0150!8m2!3d35.400533!4d-80.878335!16s%2Fg%2F11wth7krln!19sChIJQbos2iFa7ggRUAF-Bvos4PQ,Temple Task,5.0,5,Handyman/Handywoman/Handyperson,,,http://www.templetask.com/,+1 704-796-1080,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerP23jg3prl5v_q0eGwJZI8wKJTyh76GzlpMQhk0zTy8c1m3dLO-Z6kB0BLf-sHF21hCg_MP7D5dbH33goY45xIGktOaIaVY2kQh6Yo7Bgv8kkw-HbHIGwSpN50GXD3WvZ7Au9_=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:41.105Z,,,
https://www.google.com/maps/place/ServiceMaster+Restoration+by+McCoy/data=!4m7!3m6!1s0x88515502a077f187:0x6becebc9614faf5b!8m2!3d35.6013762!4d-80.8541115!16s%2Fg%2F11ddzr7wz0!19sChIJh_F3oAJVUYgRW69PYcnr7Gs,ServiceMaster Restoration by McCoy,4.1,22,Water damage restoration service,"122 Backstretch Ln, Mooresville, NC 28117, United States","J42W+H9 Mooresville, North Carolina, USA",https://www.servicemasterrestore.com/servicemaster-restoration-by-mccoy/?utm_source=GBP&utm_medium=organic,+1 980-399-5189,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozW-sXFU8ZmWYmdyZM4xNu-8QOIL2tRnoSdIQh5dKoUTuJZHOeHpBRbTc7QxTrqBoIBV7Ex16xhrnZTmQE4YsM0gYNjlQrL5GYq65cE34GGufZxCFIv3yrJ5cpy6SgJF5VGG2m=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:45.462Z,,,
"https://www.google.com/maps/place/SERVPRO+of+Madison,+Yancey,+Mitchell+and+Avery+Counties/data=!4m7!3m6!1s0xa4f6af0ca394d475:0x3c57967b549272d7!8m2!3d35.9826286!4d-82.3492865!16s%2Fg%2F11n3xv_xf4!19sChIJddSUowyv9qQR13KSVHuWVzw","SERVPRO of Madison, Yancey, Mitchell and Avery Counties",,,Water damage restoration service,,,https://www.servpro.com/locations/nc/servpro-of-madison-yancey-mitchell-and-avery-counties?utm_medium=organic&utm_source=gbp,+1 828-684-0148,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokQ2ZQKuOvwJDrPxYwyPoI0T8z-8_Ac6zjW_xEQPN8KUE--nBHdbq-AZMJk8UV_U-dSqtA86o9StLCztMdFdD9wiaEsQFeoaNiATpXCLstjbj9q12-2eNUl0wO2iGAk7cvPRv67b7qsdr9=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:49.910Z,,,
https://www.google.com/maps/place/123+Floor+%26+Home+INC/data=!4m7!3m6!1s0x8856ab25bd4fffff:0x1f185d050f8848fd!8m2!3d35.555995!4d-80.8619616!16s%2Fg%2F11ggnc87_t!19sChIJ__9PvSWrVogR_UiIDwVdGB8,123 Floor & Home INC,4.9,87,Water damage restoration service,"836 Williamson Rd, Mooresville, NC 28117, United States","H44Q+96 Mooresville, North Carolina, USA",http://www.cleanupandrestore.com/,+1 704-663-0456,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_pEAuTV3xXXSPbHJJlMV8S36kdP-zS3eK4GHmlEHo3ffznDRkylqCnR77JR0y3ctrPkYsZ5Bsv6PM5Pc0onZFWxE_vhYVhUdAHRuaUR4DvCNQZ9DdD7-VVHDUvb6paE3ahYq4NLMCc_AI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:54.651Z,,,
https://www.google.com/maps/place/Green+Wave+Cleaning+Solutions+LLC/data=!4m7!3m6!1s0x6b20bd6132a048bf:0x65087930fcf9a9ed!8m2!3d35.5840645!4d-80.8478442!16s%2Fg%2F11k4z89pdr!19sChIJv0igMmG9IGsR7an5_DB5CGU,Green Wave Cleaning Solutions LLC,5.0,20,Pressure washing service,"146 Red Tip Ln, Mooresville, NC 28117, United States","H5M2+JV Mooresville, North Carolina, USA",https://greenwaveclean.com/,+1 833-562-4442,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSlLvPbPtJevjm20rpqESjvAc8ouWUybQCua27XEmw_JQlbdD_CfmtUF-PlKWSmwqX-2UWZEKdzN8t6CoKiwuvm1NCm0T5T5teBbgVuMmlAbQyzhDEEH0HraD6__ZhnwxWsHstwNY-QSlB=w408-h323-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:43:59.528Z,Identifies as women-owned,,
https://www.google.com/maps/place/MBA+Roofing+of+Mooresville/data=!4m7!3m6!1s0x8856ab5525139795:0x65dbeeae50df9ed2!8m2!3d35.6099085!4d-80.8271832!16s%2Fg%2F11g0t6txtx!19sChIJlZcTJVWrVogR0p7fUK7u22U,MBA Roofing of Mooresville,4.9,103,Roofing contractor,"263 Flanders Dr, Mooresville, NC 28117, United States","J55F+X4 Mooresville, North Carolina, USA",https://mbaroofing.com/mooresville-nc/,+1 980-372-2417,"Open 24 hours

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9am8TFHpDcl32WlKr8xMcjwWChym0cLO5jh-sR07xm4FonIJKyZULVcxvyjlX_Tmbw7fHa0bm1DaPJQTQ6lsj831G46TOzN1I-MdzMmi6KMHfdFOXmtDZ-csYHkhS6Cj8cv4-=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:03.959Z,,,
https://www.google.com/maps/place/AutoTechnic/data=!4m7!3m6!1s0x88515b70f601bf5b:0x8a56a882fc188b81!8m2!3d35.5881229!4d-80.8077391!16s%2Fg%2F11sqhh4llt!19sChIJW78B9nBbUYgRgYsY_IKoVoo,AutoTechnic,5.0,133,Auto repair shop,"405 Oak St, Mooresville, NC 28115, United States","H5QR+6W Mooresville, North Carolina, USA",https://autotechnic.us/,+1 704-696-8019,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweod7KPsrpOQwALlknXhfELBrJ3fJ1mGnYaSQvKACi-n7eWUsiGnW9lyoMvQOgkI2VI_xQYvnfGjwed-prTW3aG0fwkzuyVl9Ggc4anA-GQUL2wph1B2NweXPlZCtFPztETolMIbKw=w648-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:08.370Z,,,
https://www.google.com/maps/place/PuroClean+of+Lake+Norman/data=!4m7!3m6!1s0x8856a9a069c216a3:0x9de123ec2f6edf41!8m2!3d35.4573046!4d-80.8530489!16s%2Fg%2F113ddy7wm!19sChIJoxbCaaCpVogRQd9uL-wj4Z0,PuroClean of Lake Norman,5.0,49,Water damage restoration service,"18605 Northline Dr Suite 15-B, Cornelius, NC 28031, United States","F44W+WQ Cornelius, North Carolina, USA",https://www.puroclean.com/cornelius-nc-puroclean-fire-water-damage-specialists,+1 704-992-6046,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprcnZ4k5caiCBkkngnq0XWIb6bSpMTScN3j6rduvkXSo0p6Ny2nr4mGOQKqlNZY6Qe_8J_c0oP26DXGnIzxm_eFw4bzQSy_3J0g3Oq90IiJJW51VLoSh-xDzgGafflYoFBta4v=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:12.709Z,,,
https://www.google.com/maps/place/American+Exteriors/data=!4m7!3m6!1s0x8856ab3a561b2d9d:0x83a6dd9d49a580c7!8m2!3d35.5875627!4d-80.8609588!16s%2Fg%2F11mqrkv843!19sChIJnS0bVjqrVogRx4ClSZ3dpoM,American Exteriors,5.0,253,Window cleaning service,"235 Rolling Hill Rd Unit 9, Mooresville, NC 28117, United States","H4QQ+2J Mooresville, North Carolina, USA",https://www.americanexteriorsusa.com/,+1 704-964-2592,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXmZVV8L7j3RxY-uF8X99F6IIaIGmPaQeC6F_kaHHpk1wz1Jp2vLbZTr1eNttT9H5lPPfv708-sXpyTdmGqvRFoVvwzPTSMAL25r-oKQ73Vuh3IB25EUwTR9PY2EPnwzLVAXFMOA=w408-h534-k-no,true,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:17.140Z,,,
https://www.google.com/maps/place/Solid+Roofing/data=!4m7!3m6!1s0x88515575b4fac39d:0x12922c44af10f0f2!8m2!3d35.6009023!4d-80.8489339!16s%2Fg%2F11h07f4_fl!19sChIJncP6tHVVUYgR8vAQr0QskhI,Solid Roofing,5.0,222,Roofing contractor,"119 Poplar Pointe Dr STE H-10, Mooresville, NC 28117, United States","J522+9C Mooresville, North Carolina, USA",http://www.solidroofing.com/,+1 704-765-6588,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovMm_dhFBIQRRWcMauh9k4f61Ut9mrFzUwN9K__-SRUWtW-UMfhOVNeTJOX6Abq7wb8_gKtRU7gDi1-H4u1D6iXwX6QO-RcSOnXC3SXxeDMS3_xbUH2e6gYfssV4hAUm5o2ndx=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:19.651Z,,,
https://www.google.com/maps/place/Clean+Freaks+USA/data=!4m7!3m6!1s0x995cfea91affe31:0xa2b2fb744997bdbd!8m2!3d35.5854132!4d-80.8003608!16s%2Fg%2F11sssqhkm2!19sChIJMf6vkerPlQkRvb2XSXT7sqI,Clean Freaks USA,5.0,26,Car detailing service,"727 N Church St, Mooresville, NC 28115, United States","H5PX+5V Mooresville, North Carolina, USA",https://cleanfreaksusa.com/,+1 573-690-9248,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweod1ou6ocAOP167EToIThrpSbV8FxtSDUZY8if289tTOapBwIqWrntl7S2yWSvfPlWw5UcL1h21Q-DV6wUNdKiArr_0rmY9GRYcswyfFmgtyXp4MDj6mWqrdtcjwrnqWWg0HhzOKw=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:24.023Z,,,
https://www.google.com/maps/place/Ultimate+Roofing+Inc./data=!4m7!3m6!1s0x8853ff3d91ae897f:0x63b366113b6392ac!8m2!3d35.6072225!4d-80.8069365!16s%2Fg%2F11p02fsp8l!19sChIJf4mukT3_U4gRrJJjOxFms2M,Ultimate Roofing Inc.,5.0,34,Roofing contractor,"113 Denver Business Park Dr Suite D, Mooresville, NC 28115, United States","J54V+V6 Mooresville, North Carolina, USA",http://ultimateroofinginc.com/?utm_campaign=gmb,+1 704-946-8867,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqnwX00UuWG8NPIhca-eFkKqk-3JXDg1LtqRR4fJgBRVSAlIYTL06l9iBQPv6nLV6SAgEglbigEdqu6PDepIKm6B1ixaOd3VriTjTinSE-bLAa-hYiQr6j_-mhA7OQnajVZsFsn4kwb1y-=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Mooresville+Bloomington+IN/@35.5820319,-80.8140473,14z",2026-03-23T03:44:28.494Z,Identifies as Asian-owned,,
