placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x87e23698ea1fe587:0x8509c044aa29a6d5!8m2!3d41.5419357!4d-90.5200227!16s%2Fg%2F11bwyp6s26!19sChIJh-Uf6pg24ocR1aYpqkTACYU,Home Services at The Home Depot,5.0,1,Contractor,"920 Middle Rd, Bettendorf, IA 52722, United States","GFRH+QX Bettendorf, Iowa, USA",https://www.homedepot.com/l/Bettendorf/IA/Bettendorf/52722/2111/services?emt=HSGMBGoogleMaps,+1 844-476-2140,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOx7aCXLkfY6HNT3Iwt7EYvZJkuE00VG8a96XbR=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:24:52.727Z,,,,
https://www.google.com/maps/place/Burwell+Material+Handling/data=!4m7!3m6!1s0x87e237626384920d:0xa17ec01bf81ec0aa!8m2!3d41.547595!4d-90.4510101!16s%2Fg%2F1tx1tr4d!19sChIJDZKEY2I34ocRqsAe-BvAfqE,Burwell Material Handling,4.7,7,Forklift dealer,"5875 State St, Bettendorf, IA 52722, United States","GGXX+2H Bettendorf, Iowa, USA",https://burwellmh.com/stores/material-handling-bettendorf-ia/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 563-359-9600,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPzg9Ch1ylYipXESjsgcppe8rdLFF8sTI8TGWxq=w408-h306-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:24:57.881Z,· Delivery,,,
https://www.google.com/maps/place/Gateway+Door+Company/data=!4m7!3m6!1s0x87e266f617c6a719:0x696e050a7e576a0b!8m2!3d41.8000526!4d-90.2486495!16s%2Fg%2F1wt3nzj2!19sChIJGafGF_Zm4ocRC2pXfgoFbmk,Gateway Door Company,4.3,20,Door supplier,"203 21st St, Camanche, IA 52730, United States","RQ22+2G Camanche, Iowa, USA",,+1 563-242-3692,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyZY3rhcY7w2GRqObx_luBMmIOLI1SFT7OhKUT2M9d_jQQrHdgBkMmPWf_iKFUzSfIAgg5In-pZtF-pikn4f65xQdtATlYLI9IBS-FViekROrk8JFCfcY2eIJ5-36KtJ8MLES9P=w426-h240-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:25:09.685Z,,,,
https://www.google.com/maps/place/Atlas+Concrete+Raising/data=!4m7!3m6!1s0x87e236de1d3a67c3:0xf4f3fa29a204f760!8m2!3d41.576679!4d-90.450666!16s%2Fg%2F11cs64tmdk!19sChIJw2c6Hd424ocRYPcEoin68_Q,Atlas Concrete Raising,4.9,20,Concrete contractor,"5364 Judge Rd, Bettendorf, IA 52722, United States","HGGX+MP Bettendorf, Iowa, USA",http://www.atlasraising.com/,+1 563-320-3474,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMrXxoqmDEmBPDc0gnkZyCDvPi-TKJddssxZnMZ=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:25:14.553Z,,,,
https://www.google.com/maps/place/Ace+Auto+Doctor+%26+Repair/data=!4m7!3m6!1s0x87e236cea34e93e7:0x91f43c3c4c33d2cb!8m2!3d41.5258333!4d-90.5013889!16s%2Fg%2F1wl4r4g6!19sChIJ55NOo8424ocRy9IzTDw89JE,Ace Auto Doctor & Repair,4.7,484,Auto repair shop,"2226 State St, Bettendorf, IA 52722, United States","GFGX+8C Bettendorf, Iowa, USA",https://aceautodr.com/,+1 563-355-8511,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOx6qq6NqG9gRynP2Rtq5rO9ipr2W1UwGOXimKi=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:25:19.768Z,,,,
"https://www.google.com/maps/place/Harris+Door/@41.5650615,-90.478779,13z/data=!3m1!4b1!4m6!3m5!1s0x22624e20a6bbdb2b:0xdc93382310603e46!8m2!3d41.5650615!4d-90.478779!16s%2Fg%2F11y341t8ls",Harris Door,,,Garage door supplier,,,,+1 563-650-6318,,,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Bettendorf+IA+IA/@41.5262641,-90.5072573,14z",2025-11-07T23:25:24.237Z,,,,
https://www.google.com/maps/place/garage+doors+%26+more/data=!4m7!3m6!1s0x87e13231ff6aaaab:0x4ff54152ae0794d8!8m2!3d40.826509!4d-91.1451536!16s%2Fg%2F11f54tls0f!19sChIJq6pq_zEy4YcR2JQHrlJB9U8,garage doors & more,,,Contractor,"2830 Mt Pleasant St, Burlington, IA 52601, United States","RVG3+JW Burlington, Iowa, USA",,+1 319-576-0208,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K6QB7iJuamdjlVNwiIe-kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.60873&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Burlington+IA+IA/@40.8076529,-91.1128901,14z",2025-11-07T23:25:35.096Z,,,,
https://www.google.com/maps/place/Roway+Doors+Of+Burlington/data=!4m7!3m6!1s0x87e1318efc11f5a9:0x63885590a8216ea6!8m2!3d40.7248065!4d-91.3305241!16s%2Fg%2F11gdrdj4s9!19sChIJqfUR_I4x4YcRpm4hqJBViGM,Roway Doors Of Burlington,4.8,6,Garage door supplier,,,https://www.rowaydoorsia.com/,+1 319-752-6539,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNVvkbzw4wB0wxyA3GT6GcNvPAD8WxDUPZfZKB1=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Burlington+IA+IA/@40.8076529,-91.1128901,14z",2025-11-07T23:25:40.143Z,,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Mason+City/data=!4m7!3m6!1s0x87f1075e16f87f8f:0x90016dac80193c79!8m2!3d43.1340173!4d-93.1975726!16s%2Fg%2F1tff84s9!19sChIJj3_4Fl4H8YcReTwZgKxtAZA,Overhead Door Company of Mason City,4.9,771,Garage door supplier,"225 18th St SE, Mason City, IA 50401, United States","4RM2+JX Mason City, Iowa, USA",http://www.overheaddoormasoncity.com/,+1 641-429-4460,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOfu6jFXYJ7ENDcyzSh9-viSK2X98abTT5ZtIvc=w408-h408-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Mason+City+IA+IA/@43.1527382,-93.2027087,14z",2025-11-07T23:25:53.464Z,,,,
https://www.google.com/maps/place/The+Christie+Door+Store/data=!4m7!3m6!1s0x87f107d2879f70bd:0x73371f161d6187d4!8m2!3d43.1468672!4d-93.203939!16s%2Fg%2F11js3fzvsj!19sChIJvXCfh9IH8YcR1IdhHRYfN3M,The Christie Door Store,,,Garage door supplier,"506 S President Ave, Mason City, IA 50401, United States","4QWW+PC Mason City, Iowa, USA",https://thechristiedoorstore.com/,+1 641-428-0055,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6Wyuz-rSidDXyodN19vimNJLI8jV0wvlYoXswdwFmBHux8zee_iWPswgmXyHUFrgMXGOm_a29J5FcPkhaAuDodwqpxmQyPPHsVSb8gzuY6Nm7Bv1Em2hb3schY9lRjBgxAC8Q=w408-h272-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Mason+City+IA+IA/@43.1527382,-93.2027087,14z",2025-11-07T23:25:58.623Z,,,,
https://www.google.com/maps/place/Big+O+Garage+Door/data=!4m7!3m6!1s0x87f1074c22a45d27:0xa50a12affd41e476!8m2!3d43.1371239!4d-93.3796882!16s%2Fg%2F11r7sld25g!19sChIJJ12kIkwH8YcRduRB_a8SCqU,Big O Garage Door,5.0,47,Garage door supplier,"505 Main Ave, Clear Lake, IA 50428, United States","4JPC+R4 Clear Lake, Iowa, USA",https://bigogaragedoor.com/,+1 641-529-7846,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipN3Y2S5pe-AENPAv3fPgP_YXiG6CxzpaeW--bgp=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Mason+City+IA+IA/@43.1527382,-93.2027087,14z",2025-11-07T23:26:03.977Z,,,,
"https://www.google.com/maps/place/Pella+Windows+and+Doors+Showroom+of+Mason+City,+IA/data=!4m7!3m6!1s0x87f1077b01ef66b1:0x9a8df3f50bd98442!8m2!3d43.1569189!4d-93.2007197!16s%2Fg%2F1tj4z80h!19sChIJsWbvAXsH8YcRQoTZC_XzjZo","Pella Windows and Doors Showroom of Mason City, IA",5.0,26,Window installation service,"513 S Federal Ave, Mason City, IA 50401, United States","5Q4X+QP Mason City, Iowa, USA",https://www.pella.com/locations/ia/mason-city/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 641-424-6451,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPiSYXjQU713FVJKhPeGfeXRajBvpHnVGLHFCZb=w426-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mason+City+IA+IA/@43.1527382,-93.2027087,14z",2025-11-07T23:26:09.038Z,,,,
https://www.google.com/maps/place/River+City+Door+Company/data=!4m7!3m6!1s0x87f10762cb4bffa5:0xc91adc6173777b34!8m2!3d44.879956!4d-93.3614534!16s%2Fg%2F11f4qd5j2w!19sChIJpf9Ly2IH8YcRNHt3c2HcGsk,River City Door Company,5.0,8,Garage door supplier,,,https://rivercitydoorcompanyia.com/,+1 641-430-5143,Closed ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipN28foHR05JIlqTRKxwxd_6S7TSlNivVaOn8mEA=w408-h306-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Mason+City+IA+IA/@43.1527382,-93.2027087,14z",2025-11-07T23:26:13.945Z,,,,
"https://www.google.com/maps/place/Cardinal+Doors/@41.7033177,-93.0573533,14z/data=!4m6!3m5!1s0x87ef1dcdd595e8d5:0x2cafa979c9002c4c!8m2!3d41.6958203!4d-93.0443775!16s%2Fg%2F11ryqtjyt1",Cardinal Doors,4.8,35,Garage door supplier,"716 South 5th Ave E, Newton, IA 50208, United States","MXW4+86 Newton, Iowa, USA",,+1 641-275-1008,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNKMEFGoju0DVgAl6IbugoCQS2dVnhLNb1q5lKw=w408-h306-k-no,true,7 am–7 pm,8 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Newton+IA+IA/@41.7033177,-93.0573533,14z",2025-11-07T23:26:22.549Z,,,Already found,
https://www.google.com/maps/place/Overhead+Door+Company+of+Ottumwa/data=!4m7!3m6!1s0x87e61e992190a88d:0xe04313b5d9a43df6!8m2!3d41.009012!4d-92.397061!16s%2Fg%2F1q64sp1n1!19sChIJjaiQIZke5ocR9j2k2bUTQ-A,Overhead Door Company of Ottumwa,3.6,5,Garage door supplier,"205 S Iowa Ave, Ottumwa, IA 52501, United States","2J53+J5 Ottumwa, Iowa, USA",http://www.overheaddoor.com/,+1 641-682-3886,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPwLPZbyULCv1lzodTqKxZmNfDE2ikA5f0hzCw_=w408-h305-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Ottumwa+IA+IA/@41.0160293,-92.4083022,14z",2025-11-07T23:26:35.657Z,,,,
https://www.google.com/maps/place/Klodt+Door+Services/data=!4m7!3m6!1s0x87e61c295d09ca8b:0x6b4e4502a3bead91!8m2!3d41.0194065!4d-92.3866011!16s%2Fg%2F1tsyqb5p!19sChIJi8oJXSkc5ocRka2-owJFTms,Klodt Door Services,4.1,9,Garage door supplier,"725 Hutchinson Ave, Ottumwa, IA 52501, United States","2J97+Q9 Ottumwa, Iowa, USA",,+1 641-777-7672,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC4YSXVv3cWve8RSgEGTRFOpMzFcKbNMNDBCFeNoYjbG7S013f5JwZ0rX9ulnH9o-tvujAtptGjgrdXEfYTPbhtsnnZq8WvJjO2g8DotZFyOjQ2s-j6n-j8RIHh4SeBCnhm7M9=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Ottumwa+IA+IA/@41.0160293,-92.4083022,14z",2025-11-07T23:26:38.387Z,,,,
https://www.google.com/maps/place/Reed+Overhead+Doors/data=!4m7!3m6!1s0x87e61d975eb0b50b:0x153d1d1abae0c94f!8m2!3d41.0431412!4d-92.4438637!16s%2Fg%2F1tr183bx!19sChIJC7WwXpcd5ocRT8nguhodPRU,Reed Overhead Doors,3.5,13,Garage door supplier,"14815 Eddyville Rd, Ottumwa, IA 52501, United States","2HV4+7F Ottumwa, Iowa, USA",,+1 641-799-5577,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMhLtjjCErCFBKQyRlRmS_cq4pFDwG6fLBWknLB=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Ottumwa+IA+IA/@41.0160293,-92.4083022,14z",2025-11-07T23:26:43.412Z,,,,
https://www.google.com/maps/place/Frase+Construction+Inc/data=!4m7!3m6!1s0x87e61c270919c70d:0x7298db6e084b7805!8m2!3d41.0160293!4d-92.4083022!16s%2Fg%2F113f565gq!19sChIJDccZCScc5ocRBXhLCG7bmHI,Frase Construction Inc,2.5,4,Snow removal service,"Ottumwa, IA 52501, United States",,,+1 641-777-0731,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5zRBjlCdajk-4-TrsYgtXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.0132&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Ottumwa+IA+IA/@41.0160293,-92.4083022,14z",2025-11-07T23:26:46.550Z,,,,
https://www.google.com/maps/place/QCGeneral+Inc/data=!4m7!3m6!1s0x87e233cb629f53a9:0xa233de5139cb8a98!8m2!3d41.4818605!4d-90.540123!16s%2Fg%2F1262b626x!19sChIJqVOfYssz4ocRmIrLOVHeM6I,QCGeneral Inc,4.4,43,Roofing contractor,"2815 44th St, Rock Island, IL 61201, United States","FFJ5+PX Rock Island, Illinois, USA",https://www.qcgeneral.com/,+1 309-373-2209,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7GxmQNpoULVPQBQzo-9uq52qIeQNHHmgR5mmqRkRXsAJw_DXn8WRWHeQg-07DWbxWgmC1CRkltmJNFFL0oZ5cWTGq4cq9CSUAdOcQJbirA5NlhcauDUeBpx-hqQctaiPD_vSI=w408-h544-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:08.283Z,,,,
https://www.google.com/maps/place/Handy+True+Value+Hardware/data=!4m7!3m6!1s0x87e233a3b33a6db7:0x4cd09f2be288f3e0!8m2!3d41.4964976!4d-90.5568817!16s%2Fg%2F1tdfntk8!19sChIJt206s6Mz4ocR4POI4iuf0Ew,Handy True Value Hardware,4.4,231,Hardware store,"1435 30th St, Rock Island, IL 61201, United States","FCWV+H6 Rock Island, Illinois, USA",https://stores.truevalue.com/il/rock-island/1312,+1 309-788-2330,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMPaqjTQxrOuU3UtFa4Mw2DrrZpaaMtpIzM5S0aHvBG6sRkzfnn1w4QWttv1dIKoNc04HY9onwj7rj13tLOkqYubiyF8rDaBVfQPi7YkMMJ3yHpQ7eSBiLMlSNbGJMH6K-YYPe1Q=w408-h544-k-no,true,8 am–6 pm,8 am–5 pm,9 am–2 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:13.589Z,"Large home improvement store with paint, tools, equipment rentals, gardening supplies & more. · In-store shopping · In-store pick-up",,,
https://www.google.com/maps/place/M%26M+Hardware/data=!4m7!3m6!1s0x87e233bef8507a6b:0x551df99ba6491217!8m2!3d41.4975401!4d-90.5471537!16s%2Fg%2F1tk1zlgs!19sChIJa3pQ-L4z4ocRFxJJppv5HVU,M&M Hardware,4.9,48,Hardware store,"3805 14th Ave, Rock Island, IL 61201, United States","FFX3+24 Rock Island, Illinois, USA",http://www.mandmhardware.com/,+1 309-788-6612,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSzOkqmEJ8jCW4pMyQZEdTSfBNDJZB8GZ2EUJWBUt7eyZdMJZb2mJM8g0HeqHt3RHjwGjp6lZNsU_atNO7swVtyTUY8-GewZ3Dx6piSitualXDlnH_lUHL52zLtMi7f3XGRR-oSg=w425-h240-k-no,true,8 am–5:30 pm,8 am–4 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:18.832Z,,,,
https://www.google.com/maps/place/Mississippi+Truck+%26+Trailer/data=!4m7!3m6!1s0x87e233270d906621:0xafbc71c8a7e10a6a!8m2!3d41.4810026!4d-90.5894671!16s%2Fg%2F1vk6zsbx!19sChIJIWaQDScz4ocRagrhp8hxvK8,Mississippi Truck & Trailer,4.5,90,Truck repair shop,"501 30th Ave, Rock Island, IL 61201, United States","FCJ6+C6 Rock Island, Illinois, USA",http://www.mistnt.com/,+1 309-794-0708,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNxiu8mPTTxfpWmye6NscZTlfULvIxFoEMRNBWE=w408-h240-k-no-pi-20-ya60-ro0-fo100,true,5 am–10 pm,Closed,Closed,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:23.989Z,,,,
https://www.google.com/maps/place/Holiday+Inn+Rock+Island+-+Quad+Cities+by+IHG/data=!4m10!3m9!1s0x87e23365847975d5:0xf66dcfcfb2934d38!5m2!4m1!1i2!8m2!3d41.5104431!4d-90.5763266!16s%2Fg%2F1tdl235r!19sChIJ1XV5hGUz4ocROE2Tss_PbfY,Holiday Inn Rock Island - Quad Cities by IHG,4.0,1035,,"226 17th St #100, Rock Island, IL 61201, United States","GC6F+5F Rock Island, Illinois, USA",https://www.ihg.com/holidayinn/hotels/us/en/rock-island/rkiil/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-US-_-RKIIL,+1 309-794-1212,,https://lh3.googleusercontent.com/p/AF1QipOm-YQR-WZk_7hIuQnfkVhGBP1fjYElUDRcyjgZ=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:27.548Z,,,,
https://www.google.com/maps/place/Five+Star+Home+Improvement+-+Quad+Cities/data=!4m7!3m6!1s0xe8e652831c5773d:0x1e0cd254e6ef300f!8m2!3d41.518234!4d-90.481849!16s%2Fg%2F11rtlp0zmy!19sChIJPXfFMShljg4RDzDv5lTSDB4,Five Star Home Improvement - Quad Cities,4.8,26,Roofing contractor,,,https://www.fivestarhic.com/quadcities/,+1 563-459-9424,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOl7cX57vLG0J5sTC8DQ1a5lJ2b1glkV1MSngHx=w408-h544-k-no,true,8 am–8 pm,9 am–7 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:39.894Z,,,,
https://www.google.com/maps/place/Fanth+-+Curry+Home+Improvement+Co/data=!4m7!3m6!1s0x87e233eec2e1e763:0xa356f83e7a55ba09!8m2!3d41.5060809!4d-90.5382082!16s%2Fg%2F1twy_2rc!19sChIJY-fhwu4z4ocRCbpVej74VqM,Fanth - Curry Home Improvement Co,4.6,50,Window installation service,"4515 6th Ave, Rock Island, IL 61201, United States","GF46+CP Rock Island, Illinois, USA",https://www.fanthcurry.com/,+1 309-788-2288,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybwQg3zDdvPqLv35YQ5HsqAOFC0iIbNyQ1i0A1zPy5eTKkS1fH9DN334f2fBnZuT3k9qCplB56OO2AATNHh8FokswONxAJatR-SPh4jMfufw0P38hp-WaicLf0X1seS4Ij8j8sZ1mM4l9C=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:45.058Z,,,,
"https://www.google.com/maps/place/AAA+Contracting,+Inc./data=!4m7!3m6!1s0x87e234b6af09d437:0x5df3dc1f12693fd7!8m2!3d41.5353744!4d-90.5966073!16s%2Fg%2F1tnjk3gn!19sChIJN9QJr7Y04ocR1z9pEh_c810","AAA Contracting, Inc.",4.7,3,Handyman/Handywoman/Handyperson,"1514 Washington St, Davenport, IA 52804, United States","GCP3+49 Davenport, Iowa, USA",http://www.aaacontractingqca.com/,+1 563-322-6334,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OmATnkcA5zgN6PgprLSNfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.68321&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:50.272Z,,,,
https://www.google.com/maps/place/Courtesy+Door+Sales+%26+Service+-+Raynor+Dealer/data=!4m7!3m6!1s0x87e6950b8c55d071:0x57d72428fbfeb271!8m2!3d40.9845154!4d-91.5440174!16s%2Fg%2F1vfp45lx!19sChIJcdBVjAuV5ocRcbL--ygk11c,Courtesy Door Sales & Service - Raynor Dealer,4.4,21,Garage door supplier,"2231 James Ave, Mt Pleasant, IA 52641, United States","XFM4+R9 Mt Pleasant, Iowa, USA",http://www.courtesydoor.com/,+1 319-385-8990,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9ZlRX00e_rDrTtkE3Unyuuk-fCVmowT1xRhSC=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:27:55.021Z,,,,
https://www.google.com/maps/place/Rock+River+Door+Company/data=!4m7!3m6!1s0x8808a237706764d9:0xdc07366ff296c09f!8m2!3d42.459252!4d-89.0673285!16s%2Fg%2F1tx15yjv!19sChIJ2WRncDeiCIgRn8CW8m82B9w,Rock River Door Company,5.0,164,Garage door supplier,"7468 Stephens rd, Rockton, IL 61072, United States","FW5M+P3 Rockton, Illinois, USA",http://rockriverdoor.com/?utm_campaign=google&utm_medium=organic&utm_source=google_business_profile,+1 815-624-3667,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNqQVwHAn53OK-408lpNnozpMEakMwcfDwUsn-F=w408-h306-k-no,true,Open 24 hours,9 am–1 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:28:04.867Z,,,,
https://www.google.com/maps/place/North+Scott+Doors/data=!4m7!3m6!1s0x87e3cc9a2b698a3f:0x50efeaa0022afe21!8m2!3d41.6801886!4d-90.6060654!16s%2Fg%2F11b6gm68_t!19sChIJP4ppK5rM44cRIf4qAqDq71A,North Scott Doors,5.0,10,Garage door supplier,,,http://midlandqc.com/,+1 563-362-8102,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7CpDPkTFqNfYryUl8rMTlYxG_YkHYN16BZvWG=w408-h679-k-no,true,8 am–3 pm,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Rock+Island+IA+IA/@41.5094771,-90.5787476,14z",2025-11-07T23:28:09.821Z,,,,
