placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Salisbury+Real+Estate+Services/data=!4m7!3m6!1s0x89de0a562eadf319:0xd5af928b4fdd458b!8m2!3d42.7707615!4d-74.4023895!16s%2Fg%2F11cp7gqj_4!19sChIJGfOtLlYK3okRi0XdT4uSr9U,Salisbury Real Estate Services,5.0,7,Real estate agent,,,http://salisburyreservices.com/,+1 518-599-5588,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMYIeRCN2l7M_IQK7OHimH8oEZeUVFZxsxPc17o=w457-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:12:38.337Z,,,,
https://www.google.com/maps/place/Homeowners+Advantage/data=!4m7!3m6!1s0x89de0b1196951223:0x90c0a118820a6a72!8m2!3d42.685375!4d-73.8087382!16s%2Fg%2F11bzrp71mc!19sChIJIxKVlhEL3okRcmoKghihwJA,Homeowners Advantage,4.3,91,Mortgage lender,"700 Patroon Creek Blvd Suite 301, Albany, NY 12206, United States","M5PR+4G Albany, New York, USA",https://www.homeownersadvantage.com/,+1 877-266-7722,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipOg8vtFQ4ysrhygOh_RS-j6mlgdH3OMLooJLQcm=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:12:43.396Z,,,,
"https://www.google.com/maps/place/Monaco+Cooper+Lamme+%26+Carr,+PLLC/data=!4m7!3m6!1s0x89de7585071ccf17:0x572d1054e2f06d62!8m2!3d42.6934494!4d-73.8737987!16s%2Fg%2F11jcmp8y91!19sChIJF88cB4V13okRYm3w4lQQLVc","Monaco Cooper Lamme & Carr, PLLC",5.0,23,Law firm,"1881 Western Ave # 200, Albany, NY 12203, United States","M4VG+9F Albany, New York, USA",https://mclclaw.com/,+1 518-855-3535,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO09yuViwkZ99VwdKU6UM5jxxTods9sz30i0Wir=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:12:48.430Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Great+Oaks+Office+Park/data=!4m7!3m6!1s0x89de74d155470a0b:0xc08bfe6af18616c2!8m2!3d42.6813139!4d-73.8474381!16s%2Fg%2F1vn9q27b!19sChIJCwpHVdF03okRwhaG8Wr-i8A,Great Oaks Office Park,4.6,96,Business park,"300 Great Oaks Blvd, Albany, NY 12203, United States","M5J3+G2 Albany, New York, USA",http://www.greatoaksofficepark.com/,+1 518-869-9302,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMrTpJaXK2kEVACjRUo8PlaBTwOl_zNxd4qhFgD=w423-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:12:53.830Z,,,,
https://www.google.com/maps/place/Winimi+Ventures/data=!4m7!3m6!1s0x89de0bdfcf472d25:0x3d5ab591cafda553!8m2!3d42.6484229!4d-73.7510898!16s%2Fg%2F11vcmvhhvz!19sChIJJS1Hz98L3okRU6X9ypG1Wj0,Winimi Ventures,,,Property investment company,"418 Broadway STE 8182, Albany, NY 12207, United States","J6XX+9H Albany, New York, USA",,+1 518-602-7992,Open ⋅ Closes 4:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uB1bQHemzSEhsfpxkJXATg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.17809&pitch=0&thumbfov=100,false,8 am–4:30 am,8 am–4:30 am,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:12:58.683Z,,,,
https://www.google.com/maps/place/Gordon+Development/data=!4m7!3m6!1s0x89de0a211d9eed07:0xe66884e148c3dfb2!8m2!3d42.648848!4d-73.7516392!16s%2Fg%2F1tx8v66s!19sChIJB-2eHSEK3okRst_DSOGEaOY,Gordon Development,1.0,5,Real estate developer,"50 NY-5, Albany, NY 12207, United States","J6XX+G8 Albany, New York, USA",http://gordoncompanies.net/,+1 518-462-7411,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bPIzcGRusOal9drTGUm2jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.54887&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:13:01.637Z,,,,
https://www.google.com/maps/place/Olsen%27s+Property+Maintenance+LLC/data=!4m7!3m6!1s0x89de77868ea49e0b:0xdb1e618af113e3e7!8m2!3d42.688421!4d-73.8317319!16s%2Fg%2F11mvnjs81m!19sChIJC56kjoZ33okR5-MT8YphHts,Olsen's Property Maintenance LLC,,,Lawn care service,,,http://olsensproperty.com/,+1 518-872-0411,,https://lh3.googleusercontent.com/p/AF1QipMnjREoS36rstTQDmHePnPYhRJb-B6TqbFcqf_F=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Voorheesville+Albany+NY/@42.653967,-73.9287365,14z",2025-09-25T17:13:04.334Z,,,,
https://www.google.com/maps/place/Park+Hill+Lane+Apartments/data=!4m7!3m6!1s0x89de0943181b7f8b:0x967f41cd8a8ae14e!8m2!3d42.6831376!4d-73.7343172!16s%2Fg%2F1tfzc5dl!19sChIJi38bGEMJ3okRTuGKis1Bf5Y,Park Hill Lane Apartments,3.1,86,Apartment complex,"7 Park Ln E, Menands, NY 12204, United States","M7M8+77 Menands, New York, USA",http://www.parkhilllane.com/,+1 518-462-5373,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOA235dia-QH_hGLCqIuBGVa11lqvndDHZN7UpV=w428-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:13:32.537Z,· Dogs allowed,,,
https://www.google.com/maps/place/Albany+Lofts+at+One+Broadway+Apartments/data=!4m7!3m6!1s0x89de0968fbbb1da5:0x35c689b2fe5e6a1!8m2!3d42.6765593!4d-73.734709!16s%2Fg%2F11cmhd56s0!19sChIJpR27-2gJ3okRoeblL5toXAM,Albany Lofts at One Broadway Apartments,4.2,50,Apartment building,"1 Broadway, Menands, NY 12204, United States","M7G8+J4 Menands, New York, USA",http://www.albanylofts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmblisting,+1 518-676-2238,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN2Ci59AmhjKP5aFXgl7rCaUNFpZuK7TIVx62Gc=w408-h270-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,10 am–5 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:13:44.733Z,· Dogs allowed,,,
https://www.google.com/maps/place/Empire+Real+Estate+Management/data=!4m7!3m6!1s0x89de0ec3573819bd:0xf868b002835e0484!8m2!3d42.7106224!4d-73.7129188!16s%2Fg%2F11b6g9h4_m!19sChIJvRk4V8MO3okRhARegwKwaPg,Empire Real Estate Management,3.0,31,Real estate agency,"720 4th St, Watervliet, NY 12189, United States","P76P+6R Watervliet, New York, USA",http://empirerealestatemgt.com/,+1 518-369-7247,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wi-G-CaT8eunr_7oMZgr7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.6722&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:13:49.929Z,,,,
https://www.google.com/maps/place/Riverhill+Apartments/data=!4m7!3m6!1s0x89de095c4dbe4a91:0x93873edafeeae130!8m2!3d42.6833839!4d-73.7388534!16s%2Fg%2F1td7_2d6!19sChIJkUq-TVwJ3okRMOHq_to-h5M,Riverhill Apartments,4.3,32,Apartment building,"185 Van Rensselaer Blvd, Menands, NY 12204, United States","M7M6+9F Menands, New York, USA",https://www.riverhill-apartments.com/,+1 518-463-0452,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP-_kjnwbo28Sx5uFozj0r4JFrqHf5KLQmwSP0=w408-h292-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:13:54.898Z,· Dogs allowed,,,
https://www.google.com/maps/place/Nigro+Retail+Properties/data=!4m7!3m6!1s0x89de0bc6acb2e761:0xa30612af5ab1bd68!8m2!3d42.6799345!4d-73.7648576!16s%2Fg%2F1tznnbn8!19sChIJYeeyrMYL3okRaL2xWq8SBqM,Nigro Retail Properties,2.2,11,Real estate developer,"20 Corporate Woods Blvd, Albany, NY 12211, United States","M6HP+X3 Albany, New York, USA",http://www.nigroproperties.com/,+1 518-436-8421,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Ma8xI_G6v2Jq7kQShY81A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.14948&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:13:57.711Z,,,,
https://www.google.com/maps/place/Turn+key+construction+%26+property+management/data=!4m7!3m6!1s0x89de0da35a3b47e7:0x5ba4dc1d5edc697!8m2!3d42.7054582!4d-73.7716762!16s%2Fg%2F11fsn7z6cx!19sChIJ50c7WqMN3okRl8bt1cFNugU,Turn key construction & property management,,,Lawn care service,"7 Newcomb Dr, Albany, NY 12211, United States","P64H+58 Albany, New York, USA",,+1 518-880-8161,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=94xwAaZKu80LuL3wXmOzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.00754&pitch=0&thumbfov=100,false,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:03.375Z,,,,
https://www.google.com/maps/place/E+Tile+Realty/data=!4m7!3m6!1s0x89de097e9f7439f7:0x8b0966f14435ba2!8m2!3d42.6671176!4d-73.743314!16s%2Fg%2F1tgz6gtd!19sChIJ9zl0n34J3okRoltDFG-WsAg,E Tile Realty,,,Retail space rental agency,"450 N Pearl St, Albany, NY 12204, United States","M784+RM Albany, New York, USA",http://www.etile.com/,+1 518-434-0155,,https://lh3.googleusercontent.com/p/AF1QipMf8AdE8BUaSCKoA74B_F8_zoLjsEz8jlhIHg=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:06.220Z,,,,
https://www.google.com/maps/place/3N+Property+Services/data=!4m7!3m6!1s0x89de0f675868440f:0x61f851d134664c29!8m2!3d42.7075445!4d-73.6603179!16s%2Fg%2F1tfcv6qm!19sChIJD0RoWGcP3okRKUxmNNFR-GE,3N Property Services,,,Property management company,"326 Spring Ave, Troy, NY 12180, United States","P85Q+2V Troy, New York, USA",,+1 518-326-1049,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tcWx_eYWvrxdy4nBGCCt5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.48042&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:11.254Z,,,,
https://www.google.com/maps/place/Rubino+Home+Ventures/data=!4m7!3m6!1s0x22351c93ca4a5127:0x1452aeae07b9d15a!8m2!3d43.0249795!4d-73.816252!16s%2Fg%2F11kqs2xd96!19sChIJJ1FKypMcNSIRWtG5B66uUhQ,Rubino Home Ventures,5.0,16,Property management company,,,https://rubinohomeventures.com/,+1 518-491-9779,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipN8dx88bxLkPkFIewzTT6TCYGhGPHowQdlm9Ev9=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:15.984Z,,,,
https://www.google.com/maps/place/Picotte+Companies/data=!4m7!3m6!1s0x89de0bc400558667:0x5f56f515df9eb973!8m2!3d42.6799345!4d-73.7648576!16s%2Fg%2F1tcx_v6z!19sChIJZ4ZVAMQL3okRc7me3xX1Vl8,Picotte Companies,5.0,2,Commercial real estate agency,"20 Corporate Woods Blvd # 6, Albany, NY 12211, United States","M6HP+X3 Albany, New York, USA",http://www.picotte.com/,+1 518-465-4747,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Ma8xI_G6v2Jq7kQShY81A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.14948&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:20.966Z,,,,
https://www.google.com/maps/place/Catskill+Management+Company/data=!4m7!3m6!1s0x89de179a06ec33a3:0x5165f3fb4635ab93!8m2!3d42.389074!4d-73.2088845!16s%2Fg%2F11h8gj4pd5!19sChIJozPsBpoX3okRk6s1RvvzZVE,Catskill Management Company,5.0,1,Property management company,,,,+1 518-400-2779,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npKvTCCWbwLDZQxs7I9fuixfK-2aK_V7P_WweXthcV105srf7PeUzrhmmoR1LzNr4BkoEof5GRaSw7I9BCbH799m9bdsNckCOYNlT6AiZvhOSUGnztzfM9gNvFvPLVAacaqbF59QA=w408-h307-k-no,true,10 am–6 pm,8 am–4 pm,10 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:25.740Z,,,,
https://www.google.com/maps/place/Mohawk+Hudson+Humane+Society/data=!4m7!3m6!1s0x89de0937d633949d:0x74f7a9277f4ee54f!8m2!3d42.689059!4d-73.7239113!16s%2Fg%2F1vd729v3!19sChIJnZQz1jcJ3okRT-VOfyep93Q,Mohawk Hudson Humane Society,4.3,1159,Animal shelter,"3 Oakland Ave, Menands, NY 12204, United States","M7QG+JC Menands, New York, USA",https://mohawkhumane.org/,+1 518-434-8128,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nokTG4xFAxwyhnAAxOV854wgkMQK2LOYbBYUCTMq2q2NP7i0laOHbGABqSedE-l7ftRHG0wqTGQUwRf8Ivy3-jKSvikirg_qI8LBGvPQqy6ViTBKRiYj2lvJFPuw8VMDfCvQg3hmA=w408-h294-k-no,true,12–6 pm,12–6 pm,10 am–4 pm,Closed,12–6 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:38.068Z,,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Property+Preservation+Management+LLC/@42.746618,-74.8107256,7z/data=!3m1!4b1!4m6!3m5!1s0x89de0935e9956ca1:0xf602f311996bdf91!8m2!3d42.746618!4d-74.8107256!16s%2Fg%2F11cmtw7rxz",Property Preservation Management LLC,,,Landscaper,,,,+1 518-898-8323,Open ⋅ Closes 9 pm,,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:44.721Z,,,,
"https://www.google.com/maps/place/Sunpioneer+Services,+Inc./data=!4m7!3m6!1s0x89de0d6e56f30059:0x857d625c5e9b0ece!8m2!3d42.9843836!4d-73.7835282!16s%2Fg%2F11kllrh6yd!19sChIJWQDzVm4N3okRzg6bXlxifYU","Sunpioneer Services, Inc.",,,Property management company,,,https://avidehst.wixsite.com/sunpioneer,,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN8xjUmPG3F_pEItJ63YwadPtZszQemp-FLOeOM=w408-h306-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:49.424Z,,,,
https://www.google.com/maps/place/Amethyst+and+Pearl+LLC/data=!4m7!3m6!1s0x89de0de78aed05af:0xae8578851c993032!8m2!3d42.7643702!4d-73.7732538!16s%2Fg%2F11w_rw97q5!19sChIJrwXtiucN3okRMjCZHIV4ha4,Amethyst and Pearl LLC,,,Property management company,"10 Cavalier Way, Latham, NY 12110, United States","Q67G+PM Latham, New York, USA",,+1 917-576-8600,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4xiGjJbeYotM9AybDfLl1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.14349&pitch=0&thumbfov=100,true,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:54.201Z,,,,
https://www.google.com/maps/place/Albany+County+Water+Purification+District/data=!4m7!3m6!1s0x89de096bc3c74cdb:0x926ba157f50e5808!8m2!3d42.6773199!4d-73.7307283!16s%2Fg%2F1th1dqml!19sChIJ20zHw2sJ3okRCFgO9Veha5I,Albany County Water Purification District,4.3,7,County government office,"1 Canal Rd S, Menands, NY 12204, United States","M7G9+WP Menands, New York, USA",https://www.albanycountyny.gov/departments/water-purification-district,+1 518-447-1611,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomVVuW29u56irHctayWNJSFW4WmSZZDTRJ_XPyxmh3oxh7xkrwAIehFqrOxsAiJPF5QHEJGR0nCDY2IDa9lslu5Lo2TjvOoN8PS1Yze7xbBc_aQ8oplWB65kPkBnQqGCYKK6nhJQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:14:59.363Z,,,,
https://www.google.com/maps/place/Riverview+Center/data=!4m7!3m6!1s0x89de0900726569eb:0xd32f433d8fc40486!8m2!3d42.6867453!4d-73.7302009!16s%2Fg%2F11w43r3_fr!19sChIJ62llcgAJ3okRhgTEjz1DL9M,Riverview Center,4.0,1,,"150 Broadway 3rd floor, Menands, NY 12204, United States","M7P9+MW Menands, New York, USA",https://www.riverviewcenter.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRJYbINlfrCCDHWNB8QkluOMcQKCjoOXzkyAkkhLdxH5bDr0fiu-w4L7lplElVdw7Wbo-qbJMR4jEq0XBXzF5vBKv1J5TqDuUBjiqPu-spkZaPMDkrdm8o7oqErmZlaksTHa9HvA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:02.342Z,,,,
https://www.google.com/maps/place/Aspen-+107+11th+St/data=!4m7!3m6!1s0x89de0f8116e5b5cd:0xab97be68d57b97be!8m2!3d42.735704!4d-73.6794194!16s%2Fg%2F11vyvb4_zj!19sChIJzbXlFoEP3okRvpd71Wi-l6s,Aspen- 107 11th St,,,Property management company,"107 11th St, Troy, NY 12180, United States","P8PC+76 Troy, New York, USA",,+1 814-243-0558,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AuXSJtRXufK3C3vdX80C0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.47809&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:05.048Z,,,,
https://www.google.com/maps/place/Paragon+Prime+Funding/data=!4m7!3m6!1s0x89de0fa8d58591c7:0x95204aff1411cacc!8m2!3d42.7627046!4d-73.795744!16s%2Fg%2F11b6q381p7!19sChIJx5GF1agP3okRzMoRFP9KIJU,Paragon Prime Funding,,,Property management company,"1 Mill Rd, Latham, NY 12110, United States","Q673+3P Latham, New York, USA",http://www.paragonprimefunding.com/,+1 518-640-4070,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SG4OH-XBGG2Mah1RgTDM3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.38046&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:09.790Z,,,,
https://www.google.com/maps/place/Capital+Companies+NY/data=!4m7!3m6!1s0x89de0bd6a1136ec3:0x68a6ac04ea5f5fb2!8m2!3d42.7735251!4d-73.701352!16s%2Fg%2F11g14pqk25!19sChIJw24TodYL3okRsl9f6gSspmg,Capital Companies NY,4.1,53,Real estate consultant,"122 Remsen St, Cohoes, NY 12047, United States","Q7FX+CF Cohoes, New York, USA",http://www.capitalcompaniesny.com/,+1 518-400-0327,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-CcBNEsBMoe0DbkQVFqvZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.39197&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:14.789Z,,,,
https://www.google.com/maps/place/Northeast+Pest+Control+Inc/data=!4m7!3m6!1s0x89de08daa8125cd3:0x270268da87e0c765!8m2!3d42.6710727!4d-73.7391692!16s%2Fg%2F1tfzc5dj!19sChIJ01wSqNoI3okRZcfgh9poAic,Northeast Pest Control Inc,4.9,936,Pest control service,"1160 Broadway, Menands, NY 12204, United States","M7C6+C8 Menands, New York, USA",https://www.nepestcontrol.com/,+1 518-957-3003,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noDSV-hma7By3nyGXebbe7gI2qqOr2ETyRbf16YfPOQvyKi2xHRLvRqAmqPrmr7lI4MIhI5boCh8I1193a6HOfzLdVP1iL2EzljuWJep4KKMu42rr4z467Z98zwlzCd_yYv1CDiReOQzq8=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,8 am–2 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:19.944Z,,,,
https://www.google.com/maps/place/Genesis+Consultation+LLC/data=!4m7!3m6!1s0xfe423bcae200f81:0x2baf8b461dcc073a!8m2!3d41.7030625!4d-73.954051!16s%2Fg%2F11kbz8gs1h!19sChIJgQ8grrwj5A8ROgfMHUaLrys,Genesis Consultation LLC,5.0,1,Real estate consultant,,,http://www.genesisconsultation.com/,+1 518-203-1088,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMPL4LLTs7LmDdqhVQADcjuGeM6Kw0V5doR3pJ1=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:24.741Z,,,,
https://www.google.com/maps/place/RE%2FMAX+Solutions/data=!4m7!3m6!1s0x89de09770a25afeb:0x41b2bfdb2cede2ee!8m2!3d42.6900285!4d-73.6879262!16s%2Fg%2F11ssdfzk7t!19sChIJ668lCncJ3okR7uLtLNu_skE,RE/MAX Solutions,5.0,2,Real estate agency,"112 N Greenbush Rd, Troy, NY 12180, United States","M8R6+2R Troy, New York, USA",,+1 518-720-3400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM27fC4ZHLcW9UvZClm7wXxCIU1Q0aWYygR75jn=w506-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:29.625Z,,,,
https://www.google.com/maps/place/The+REI+Pros/data=!4m7!3m6!1s0x2bb499f2d019515f:0x2fbb427a5940e913!8m2!3d42.7287436!4d-73.816252!16s%2Fg%2F11vz2ctq72!19sChIJX1EZ0PKZtCsRE-lAWXpCuy8,The REI Pros,5.0,5,Consultant,,,http://thereipros518.com/,+1 518-734-0245,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNQgj4cE3HVF9ljRfXwkm12YbWgSGaTBsHQQLT-=w408-h311-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Menands+Albany+NY/@42.6920233,-73.7245639,14z",2025-09-25T17:15:34.360Z,,,,
