placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Elevate+IV+Therapy,+LLC/data=!4m7!3m6!1s0x65689d6a06560b59:0x495433a6182715f2!8m2!3d41.6702706!4d-93.320484!16s%2Fg%2F11w_t7rt26!19sChIJWQtWBmqdaGUR8hUnGKYzVEk","Elevate IV Therapy, LLC",5.0,41,IV therapy service,,,https://elevateivtherapy.com/,+1 515-971-8395,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOilMtjdR2bhQtEEtDt7xOiqQp-I3vVWuYDF6my=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:31:40.599Z,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Dr.+Shannon+V.+Crout/data=!4m7!3m6!1s0x87ee992ab598fca1:0x634275efefcc5ba!8m2!3d41.5909767!4d-93.715349!16s%2Fg%2F11bbrmdsfd!19sChIJofyYtSqZ7ocRusX8_l4nNAY,Dr. Shannon V. Crout,5.0,1,Osteopath,"939 Office Park Rd Suite 314, West Des Moines, IA 50265, United States","H7RM+9V West Des Moines, Iowa, USA",https://wholepersonwellnessdsm.com/,+1 515-381-1109,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8DHEt0gu_FbQxu1B_f64yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.29817&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Desoto+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:31:45.395Z,,,,,,,,,,
https://www.google.com/maps/place/Vero+Health+Center/data=!4m7!3m6!1s0x87ec204aa7226419:0x4461cfc9c1e3c37e!8m2!3d41.5607087!4d-93.7704084!16s%2Fg%2F11g6rnh9hg!19sChIJGWQip0og7IcRfsPjwcnPYUQ,Vero Health Center,4.8,1661,Chiropractor,"630 S 50th St, West Des Moines, IA 50265, United States","H66H+7R West Des Moines, Iowa, USA",https://www.verohealthcenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,+1 515-422-9552,Open · Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOpIe4Qs9-yHQGu4OwOQr-DTXflI2-vCt3gsG19=w408-h311-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:32:02.180Z,9 am–6 pm,"7–9 am, 4–6 pm",7 am–4 pm,9 am–6 pm,7 am–1 pm,Closed,Closed,,,
https://www.google.com/maps/place/Integrative+Health/data=!4m7!3m6!1s0x87ee8513fbeb2797:0xf93d14a4a6f18480!8m2!3d41.7294913!4d-93.6062194!16s%2Fg%2F11t8h0fl93!19sChIJlyfr-xOF7ocRgITxpqQUPfk,Integrative Health,,,,"302 SW Walnut St, Ankeny, IA 50023, United States","P9HV+QG Ankeny, Iowa, USA",https://balancedintegrativehealth.com/contactus/,+1 515-639-3803,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2b87TqcFo1LwtwjN9XSyvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.971046&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:32:04.730Z,,,,,,,,,,
https://www.google.com/maps/place/Innate+Health+Solutions+of+Des+Moines/data=!4m7!3m6!1s0x87ee9f5bc6ce8ba7:0xee60ba5fa1c834a8!8m2!3d41.6043967!4d-93.7320621!16s%2Fg%2F11j5qv5608!19sChIJp4vOxluf7ocRqDTIoV-6YO4,Innate Health Solutions of Des Moines,4.6,67,,"8365 University Blvd B, Clive, IA 50325, United States","J739+Q5 Clive, Iowa, USA",http://www.innatehealthsolutions.com/,+1 515-991-7555,Permanently closed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipONb8pRl8BQlQMCkorcqEvEkRrY5s5NU3ROYggx=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dexter+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:32:09.492Z,,,,,,,,,,
https://www.google.com/maps/place/Iowa+IV/data=!4m7!3m6!1s0x87ee9fcc97b5ac73:0x90f8579f05d84ac2!8m2!3d41.5936072!4d-93.6739902!16s%2Fg%2F11fcq1wpv2!19sChIJc6y1l8yf7ocRwkrYBZ9X-JA,Iowa IV,4.9,396,Wellness center,"855 42nd St, Des Moines, IA 50312, United States","H8VG+CC Des Moines, Iowa, USA",https://iowaiv.com/,+1 833-424-9378,Open · Closes 6:30 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPWwNbyr-IKNRfP7NG8gY6BztkXCd1YrOIp8tzi=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:28.652Z,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,10 am–4 pm,10 am–4 pm,,,
"https://www.google.com/maps/place/Ampersand+Holistic+Wellness,+LLC./data=!4m7!3m6!1s0x87ee9f8e477c87d9:0xf88f641414dea41c!8m2!3d41.5959186!4d-93.7049168!16s%2Fg%2F11hxmfp6tm!19sChIJ2Yd8R46f7ocRHKTeFBRkj_g","Ampersand Holistic Wellness, LLC.",5.0,1,Mental health clinic,"1011 64th St, Windsor Heights, IA 50324, United States","H7WW+92 Windsor Heights, Iowa, USA",http://www.ampersandhw.com/,+1 515-348-1776,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1YkTdWW9_xkswg4unNOx0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.69813&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:31.349Z,,,,,,,,,,
https://www.google.com/maps/place/National+Integrative+Health/data=!4m7!3m6!1s0x87ec2171252488d1:0x8277b216e2a2b161!8m2!3d41.5600614!4d-93.7932554!16s%2Fg%2F1q5gp5kf7!19sChIJ0YgkJXEh7IcRYbGi4hayd4I,National Integrative Health,,,Health consultant,"6205 Mills Civic Pkwy Suite #201, West Des Moines, IA 50266, United States","H664+2M West Des Moines, Iowa, USA",http://www.nationalintegrativehealth.com/,+1 515-518-6654,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pPM7OD--bnPJE6_lubGhCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.0719&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:35.925Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/The+Self-Care+Center/data=!4m7!3m6!1s0x87ee9fb4d2069437:0x7d69c25f1fa018aa!8m2!3d41.5893993!4d-93.7162013!16s%2Fg%2F11sz5j1v5z!19sChIJN5QG0rSf7ocRqhigH1_CaX0,The Self-Care Center,5.0,1,Wellness center,"950 Office Park Rd #221, West Des Moines, IA 50265, United States","H7QM+QG West Des Moines, Iowa, USA",,+1 515-897-7579,,,https://lh3.googleusercontent.com/p/AF1QipNwK0vU1tEknq18d9tyHUI7-EmThQXzCwUTdbUY=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:38.915Z,,,,,,,,,,
https://www.google.com/maps/place/Musgrave+David+DR+Do/data=!4m7!3m6!1s0x87ee9e4f6f2ecddb:0xbd101e4dd7823a65!8m2!3d41.5911018!4d-93.7163007!16s%2Fg%2F1w4564yp!19sChIJ280ub0-e7ocRZTqC100eEL0,Musgrave David DR Do,5.0,5,Doctor,"1001 Office Park Rd, West Des Moines, IA 50265, United States","H7RM+CF West Des Moines, Iowa, USA",,+1 515-457-7124,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rhqwzJdbRoX-VocTY6UunQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.93034&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:43.878Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Nadi+%7C+Integrative+Care/data=!4m7!3m6!1s0x87ee9dea5fe94d75:0xea664713e574f648!8m2!3d41.5701833!4d-93.709202!16s%2Fg%2F11qp9wyq61!19sChIJdU3pX-qd7ocRSPZ05RNHZuo,Nadi | Integrative Care,5.0,3,Wellness center,"116 5th St, West Des Moines, IA 50265, United States","H7CR+38 West Des Moines, Iowa, USA",http://nadiyogaco.com/,+1 515-650-1610,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMX60R5Popci4wQS5l9xJeQxkBbi0obL3oUFQ9a=w408-h724-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:52.110Z,,,,,,,,,,
"https://www.google.com/maps/place/Graff+Integrative+Health,+LLC/data=!4m7!3m6!1s0x87ec20ee6aa57acb:0xa7d4212a95befad6!8m2!3d41.5902765!4d-93.770128!16s%2Fg%2F11f_f6h1qg!19sChIJy3qlau4g7IcR1vq-lSoh1Kc","Graff Integrative Health, LLC",,,Health consultant,"4944 Pleasant St, West Des Moines, IA 50266, United States","H6RH+4W West Des Moines, Iowa, USA",,+1 515-978-1009,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=__b28kZytAFKJb2nwkxoqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.39818&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:54.708Z,,,,,,,,,,
https://www.google.com/maps/place/Vitality+Des+Moines/data=!4m7!3m6!1s0x87ec27d4a49bec6f:0x577894fdfd6718fb!8m2!3d41.6479318!4d-93.7704493!16s%2Fg%2F11vwmgmx_j!19sChIJb-ybpNQn7IcR-xhn_f2UeFc,Vitality Des Moines,5.0,1,Health consultant,"11115 Plum Dr, Urbandale, IA 50322, United States","J6XH+5R Urbandale, Iowa, USA",https://vitality-107442.square.site/,+1 515-401-7681,Closed · Opens 1 pm,,https://lh3.googleusercontent.com/p/AF1QipOZqypVYnPXHFchR0-LPAuHvqvihyDqW5tGkuoq=w408-h612-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:32:59.514Z,1–5 pm,11 am–5 pm,1–6 pm,"8:30–11:30 am, 12:30–5 pm",8 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/Balance+Hormone+Center/data=!4m7!3m6!1s0x87ec21ff2a2e5183:0xf14bba84022213f5!8m2!3d41.569668!4d-93.8112734!16s%2Fg%2F11svmfrn1f!19sChIJg1EuKv8h7IcR9RMiAoS6S_E,Balance Hormone Center,5.0,14,Medical clinic,"160 Jordan Creek Pkwy Suite 110, West Des Moines, IA 50266, United States","H59Q+VF West Des Moines, Iowa, USA",https://www.balancehormonecenter.com/contact-us/west-des-moines-iowa/?utm_campaign=gmb&utm_content=website_button&utm_medium=organic&utm_source=GMB_Listing,+1 515-500-6620,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOy2jjMAyITYvGiQUaTkprXg4uS_Wb6nT47tYT3=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:04.709Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Active+Wellness/data=!4m7!3m6!1s0x87ee9d7c70387beb:0x6ca687268747846!8m2!3d41.6672842!4d-93.7383263!16s%2Fg%2F1tmkljjv!19sChIJ63s4cHyd7ocRRnh0aHJoygY,Active Wellness,5.0,185,Chiropractor,"8711 Windsor Pkwy Unit 7, Johnston, IA 50131, United States","M786+WM Johnston, Iowa, USA",http://www.activewellnessonline.com/,+1 515-867-2900,"Open · Closes 3 pm

Updated by others 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMpdlfGAteuir6DGwF7_FbBoEKoRqV8bnbXEojU=w408-h289-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:10.057Z,7 am–3 pm,9 am–5 pm,7 am–3 pm,9 am–5 pm,7 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/Concierge+Medicine+Iowa/data=!4m7!3m6!1s0x87ec211928323e47:0xbd076d98cf261517!8m2!3d41.596221!4d-93.789725!16s%2Fg%2F11c1vj4wnb!19sChIJRz4yKBkh7IcRFxUmz5htB70,Concierge Medicine Iowa,5.0,5,Doctor,"5901 Westown Pkwy #230, West Des Moines, IA 50266, United States","H6W6+F4 West Des Moines, Iowa, USA",http://conciergemedicineiowa.com/contact/,+1 515-333-5595,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2etRJzqZioPnOGfU5rUsmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.28622&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:13.393Z,,,,,,,,,,
https://www.google.com/maps/place/Origins+Health/data=!4m7!3m6!1s0x87ee9f637c8f9fb1:0x89fe5704d5e5bc6f!8m2!3d41.5893386!4d-93.7162014!16s%2Fg%2F11vq174_tk!19sChIJsZ-PfGOf7ocRb7zl1QRX_ok,Origins Health,5.0,2,Health counselor,"950 Office Park Rd STE 240, West Des Moines, IA 50265, United States","H7QM+PG West Des Moines, Iowa, USA",https://originshealthdsm.com/,+1 515-599-3271,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eJTuVNLSgqL1pfJ6c_nqng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.51663&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:16.238Z,,,,,,,,,,
https://www.google.com/maps/place/Janning+Family+Chiropractic/data=!4m7!3m6!1s0x87ec294bc9781a19:0x39665de5489e055!8m2!3d41.7613375!4d-93.8240691!16s%2Fg%2F119x29mbn!19sChIJGRp4yUsp7IcRVeCJVN5llgM,Janning Family Chiropractic,5.0,80,Chiropractor,"2000 State St, Granger, IA 50109, United States","Q56G+G9 Granger, Iowa, USA",http://www.janningfamilychiro.com/,+1 515-999-8016,Closes soon · 11 am · Reopens 3 pm,,https://lh3.googleusercontent.com/p/AF1QipMtqUcklZfU1VzKeKy9zeBaotCsNfZZ-SUew1tQ=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:21.010Z,"8–11 am, 3–6 pm",3–6 pm,"8–11 am, 2–6:30 pm",3–6 pm,"8–11 am, 3–5 pm",Closed,Closed,,,
https://www.google.com/maps/place/Iowa+IV+Mills+Civic/data=!4m7!3m6!1s0x87ec23dd540f31cf:0xb7d84de69e2cb990!8m2!3d41.5602097!4d-93.7811701!16s%2Fg%2F11t280vs8x!19sChIJzzEPVN0j7IcRkLksnuZN2Lc,Iowa IV Mills Civic,5.0,351,Wellness center,"5435 Mills Civic Pkwy #105, West Des Moines, IA 50265, United States","H669+3G West Des Moines, Iowa, USA",https://iowaiv.com/,+1 833-424-9378,Open · Closes 5:30 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPHbr2EF98WqycklqDPSXs4Q8F6Wx3lEmjO5RHY=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:26.201Z,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Iowa+Functional+Health/data=!4m7!3m6!1s0x87ee990197c08347:0xdc113698e345573d!8m2!3d41.5983066!4d-93.7353926!16s%2Fg%2F11bw67r5ks!19sChIJR4PAlwGZ7ocRPVdF45g2Edw,Iowa Functional Health,4.7,29,,"1701 22nd St #107, West Des Moines, IA 50266, United States","H7X7+8R West Des Moines, Iowa, USA",https://www.iowafunctionalhealth.com/,+1 515-897-7900,Permanently closed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOVAxM_SQfDN-BWh3tTAABLQ7z0rvaJaebjKSRP=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Granger+Des+Moines+IA/@41.5842182,-93.6217802,14z",2026-02-23T16:33:31.425Z,,,,,,,,,,
https://www.google.com/maps/place/The+Iowa+Clinic+Methodist+Medical+Center+Plaza+II/data=!4m7!3m6!1s0x87ee9917c8b09b13:0x285a59bcc9ee4563!8m2!3d41.589619!4d-93.634922!16s%2Fg%2F11t3cwzs_p!19sChIJE5uwyBeZ7ocRY0XuybxZWig,The Iowa Clinic Methodist Medical Center Plaza II,2.8,5,Medical Center,"1215 Pleasant St, Des Moines, IA 50309, United States","H9Q8+R2 Des Moines, Iowa, USA",https://www.iowaclinic.com/locations/methodist-medical-center-plaza-2/?utm_medium=organic&utm_source=gmb&utm_campaign=clinic?utm_source=extnet&utm_medium=yext,+1 515-875-9000,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepacBlJzw6ZubD7cqY1zVqIUJOenUZStqqQmfd6W-hi0Lg3GEPdHy_DUMQOedsrxUIt7XA6PjV_Z0ffBEZ7zWT-f3wud5LucTzbZtt0q1hpAI9OPdoiwQh8QQwqew5Q4GPrUccL=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Dawson+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:33:54.930Z,,,,,,,,,,
,,,,,,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Linden+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:12.550Z,,,,,,,,,No new results found,
https://www.google.com/maps/place/Broadlawns+Medical+Center/data=!4m7!3m6!1s0x87ee996764b29879:0x62205231b2cf96f5!8m2!3d41.6161525!4d-93.6417635!16s%2Fg%2F1tc_4ncl!19sChIJeZiyZGeZ7ocR9ZbPsjFSIGI,Broadlawns Medical Center,3.0,455,Hospital,"1801 Hickman Rd, Des Moines, IA 50314, United States","J985+F7 Des Moines, Iowa, USA",http://www.broadlawns.org/,+1 515-282-2200,,,https://lh3.googleusercontent.com/p/AF1QipOywnhjs-d1lWTn3uq3RKhLCPMXe5XRfHBf8ovj=w408-h272-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:30.485Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/FLOW+Chiropractic+Perry/data=!4m7!3m6!1s0x87ec4b1d2fae6a05:0x1a07249b8e0ed0ab!8m2!3d41.8321255!4d-94.1079369!16s%2Fg%2F11x6nzccxl!19sChIJBWquLx1L7IcRq9AOjpskBxo,FLOW Chiropractic Perry,5.0,19,Chiropractor,"501 1st Ave, Perry, IA 50220, United States","RVJR+VR Perry, Iowa, USA",https://www.aflowchiropractic.com/,+1 515-216-0134,Closed · Opens 12 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HBKQssfbYyCretKTim3DKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.94012&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:35.232Z,"8–10 am, 12–6 pm","6:30–10 am, 12–5 pm","8–10 am, 12–6 pm","6:30–10 am, 12–5 pm",8 am–1 pm,8–11 am,Closed,,,
"https://www.google.com/maps/place/Primelife,+L.L.C./data=!4m7!3m6!1s0x87ee70c2c233f40d:0xc5d9496066044279!8m2!3d42.0490381!4d-93.6432915!16s%2Fg%2F11f24x8ty8!19sChIJDfQzwsJw7ocReUIEZmBJ2cU","Primelife, L.L.C.",4.8,27,Alternative medicine practitioner,"2605 Northridge Pkwy, Ames, IA 50010, United States","29X4+JM Ames, Iowa, USA",https://primelifeiowa.com/,+1 515-292-4845,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM-6Ap55sK-Ydm6VC3i3lJiJScjIEeTgaOIsRXb=w408-h270-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:40.309Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Your+Life+Iowa/data=!4m7!3m6!1s0x87ee99c9c2f16775:0xd064f474f5288ccf!8m2!3d41.591208!4d-93.6007544!16s%2Fg%2F11c1vj87m2!19sChIJdWfxwsmZ7ocRz4wo9XT0ZNA,Your Life Iowa,3.0,2,,"321 E 12th St, Des Moines, IA 50319, United States","H9RX+FM Des Moines, Iowa, USA",http://yourlifeiowa.org/,+1 515-581-8111,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FmXeyPAvkWItedvtrZylfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.34123&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:45.374Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Integrated+Functional+Health/data=!4m7!3m6!1s0x87e236a319a8d981:0x5b1304e93055f529!8m2!3d41.5737347!4d-90.5015778!16s%2Fg%2F1pp2wy_vv!19sChIJgdmoGaM24ocRKfVVMOkEE1s,Integrated Functional Health,5.0,18,Wellness center,"2209 Falcon Ave, Bettendorf, IA 52722, United States","HFFX+F9 Bettendorf, Iowa, USA",http://www.myifh.com/,+1 563-484-0550,,,https://lh3.googleusercontent.com/p/AF1QipMRb2NAlfeQkD5du53zzOwvRUehqloizDDOucKG=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:50.926Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Heartland+Chiropractic+and+Wellness+Center/data=!4m7!3m6!1s0x87ee9d82801712e1:0xd3fbf0184519e8ee!8m2!3d41.66027!4d-93.7358721!16s%2Fg%2F1tgp1c3m!19sChIJ4RIXgIKd7ocR7ugZRRjw-9M,Heartland Chiropractic and Wellness Center,4.9,197,Chiropractor,"5521 NW 86th St, Johnston, IA 50131, United States","M767+4M Johnston, Iowa, USA",https://heartlandwellnesscenter.com/,+1 515-252-8668,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP8GsfAxsWE6xWujSVpTsQ5ybc-Xa6VB9jwOvlh=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:55.868Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–6 pm,7 am–1 pm,8–10 am,Closed,,,
https://www.google.com/maps/place/Everlasting+Health/data=!4m7!3m6!1s0x87ec4b335cb489df:0xbc4d1c62aed447da!8m2!3d41.841411!4d-94.104781!16s%2Fg%2F11gvwmctsk!19sChIJ34m0XDNL7IcR2kfUrmIcTbw,Everlasting Health,,,Chiropractor,"1324 2nd St, Perry, IA 50220, United States","RVRW+H3 Perry, Iowa, USA",,+1 515-809-2225,,,https://lh3.googleusercontent.com/p/AF1QipN3TxYdSpxoEX_fK7EB14dyJUah8LAA87nRZPlo=w426-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Perry+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:34:58.792Z,,,,,,,,,,
,,,,,,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Minburn+Des+Moines+IA/@41.5896139,-93.6163963,14z",2026-02-23T16:35:09.929Z,,,,,,,,,No new results found,
https://www.google.com/maps/place/Mohr+Altitude/data=!4m7!3m6!1s0x87ee9f624ceefc7f:0x4627069ec5573239!8m2!3d41.6163423!4d-93.7328457!16s%2Fg%2F11xych91tl!19sChIJf_zuTGKf7ocROTJXxZ4GJ0Y,Mohr Altitude,5.0,1,Medical clinic,"2400 82nd Pl, Urbandale, IA 50322, United States","J788+GV Urbandale, Iowa, USA",https://www.mohraltitude.com/,+1 515-412-5112,Open · Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPs9iQTwv1N7tylFJqQZQwp9HUQL058-2SBtZ1k=w408-h274-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2026-02-23T16:35:31.765Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Halling+Wellness+Center/data=!4m7!3m6!1s0x87ec274d251344ef:0x6ee7da36a2c483f6!8m2!3d41.6172833!4d-93.7628317!16s%2Fg%2F1tk63p4x!19sChIJ70QTJU0n7IcR9oPEojba524,Halling Wellness Center,5.0,144,Chiropractor,"2535 106th St, Urbandale, IA 50322, United States","J68P+WV Urbandale, Iowa, USA",http://www.hallingwellnesscenter.com/,+1 515-334-0505,Open · Closes 1 pm · Reopens 3 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBv4tryA-vn_sanetf5ZvxeF6y0TpbggoOs5r09PyOI5-YAthtv4dDkcxh_5PsQYjiMc7-BmM-EY6b2SmY-ZCMriw5iDpFtdegWhwqe-VZPp8-BPUfj3LOQf9KHkpD84omJxnTyQ=w408-h270-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Urbandale+Des+Moines+IA/@41.6293984,-93.7607411,14z",2026-02-23T16:35:36.714Z,"10 am–1 pm, 3–6 pm",3–6 pm,"10 am–1 pm, 3–6 pm","10 am–1 pm, 3–6 pm",Closed,Closed,Closed,,,
