placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
https://www.google.com/maps/place/Tallahassee+Memorial+HealthCare/data=!4m7!3m6!1s0x88ec5f7b1fdcf389:0xede8f002a70f1d67!8m2!3d30.4564958!4d-84.261624!16s%2Fm%2F04g3bsp!19sChIJifPcH3tf7IgRZx0PpwLw6O0,Tallahassee Memorial HealthCare,4.2,4093,Medical Center,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+H9 Tallahassee, Florida, USA",https://www.tmh.org/,+1 850-431-1155,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweooo8jTj3PFTLm6bfJf5w9dLsq4Qc4d94iLse9qOCN7QKkPasQoPYuavVXUCmMkTGoSV045-BpodlWvNbKuQJCu-_CZ7M-B1GafSTW3ZAcPaH0gmDcik2VIaSJlNOwRy5OC5yM7=w408-h544-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:25.982Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/VanLandingham+Cody+A+Dr/data=!4m7!3m6!1s0x88ec5f7a8a89a203:0xfb829ed36cfba05e!8m2!3d30.4592618!4d-84.2581671!16s%2Fg%2F1tfczn4x!19sChIJA6KJinpf7IgRXqD7bNOegvs,VanLandingham Cody A Dr,4.7,63,Family practice physician,"1511 Surgeons Dr, Tallahassee, FL 32308, United States","FP5R+PP Tallahassee, Florida, USA",https://tallahasseemedicalgroup.com/,+1 850-701-0695,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JFop6NSgO3HqypKLA7FJvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.35794&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:30.902Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Elizabeth+L.+King,+MD/data=!4m7!3m6!1s0x88ec5f7c777804e1:0x907ad63965fd5d2a!8m2!3d30.4557162!4d-84.2644819!16s%2Fg%2F1tngr3fj!19sChIJ4QR4d3xf7IgRKl39ZTnWepA","Dr. Elizabeth L. King, MD",,,Pediatrician,"1205 Marion Ave, Tallahassee, FL 32303, United States","FP4P+76 Tallahassee, Florida, USA",http://www.tallahasseeprimarycare.com/,+1 850-681-3887,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kwONb5rfWJ9kxFGMbQ4goQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.43293&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:33.617Z,,,,,,,,,
https://www.google.com/maps/place/Smileworks+Children%27s+Dentistry+and+Orthodontics/data=!4m7!3m6!1s0x88ecf5ede872a9dd:0xff564a7fc55f45a3!8m2!3d30.4668768!4d-84.2294579!16s%2Fg%2F1td1qqfh!19sChIJ3aly6O317IgRo0VfxX9KVv8,Smileworks Children's Dentistry and Orthodontics,4.9,2114,Pediatric dentist,"1771 Capital Cir NE, Tallahassee, FL 32308, United States","FQ8C+Q6 Tallahassee, Florida, USA",https://smileworkstally.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 850-765-3748,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPMJO_ayp2uCbGObmngYLiW8GGBoEOM-QfkuiLo=w425-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:38.432Z,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,,
https://www.google.com/maps/place/Centers+For+Healthy+Living/data=!4m7!3m6!1s0x88ec5f236f301d99:0x694f19c593eea749!8m2!3d30.4576908!4d-84.2389309!16s%2Fg%2F11fm_7b5cr!19sChIJmR0wbyNf7IgRSafuk8UZT2k,Centers For Healthy Living,5.0,4,Association / Organization,"2412 W Plaza Dr, Tallahassee, FL 32308, United States","FQ56+3C Tallahassee, Florida, USA",https://centersforhealthyliving.com/,+1 850-325-1212,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QiLweZVeQQUVsLj2aNncGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=330.6935&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:43.097Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–5 pm,,
"https://www.google.com/maps/place/Justin+Vining,+MD/data=!4m7!3m6!1s0x88ec5f665e529d35:0x8fa97095e0685220!8m2!3d30.4580047!4d-84.2385198!16s%2Fg%2F11h3mwnpyk!19sChIJNZ1SXmZf7IgRIFJo4JVwqY8","Justin Vining, MD",5.0,6,Pediatric cardiologist,"2418 E Plaza Dr, Tallahassee, FL 32308, United States","FQ56+6H Tallahassee, Florida, USA",https://www.baptistjax.com/doctors/pediatric-cardiologist/dr-justin-vining-md,+1 850-629-4861,Closed · Opens 7:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=slX5MlSSmoIAyckg5fgy3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.57286&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:47.955Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,,
"https://www.google.com/maps/place/Brian+G.+Sherman,+MD/data=!4m7!3m6!1s0x88ec5f6e468d463f:0x458378bd717916cc!8m2!3d30.4574672!4d-84.2624895!16s%2Fg%2F1tf3cc8k!19sChIJP0aNRm5f7IgRzBZ5cb14g0U","Brian G. Sherman, MD",4.5,16,Pediatric ophthalmologist,"1401 Centerville Rd Suite 402, Tallahassee, FL 32308, United States","FP4Q+X2 Tallahassee, Florida, USA",https://drbriansherman.com/,+1 850-671-5558,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jcz3yY2h_JNIjoehc3tcpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.19847&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:53.103Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,8 am–4 pm,,
https://www.google.com/maps/place/Mc+Gill-Cross+Susan+MD/data=!4m7!3m6!1s0x88ec5f7c777804e1:0x237559f24c61efd5!8m2!3d30.4557162!4d-84.2644818!16s%2Fg%2F1vg_83pb!19sChIJ4QR4d3xf7IgR1e9hTPJZdSM,Mc Gill-Cross Susan MD,,,Pediatrician,"1205 Marion Ave, Tallahassee, FL 32303, United States","FP4P+76 Tallahassee, Florida, USA",http://www.tallahasseeprimarycare.com/,+1 850-681-3887,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kwONb5rfWJ9kxFGMbQ4goQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.436928&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:55.597Z,,,,,,,,,
https://www.google.com/maps/place/Ramak+Amjad/data=!4m7!3m6!1s0x88ec5f7a57000001:0xeb13045f948db30b!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11sd2x_vw3!19sChIJAQAAV3pf7IgRC7ONlF8EE-s,Ramak Amjad,,,Neonatal physician,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 850-431-1155,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:16:58.295Z,,,,,,,,,
"https://www.google.com/maps/place/Christopher+Douglas+Jolley,+MD/data=!4m7!3m6!1s0x88ec5f4f9d90d6c3:0xc7f7cee3e6552676!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11lm2rsk0q!19sChIJw9aQnU9f7IgRdiZV5uPO98c","Christopher Douglas Jolley, MD",5.0,1,Pediatric gastroenterologist,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p_8a6LsIzH8x0w8JGTl4hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.59528&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:02.991Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Caulley+F.+Soto,+MD/data=!4m7!3m6!1s0x88ecf55d65bc3a03:0xe64bec99342c6bd8!8m2!3d30.4252061!4d-84.2786593!16s%2Fg%2F1thqhld4!19sChIJAzq8ZV317IgR2GssNJnsS-Y","Dr. Caulley F. Soto, MD",,,Pediatrician,"1720 S Gadsden St, Tallahassee, FL 32301, United States","CPGC+3G Tallahassee, Florida, USA",http://www.bondchc.com/,+1 850-576-4073,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n3Q8Sf8AYvnwKZ7QuaM3Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.7769&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:05.687Z,,,,,,,,,
"https://www.google.com/maps/place/Cristoniel+Abrenica,+MD,+FAAP/data=!4m7!3m6!1s0x88ec5f58e38ef9d1:0xa7217f1bbca0cecd!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11n15kfsnk!19sChIJ0fmO41hf7IgRzc6gvBt_Iac","Cristoniel Abrenica, MD, FAAP",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/cristoniel-s-abrenica?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPKIk_KfNZ8d11knHeSfeU7DP4qCujmI-y85TWr=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:10.357Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Dr.+John+Jackson/data=!4m7!3m6!1s0x88ec5f7a57000001:0x72a743caa1322666!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11sd2xl286!19sChIJAQAAV3pf7IgRZiYyocpDp3I,Dr. John Jackson,,,Pediatrician,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 850-431-1155,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:13.243Z,,,,,,,,,
https://www.google.com/maps/place/Health+%26+Wellness+Integrated+Healthcare+Centers/data=!4m7!3m6!1s0x88ec5f2389a95e19:0x4c2053e8273818a5!8m2!3d30.4722308!4d-84.2352646!16s%2Fg%2F1tdp18ym!19sChIJGV6piSNf7IgRpRg4J-hTIEw,Health & Wellness Integrated Healthcare Centers,4.8,574,Internist,"1983 Centre Pointe Blvd #104, Tallahassee, FL 32308, United States","FQC7+VV Tallahassee, Florida, USA",https://www.hwfla.com/,+1 850-656-2006,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNyiNzHZkQ3vfmJ0BbyeJ_IDGh-fJZIP9QoFnMRCndtAAIATlHE2LPZAO-ozQGWxF_AhaUiOmZwl1cNSzeusmwHMwHBBcNbNq0ja-JlVlQlx70hgt7Cgcjtb5vrvmPbQNyyxSc=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:17.913Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,
https://www.google.com/maps/place/Dr.+Abdellatif+Abdelwahab/data=!4m7!3m6!1s0x88ec5f7a57000001:0xb9b449470424cc1f!8m2!3d30.4566218!4d-84.2604441!16s%2Fg%2F11tn9kr18c!19sChIJAQAAV3pf7IgRH8wkBEdJtLk,Dr. Abdellatif Abdelwahab,,,Neonatal physician,"1300 Miccosukee Rd, Tallahassee, FL 32308, United States","FP4Q+JR Tallahassee, Florida, USA",,+1 850-431-1155,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dt_clJlkjeuYoDFCr6cq_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.64537&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:20.413Z,,,,,,,,,
https://www.google.com/maps/place/Wilson+Family+Medicine/data=!4m7!3m6!1s0x88ec5f1b305c5651:0x2aff7dcee7864a8e!8m2!3d30.4581635!4d-84.2360211!16s%2Fg%2F1tkjm0dx!19sChIJUVZcMBtf7IgRjkqG5859_yo,Wilson Family Medicine,4.4,42,Medical clinic,"2621 Mitcham Dr STE 103, Tallahassee, FL 32308, United States","FQ57+7H Tallahassee, Florida, USA",http://www.wilsonfamilymedicine.com/,+1 850-219-2273,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKXmSwVgljhBvSl-0THuiSEt0KXvGyQ5sXxrBzYk82Jk1KXPdHKBFJgOOxyelWzOOSQYRjx3WJzBCzHCW1w-LAR9qQm1otrZHGNPcYUJkYBdLVEBOPM0quzvrGjqOTAdGSFVNO=w408-h544-k-no,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:24.966Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,8:30 am–4:30 pm,,
https://www.google.com/maps/place/Cardinal+Health/data=!4m7!3m6!1s0x88ec5f2752c09a91:0x28452332c1bff5c4!8m2!3d30.47529!4d-84.2286!16s%2Fg%2F1v9gw93f!19sChIJkZrAUidf7IgRxPW_wTIjRSg,Cardinal Health,4.6,10,Doctor,"1840 Capital Medical Ct, Tallahassee, FL 32308, United States","FQGC+4H Tallahassee, Florida, USA",,+1 850-878-0550,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TO0K3f6Bh8PC4ZkSj8d3SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.87871&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:27.736Z,,,,,,,,,
https://www.google.com/maps/place/Tallahassee+Primary+Care+Associates:+Williams+Gregory+A+DO/data=!4m7!3m6!1s0x88ec5f1eeb998315:0xacdec67b0793d17f!8m2!3d30.4656544!4d-84.2316261!16s%2Fg%2F1tnmsk9p!19sChIJFYOZ6x5f7IgRf9GTB3vG3qw,Tallahassee Primary Care Associates: Williams Gregory A DO,3.4,30,Family practice physician,"1803 Miccosukee Commons Dr STE 202, Tallahassee, FL 32308, United States","FQ89+78 Tallahassee, Florida, USA",http://tallahasseeprimarycare.com/,+1 850-386-8899,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f7CGx-M83LGkaI-qpYXBbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.61899&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:32.429Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Children%27s+Medical+Services/data=!4m7!3m6!1s0x88ec5f1262215d63:0x77701ab2bc905be8!8m2!3d30.4602899!4d-84.2464468!16s%2Fg%2F1v2gflfn!19sChIJY10hYhJf7IgR6FuQvLIacHc,Children's Medical Services,2.7,3,Child health care center,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",http://www.cms-kids.com/,+1 850-487-2604,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p_8a6LsIzH8x0w8JGTl4hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.14377&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:35.268Z,,,,,,,,,
https://www.google.com/maps/place/Elzie+John+L+MD/data=!4m7!3m6!1s0x88ec5f270db07fd5:0xef9c119d3cdbfd7f!8m2!3d30.4777918!4d-84.2294018!16s%2Fg%2F1th5_mqd!19sChIJ1X-wDSdf7IgRf_3bPJ0RnO8,Elzie John L MD,3.6,19,Pediatrician,"1881 Wellness Wy STE 80, Tallahassee, FL 32308, United States","FQHC+46 Tallahassee, Florida, USA",https://profparkpeds.com/,+1 850-402-5454,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-EPVsKu1ok1Bk8p-skFN9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.07719&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:40.151Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/MainStreet+Family+Care/data=!4m7!3m6!1s0x88ecf5fa450b8b3f:0x2eb9d8975e7bb9ef!8m2!3d30.4767021!4d-84.2970476!16s%2Fg%2F11tds7mw2v!19sChIJP4sLRfr17IgR77l7XpfYuS4,MainStreet Family Care,4.6,194,Urgent care center,"2615 N Monroe St suite 1a, Tallahassee, FL 32303, United States","FPG3+M5 Tallahassee, Florida, USA",https://www.mainstreetfamilycare.com/locations/tallahassee/?&utm_source=google&utm_medium=organic_gmb&utm_campaign=tallahassee,+1 850-558-6126,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMI8PNHUa9wIucpwlVjTYBj6ycr4hTKMs0Evanf=w408-h306-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:44.832Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–9 pm,9 am–9 pm,8 am–8 pm,,
https://www.google.com/maps/place/Florida+Healthy+Kids+-+A+Florida+KidCare+Partner/data=!4m7!3m6!1s0x88ecf57cf271364f:0xcf76e70d98864359!8m2!3d30.4394516!4d-84.2638472!16s%2Fg%2F1tjz4604!19sChIJTzZx8nz17IgRWUOGmA3nds8,Florida Healthy Kids - A Florida KidCare Partner,2.3,85,Insurance agency,"1203 Governors Square Blvd #400, Tallahassee, FL 32301, United States","CPQP+QF Tallahassee, Florida, USA",https://www.floridakidcare.org/,+1 888-540-5437,Open · Closes 7:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h2kV2qtBpF8jwhz6XiiTpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.1517&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:49.572Z,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,Closed,Closed,7:30 am–7:30 pm,,
"https://www.google.com/maps/place/Lawrence+R+Shoemaker,+MD/data=!4m7!3m6!1s0x88ec5f15d03effc5:0xfb87129bdc74a18a!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11n15gzglf!19sChIJxf8-0BVf7IgRiqF03JsSh_s","Lawrence R Shoemaker, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/lawrence-r-shoemaker?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNVi7GzpBzam7RUp9V1habUAMK6u5ramWJfqaxk=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:54.267Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Ayala+Ricardo+MD/data=!4m7!3m6!1s0x88ec5f6e468d463f:0xf9303283cf280dbc!8m2!3d30.4574248!4d-84.2625406!16s%2Fg%2F1td7v00p!19sChIJP0aNRm5f7IgRvA0oz4MyMPk,Ayala Ricardo MD,2.7,50,Neurologist,"1401 Centerville Rd Suite 600, Tallahassee, FL 32308, United States","FP4P+XX Tallahassee, Florida, USA",http://tnc-neuro.com/,+1 850-878-8121,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHMCdYf_UHNZoOU9vem5hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.22724&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:17:59.208Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,8:30 am–5 pm,,
"https://www.google.com/maps/place/Dr.+Damon+C.+Mcmillan,+MD/data=!4m7!3m6!1s0x88ecf55d65bc3a03:0x2f1fdd0f05dfbba4!8m2!3d30.4252284!4d-84.2788004!16s%2Fg%2F1tl_mk1_!19sChIJAzq8ZV317IgRpLvfBQ_dHy8","Dr. Damon C. Mcmillan, MD",5.0,2,Family practice physician,"1720 S Gadsden St, Tallahassee, FL 32301, United States","CPGC+3F Tallahassee, Florida, USA",https://www.bondchc.com/damon-c-mcmillan,+1 850-576-4073,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n3Q8Sf8AYvnwKZ7QuaM3Fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.4418&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:04.044Z,8 am–5 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–7 pm,,
"https://www.google.com/maps/place/Kristin+Alexandra+Dayton,+MD/data=!4m7!3m6!1s0x88ec5fd84fda9c9b:0xf1e52432aa49be16!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11n15kb90d!19sChIJm5zaT9hf7IgRFr5JqjIk5fE","Kristin Alexandra Dayton, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/kristin-a-dayton?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNgLPSict4RKheHu4uOHAWwTu5msEIWGs1rVmg6=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:08.724Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/William+Slayton,+MD/data=!4m7!3m6!1s0x88ec5f78ab668021:0xcfb01444a60ea2c9!8m2!3d30.4602619!4d-84.2464245!16s%2Fg%2F11rx1l2_n2!19sChIJIYBmq3hf7IgRyaIOpkQUsM8","William Slayton, MD",,,Pediatrician,"2390 Phillips Rd, Tallahassee, FL 32308, United States","FQ63+4C Tallahassee, Florida, USA",https://ufhealth.org/doctors/william-slayton?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 352-265-7337,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNzmRxajFepFLycp6TYPpOctHujWGCkDNtvMx7Z=w426-h240-k-no,true,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:13.381Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Dr.+James+R.+Thomas,+MD/data=!4m7!3m6!1s0x88ec5f9ad314eff7:0xdb32b43a16aa033!8m2!3d30.4390844!4d-84.2595684!16s%2Fg%2F1tdwqy8l!19sChIJ9-8U05pf7IgRM6BqoUMrsw0","Dr. James R. Thomas, MD",5.0,2,Family practice physician,"1491 Governors Square Blvd, Tallahassee, FL 32301, United States",,https://weence.com/medical/doctors/tallahassee/dr-james-r-thomas-md/,+1 850-383-3560,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ma3MHlruPXoQsiR2nXIltQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.84441&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pediatrician+in+Tallahassee+Tallahassee+FL/@30.4381828,-84.2806235,14z",2026-02-10T23:18:17.922Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
