placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,friday,saturday,sunday,monday,tuesday,wednesday,thursday,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Western+Carolina+Garage+Door/data=!4m7!3m6!1s0x885a1f67f64776b9:0x3c3bba9bf71566a5!8m2!3d35.7122942!4d-82.5607892!16s%2Fg%2F11j2yxbplf!19sChIJuXZH9mcfWogRpWYV95u6Ozw,Western Carolina Garage Door,4.7,34,Garage door supplier,"4 N Buncombe School Rd, Weaverville, NC 28787, United States","PC6Q+WM Weaverville, North Carolina, USA",http://www.westerncarolinagaragedoor.com/,+1 828-645-3314,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1g3Y4ETY_rF8bL4Xs7q1zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.82838&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:50.305Z,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Gilliam+Services+LLC/data=!4m7!3m6!1s0xacb98200cd7ecf2f:0x3066dd16ab22ffb!8m2!3d36.5225256!4d-82.267963!16s%2Fg%2F11wgwt_0ph!19sChIJL89-zQCCuawR-y-yatFtBgM,Gilliam Services LLC,5.0,26,Garage door supplier,,,https://www.gilliamservicesllc.com/,+1 423-276-5291,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPy8pqHajGHDyMPhZGIfTCDlqrtJNAb8CF7aYI2=w408-h544-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:55.618Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
"https://www.google.com/maps/place/Bluegreen+Vacations+Blue+Ridge+Village,+an+Ascend+Collection+Resort/data=!4m7!3m6!1s0x8850ede5d31149d1:0xbf93fb799bcb0bc5!8m2!3d36.1269427!4d-81.8472685!16s%2Fg%2F1tk23msn!19sChIJ0UkR0-XtUIgRxQvLm3n7k78","Bluegreen Vacations Blue Ridge Village, an Ascend Collection Resort",4.4,981,,"3781 Tynecastle Hwy, Banner Elk, NC 28604, United States","45G3+Q3 Banner Elk, North Carolina, USA",https://www.choicehotels.com/north-carolina/banner-elk/ascend-hotels/nc908?mc=llgoxxpx,+1 828-393-0898,,https://lh3.googleusercontent.com/p/AF1QipPtFzgUEUykPabOXGBXsUe7cN5Uml8KGAs2u64e=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:49:58.797Z,,,,,,,,,,,
https://www.google.com/maps/place/Atlantic+Door+and+Dock+Systems/data=!4m7!3m6!1s0x88512fd538f5de55:0x6536e6a28f82e6e0!8m2!3d35.7315315!4d-81.3632338!16s%2Fg%2F11kl87k4v0!19sChIJVd71ONUvUYgR4OaCj6LmNmU,Atlantic Door and Dock Systems,5.0,14,Garage door supplier,"1425 Main Ave Dr NW, Hickory, NC 28601, United States","PJJP+JP Hickory, North Carolina, USA",http://adamdoors.com/,+1 828-328-3311,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMq1Hmad_KLRCO088yRXR-Vzg6wfmzp033duIXE=w408-h307-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:03.812Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Hometown+Garage+Door+Service/data=!4m7!3m6!1s0x8850417525c1b09b:0x404d9d3b23306028!8m2!3d36.6401463!4d-81.7978817!16s%2Fg%2F11ncn3d6w3!19sChIJm7DBJXVBUIgRKGAwIzudTUA,Hometown Garage Door Service,4.4,51,Garage door supplier,"22788 Jeb Stuart Hwy, Damascus, VA 24236, United States","J6R2+3R Damascus, Virginia, USA",https://hometowngaragedoors.com/serving-abingdon-and-surrounding-areas/?utm_source=GMB&utm_medium=organic,+1 866-740-1271,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPpx9gmCeYopLLnNrGXaVuOrbGd91qmNwseB4gu=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:08.823Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Boles+Garage+Door+Service/data=!4m7!3m6!1s0x8859c268c77f9c47:0x90d959f6ac0c66d8!8m2!3d35.3124897!4d-82.4441439!16s%2Fg%2F11fls6_r9z!19sChIJR5x_x2jCWYgR2GYMrPZZ2ZA,Boles Garage Door Service,4.9,31,Garage door supplier,"511 Prospect St, Hendersonville, NC 28792, United States","8H64+X8 Hendersonville, North Carolina, USA",http://bolesgaragedoor.com/,+1 828-458-4008,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QytghZrlmHzTGd0LOGni3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.6981&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:13.855Z,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x8850ed4ea6896eb9:0x7e65e3b8677dac41!8m2!3d36.1419258!4d-81.8606567!16s%2Fg%2F1vd7205x!19sChIJuW6Jpk7tUIgRQax9Z7jjZX4,Lowe's Home Improvement,4.2,793,Home improvement store,"2014 Tynecastle Hwy, Banner Elk, NC 28604, United States","44RQ+QP Banner Elk, North Carolina, USA",https://www.lowes.com/store/NC-Banner-Elk/1834?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1834-_-na-_-0-_-0&y_source=1_MTE4NDE4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 828-897-8700,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPGPPO6sRpaQtSOM6UQcTn3NmRlyase0yA1w1fG=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:19.139Z,6 am–8 pm,6 am–8 pm,9 am–6 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/DC+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x8856a85ec64cdbb3:0x10fcd12acf69559!8m2!3d35.44257!4d-80.8612587!16s%2Fg%2F11by_f6nyp!19sChIJs9tMxl6oVogRWZX2rBLNDwE,DC Garage Door Services LLC,4.8,359,Garage door supplier,"9815 Sam Furr Rd Suite J - 236, Huntersville, NC 28078, United States","C4VQ+2F Huntersville, North Carolina, USA",https://dcgaragerepair.com/?utm_source=gmb&utm_medium=clicks&utm_campaign=HN,+1 704-574-8844,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPW5mRLzRUJXPh6B76_TTkFKat3s5CuHcc_cDVU=w408-h408-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:24.209Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,,
https://www.google.com/maps/place/Access+Garage+Doors+of+Tri-Cities/data=!4m7!3m6!1s0x8a1c46cdc4d1e3cd:0xae8293273d5d4d45!8m2!3d36.1360845!4d-82.7434269!16s%2Fg%2F11xctff0m1!19sChIJzePRxM1GHIoRRU1dPSeTgq4,Access Garage Doors of Tri-Cities,5.0,12,Garage door supplier,"1776 107 Cutoff, Afton, TN 37616, United States","47P4+CJ Afton, Tennessee, USA",https://accessdoorcompany.com/tri-cities-tn/,+1 423-212-5368,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNST1VxyDuirClvUQeXyKXyGILBxFzdeS1o51p4=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:29.005Z,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/Gregg%27s+Garage+Door+Services+LLC/data=!4m7!3m6!1s0x885a5b1d8622a665:0x44d3fc935ddad6c1!8m2!3d36.2327028!4d-82.6962872!16s%2Fg%2F11sd9knmvk!19sChIJZaYihh1bWogRwdbaXZP800Q,Gregg's Garage Door Services LLC,4.9,35,Garage door supplier,"505 Rheatown Rd, Chuckey, TN 37641, United States","68M3+3F Chuckey, Tennessee, USA",,+1 423-262-3147,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNLgZs5j5nJcj6VHYq4oxZARUHtkDRbJx4CD3pb=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:33.975Z,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Fairview+Door+Sales+Co.+Inc./data=!4m7!3m6!1s0x8859f03fb673a4d5:0x2962b9602bf1a1d4!8m2!3d35.5198403!4d-82.4114215!16s%2Fg%2F1tf6hc1q!19sChIJ1aRztj_wWYgR1KHxK2C5Yik,Fairview Door Sales Co. Inc.,4.4,27,Garage door supplier,"105 Oak Hill Cir, Fairview, NC 28730, United States","GH9Q+WC Fairview, North Carolina, USA",http://www.fairviewdoorsales.com/,+1 828-628-2369,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMI_C7oeNSx4oy3_6Q5EkZ2CkdmmksxM09McF8R=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:46.075Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Doors+Unlimited+LLC/data=!4m7!3m6!1s0x885a63499c022f21:0xb9a41104b411b91b!8m2!3d36.3003724!4d-82.394981!16s%2Fg%2F1tcvp_26!19sChIJIS8CnEljWogRG7kRtAQRpLk,Doors Unlimited LLC,4.7,58,Garage door supplier,"138 L P Auer Rd, Johnson City, TN 37604, United States","8J24+42 Johnson City, Tennessee, USA",http://www.unlimiteddoors.org/,+1 423-926-5876,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJzTqt77h9yYnEuOD_WZpD6A1geUwcsXOIbZjsPgSQ8TZjV1BUnj-2qXOkmturPh84hcv1WLD7WyUw7hJ9rN1NfRgDcopEl1BzQXJsJP1s5TDoiYujJ73Q3lrHGxLYmAGGVh41lA=w428-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:50.957Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Shelby+Door+Services/data=!4m7!3m6!1s0x88571ed14fcce6f3:0x44f9edca6ea4b10b!8m2!3d35.2240469!4d-81.5968268!16s%2Fg%2F1tpbcpr6!19sChIJ8-bMT9EeV4gRC7Gkbsrt-UQ,Shelby Door Services,4.6,15,Garage door supplier,"1901 Red Rd, Shelby, NC 28152, United States","6CF3+J7 Shelby, North Carolina, USA",,+1 704-481-8070,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwpgRI2GCFAaHN9MLiWMU9N-PHkPA5OPfXtaTLjuP24MyeiI-gmt9aksN06U2dT8jVHLEF7rAWnDwoABm6svb8uJwY2A-Omiq8shSzRaeAOkmgthwl_tlPiAqqQ9IIO4Um1VuDzZdEIDo_j=w408-h544-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:50:56.140Z,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,,,,
https://www.google.com/maps/place/Liberty+Doors/data=!4m7!3m6!1s0x22d755d7604942c7:0x86241a6ffceb82ce!8m2!3d36.3553498!4d-82.5381305!16s%2Fg%2F11mdqlh28c!19sChIJx0JJYNdV1yIRzoLr_G8aJIY,Liberty Doors,5.0,27,Garage door supplier,"186 Woodlawn Cir, Jonesborough, TN 37659, United States","9F46+4P Jonesborough, Tennessee, USA",https://www.libertydoorstn.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,+1 276-469-9133,Closes soon ⋅ 6 pm ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipPCBnfJuxEV7VSPPR-4LfLo-Y8FZZ1kNhdN1Jii=w408-h725-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:01.141Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Platinum+Door+Services,+LLC/data=!4m7!3m6!1s0x89adab6269499bd7:0x5843dc1294687f9e!8m2!3d36.1213846!4d-78.6553651!16s%2Fg%2F11y2px1yn0!19sChIJ15tJaWKrrYkRnn9olBLcQ1g","Platinum Door Services, LLC",4.9,32,Garage door supplier,"2534 NC-56, Creedmoor, NC 27522, United States","48CV+HV Creedmoor, North Carolina, USA",https://platinumdoorservices.com/,+1 919-496-0307,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzDEgwf1LcapBqLJnmFUH3c35proJxUC9uITnd29BffPcnZv_BWhKSFCDgutWKFYLFMu0eWgcJ_z65ouZiizE2_bNtzj8cEiZOYawcjenfexsD0RczWQ5xbs_IXRxeVcFxbOTTURw=w408-h408-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:06.238Z,7 am–6 pm,8 am–1:30 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,,,,
https://www.google.com/maps/place/David%27s+Doors/data=!4m7!3m6!1s0x8850a7de87b8aa31:0xc9ad3c2fd629b6cc!8m2!3d35.1705075!4d-79.86097!16s%2Fg%2F11g9n8fhpt!19sChIJMaq4h96nUIgRzLYp1i88rck,David's Doors,5.0,4,Garage door supplier,,,,+1 828-675-9107,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8NA70j4Ee3SYTBrDkmT0BULrGA-5cimkeBsUX=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:11.204Z,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,,
https://www.google.com/maps/place/Integrity+Garage+Doors/data=!4m7!3m6!1s0x8859c32618c918fb:0x6086bf58935e9aaa!8m2!3d35.317648!4d-82.460047!16s%2Fg%2F11wnn0h752!19sChIJ-xjJGCbDWYgRqppek1i_hmA,Integrity Garage Doors,5.0,44,Garage door supplier,"442 N Main St, Hendersonville, NC 28792, United States","8G9Q+3X Hendersonville, North Carolina, USA",https://integritygaragedoorsnc.com/,+1 828-747-4646,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMKkRd7hQfMP9P_EtWP8Pjm2efVg5Zum0pPjqw=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:16.167Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Marvin%27s+Garage+Doors/data=!4m7!3m6!1s0x8853ba875737b58f:0xd535f6b1cbcc9fa1!8m2!3d36.0850939!4d-80.3495853!16s%2Fg%2F11byck6m8p!19sChIJj7U3V4e6U4gRoZ_My7H2NdU,Marvin's Garage Doors,4.9,414,Garage door supplier,"5021 Country Club Rd, Winston-Salem, NC 27104, United States","3MP2+25 Winston-Salem, North Carolina, USA",https://marvinsgaragedoors.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=winston-salem,+1 336-830-8468,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNJscJTuouuJneyNfNnp_UwiETBU29KH7DNjuNN=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:21.178Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Highland+Door+Tryon/data=!4m7!3m6!1s0x8859d8d68411f79b:0xfca1fffad4ea38f6!8m2!3d35.2245652!4d-82.255211!16s%2Fg%2F11cn6n1cm9!19sChIJm_cRhNbYWYgR9jjq1Pr_ofw,Highland Door Tryon,5.0,12,Garage door supplier,"77 Warrior Dr, Tryon, NC 28782, United States","6PFV+RW Tryon, North Carolina, USA",http://www.highlanddoor.com/,+1 828-817-2044,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPQmFapZMWbhZEjVEA35jJBOtTksmtfKeKEKAYP=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:26.184Z,8 am–10 pm,8 am–10 pm,Closed,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,,,,
https://www.google.com/maps/place/Overhead+Door+Co.+of+Johnson+City/data=!4m7!3m6!1s0x885a883eb7d5b95b:0xd665f3deb01cda22!8m2!3d36.3861692!4d-82.4150577!16s%2Fg%2F1w04ktzr!19sChIJW7nVtz6IWogRItocsN7zZdY,Overhead Door Co. of Johnson City,4.6,39,Garage door supplier,"3056 Boones Creek Rd, Johnson City, TN 37615, United States","9HPM+FX Johnson City, Tennessee, USA",https://www.garagedoorjohnsoncity.com/,+1 423-282-9191,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-3-5HmrCfA9_lQyNFI5Wa11l3w9Ublzydy3mK4ZAOG3jUjavyuSiLe1GspjlCFaWUtEM1cxlm73ko1Eb7j4Sw3jIE8f2yJlCa582E-SKJUMf6uxW5nQRZ8snKMEF0UCZmaSu4VA=w408-h544-k-no,false,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:31.251Z,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,,,,
https://www.google.com/maps/place/Carriage+House+Door+Co/data=!4m7!3m6!1s0x885754dca76e9a5f:0xb4fc0fb9c0654e5a!8m2!3d35.6442413!4d-82.1612854!16s%2Fg%2F1w3479sh!19sChIJX5pup9xUV4gRWk5lwLkP_LQ,Carriage House Door Co,4.5,11,Garage door supplier,"1571 E Main St, Old Fort, NC 28762, United States","JRVQ+MF Old Fort, North Carolina, USA",http://bit.ly/38fNN29,+1 828-668-1600,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGH2EYgbV2bRUH9_eR9ln8fpPvguAhgzIBw6GW=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:36.161Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Arden+Garage+Door/data=!4m7!3m6!1s0x8859ed89ccd671ff:0x2702e3a5d6c531e9!8m2!3d35.446965!4d-82.5245098!16s%2Fg%2F11vr06187k!19sChIJ_3HWzIntWYgR6THF1qXjAic,Arden Garage Door,5.0,14,Garage door supplier,"15 Design Ave Suite 208, Fletcher, NC 28732, United States","CFWG+Q5 Fletcher, North Carolina, USA",https://ardengaragedoor.com/,+1 828-244-1855,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNr2CEMXKgym0Hb8Pq9nRFl9MBYjn7I9D--_aEa=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:40.998Z,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,,,,
https://www.google.com/maps/place/Nabors+Garage+Doors/data=!4m7!3m6!1s0x8856ab053d51ec7d:0xc2e4538c6ba9c21d!8m2!3d35.4570635!4d-80.8586653!16s%2Fg%2F11fk8zm60m!19sChIJfexRPQWrVogRHcKpa4xT5MI,Nabors Garage Doors,5.0,311,Garage door supplier,"10421 Bailey Rd, Cornelius, NC 28031, United States","F44R+RG Cornelius, North Carolina, USA",https://naborsgaragedoorsnc.com/areas-served/cornelius,+1 704-870-0548,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipObBVYJqhYTjpPZxjM0qsd_LEeLdbDnOmfVHrWe=w408-h272-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:46.169Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,,
https://www.google.com/maps/place/Marvin%27s+Garage+Doors+of+Lake+Norman/data=!4m7!3m6!1s0x885153e9051ccf1f:0xaeaa4820504a08f1!8m2!3d35.6042023!4d-80.9113303!16s%2Fg%2F11vwf60y15!19sChIJH88cBelTUYgR8QhKUCBIqq4,Marvin's Garage Doors of Lake Norman,5.0,43,Garage door supplier,"1178 D River Hwy, Mooresville, NC 28117, United States","J33Q+MF Mooresville, North Carolina, USA",https://marvinsgaragedoors.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=lake-norman,+1 336-930-9314,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNm_6HY_tvHjm4gpe7i7FnUlRiUEMBlCYbBVhGK=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:51.212Z,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Lowe%27s+Garden+Center/data=!4m7!3m6!1s0x8850ed4bdeb3c965:0x4815920697575497!8m2!3d36.1423997!4d-81.861172!16s%2Fg%2F11gbfntq0z!19sChIJZcmz3kvtUIgRl1RXlwaSFUg,Lowe's Garden Center,2.5,2,Garden center,"2014 Tynecastle Hwy, Banner Elk, NC 28604, United States","44RQ+XG Banner Elk, North Carolina, USA",https://www.lowes.com/l/gardencenter.html?cm_mmc=YEXT-_-GC,+1 828-897-8700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xZF1O2LIwy4zGYmRUuICww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.4973&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:54.243Z,,,,,,,,,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Dynamic+Garage+Doors/data=!4m7!3m6!1s0x21313f6c3f477953:0x87cf35bf57563d90!8m2!3d35.530251!4d-81.0439741!16s%2Fg%2F11whl6fzqh!19sChIJU3lHP2w_MSERkD1WV781z4c,Dynamic Garage Doors,5.0,35,Garage door supplier,,,http://www.dynamicgd.com/,+1 704-819-3407,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOFiXmERmRWqSYmSKxcGWIbT4vTYySsIn2W5Jy9=w408-h400-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:51:59.753Z,8 am–10 pm,8 am–7 pm,8 am–7 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,,,,
https://www.google.com/maps/place/Belvin+Garage+Door+Services+Plus/data=!4m7!3m6!1s0x60f9ac79ebd39f79:0xe3c20e4d35ef4034!8m2!3d36.0157144!4d-80.290676!16s%2Fg%2F11t4z494vm!19sChIJeZ_T63ms-WARNEDvNU0OwuM,Belvin Garage Door Services Plus,5.0,64,Garage door supplier,,,https://www.belvingaragedoorservicesplus.com/,+1 336-462-9673,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPWrmCutToA1cK63RnLp2wmzYtdcINICpvCTmDA=w408-h306-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:52:04.708Z,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x88541d286703b08f:0x9fa7190c5ba5b81e!8m2!3d35.3193438!4d-80.7677716!16s%2Fg%2F11kk1583_k!19sChIJj7ADZygdVIgRHrilWwwZp58,A1 Garage Door Service,4.9,432,Garage door supplier,"9700 Research Dr Unit #127, Charlotte, NC 28262, United States","869J+PV Charlotte, North Carolina, USA",https://a1garage.com/locations/north-carolina/?utm_source=google&utm_medium=organic&utm_campaign=charlotte-nc-reseach,+1 704-440-6574,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO7DtbNyeW04_OUBuqq3iYfn0bE9y3enA4kKu34=w426-h240-k-no,true,"https://www.google.com/maps/search/garage+door+services+in+Seven+Devils+Boone+NC/@36.1443203,-81.826041,14z",2025-11-07T22:52:09.917Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,,
