placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Auto+Hygiene+Professional+Car+Detailing+and+Detail+Supply+Store/data=!4m7!3m6!1s0x88e78e44103fe571:0x48ebb87b3559bd6f!8m2!3d28.5533544!4d-81.7784274!16s%2Fg%2F11bxh2x7m0!19sChIJceU_EESO54gRb71ZNXu460g,Auto Hygiene Professional Car Detailing and Detail Supply Store,5.0,168,Car detailing service,"1325 FL-50 suite e, Clermont, FL 34711, United States","H63C+8J Clermont, Florida, USA",http://auto-hygiene.com/,+1 352-227-3681,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsR4UggZzp9jyippT8amMnFDTdbpA9UygnoZTLiaivqs07r283ca9gewKO4TiSSermJ8-nZAZh-FoUcw9qhQlt8hnBvAH0_qIB3fisq8Tb2WAfL3Co7WyV5ZD-lNmqsFmCVxov=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:27.617Z,,,
https://www.google.com/maps/place/Clermont+Bathrooms/data=!4m7!3m6!1s0x88e78fb7b7e9f567:0x72adbc0d982e82e7!8m2!3d28.7910155!4d-81.5873025!16s%2Fg%2F11b5pjtqnx!19sChIJZ_Xpt7eP54gR54IumA28rXI,Clermont Bathrooms,5.0,21,Bathroom remodeler,,,https://clermontbathremodel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 407-990-1085,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQC196d8BaVlN_iH41VQ3FV6pGNWWKLsY0weg3nw_9EXzQ7SsWiPFJq-GtRJsydRVhBg7HRr9YaZhOf4kWbMrVlE8hdmO_kR2QunkyOaa3NlleAB_uWHwijQj29xES25S6f7W9=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:39.029Z,,,
"https://www.google.com/maps/place/Timothy+Parks+Roofing+%26+Construction,+Inc./data=!4m7!3m6!1s0x88e78ef2a7df567b:0x446e56192420b7d8!8m2!3d28.5505228!4d-81.7473864!16s%2Fg%2F11b5wffm0m!19sChIJe1bfp_KO54gR2LcgJBlWbkQ","Timothy Parks Roofing & Construction, Inc.",4.6,84,Roofing contractor,"614 E Hwy 50 #101, Clermont, FL 34711, United States","H723+62 Clermont, Florida, USA",http://www.tproco.com/,+1 689-600-1183,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4IqCz5OBbiyNQnA75P3NAG7zE6pDKtja7Xh3tJLA225QMLnm2N12dBwPfHnArqCEG5wz-Fo3lyFp3dElGvdsYuLSaNSDce9C-UGJ_6wFfz-xv0xBjpyWPTthCvaPhQ0thCIFEaQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:44.193Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mobile+Toy+Doctor+rv+repair/data=!4m7!3m6!1s0x266c257379e65125:0xdcd50d379a05a54d!8m2!3d28.5488691!4d-81.7512149!16s%2Fg%2F11v0cyrykm!19sChIJJVHmeXMlbCYRTaUFmjcN1dw,Mobile Toy Doctor rv repair,5.0,107,RV repair and maintenance service,"1319 Anderson St, Clermont, FL 34711, United States","G6XX+GG Clermont, Florida, USA",https://mobiletoydoctor.com/,+1 321-330-6827,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0ZWsr8k4-iKoENuurvD1UbAsMkUm2t9i8zvjB-O7ExXPW3xdtkHcX2JliuARSBHTyiNbNLI6q_4qzIazaQ1p7y0fW4V1waTLejmwkk7OMHt29ucAofTjZpbEDnHPi0jJo9dBOQ5Sw9d4=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:49.195Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Encore+Appliance+Repair/data=!4m7!3m6!1s0x60f60b922bc6b8a3:0x24bfa90eb8fd0545!8m2!3d28.5481947!4d-81.7294275!16s%2Fg%2F11rrrdtd18!19sChIJo7jGK5IL9mARRQX9uA6pvyQ,Encore Appliance Repair,4.7,121,Appliance repair service,"1230 Oakley Seaver Dr Ste 101, Clermont, FL 34711, United States","G7XC+76 Clermont, Florida, USA",https://www.encoreappliance.com/,+1 407-990-1931,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHEc8cWq8qtHsXsn8yc6v_FHTfPaWcelKz_YnwY5RdviX4Z30OBsFRX9zjfGj5WDl4is0q-EYBUZGoJ6wMn2c0qGMbVckWqW3sCePyUxxHEWMiipojn9pjGIANyLylahuqwPHh=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:53.946Z,,,
https://www.google.com/maps/place/Ace+Leak+Detection/data=!4m7!3m6!1s0x88e78dda12e35931:0x51b60ba2a8129967!8m2!3d28.5766922!4d-81.7853989!16s%2Fg%2F1tf_tpnn!19sChIJMVnjEtqN54gRZ5kSqKILtlE,Ace Leak Detection,4.4,42,Swimming pool repair service,"15733 Tower View Dr, Clermont, FL 34711, United States","H6G7+MR Clermont, Florida, USA",http://www.aceleakdetection.com/,+1 352-243-5800,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ynSPU5GJyNnGF0hTL7c04w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.15176&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:03:59.058Z,,,
https://www.google.com/maps/place/Ceiling+To+Floor+Home+Services+LLC+of+Central+Florida/data=!4m7!3m6!1s0x88e78960975f304d:0x7884fdc1ed29425a!8m2!3d28.458174!4d-81.579911!16s%2Fg%2F11f35cnfgy!19sChIJTTBfl2CJ54gRWkIp7cH9hHg,Ceiling To Floor Home Services LLC of Central Florida,5.0,5,Dry wall contractor,,,https://www.facebook.com/CeilingToFloorCentralFlorida/,+1 407-717-1713,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMSiO9X0bR1rzhdSIXQAmdpoiKKZCq0Pn_vFYrWDMz4v0MqQlck7mQwMjLzEcsyrKn4SDeLyvviB1qZr6QpvGN8mI0J3M1pO2UiIS-x7h-fJrdd10RWcSfMYGwrkcoQcHckc72=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:04.011Z,,,
https://www.google.com/maps/place/RAD+Gadget+Repair+-+Tablet+-+Computer+-+Phone+Repair+Clermont+FL/data=!4m7!3m6!1s0xac7fc95266c16e29:0xb4323a735f8b0544!8m2!3d28.606097!4d-81.7077725!16s%2Fg%2F11mdz3cf6x!19sChIJKW7BZlLJf6wRRAWLX3M6MrQ,RAD Gadget Repair - Tablet - Computer - Phone Repair Clermont FL,5.0,24,Mobile phone repair shop,,,https://radgadgetrepair.com/,+1 407-914-2391,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgn7e08dT6u_k80qGBvCxSiE2MIe8doN6vTzZvILjWsi_zzbU0tM1w8qDoFfmskl246Ufk5X95eTAZEc_OQENCNOmoWwt5_rIfFNyJ4sdEt3KQ8JygMwmuiEIpNlJvwpJKMNCs6oXE2hCM=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:09.314Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/SERVPRO+of+Lake+County/data=!4m7!3m6!1s0x88e7a2b2242d60f1:0x17d08c5b5546c774!8m2!3d28.8034609!4d-81.6974246!16s%2Fg%2F1tq6f9lt!19sChIJ8WAtJLKi54gRdMdGVVuM0Bc,SERVPRO of Lake County,5.0,309,Water damage restoration service,"15617 Old US Hwy 441, Tavares, FL 32778, United States","R833+92 Tavares, Florida, USA",https://www.servpro.com/locations/fl/servpro-of-lake-county?utm_medium=organic&utm_source=gbp,+1 352-329-8899,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepR60XWTZpOA6nTB2ChTU7EQrSSZjTj3RnYQGt3YC3M8i9HYRnjXxDZ9QZZe5Dw33Z_8p4hgL26CglMg-eb4jrregK-PwonuZeiGn9d5KC0fzybluc9_NjZe4QWZCL1eYHqzmFy=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:14.121Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cooper+Construction+LLC/data=!4m7!3m6!1s0x88e7896e9b1ae0b3:0x58fd42a587761fa6!8m2!3d28.5426544!4d-81.3957694!16s%2Fg%2F11nn3cpnwl!19sChIJs-Aam26J54gRph92h6VC_Vg,Cooper Construction LLC,5.0,35,Dry wall contractor,,,http://cooperconstruction-fl.com/,+1 407-773-0951,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq009xFIMCyZARZSZAihXoKxCUmyKhC8W_ABwgS82iAJEWeh3Ig1GO7HuaXn9GFTxQJ2cUOAX7vNWRjIcoaTV_9EBrN8Tsl2IKCIl3Co80-o0chVlD3_eDaLjRke73e5YoxvbU=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:18.944Z,,,
https://www.google.com/maps/place/Noland%27s+Roofing/data=!4m7!3m6!1s0x88e7f4b993a1bb75:0x1d2db9f5910d6f34!8m2!3d28.553063!4d-81.7778345!16s%2Fg%2F1thp8tj2!19sChIJdbuhk7n054gRNG8NkfW5LR0,Noland's Roofing,4.6,992,Roofing contractor,"1295 FL-50, Clermont, FL 34711, United States","H63C+6V Clermont, Florida, USA",https://nolandsroofing.com/,+1 352-242-4322,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFYIBSXeV3O_CjuhyCn4V7pf9PN1GzBLxvh8E7n1PCOlx372DLtFZ43qrqCKhGL9-BvYikNBlRB0obOolv16FlnFBmnzwdvCEpO4zt3zIcM2iYHlgITqAv0YD_BRTNSpwI03SZyRNU-94=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:23.694Z,,,
https://www.google.com/maps/place/Nyl+Restore+LLC+%7C+Professional+painter/data=!4m7!3m6!1s0x88e78547d63e0bf5:0x7b396fbd9e639306!8m2!3d28.5438875!4d-81.6855261!16s%2Fg%2F11xn4nt8tw!19sChIJ9Qs-1keF54gRBpNjnr1vOXs,Nyl Restore LLC | Professional painter,5.0,16,Painting,"13557 Hartle Groves Pl, Clermont, FL 34711, United States","G8V7+HQ Clermont, Florida, USA",https://nylrestore.com/,+1 407-432-6974,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercn66t7dpXATJgF2NhcJ9doFnm-A1e1yslWLZULm7SyToW0kgazyPCnujgkuNaSMNRFdROLUKI9guHSueKDc5YfIO_Vt3PeN8bG9wUvEditcxPjOUZWEi6RlxBnQhNBJYfJjm-NNsGWCDx=w426-h240-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:28.379Z,,,
https://www.google.com/maps/place/Device+Doctorz/data=!4m7!3m6!1s0x88e78e84ca5d6683:0x25e6897f2a0c7a8!8m2!3d28.5520366!4d-81.7717825!16s%2Fg%2F1ptx0x5kn!19sChIJg2ZdyoSO54gRqMeg8pdoXgI,Device Doctorz,4.8,387,Electronics repair shop,"990 FL-50 #103, Clermont, FL 34711, United States","H62H+R7 Clermont, Florida, USA",http://www.devicedoctorz.com/,+1 407-966-3410,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerROPKPQVPP2kFdznqPhlm0uOWqjIFjzHEaDHroHOAOp9oyDIO8iJPvUKnFJurwV32TLFwnzR3GxiMh4vRNW2kwPyuqiq6-NqU8kDtWKmETtuyhd_pWx-JL-25f0y2BkuLfCJ7h=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:33.432Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Clermont+Plumbing+Services/data=!4m7!3m6!1s0x88e78faf06efd5c3:0x3c00cdc4a3259533!8m2!3d28.5566282!4d-81.76832!16s%2Fg%2F11fr4h4045!19sChIJw9XvBq-P54gRM5Ulo8TNADw,Clermont Plumbing Services,4.5,46,Plumber,"790 W Minneola Ave, Clermont, FL 34711, United States","H64J+MM Clermont, Florida, USA",,+1 407-863-0695,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolEP5G0miEoP2qbnEC6xK49UT-b9hivBP21ejH68FWhSJm4Q4yXrUY0busrEd0FHcdPai3mFrA00DDDzRgZ5RIlW47DcJfEK-iDSPRAf-LsOVh9dU-eih-kvzpm8hKI6Pw0IsPu6s5U04=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:38.259Z,,,
https://www.google.com/maps/place/Avata+Pest+Control/data=!4m7!3m6!1s0x88e788d6c04bffff:0x96691ede499f2e0e!8m2!3d28.5674153!4d-81.7342626!16s%2Fg%2F1txfpzxw!19sChIJ__9LwNaI54gRDi6fSd4eaZY,Avata Pest Control,4.7,802,Pest control service,"1244 Commons Ct, Clermont, FL 34711, United States","H788+X7 Clermont, Florida, USA",https://avatapest.com/,+1 407-470-1458,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqh2yJ88z6Za-MLbDiOeFzYpgbOb8ZkPmqtMF_jKPhmsHNED0Dn2agk318TLA9n_C8yVGe7kZUCy7zI6aKGuasW6sitxzvFOxkysT9SUtJufOpSQpEcdPSh2j4LdmWscZoqSY=w433-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:43.060Z,,,
"https://www.google.com/maps/place/CSL+Water+Damage+Restoration/@28.7534504,-81.7070331,11z/data=!3m1!4b1!4m6!3m5!1s0x2ee6c2598de5d7fd:0xbcf326c45f1ef455!8m2!3d28.7534504!4d-81.7070331!16s%2Fg%2F11kqzvjs0m",CSL Water Damage Restoration,5.0,1,Water damage restoration service,,,https://cslwaterdamage.com/water-damage-restoration-leesburg/,+1 407-907-6331,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:49.654Z,,,
https://www.google.com/maps/place/Precision+Pro+Dry+Carpet+and+Tiles+Cleaning+Service/data=!4m7!3m6!1s0x88e78bb98640ab7f:0x96b6bceee9b94d8e!8m2!3d28.460002!4d-81.7213705!16s%2Fg%2F11gr6j79tl!19sChIJf6tAhrmL54gRjk256e68tpY,Precision Pro Dry Carpet and Tiles Cleaning Service,5.0,54,Carpet cleaning service,,,https://precisionprodry.com/,+1 407-360-3624,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIxk_jBwjRQ5S0yiDeEPpE1uGOlnhrpzb_BsMFspv3HQqiT2f26rk-X5YVchgFMzbPBRLDUeh2PDD6eNI_RzYNAh5pFQP3wUoy9altHLz9kK-GLzw2GQaHv3D2oAT5MubG8J0p=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,10 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:54.767Z,,,
https://www.google.com/maps/place/Techy+Clermont+%28Buy%2FSell%2FRepair%29/data=!4m7!3m6!1s0x88e78f26933c7ebf:0x2110c0d59de51b59!8m2!3d28.5296737!4d-81.730926!16s%2Fg%2F11cst0yc5m!19sChIJv348kyaP54gRWRvlndXAECE,Techy Clermont (Buy/Sell/Repair),4.5,166,Mobile phone repair shop,"INSIDE WALMART, 1450 Johns Lake Rd, Clermont, FL 34711, United States","G7H9+VJ Clermont, Florida, USA",https://techycompany.com/clermont-fl,+1 352-717-8742,Closed · Opens 11 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyXsbGL_5E5c06OQvIhvLdc7OLTPp2o7fwhk_hWfXFPESPs2g1lOT_QNAx1owbolB_VNsaK7hE4Ci8LvdpAgEk649ZHzMWf-zbbxt-5MVAWQnaj66xkXS2PwAQForWgAEbQwSbGQ=w408-h306-k-no,true,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–8 pm,11 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:04:59.547Z,,,
https://www.google.com/maps/place/Imports+Professional+Auto/data=!4m7!3m6!1s0x88e78e45100ac8c3:0x695db7f21b7ea90f!8m2!3d28.5668003!4d-81.7330286!16s%2Fg%2F1w15_80f!19sChIJw8gKEEWO54gRD6l-G_K3XWk,Imports Professional Auto,4.5,166,Auto repair shop,"285 Hatteras Ave, Clermont, FL 34711, United States","H788+PQ Clermont, Florida, USA",http://www.importsprofessionalauto.com/,+1 352-432-3934,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqb5alC-rEfdrBj9arzWHz_h50iTOTz-6hi0t00dlP1vSXB5RvexWzsXa5za-MQ-fikybLK2u5j52b5h8rd70NOQCPTaQ_eImZfPleBFc4AbfIGnuidx6dqUFumelQinuPl2grK=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:04.376Z,,,
https://www.google.com/maps/place/OCR+Oviedo-Clermont+Roofing/data=!4m7!3m6!1s0x88e78e5a837b4dc1:0x7127199bb8bc8c0e!8m2!3d28.5484703!4d-81.6871459!16s%2Fg%2F12q4sjtlz!19sChIJwU17g1qO54gRDoy8uJsZJ3E,OCR Oviedo-Clermont Roofing,4.7,196,Roofing contractor,"16215 FL-50 Suite 305, Clermont, FL 34711, United States","G8X7+94 Clermont, Florida, USA",https://ocrroofing.com/,+1 352-241-7663,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoy-8JTzN12V1catDCqhpuvanJ9q1VLjvcse8dmowaiXuqOwjqP4XwskKHdq-pT28vdM364eJlOAWTJsLlOhCgDj5i6VcUeXDttVdy4xxZW4v47Ad5K1ZJ4tyiVs-IA_B20Qjsxai57AZd9=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:09.301Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Pino+Painting/data=!4m7!3m6!1s0x88e78e5ef496d965:0x1742e159d6de3032!8m2!3d28.5494038!4d-81.7728627!16s%2Fg%2F1pp2x5429!19sChIJZdmW9F6O54gRMjDe1lnhQhc,Pino Painting,5.0,89,Painter,"Clermont, FL 34711, United States","G6XG+QV Clermont, Florida, USA",http://www.paintingbyjoel.com/,+1 352-321-5349,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOAW90haYb59FbrkmwJohgqDQSO417c2_lKuVwrWPmQAfCnFEttmSRCDULeo7_cnmPE-N5sgodNjsBUVQjblu8nCBfQNYq8IMF9dyslmOc62zqTkQuORbyr3ZJN5PK8l9jyds=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:13.910Z,,,
https://www.google.com/maps/place/Red+Line+Home+Improvements/data=!4m7!3m6!1s0xb7c81bce3065645:0x8f57a5f8168e4fb4!8m2!3d28.558923!4d-81.6091635!16s%2Fg%2F11v0s4vgmq!19sChIJRVYG47yBfAsRtE-OFvilV48,Red Line Home Improvements,5.0,48,Handyman/Handywoman/Handyperson,,,https://redlinehi.com/,+1 407-371-7701,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercGgtGqwRr8ItfHuVTK-E-ulFllPSa5VlGyejL_5D8s-L4CGq7mi1uXjdr350SIif8KIYMIgeDqZw37QNwczz_p0dLlcJiXnp01QNyOBn7FFSvQiBJNwbMGFW2mnSSsc1airthjGh6tY2e=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 am,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:18.904Z,,,
https://www.google.com/maps/place/At+Your+Service+Inspections+LLC/data=!4m7!3m6!1s0xb01e56cb244549f:0x1669fe0859df0c14!8m2!3d28.4960532!4d-81.7672339!16s%2Fg%2F11ksp_wpl8!19sChIJn1REsmzlAQsRFAzfWQj-aRY,At Your Service Inspections LLC,5.0,179,Home inspector,"10301 Regal Dr, Clermont, FL 34711, United States","F6WM+C4 Clermont, Florida, USA",http://www.aysinspect.com/,+1 407-625-0600,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqI1DJYVGOM1O3XSDehJpsDxH3xDEWSYdBsKBSnqCZgaXnDpIhqew9u76z1PtYVfgZoFdz5d8GC-318D3IEKcsPrKBmRP1go5UDMICuChRWdmUzH5f4osRdnsQ843Tm4EnSwUoP92gz2hRM=w408-h408-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:23.852Z,,,
https://www.google.com/maps/place/Catastrophe+Pros/data=!4m7!3m6!1s0x88e78f786e7686f3:0x325b77c9cb26405a!8m2!3d28.6562605!4d-81.6875216!16s%2Fg%2F11fmv2n403!19sChIJ84Z2bniP54gRWkAmy8l3WzI,Catastrophe Pros,,,Water damage restoration service,,,,+1 407-537-9399,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQTUFW_LB5zUxN4W7nyhbp6jfCq4jwyVRyrObyjryWeiEopH-vHTPvTEL9vtex8jJha3JUxpfAvflo2KkCo0ioUsAFhcv9jImWZlzoxuVN2cy9inl_dH1JTjlm-2LDUHQzvgDeMg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:28.459Z,,,
https://www.google.com/maps/place/CSL+Water+Damage+Restoration/data=!4m7!3m6!1s0x4607606efc1d413b:0xee66f6dd49857648!8m2!3d28.361217!4d-81.673589!16s%2Fg%2F11kqzvgmtz!19sChIJO0Ed_G5gB0YRSHaFSd32Zu4,CSL Water Damage Restoration,5.0,9,Water damage restoration service,,,https://cslwaterdamage.com/water-damage-restoration-davenport/,+1 407-974-4838,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqQhxuJzWK8NmIh_ZP5g6VOD02n2GLPAdaArEDPB5EnT9tdXYvSmxg9TOQCp1ov7YqjH_klRBS-efloiRBZkomB2DHrWKJYzJJEqUk2mRLxU4RRmtDnxcRWRUNew4YL024Msd8d=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:33.122Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88e788d380b2303d:0xc0f79b53486cf4cf!8m2!3d28.5337317!4d-81.7350257!16s%2Fg%2F1trqj0y7!19sChIJPTCygNOI54gRz_RsSFOb98A,Firestone Complete Auto Care,3.8,481,Tire shop,"2587 S Hwy 27, Clermont, FL 34711, United States","G7M7+FX Clermont, Florida, USA",https://www.firestonecompleteautocare.com/florida/clermont/2587-s-hwy-27/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 352-432-1880,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofhkelhpgxLP9BGNhmbQSG4fzPYA9gFzqBuE8BtnRbyTmg5e9xB9UE3lTZgmIxe9zA1e_pzLsFz50ojBjnoWqJlRGeTWahKmDrQ4LKdhW-osD1k5EYaAvp4AGtVp5V_Q4jP8kC=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Clermont+Orlando+FL/@28.5549188,-81.766208,14z",2026-03-23T05:05:38.121Z,LGBTQ+ friendly,,· In-store shopping · Kerbside pickup
